study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,excess_pb210_activity,age,method_id,cs137_unit,pb210_unit,ra226_unit
Nolte_2020,NFB,NFB_ungrazed_landward,56,58,0.509635581,0.1107950765,30.02,2.063,73.7,12.22,24.78,2.8535,48.92,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_landward,4,6,0.470175894,0.1252087656,6.722,0.6726,82.78,6.424,24.075,1.4675,58.705,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_landward,58,60,0.516093958,0.10775234040000001,22.22,1.923,70.07,12.79,26.045,2.9995000000000003,44.02499999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_landward,60,62,0.530701699,0.10205139349999999,17.9,1.247,74.26,9.187,26.355,2.106,47.905,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_landward,0,64,0.519532416,0.09938733833,17.85,1.407,66.34,9.998,26.69,2.3215,39.650000000000006,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_landward,6,8,0.503970001,0.11866427140000001,7.761,0.7129,97.13,7.241,22.479999999999997,1.4635,74.65,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,10,10,0.454416349,0.1136133225,4.71,0.5677,63.73,6.859,21.075,1.316,42.655,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,12,12,0.498702917,0.101872463,3.947,0.4842,60.97,6.139,20.814999999999998,1.1855,40.155,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,14,14,0.546712717,0.0576547068,2.968,0.4691,61.12,6.247,25.955,1.3544999999999998,35.165,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,16,16,0.50055299,0.07201429597,4.792,0.4864,67.99,6.335,25.29,1.3195000000000001,42.699999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,18,18,0.465424614,0.09446161557,4.92,0.5181,76.85,6.898,21.35,1.2075,55.49999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,2,2,0.372634628,0.1549169665,6.339,0.7143,98.94,8.806,20.96,1.427,77.97999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,20,20,0.62442631,0.04022126695,1.834,0.3842,40.1,4.743,22.104999999999997,1.142,17.995000000000005,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,22,22,0.508000153,0.08185718817,5.237,0.5474,68.14,6.555,23.08,1.276,45.06,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,24,24,0.523206464,0.07475189235,5.558,0.5424,71.64,6.806,23.41,1.2975,48.230000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,26,26,0.516804981,0.06847216845,5.537,0.5705,74.37,7.104,24.78,1.3555,49.59,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,28,28,0.585148897,0.04577690750999999,3.929,0.5125,59.3,6.086,24.39,1.3224999999999998,34.91,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,30,30,0.583533966,0.05044441496,4.04,0.4905,62.28,6.174,25.205,1.3195000000000001,37.075,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,32,32,0.556999484,0.07184492113,4.468,0.5051,58.14,6.11,24.545,1.311,33.595,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,34,34,0.537840736,0.06872471505,4.672,0.5269,62.5,6.345,24.085,1.3050000000000002,38.415,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,36,36,0.479917697,0.1019423151,6.805,0.5882,82.03,7.462,24,1.3464999999999998,58.03,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,38,38,0.486180011,0.09717566626,9.402,0.7002,97.16,8.389,21.97,1.3235000000000001,75.19,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,4,4,0.40055457,0.1426399127,4.54,0.6394,79.35,7.459,20.04,1.3415,59.309999999999995,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,40,40,0.451804767,0.1076804967,8.839,0.7048,106.9,8.865,23.055,1.3815,83.845,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,42,42,0.451117733,0.108025257,8.434,0.672,94.31,8.16,25.305,1.433,69.005,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,44,44,0.433404389,0.121415578,9.589,0.7447,85.61,8.136,24.615000000000002,1.4344999999999999,60.995,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,46,46,0.431588109,0.1278053823,8.647,0.6824,98.19,8.435,24.98,1.4225,73.21,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,48,48,0.498242343,0.1020554215,7.196,0.6153,75.69,7.129,24.995,1.3705,50.69499999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,50,50,0.539561452,0.07395777659,5.937,0.9909,66.6,8.107,26.68,1.9845,39.919999999999995,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,52,52,0.50457707,0.08367947532,6.96,0.9415,68.64,7.84,22.145,1.8165,46.495000000000005,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,54,54,0.480804929,0.09310460251000001,7.889,1.053,63.42,8.368,22.895,1.9605000000000001,40.525000000000006,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,54,56,0.47392037,0.10000503549999999,8.663,1.134,71.45,9.15,22.665,2.0955,48.785000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,56,58,0.488342683,0.07634695186,7.32,1.116,58.16,8.283,23.4,2.0365,34.76,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,6,6,0.661985625,0.03241581446,1.572,0.3716,31.68,4.461,20.134999999999998,1.079,11.545000000000002,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,58,60,0.425514417,0.1108589564,10.68,1.115,78.06,8.682,24.86,1.9975,53.2,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,60,62,0.441785334,0.1141953619,10.03,1.176,73.7,9.416,25.88,2.2184999999999997,47.82000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,62,64,0.443088434,0.1187533034,10.67,1.201,72.51,9.201,23.965000000000003,2.1635,48.545,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,64,66,0.500872939,0.10258019759999999,9.633,1.037,60.51,7.86,24.91,1.9545,35.599999999999994,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,66,68,0.495742096,0.09202556358000001,10.6,1.117,56.96,8.389,22.625,2.0365,34.335,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,68,70,0.478019705,0.09616394303,9.628,1.119,71.12,8.703,23.73,2.0595,47.39,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,70,72,0.544319104,0.06966873363000001,7.828,0.8555,45.89,6.446,25.035,1.734,20.855,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,72,74,0.408745207,0.13546937420000002,11.66,1.076,77.37,8.26,22.47,1.907,54.900000000000006,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,74,76,0.400475391,0.1369228712,13.04,1.182,74.07,8.896,22.02,2.03,52.05,24,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,76,78,0.403815033,0.1399517927,12.23,1.089,64.06,8.276,22.425,1.9165,41.635000000000005,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,8,8,0.575497312,0.06111958611999999,2.916,0.4626,49.84,5.614,21.020000000000003,1.2065000000000001,28.82,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,NFB,NFB_ungrazed_seaward,78,80,0.450773312,0.1149053681,11.8,1.022,48.77,7.433,22.695,1.8860000000000001,26.075000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,0,1,0.398531994,0.07813759990000001,4,0.5136,78.16,6.916,22.685000000000002,1.3085,55.474999999999994,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,9,10,0.604704452,0.07484371382,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,10,11,0.646900405,0.06851794959,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,11,12,0.6479798,0.062192185350000005,8.605,0.9509,29.93,6.921,22.259999999999998,1.785,7.670000000000002,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,12,13,0.648014632,0.06863326952,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,13,14,0.622368387,0.07507435369,30.98,1.403,40.75,7.137,23.895000000000003,1.8765,16.854999999999997,24,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,14,15,0.652190572,0.07362936225,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,15,16,0.645187774,0.07218437081000001,27.28,1.217,38.85,7.157,20.939999999999998,1.6844999999999999,17.910000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,16,17,0.641043364,0.07480370061000001,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,17,18,0.619225361,0.07742303042,17.88,1.097,33.39,6.818,22.240000000000002,1.7535,11.149999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,18,19,0.61151109,0.07206385863,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,1,2,0.549965152,0.09716493442999999,4,0.5136,78.16,6.916,22.685000000000002,1.3085,55.474999999999994,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,19,20,0.633132912,0.06670468685,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,20,21,0.57421272,0.07361278066,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,21,22,0.590595578,0.08052087447,15.57,0.92112,44.81,6.799,20.575000000000003,1.4745,24.235,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,22,23,0.59990981,0.07688419478,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,23,24,0.612255663,0.07324751509,12.32,1.568,49.65,11.49,24.515,2.7735000000000003,25.134999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,24,26,0.654620354,0.05475595211,8.007,0.5349,32.22,4.515,23.91,1.2505,8.309999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,26,28,0.646874346,0.053630749230000004,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,2,3,0.504510867,0.09467329308,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,28,30,0.679517246,0.05250554636,9.099,0.9015,29.3,6.39,20.34,1.676,8.96,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,30,32,0.693662142,0.05639351428,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,32,34,0.64613631,0.06028148219,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,34,36,0.621623493,0.0768815117,6.929,0.8648,25.18,6.452,23.765,1.7355,1.4149999999999991,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,36,38,0.620423381,0.06276579565,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,3,4,0.575724651,0.09218165174,4.529,1.263,65.39,10.12,23.725,2.4370000000000003,41.665,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,38,40,0.59922973,0.08787579388,7.931,0.9579,28.54,6.983,22.915,1.8455,5.625,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,40,45,0.601557754,0.05715163407999999,7.113,0.8807,33.25,6.947,22.490000000000002,1.744,10.759999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,4,5,0.528377834,0.08653977325,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,45,50,0.634984371,0.06943466594,10.66,0.9164,26.79,6.557,24.73,1.9765000000000001,2.0599999999999987,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,50,55,0.584011042,0.11346515289999999,3.712,0.4363,36.65,4.828,24.060000000000002,1.2475,12.589999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,5,6,0.593035297,0.08089789477,4.492,0.5662,65.93,6.903,20.759999999999998,1.357,45.17000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,55,60,0.560295787,0.09480815051000001,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,60,65,0.554759026,0.0761511481,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,6,7,0.584812704,0.07650641156,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,65,70,0.566952995,0.07057534560999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,70,75,0.554926376,0.07057534560999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,7,8,0.602410834,0.07211492835,3.928,1.104,44.02,8.711,23.68,2.144,20.340000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_landward,75,80,0.587604334,0.06499954311,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_landward,8,9,0.596337624,0.07347932109000001,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,0,1,0.409527023,0.1130506227,5.684,0.6876,117.6,11.63,23.875,2.0365,93.725,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,9,10,0.560439669,0.08380782033999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,10,11,0.656192364,0.061202205770000004,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,11,12,0.694483916,0.03859659119,3.604,0.41,32.77,4.421,17.924999999999997,1.0474999999999999,14.845000000000006,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,12,13,0.688720603,0.04869742046,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,13,14,0.644501047,0.05879824973,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,14,15,0.706360405,0.04583283625,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,15,16,0.715057421,0.03286742277,4.35,0.9206,21.8,6.942,18.78,1.7645,3.0199999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,16,17,0.682307413,0.041585995650000006,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,17,18,0.671430127,0.050304568529999996,12.23,0.9087,25.19,6.151,19.9,1.6255000000000002,5.290000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,18,19,0.598398827,0.06580361653,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,1,2,0.396507345,0.1611017022,5.684,0.6876,117.6,11.63,23.875,2.0365,93.725,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,19,20,0.588623459,0.08130266453999999,35.96,1.512,31.76,7.434,24.560000000000002,1.954,7.199999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,20,21,0.643415337,0.07888575364,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,21,22,0.622672396,0.07646884273,37.11,1.484,46.14,7.241,24,1.612,22.14,24,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,22,23,0.603503888,0.07414497392000001,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,23,24,0.629735882,0.07414497392000001,22.25,1.46,28.96,9.039,22.975,2.2755,5.984999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,24,26,0.5989987,0.07182110511,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,26,28,0.582856486,0.09186058291,17.71,0.8943,47.5,6.185,20.924999999999997,1.343,26.575000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,2,3,0.48222997,0.1335749871,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,28,30,0.597578399,0.0728981746,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,30,32,0.65077645,0.05946311457,11.9,0.655,33.81,4.852,20.29,1.1755,13.520000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,32,34,0.646398127,0.04602805454,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,34,36,0.584058928,0.09413910464000001,8.268,0.5186,30.08,4.133,19.15,1.0415,10.93,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,36,38,0.553876405,0.07520391905,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,3,4,0.482145169,0.10604827200000001,2.633,1.462,79.93,12.53,25.845,2.7785,54.08500000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,38,40,0.650874479,0.0666465841,8.847,0.5965,35.2,4.905,21.735,1.2109999999999999,13.465000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,40,45,0.588791609,0.05808924915,6.281,0.4444,25.47,3.608,17.96,0.9725999999999999,7.509999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,4,5,0.502884085,0.09947827851999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,45,50,0.550132294,0.09548410726,9.588,0.5385,31.65,4.256,19.16,1.0485,12.489999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,50,55,0.561394537,0.061467629419999996,6.608,0.4503,24.36,3.845,19.04,1.0138500000000001,5.32,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,5,6,0.615003111,0.09290828503,5.059,0.6738,89.3,8.447,20.225,1.4415,69.07499999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,55,60,0.588667701,0.06598228958,2.434,0.7971,17.4,6.188,19.125,1.6600000000000001,-1.7250000000000014,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,60,65,0.598097635,0.06068169366,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,6,7,0.581567685,0.07184221488,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,65,70,0.595817422,0.05095030954,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,70,75,0.643232632,0.041218925420000004,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,7,8,0.654974091,0.05077614473,2.492,0.8004,39.12,6.637,20.979999999999997,1.6505,18.14,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_grazed_seaward,75,80,0.585494581,0.04625410931,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,80,85.5,0.575477164,0.0512892932,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_grazed_seaward,8,9,0.604022945,0.06729198253,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,0,1,0.386704733,0.1700283828,7.042,0.8489,139.2,11.81,27.525,1.846,111.67499999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,9,10,0.593779137,0.07923408091,14.18,1.474,65.03,10.47,28.174999999999997,2.637,36.855000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
