study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,habitat
Mbense_et_al_2016,Nxaxo,Nxaxo-4-Upper-surface sample-1,2014,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-4-Upper-surface sample-2,2014,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Mbense_et_al_2016_Nxaxo-4-Upper-surface sample-3_2014,2014,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Mbense_et_al_2016_Nxaxo-4-Upper-surface sample-3_2015,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Lower-surface sample-1,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Lower-surface sample-2,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Lower-surface sample-3,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Upper-surface sample-1,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Upper-surface sample-2,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Nxaxo-5-Upper-surface sample-3,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Back channel-1-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Back channel-2-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Back channel-3-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Back channel-4-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Black pipe-1-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Black pipe-2-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Black pipe-3-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Black pipe-4-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc center-1-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc center-2-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc center-3-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc center-4-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc memorial-1-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc memorial-2-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc memorial-3-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,St Lucia,Mbense_et_al_2016_St Lucia-Croc memorial-4-surface sample-1,2015,"surface sample, 0-5 cm",-28.38935,32.424564,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Mbense_et_al_2016_Nxaxo-surface sample-1,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_et_al_2016,Nxaxo,Mbense_et_al_2016_Nxaxo-surface sample-2,2015,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H1 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H2 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H3 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10AH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10BH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6BH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7AH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7AH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7BH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8AH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8AH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8AH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8BH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9AH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9AH2D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9AH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH1D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH1D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH2D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH3D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH3D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9BH3D2-surface sample-2,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H1 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H1 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H2 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H2 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H3 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-10A H3 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H1 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H2 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-6A H3 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H1 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H1 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H2 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H2 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H3 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-7A H3 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H1 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H1 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H2 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H2 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H3 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-8A H3 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H1 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H1 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H2 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H2 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H3 D1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-9A H3 D2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br S6R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS10R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS10R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS10R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS6R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS6R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS7R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS7R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS7R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS8R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS8R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS8R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS9R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS9R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-BrS9R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS1/6 R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS1/6R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS1/6R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS2 R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS2R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS2R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS3R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS3R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS3R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS4R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS4R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS4R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCS5R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCSR2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-MCSR3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S10R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S2Q1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S6R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S7R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S8R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9R1-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9R2-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Nxaxo-S9R3-surface sample-1,2017,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Mbense_2019,Nxaxo,Mbense_2019_Nxaxo-core-1,2017,NA,-32.584731,28.526258,other low resolution,mangrove
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-1,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-2,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-3,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-4,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-5,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-6,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-7,2014,"surface sample, 0-5 cm",-34.36503,21.001181,other low resolution,marsh
