study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_carbon,cs137_peak_age,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,6,8,P2,NA,NA,1964,0.7602519549141655,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,8,10,P2,0.3163573906862944,0.09635,1964,0.784064606845238,picocuriesPerGram,3.1905318954865143,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,10,12,P2,NA,NA,1964,0.6388134782065954,picocuriesPerGram,3.7386619592446593,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,12,14,P2,0.2815386129336586,0.10133,1964,0.3072356046091833,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,14,16,P2,NA,NA,1964,0.20114746458333332,picocuriesPerGram,2.107162097068243,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,16,18,P2,0.3226190095213126,0.08522,1964,0.16216446869134513,picocuriesPerGram,2.539333572529255,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,18,20,P2,NA,NA,1964,0.16384859697847678,picocuriesPerGram,2.2781437069383124,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,20,22,P2,0.3058272193754597,0.0934,1964,0.1113562793399496,picocuriesPerGram,1.5508547478799095,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,22,24,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,24,26,P2,0.3816508786981322,0.08955,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,26,28,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,28,30,P2,0.3872272021620176,0.08861000000000001,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,30,35,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,35,40,P2,0.42533333333333334,0.0673,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,40,45,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,45,50,P2,0.36676618740219086,0.0915,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,50,55,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,55,60,P2,0.30318467336683413,0.1347,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,0,2,L1,0.1776148232649402,0.0985,1964,0.7054891864382119,picocuriesPerGram,10.292742253559933,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,2,4,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,4,6,L1,0.27249088529223164,0.09016,1964,0.6685959443452381,picocuriesPerGram,9.283000091251637,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,6,8,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,8,10,L1,0.27530099632192684,0.09568,1964,0.8499087966936153,picocuriesPerGram,9.206692275540698,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,10,12,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,12,14,L1,0.17713588656124038,0.08614000000000001,1964,0.9680697770532128,picocuriesPerGram,7.460234452359437,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,14,16,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,16,18,L1,0.25942294665508187,0.08859,1964,1.1795688925677708,picocuriesPerGram,6.959307438771752,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,18,20,L1,NA,NA,1964,1.370257496314334,picocuriesPerGram,6.256682694965528,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,20,22,L1,0.2079986932568295,0.07748000000000001,1964,1.3955991042832825,picocuriesPerGram,5.8182558953395525,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,22,24,L1,NA,NA,1964,1.686835880686055,picocuriesPerGram,6.319921092848931,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,24,26,L1,0.207895786472868,0.07424,1964,1.8408584928385416,picocuriesPerGram,6.143735644774305,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,26,28,L1,NA,NA,1964,1.500473337558962,picocuriesPerGram,4.684059981123886,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,28,30,L1,0.26347240656593685,0.04885,1964,0,picocuriesPerGram,2.83688257695066,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,30,35,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,35,40,L1,0.368454071969697,0.04732,1964,0,picocuriesPerGram,3.153266449075968,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,40,45,L1,NA,NA,1964,0,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,45,50,L1,0.3099364007537688,0.05122,1964,0,picocuriesPerGram,3.1939160394654085,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,50,55,L1,0.18381167081260372,0.04585,1964,0,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L1,single set of methods,55,60,L1,0.3099364007537688,0.05122,NA,NA,NA,NA,NA
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,0,2,P1,0.269182268365394,0.09792,1964,0.99593565658227,picocuriesPerGram,11.078446470544256,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,2,4,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,4,6,P1,0.28323447149789255,0.08797,1964,0.9348746801989096,picocuriesPerGram,8.841328923176176,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,6,8,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,8,10,P1,0.19109048427095815,0.09428,1964,1.0402772476186606,picocuriesPerGram,8.36880570364651,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,10,12,P1,NA,NA,1964,0.9598950628907684,picocuriesPerGram,8.124881578955813,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,12,14,P1,0.14800480734958477,0.10959,1964,0.9289967679752156,picocuriesPerGram,7.113002788133914,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,14,16,P1,NA,NA,1964,1.178444156287601,picocuriesPerGram,3.040448527930532,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,16,18,P1,0.16588438408843276,0.11371,1964,1.365880897702039,picocuriesPerGram,7.46892228109006,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,18,20,P1,NA,NA,1964,1.3324004054276315,picocuriesPerGram,6.887337608130026,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,20,22,P1,0.18663216698947863,0.08821,1964,1.4269428459673896,picocuriesPerGram,5.161758809257701,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,22,24,P1,NA,NA,1964,0.5263521677902956,picocuriesPerGram,7.157134550707358,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,24,26,P1,0.19032146584251497,0.07553,1964,0.5102914913806056,picocuriesPerGram,4.819794644754585,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,26,28,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,28,30,P1,0.22610440736375784,0.07657,1964,0.3198477317330309,picocuriesPerGram,4.508541327109935,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,30,35,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,35,40,P1,0.3015609137055838,0.05473,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,40,45,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,45,50,P1,0.3961893656716418,0.04573999999999999,1964,0,picocuriesPerGram,3.308793916341248,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,50,55,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P1,single set of methods,55,60,P1,0.35716651119402987,0.05213,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,0,2,L2,0.2694903311367582,0.11699,1964,0.7200311379514771,picocuriesPerGram,10.876783616412212,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,2,4,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,4,6,L2,0.2540588896244203,0.10988,1964,0.6791234233435005,picocuriesPerGram,12.46423315895488,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,6,8,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,8,10,L2,0.28207543891920994,0.11169,1964,0.7967607049852312,picocuriesPerGram,10.297809526222348,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,10,12,L2,NA,NA,1964,0.9682231963591884,picocuriesPerGram,8.913544149377294,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,12,14,L2,0.24341563526828175,0.12362,1964,0.9904643516783036,picocuriesPerGram,8.699717327333452,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,14,16,L2,NA,NA,1964,1.133967679377647,picocuriesPerGram,8.634700237286683,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,16,18,L2,0.25891754731660627,0.10507,1964,1.3843677714616005,picocuriesPerGram,8.861203797614262,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,18,20,L2,NA,NA,1964,1.6904118391509748,picocuriesPerGram,7.297453174587673,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,20,22,L2,0.2582485806280404,0.08220000000000001,1964,1.5576992078600165,picocuriesPerGram,5.808351747921843,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,22,24,L2,NA,NA,1964,1.08917480123034,picocuriesPerGram,4.915798501014714,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,24,26,L2,0.46578603944419705,0.07175,1964,0.4519683415648246,picocuriesPerGram,5.526816244620085,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,26,28,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,28,30,L2,0.3164074364383964,0.08207,1964,0.23000716049203837,picocuriesPerGram,5.580321035936951,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,30,35,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,35,40,L2,0.30024227528089886,0.07373,1964,0,picocuriesPerGram,3.833526065808502,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,40,45,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,45,50,L2,0.474422927748227,0.05959,1964,0,picocuriesPerGram,4.398501429639188,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,50,55,L2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_L2,single set of methods,55,60,L2,0.403764880952381,0.07795,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,0,2,P2,0.4588784416233528,0.12194,1964,0.7732642773298123,picocuriesPerGram,10.456977396322378,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,2,4,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,4,6,P2,0.32400870194086495,0.11511,1964,0.7351499718564289,picocuriesPerGram,10.155979149063567,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,6,8,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,8,10,P2,0.24634013108319203,0.10771,1964,1.0692824622705694,picocuriesPerGram,8.223287604386426,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,10,12,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,12,14,P2,0.2801376872687598,0.09112,1964,1.2019630942176416,picocuriesPerGram,8.372256583481088,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,14,16,P2,NA,NA,1964,1.52990775355743,picocuriesPerGram,6.9234171816632575,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,16,18,P2,0.4131002689737084,0.06322,1964,1.3817150943561622,picocuriesPerGram,5.124667857225455,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,18,20,P2,NA,NA,1964,0.7475724726044405,picocuriesPerGram,5.08194437864568,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,20,22,P2,0.4346978086720372,0.04203999999999999,1964,0.3599337776014773,picocuriesPerGram,4.268102615772615,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,22,24,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,24,26,P2,0.5521404303829807,0.04190000000000001,1964,0.14926780177224735,picocuriesPerGram,4.1657569682001006,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,26,28,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,28,30,P2,NA,NA,1964,0,picocuriesPerGram,3.6893321837738617,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,30,35,P2,0.37502250837520945,0.03806,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,35,40,P2,NA,NA,1964,0,picocuriesPerGram,3.1418043269755067,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,40,45,P2,0.4817176870748301,0.03738,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,45,50,P2,NA,NA,1964,0,picocuriesPerGram,2.2617956763302858,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Fresh_P2,single set of methods,50,55,P2,0.5652714646464648,0.03557,NA,NA,NA,NA,NA
