study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_unit,excess_pb210_activity,total_pb210_activity,pb210_unit,total_phosphorus,fraction_nitrogen
Craft_2024,Sat,Sat_L2,single set of methods,8,10,0.7279152404788725,0.03473,0.4696676803350225,picocuriesPerGram,1.6660703454042889,3.0716555848781475,disintegrationsPerMinutePerGram,254.74600000000004,0.0024
Craft_2024,Sat,Sat_L2,single set of methods,10,12,0.864445039440471,0.03388,0.4338866470464421,picocuriesPerGram,1.7601922465882147,3.165777486062073,disintegrationsPerMinutePerGram,232.864,0.00233
Craft_2024,Sat,Sat_L2,single set of methods,12,14,1.0237548596261907,0.02762,0.2489903445983677,picocuriesPerGram,0.9939676613100762,2.399552900783935,disintegrationsPerMinutePerGram,185.453,0.00188
Craft_2024,Sat,Sat_L2,single set of methods,14,16,1.1608318146496055,0.02334,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,170.86499999999998,0.0016300000000000002
Craft_2024,Sat,Sat_L2,single set of methods,16,18,1.2273636783777897,0.01856,0.07387553783146156,picocuriesPerGram,0.40796879076713294,1.813554030240992,disintegrationsPerMinutePerGram,130.74800000000002,0.00128
Craft_2024,Sat,Sat_L2,single set of methods,18,20,1.213059765911771,0.014150000000000001,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,119.807,9.6e-4
Craft_2024,Sat,Sat_L2,single set of methods,20,22,1.3095927251061967,0.012629999999999999,0,picocuriesPerGram,NA,1.1706170292672822,disintegrationsPerMinutePerGram,108.866,8.2e-4
Craft_2024,Sat,Sat_L2,single set of methods,22,24,1.3137292197386867,0.00848,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,90.631,5.099999999999999e-4
Craft_2024,Sat,Sat_L2,single set of methods,24,26,1.21385107058554,0.00594,0,picocuriesPerGram,NA,1.4797214576745477,disintegrationsPerMinutePerGram,83.33700000000003,3.7999999999999997e-4
Craft_2024,Sat,Sat_L2,single set of methods,26,28,0.7589088332482515,0.0059299999999999995,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,76.043,4.1e-4
Craft_2024,Sat,Sat_L2,single set of methods,28,30,1.3513241784794676,0.007980000000000001,0.046249878398544456,picocuriesPerGram,NA,1.2775325000660518,disintegrationsPerMinutePerGram,97.925,4.9e-4
Craft_2024,Sat,Sat_L2,single set of methods,30,35,3.878573483201424,0.006770000000000001,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,86.98400000000002,4.1e-4
Craft_2024,Sat,Sat_L2,single set of methods,35,40,3.636344335326232,0.00726,0,picocuriesPerGram,NA,1.694469970887554,disintegrationsPerMinutePerGram,94.27800000000002,4.5e-4
Craft_2024,Sat,Sat_L2,single set of methods,40,45,3.1592096909295493,0.0068200000000000005,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,79.69,4e-4
Craft_2024,Sat,Sat_P2,single set of methods,0,2,0.4280428688846307,0.07902999999999999,0.5879736434696261,picocuriesPerGram,3.481531924499092,5.227185648018344,disintegrationsPerMinutePerGram,415.21400000000006,0.00479
Craft_2024,Sat,Sat_P2,single set of methods,2,4,0.6335709902957739,0.07187,0.6123322345536241,picocuriesPerGram,2.6731432658165035,4.418796989335756,disintegrationsPerMinutePerGram,338.627,0.00426
Craft_2024,Sat,Sat_P2,single set of methods,4,6,0.449981191144874,0.05237,0.6283915573252302,picocuriesPerGram,1.7572532040635376,3.50290692758279,disintegrationsPerMinutePerGram,305.80400000000003,0.00334
Craft_2024,Sat,Sat_P2,single set of methods,6,8,0.7414574029550034,0.051269999999999996,0.5263274902258877,picocuriesPerGram,1.2760636239458596,3.021717347465112,disintegrationsPerMinutePerGram,283.922,0.0032400000000000003
Craft_2024,Sat,Sat_P2,single set of methods,8,10,0.8077042350196566,0.056440000000000004,0.4174390200139275,picocuriesPerGram,2.171314461419621,3.916968184938873,disintegrationsPerMinutePerGram,280.275,0.0034699999999999996
Craft_2024,Sat,Sat_P2,single set of methods,10,12,0.8780399984909087,0.0452,0.14009772886553903,picocuriesPerGram,1.08180362444689,2.8274573479661425,disintegrationsPerMinutePerGram,232.864,0.0028599999999999997
Craft_2024,Sat,Sat_P2,single set of methods,12,14,0.942208384311501,0.04222000000000001,0.07931611942214742,picocuriesPerGram,0.6919971336431273,2.43765085716238,disintegrationsPerMinutePerGram,196.394,0.00263
Craft_2024,Sat,Sat_P2,single set of methods,14,16,0.8747711977948691,0.04199,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,221.923,0.00265
Craft_2024,Sat,Sat_P2,single set of methods,16,18,0.9422033700684672,0.040229999999999995,0.048000812366267714,picocuriesPerGram,0.7642251892121158,2.5098789127313683,disintegrationsPerMinutePerGram,210.982,0.00252
Craft_2024,Sat,Sat_P2,single set of methods,18,20,0.6084075702848684,0.043449999999999996,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,214.629,0.00252
Craft_2024,Sat,Sat_P2,single set of methods,20,22,0.6954355091896324,0.03708,0,picocuriesPerGram,0.920690386488897,2.6663441100081493,disintegrationsPerMinutePerGram,192.747,0.00229
Craft_2024,Sat,Sat_P2,single set of methods,22,24,1.1874757739008273,0.03583,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,167.218,0.0022400000000000002
Craft_2024,Sat,Sat_P2,single set of methods,24,26,0.7311672633836873,0.03294,0,picocuriesPerGram,0.8546813446226933,2.6003350681419457,disintegrationsPerMinutePerGram,170.86499999999998,0.0020399999999999997
Craft_2024,Sat,Sat_P2,single set of methods,26,28,0.49572716808338974,0.02185,0,picocuriesPerGram,NA,1.7289824270357683,disintegrationsPerMinutePerGram,123.454,0.00132
Craft_2024,Sat,Sat_P2,single set of methods,28,30,1.2320566742982408,0.01592,0,picocuriesPerGram,NA,1.96903898710785,disintegrationsPerMinutePerGram,127.101,0.001
Craft_2024,Sat,Sat_P2,single set of methods,30,35,3.689773017327546,0.00766,0,picocuriesPerGram,NA,1.7797903610503547,disintegrationsPerMinutePerGram,97.925,4.7e-4
Craft_2024,Sat,Sat_P2,single set of methods,35,40,2.7573553425953308,0.0042899999999999995,0,picocuriesPerGram,NA,1.5048031188830353,disintegrationsPerMinutePerGram,65.102,2.6e-4
