study_id,core_id,site_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,CD_reported,Ocstock_reported,carbon_density,fraction_carbon_type,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes
Middelburg_et_al_1996,M0681,JJM96 RL,5,20,0.48125422898779846,NA,0.1027,NA,NA,0.0494248093170469,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0681,JJM96 RL,20,40,0.5539847510622231,NA,0.081,NA,NA,0.04487276483604007,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0682,JJM96 CA,0,5,0.7932972870606873,NA,0.0317,NA,NA,0.025147523999823784,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0682,JJM96 CA,5,20,0.6708420494731436,NA,0.0528,NA,NA,0.03542046021218198,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0682,JJM96 CA,20,40,0.575674311802884,NA,0.07519999999999999,NA,NA,0.043290708247576866,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0683,JJM96 CB,0,5,0.9612577690044828,NA,0.0168,NA,NA,0.01614913051927531,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0683,JJM96 CB,5,20,0.9034560419301522,NA,0.0206,NA,NA,0.018611194463761135,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0683,JJM96 CB,20,40,0.6160832046420751,NA,0.06509999999999999,NA,NA,0.040107016622199086,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0684,JJM96 CC,5,20,0.6775702651953194,NA,0.051399999999999994,NA,NA,0.03482711163103941,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0684,JJM96 CC,20,40,0.598845664552164,NA,0.0693,NA,NA,0.04150000455346497,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0685,JJM96 AR,0,5,0.48651077405045723,NA,0.10099999999999999,NA,NA,0.04913758817909618,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0685,JJM96 AR,5,20,0.3048830008775664,NA,0.1791,NA,NA,0.05460454545717215,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0685,JJM96 AR,20,40,0.4030919612097597,NA,0.1311,NA,NA,0.05284535611459949,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0686,JJM96 AS,0,5,1.1060501836272905,NA,0.0104,NA,NA,0.01150292190972382,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0686,JJM96 AS,5,20,1.1770617288672205,NA,0.008199999999999999,NA,NA,0.009651906176711206,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0686,JJM96 AS,20,40,1.304878792164807,NA,0.0051,NA,NA,0.006654881840040517,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0687,JJM96 BX,0,5,0.7471873653533946,NA,0.0385,NA,NA,0.02876671356610569,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0687,JJM96 BX,20,40,0.6481681688706333,NA,0.057699999999999994,NA,NA,0.03739930334383554,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0688,JJM96 SI,0,5,1.4454191411209438,NA,0.0025,NA,NA,0.0036135478528023604,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0688,JJM96 SI,5,20,1.4703895587689875,NA,0.0021,NA,NA,0.0030878180734148736,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0688,JJM96 SI,20,40,1.272680977539927,NA,0.0058,NA,NA,0.007381549669731576,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0689,JJM96 SII,0,5,1.3342436651098408,NA,0.0045000000000000005,NA,NA,0.006004096492994285,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0689,JJM96 SII,5,20,1.255219292616988,NA,0.0062,NA,NA,0.007782359614225326,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Middelburg_et_al_1996,M0689,JJM96 SII,20,40,1.1630844700283811,NA,0.0086,NA,NA,0.010002526442244078,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,0,1,0.1565104871731632,NA,0.32909999999999995,NA,NA,0.05150760132868801,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,1,2,0.21246934966669048,NA,0.2509,NA,NA,0.05330855983137264,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,2,3,0.2094423192967061,NA,0.2541,NA,NA,0.05321929333329302,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,3,4,0.21180066574112036,NA,0.2516,NA,NA,0.05328904750046588,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,4,5,0.2020243144817918,NA,0.2623,NA,NA,0.052990977688573984,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,5,6,0.17496069267585715,NA,0.2977,NA,NA,0.05208579820960267,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,6,7.000000000000001,0.19548070553784966,NA,0.27,NA,NA,0.052779790495219414,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,7.000000000000001,8,0.18301391536789358,NA,0.2861,NA,NA,0.05236028118675436,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,8,9,0.16634857001550507,NA,0.3114,NA,NA,0.05180094470282828,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,9,10,0.1547724227690538,NA,0.3325,NA,NA,0.051461830570710396,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,10,12,0.17177339669101152,NA,0.30260000000000004,NA,NA,0.051978629838700094,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,12,14.000000000000002,0.1517201480126444,NA,0.3387,NA,NA,0.05138761413188266,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,14.000000000000002,16,0.1597476149481966,NA,0.32299999999999995,NA,NA,0.05159847962826749,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,16,18,0.1525423161027362,NA,0.337,NA,NA,0.0514067605266221,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,18,20,0.1520573578806892,NA,0.33799999999999997,NA,NA,0.05139538696367294,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,20,22,0.15604588163415234,NA,0.33,NA,NA,0.051495140939270274,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Smoak_et_al_2013,M0690,JMS13 SH4,22,24,0.15656231318103422,NA,0.32899999999999996,NA,NA,0.051509001036560254,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0691,TOF07 S1A,0,20,0.2872889544347257,NA,0.19,NA,NA,0.05458490134259788,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0691,TOF07 S1A,30,50,0.3207712481171475,NA,0.17,NA,NA,0.05453111217991508,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0691,TOF07 S1A,60,80,0.2872889544347257,NA,0.19,NA,NA,0.05458490134259788,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0692,TOF07 S1B,0,20,0.339592712390122,NA,0.16,NA,NA,0.05433483398241952,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0692,TOF07 S1B,30,50,0.3207712481171475,NA,0.17,NA,NA,0.05453111217991508,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0692,TOF07 S1B,60,80,0.3819787718539542,NA,0.14,NA,NA,0.05347702805955359,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0693,TOF07 S1C,0,20,0.339592712390122,NA,0.16,NA,NA,0.05433483398241952,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0693,TOF07 S1C,30,50,0.5960347362769612,NA,0.07,NA,NA,0.04172243153938729,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0693,TOF07 S1C,60,80,0.7381548739595483,NA,0.04,NA,NA,0.02952619495838193,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0694,TOF07 S1D,0,20,0.21333450991026168,NA,0.25,NA,NA,0.05333362747756542,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0694,TOF07 S1D,30,50,0.22337069819123592,NA,0.24,NA,NA,0.05360896756589662,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ferreira_et_al_2007,M0694,TOF07 S1D,60,80,0.3819787718539542,NA,0.14,NA,NA,0.05347702805955359,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0697,ECA02 Plot 1,0,5,0.7703819030763818,NA,0.0349,NA,NA,0.026886328417365723,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0697,ECA02 Plot 1,30,50,0.9074925832878834,NA,0.0203,NA,NA,0.018422099440744032,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0699,ECA02 Plot 3,0,5,0.8157273878146911,NA,0.028900000000000002,NA,NA,0.02357452150784458,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0700,ECA02 Plot 4,0,5,0.9289339989001739,NA,0.018799999999999997,NA,NA,0.017463959179323266,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0700,ECA02 Plot 4,30,50,0.6344399476051669,NA,0.0608,NA,NA,0.038573948814394146,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0701,ECA02 Plot 5,0,5,1.067524838481522,NA,0.0118,NA,NA,0.012596793094081958,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0701,ECA02 Plot 5,30,50,0.6591135301098692,NA,0.0553,NA,NA,0.03644897821507577,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0702,ECA02 Plot 6,0,5,0.6722736850517044,NA,0.0525,NA,NA,0.03529436846521448,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0702,ECA02 Plot 6,30,50,0.7063734509466761,NA,0.045700000000000005,NA,NA,0.032281266708263104,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0703,ECA02 Plot 7,0,5,0.7717434996824251,NA,0.0347,NA,NA,0.026779499438980153,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0703,ECA02 Plot 7,30,50,0.7617314358389251,NA,0.0362,NA,NA,0.02757467797736909,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0704,ECA02 Plot 8,0,5,0.6722736850517044,NA,0.0525,NA,NA,0.03529436846521448,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0704,ECA02 Plot 8,30,50,0.7515193154577428,NA,0.0378,NA,NA,0.028407430124302677,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0705,ECA02 Plot 9,0,5,0.7793907644458533,NA,0.0336,NA,NA,0.02618752968538067,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Ashton_and_Macintosh_2002,M0705,ECA02 Plot 9,30,50,0.7363866101222482,NA,0.0403,NA,NA,0.029676380387926603,total carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0713,CDW85 Core 2,0,1,0.8123614800704179,NA,0.029300000000000003,NA,NA,0.023802191366063246,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0714,CDW85 Core 3,0,1,0.7738021164001545,NA,0.0344,NA,NA,0.026618792804165316,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0715,CDW85 Core 4,0,1,0.8082345107261286,NA,0.0298,NA,NA,0.024085388419638632,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0716,CDW85 Core 5,0,1,0.8074194957572285,NA,0.029900000000000003,NA,NA,0.024141842923141133,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0717,CDW85 Core 6,0,1,1.206598397135337,NA,0.0074,NA,NA,0.008928828138801493,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0718,CDW85 Core 7,0,1,1.054847479273221,NA,0.0123,NA,NA,0.012974623995060618,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0719,CDW85 Core 8,0,1,0.8298120083477454,NA,0.0273,NA,NA,0.02265386782789345,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0720,CDW85 Core 9,0,1,0.5795203979562031,NA,0.0742,NA,NA,0.043000413528350274,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0721,CDW85 Core 10,0,1,0.6558907829339141,NA,0.055999999999999994,NA,NA,0.036729883844299184,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0722,CDW85 Core 11,0,1,0.8430487620533748,NA,0.0259,NA,NA,0.021834962937182404,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0724,CDW85 Core 13,0,1,0.9381495152027955,NA,0.0182,NA,NA,0.01707432117669088,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0725,CDW85 Core 14,0,1,0.9494096990416213,NA,0.0175,NA,NA,0.016614669733228376,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0726,CDW85 Core 15,0,1,0.6522386146116114,NA,0.056799999999999996,NA,NA,0.037047153309939525,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0727,CDW85 Core 16,0,1,0.9304431272418574,NA,0.0187,NA,NA,0.017399286479422734,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0728,CDW85 Core 17,0,1,0.7940561361954461,NA,0.0316,NA,NA,0.0250921739037761,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0729,CDW85 Core 18,0,1,0.8098748185740603,NA,0.0296,NA,NA,0.023972294629792185,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0730,CDW85 Core 19,0,1,0.7471873653533946,NA,0.0385,NA,NA,0.02876671356610569,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Woodroffe_1985,M0731,CDW85 Core 20,0,1,0.7986705421021589,NA,0.031,NA,NA,0.024758786805166928,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,2,4,0.7908131344891595,NA,0.032029999999999996,NA,NA,0.025329744697687773,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,4,6,0.7765780550738812,NA,0.034,NA,NA,0.026403653872511965,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,6,8,0.6839795119488292,NA,0.05009,NA,NA,0.03426053375351685,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,10,12,0.7731824620802832,NA,0.03449,NA,NA,0.026667063117148965,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,12,14.000000000000002,0.7665473209803116,NA,0.03547,NA,NA,0.027189433475171654,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,14.000000000000002,16,0.8422671205701693,NA,0.02598,NA,NA,0.021882099792413,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,16,18,0.8438336187816763,NA,0.02582,NA,NA,0.02178778403694288,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,18,20,0.7699073534139044,NA,0.03497,NA,NA,0.026923660148884233,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,20,22,0.8748134665916606,NA,0.02291,NA,NA,0.020041976519614944,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,22,24,0.820105755020493,NA,0.02839,NA,NA,0.023282802385031796,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Alongi_et_al_2001,M0732,DMA01 S1,24,26,0.8292647272818588,NA,0.027360000000000002,NA,NA,0.022688682938431657,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
