study_id,site_id,plot_id,plot_radius,species,alive_or_dead,decay_class,plot_density,height,canopy_width,basal_width,biomass_decay_corrected,plant_aboveground_mass,plant_aboveground_carbon,plant_belowground_mass,plant_organic_matter_total,plant_belowground_carbon,plot_area,diameter_flag,diameter,aboveground_carbon_conversion,belowground_carbon_conversion
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,135,47,NA,NA,0.6006469007,0.2294302115,0.225094712,0.6571042842,0.06985862401,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,180,30,NA,NA,0.5146694328,0.1965892385,0.1884488175,0.5595237147,0.05848549249,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,222,37,NA,NA,0.6930039011,0.2647079863,0.2653476769,0.7626319395,0.0823512175,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,120,10,NA,NA,0.5146694328,0.1965892385,0.1884488175,0.5595237147,0.05848549249,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,205,23,NA,NA,0.8967267743,0.3425243903,0.3569089281,0.997611575,0.1107674471,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,233,36,NA,NA,2.825769326,1.079364354,1.336394273,3.312144489,0.4147528132,12.566370614359172,DBH,2.9,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,351,37,NA,NA,1.379419821,0.5268995493,0.5857302327,1.563816695,0.1817826271,12.566370614359172,DBH,2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Rhizophora mangle,alive,NA,795.7747,145,53,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,360,35,NA,NA,1.379419821,0.5268995493,0.5857302327,1.563816695,0.1817826271,12.566370614359172,DBH,2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Rhizophora mangle,alive,NA,795.7747,129,63,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Rhizophora mangle,alive,NA,795.7747,142,58,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,120,10,NA,NA,0.1818644392,0.06946709738,0.056954586,0.1900461381,0.01767597725,12.566370614359172,DBH,0.7,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,150,18,NA,NA,0.1350642725,0.05159075086,0.04044891032,0.1396689504,0.0125534056,12.566370614359172,DBH,0.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,121,11,NA,NA,0.09499935987,0.03628708181,0.02698512662,0.09707216814,0.008374891604,12.566370614359172,DBH,0.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,148,13,NA,NA,0.1818644392,0.06946709738,0.056954586,0.1900461381,0.01767597725,12.566370614359172,DBH,0.7,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_1,2,Laguncularia racemosa,alive,NA,795.7747,209,38,NA,NA,0.6006469007,0.2294302115,0.225094712,0.6571042842,0.06985862401,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,dead,2,795.7747,396,NA,5,2.904,3.417,1.1094259,NA,NA,NA,12.566370614359172,DBH,3.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,dead,2,795.7747,278,NA,1.3,0.511,0.601,0.1950157,NA,NA,NA,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,dead,2,795.7747,190,NA,3.5,0.511,0.601,0.1950157,NA,NA,NA,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,181,30,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,20,NA,NA,0.6016320743,0.2298065201,0.1389630237,0.589346842,0.04312747082,12.566370614359172,DBH,0.9,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,102,50,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,80,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,243,12,NA,NA,0.8967267743,0.3425243903,0.3569089281,0.997611575,0.1107674471,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,133,75,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,15,NA,NA,0.2982064358,0.1139064657,0.05649066151,0.2822589762,0.01753199729,12.566370614359172,DBH,0.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,90,33,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,70,49,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,103,45,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,150,62,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,120,37,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,103,30,NA,NA,0.362,0.1382738119,0.1257219332,0.3881167751,0.03901807014,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,105,37,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,145,54,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,90,36,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,120,56,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,93,70,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,68,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,38,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,155,75,NA,NA,1.997164804,0.762860747,0.6474196041,2.104493364,0.2009280551,12.566370614359172,DBH,1.8,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,120,33,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,135,45,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,115,37,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,85,44,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,85,15,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,120,44,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,95,50,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,100,20,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,120,25,NA,NA,0.362,0.1382738119,0.1257219332,0.3881167751,0.03901807014,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,60,15,NA,NA,0.4351073833,0.1661987748,0.1553469788,0.4698686429,0.04821226623,12.566370614359172,DBH,1.1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,180,28,NA,NA,0.362,0.1382738119,0.1257219332,0.3881167751,0.03901807014,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,100,62,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,80,50,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,95,64,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,120,38,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,55,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,110,47,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,140,55,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,105,70,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,115,78,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Laguncularia racemosa,alive,NA,795.7747,195,34,NA,NA,0.362,0.1382738119,0.1257219332,0.3881167751,0.03901807014,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,95,77,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,140,51,NA,NA,2.396735563,0.9154855314,0.8180266921,2.558226469,0.2538763288,12.566370614359172,DBH,2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_2,2,Rhizophora mangle,alive,NA,795.7747,150,59,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Laguncularia racemosa,dead,1,795.7747,150,NA,4,0.874,0.897,0.3339613,NA,NA,NA,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,165,50,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Laguncularia racemosa,alive,NA,795.7747,300,25,NA,NA,0.6006469007,0.2294302115,0.225094712,0.6571042842,0.06985862401,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Laguncularia racemosa,alive,NA,795.7747,260,17,NA,NA,0.5146694328,0.1965892385,0.1884488175,0.5595237147,0.05848549249,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,110,40,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,115,38,NA,NA,0.6016320743,0.2298065201,0.1389630237,0.589346842,0.04312747082,12.566370614359172,DBH,0.9,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,100,35,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,67,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,38,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,52,NA,NA,1.292661539,0.4937603273,0.3705826851,1.323567674,0.1150111268,12.566370614359172,DBH,1.4,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,55,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,48,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,90,30,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,35,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,42,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,145,41,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,46,NA,NA,0.8515064374,0.3252514943,0.2169564897,0.8502557653,0.06733290936,12.566370614359172,DBH,1.1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,35,54,NA,NA,0.8515064374,0.3252514943,0.2169564897,0.8502557653,0.06733290936,12.566370614359172,DBH,1.1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,110,37,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,140,20,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,37,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,35,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,125,50,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,95,15,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,125,53,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,49,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,145,69,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,110,30,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,125,15,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,140,54,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,150,60,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,105,40,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,125,58,NA,NA,1.628804226,0.6221573734,0.4984564797,1.69282025,0.1546970317,12.566370614359172,DBH,1.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,48,NA,NA,0.8515064374,0.3252514943,0.2169564897,0.8502557653,0.06733290936,12.566370614359172,DBH,1.1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,30,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,140,60,NA,NA,1.137033186,0.4343146764,0.3143656797,1.154986497,0.09756405923,12.566370614359172,DBH,1.3,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,150,82,NA,NA,2.396735563,0.9154855314,0.8180266921,2.558226469,0.2538763288,12.566370614359172,DBH,2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,100,30,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,45,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,115,33,NA,NA,0.8515064374,0.3252514943,0.2169564897,0.8502557653,0.06733290936,12.566370614359172,DBH,1.1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Laguncularia racemosa,alive,NA,795.7747,155,38,NA,NA,2.121938474,0.8105207772,0.9612533576,2.453526055,0.2983270299,12.566370614359172,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,70,12,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Laguncularia racemosa,alive,NA,795.7747,150,25,NA,NA,0.362,0.1382738119,0.1257219332,0.3881167751,0.03901807014,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,130,29,NA,NA,0.9899196257,0.3781214367,0.2631862831,0.9971899787,0.08168042434,12.566370614359172,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,135,46,NA,NA,0.722,0.27578368,0.175582361,0.714273334,0.05449236025,12.566370614359172,DBH,1,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_3,2,Rhizophora mangle,alive,NA,795.7747,150,61,NA,NA,1.456636429,0.5563941203,0.4319201643,1.502865556,0.1340473443,12.566370614359172,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_4,2,Laguncularia racemosa,dead,2,795.7747,110,NA,10,0.115,0.135,0.0438521,NA,NA,NA,12.566370614359172,DBH,0.6,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_4,2,Rhizophora mangle,alive,NA,795.7747,190,100,NA,NA,3.52672302,1.347108937,1.342479627,3.874788276,0.4166414158,12.566370614359172,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Big Creek,Big Creek_2_4,2,Rhizophora mangle,alive,NA,795.7747,190,105,NA,NA,3.0527278,1.166056104,1.115621,3.317066516,0.3462353568,12.566370614359172,DBH,2.3,0.48,0.39
