study_id,site_id,plot_id,transect,plant_id,family,genus,species,common_name,alive_or_dead,decay_class,diameter,diameter_crown,diameter_notes,height,height_canopy,plant_AGB_g,plant_AGB_Mg,plant_AGB_kg,plant_BGB_Mg,plant_BGB_kg,plant_aboveground_carbon_Mg,plant_belowground_carbon_Mg,plant_aboveground_carbon_MgHa,plant_belowground_carbon_MgHa,plant_total_carbon
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_38,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.2,0.6,diameter taken at 30cm,2.5,0.7,2825.13935526687,0.00282513935526687,NA,NA,NA,0.00132781549697543,NA,NA,NA,0.172510783029158
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_39,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.9,1.5,diameter taken at 30cm,2.5,1,2320.25605251899,0.00232025605251899,NA,NA,NA,0.00109052034468392,NA,NA,NA,0.141681219265158
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_40,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.72,1,diameter taken at 30cm,3.5,1,5091.75570096863,0.00509175570096863,NA,NA,NA,0.00239312517945525,NA,NA,NA,0.310916614194524
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_41,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.18,0.8,diameter taken at 30cm,3.5,0.4,3720.79650468805,0.00372079650468805,NA,NA,NA,0.00174877435720338,NA,NA,NA,0.227202073171805
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_42,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.43,0.6,diameter taken at 30cm,3,0.6,1904.17937962972,0.00190417937962972,NA,NA,NA,8.94964308425969e-4,NA,NA,NA,0.116274432691434
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_43,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.88,0.8,diameter taken at 30cm,2.2,0.6,874.076490650874,8.74076490650874e-4,NA,NA,NA,4.10815950605911e-4,NA,NA,NA,0.0533735157341706
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_44,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.41,0.5,diameter taken at 30cm,3,1,1872.96385287259,0.0018729638528726,NA,NA,NA,8.8029301085012e-4,NA,NA,NA,0.11436832673121
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_45,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.87,0.8,diameter taken at 30cm,3.5,0.7,3030.71760704334,0.00303071760704334,NA,NA,NA,0.00142443727531037,NA,NA,NA,0.185063956776714
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_46,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.4,1,diameter taken at 30cm,3.5,1.5,4253.43218169711,0.00425343218169711,NA,NA,NA,0.00199911312539764,NA,NA,NA,0.259726273274996
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_47,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.51,1.2,diameter taken at 30cm,2.5,1,1738.1504347770299,0.00173815043477703,NA,NA,NA,8.16930704345206e-4,NA,NA,NA,0.10613624845332
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_48,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.34,1,diameter taken at 30cm,3.5,1,2014.71394931667,0.00201471394931667,NA,NA,NA,9.46915556178835e-4,NA,NA,NA,0.123023977676866
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_49,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.16,1,diameter taken at 30cm,3.5,1.2,1716.67934142959,0.00171667934142959,NA,NA,NA,8.06839290471907e-4,NA,NA,NA,0.104825164411057
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_50,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.95,1,diameter taken at 30cm,3,1,1226.20909601213,0.00122620909601213,NA,NA,NA,5.763182751257e-4,NA,NA,NA,0.0748757015883721
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_51,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.72,0.8,diameter taken at 30cm,3,0.7,2385.79497066039,0.00238579497066039,NA,NA,NA,0.00112132363621038,NA,NA,NA,0.145683205951719
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_52,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.69,0.7,diameter taken at 30cm,3,0.9,4390.84435824082,0.00439084435824082,NA,NA,NA,0.00206369684837319,NA,NA,NA,0.268117038894789
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_53,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.54,1,diameter taken at 30cm,3,1,2080.47616142849,0.00208047616142849,NA,NA,NA,9.77823795871392e-4,NA,NA,NA,0.127039599307703
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_54,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.45,0.8,diameter taken at 30cm,3.5,0.5,2208.58362202742,0.00220858362202742,NA,NA,NA,0.00103803430235289,NA,NA,NA,0.134862193367921
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_55,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.75,1,diameter taken at 30cm,4,1,5800.5332824671,0.0058005332824671,NA,NA,NA,0.00272625064275954,NA,NA,NA,0.354196523679295
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_56,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.83,1.8,diameter taken at 30cm,2.5,1.2,2209.59556468719,0.00220959556468719,NA,NA,NA,0.00103850991540298,NA,NA,NA,0.134923985371311
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_57,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.87,0.6,diameter taken at 30cm,3,0.6,2656.1897969605,0.0026561897969605,NA,NA,NA,0.00124840920457143,NA,NA,NA,0.162194258096847
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_58,Combretaceae,Laguncularia,racemosa,Sincaguite,NA,NA,6.87,2.5,diameter taken at 30cm,4,1.2,11468.5064988382,0.0114685064988382,NA,NA,NA,0.00539019805445394,NA,NA,NA,0.70029856495439
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_59,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.43,0.8,diameter taken at 30cm,3,0.6,3793.87965645578,0.00379387965645578,NA,NA,NA,0.00178312343853421,NA,NA,NA,0.231664731523219
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_60,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.89,1.5,diameter taken at 30cm,3.5,1.5,3073.10475127616,0.00307310475127616,NA,NA,NA,0.0014443592330998,NA,NA,NA,0.187652232441185
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_61,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.8,1.3,diameter taken at 30cm,3,1.5,4656.53105757137,0.00465653105757137,NA,NA,NA,0.00218856959705854,NA,NA,NA,0.284340599851701
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_62,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.91,0.7,diameter taken at 30cm,3.5,0.6,3115.78625067728,0.00311578625067728,NA,NA,NA,0.00146441953781832,NA,NA,NA,0.190258482242214
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_63,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.37,1,diameter taken at 30cm,3,1,1811.30673803827,0.00181130673803827,NA,NA,NA,8.51314166877987e-4,NA,NA,NA,0.11060337363622
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_64,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.53,0.6,diameter taken at 30cm,3,1,2064.126706815,0.002064126706815,NA,NA,NA,9.70139552203049e-4,NA,NA,NA,0.126041256619858
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_65,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.15,1,diameter taken at 30cm,2.5,0.6,1275.31315133995,0.00127531315133995,NA,NA,NA,0.00059939718112977805,NA,NA,NA,0.0778741303273715
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_66,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.83,0.6,diameter taken at 30cm,2,0.5,763.336799651193,7.63336799651193e-4,NA,NA,NA,3.5876829583606e-4,NA,NA,NA,0.0466114454769469
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_67,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.97,0.6,diameter taken at 30cm,2.5,0.5,1070.71126209524,0.00107071126209524,NA,NA,NA,5.03234293184761e-4,NA,NA,NA,0.0653805759626817
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_68,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.2,0.8,diameter taken at 30cm,2.5,1,1335.31977338786,0.00133531977338786,NA,NA,NA,6.27600293492294e-4,NA,NA,NA,0.0815382997911256
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_69,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.25,1,diameter taken at 30cm,2.5,1,1396.70585801158,0.00139670585801158,NA,NA,NA,6.56451753265441e-4,NA,NA,NA,0.0852867030356556
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_70,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.62,0.7,diameter taken at 30cm,3,0.6,4225.83418219101,0.00422583418219101,NA,NA,NA,0.00198614206562978,NA,NA,NA,0.258041063483146
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,32,La_Cruz-Puerto_Parada_32_6_71,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.99,1,diameter taken at 30cm,3,1.5,2882.95383017963,0.00288295383017963,NA,NA,NA,0.00135498830018442,NA,NA,NA,0.176041093956662
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_1,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.78,0.3,diameter taken at 30cm,2.4,1.5,2059.01260053557,0.00205901260053557,NA,NA,NA,9.67735922251716e-4,NA,NA,NA,0.12572897521784
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_2,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.2,0.6,diameter taken at 30cm,2.5,1,1335.31977338786,0.00133531977338786,NA,NA,NA,6.27600293492294e-4,NA,NA,NA,0.0815382997911256
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_3,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.3,1,diameter taken at 30cm,2.5,1.5,1459.47140521111,0.00145947140521111,NA,NA,NA,6.85951560449222e-4,NA,NA,NA,0.0891193400609616
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_4,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.97,1,diameter taken at 30cm,3,1.2,5082.48755853716,0.00508248755853716,NA,NA,NA,0.00238876915251246,NA,NA,NA,0.310350675914313
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_5,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.97,0.6,diameter taken at 30cm,1.5,0.6,691.570398413892,6.91570398413892e-4,NA,NA,NA,3.25038087254529e-4,NA,NA,NA,0.0422291915362517
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_6,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.19,0.9,diameter taken at 30cm,2.5,0.9,1323.20809197221,0.00132320809197221,NA,NA,NA,6.2190780322694e-4,NA,NA,NA,0.0807987271959127
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_7,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.82,0.6,diameter taken at 30cm,2,0.5,755.017114624088,7.55017114624088e-4,NA,NA,NA,3.54858043873322e-4,NA,NA,NA,0.0461034226157362
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_8,Combretaceae,Laguncularia,racemosa,Sincaguite,NA,NA,2.47,0.3,diameter taken at 30cm,2.2,0.5,1338.32416289292,0.00133832416289292,NA,NA,NA,6.29012356559671e-4,NA,NA,NA,0.0817217560815475
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_9,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.17,0.8,diameter taken at 30cm,3,1.5,1518.49993746522,0.00151849993746522,NA,NA,NA,7.13694970608655e-4,NA,NA,NA,0.0927237846704761
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_10,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,4.09,1.1,diameter taken at 30cm,3.5,1,6155.0033632048,0.0061550033632048,NA,NA,NA,0.00289285158070626,NA,NA,NA,0.375841442212064
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_11,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.55,1,diameter taken at 30cm,4,1.5,2682.16658981279,0.00268216658981279,NA,NA,NA,0.00126061829721201,NA,NA,NA,0.163780472549306
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_12,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.03,0.4,diameter taken at 30cm,2.5,1.2,1136.9254657343,0.0011369254657343,NA,NA,NA,5.34354968895122e-4,NA,NA,NA,0.0694237974399275
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_13,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.8,1,diameter taken at 30cm,3.5,1,2884.68064917866,0.00288468064917866,NA,NA,NA,0.00135579990511397,NA,NA,NA,0.176146538276468
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_14,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.75,0.4,diameter taken at 30cm,2,0.6,698.055764260437,6.98055764260437e-4,NA,NA,NA,3.28086209202405e-4,NA,NA,NA,0.042625205820762
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_15,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.82,0.8,diameter taken at 30cm,3,1,2564.44581594394,0.00256444581594394,NA,NA,NA,0.00120528953349365,NA,NA,NA,0.156592118162096
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_16,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.37,0.4,diameter taken at 30cm,1.6,0.5,353.4510339822,3.534510339822e-4,NA,NA,NA,1.66121985971634e-4,NA,NA,NA,0.0215826927337448
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_17,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.72,0.6,diameter taken at 30cm,1.5,0.6,527.182320252431,5.27182320252431e-4,NA,NA,NA,2.47775690518642e-4,NA,NA,NA,0.0321912031335121
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_18,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.13,0.5,diameter taken at 30cm,2.5,1.2,1251.69675204202,0.00125169675204202,NA,NA,NA,5.88297473459749e-4,NA,NA,NA,0.0764320480004871
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_19,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.87,0.4,diameter taken at 30cm,2.4,0.2,931.64965100316,9.3164965100316e-4,NA,NA,NA,4.37875335971485e-4,NA,NA,NA,0.0568890913305814
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_20,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,3.2,1,diameter taken at 30cm,3.5,1.5,3767.74615402928,0.00376774615402928,NA,NA,NA,0.00177084069239376,NA,NA,NA,0.230068947952938
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_21,Combretaceae,Laguncularia,racemosa,Sincaguite,NA,NA,3.89,0.7,diameter taken at 30cm,2.5,1,3473.69657127957,0.00347369657127957,NA,NA,NA,0.0016326373885014,NA,NA,NA,0.212113471287696
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_22,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.1,0.8,diameter taken at 30cm,3,0.5,1422.1123243691,0.0014221123243691,NA,NA,NA,6.68392792453475e-4,NA,NA,NA,0.0868380917829641
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_23,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.52,0.5,diameter taken at 30cm,2.4,1.2,1691.88365230074,0.00169188365230074,NA,NA,NA,7.95185316581349e-4,NA,NA,NA,0.10331107140202
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_24,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.77,0.8,diameter taken at 30cm,3.5,1,2823.19721340344,0.00282319721340344,NA,NA,NA,0.00132690269029962,NA,NA,NA,0.172392190502744
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_25,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.41,0.4,diameter taken at 30cm,1.6,0.5,374.391816644473,3.74391816644473e-4,NA,NA,NA,1.75964153822902e-4,NA,NA,NA,0.0228613945463041
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_26,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.13,0.6,diameter taken at 30cm,2.7,1.1,1336.90280001206,0.00133690280001206,NA,NA,NA,6.28344316005668e-4,NA,NA,NA,0.0816349637528476
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_27,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.69,0.6,diameter taken at 30cm,3.5,0.5,2662.47929152063,0.00266247929152063,NA,NA,NA,0.0012513652670147,NA,NA,NA,0.162578311941626
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_28,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.89,0.4,diameter taken at 30cm,3.7,0.3,3222.76437184039,0.00322276437184039,NA,NA,NA,0.00151469925476498,NA,NA,NA,0.196790860694424
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_29,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.25,0.8,diameter taken at 30cm,3,1,1632.52690297473,0.00163252690297473,NA,NA,NA,7.67287644398121e-4,NA,NA,NA,0.0996865849549333
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_30,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.89,0.3,diameter taken at 30cm,2.1,1,848.924977611522,8.48924977611522e-4,NA,NA,NA,3.98994739477416e-4,NA,NA,NA,0.0518376951380298
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_31,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.82,1,diameter taken at 30cm,3.5,1,2926.0375503225,0.0029260375503225,NA,NA,NA,0.00137523764865158,NA,NA,NA,0.178671904462982
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_32,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.68,0.5,diameter taken at 30cm,1.2,0.5,415.524474281249,4.15524474281249e-4,NA,NA,NA,1.95296502912187e-4,NA,NA,NA,0.0253730678072219
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_33,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,1.2,0.6,diameter taken at 30cm,1.5,0.5,256.60578054472,2.5660578054472e-4,NA,NA,NA,1.20604716856018e-4,NA,NA,NA,0.0156690550676911
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_34,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.06,1,diameter taken at 30cm,2.6,0.9,1210.73692471575,0.00121073692471575,NA,NA,NA,5.69046354616402e-4,NA,NA,NA,0.0739309282339096
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_35,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,NA,NA,2.91,0.7,diameter taken at 30cm,3,1.6,2730.74588979364,0.00273074588979364,NA,NA,NA,0.00128345056820301,NA,NA,NA,0.166746858282839
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,32,La_Cruz-Puerto_Parada_32_5_36,Combretaceae,Laguncularia,racemosa,Sincaguite,NA,NA,0.87,0.5,diameter taken at 30cm,0.7,0.5,149.585035104127,1.49585035104127e-4,NA,NA,NA,7.03049664989395e-5,NA,NA,NA,0.00913407385980766
