study_id,site_id,plot_id,depth_min,depth_max,dry_bulk_density,percent_carbon,percent_nitrogen,carbon_stock,nitrogen_stock
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_1,15,30,1.33355949895616,0.83,0.044,16.6028157620042,0.880149269311065
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_1,30,50,1.45934237995825,0.09,0.007,2.62681628392484,0.204307933194155
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_1,50,100,1.79704244954767,0.17,0.008,15.2748608211552,0.718816979819068
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_1,100,200,1.36367432150313,0.16,0.008,21.8187891440501,1.0909394572025
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,0,15,1.35325330549756,1.47,0.081,29.8392353862213,1.64420276617954
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,15,30,1.46219554627697,0.71,0.046,15.5723825678497,1.00891492693111
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,30,50,1.33877870563674,0.7,0.038,18.7429018789144,1.01747181628392
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,50,100,1.23721294363257,0.14,0.009,8.66049060542798,0.556745824634656
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,100,200,1.30024356297843,0.12,NA,15.6029227557411,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,0,15,1.39594641614475,1.67,0.1,34.9684577244259,2.09391962421712
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,15,30,1.20396659707724,0.64,0.047,11.5580793319415,0.848796450939457
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,30,50,1.43206332637439,0.26,0.021,7.44672929714683,0.601466597077244
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,50,100,1.31818023660404,0.13,NA,8.56817153792624,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,100,200,1.41866736256089,0.06,NA,8.51200417536534,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,0,15,1.00013917884482,1.34,0.082,20.1027974947808,1.23017118997912
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,15,30,1.48630828114127,1.18,0.055,26.3076565762004,1.22620433194154
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,30,50,1.71311760612387,0.62,0.034,21.242658315936,1.16491997216423
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,50,100,1.42110299234516,0.08,NA,5.68441196938065,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,100,200,1.14291927627001,0.16,0.011,18.2867084203201,1.25721120389701
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,0,15,1.0919276270007,0.86,0.045,14.085866388309,0.73705114822547
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,15,30,1.38509046624913,0.58,0.029,12.0502870563674,0.602514352818372
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,30,50,1.6964335421016,0.09,NA,3.05358037578288,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,50,100,1.55210508002784,0.05,NA,3.88026270006959,NA
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,100,200,1.62780097425191,0.16,0.006,26.0448155880306,0.976680584551148
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,0,15,1.39276270006959,1.51,0.086,31.5460751565762,1.79666388308977
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,15,30,1.26706680584551,0.77,0.053,14.6346216075157,1.00731811064718
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,30,50,1.35186151704941,0.92,0.032,24.8742519137091,0.865191370911622
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,50,100,1.25916840640223,0.46,0.024,28.9608733472512,1.51100208768267
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,0,15,1.17625260960334,1.1,0.101,19.4081680584551,1.78202270354906
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,15,30,1.02994084899095,0.41,0.028,6.33413622129437,0.4325751565762
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,30,50,1.04359777313848,0.22,0.023,4.59183020180932,0.480054975643702
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,50,100,1.22976687543493,0.07,0.011,4.30418406402227,0.676371781489214
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,0,15,1.17827070285317,1.19,0.11,21.032132045929,1.94414665970772
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,15,30,1.0919972164231,0.72,0.047,11.7935699373695,0.769858037578288
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,30,50,0.999043145441893,0.46,0.029,9.19119693806542,0.579445024356298
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,50,100,0.818458594293667,0.04,0.011,1.63691718858733,0.450152226861517
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,0,15,1.11468336812804,1.1,0.07,18.3922755741127,1.17041753653445
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,15,30,1.18818719554628,0.07,NA,1.24759655532359,NA
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,30,50,1.36329157967989,0.09,0.012,2.4539248434238,0.327189979123173
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,50,100,0.976548364648574,0.1,NA,4.88274182324287,NA
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,100,200,0.948608211551844,4.27,0.111,405.055706332637,10.5295511482255
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,0,15,1.24786012526096,1.13,0.078,21.1512291231733,1.45999634655532
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,15,30,0.917258176757133,0.33,0.015,4.54042797494781,0.206383089770355
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,30,50,0.779784272790536,0.18,0.008,2.80722338204593,0.124765483646486
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,50,100,1.15995128740431,0.03,NA,1.73992693110647,NA
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,0,15,1.14229297146834,1.33,0.1,22.7887447807933,1.71343945720251
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,15,30,1.09860821155184,0.85,0.053,14.007254697286,0.873393528183716
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,30,50,1.03735212247738,0.41,0.022,8.50628740431454,0.456434933890049
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,50,100,0.943580375782881,0.18,0.009,8.49222338204593,0.424611169102296
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,0,15,0.97249478079332,1.98,0.137,28.8830949895616,1.99847677453027
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,15,30,0.971903270702853,0.7,0.048,10.20498434238,0.699770354906054
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,30,50,1.2294537230341,0.08,NA,1.96712595685456,NA
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,50,100,1.29949547668754,0.11,NA,7.14722512178149,NA
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,0,15,0.974391092553932,2.72,0.216,39.7551565762004,3.15702713987474
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,15,30,0.990553235908142,2.16,0.18,32.0939248434238,2.67449373695198
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,30,50,1.13171537926235,1.29,0.09,29.1982567849687,2.03708768267223
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,50,100,1.12736604036187,0.47,0.035,26.4931019485038,1.97289057063326
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,0,15,0.870876826722338,3.09,0.255,40.3651409185804,3.33110386221294
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,15,30,0.915240083507307,2.18,0.178,29.9283507306889,2.44369102296451
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,30,50,1.08187195546277,0.38,0.016,8.22222686151705,0.346199025748086
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,50,100,0.785925539318024,0.27,0.007,10.6099947807933,0.275073938761308
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,0,15,0.857759220598469,2.52,0.203,32.4232985386221,2.61187682672234
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,15,30,1.04204940848991,0.86,0.075,13.4424373695198,1.17230558455115
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,30,50,0.727905358385526,0.12,NA,1.74697286012526,NA
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,50,100,1.04946068197634,0.04,NA,2.09892136395268,NA
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,0,15,0.863587334725122,2.97,0.237,38.4728157620042,3.07005297494781
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,15,30,0.968684759916493,2.23,0.187,32.4025052192067,2.71716075156576
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,30,50,0.785421016005567,1.45,0.121,22.7772094641615,1.90071885873347
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,50,100,1.07494780793319,0.09,NA,4.83726513569937,NA
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,0,15,0.911221294363257,2.61,0.221,35.6743136743215,3.0206985908142
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,15,30,0.988135003479471,1.87,0.146,27.7171868475992,2.16401565762004
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,30,50,0.945772442588727,0.28,0.02,5.29632567849687,0.378308977035491
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,50,100,0.937282533054976,0.11,NA,5.15505393180237,NA
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,0,15,0.931750173973556,2.48,0.205,34.6611064718163,2.86513178496869
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,15,30,0.992275574112735,2.06,0.178,30.6613152400835,2.649375782881
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,30,50,0.887125956854558,0.55,0.044,9.75838552540014,0.780670842032011
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,50,100,1.0857341684064,0.28,0.019,15.2002783576896,1.03144745998608
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,0,15,0.721346555323591,3.16,0.156,34.1918267223382,1.6879509394572
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,15,30,1.28703897007655,1.52,0.061,29.3444885177453,1.17764065762004
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,30,50,1.25231384829506,1.07,0.053,26.7995163535143,1.32745267919276
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,50,100,0.721590118302018,4.17,0.156,150.451539665971,5.62840292275574
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,100,200,1.28943980514962,0.09,NA,11.6049582463466,NA
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,0,15,0.658368128044537,2.54,0.134,25.0838256784969,1.32331993736952
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,15,30,0.798869171885873,3.05,0.146,36.5482646137787,1.74952348643006
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,30,50,0.896955462769659,1.73,0.078,31.0346590118302,1.39925052192067
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,50,100,1.14185803757829,0.14,0.019,7.99300626304802,1.08476513569937
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,100,200,1.14121433542102,0.28,0.022,31.9540013917885,2.51067153792624
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,0,15,0.826322199025748,2.21,0.126,27.3925808977035,1.56174895615866
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,15,30,1.05601948503827,2.34,0.115,37.0662839248434,1.82163361169102
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,30,50,1.13736951983299,1.6,0.075,36.3958246346555,1.70605427974948
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,50,100,1.24319763395964,0.8,0.04,49.7279053583855,2.48639526791928
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,100,200,1.02197286012526,0.1,0.009,10.2197286012526,0.919775574112735
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,0,15,1.05789839944328,1.01,0.046,16.0271607515658,0.729949895615866
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,15,30,1.17701809324983,1.14,0.054,20.127009394572,0.953384655532359
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,30,50,1.06223034098817,1.76,0.07,37.3905080027836,1.48712247738344
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,50,100,0.978618649965205,0.71,0.012,34.7409620737648,0.587171189979123
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,100,200,1.08674321503132,0.21,NA,22.8216075156576,NA
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,0,15,0.771363952679193,2.19,0.114,25.3393058455115,1.31903235908142
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,15,30,0.762265135699374,1.88,0.107,21.4958768267223,1.22343554279749
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,30,50,0.948851774530271,2.16,0.103,40.9903966597077,1.95463465553236
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,50,100,0.990883785664579,1.35,0.048,66.8846555323591,2.37812108559499
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,100,200,1.49043145441893,1.94,0.074,289.143702157272,11.0291927627001
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,0,15,0.684272790535838,3.76,0.21,38.5929853862213,2.15545929018789
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,15,30,0.784655532359081,2.6,0.144,30.6015657620042,1.69485594989562
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,30,50,1.1490779401531,0.27,0.02,6.20502087682672,0.459631176061239
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,50,100,1.07921016005567,0.15,0.025,8.09407620041754,1.34901270006959
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,100,200,0.682707028531663,4.37,0.134,298.342971468337,9.14827418232429
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,0,15,0.798625608907446,1.95,0.132,23.3597990605428,1.58127870563674
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,15,30,1.15859429366736,0.91,0.07,15.8148121085595,1.21652400835073
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,30,50,1.03684759916493,0.6,0.044,12.4421711899791,0.912425887265136
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,50,100,1.41097773138483,0.67,0.054,47.2677540013918,3.80963987473904
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,100,200,0.945285316631872,0.57,0.048,53.8812630480167,4.53736951983299
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,0,15,1.13220250521921,1.3,0.083,22.0779488517745,1.40959211899791
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,15,30,1.05579331941545,1,0.073,15.8368997912317,1.15609368475992
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,30,50,1.06957202505219,0.69,0.035,14.7600939457203,0.748700417536535
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,50,100,1.45461029923452,0.21,0.018,15.2734081419624,1.30914926931106
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,100,200,1.22881002087683,0.17,0.015,20.8897703549061,1.84321503131524
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,0,15,0.767432150313152,1.98,0.125,22.7927348643006,1.43893528183716
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,15,30,0.740031315240084,2.22,0.141,24.6430427974948,1.56516623173278
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,30,50,0.961569241475296,0.87,0.053,16.7313048016701,1.01926339596381
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,50,100,1.35786360473208,0.39,0.025,26.4783402922756,1.6973295059151
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,100,200,1.35751565762004,0.28,0.02,38.0104384133612,2.71503131524008
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,0,15,0.983698677800974,1.29,0.09,19.0345694154489,1.32799321503132
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,15,30,0.868180236604036,1.45,0.088,18.8829201461378,1.14599791231733
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,30,50,0.930027835768963,1.23,0.08,22.8786847599165,1.48804453723034
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,50,100,1.05504523312456,0.56,0.04,29.5412665274878,2.11009046624913
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,100,200,1.24417188587335,0.29,0.015,36.0809846903271,1.86625782881002
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,0,15,1.09627696590118,1.26,0.087,20.7196346555324,1.43064144050104
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,15,30,1.07818371607516,1.28,0.091,20.701127348643,1.47172077244259
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,30,50,0.923086290883786,0.98,0.069,18.0924913013222,1.27385908141962
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,50,100,1.09872999304106,0.77,0.055,42.3011047320807,3.02150748086291
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,100,200,0.96767571329158,0.51,0.041,49.3514613778706,3.96747042449548
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,0,15,0.682863604732081,1.63,0.111,16.6960151356994,1.13696790187891
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,15,30,0.8223208072373,1.95,0.131,24.052883611691,1.61586038622129
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,30,50,1.13248086290884,0.76,0.063,17.2137091162143,1.42692588726514
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,50,100,1.45869867780097,0.23,0.022,16.7750347947112,1.60456854558107
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,100,200,1.3035316631872,0.57,0.021,74.3013048016702,2.73741649269311
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,0,15,1.16673625608907,2.34,0.132,40.9524425887265,2.31013778705637
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,15,30,0.762091162143354,2.1,0.115,24.0058716075157,1.31460725469729
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,30,50,1.41581419624217,0.69,0.039,19.538235908142,1.10433507306889
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,50,100,0.963778705636743,0.25,0.01,12.0472338204593,0.481889352818372
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,100,200,0.974565066109951,0.96,0.053,93.5582463465553,5.16519485038274
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,0,15,1.03869171885873,2.21,0.124,34.432630480167,1.93196659707724
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,15,30,0.843110647181629,1.49,0.079,18.8435229645094,0.99908611691023
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,30,50,1.07117258176757,0.37,0.01,7.92667710508003,0.214234516353514
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,50,100,1.13256784968685,1.31,0.085,74.1831941544885,4.8134133611691
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,100,200,0.763117606123869,1.09,0.063,83.1798190675018,4.80764091858038
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,0,15,0.837178148921364,1.83,0.143,22.9805401878914,1.79574712943633
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,15,30,1.17642658315936,1.5,0.129,26.4695981210856,2.27638543841336
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,30,50,0.889318023660404,0.29,0.041,5.15804453723034,0.729240779401531
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,50,100,0.950017397355602,1.72,0.158,81.7014961725818,7.50513743910926
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,100,200,0.995650661099513,1.6,0.152,159.304105775922,15.1338900487126
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,0,15,0.608785664578984,2.47,0.197,22.5555088726514,1.7989616388309
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,15,30,0.780845511482255,1.88,0.145,22.0198434237996,1.6983389874739
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,30,50,1.3347773138483,0.17,0.033,4.5382428670842,0.880953027139875
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,50,100,1.13195894224078,0.45,0.066,25.4690762004175,3.73546450939457
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,100,200,1.46715379262352,0.67,0.065,98.2993041057759,9.53649965205289
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,0,15,0.868667362560891,2.42,0.187,31.5326252609603,2.4366119519833
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,15,30,1.01487473903967,2.23,0.188,33.9475600208768,2.86194676409186
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,30,50,1.61464857341684,1.58,0.124,51.0228949199722,4.00432846207377
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,50,100,1.35680236604036,0.55,0.065,37.31206506611,4.40960768963118
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,100,200,1.29632915796799,0.56,0.056,72.5944328462074,7.25944328462074
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,0,15,1.03909185803758,2.02,0.16,31.4844832985386,2.49382045929019
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,15,30,1.07828810020877,1.65,0.151,26.687630480167,2.44232254697286
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,30,50,1.27847947112039,1.88,0.149,48.0708281141267,3.80986882393876
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,50,100,1.07814892136395,1.29,0.118,69.540605427975,6.36107863604732
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,100,200,1.07239039665971,1.5,0.123,160.858559498956,13.1904018789144
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,0,15,1.02161538461538,0.64,0.072,9.8075076923077,1.10334461538462
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,15,30,1.13069230769231,0.49,0.056,8.31058846153846,0.949781538461538
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,30,50,1.07838461538462,0.19,0.024,4.09786153846154,0.517624615384615
