study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_2,single set of methods,50,100,0.474947807933194,0.0789
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_2,single set of methods,100,200,0.602122477383438,0.054000000000000006
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_3,single set of methods,0,15,0.41214335421016,0.1412
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_3,single set of methods,15,30,0.505915100904663,0.0626
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_3,single set of methods,30,50,0.448155880306194,0.0669
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_3,single set of methods,50,100,0.375782881002088,0.078
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_3,single set of methods,100,200,0.497042449547669,0.0637
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_4,single set of methods,0,15,0.511482254697286,0.0674
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_4,single set of methods,15,30,0.542449547668754,0.092
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_4,single set of methods,30,50,0.528531663187196,0.0553
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_4,single set of methods,50,100,0.625434933890049,0.0509
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_4,single set of methods,100,200,0.603862212943633,0.0493
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_5,single set of methods,0,15,0.415100904662491,0.07490000000000001
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_5,single set of methods,15,30,0.391092553931802,0.0655
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_5,single set of methods,30,50,0.454070981210856,0.0587
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_5,single set of methods,50,100,0.487299930410578,0.0721
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_5,single set of methods,100,200,0.899269311064718,0.0339
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_6,single set of methods,0,15,0.77035490605428,0.0642
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_6,single set of methods,15,30,0.430758524704245,0.0695
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_6,single set of methods,30,50,0.387439109255393,0.09390000000000001
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_6,single set of methods,50,100,0.697112038970077,0.050199999999999995
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_6,single set of methods,100,200,0.64857341684064,0.069
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_1,single set of methods,0,15,0.754697286012526,0.0178
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_1,single set of methods,15,30,0.977383437717467,0.023
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_1,single set of methods,30,50,0.773834377174669,0.0297
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_1,single set of methods,50,100,0.799582463465553,0.046799999999999994
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_1,single set of methods,100,200,0.743736951983299,0.07730000000000001
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_2,single set of methods,0,15,0.828636047320807,0.018799999999999997
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_2,single set of methods,15,30,0.836986778009743,0.0254
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_2,single set of methods,30,50,0.66544885177453,0.035699999999999996
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_2,single set of methods,50,100,0.75661099512874,0.0336
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_2,single set of methods,100,200,0.328462073764788,0.0821
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_3,single set of methods,0,15,0.672059846903271,0.0346
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_3,single set of methods,15,30,0.676235212247738,0.0504
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_3,single set of methods,30,50,0.60455810716771,0.058499999999999996
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_3,single set of methods,50,100,0.561064718162839,0.0583
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_3,single set of methods,100,200,0.344989561586639,0.0971
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_4,single set of methods,0,15,0.450069589422408,0.07
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_4,single set of methods,15,30,0.510612386917189,0.067
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_4,single set of methods,30,50,0.585247042449548,0.0661
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_4,single set of methods,50,100,0.478079331941545,0.11800000000000001
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_4,single set of methods,100,200,0.313152400835073,0.133
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_5,single set of methods,0,15,0.436325678496868,0.0697
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_5,single set of methods,15,30,0.417188587334725,0.08650000000000001
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_5,single set of methods,30,50,0.541057759220599,0.0584
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_5,single set of methods,50,100,0.505915100904663,0.0892
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_5,single set of methods,100,200,0.397703549060543,0.0987
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_6,single set of methods,0,15,0.532011134307585,0.0708
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_6,single set of methods,15,30,0.579157967988866,0.058600000000000006
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_6,single set of methods,30,50,0.54401530967293,0.0677
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_6,single set of methods,50,100,0.522964509394572,0.0675
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_6_6,single set of methods,100,200,0.426757132915797,0.1278
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_1,single set of methods,0,15,0.831767571329158,0.024700000000000003
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_1,single set of methods,15,30,1.12212943632568,0.0258
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_1,single set of methods,30,50,1.20146137787056,0.0147
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_1,single set of methods,50,100,1.11238691718859,0.037000000000000005
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_1,single set of methods,100,200,0.936673625608908,0.0256
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_2,single set of methods,0,15,0.913361169102296,0.0305
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_2,single set of methods,15,30,0.937369519832985,0.029500000000000002
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_2,single set of methods,30,50,0.83785664578984,0.0415
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_2,single set of methods,50,100,0.876652748782185,0.0418
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_2,single set of methods,100,200,0.805845511482255,0.04
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_3,single set of methods,0,15,0.983646485734168,0.0241
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_3,single set of methods,15,30,0.781489213639527,0.0444
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_3,single set of methods,30,50,0.911447459986082,0.041299999999999996
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_3,single set of methods,50,100,0.997042449547669,0.043899999999999995
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_3,single set of methods,100,200,0.892310368823939,0.0296
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_4,single set of methods,0,15,0.835768963117606,0.029500000000000002
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_4,single set of methods,15,30,0.950069589422408,0.023700000000000002
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_4,single set of methods,30,50,0.807237299930411,0.031
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_4,single set of methods,50,100,0.762352122477383,0.046799999999999994
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_4,single set of methods,100,200,1.39509394572025,0.0225
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_5,single set of methods,0,15,1.02540013917884,0.0192
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_5,single set of methods,15,30,1.1080375782881,0.0242
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_5,single set of methods,30,50,0.862386917188587,0.029300000000000003
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_5,single set of methods,50,100,0.857863604732081,0.043
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_5,single set of methods,100,200,0.865170494084899,0.0397
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_6,single set of methods,0,15,0.755915100904663,0.0274
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_6,single set of methods,15,30,0.812804453723034,0.023399999999999997
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_6,single set of methods,30,50,0.921363952679193,0.0241
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_6,single set of methods,50,100,1.02018093249826,0.026600000000000002
Cifuentes_et_al_2024_Nicoya,Puntarenas,Puntarenas_Manglar_7_6,single set of methods,100,200,0.626652748782185,0.0587
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_1,single set of methods,0,15,1.63187195546277,0.032400000000000005
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_1,single set of methods,15,30,1.31541405706333,0.0489
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_1,single set of methods,30,50,1.11238691718859,0.06269999999999999
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_1,single set of methods,50,100,0.805323590814196,0.0785
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_1,single set of methods,100,200,0.424495476687544,0.09369999999999999
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,single set of methods,0,15,0.310542797494781,0.1143
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,single set of methods,15,30,0.344815588030619,0.10400000000000001
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,single set of methods,30,50,0.376652748782185,0.08130000000000001
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,single set of methods,50,100,0.421363952679193,0.0791
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_2,single set of methods,100,200,0.386917188587335,0.08130000000000001
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,single set of methods,0,15,0.487647877522617,0.11699999999999999
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,single set of methods,15,30,0.372651356993737,0.11699999999999999
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,single set of methods,30,50,0.492345163535143,0.08650000000000001
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,single set of methods,50,100,0.42571329157968,0.085
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_3,single set of methods,100,200,0.422929714683368,0.0709
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,single set of methods,0,15,0.4053583855254,0.1422
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,single set of methods,15,30,0.515483646485734,0.10339999999999999
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,single set of methods,30,50,0.415796798886569,0.0649
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,single set of methods,50,100,0.474077940153097,0.0642
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_4,single set of methods,100,200,1.2303409881698,0.0227
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,single set of methods,0,15,0.325330549756437,0.1293
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,single set of methods,15,30,0.435281837160752,0.11230000000000001
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,single set of methods,30,50,0.435107863604732,0.055
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,single set of methods,50,100,0.5607167710508,0.0366
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_5,single set of methods,100,200,0.600034794711204,0.0518
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,single set of methods,0,15,0.443110647181628,0.0911
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,single set of methods,15,30,0.423799582463466,0.0741
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,single set of methods,30,50,0.471990257480863,0.0797
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,single set of methods,50,100,0.618649965205289,0.0721
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_10_6,single set of methods,100,200,0.52696590118302,0.040999999999999995
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,single set of methods,0,15,0.897007654836465,0.0415
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,single set of methods,15,30,0.898921363952679,0.045899999999999996
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,single set of methods,30,50,0.927800974251914,0.0212
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,single set of methods,50,100,0.882393876130828,0.0475
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_1,single set of methods,100,200,0.754001391788448,0.0487
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,single set of methods,0,15,0.475817675713292,0.0794
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,single set of methods,15,30,0.465205288796103,0.0584
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,single set of methods,30,50,0.390570633263744,0.0698
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,single set of methods,50,100,0.449025748086291,0.045599999999999995
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_2,single set of methods,100,200,0.703549060542798,0.0558
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,single set of methods,0,15,0.446764091858038,0.0689
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,single set of methods,15,30,0.383437717466945,0.0786
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,single set of methods,30,50,0.556367432150313,0.0596
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,single set of methods,50,100,0.473382045929019,0.0674
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_3,single set of methods,100,200,0.772790535838553,0.0354
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,single set of methods,0,15,0.462421711899791,0.0625
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,single set of methods,15,30,0.428322894919972,0.0732
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,single set of methods,30,50,0.44919972164231,0.048600000000000004
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,single set of methods,50,100,0.488343771746695,0.0518
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_4,single set of methods,100,200,0.467466945024356,0.0441
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,single set of methods,0,15,0.559672929714683,0.0277
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,single set of methods,15,30,0.633785664578984,0.0353
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,single set of methods,30,50,0.624739039665971,0.0538
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,single set of methods,50,100,0.539318023660404,0.0385
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_5,single set of methods,100,200,0.583681280445372,0.0276
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,single set of methods,0,15,0.569415448851775,0.0352
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,single set of methods,15,30,0.496346555323591,0.0347
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,single set of methods,30,50,0.556367432150313,0.039
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,single set of methods,50,100,0.718684759916493,0.052000000000000005
Cifuentes_et_al_2024_Nicoya,Thiel,Thiel_Manglar_11_6,single set of methods,100,200,0.555323590814196,0.028999999999999998
