"study_id","site_id","plot_id","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","basal_area","basal_density","plant_notes"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.5,"diameter at 30cm",0.6,0.5,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.6,"diameter at 30cm",0.8,0.5,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.8,"diameter at 30cm",0.9,0.6,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,2.3,"diameter at 30cm",1.3,0.8,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,2.4,"diameter at 30cm",1.05,0.8,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.6,"diameter at 30cm",0.73,0.5,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,2.3,"diameter at 30cm",1.6,0.8,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.8,"diameter at 30cm",0.9,0.73,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1,"diameter at 30cm",1.15,0.45,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.8,"diameter at 30cm",1,0.65,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,0.9,"diameter at 30cm",0.4,0.44,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.3,"diameter at 30cm",0.6,0.5,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,0.8,"diameter at 30cm",0.45,0.4,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,0.3,"diameter at 30cm",0.4,0.3,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.2,"diameter at 30cm",0.5,0.55,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.4,"diameter at 30cm",0.9,0.65,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,0.4,"diameter at 30cm",0.35,0.3,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,2.8,"diameter at 30cm",1.4,0.9,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.5,"diameter at 30cm",0.75,0.5,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.6,"diameter at 30cm",1.4,0.65,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_3","Avicennia germinans","alive",7,NA,1.5,"diameter at 30cm",0.95,0.6,NA,NA,"dwarf mangrove"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,8.9,"DBH",NA,NA,0.00622113885227119,0.404132653129219,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,9.6,"DBH",NA,NA,0.00723822947387088,0.470204081711764,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,7.6,"DBH",NA,NA,0.00453645979178366,0.294693877600602,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,5.8,"DBH",NA,NA,0.00264207942166902,0.171632653090101,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,5.1,"DBH",NA,NA,0.00204282062299676,0.13270408165498,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,11,"DBH",NA,NA,0.00950331777710912,0.617346938879378,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,8.2,"DBH",NA,NA,0.00528101725068444,0.343061224547515,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Laguncularia racemosa","alive",7,NA,13.7,"DBH",NA,NA,0.0147411381288067,0.957602040977441,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Laguncularia racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Laguncularia racemosa","alive",7,NA,8.8,"DBH",NA,NA,0.00608212337734984,0.395102040882802,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Laguncularia racemosa","dead",7,3,13,"DBH",NA,3,0.0132732289614169,0.862244898104255,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","dead",7,3,8,"DBH",NA,3,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Avicennia germinans","alive",7,NA,6.7,"DBH",NA,NA,0.00352565235549115,0.229030612283432,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_4","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,7.1,"DBH",NA,5,0.00395919214168654,0.257193877594293,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,8.4,"DBH",NA,5,0.0055417694409324,0.36000000006057,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,7.6,"DBH",NA,5,0.00453645979178366,0.294693877600602,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,7.6,"DBH",NA,NA,0.00453645979178366,0.294693877600602,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","dead",7,3,6.1,"DBH",NA,3,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,6.2,"DBH",NA,NA,0.00301907054009979,0.196122449012589,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,6.6,"DBH",NA,NA,0.00342119439975928,0.222244897996576,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Laguncularia racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Avicennia germinans","alive",7,NA,9.3,"DBH",NA,NA,0.00679290871522453,0.441275510278326,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_5","Rhizophora racemosa","alive",2,NA,1.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,5,"DBH",NA,5,0.00196349540849362,0.127551020429624,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,5.6,"DBH",NA,5,0.0024630086404144,0.16000000002692,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,10.5,"DBH",NA,5,0.00865901475145687,0.56250000009464,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Tabebuia rosea","alive",7,NA,6.6,"DBH",NA,NA,0.00342119439975928,0.222244897996576,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Brosimum guianense","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,6.4,"DBH",NA,NA,0.00321699087727595,0.208979591871895,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,12.3,"DBH",NA,NA,0.01188228881404,0.77188775523191,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Brosimum guianense","alive",7,NA,5.2,"DBH",NA,NA,0.0021237166338267,0.137959183696681,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Tabebuia rosea","alive",7,NA,14.7,"DBH",NA,NA,0.0169716689128555,1.10250000018549,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,6.6,"DBH",NA,NA,0.00342119439975928,0.222244897996576,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Brosimum guianense","alive",7,NA,8.4,"DBH",NA,NA,0.0055417694409324,0.36000000006057,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Byrsonima crispa","alive",7,NA,7.3,"DBH",NA,NA,0.004185386812745,0.271887755147786,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Pithecellobium unguis-cati","alive",7,NA,25,"DBH",NA,NA,0.0490873852123405,3.18877551074059,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Desconocido (sin follaje)","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Pithecellobium unguis-cati","alive",7,NA,31,"DBH",NA,NA,0.0754767635024948,4.90306122531473,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Rehdera trinervis","alive",7,NA,10.4,"DBH",NA,NA,0.0084948665353068,0.551836734786723,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Brosimum guianense","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Guettarda sp","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Lysiloma divaricatum","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Lysiloma divaricatum","alive",2,NA,3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Lysiloma divaricatum","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,0.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,0.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,0.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,0.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Croton sp","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Randia sp","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Randia sp","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Randia sp","alive",2,NA,1.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Buenaventura","Buenaventura_Manglar_2_6","Randia sp","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,9,"DBH",NA,5,0.00636172512351933,0.41326530619198,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6.2,"DBH",NA,5,0.00301907054009979,0.196122449012589,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5.9,"DBH",NA,5,0.00273397100678652,0.177602040846208,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Laguncularia racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","dead",7,3,5.7,"DBH",NA,2,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","dead",7,3,7.3,"DBH",NA,3,0.004185386812745,0.271887755147786,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,8.1,"DBH",NA,NA,0.00515299735005066,0.334744898015504,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,7.8,"DBH",NA,NA,0.00477836242611008,0.310408163317532,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Rhizophora racemosa","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,7.2,"DBH",NA,NA,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,10.3,"DBH",NA,NA,0.00833228911548353,0.541275510295151,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,5.3,"DBH",NA,NA,0.00220618344098343,0.143316326554725,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,8.8,"DBH",NA,NA,0.00608212337734984,0.395102040882802,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Rhizophora racemosa","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Colorado","Colorado_Manglar_1_1","Pelliciera rhizophorae","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
