study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,delta_c13,be7_activity,be7_activity_se,be7_unit,age,age_se
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,40,42,0.3054,NA,NA,0,0,disintegrationsPerMinutePerGram,1.5484,0.1556,2.5693,0.1475,disintegrationsPerMinutePerGram,1.0209,0.0497,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1931.6,5.3
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,42,44,0.256,NA,NA,0,0,disintegrationsPerMinutePerGram,1.3763,0.1821,2.4193,0.171,disintegrationsPerMinutePerGram,1.043,0.0625,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1928.4,5.9
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,44,46,0.3155,NA,0.10210000000000001,0,0,disintegrationsPerMinutePerGram,0.5913,0.1556,1.6379,0.1472,disintegrationsPerMinutePerGram,1.0465,0.0503,disintegrationsPerMinutePerGram,-15.04,0,0,disintegrationsPerMinutePerGram,1926.5,6.2
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,46,48,0.2784,NA,NA,0,0,disintegrationsPerMinutePerGram,1.6767,0.1671,2.5934,0.1582,disintegrationsPerMinutePerGram,0.9166,0.0538,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1921.2,7.3
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,48,50,0.3598,NA,0.08810000000000001,0,0,disintegrationsPerMinutePerGram,1.1396,0.1237,2.1511,0.1157,disintegrationsPerMinutePerGram,1.0115,0.0436,disintegrationsPerMinutePerGram,-15.09,0,0,disintegrationsPerMinutePerGram,1915.8,8.7
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,50,52,0.3104,NA,NA,0.0597,0.0205,disintegrationsPerMinutePerGram,1.1336,0.1501,2.1555,0.1425,disintegrationsPerMinutePerGram,1.0219,0.0471,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1910.3,10.3
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,52,54,0.41,NA,NA,0,0,disintegrationsPerMinutePerGram,1.537,0.1071,1.9033,0.1037,disintegrationsPerMinutePerGram,0.3663,0.0267,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,54,56,0.2684,NA,0.1058,0,0,disintegrationsPerMinutePerGram,1.0356,0.1501,1.9068,0.1409,disintegrationsPerMinutePerGram,0.8711,0.0516,disintegrationsPerMinutePerGram,-14.86,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,56,58,0.3332,NA,NA,0,0,disintegrationsPerMinutePerGram,0.5298,0.1688,1.5656,0.1617,disintegrationsPerMinutePerGram,1.0359,0.0485,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,58,60,0.2464,NA,NA,0,0,disintegrationsPerMinutePerGram,0.58,0.1633,1.628,0.1522,disintegrationsPerMinutePerGram,1.0479,0.0592,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,60,62,0.3119,NA,0.08349999999999999,0,0,disintegrationsPerMinutePerGram,0.1798,0.1908,1.3732,0.176,disintegrationsPerMinutePerGram,1.1934,0.0736,disintegrationsPerMinutePerGram,-15.17,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,62,64,0.3244,NA,NA,0,0,disintegrationsPerMinutePerGram,0.5148,0.1517,1.4493,0.1417,disintegrationsPerMinutePerGram,0.9346,0.0541,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,64,66,0.2703,NA,NA,0,0,disintegrationsPerMinutePerGram,0.9302,0.1688,1.735,0.1608,disintegrationsPerMinutePerGram,0.8049,0.0511,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,66,68,0.2866,NA,0.09029999999999999,0,0,disintegrationsPerMinutePerGram,0.5993,0.1241,1.5634,0.1176,disintegrationsPerMinutePerGram,0.9641,0.0397,disintegrationsPerMinutePerGram,-15.02,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Herring River,MA_HRCHB,single set of methods,68,70,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,0,1,0.4446,NA,0.0555,0,0,disintegrationsPerMinutePerGram,2.2825,0.1348,2.9532,0.1291,disintegrationsPerMinutePerGram,0.6708,0.0388,disintegrationsPerMinutePerGram,-15.63,2.1651,0.255,disintegrationsPerMinutePerGram,2015.7,0.8
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,1,2,0.6992,NA,NA,0,0,disintegrationsPerMinutePerGram,2.2044,0.1103,2.8465,0.105,disintegrationsPerMinutePerGram,0.6421,0.0336,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2014.4,0.8
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,2,3,0.7794,NA,NA,0,0,disintegrationsPerMinutePerGram,2.1697,0.0834,2.7738,0.0802,disintegrationsPerMinutePerGram,0.6041,0.023,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2012.8,0.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,3,4,0.8461,NA,0.050499999999999996,0,0,disintegrationsPerMinutePerGram,2.1188,0.0764,2.7208,0.0732,disintegrationsPerMinutePerGram,0.602,0.0219,disintegrationsPerMinutePerGram,-15.13,0,0,disintegrationsPerMinutePerGram,2011.1,0.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,4,5,0.9564,NA,NA,0,0,disintegrationsPerMinutePerGram,1.9684,0.0737,2.592,0.0705,disintegrationsPerMinutePerGram,0.6236,0.0216,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2009.2,0.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,5,6,0.7807,NA,NA,0,0,disintegrationsPerMinutePerGram,2.7473,0.1,3.3064,0.0962,disintegrationsPerMinutePerGram,0.5592,0.0273,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2006.9,1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,6,7,0.894,NA,0.057300000000000004,0,0,disintegrationsPerMinutePerGram,2.6667,0.0855,3.2276,0.0823,disintegrationsPerMinutePerGram,0.561,0.0233,disintegrationsPerMinutePerGram,-15.44,0,0,disintegrationsPerMinutePerGram,2004.1,1.1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,7,8,0.7296,NA,NA,0.055,0.0167,disintegrationsPerMinutePerGram,2.8706,0.1252,3.4642,0.1206,disintegrationsPerMinutePerGram,0.5937,0.0338,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2001.4,1.1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,8,9,0.7885,NA,NA,0,0,disintegrationsPerMinutePerGram,2.9558,0.1205,3.5172,0.1168,disintegrationsPerMinutePerGram,0.5614,0.0296,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1998.1,1.3
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,9,10,0.9213,NA,0.0536,0,0,disintegrationsPerMinutePerGram,3.0627,0.1217,3.7704,0.1173,disintegrationsPerMinutePerGram,0.7076,0.0328,disintegrationsPerMinutePerGram,-16.48,0,0,disintegrationsPerMinutePerGram,1993.7,1.4
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,10,11,0.6762,NA,NA,0,0,disintegrationsPerMinutePerGram,3.1027,0.153,3.6687,0.1471,disintegrationsPerMinutePerGram,0.566,0.042,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1989.9,1.6
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,11,12,0.8491,NA,NA,0.0699,0.0142,disintegrationsPerMinutePerGram,3.016,0.1243,3.5653,0.1202,disintegrationsPerMinutePerGram,0.5493,0.0319,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1984.6,1.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,12,13,0.7737,NA,0.04769999999999999,0.0702,0.015,disintegrationsPerMinutePerGram,2.8222,0.1295,3.4031,0.1246,disintegrationsPerMinutePerGram,0.5809,0.0355,disintegrationsPerMinutePerGram,-16.45,0,0,disintegrationsPerMinutePerGram,1979.3,2.2
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,13,14,0.7609,NA,NA,0.0756,0.0148,disintegrationsPerMinutePerGram,2.8953,0.1203,3.4203,0.1159,disintegrationsPerMinutePerGram,0.525,0.0322,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1972.8,2.7
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,14,15,0.9025,NA,NA,0.1609,0.0159,disintegrationsPerMinutePerGram,1.8408,0.1091,2.4638,0.1042,disintegrationsPerMinutePerGram,0.623,0.0324,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1966.9,3.3
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,15,16,1.0822,NA,0.0191,0,0,disintegrationsPerMinutePerGram,1.2458,0.105,1.9031,0.0997,disintegrationsPerMinutePerGram,0.6573,0.0329,disintegrationsPerMinutePerGram,-16.44,0,0,disintegrationsPerMinutePerGram,1961.2,3.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,16,17,1.3506,NA,NA,0.0549,0.011,disintegrationsPerMinutePerGram,1.1514,0.0861,1.7097,0.0826,disintegrationsPerMinutePerGram,0.5583,0.0245,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1953,5.1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,17,18,1.4995,NA,NA,0,0,disintegrationsPerMinutePerGram,0.7361,0.0715,1.2515,0.0678,disintegrationsPerMinutePerGram,0.5155,0.0224,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1945.5,6.5
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,18,19,1.7323,NA,0.0089,0,0,disintegrationsPerMinutePerGram,0.6456,0.0594,1.142,0.0563,disintegrationsPerMinutePerGram,0.4964,0.0189,disintegrationsPerMinutePerGram,-16.54,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,19,20,1.7072,NA,NA,0.0598,0.0074,disintegrationsPerMinutePerGram,0.6201,0.0704,1.1214,0.068,disintegrationsPerMinutePerGram,0.5013,0.0185,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,20,21,1.7055,NA,NA,0,0,disintegrationsPerMinutePerGram,0.4754,0.0666,1.0146,0.0632,disintegrationsPerMinutePerGram,0.5392,0.0209,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,21,22,1.5844,NA,0.008,0,0,disintegrationsPerMinutePerGram,0.3949,0.0682,1.0267,0.0645,disintegrationsPerMinutePerGram,0.6317,0.0224,disintegrationsPerMinutePerGram,-16.55,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,22,23,1.8488,NA,NA,0.02,0,disintegrationsPerMinutePerGram,0.3414,0.069,0.9504,0.0652,disintegrationsPerMinutePerGram,0.609,0.0227,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,23,24,1.8606,NA,NA,0,0,disintegrationsPerMinutePerGram,-0.0108,0.0626,0.6516,0.0585,disintegrationsPerMinutePerGram,0.6624,0.0222,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,24,25,2.131,NA,0.0023,0.03,0.006,disintegrationsPerMinutePerGram,-0.0019,0.0755,0.6207,0.0725,disintegrationsPerMinutePerGram,0.6226,0.0212,disintegrationsPerMinutePerGram,-16.64,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,30,32,2.1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,32,34,1.9055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,36,38,2.3898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,42,44,1.9257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,48,50,2.2937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,54,56,2.1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,60,62,2.0087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNA,single set of methods,66,68,2.3052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,0,1,0.3168,NA,0.0973,0,0,disintegrationsPerMinutePerGram,14.7515,0.2865,15.9925,0.2799,disintegrationsPerMinutePerGram,1.241,0.0613,disintegrationsPerMinutePerGram,-16.97,3.2721,0.3514,disintegrationsPerMinutePerGram,2012.9,0.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,1,2,0.2178,NA,NA,0,0,disintegrationsPerMinutePerGram,14.4728,0.6724,15.3244,0.6589,disintegrationsPerMinutePerGram,0.8516,0.1337,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2010.1,0.9
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,2,3,0.3459,NA,0.0834,0,0,disintegrationsPerMinutePerGram,11.4254,0.2871,12.4881,0.2797,disintegrationsPerMinutePerGram,1.0627,0.0644,disintegrationsPerMinutePerGram,-16.59,0,0,disintegrationsPerMinutePerGram,2006.3,1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,3,4,0.3243,NA,NA,0,0,disintegrationsPerMinutePerGram,11.1357,0.2755,12.2617,0.2685,disintegrationsPerMinutePerGram,1.126,0.0616,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2002.3,1.1
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,4,5,0.3511,NA,0.0801,0,0,disintegrationsPerMinutePerGram,11.4022,0.287,12.4523,0.2802,disintegrationsPerMinutePerGram,1.0501,0.0624,disintegrationsPerMinutePerGram,-17.33,0,0,disintegrationsPerMinutePerGram,1997.3,1.3
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,5,6,0.3063,NA,NA,0,0,disintegrationsPerMinutePerGram,10.8288,0.3231,11.8148,0.3131,disintegrationsPerMinutePerGram,0.9859,0.0798,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1992.4,1.5
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,6,7,0.3012,NA,0.0819,0,0,disintegrationsPerMinutePerGram,10.578,0.3189,11.7155,0.3105,disintegrationsPerMinutePerGram,1.1375,0.073,disintegrationsPerMinutePerGram,-17.44,0,0,disintegrationsPerMinutePerGram,1986.9,1.8
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,7,8,0.4566,NA,NA,0.0567,0.0167,disintegrationsPerMinutePerGram,7.1999,0.2175,8.0105,0.2123,disintegrationsPerMinutePerGram,0.8106,0.0473,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1980,2.2
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,8,9,0.3386,NA,0.0625,0.1558,0.0313,disintegrationsPerMinutePerGram,8.5213,0.2791,9.3971,0.2716,disintegrationsPerMinutePerGram,0.8758,0.0643,disintegrationsPerMinutePerGram,-17.19,0,0,disintegrationsPerMinutePerGram,1972.4,2.8
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,9,10,0.3328,NA,NA,0.1425,0.0306,disintegrationsPerMinutePerGram,6.4127,0.2718,7.4225,0.2635,disintegrationsPerMinutePerGram,1.0098,0.0666,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1965.4,3.5
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,10,11,0.3353,NA,0.07690000000000001,0,0,disintegrationsPerMinutePerGram,5.4961,0.2779,6.4605,0.2642,disintegrationsPerMinutePerGram,0.9644,0.086,disintegrationsPerMinutePerGram,-16.31,0,0,disintegrationsPerMinutePerGram,1957.7,4.4
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,11,12,0.3787,NA,NA,0,0,disintegrationsPerMinutePerGram,4.1131,0.2455,5.2989,0.2332,disintegrationsPerMinutePerGram,1.1858,0.0768,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1949.5,5.7
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,12,13,0.3331,NA,0.07719999999999999,0,0,disintegrationsPerMinutePerGram,3.1029,0.1934,4.1609,0.1843,disintegrationsPerMinutePerGram,1.058,0.0584,disintegrationsPerMinutePerGram,-16.42,0,0,disintegrationsPerMinutePerGram,1942.6,7
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,13,14,0.4654,NA,NA,0.1495,0.0199,disintegrationsPerMinutePerGram,2.8176,0.1385,3.8435,0.1318,disintegrationsPerMinutePerGram,1.0259,0.0426,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,14,15,0.4697,NA,0.0541,0.1631,0.0203,disintegrationsPerMinutePerGram,1.969,0.1532,2.977,0.1471,disintegrationsPerMinutePerGram,1.0081,0.0429,disintegrationsPerMinutePerGram,-16.08,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,15,16,1.2521,NA,NA,0.1043,0.0115,disintegrationsPerMinutePerGram,0.6461,0.0916,1.3599,0.0876,disintegrationsPerMinutePerGram,0.7138,0.0269,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,16,17,0.5205,NA,0.015700000000000002,0.056,0.0174,disintegrationsPerMinutePerGram,0.6314,0.1245,1.4374,0.1183,disintegrationsPerMinutePerGram,0.8061,0.0388,disintegrationsPerMinutePerGram,-15.84,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,17,18,1.0275,NA,NA,0.0566,0.0131,disintegrationsPerMinutePerGram,0.3862,0.0874,1.0296,0.0825,disintegrationsPerMinutePerGram,0.6434,0.0288,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,18,19,1.1829,NA,0.0098,0,0,disintegrationsPerMinutePerGram,0.2235,0.0724,0.8089,0.0679,disintegrationsPerMinutePerGram,0.5854,0.0251,disintegrationsPerMinutePerGram,-15.85,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,19,20,1.3779,NA,0.0095,0.0442,0.0086,disintegrationsPerMinutePerGram,0.1899,0.0712,0.787,0.0675,disintegrationsPerMinutePerGram,0.5971,0.0227,disintegrationsPerMinutePerGram,-15.85,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,30,32,1.5879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,36,38,1.7661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,42,44,2.2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,48,50,1.7349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,54,56,1.6527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,60,62,2.0602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,66,68,1.0436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYNB,single set of methods,68,70,1.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,0,1,0.0263,NA,0.3972,0,0,disintegrationsPerMinutePerGram,9.3305,1.3081,9.3305,1.3081,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,-27.9,0,0,disintegrationsPerMinutePerGram,2016.4,0.6
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,1,2,0.0326,NA,NA,0,0,disintegrationsPerMinutePerGram,16.1124,1.5017,16.1124,1.5017,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2016.1,0.6
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,2,3,0.0589,NA,NA,0,0,disintegrationsPerMinutePerGram,20.4261,0.9621,20.4261,0.9621,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2015.2,0.6
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,3,4,0.0506,NA,0.3295,0,0,disintegrationsPerMinutePerGram,21.4298,1.2386,21.4298,1.2386,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,-27.82,0,0,disintegrationsPerMinutePerGram,2014.5,0.6
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,4,5,0.084,NA,NA,0,0,disintegrationsPerMinutePerGram,22.8685,0.8004,22.8685,0.8004,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2013.1,0.7
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,5,6,0.0709,NA,NA,0,0,disintegrationsPerMinutePerGram,23.5372,0.8897,23.5372,0.8897,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2011.9,0.7
Okeefe-Suttles_et_al_2021_Wellfleet,Mayo Creek,MA_MYURA,single set of methods,6,7,0.0754,NA,0.3431,0,0,disintegrationsPerMinutePerGram,21.9532,0.8167,21.9532,0.8167,disintegrationsPerMinutePerGram,0,0,disintegrationsPerMinutePerGram,-27.73,0,0,disintegrationsPerMinutePerGram,2010.6,0.7
