Core_ID,Marsh_ID,Sampling_year,Local_authority,Marsh_type,Marsh_zone,Sample_depth_interval_cm,Mid_point_depth_cm,Lat_dec_deg,Long_dec_deg,X_easting,Y_northing,Wet_bulk_density_g_cm_3,Dry_Bulk_Density_g_cm_3,OC_perc,delta_13Corg_per_mil,N_perc,delta_15N_per_mil,CN,NC
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,48_49,48.5,54.87215577,-4.42472976,244510,555737,0.2,0.15,2.02,-25.097,0.13,5.953,14.93,0.067
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,0_2,1,54.87215577,-4.42472976,244510,555737,0.9,0.3,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,2_3,2.5,54.87215577,-4.42472976,244510,555737,0.94,0.33,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,3_4,3.5,54.87215577,-4.42472976,244510,555737,0.89,0.33,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,4_5,4.5,54.87215577,-4.42472976,244510,555737,1.03,0.6,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,5_6,5.5,54.87215577,-4.42472976,244510,555737,0.82,0.34,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,6_7,6.5,54.87215577,-4.42472976,244510,555737,0.84,0.37,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,7_8,7.5,54.87215577,-4.42472976,244510,555737,0.94,0.44,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,8_9,8.5,54.87215577,-4.42472976,244510,555737,0.83,0.4,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,9_10,9.5,54.87215577,-4.42472976,244510,555737,1.34,0.74,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,10_11,10.5,54.87215577,-4.42472976,244510,555737,1.13,0.66,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,11_12,11.5,54.87215577,-4.42472976,244510,555737,1.31,0.67,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,12_13,12.5,54.87215577,-4.42472976,244510,555737,1.46,0.72,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,13_14,13.5,54.87215577,-4.42472976,244510,555737,1.17,0.58,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,14_15,14.5,54.87215577,-4.42472976,244510,555737,1.26,0.63,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,15_16,15.5,54.87215577,-4.42472976,244510,555737,1.01,0.59,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,16_17,16.5,54.87215577,-4.42472976,244510,555737,1.1,0.59,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,17_18,17.5,54.87215577,-4.42472976,244510,555737,1.45,0.68,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,18_19,18.5,54.87215577,-4.42472976,244510,555737,1.22,0.62,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,19_20,19.5,54.87215577,-4.42472976,244510,555737,1.27,0.61,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,20_21,20.5,54.87215577,-4.42472976,244510,555737,1.11,0.59,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,21_22,21.5,54.87215577,-4.42472976,244510,555737,1.15,0.57,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,22_23,22.5,54.87215577,-4.42472976,244510,555737,1.13,0.59,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,23_24,23.5,54.87215577,-4.42472976,244510,555737,1.44,0.86,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,24_25,24.5,54.87215577,-4.42472976,244510,555737,1.2,0.69,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,25_26,25.5,54.87215577,-4.42472976,244510,555737,1.38,0.78,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,26_27,26.5,54.87215577,-4.42472976,244510,555737,1.15,0.66,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,27_28,27.5,54.87215577,-4.42472976,244510,555737,1.34,0.75,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,28_29,28.5,54.87215577,-4.42472976,244510,555737,1.17,0.65,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,29_30,29.5,54.87215577,-4.42472976,244510,555737,1.51,0.84,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,30_31,30.5,54.87215577,-4.42472976,244510,555737,1.14,0.64,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,31_32,31.5,54.87215577,-4.42472976,244510,555737,1.22,0.72,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,32_33,32.5,54.87215577,-4.42472976,244510,555737,1.32,0.83,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,33_34,33.5,54.87215577,-4.42472976,244510,555737,1.24,0.7,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,34_35,34.5,54.87215577,-4.42472976,244510,555737,1.09,0.64,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,35-36,35.5,54.87215577,-4.42472976,244510,555737,1.2,0.7,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,36_37,36.5,54.87215577,-4.42472976,244510,555737,1.38,0.8,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,37_38,37.5,54.87215577,-4.42472976,244510,555737,1.15,0.83,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,38_39,38.5,54.87215577,-4.42472976,244510,555737,1.38,0.87,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,39_40,39.5,54.87215577,-4.42472976,244510,555737,1.15,0.71,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,40_41,40.5,54.87215577,-4.42472976,244510,555737,1.06,0.66,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,41_42,41.5,54.87215577,-4.42472976,244510,555737,1.15,0.72,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,42_43,42.5,54.87215577,-4.42472976,244510,555737,1.31,0.82,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,43_44,43.5,54.87215577,-4.42472976,244510,555737,1.52,1.05,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,44_45,44.5,54.87215577,-4.42472976,244510,555737,1.18,0.75,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,45_46,45.5,54.87215577,-4.42472976,244510,555737,1.24,0.77,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,46_47,46.5,54.87215577,-4.42472976,244510,555737,1.44,0.89,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,47_48,47.5,54.87215577,-4.42472976,244510,555737,1.12,0.7,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,48_49,48.5,54.87215577,-4.42472976,244510,555737,0.81,0.5,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,49_50,49.5,54.87215577,-4.42472976,244510,555737,0.56,0.35,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,50_51,50.5,54.87215577,-4.42472976,244510,555737,0.41,0.25,NA,NA,NA,NA,NA,NA
Wig2003B,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,51_52,51.5,54.87215577,-4.42472976,244510,555737,0.1,0.06,NA,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,0_2,1,54.8708259,-4.43093533,244107,555603,0.56,0.21,11.378,-27.524,0.636,3.035,25.295,0.04
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,2_3,2.5,54.8708259,-4.43093533,244107,555603,0.91,0.41,4.708,-27.618,0.52,5.027,13.178,0.076
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,3_4,3.5,54.8708259,-4.43093533,244107,555603,1.36,0.65,5.266,-27.383,0.462,5.209,14.585,0.069
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,4_5,4.5,54.8708259,-4.43093533,244107,555603,1.19,0.66,7.992,-27.904,0.546,4.937,17.031,0.059
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,5_6,5.5,54.8708259,-4.43093533,244107,555603,1.51,1.05,7.85,-28.126,0.543,5.094,16.131,0.062
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,6_7,6.5,54.8708259,-4.43093533,244107,555603,1.47,0.97,7.688,-28.297,0.58,4.785,16.521,0.061
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,7_8,7.5,54.8708259,-4.43093533,244107,555603,1.33,0.69,5.825,-28.227,0.53,4.976,15.462,0.065
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,8_9,8.5,54.8708259,-4.43093533,244107,555603,0.96,0.49,6.656,-27.928,0.491,4.779,16.501,0.061
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,9_10,9.5,54.8708259,-4.43093533,244107,555603,1.04,0.57,6.661,-27.835,0.51,4.802,17.543,0.057
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,10_11,10.5,54.8708259,-4.43093533,244107,555603,1.19,0.66,6.178,-27.74,0.464,4.873,16.434,0.061
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,11_12,11.5,54.8708259,-4.43093533,244107,555603,1.35,0.74,5.421,-27.427,0.43,4.642,16.88,0.059
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,12_13,12.5,54.8708259,-4.43093533,244107,555603,1.15,0.68,4.831,-27.449,0.387,4.975,14.188,0.07
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,13_14,13.5,54.8708259,-4.43093533,244107,555603,1.26,0.77,4.17,-27.425,0.369,5.077,13.753,0.073
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,14_15,14.5,54.8708259,-4.43093533,244107,555603,1.49,0.97,4.813,-27.125,0.382,4.686,16.687,0.06
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,15_16,15.5,54.8708259,-4.43093533,244107,555603,1.42,0.93,5.846,-27.735,0.474,5.048,15.867,0.063
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,16_17,16.5,54.8708259,-4.43093533,244107,555603,1.78,1.22,6.163,-27.52,0.493,5.076,17.149,0.058
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,17_18,17.5,54.8708259,-4.43093533,244107,555603,1.33,0.98,5.317,-27.877,0.42,4.715,16.133,0.062
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,18_19,18.5,54.8708259,-4.43093533,244107,555603,1.35,0.93,6.093,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,19_20,19.5,54.8708259,-4.43093533,244107,555603,1.32,0.86,5.937,-28.14,0.552,3.799,15.915,0.063
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,20_21,20.5,54.8708259,-4.43093533,244107,555603,1.61,1.1,6.748,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,21_22,21.5,54.8708259,-4.43093533,244107,555603,1.67,1.19,5.793,-27.606,0.511,4.453,15.572,0.064
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,22_23,22.5,54.8708259,-4.43093533,244107,555603,1.2,0.85,6.723,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,23_24,23.5,54.8708259,-4.43093533,244107,555603,1.55,1.08,4.73,-27.048,0.383,4.63,15.881,0.063
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,24_25,24.5,54.8708259,-4.43093533,244107,555603,1.4,0.89,6.032,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,25_26,25.5,54.8708259,-4.43093533,244107,555603,1.54,1.11,5.993,-27.278,0.462,4.463,15.677,0.064
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,26_27,26.5,54.8708259,-4.43093533,244107,555603,1.48,1.07,1.427,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,27_28,27.5,54.8708259,-4.43093533,244107,555603,1.3,0.92,3.997,-26.002,0.306,5.328,15.43,0.065
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,28_29,28.5,54.8708259,-4.43093533,244107,555603,1.18,0.83,3.674,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,29_30,29.5,54.8708259,-4.43093533,244107,555603,1.27,0.83,4.277,-25.725,0.319,5.242,15.934,0.063
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,30_31,30.5,54.8708259,-4.43093533,244107,555603,1.23,0.84,4.513,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,31_32,31.5,54.8708259,-4.43093533,244107,555603,1.32,0.9,4.545,-26.671,0.359,5.53,15.742,0.064
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,32_33,32.5,54.8708259,-4.43093533,244107,555603,1.46,0.99,4.298,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,33_34,33.5,54.8708259,-4.43093533,244107,555603,1.43,0.92,3.884,-26.364,0.321,5.732,14.536,0.069
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,34_35,34.5,54.8708259,-4.43093533,244107,555603,1.44,1.03,4.057,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,35-36,35.5,54.8708259,-4.43093533,244107,555603,1.28,0.86,3.725,-26.621,0.301,5.358,15.201,0.066
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,36_37,36.5,54.8708259,-4.43093533,244107,555603,1.47,0.92,4.159,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,37_38,37.5,54.8708259,-4.43093533,244107,555603,1.2,0.81,4.172,-26.781,0.348,5.396,14.142,0.071
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,38_39,38.5,54.8708259,-4.43093533,244107,555603,1.41,0.94,3.584,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,39_40,39.5,54.8708259,-4.43093533,244107,555603,1.49,0.99,3.005,-26.643,0.303,5.619,14.988,0.067
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,40_41,40.5,54.8708259,-4.43093533,244107,555603,1.25,0.87,2.672,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,41_42,41.5,54.8708259,-4.43093533,244107,555603,1.33,0.95,2.832,-26.011,0.227,5.009,15.138,0.066
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,42_43,42.5,54.8708259,-4.43093533,244107,555603,1.02,0.7,3.266,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,43_44,43.5,54.8708259,-4.43093533,244107,555603,1.41,0.95,3.324,-25.958,0.228,5.779,15.489,0.065
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,44_45,44.5,54.8708259,-4.43093533,244107,555603,1.43,0.97,2.696,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,45_46,45.5,54.8708259,-4.43093533,244107,555603,1.51,1.08,2.841,-25.964,0.203,5.036,16.713,0.06
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,46_47,46.5,54.8708259,-4.43093533,244107,555603,1.39,1.01,2.584,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,47_48,47.5,54.8708259,-4.43093533,244107,555603,1.1,0.77,2.237,-26.159,0.197,5.317,15.273,0.065
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,48_49,48.5,54.8708259,-4.43093533,244107,555603,1.44,1.01,2.72,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,49_50,49.5,54.8708259,-4.43093533,244107,555603,1.19,0.84,2.322,-25.929,0.19,6.225,14.07,0.071
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,50_51,50.5,54.8708259,-4.43093533,244107,555603,1.18,0.82,2.531,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,51_52,51.5,54.8708259,-4.43093533,244107,555603,1.01,0.7,2.352,-24.917,0.198,3.776,22.08,0.045
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,52_53,52.5,54.8708259,-4.43093533,244107,555603,0.48,0.16,2.132,NA,NA,NA,NA,NA
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,53_54,53.5,54.8708259,-4.43093533,244107,555603,0.9,0.5,2.317,-24.051,0.176,5.717,14.649,0.068
Wig2009A,Wigtown,2020,Dumfries & Galloway,Estuarine,High,54_55,54.25,54.8708259,-4.43093533,244107,555603,0.98,0.42,2.217,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,0_2,1,54.8708259,-4.43093533,244107,555603,1.09,0.32,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,2_3,2.5,54.8708259,-4.43093533,244107,555603,1.09,0.38,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,3_4,3.5,54.8708259,-4.43093533,244107,555603,1.18,0.43,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,4_5,4.5,54.8708259,-4.43093533,244107,555603,1.28,0.45,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,5_6,5.5,54.8708259,-4.43093533,244107,555603,1.05,0.37,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,6_7,6.5,54.8708259,-4.43093533,244107,555603,1.28,0.5,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,7_8,7.5,54.8708259,-4.43093533,244107,555603,0.78,0.29,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,8_9,8.5,54.8708259,-4.43093533,244107,555603,0.78,0.28,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,9_10,9.5,54.8708259,-4.43093533,244107,555603,0.74,0.74,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,10_11,10.5,54.8708259,-4.43093533,244107,555603,0.88,0.88,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,11_12,11.5,54.8708259,-4.43093533,244107,555603,1.19,1.19,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,12_13,12.5,54.8708259,-4.43093533,244107,555603,1.58,1.23,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,13_14,13.5,54.8708259,-4.43093533,244107,555603,1.39,1.39,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,14_15,14.5,54.8708259,-4.43093533,244107,555603,1,1,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,15_16,15.5,54.8708259,-4.43093533,244107,555603,1.09,1.09,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,16_17,16.5,54.8708259,-4.43093533,244107,555603,1.13,1.13,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,17_18,17.5,54.8708259,-4.43093533,244107,555603,1.2,1.2,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,18_19,18.5,54.8708259,-4.43093533,244107,555603,1.09,1.09,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,19_20,19.5,54.8708259,-4.43093533,244107,555603,1.2,1.2,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,20_21,20.5,54.8708259,-4.43093533,244107,555603,1.28,1.28,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,21_22,21.5,54.8708259,-4.43093533,244107,555603,1.12,1.12,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,22_23,22.5,54.8708259,-4.43093533,244107,555603,1.35,1.35,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,23_24,23.5,54.8708259,-4.43093533,244107,555603,1.37,1.37,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,24_25,24.5,54.8708259,-4.43093533,244107,555603,1.21,1.21,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,25_26,25.5,54.8708259,-4.43093533,244107,555603,1.28,1.28,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,26_27,26.5,54.8708259,-4.43093533,244107,555603,1.11,1.11,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,27_28,27.5,54.8708259,-4.43093533,244107,555603,1.26,1.26,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,28_29,28.5,54.8708259,-4.43093533,244107,555603,1.05,1.05,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,29_30,29.5,54.8708259,-4.43093533,244107,555603,1.18,1.18,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,30_31,30.5,54.8708259,-4.43093533,244107,555603,1.02,1.02,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,31_32,31.5,54.8708259,-4.43093533,244107,555603,0.85,0.85,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,32_33,32.5,54.8708259,-4.43093533,244107,555603,1.24,1.24,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,33_34,33.5,54.8708259,-4.43093533,244107,555603,1.37,1.37,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,34_35,34.5,54.8708259,-4.43093533,244107,555603,1.06,1.06,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,35-36,35.5,54.8708259,-4.43093533,244107,555603,0.75,0.75,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,36_37,36.5,54.8708259,-4.43093533,244107,555603,0.87,0.87,NA,NA,NA,NA,NA,NA
Wig2009B,Wigtown,2020,Dumfries & Galloway,Estuarine,High,37_38,37.5,54.8708259,-4.43093533,244107,555603,0.34,0.34,NA,NA,NA,NA,NA,NA
