Core ID,Collection Date,Latitude,Longitude,"Depth from sediment surface, interval mean (cm)","Elevation relative to NAVD88, interval mean (cm)",Dry bulk density (g/cm3),210-Lead total (dpm/g),210-Lead total error (dpm/g),226-Radium (dpm/g),226-Radium error (dpm/g),210-Lead excess (dpm/g),210-Lead excess error (dpm/g),137-Cesium (dpm/g),137-Cesium error (dpm/g),7-Beryllium (dpm/g),7-Beryllim error (dpm/g),weight percent Carbon,weight percent Nitrogen,Carbon 13/12 ratio,Nitrogen 15/14 ratio,Sediment age (years),Sediment age error (years),Vertical accretion rate (mm/y),Mass accumulation rate (g/m2/y),Carbon accumulation rate (gC/m2/y)
SLPC,41794,41.55449,-70.50714,24.5,-10.5,0.089821883,4.61423981,0.572165736,1.057591943,0.179473353,3.556647867,0.599653495,0.260565919,0.095992485,0,0,-99999,-99999,-99999,-99999,97.98243009,5.316676008,2.688009942,241.4421144,-99999
SLPC,41794,41.55449,-70.50714,25.5,-11.5,0.119083969,2.40552379,0.504197786,0.707799932,0.133207947,1.697723859,0.521497618,0,0,0,0,-99999,-99999,-99999,-99999,100.5808995,5.177220826,3.848419432,458.2850621,-99999
SLPC,41794,41.55449,-70.50714,26.5,-12.5,0.083206107,2.351526999,0.587176292,0.952776484,0.16206728,1.398750515,0.609132006,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,27.5,-13.5,0.173282443,2.70081449,0.447795042,0.352510974,0.116117115,2.348303516,0.462605214,0,0,0,0,22.57362765,1.26613759,-14.2254179,2.39158742,-99999,-99999,-99999,-99999,71.1620117
SLPC,41794,41.55449,-70.50714,28.5,-14.5,0.143002545,2.112348528,0.456478517,0.70452531,0.118923872,1.407823217,0.471715511,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,29.5,-15.5,0.174045802,1.816923026,0.213670148,0.486381509,0.059046715,1.330541517,0.221678701,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,31,-17,0.150573248,2.100793135,0.201255982,0.677524912,0.067074966,1.423268223,0.212139156,0,0,0,0,17.4708053,1.300052937,-13.96959925,2.468060773,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,33,-19,0.159872611,1.746051594,0.180890945,0.729657911,0.059248222,1.016393683,0.190346752,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,35,-21,0.258980892,1.307048938,0.11724229,0.700594108,0.048060756,0.60645483,0.126710658,0,0,0,0,14.41022869,1.228894263,-14.04740764,2.247980816,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,37,-23,0.188025478,1.079014324,0.134229382,0.792785672,0.05533644,0.286228652,0.145188321,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,39,-25,0.213375796,1.172775274,0.135924654,0.863444684,0.052583781,0.309330591,0.145741434,0,0,0,0,18.63695173,1.263563837,-13.50377545,2.0481613,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,41,-27,0.174012739,0.717869754,0.127062946,0.392175413,0.041766682,0.32569434,0.133751441,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,43,-29,0.088152866,0.210782875,0.094198867,0.274229469,0.040723076,-0.063446593,0.102624536,0,0,0,0,25.8512538,1.451597504,-13.60855437,0.441360566,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,45,-31,0.129426752,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,47,-33,0.149936306,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,23.68916434,1.400367284,-13.72118715,0.429472559,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,49,-35,0.159872611,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,51,-37,0.21044586,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,21.5310578,1.383571117,-13.56919316,1.286411516,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,53,-39,0.144076433,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,55,-41,0.253503185,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,25.58066158,1.58876695,-13.46062717,0.937403542,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,57,-43,0.175414013,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,59,-45,0.16089172,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,26.20104848,1.627023273,-14.58665076,0.893887478,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,61,-47,0.170318471,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,63,-49,0.134904459,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30.95085431,1.33241356,-13.23499651,0.365599816,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,65,-51,0.145350318,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,67,-53,0.113121019,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,29.71046707,1.562315734,-14.41750661,0.130872396,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,69,-55,0.089808917,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,71,-57,0.112101911,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30.80072397,1.483921572,-13.4910777,-0.089046857,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,73,-59,0.108789809,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,75,-61,0.096050955,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,27.70405931,1.538802897,-14.60303053,0.276494145,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,77,-63,0.100636943,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,79,-65,0.11656051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,26.85455366,1.460363887,-14.45141588,0.206785556,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,81,-67,0.134522293,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,83,-69,0.103566879,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,26.009275,1.507927335,-14.3654196,0.467978686,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,85,-71,0.109808917,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,87,-73,0.105987261,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,27.02193755,1.693823138,-14.47207374,0.743019813,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,89,-75,0.118089172,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,91,-77,0.147006369,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,24.2442472,1.525165123,-14.71595115,1.14839053,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,0,12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,0.5,11.5,0.136132316,14.44143643,0.580545744,1.146637579,0.129226055,13.29479885,0.594754348,0.177386477,0.065491087,5.17736321,0.785923735,-99999,-99999,-99999,-99999,2.891237926,0.293186527,3.458726073,470.8443891,-99999
GPA,41806,41.55665,-70.58044,1.5,10.5,0.248854962,14.04150547,0.419841014,0.761419676,0.064035395,13.28008579,0.424696372,0.013027291,0.044892044,0.823376897,0.498719386,19.50074777,1.570133542,-15.62162952,5.332238014,8.953477643,0.432270074,1.649555357,410.5000354,96.42026184
GPA,41806,41.55665,-70.58044,2.5,9.5,0.1956743,11.52241841,0.270776833,0.910035929,0.060062371,10.61238248,0.277358219,0,0,0,0,-99999,-99999,-99999,-99999,13.44604307,0.584509808,2.225899691,435.5513644,-99999
GPA,41806,41.55665,-70.58044,3.5,8.5,0.249109415,8.53686869,0.225373333,1.081774959,0.068043645,7.455093731,0.235421063,0,0,0,0,19.03844537,1.335014593,-15.36796581,4.784080459,18.07689707,0.802496082,2.159428908,537.9340715,93.61543789
GPA,41806,41.55665,-70.58044,4.5,7.5,0.182951654,7.334840315,0.328600846,0.285721834,0.066916054,7.04911848,0.335345008,0,0,0,0,-99999,-99999,-99999,-99999,21.73700037,1.000326673,2.732163327,499.8537995,-99999
GPA,41806,41.55665,-70.58044,5.5,6.5,0.270992366,5.769762454,0.211173306,1.003047082,0.06369349,4.766715372,0.220569775,0,0,0,0,19.414475,1.13949362,-15.55944071,3.92340032,25.8757439,1.255204291,2.416192241,654.769653,114.7046942
GPA,41806,41.55665,-70.58044,6.5,5.5,0.267684478,5.255637148,0.273818695,1.095463877,0.091690326,4.160173271,0.288762522,0,0,0,0,-99999,-99999,-99999,-99999,29.9292895,1.530197103,2.466976072,660.3712029,-99999
GPA,41806,41.55665,-70.58044,7.5,4.5,0.201272265,5.248281496,0.476019132,0.135473463,0.101808307,5.112808033,0.486784496,0,0,0,0,20.03836384,1.069894132,-14.6168086,3.936554244,34.19264825,1.853192289,2.345568499,472.0978837,114.7398778
GPA,41806,41.55665,-70.58044,8.5,3.5,0.240712468,5.099155542,0.338583928,1.077952949,0.111136949,4.021202593,0.356357261,1.155201404,0.075781212,0,0,-99999,-99999,-99999,-99999,38.79591274,2.245884263,2.172371374,522.9168752,-99999
GPA,41806,41.55665,-70.58044,9.5,2.5,0.232569975,3.654986267,0.310673833,0.883763253,0.107553988,2.771223014,0.328764491,0.818122724,0.08892994,0,0,19.4284189,1.192839668,-14.65353507,4.273459581,42.27316586,2.570678065,2.875833215,668.8324576,118.3663153
GPA,41806,41.55665,-70.58044,10.5,1.5,0.210941476,3.599337704,0.309543043,0.837765407,0.099945413,2.761572297,0.325278313,0.5255934,0.072847245,0,0,-99999,-99999,-99999,-99999,45.77690327,2.939972786,2.854095163,602.0470459,-99999
GPA,41806,41.55665,-70.58044,11.5,0.5,0.312977099,3.587411107,0.22923557,0.911899414,0.080520718,2.675511693,0.242966114,0.184726623,0.039476079,0,0,22.56975009,1.306050033,-14.54595446,3.386776463,49.7539956,3.388645738,2.514399756,553.1679464,138.5836141
GPA,41806,41.55665,-70.58044,12.5,-0.5,0.242239186,3.645943225,0.304436259,0.931622142,0.114962172,2.714321083,0.325419325,0,0,0,0,-99999,-99999,-99999,-99999,54.8702093,4.056717561,1.954570429,473.4735492,-99999
GPA,41806,41.55665,-70.58044,13.5,-1.5,0.248091603,3.380414312,0.284292844,1.018761833,0.106868116,2.361652479,0.303715682,0,0,0,0,20.72572567,1.004120583,-14.08346654,2.897585343,60.23694744,4.87633997,1.86332922,462.2763332,93.9248277
GPA,41806,41.55665,-70.58044,14.5,-2.5,0.16692112,2.641622203,0.301673256,0.738029469,0.116977671,1.903592734,0.323559158,0,0,0,0,-99999,-99999,-99999,-99999,63.5721321,5.421999673,2.998334739,500.4853916,-99999
GPA,41806,41.55665,-70.58044,15.5,-3.5,0.175063613,3.143779609,0.326324323,0.53516472,0.087124816,2.608614888,0.337754789,0,0,0,0,22.40935004,1.129748974,-13.81606463,2.362324433,69.06778863,6.405975253,1.819618808,318.5490432,88.51501402
GPA,41806,41.55665,-70.58044,16.5,-4.5,0.118320611,2.488611032,0.449443152,0.932587242,0.164881424,1.556023791,0.478732735,0,0,0,0,-99999,-99999,-99999,-99999,71.58001329,6.396127942,3.980535734,470.9794188,-99999
GPA,41806,41.55665,-70.58044,17.5,-5.5,0.139949109,2.4,0.7092,0.90574224,0.161131545,1.49425776,0.727274374,0,0,0,0,28.10559283,1.491395231,-13.07888093,1.837885042,74.69434325,6.945977348,3.210963554,449.3714898,173.1811632
GPA,41806,41.55665,-70.58044,18.5,-6.5,0.113994911,2.391994907,0.375064801,0.768213873,0.153873239,1.623781034,0.40540175,0,0,0,0,-99999,-99999,-99999,-99999,77.72797528,7.515472787,3.296378693,375.7703955,-99999
GPA,41806,41.55665,-70.58044,19.5,-7.5,0.167938931,2.025977995,0.289917451,0.465654569,0.102164613,1.560323425,0.307391829,0,0,0,0,-99999,-99999,-13.15218412,1.83468859,82.58077157,8.614859695,2.060667582,346.0663115,113.425868
GPA,41806,41.55665,-70.58044,20.5,-8.5,0.159796438,2.247073636,0.32133153,0.8,0.2,1.447073636,0.32133153,0,0,0,0,-99999,-99999,-99999,-99999,87.57221604,9.853343312,2.003428081,320.1406704,-99999
GPA,41806,41.55665,-70.58044,21.5,-9.5,0.138167939,1.99133857,0.331757006,0.625204767,0.13241837,1.366133802,0.357207692,0,0,0,0,-99999,-99999,-99999,-99999,92.31383112,10.4565635,2.108986036,291.3942538,-99999
GPA,41806,41.55665,-70.58044,22.5,-10.5,0.147582697,1.807990891,0.492496719,0.8,0.2,1.007990891,0.492496719,0,0,0,0,-99999,-99999,-99999,-99999,96.61657078,11.33633491,2.324100643,342.9970415,-99999
GPA,41806,41.55665,-70.58044,23.5,-11.5,0.126463104,1.9503312,0.370172862,0.870479843,0.14293279,1.079851357,0.396809438,0,0,0,0,25.34381492,1.441656733,-13.72433525,1.722686461,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,24.5,-12.5,0.126208651,1.80178995,0.293151225,0.785798614,0.116926834,1.015991337,0.315609767,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,25.5,-13.5,0.106361323,1.475562343,0.381727978,0.8,0.2,0.675562343,0.381727978,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,26.5,-14.5,0.08778626,1.63302787,0.314684471,1.04177206,0.158661885,0.59125581,0.352420076,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,27.5,-15.5,0.158015267,1.732653577,0.392446035,0.484921311,0.089516474,1.247732266,0.402525887,0,0,0,0,24.2107851,1.375536559,-13.56129308,0.383206493,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,28.5,-16.5,0.141475827,2.430511846,0.270272917,0.727164017,0.1006395,1.703347829,0.288402078,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,29.5,-17.5,0.117557252,1.359939935,0.287491302,0.689278213,0.143163085,0.670661722,0.321164938,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,31,-19,0.206496815,0.990346077,0.137361001,0.745643973,0.059502389,0.244702105,0.149694953,0,0,0,0,23.66863703,1.408011087,-13.21870962,0.425252397,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,33,-21,0.24866242,0.715055152,0.160601387,0.691104168,0.059780511,0.023950984,0.17136661,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,35,-23,0.164713376,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,17.75551844,1.125329292,-13.78511008,0.963161402,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,37,-25,0.158726115,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,39,-27,0.179745223,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,17.86170631,1.201759078,-13.39091689,0.958670091,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,41,-29,0.161783439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,43,-31,0.125477707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,21.94196153,1.299278586,-13.5521424,0.798348565,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,45,-33,0.168789809,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,47,-35,0.142929936,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,21.43393594,1.557172819,-13.57640259,1.315729008,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,49,-37,0.159617834,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,51,-39,0.144968153,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,23.30325561,1.585275054,-13.96937229,1.278431131,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,53,-41,0.131210191,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,55,-43,0.132993631,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,25.51050465,1.702661044,-13.97215625,1.048336317,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,57,-45,0.114904459,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,59,-47,0.095031847,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,29.24785882,1.807325476,-14.24602806,0.59023086,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,61,-49,0.121656051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,63,-51,0.109681529,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,33.2568501,1.817559445,-13.91963139,0.522857793,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,65,-53,0.10343949,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,67,-55,0.122165605,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32.00562532,1.757283464,-99999,0.410437859,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,69,-57,0.105350318,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,71,-59,0.108535032,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,31.81118369,1.746243683,-13.97769912,0.628638333,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,73,-61,0.11566879,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,75,-63,0.117961783,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,35.51395052,1.511347011,-13.46580137,0.600671868,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,77,-65,0.150063694,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,79,-67,0.201910828,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,24.52378982,1.298670196,-15.19091928,0.822735342,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,81,-69,0.377324841,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,83,-71,0.889936306,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4.295398054,0.24892988,-17.68540398,2.333165235,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,85,-73,1.110828025,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,87,-75,1.497452229,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1.664385484,0.076096831,-19.40578867,2.712069638,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,89,-77,1.167133758,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPA,41806,41.55665,-70.58044,91,-79,1.048025478,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1.142304073,0.05407007,-19.64199732,1.884686637,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,0,14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,0.5,13.5,0.097455471,26.25593316,0.871696981,0.483973219,0.144175622,25.77195994,0.883539606,0,0,2.849057623,0.99232677,-99999,-99999,-99999,-99999,3.148565439,0.244690476,3.176049599,240.9758751,-99999
GPB,41806,41.55655,-70.58011,1.5,12.5,0.074300254,20.37666519,1.104415253,0.608218025,0.285436719,19.76844717,1.140704683,0,0,0,0,24.29153418,1.861433865,-16.47314849,3.937398613,5.052375502,0.268910386,5.252624826,290.3181101,86.41408252
GPB,41806,41.55655,-70.58011,2.5,11.5,0.100508906,19.75679103,0.861396089,0.322326846,0.154974748,19.43446418,0.87522591,0,0,0,0,-99999,-99999,-99999,-99999,7.782135673,0.345267369,3.663325484,274.7952505,-99999
GPB,41806,41.55655,-70.58011,3.5,10.5,0.175063613,13.74909581,0.533464917,0.227249486,0.077128475,13.52184632,0.539011707,0,0,0,0,24.48022385,1.661539449,-16.25481238,3.590163406,11.49168932,0.462267167,2.695742113,357.3666927,105.1510652
GPB,41806,41.55655,-70.58011,4.5,9.5,0.169974555,11.20166398,0.527598374,0.496076623,0.151650624,10.70558736,0.548960796,0,0,0,0,-99999,-99999,-99999,-99999,14.67177461,0.578827778,3.144569757,405.4040412,-99999
GPB,41806,41.55655,-70.58011,5.5,8.5,0.110941476,10.80739363,0.927274374,0.393540658,0.178588751,10.41385298,0.94431547,0,0,0,0,22.60276075,1.584681476,-16.33949128,3.404749037,16.89403985,0.666078973,4.499912885,383.0591482,118.4460834
GPB,41806,41.55655,-70.58011,6.5,7.5,0.145038168,10.01832688,0.583066625,0.865032663,0.173871565,9.153294221,0.608438994,0,0,0,0,-99999,-99999,-99999,-99999,19.74805351,0.788315151,3.503837473,402.7453219,-99999
GPB,41806,41.55655,-70.58011,7.5,6.5,0.164631043,10.37566166,0.504257157,0.447199709,0.139660469,9.928461949,0.523240219,0,0,0,0,21.50448104,1.393565751,-15.96777918,3.151119247,23.65619729,0.981368302,2.55875949,334.2916552,98.12630837
GPB,41806,41.55655,-70.58011,8.5,5.5,0.156997455,11.45947867,0.507654905,0.447882658,0.102341187,11.01159601,0.517867957,0,0,0,0,-99999,-99999,-99999,-99999,28.38029796,1.248417099,2.116805018,263.5784281,-99999
GPB,41806,41.55655,-70.58011,9.5,4.5,0.15394402,10.66735805,0.519500337,0.464593229,0.01,10.20276482,0.519502779,0,0,0,0,22.65395653,1.354696154,-15.52293833,3.152630835,33.3532183,1.565939118,2.010890848,244.6322231,70.06987478
GPB,41806,41.55655,-70.58011,10.5,3.5,0.196692112,7.823227428,0.546061274,0.8,0.2,7.023227428,0.58,0,0,0,0,-99999,-99999,-99999,-99999,38.82144324,1.976760978,1.828747007,302.1223491,-99999
GPB,41806,41.55655,-70.58011,11.5,2.5,0.131806616,9.176408088,0.600137089,1.152374822,0.174700023,8.024033266,0.625047697,0.318534685,0.094254413,0,0,19.3251593,1.449581392,-15.49631678,3.501046472,43.50679582,2.37174383,2.134311098,225.6988278,59.78923387
GPB,41806,41.55655,-70.58011,12.5,1.5,0.112468193,6.538536256,0.505428853,0.796022384,0.158806466,5.742513872,0.529790353,0,0,0,0,-99999,-99999,-99999,-99999,48.28304903,2.824751135,2.093691342,272.1798744,-99999
GPB,41806,41.55655,-70.58011,13.5,0.5,0.243256997,5.1715199,0.359937785,0.709295082,0.118168561,4.462224818,0.378839039,1.136247182,0.093285894,0,0,19.79767114,1.37805438,-15.07991433,3.276894735,55.34717639,3.65922237,1.415603018,291.6200902,75.74482033
GPB,41806,41.55655,-70.58011,14.5,-0.5,0.190585242,4.628168021,0.320269227,1.075008605,0.111263391,3.553159416,0.339045602,1.718893591,0.096945599,0,0,-99999,-99999,-99999,-99999,60.60980931,4.364212277,1.900189534,302.0032734,-99999
GPB,41806,41.55655,-70.58011,15.5,-1.5,0.120101781,3.032767742,0.363022299,0.907993204,0.112954355,2.124774538,0.380189263,1.045600075,0.095463287,0,0,20.14207028,1.240133084,-14.76029051,3.138028108,63.53624978,4.777422084,3.417120592,444.225677,99.83387823
