study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_peak_present,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,excess_pb210_activity,age,slice_thickness,kolker_bulk_density,kolker_pb_inventory,fraction_small_grain
Nolte_2020,SNK,SNK_ungrazed_landward,28,30,0.59973988,0.08258785725,12.2,1.009,NA,30.65,6.894,22.985,1.7585000000000002,7.664999999999999,NA,2.248,0.5997398798130685,0.010334069889868598,0.4065
Nolte_2020,SNK,SNK_ungrazed_landward,30,32,0.583357455,0.08283653302999999,10.97,1.019,NA,30.79,7,27.58,1.9575,3.210000000000001,NA,2.248,0.5833574545091025,0.004209554060334046,0.413
Nolte_2020,SNK,SNK_ungrazed_landward,32,34,0.58965654,0.0803602621,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,NA,NA,0.4255
Nolte_2020,SNK,SNK_ungrazed_landward,34,36,0.622783862,0.08259535691,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,NA,NA,0.4255
Nolte_2020,SNK,SNK_ungrazed_landward,36,38,0.580091377,0.08483045171,9.683,0.9832,NA,27.43,6.827,25.875,1.879,1.5549999999999997,NA,2.248,0.5800913768109865,0.002027790620435557,0.43799999999999994
Nolte_2020,SNK,SNK_ungrazed_landward,3,4,0.361366398,0.20666916100000002,6.332,0.5297,NA,88.45,7.203,22.405,1.233,66.045,NA,1.124,-0.49081562264030376,-0.036435491604141446,0.39504999999999996
Nolte_2020,SNK,SNK_ungrazed_landward,38,40,0.549489666,0.07885543352,9.376,0.9431,NA,36.29,7.05,30.355,2.004,5.934999999999999,NA,2.248,0.5494896656086702,0.007331225179791004,0.4777
Nolte_2020,SNK,SNK_ungrazed_landward,40,45,0.568981134,0.07288041533,11.11,0.9566,NA,26.19,6.666,22.67,1.732,3.5199999999999996,NA,5.620000000000001,0.5689811339337372,0.011255812383930761,0.4012
Nolte_2020,SNK,SNK_ungrazed_landward,4,5,0.383813188,0.1733458504,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.38381318831757244,0.035664335976712216,0.39504999999999996
Nolte_2020,SNK,SNK_ungrazed_landward,45,50,0.565242146,0.09440527320999999,8.369,1.038,NA,23.9,7.114,29.385,2.033,-5.485000000000003,NA,5.620000000000001,0.565242146248867,0,0.4307
Nolte_2020,SNK,SNK_ungrazed_landward,50,55,0.552523722,0.07355453247,3.617,0.8322,NA,30.12,6.73,21.259999999999998,1.724,8.860000000000003,NA,5.620000000000001,0.5525237221389747,0.027511924201210413,0.4111
Nolte_2020,SNK,SNK_ungrazed_landward,5,6,0.447468254,0.1400225398,7.993,1.727,NA,125.4,14.77,26.105,3.1559999999999997,99.295,NA,1.124,0.4474682541785273,0.04994084897569033,0.3654
Nolte_2020,SNK,SNK_ungrazed_landward,55,60,0.545686956,0.07371398617,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5456869555848382,0,NA
Nolte_2020,SNK,SNK_ungrazed_landward,60,65,0.573023583,0.07387343987,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5730235833794993,0,NA
Nolte_2020,SNK,SNK_ungrazed_landward,6,7,0.454197831,0.1271408226,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,-0.43967200532610956,-0.0336420750611342,0.34950000000000003
Nolte_2020,SNK,SNK_ungrazed_landward,65,70,0.576312651,0.0698561059,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5763126505059762,0,NA
Nolte_2020,SNK,SNK_ungrazed_landward,70,75,0.554555716,0.06583877192,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5545557164738621,0,NA
Nolte_2020,SNK,SNK_ungrazed_landward,7,8,0.50197195,0.1142591054,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6689493403101301,0.05118552840797201,0.34950000000000003
Nolte_2020,SNK,SNK_ungrazed_landward,75,81.5,0.577882757,0.0307224408,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.306000000000001,0.5778827568677628,0,NA
Nolte_2020,SNK,SNK_ungrazed_landward,8,9,0.520936498,0.09674659314999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,4.098067993365807,0.3135690000007761,0.34950000000000003
Nolte_2020,SNK,SNK_ungrazed_seaward,0,1,0.53378099,0.11520613360000001,8.014,0.5843,NA,87.85,8.328,24.25,1.565,63.599999999999994,NA,1.071,0.5337809901568318,0.03635881241312669,0.375
Nolte_2020,SNK,SNK_ungrazed_seaward,9,10,0.653872558,0.05285064955,4.148,0.9399,NA,32.76,7.043,21.299999999999997,1.79,11.46,NA,1.071,-0.6398562990880095,-0.007853378663864537,0.1165
Nolte_2020,SNK,SNK_ungrazed_seaward,10,11,0.691532995,0.05091255566,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,-1.4039995864241284,-0.02173198660841314,0.1563
Nolte_2020,SNK,SNK_ungrazed_seaward,11,12,0.676126664,0.04897446177,19.45,1.37,NA,43.7,8.866,26.255000000000003,2.2975000000000003,17.445,NA,1.071,0.6761266636848681,0.012632476752989282,0.1961
Nolte_2020,SNK,SNK_ungrazed_seaward,12,13,0.662797095,0.06341344528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.8219159460945473,0.01343295038835839,0.27875
Nolte_2020,SNK,SNK_ungrazed_seaward,13,14,0.632302879,0.0778524288,35.38,1.541,TRUE,35.47,7.878,22.395,2.015,13.075,24,1.071,0.6323028792087461,0.008854342715995812,0.3614
Nolte_2020,SNK,SNK_ungrazed_seaward,14,15,0.620824359,0.08101949637,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.620824359435061,0.009366819448152862,0.3669
Nolte_2020,SNK,SNK_ungrazed_seaward,15,16,0.563587678,0.08418656393999999,21.25,1.239,NA,37.61,7.632,22.509999999999998,1.8940000000000001,15.100000000000001,NA,1.071,0.563587678363732,0.009114396293266111,0.3724
Nolte_2020,SNK,SNK_ungrazed_seaward,16,17,0.621417701,0.07342956148,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,5.576519375261798,0.07046000543005629,0.38565
Nolte_2020,SNK,SNK_ungrazed_seaward,17,18,0.646421573,0.06267255902999999,13.86,0.9748,NA,30.39,6.316,21.895,1.6965,8.495000000000001,NA,1.071,NA,NA,0.39890000000000003
Nolte_2020,SNK,SNK_ungrazed_seaward,18,19,0.59356293,0.06744664689,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.5935629298115888,0.006353880448792975,0.376
Nolte_2020,SNK,SNK_ungrazed_seaward,1,2,0.531880703,0.11520613360000001,8.014,0.5843,NA,87.85,8.328,24.25,1.565,63.599999999999994,NA,1.071,-0.3743561782242884,-0.025499495693454336,0.375
Nolte_2020,SNK,SNK_ungrazed_seaward,19,20,0.603845936,0.07222073475,11.45,1.063,NA,32.68,7.412,21.185,1.8735,11.495000000000001,NA,1.071,0.603845935870342,0.007434034874160481,0.3531
Nolte_2020,SNK,SNK_ungrazed_seaward,20,21,0.619025149,0.07286183507999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.6190251494370621,0.005815956390200628,0.34370000000000006
Nolte_2020,SNK,SNK_ungrazed_seaward,21,22,0.602661617,0.07350293542,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.6026616174351261,0.005662215320715069,0.3343
Nolte_2020,SNK,SNK_ungrazed_seaward,22,23,0.576810278,0.06434860658,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.5768102781299936,0.0054193330046029406,0.30369999999999997
Nolte_2020,SNK,SNK_ungrazed_seaward,23,24,0.615835676,0.05519427774999999,8.976,0.5222,NA,27.54,4.872,21.49,1.2275,6.050000000000001,NA,1.071,0.7982114655785169,0.005172051101789279,0.2731
Nolte_2020,SNK,SNK_ungrazed_seaward,24,26,0.712482558,0.03047344813,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.142,0.7124825582098956,0.005978644203468325,0.21505
Nolte_2020,SNK,SNK_ungrazed_seaward,26,28,0.673661784,0.04957271802,7.054,0.4214,NA,22.77,4.326,20.985,1.1595,1.7850000000000001,NA,2.142,0.6736617835810026,0.0025757256196684564,0.157
Nolte_2020,SNK,SNK_ungrazed_seaward,2,3,0.54054378300000006,0.1151681399,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.5405437832902013,0.046633645973831295,0.37735
Nolte_2020,SNK,SNK_ungrazed_seaward,28,30,0.595756389,0.0686719879,9.676,0.9096,NA,30.02,6.454,22.740000000000002,1.7105000000000001,7.279999999999998,NA,2.142,0.7224627442038061,0.01126591064205554,0.3753
Nolte_2020,SNK,SNK_ungrazed_seaward,30,32,0.612478488,0.06420648931,12.02,0.577,NA,36.91,5.094,22.034999999999997,1.2765,14.875,NA,2.142,0.6124784883772392,0.019514942716297685,0.3249
Nolte_2020,SNK,SNK_ungrazed_seaward,32,34,0.726498372,0.02730143329,1.784,0.6189,NA,12.33,4.668,17.009999999999998,1.2995,-4.679999999999998,NA,2.142,1.0112595476504544,0,0
Nolte_2020,SNK,SNK_ungrazed_seaward,34,36,0.663428994,0.04734961302,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.142,0.6634289938091963,0,0.2632
Nolte_2020,SNK,SNK_ungrazed_seaward,36,38,0.639859859,0.06739779274,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.142,-2.368966943923268,0,0.32605000000000006
Nolte_2020,SNK,SNK_ungrazed_seaward,3,4,0.517164757,0.1151301462,7.986,2.361,NA,126.8,18.73,29.295,4.234999999999999,97.505,NA,1.071,4.03603970950515,0.42147496955844593,0.3797
Nolte_2020,SNK,SNK_ungrazed_seaward,38,40,0.625062439,0.07440853779,4.757,0.4497,NA,23.36,4.466,23.299999999999997,1.2265000000000001,0.060000000000002274,NA,2.142,0.04171967304188918,5.3618123793438e-6,0.3889
Nolte_2020,SNK,SNK_ungrazed_seaward,40,45,0.594839948,0.05804828822,3.633,0.8625,NA,23.24,6.72,25.310000000000002,1.843,-2.070000000000004,NA,5.3549999999999995,0.5948399480797076,0,0.3565
Nolte_2020,SNK,SNK_ungrazed_seaward,4,5,0.505441093,0.08977045523999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,-0.34757337388555276,-0.03087636611521971,0.34009999999999996
Nolte_2020,SNK,SNK_ungrazed_seaward,45,50,0.591147872,0.046962676329999994,7.229,0.5466,NA,25.1,4.768,22.564999999999998,1.2555,2.5350000000000037,NA,5.3549999999999995,0.5911478724635421,0.00802478803260216,0.3328
Nolte_2020,SNK,SNK_ungrazed_seaward,50,55,0.676441373,0.0242255722,3.015,0.6149,NA,12.31,4.469,16.375,1.268,-4.0649999999999995,NA,5.3549999999999995,0.6764413734577203,0,0
Nolte_2020,SNK,SNK_ungrazed_seaward,5,6,0.60415003,0.06441076425,4.218,1.773,NA,95.32,14.58,26.935000000000002,3.3360000000000003,68.38499999999999,NA,1.071,5.788995568308923,0.4239879747364609,0.3005
Nolte_2020,SNK,SNK_ungrazed_seaward,55,60,0.603871382,0.02572373278,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3549999999999995,0.6038713824747773,0,0.36329999999999996
Nolte_2020,SNK,SNK_ungrazed_seaward,60,65,0.684274437,0.027221893349999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3549999999999995,0.6842744374556881,0,0.23395
Nolte_2020,SNK,SNK_ungrazed_seaward,6,7,0.530240897,0.06710547418,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.7659318657678499,0.05286712388732771,0.29335
Nolte_2020,SNK,SNK_ungrazed_seaward,65,70,0.667324017,0.04316607936,0.9106,0.2443,NA,19.02,3.715,18.925,1.0329,0.09499999999999886,NA,5.3549999999999995,0.6673240168247961,3.394844104591904e-4,0.10460000000000001
Nolte_2020,SNK,SNK_ungrazed_seaward,70,77.5,0.593921443,0.05911026537,0.9387,0.3928,NA,26.77,4.626,23.29,1.25,3.4800000000000004,NA,8.032499999999999,0.5939214425838008,0.01660194547668924,0.3333
Nolte_2020,SNK,SNK_ungrazed_seaward,7,8,0.607005627,0.06980018411,6.189,2.836,NA,89.52,22,29.009999999999998,5.179,60.51,NA,1.071,0.607005627460433,0.03933773416438258,0.2862
Nolte_2020,SNK,SNK_ungrazed_seaward,8,9,0.534558597,0.06132541683000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071,0.5345585971438475,0.020601853587615064,0.20135000000000003
