study_id,site_id,state,watershed,site_description,site_latitude_max,site_latitude_min,site_longitude_max,site_longitude_min,salinity_class,vegetation_class,vegetation_method,inundation_class
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2011,Yap,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2012,Airai,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donato_et_al_2012,Ngkeklau,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Forsythe,New Jersey,Mullica-Toms,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Parker_River,Massachusetts,Charles,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Rachel_Carson,Maine,Piscataqua-Salmon Falls,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake_et_al_2015,Wertheim,New York,Southern Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Bacon Channel Island,California,San Joaquin Delta,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Franks Wetland,California,San Joaquin Delta,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Time of Mandeval Tip,California,San Joaquin Delta,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Bird_Field,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Bird_Field,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Coastal_EDU_Field,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Natural,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Natural,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Wardlaw_Shallow_Managed,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Wardlaw_Shallow_Managed,South Carolina,Lower Pee Dee,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Animal_Slough,Washington,Puget Sound,NA,47.096953,47.092957000000006,-122.698335,-122.701155,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,Washington,Puget Sound,NA,47.09329700000001,47.088652999999994,-122.706336,-122.70914400000001,polyhaline,emergent,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Bakhawan Ecopark, Buswang, Kalibo, Aklan",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duncan_et_al_2016,"Ermita, Dumangas, Iloilo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dutta_et_al_2013,Indian Sundarbans,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dutta_et_al_2013,Indian Sundarbans,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dutta_et_al_2013,Indian Sundarbans,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elsey_Quirk_et_al_2011,Little_Assawoman,Delaware,Chincoteague,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elsey_Quirk_et_al_2011,Little_Assawoman,Delaware,Chincoteague,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Choptank_River,Maryland,Choptank,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Choptank_River,Maryland,Choptank,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Choptank_River,Maryland,Choptank,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Pocomoke_River,Maryland,Pocomoke,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Pocomoke_River,Maryland,Pocomoke,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2015,Pocomoke_River,Maryland,Pocomoke,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erftemeijer_and_Middelburg_1993,Barrang_Lompo,International,International,NA,-5.05,-5.05,119.333,119.333,NA,seagrass,NA,NA
Erftemeijer_and_Middelburg_1993,Gusung_Tallang,International,International,NA,-5.07,-5.07,119.45,119.45,NA,seagrass,NA,NA
Eyre_and_Ferguson_2002,Lake_Macquarie,International,International,NA,-33.4,-33.4,151.35,151.35,NA,seagrass,NA,NA
Eyre_and_Ferguson_2002,Lake_Macquarie,International,International,NA,-33.4,-33.4,151.35,151.35,NA,seagrass,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Baja California Sur,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Balandra,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,La Encrucijada,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,La Encrucijada,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,La Encrucijada,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,La Encrucijada,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Magdalena Bay,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Magdalena Bay,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Magdalena Bay,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Magdalena Bay,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Magdalena Bay,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Marismas,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Marismas,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezcurra_et_al_2016,Marismas,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferreira_et_al_2007,"GuarujÃ¡, Sao Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferreira_et_al_2007,"GuarujÃ¡, Sao Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferreira_et_al_2007,"GuarujÃ¡, Sao Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferreira_et_al_2007,"GuarujÃ¡, Sao Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Figueiredo_da_Silva_et_al_2009,Ria_de_Aveiro,International,International,NA,40.848608999999996,40.586061,-8.646887,-8.755523,NA,seagrass,NA,NA
Fonseca_et_al_2011,Lake_Conjola,International,International,NA,-35.25,-35.25,150.48333333333332,150.48333333333332,NA,seagrass,NA,NA
Fonseca_et_al_2011,Lake_Conjola,International,International,NA,-35.25,-35.25,150.48333333333332,150.48333333333332,NA,seagrass,NA,NA
Fonseca_et_al_2011,Pittwater,International,International,NA,-33.583333333333336,-33.583333333333336,151.26666666666668,151.26666666666668,NA,seagrass,NA,NA
