"","study_id","site_id","core_id","method_id","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","cs137_activity","cs137_activity_se","cs137_unit","total_pb210_activity","total_pb210_activity_se","pb210_unit","ra226_activity","ra226_activity_se","ra226_unit"
"556","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",39,41,NA,0.376387261146497,0.231423947573475,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"557","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",41,43,NA,0.588107006369427,0.146656245616144,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"558","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",43,47,NA,0.877284076433121,0.0929367286111502,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"559","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",47,49,NA,0.987276433121019,0.0757046494820528,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"560","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",49,51,NA,1.01620382165605,0.067135549872123,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"561","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",51,53,NA,1.24050955414013,0.0594887408315376,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"562","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",53,55,NA,1.4256152866242,0.0571513766027233,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"563","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",55,60,NA,1.40054828025478,0.0515991556139722,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"564","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",60,65,NA,1.50858802547771,0.0478937563848328,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"565","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",65,70,NA,1.71200611464968,0.0304917113798349,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"566","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",70,75,NA,1.67788433121019,0.0228781697464202,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"567","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",0,5,NA,0.137895541401274,0.325985037406484,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"568","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",5,10,NA,0.157095541401274,0.374380313377267,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"569","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",10,15,NA,0.139236687898089,0.337618403247632,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"570","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",15,20,NA,0.112273121019108,0.5161527457681,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"571","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",20,22,NA,0.108433121019108,0.373380281690141,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"572","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",22,24,NA,0.106588535031847,0.36751427595295,0.13705659442281,0.0349047336304229,"DPM/g",0.758654322866082,0.10337856782822,"DPM/g",1.91275486951107,1.10472690930597,"DPM/g"
"573","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",24,26,NA,0.134384713375796,0.344815694689248,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"574","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",26,28,NA,0.125951592356688,0.392652593683522,0.0848212819687861,0.0358807504553908,"DPM/g",1.03882371583461,0.145409587414213,"DPM/g",2.130140789609,1.23198983017587,"DPM/g"
"575","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",28,30,NA,0.216937579617834,0.348714051627918,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"576","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",30,32,NA,0.259510828025478,0.298401032873175,0.0222736749080674,0.0434460924082255,"DPM/g",0.70509290445878,0.108028863109155,"DPM/g",2.07060395418839,1.19835638355045,"DPM/g"
"577","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",32,34,NA,0.623938853503185,0.104494448732411,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"578","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",34,36,NA,0.859735031847134,0.0678280569497882,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"579","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",36,38,NA,0.953875159235669,0.0536292003255066,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"580","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",38,40,NA,0.880275159235669,0.0696222538327802,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"581","Schieder_and_Kirwan_2019","Goodwin Island","G17","russian corer",40,44,NA,0.56792101910828,0.324237274739172,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"582","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",0,5,NA,0.137288152866242,0.163865040519939,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"583","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",5,7,NA,0.148035668789809,0.304802561366062,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"584","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",7,9,NA,0.298731210191083,0.188256851497769,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"585","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",9,11,NA,0.334644585987261,0.145800063877356,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"586","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",11,13,NA,0.435138853503185,0.150459119371036,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"587","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",13,15,NA,0.50499872611465,0.134954915503891,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"588","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",15,17,NA,0.446287898089172,0.118985074626866,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"589","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",17,19,NA,0.784392356687898,0.0819300777804507,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"590","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",19,21,NA,1.09030318471338,0.0584074333100212,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"591","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",21,23,NA,1.07429299363057,0.0512354796215719,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"592","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",23,25,NA,1.12548789808917,0.0526084349390366,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"593","Schieder_and_Kirwan_2019","Goodwin Island","G16","russian corer",25,30,NA,1.1755923566879,0.0474518098734884,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"594","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",0,5,NA,0.127540512820513,0.423779773525966,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"595","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",5,10,NA,0.205624615384615,0.424885535184421,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"596","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",10,12,NA,0.200230769230769,0.311832264957265,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"597","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",12,14,NA,0.136384615384615,0.334997919267582,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"598","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",14,16,NA,0.108969230769231,0.373593727170896,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"599","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",16,18,NA,0.219451282051282,0.345814977973568,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"600","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",18,20,NA,0.286692307692308,0.317365386877917,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"601","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",20,22,NA,0.594225641025641,0.132404045136855,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"602","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",22,24,NA,0.766487179487179,0.090901870457885,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"603","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",24,26,NA,0.838394871794872,0.083590297554748,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"604","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",26,28,NA,1.23458974358974,0.0562174894494063,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"605","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",28,30,NA,1.0934,0.0780005064967957,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"606","Schieder_and_Kirwan_2019","Goodwin Island","G15","russian corer",30,35,NA,1.23718564102564,0.0436731228652095,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"607","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",0,5,"replicate_2",0.135498598726115,0.437997791972242,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"608","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",5,10,"replicate_2",0.121068025477707,0.525249705935126,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"609","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",10,15,"replicate_2",0.11855898089172,0.415646020451806,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"610","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",15,20,"replicate_2",0.137691719745223,0.51653061622085,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"611","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",20,25,"replicate_2",0.152713375796178,0.19572996421646,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"612","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",25,30,"replicate_2",0.163144968152866,0.334505002895888,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"613","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",30,35,"replicate_2",0.186619108280255,0.388467254532844,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"614","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",35,40,"replicate_2",0.198567133757962,0.298010125986106,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"615","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",40,42,"replicate_2",0.246114649681529,0.239067116484714,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"616","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",42,44,"replicate_2",0.405890445859873,0.184804680431854,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"617","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",44,46,"replicate_2",0.353707006369427,0.214353744196198,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"618","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",46,48,"replicate_2",0.380214012738854,0.228658416037326,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"619","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",48,50,"replicate_2",0.581008917197452,0.162153736528013,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"620","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",50,52,"replicate_2",0.494975796178344,0.151501672822913,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"621","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",52,54,"replicate_2",0.581370700636943,0.14001799460162,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"622","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",54,56,"replicate_2",0.873727388535032,0.0745266914959652,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"623","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",56,58,"replicate_2",0.814914649681529,0.0906896351943763,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"624","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",58,60,"replicate_2",0.860468789808917,0.08115321963378,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"625","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",60,62,"replicate_2",0.801574522292994,0.479980582524272,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"626","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",62,64,"replicate_2",0.804754140127389,0.0823362045445688,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"627","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",64,66,"replicate_2",0.857712101910828,0.0781436174438,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"628","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",66,71,"replicate_2",0.969885350318471,0.0566151983045718,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"629","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",71,76,"replicate_2",1.30149299363057,0.0375938402309913,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"630","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",1,2,NA,NA,0.434090409700166,-0.140993686612886,0,"DPM/g",2.24489915201095,0.205179098672418,"DPM/g",1.02912250811995,0.59443164624577,"DPM/g"
"631","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",2,3,NA,NA,0.433940416846567,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"632","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",3,4,NA,NA,0.448555579855657,-0.126597509908663,0,"DPM/g",1.72289285794779,0.187780089450607,"DPM/g",0.740015184723352,0.433078923588596,"DPM/g"
"633","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",4,5,NA,NA,0.47530294287363,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"634","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",5,6,NA,NA,0.507361537699396,0.121079319051281,0.0814762447631222,"DPM/g",4.48695182164586,0.21800008422087,"DPM/g",0.721265035583759,0.421018653812547,"DPM/g"
"635","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",6,7,NA,NA,0.520982986767486,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"636","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",7,8,NA,NA,0.486357013114034,0.200195257215652,0.0936819402217932,"DPM/g",3.58470315746633,0.213099929410736,"DPM/g",0.49983175478952,0.338620081665219,"DPM/g"
"637","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",8,9,NA,NA,0.496531689097053,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"638","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",9,10,NA,NA,0.597493814350706,0.627424398833048,0.113519666065091,"DPM/g",2.27658191521998,0.185781746214571,"DPM/g",0.697711867565184,0.413190545143554,"DPM/g"
"639","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",10,11,NA,NA,0.454816324930411,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"640","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",11,12,NA,NA,0.529019135448962,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"641","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",12,13,NA,NA,0.410333936756153,3.23736145741122,0.16593476929141,"DPM/g",2.1413017237062,0.19648492268059,"DPM/g",0.861123574649091,0.500107294407174,"DPM/g"
"642","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",13,14,NA,NA,0.406393331472101,4.52549413014484,0.182173092919396,"DPM/g",2.60449981898419,0.199055408748649,"DPM/g",0.914341283060153,0.549188831632691,"DPM/g"
"643","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",14,15,NA,NA,0.361771782432059,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"644","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",15,16,NA,NA,0.33133057456629,1.43077438965253,0.116984535171848,"DPM/g",1.40592651555051,0.15862257296904,"DPM/g",1.14664864491987,0.666384989186862,"DPM/g"
"645","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",16,17,NA,NA,0.380805569368473,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"646","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",17,18,NA,NA,0.349112310339434,0.347502286959615,0.083985061845111,"DPM/g",1.00690627100618,0.137620567549164,"DPM/g",1.23079993191315,0.712265201034752,"DPM/g"
"647","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",18,19,NA,NA,0.445836886042315,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"648","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",19,20,NA,NA,0.319500284375061,0.145809690307345,0.0734168904682921,"DPM/g",0.656815624409517,0.14552938837895,"DPM/g",1.29465778604004,0.754510998715731,"DPM/g"
"649","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",20,22,NA,NA,0.318679599499374,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"650","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",22,24,NA,NA,0.269807749775874,0.14161636006399,0.0680580404789472,"DPM/g",0.629676837023616,0.11136455110366,"DPM/g",1.36320052297295,0.790883796929417,"DPM/g"
"651","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",24,26,NA,NA,0.367037983573616,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"652","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",26,28,NA,NA,0.308009317326644,-0.0778073964819241,0,"DPM/g",0.68984825386122,0.113298030814105,"DPM/g",1.36712325275132,0.797435313644796,"DPM/g"
"653","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",28,30,NA,NA,0.258879333616135,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"654","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",30,32,NA,NA,0.277736469299104,0.0469979710797858,0.0476197622502165,"DPM/g",0.166148456241008,0.113410776142166,"DPM/g",1.40425496056278,0.817500944982879,"DPM/g"
"655","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",32,34,NA,NA,0.197651857131543,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"656","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",34,36,NA,NA,0.208717617341244,-0.0655648109285257,0,"DPM/g",0.615987824484862,0.0949453046446696,"DPM/g",1.84396465747362,1.06649776591808,"DPM/g"
"657","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",36,38,NA,NA,0.173911344677359,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"658","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",38,40,NA,NA,0.13740174416331,-0.0602281756343755,0.0375149362347441,"DPM/g",0.371897759135387,0.0920770865822661,"DPM/g",1.43130763001059,0.828671966071599,"DPM/g"
"659","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",40,42,NA,NA,0.117501644704053,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"660","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",42,44,NA,NA,0.307072231267125,-0.0528381605438301,0,"DPM/g",0.152446113063964,0.0778702323259235,"DPM/g",1.4926555588131,0.864077711368249,"DPM/g"
"661","Schieder_and_Kirwan_2019","Goodwin Island","G13","russian corer",44,46,NA,NA,0.079143042121991,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"662","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",46,48,NA,NA,0.0820554055865067,-0.0556883637687718,0,"DPM/g",1.76326444866025,0.135520740300009,"DPM/g",4.06570993466653,2.35415044098468,"DPM/g"
"663","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",1,2,NA,NA,0.0875611187169959,0.0808488340897366,0.0265022478146157,"DPM/g",1.93184105852371,0.0892023746633593,"DPM/g",1.16085900751042,0.67361195504834,"DPM/g"
"664","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",2,3,NA,NA,0.102787055165266,0.178680187450861,0.0321266977036648,"DPM/g",2.2618024715094,0.0880272201653492,"DPM/g",1.11837345294422,0.647285543384275,"DPM/g"
"665","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",3,4,NA,NA,0.071392840706725,0.148645582684146,0.0259089250618467,"DPM/g",1.74392495193582,0.077416121615393,"DPM/g",1.19708928657398,0.695715241519148,"DPM/g"
"666","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",4,5,NA,NA,0.0899253307053785,0.150118995220306,0.0261657408668993,"DPM/g",1.77680019241035,0.0802980078939402,"DPM/g",1.21342383889711,0.705654465632023,"DPM/g"
"667","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",5,6,NA,NA,0.0896411564286994,0.0983649100016567,0.0308472357765195,"DPM/g",1.74195101412799,0.0761104411030009,"DPM/g",1.15759497073715,0.674223266281098,"DPM/g"
"668","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",6,7,NA,NA,0.09607421875,0.160191351121191,0.0304683949832505,"DPM/g",1.56519320095807,0.0827869426623297,"DPM/g",1.24923955404268,0.723759867877033,"DPM/g"
"669","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",7,8,NA,NA,0.0978277855914988,0.144520761320494,0.0268375053772157,"DPM/g",1.63609525632323,0.084009030440356,"DPM/g",1.12612265090598,0.654524076985668,"DPM/g"
"670","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",8,9,NA,NA,0.0927057418648621,0.15081398962125,0.0274632275100296,"DPM/g",1.65039046802641,0.0873813679974708,"DPM/g",1.21385342077331,0.701490636537223,"DPM/g"
"671","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",9,10,NA,NA,0.0770730271989998,0.184144462283796,0.0287817794549574,"DPM/g",1.74420779691644,0.0757503858151894,"DPM/g",1.28809464110276,0.745044669758486,"DPM/g"
"672","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",10,11,NA,NA,0.0929657652258597,0.194596109312117,0.0312715947664572,"DPM/g",1.74357090224328,0.0887943724004963,"DPM/g",1.16562106503073,0.674930242295919,"DPM/g"
"673","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",11,12,NA,NA,0.0791665022297644,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"674","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",12,13,NA,NA,0.082137019751482,0.260256721321458,0.0362537612800791,"DPM/g",1.67160930297798,0.0836245454971684,"DPM/g",1.26241946588854,0.733015070558583,"DPM/g"
"675","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",13,14,NA,NA,0.0766143268605408,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"676","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",14,15,NA,NA,0.0755227413627908,0.259080832636242,0.0309342514167674,"DPM/g",1.84931104334916,0.0866521625771813,"DPM/g",1.21430173365872,0.703255301176964,"DPM/g"
"677","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",15,16,NA,NA,0.25753542628983,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"678","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",16,17,NA,NA,0.0732385949842208,0.247996332834247,0.0305779478384626,"DPM/g",1.5381892089743,0.0842926174191132,"DPM/g",1.16879127714967,0.678176481152547,"DPM/g"
"679","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",17,18,NA,NA,0.0740673471611753,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"680","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",18,19,NA,NA,0.0864725409540305,0.31526681277548,0.032504008397152,"DPM/g",1.62179793991886,0.0777838345385384,"DPM/g",1.1296952878139,0.65267146780077,"DPM/g"
"681","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",19,20,NA,NA,0.0889251670044283,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"682","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",20,22,NA,NA,0.0875572590445918,0.221518131615172,0.0266043276069821,"DPM/g",1.55134617720138,0.0766246654915134,"DPM/g",1.21127428629758,0.701978634630603,"DPM/g"
"683","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",22,24,NA,NA,0.0731407010227387,0.212432428625157,0.0288695670501588,"DPM/g",1.26931822407341,0.0701807473691489,"DPM/g",1.29875727156302,0.750039304316968,"DPM/g"
"684","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",24,26,NA,NA,0.0626225417384589,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"685","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",26,28,NA,NA,0.0511663828965613,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"686","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",28,30,NA,NA,0.0508652800798446,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"687","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",30,32,NA,NA,0.0426390191256347,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
