study_id,core_id,date,version
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J19_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J19_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J19_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__J20_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R18_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R19_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__R20_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S18_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S19_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P1_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P2_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P3_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P4_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P5_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA__S20_P6_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT1_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT1_1_2",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT1_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT1_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT1_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT2_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT2_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT2_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT3_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT3_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT3_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT3_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT4_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT4_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT4_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT5_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT6_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT6_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT6_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT6_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT6_7_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_4_2",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_4_3",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT7_7_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT8_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT9_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT9_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT9_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT11_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT11_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Arguni_Bay_West_Papua_2015_Indonesia,"Arguni, Kaimana_PT11_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-01_VF-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-01_VF-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-01_VF-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-02_VF-02-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-02_VF-02-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-02_VF-02-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-03_VF-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-03_VF-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_VF-03_VF-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-02_15-02-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-02_15-02-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-02_15-02-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-03_15-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-03_15-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-03_15-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-01_10-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-01_10-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-01_10-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-03_10-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-03_10-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-03_10-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-02_10-02-02_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-02_10-02-04_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_10-02_10-02-06_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-01_00-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-01_00-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-01_00-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-02_00-02-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-02_00-02-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-02_00-02-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-02_05-02-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-02_05-02-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-02_05-02-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-01_05-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-01_05-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-01_05-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-03_05-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-03_05-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_05-03_05-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-03_00-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-03_00-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_00-03_00-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-01_15-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-01_15-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_15-01_15-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-01_25-01-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-01_25-01-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-01_25-01-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-02_25-02-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-02_25-02-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-02_25-02-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-03_25-03-01_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-03_25-03-03_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni_25-03_25-03-05_1,2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF1_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF2_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF3_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BF4_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR1_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR1_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR1_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR1_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR2_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR2_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR2_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR2_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR3_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Buruway_West_Papua_2016_Indonesia,"Buruway, Kaimana_BR4_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER4_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER4_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER4_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER4_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER4_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER3_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER3_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER3_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER3_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_2_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_3_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_4_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_5_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER2_6_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER1_1_1",2023-11-27,1.1.0
SWAMP_Data_Soil_carbon_Etna_Bay_West_Papua_2017_Indonesia,"Etna, Kaimana_ER1_2_1",2023-11-27,1.1.0
