study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,0,1,0.0232100621145472,0.7668776101047889,0,disintegrationsPerMinutePerGram,3.431472081,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,1,2,0.0274099781162271,0.79607678358176,0.05194805,disintegrationsPerMinutePerGram,3.390862944,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,2,3,0.033378279802825,0.7949471024790781,0.1038961,disintegrationsPerMinutePerGram,3.30964467,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,3,4,0.0347045690665134,0.81653693132676,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,4,5,0.0397886779106523,0.822563209416852,0.02597403,disintegrationsPerMinutePerGram,2.984771574,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,5,6,0.0466411724397091,0.828228395923496,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,6,7,0.0539357633899954,0.822816707816835,0.19480519,disintegrationsPerMinutePerGram,2.680203046,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,7,8,0.0636618846570437,0.818371428571429,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,8,9,0.0218837728508588,0.8217686604565959,0.98701299,disintegrationsPerMinutePerGram,1.807106599,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,9,10,0.0313888459072924,0.826969339106854,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,10,11,0.0309467494860629,0.735175856172298,2.12987013,disintegrationsPerMinutePerGram,1.340101523,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,11,12,0.0563672937067574,0.785637845402409,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,12,13,0.0652092221313468,0.7359028450880891,2.79220779,disintegrationsPerMinutePerGram,1.92893401,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,13,14,0.0499568955989301,0.648758910933608,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,14,15,0.047525365282168,0.58284446988124206,2.97402597,disintegrationsPerMinutePerGram,1.868020305,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_HM,single set of methods,15,16,0.0782510665576162,0.36758097863542405,1.84415584,disintegrationsPerMinutePerGram,1.218274112,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,0,1,0.0311677976966776,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,1,2,0.0683038970799531,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,2,3,0.0413360153849555,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,3,4,0.0479674617033975,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,4,5,0.0764826808726983,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,5,6,0.0510621366520038,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,6,7,0.0386834368575786,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,7,8,0.0552620526536838,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,8,9,0.0762616326620836,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,9,10,0.0554831008642985,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,10,11,0.223037644510268,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,11,12,0.548641658745773,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_TZ,single set of methods,12,13,0.57185172086032,NA,NA,NA,NA,NA
