study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,c14_age,c14_age_se,c14_material,be7_activity,be7_activity_se,be7_unit
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,0.9773513996236485,0.032304435527515385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,19,20,NA,NA,NA,NA,NA,0.6571640781670843,0.028077322672374047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,20,21,NA,NA,NA,NA,NA,0.47767143498620823,0.019860565646063946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,0.4103798662931988,0.017427352722898647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,0.4218843712271683,0.018276930078956536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,22,23,NA,NA,NA,NA,NA,0.35551710252810514,0.016093057823158573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB232M_2,push_core_alpha spectroscopy,23,24,NA,NA,NA,NA,NA,0.41140521519142526,0.01810448647412331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,0,1,NA,NA,NA,NA,NA,1.4425190178504181,0.04104698760781344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,1.7492431579051118,0.04741857979336719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,2.115800275321085,0.057249817578475505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.5352387733148092,0.044414311871622814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.6033855545228952,0.04591479792461672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,4,5,NA,NA,NA,NA,NA,1.4938323377692302,0.042558409959295676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,5,6,NA,NA,NA,NA,NA,1.4797171285879547,0.04373754580532028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,6,7,NA,NA,NA,NA,NA,1.639850992854813,0.051150776693818366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,7,8,NA,NA,NA,NA,NA,1.597328624274993,0.0455368755034317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.6543985466945963,0.049721428363959715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.5654429868026176,0.045659852431069105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,9,10,NA,NA,NA,NA,NA,1.634628430221309,0.045879068249298466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,10,11,NA,NA,NA,NA,NA,1.635699684783647,0.04609133694388272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,11,12,NA,NA,NA,NA,NA,1.6754436213786448,0.04939815801309811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,12,13,NA,NA,NA,NA,NA,1.5857786474705393,0.047717600042251236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,13,14,NA,NA,NA,NA,NA,1.4415028481816634,0.043807960510315776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,14,15,NA,NA,NA,NA,NA,1.4070826182964875,0.04164773765773686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,15,16,NA,NA,NA,NA,NA,1.4023832582620421,0.04304480323050015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,15,16,NA,NA,NA,NA,NA,1.3484739332752727,0.04079423776807292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,16,17,NA,NA,NA,NA,NA,1.3692604408161109,0.04294494714386849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,17,18,NA,NA,NA,NA,NA,1.4010932836158836,0.0411085805477494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,1.2768758568164507,0.039916966321852154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,1.2716842286674688,0.03980490815473199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,19,20,NA,NA,NA,NA,NA,1.4717182691469082,0.04425765273135181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,20,21,NA,NA,NA,NA,NA,1.5043194675469844,0.04575218807516341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,1.2640192206099634,0.03963472381990128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,1.3045613894392845,0.040957784458973676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,22,23,NA,NA,NA,NA,NA,1.2120437780474183,0.03888637528284649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,23,24,NA,NA,NA,NA,NA,1.1312542384318225,0.03739659914267131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB233M,push_core_alpha spectroscopy,24,25.5,NA,NA,NA,NA,NA,1.0372721843904749,0.035863842677343924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,0,1,NA,NA,NA,NA,NA,0.9329039874368593,0.031259269747619195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,1.3287345613287904,0.0380012640620832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,1.4317480020099542,0.043358363375438413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.205654371506452,0.03748987559617035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.1699434341480934,0.03589056797762484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,4,5,NA,NA,NA,NA,NA,0.9162917166468325,0.03067085805598509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,5,6,NA,NA,NA,NA,NA,0.8724368037026264,0.02872287637076443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,6,7,NA,NA,NA,NA,NA,0.8932927471454809,0.029342734224499203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,6,7,NA,NA,NA,NA,NA,0.8824831215631248,0.029421906595693645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,7,8,NA,NA,NA,NA,NA,0.9008714259868114,0.0324323265868684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.0580453671477597,0.032788547086324726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,9,10,NA,NA,NA,NA,NA,1.1139505769198934,0.0342791683272475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,10,11,NA,NA,NA,NA,NA,1.201585312089895,0.03654068255536917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,10,11,NA,NA,NA,NA,NA,1.1686118756161683,0.035781439314682285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,11,12,NA,NA,NA,NA,NA,1.159035602500283,0.036290646525908715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,12,13,NA,NA,NA,NA,NA,1.1443285775616316,0.03576074362839185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,13,14,NA,NA,NA,NA,NA,1.128493926821567,0.03607333341746993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,14,15,NA,NA,NA,NA,NA,0.9993227789435108,0.03256453441251477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,15,16,NA,NA,NA,NA,NA,0.9442951780062302,0.032111151516673715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,16,17,NA,NA,NA,NA,NA,0.9110786987743275,0.03154502052728553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,17,18,NA,NA,NA,NA,NA,0.9221612614696155,0.030037217796846028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,0.9500258451359453,0.034398412398150946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,0.9745053740011492,0.0323664411228655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,19,20,NA,NA,NA,NA,NA,0.9606431654059566,0.03115149078418883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,0.8435930082002588,0.029446837148782067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,23,24,NA,NA,NA,NA,NA,0.6603161909164451,0.024043686284508845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,23,24,NA,NA,NA,NA,NA,0.5907599427137665,0.023052159441230666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,25,26,NA,NA,NA,NA,NA,0.6360658129089485,0.024140711059158042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,27,28,NA,NA,NA,NA,NA,0.8076590742500203,0.028377132761915665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB234M,push_core_alpha spectroscopy,29,30,NA,NA,NA,NA,NA,0.7694538822303283,0.02800340311623369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,0,1,NA,NA,NA,NA,NA,0.7871938842126849,0.0261748934544992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,0.7128085246812584,0.024630601751067977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,0.6969333751313872,0.027300691621691065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,0.6790735654571716,0.024447568082443184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,0.6458404558404558,0.023003952115683412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,4,5,NA,NA,NA,NA,NA,0.8652456202541092,0.028432511604799537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,5,6,NA,NA,NA,NA,NA,0.9344008183736247,0.030369192521803527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,6,7,NA,NA,NA,NA,NA,1.0052006574920873,0.032162440338460455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,7,8,NA,NA,NA,NA,NA,1.0197740703446165,0.03398853501105425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.0622564497497113,0.03390671597139112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.0020993440798964,0.032215651067750144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,9,10,NA,NA,NA,NA,NA,0.9846167466033421,0.0316165731307233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,10,11,NA,NA,NA,NA,NA,0.9940657486227712,0.031850237324545914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,11,12,NA,NA,NA,NA,NA,0.9706518105849582,0.03143303471050615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,12,13,NA,NA,NA,NA,NA,0.9656948952555421,0.0327030775955282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,12,23,NA,NA,NA,NA,NA,0.94040568833782,0.03266946592752014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,13,14,NA,NA,NA,NA,NA,0.9436365909293695,0.031276098027837394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,14,15,NA,NA,NA,NA,NA,0.8726939575668429,0.030239228479896817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,15,16,NA,NA,NA,NA,NA,0.7845307911453208,0.02757792697755071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,16,17,NA,NA,NA,NA,NA,0.6816886381620382,0.025551496330408905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,16,17,NA,NA,NA,NA,NA,0.6910549738762152,0.025710554523066476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,17,18,NA,NA,NA,NA,NA,0.6135683988143004,0.023227556866898726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB235M,push_core_alpha spectroscopy,18,18.5,NA,NA,NA,NA,NA,0.6327910519012383,0.023852745097433698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,0,1,NA,NA,NA,NA,NA,0.41256251818327144,0.016663929545598106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,0.7230791230528311,0.024931294981128185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,0.8669857930052105,0.02850494252031041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,0.9011661807580176,0.03025547559221491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.0125657282444567,0.033970907517741004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,4,5,NA,NA,NA,NA,NA,1.0001840897209457,0.035338881850519574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,5,6,NA,NA,NA,NA,NA,1.056840048292944,0.033832850143482474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,6,7,NA,NA,NA,NA,NA,1.0552119825897295,0.038830148768852366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,7,8,NA,NA,NA,NA,NA,1.1290778508835047,0.03484380540916021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,7,8,NA,NA,NA,NA,NA,1.0982408576915879,0.03761957465462495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,8,9,NA,NA,NA,NA,NA,1.0053776335887499,0.03186139249169413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,9,10,NA,NA,NA,NA,NA,1.0366365118976373,0.03224771230814521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,10,11,NA,NA,NA,NA,NA,0.9711078584975674,0.031215638678007356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,11,12,NA,NA,NA,NA,NA,1.0231025887139522,0.03686678489941947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,12,13,NA,NA,NA,NA,NA,0.8794112342273296,0.02990019073486086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,12,13,NA,NA,NA,NA,NA,0.8954501832470625,0.030124419464802096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,13,14,NA,NA,NA,NA,NA,0.7877471730397263,0.02732746954223826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,14,15,NA,NA,NA,NA,NA,0.8824343566044256,0.030549978056181443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,15,16,NA,NA,NA,NA,NA,0.8189460295062407,0.028306532308115428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,16,17,NA,NA,NA,NA,NA,0.7542031722397248,0.027041888911192982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,17,18,NA,NA,NA,NA,NA,0.6880906729634002,0.02675377464394269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,17,18,NA,NA,NA,NA,NA,0.7041630717995617,0.02615848375283751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,18,19,NA,NA,NA,NA,NA,0.632378921779605,0.02255771660299129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,19,20,NA,NA,NA,NA,NA,0.6292679549858301,0.023520433094368024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,21,22,NA,NA,NA,NA,NA,0.6045706061440381,0.02474148525508572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,23,24,NA,NA,NA,NA,NA,0.6829504822645294,0.025674894482006903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,25,26,NA,NA,NA,NA,NA,0.37600346924145744,0.01726744230184851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,27,28,NA,NA,NA,NA,NA,0.3554251201565225,0.016625625758855397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,27,28,NA,NA,NA,NA,NA,0.3192529806259315,0.01491020995508717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB236M,push_core_alpha spectroscopy,29,30,NA,NA,NA,NA,NA,0.40555534799422893,0.019603165594446918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,0,1,NA,NA,NA,NA,NA,1.1820586810391813,0.03761177913967267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,1.3403460423376192,0.04030512059624448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,1,2,NA,NA,NA,NA,NA,1.3281956878073384,0.03830003834059299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,2,3,NA,NA,NA,NA,NA,1.5705018941536957,0.045980313971700694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,3,4,NA,NA,NA,NA,NA,1.4838331219888063,0.043780009618631655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_alpha spectroscopy,4,5,NA,NA,NA,NA,NA,1.3248124699857609,0.04445699372598849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
