"","study_id","site_id","core_id","core_longitude","core_latitude","core_elevation","core_date","core_notes","core_elevation_datum"
"332","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_48",-96.85086832,28.42594802,0.753,2014-05-21,"succulent/BAHA transition - mixed","NAVD88"
"333","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_49",-96.85087634,28.4259578,0.773,2014-05-21,"succulent/BAHA transition - 2nd dom","NAVD88"
"334","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_50",-96.85093984,28.42599492,0.821,2014-05-21,"see note","NAVD88"
"335","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_51",-96.85104952,28.42605684,0.96,2014-05-21,"BAHA/succulent transition - 1st dom","NAVD88"
"336","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_52",-96.85106783,28.42606856,0.881,2014-05-21,"BAHA/succulent transition - mixed","NAVD88"
"337","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_53",-96.85108787,28.42608083,0.883,2014-05-21,"BAHA/succulent transition - 2nd dom","NAVD88"
"338","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_54",-96.85112903,28.4261059,0.763,2014-05-21,"see note","NAVD88"
"339","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_55",-96.85115326,28.42612068,0.782,2014-05-21,"succulent/succ+BAHA transition - 1st dom","NAVD88"
"340","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_56",-96.85117935,28.42613454,0.717,2014-02-21,"succulent/succ+BAHA transition - mixed","NAVD88"
"341","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_57",-96.85119657,28.42614228,0.716,2014-05-21,"succulent/succ+BAHA transition - 2nd dom","NAVD88"
"342","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_58",-96.85130367,28.42620624,0.669,2014-05-21,"succ+BAHA/succulent transition - 1st dom","NAVD88"
"343","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_59",-96.85134987,28.42623492,0.621,2014-05-21,"succ+BAHA/succulent transition - mixed","NAVD88"
"344","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_60",-96.85137988,28.42625142,0.608,2014-05-21,"succ+BAHA/succulent transition - 2nd dom","NAVD88"
"345","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_61",-96.85154741,28.42634974,0.607,2014-05-21,"20 m","NAVD88"
"346","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_62",-96.85171906,28.42645459,0.592,2014-05-21,"20 m","NAVD88"
"347","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_63",-96.83976934,28.43244296,0.396,2014-05-21,"water/SPAL transition - 1st dom","NAVD88"
"348","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_64",-96.8397622,28.43245713,0.327,2014-05-21,"water/SPAL transition - mixed","NAVD88"
"349","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_65",-96.83975829,28.43246889,0.393,2014-05-21,"water/SPAL transition - 2nd dom","NAVD88"
"350","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_66",-96.83975083,28.43248381,0.749,2014-05-21,"15 cm","NAVD88"
"351","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_67",-96.83974428,28.43249904,0.808,2014-05-21,"SPAL/BAHA transition - 1st dom","NAVD88"
"352","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_68",-96.839735,28.43250934,0.787,2014-05-21,"SPAL/BAHA transition - mixed","NAVD88"
"353","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_69",-96.83971829,28.43253387,0.782,2014-05-21,"SPAL/BAHA  transition - 2nd dom","NAVD88"
"354","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_70",-96.83968786,28.43258137,0.806,2014-05-21,"BAHA/succulent transition - 1st dom","NAVD88"
"355","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_71",-96.83966345,28.43262921,0.851,2014-05-21,"BAHA/succulent transition - mixed","NAVD88"
"356","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_72",-96.83965428,28.43264946,0.762,2014-05-21,"BAHA/succulent transition - 2nd dom","NAVD88"
"357","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_73",-96.83961645,28.43271931,0.672,2014-05-21,"succulent/succ+BAHA transition - 1st dom","NAVD88"
"358","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_74",-96.83957913,28.43278529,0.676,2014-05-21,"succulent/succ+BAHA transition - mixed","NAVD88"
"359","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_75",-96.83956604,28.43280761,0.689,2014-05-21,"succulent/succ+BAHA transition - 2nd dom","NAVD88"
"360","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_76",-96.83947366,28.43296804,0.599,2014-05-21,"20 m","NAVD88"
"361","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_77",-96.83938333,28.43313604,0.595,2014-05-21,"20 m","NAVD88"
"362","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_78",-96.83937403,28.43315216,0.539,2014-05-21,"succulent/upland transition - 1st dom","NAVD88"
"363","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_79",-96.83936358,28.43317022,0.549,2014-05-21,"succulent/upland transition - mixed","NAVD88"
"364","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_80",-96.83934917,28.4331971,0.526,2014-05-21,"succulent/upland transition - 2nd dom","NAVD88"
"365","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_81",-96.40349727,28.40574396,0.029,2014-05-22,"water/SPAL transition - 1st dom","NAVD88"
"366","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_82",-96.40350247,28.40575915,0.219,2014-05-22,"water/SPAL transition - mixed","NAVD88"
"367","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_83",-96.40350396,28.40576696,0.291,2014-05-22,"water/SPAL transition - 2nd dom","NAVD88"
"368","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_84",-96.40350405,28.40577653,0.304,2014-05-22,"SPAL/AVGE transition - mixed","NAVD88"
"369","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_85",-96.40350474,28.4057923,0.416,2014-05-22,"SPAL/AVGE transition - 2nd dom","NAVD88"
"370","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_86",-96.4035083,28.40581731,0.401,2014-05-22,"15 cm","NAVD88"
"371","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_87",-96.40353125,28.40598468,0.383,2014-05-22,"20 m","NAVD88"
"372","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_88",-96.40355172,28.40616326,0.464,2014-05-22,"20 m","NAVD88"
"373","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_89",-96.43161782,28.39055981,-0.138,2014-05-22,"water/SPAL transition - 1st dom","NAVD88"
"374","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_90",-96.43162336,28.39057105,-0.105,2014-05-22,"water/SPAL transition - mixed","NAVD88"
"375","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_91",-96.43163687,28.3906029,-0.02,2014-05-22,"water/SPAL transition - 2nd dom","NAVD88"
"376","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_92",-96.43164476,28.39062269,0.017,2014-05-22,"SPAL/water transition - 1st dom","NAVD88"
"377","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_93",-96.43165039,28.39063527,0.044,2014-05-22,"SPAL/water transition - mixed","NAVD88"
"378","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_94",-96.43165223,28.39064236,0.035,2014-05-22,"SPAL/water transition - 2nd dom","NAVD88"
"379","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_95",-96.43165896,28.39065644,0.062,2014-05-22,"water/AVGE transition - 1st dom","NAVD88"
"380","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_96",-96.43166507,28.39066638,0.269,2014-05-22,"water/AVGE transition - mixed","NAVD88"
"381","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_97",-96.43167578,28.39068792,0.343,2014-05-22,"water/AVGE transition- 2nd dom","NAVD88"
"382","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_98",-96.43174538,28.39084811,0.271,2014-05-22,"20 m","NAVD88"
"383","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_99",-96.43181883,28.39101932,0.311,2014-05-22,"20 m","NAVD88"
"384","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_100",-96.41728003,28.41025609,-0.033,2014-05-22,"water/SPAL transition - 1st dom","NAVD88"
"385","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_101",-96.41726991,28.4102576,0.008,2014-05-22,"water/SPAL transition - mixed","NAVD88"
"386","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_102",-96.41726146,28.41025963,0.104,2014-05-22,"water/SPAL transition - 2nd dom","NAVD88"
"387","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_103",-96.41725334,28.41026047,0.217,2014-05-22,"SPAL/succ+AVGE transition - 1st dom","NAVD88"
"388","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_104",-96.41724378,28.41026135,0.3,2014-05-22,"SPAL/succ+AVGE transition - mixed","NAVD88"
"389","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_105",-96.41722458,28.41026302,0.338,2014-05-22,"SPAL/succ+AVGE transition - 2nd dom","NAVD88"
"390","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_106",-96.41720972,28.41026581,0.329,2014-05-22,"succ+AVGE/AVGE transition- 1st dom","NAVD88"
"391","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_107",-96.41719285,28.41026898,0.303,2014-05-22,"succ+AVGE/AVGE transition - mixed","NAVD88"
"392","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_108",-96.41716506,28.41027197,0.283,2014-05-22,"succ+AVGE/AVGE transition - 2nd dom","NAVD88"
"393","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_109",-96.41696122,28.41028834,0.299,2014-05-22,"20 m","NAVD88"
"394","Osland_et_al_2016","San_Antonio_Bay","san_antonio_bay_110",-96.4167588,28.41030956,0.276,2014-05-22,"20 m","NAVD88"
"395","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_1",-97.30840941,27.47802015,-0.02,2014-06-24,"water/mudflat transition - 1st dom","NAVD88"
"396","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_2",-97.30838622,27.47800606,0.004,2014-06-24,"water/mudflat transition - mixed","NAVD88"
"397","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_3",-97.30835657,27.47799549,0.099,2014-06-24,"water/mudflat transition - 2nd dom","NAVD88"
"398","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_4",-97.30827333,27.47795948,0.439,2014-06-24,"mudflat/upland transition - 1st dom","NAVD88"
"399","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_5",-97.30825593,27.47795306,0.804,2014-06-24,"mudflat/upland transition - mixed","NAVD88"
"400","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_6",-97.30824612,27.477949,0.729,2014-06-24,"mudflat/upland transition - 2nd dom","NAVD88"
"401","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_7",-97.30819543,27.47792214,0.773,2014-06-24,"upland/bunchgrass transition - 1st dom","NAVD88"
"402","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_8",-97.30817925,27.47791279,0.848,2014-06-24,"upland/bunchgrass transition - mixed","NAVD88"
"403","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_9",-97.30816071,27.47790453,0.933,2014-06-24,"upland/bunchgrass transition - 2nd dom","NAVD88"
"404","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_10",-97.30811931,27.47788514,0.809,2014-06-24,"bunchgrass/DISP+BOFR transition - 1st dom","NAVD88"
"405","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_11",-97.30810303,27.47788034,0.768,2014-06-24,"bunchgrass/DISP+BOFR transition - mixed","NAVD88"
"406","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_12",-97.30808649,27.47787374,0.575,2014-06-24,"bunchgrass/DISP+BOFR transition - 2nd dom","NAVD88"
"407","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_13",-97.30805041,27.47785859,0.63,2014-06-24,"DISP+BOFR/BAMA+MOLI transition - 1st dom","NAVD88"
"408","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_14",-97.30803097,27.47784815,0.591,2014-06-24,"DISP+BOFR/BAMA+MOLI transition - mixed","NAVD88"
"409","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_15",-97.30801831,27.47784246,0.501,2014-06-24,"DISP+BOFR/BAMA+MOLI transition - 2nd dom","NAVD88"
"410","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_16",-97.30794247,27.47780672,0.514,2014-06-24,"BAMA+MOLI/mudflat transition - 1st dom","NAVD88"
"411","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_17",-97.30790683,27.47779038,0.362,2014-06-24,"BAMA+MOLI/mudflat transition- mixed","NAVD88"
"412","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_18",-97.30786111,27.47777014,0.326,2014-06-24,"BAMA+MOLI/mudflat transition - 2nd dom","NAVD88"
"413","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_19",-97.3076805,27.47768472,0.422,2014-06-24,"20 m","NAVD88"
"414","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_20",-97.30750068,27.47760125,0.43,2014-06-24,"20 m","NAVD88"
"415","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_21",-97.30735598,27.477534,0.441,2014-06-24,"mudflat/BAMA+SADE transition - 1st dom","NAVD88"
"416","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_22",-97.30732564,27.47751853,0.559,2014-06-24,"mudflat/BAMA+SADE transition - mixed","NAVD88"
"417","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_23",-97.30726925,27.4774902,0.571,2014-06-24,"mudflat/BAMA+SADE transition - 2nd dom","NAVD88"
"418","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_24",-97.30721065,27.47746652,0.532,2014-06-24,"BAMA+SADE/DISP+BOFR transition - 1st dom","NAVD88"
"419","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_25",-97.30719043,27.47745879,0.538,2014-06-24,"BAMA+SADE/DISP+BOFR transition - mixed","NAVD88"
"420","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_26",-97.30717269,27.47744886,0.711,2014-06-24,"BAMA+SADE/DISP+BOFR transition - 2nd dom","NAVD88"
"421","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_27",-97.30699504,27.47736396,0.564,2014-06-24,"20 m","NAVD88"
"422","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_28",-97.30681534,27.47728239,0.562,2014-06-24,"20 m","NAVD88"
"423","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_29",-97.1801421,27.68740719,-0.087,2014-06-24,"water/SPAL transition - 1st dom","NAVD88"
"424","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_30",-97.18013864,27.68740255,0.087,2014-06-24,"water/SPAL transition - 2nd dom","NAVD88"
"425","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_31",-97.1801301,27.68739486,0.274,2014-06-24,"SPAL/AVGE transition - 1st dom","NAVD88"
"426","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_32",-97.18012398,27.68739007,0.276,2014-06-24,"SPAL/AVGE transition - mixed","NAVD88"
"427","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_33",-97.18011536,27.68738283,0.276,2014-06-24,"SPAL/AVGE transition - 2nd dom","NAVD88"
"428","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_34",-97.18008803,27.68735814,0.265,2014-06-24,"15 cm","NAVD88"
"429","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_35",-97.18005208,27.68732731,0.269,2014-06-24,"AVGE/succulent transition - 1st dom","NAVD88"
"430","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_36",-97.18003622,27.68731489,0.362,2014-06-24,"AVGE/succulent transition - mixed","NAVD88"
"431","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_37",-97.18002862,27.68730842,0.395,2014-06-24,"AVGE/succulent transition - 2nd dom","NAVD88"
"432","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_38",-97.18002203,27.68730212,0.433,2014-06-24,"succulent/mudflat transition- 1st dom","NAVD88"
"433","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_39",-97.18001296,27.68729516,0.461,2014-06-24,"succulent/mudflat transition - mixed","NAVD88"
"434","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_40",-97.17999904,27.68728394,0.469,2014-06-24,"succulent/mudflat transition - 2nd dom","NAVD88"
"435","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_41",-97.17985329,27.68715848,0.411,2014-06-24,"20 m","NAVD88"
"436","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_42",-97.17970331,27.68702873,0.435,2014-06-24,"20 m","NAVD88"
"437","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_43",-97.18028787,27.6862641,-0.09,2014-06-24,"water/AVGE transition- 1st dom","NAVD88"
"438","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_44",-97.18028194,27.68626145,0.16,2014-06-24,"water/AVGE transition - mixed","NAVD88"
"439","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_45",-97.18027406,27.6862546,0.207,2014-06-24,"water/AVGE transition - 2nd dom","NAVD88"
"440","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_46",-97.18024256,27.6862457,0.209,2014-06-24,"15 cm","NAVD88"
"441","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_47",-97.1801759,27.68621684,0.238,2014-06-24,"AVGE/succulent transition - 1st dom","NAVD88"
"442","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_48",-97.18012258,27.68619518,0.259,2014-06-24,"AVGE/succulent transition - mixed","NAVD88"
"443","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_49",-97.18008679,27.68618184,0.29,2014-06-24,"AVGE/succulent transition - 2nd dom","NAVD88"
"444","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_50",-97.18006722,27.68617879,0.298,2014-06-24,"succulent/mudflat transition - 1st dom","NAVD88"
"445","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_51",-97.18005124,27.68617174,0.278,2014-06-24,"succulent/mudflat transition - mixed","NAVD88"
"446","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_52",-97.1800326,27.68616433,0.278,2014-06-24,"succulent/mudflat transition - 2nd dom","NAVD88"
"447","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_53",-97.17984793,27.686089,0.353,2014-06-24,"20 m","NAVD88"
"448","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_54",-97.17966089,27.68601316,0.453,2014-06-24,"20 m","NAVD88"
"449","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_55",-97.69060299,27.37698177,0.116,2014-06-25,"water/algal mat transition - 1st dom","NAVD88"
"450","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_56",-97.69060406,27.37699373,0.155,2014-06-25,"water/algal mat transition - mixed","NAVD88"
"451","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_57",-97.69060474,27.37700909,0.205,2014-06-25,"water/algal mat transition - 2nd dom","NAVD88"
"452","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_58",-97.69061193,27.37719247,0.435,2014-06-25,"20 m","NAVD88"
"453","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_59",-97.69061712,27.37736981,0.546,2014-06-25,"20 m","NAVD88"
"454","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_60",-97.69061908,27.37740644,0.347,2014-06-25,"15 cm","NAVD88"
"455","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_61",-97.69062566,27.3775644,0.162,2014-06-25,"15 cm","NAVD88"
"456","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_62",-97.69062691,27.37758064,0.129,2014-06-25,"algal mat/water transition - 1st dom","NAVD88"
"457","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_63",-97.69062409,27.37759406,0.088,2014-06-25,"algal mat/water transition - mixed","NAVD88"
"458","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_64",-97.69062563,27.37761022,0.049,2014-06-25,"algal mat/water transition - 2nd dom","NAVD88"
"459","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_65",-97.69065013,27.3782877,0.05,2014-06-25,"water/algal mat transition - 1st dom","NAVD88"
"460","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_66",-97.69064971,27.37830741,0.052,2014-06-25,"water/algal mat transition - mixed","NAVD88"
"461","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_67",-97.69065052,27.37833407,0.126,2014-06-25,"water/algal mat transition - 2nd dom","NAVD88"
"462","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_68",-97.6906622,27.37851445,0.143,2014-06-25,"20 m","NAVD88"
"463","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_69",-97.69067328,27.37869614,0.187,2014-06-25,"20 m","NAVD88"
"464","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_70",-97.68959254,27.37990659,0.309,2014-06-25,"15 cm","NAVD88"
"465","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_71",-97.68932054,27.38021424,0.325,2014-06-25,"algal mat/mudflat transition - 1st dom","NAVD88"
"466","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_72",-97.68929584,27.38024728,0.334,2014-06-25,"algal mat/mudflat transition - mixed","NAVD88"
"467","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_73",-97.68926827,27.38028279,0.321,2014-06-25,"algal mat/mudflat transition - 2nd dom","NAVD88"
"468","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_74",-97.68905241,27.38053116,0.526,2014-06-25,"15 cm","NAVD88"
"469","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_75",-97.68897424,27.38061161,0.639,2014-06-25,"mudflat/succulent transition - 1st dom","NAVD88"
"470","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_76",-97.68896281,27.3806198,0.687,2014-06-25,"mudflat/succulent transition - mixed","NAVD88"
"471","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_77",-97.68895164,27.38062878,0.924,2014-06-25,"mudflat/succulent transition - 2nd dom","NAVD88"
"472","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_78",-97.68894955,27.38063453,0.864,2014-06-25,"succulent/upland transition - 1st dom","NAVD88"
"473","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_79",-97.67952976,27.37068081,-0.011,2014-06-25,"water/algal mat transtition - 1st dom","NAVD88"
"474","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_80",-97.67950675,27.37068832,0.106,2014-06-25,"water/algal mat transtition - mixed","NAVD88"
"475","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_81",-97.67947221,27.37069699,0.243,2014-06-25,"water/algal mat transtition - 2nd dom","NAVD88"
"476","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_82",-97.67942778,27.37070945,0.363,2014-06-25,"algal mat/succulent transition - 1st dom","NAVD88"
"477","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_83",-97.67941453,27.37071645,0.485,2014-06-25,"algal mat/succulent transition - mixed","NAVD88"
"478","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_84",-97.67940343,27.37071852,0.574,2014-06-25,"algal mat/succulent transition - 2nd dom","NAVD88"
"479","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_85",-97.67933908,27.37073929,0.445,2014-06-25,"succulent/algal mat transition - 1st dom","NAVD88"
"480","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_86",-97.67932758,27.37074362,0.374,2014-06-25,"succulent/algal mat transition - mixed","NAVD88"
"481","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_87",-97.67930869,27.37075164,0.293,2014-06-25,"succulent/algal mat transition - 2nd dom","NAVD88"
"482","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_88",-97.67912167,27.37081542,0.286,2014-06-25,"20 m","NAVD88"
"483","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_89",-97.67892827,27.37086946,0.291,2014-06-25,"20 m","NAVD88"
"484","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_90",-97.33131426,27.4138843,0.048,2014-06-26,"water/mudflat transition - 1st dom","NAVD88"
"485","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_91",-97.33130362,27.41388158,0.079,2014-06-26,"water/mudflat transition - mixed","NAVD88"
"486","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_92",-97.33129168,27.4138781,0.139,2014-06-26,"water/mudflat transition - 2nd dom","NAVD88"
"487","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_93",-97.33125014,27.41386863,0.398,2014-06-26,"mudflat/succulent transition - 1st dom","NAVD88"
"488","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_94",-97.33123273,27.41386493,0.419,2014-06-26,"mudflat/succulent transition - mixed","NAVD88"
"489","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_95",-97.33121184,27.41386118,0.327,2014-06-26,"mudflat/succulent transition - 2nd dom","NAVD88"
"490","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_96",-97.331175,27.41385454,0.433,2014-06-26,"succulent/mudflat transition - 1st dom","NAVD88"
"491","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_97",-97.33113366,27.41384522,0.375,2014-06-26,"succulent/mudflat transition - mixed","NAVD88"
"492","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_98",-97.33110992,27.41384137,0.337,2014-06-26,"succulent/mudflat transition - 2nd dom","NAVD88"
"493","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_99",-97.33091518,27.41379839,0.345,2014-06-26,"20 m","NAVD88"
"494","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_100",-97.33071966,27.41375298,0.428,2014-06-26,"20 m","NAVD88"
"495","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_101",-97.33056085,27.41371841,0.435,2014-06-26,"mudflat/succulent transition - 1st dom","NAVD88"
"496","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_102",-97.33050108,27.41370455,0.524,2014-06-26,"mudflat/succulent transition - mixed","NAVD88"
