"study_id","site_id","core_id","sample_id","depth_min","depth_max","representative_depth_min","representative_depth_max","dry_bulk_density","method_id","fraction_organic_matter","fraction_carbon","depth_interval_notes"
"Brown_et_al_2019","SEA","SEA-1463","1463ah","33","34","33","34",0.51,"no documented methods",0.095,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ai","34","35","34","35",0.89,"no documented methods",0.065,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463aj","35","36","35","36",0.78,"no documented methods",0.075,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ak","36","37","36","37",0.88,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463al","37","38","37","38",0.57,"no documented methods",0.096,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463am","38","39","38","39",0.64,"no documented methods",0.107,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463an","39","40","39","40",0.62,"no documented methods",0.10800000000000001,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ao","40","41","40","41",0.61,"no documented methods",0.109,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ap","41","42","41","42",0.74,"no documented methods",0.08800000000000001,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463aq","42","43","42","43",0.66,"no documented methods",0.061,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ar","43","44","43","44",0.73,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463as","44","45","44","45",0.82,"no documented methods",0.064,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463at","45","46","45","46",0.72,"no documented methods",0.067,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463au","46","47","46","47",0.74,"no documented methods",0.073,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463av","47","48","47","48",0.81,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463aw","48","49","48","49",0.58,"no documented methods",0.065,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ax","49","50","49","50",0.83,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ay","50","51","50","51",0.66,"no documented methods",0.042,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463az","51","52","51","52",0.63,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ba","52","53","52","53",0.71,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bb","53","54","53","54",0.76,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bc","54","55","54","55",0.78,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bd","55","56","55","56",0.82,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463be","56","57","56","57",0.79,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bf","57","58","57","58",0.7,"no documented methods",0.062,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bg","58","59","58","59",0.61,"no documented methods",0.062,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bh","59","60","59","60",0.72,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bi","60","61","60","61",0.66,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bj","61","62","61","62",0.68,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bk","62","63","62","63",0.7,"no documented methods",0.061,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bl","63","64","63","64",0.65,"no documented methods",0.063,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bm","64","65","64","65",0.73,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bn","65","66","65","66",0.72,"no documented methods",0.069,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bo","66","67","66","67",0.62,"no documented methods",0.064,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bp","67","68","67","68",0.65,"no documented methods",0.079,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bq","68","69","68","69",0.47,"no documented methods",0.15,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463br","69","70","69","70",0.58,"no documented methods",0.106,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bs","70","71","70","71",0.68,"no documented methods",0.07,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bt","71","72","71","72",0.68,"no documented methods",0.07200000000000001,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bu","72","73","72","73",0.67,"no documented methods",0.061,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bv","73","74","73","74",0.64,"no documented methods",0.068,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bw","74","75","74","75",0.77,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bx","75","76","75","76",0.69,"no documented methods",0.085,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463by","76","77","76","77",0.82,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463bz","77","78","77","78",0.79,"no documented methods",0.063,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ca","78","79","78","79",0.57,"no documented methods",0.068,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cb","79","80","79","80",0.77,"no documented methods",0.07200000000000001,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cc","80","81","80","81",0.81,"no documented methods",0.067,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cd","81","82","81","82",0.76,"no documented methods",0.068,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ce","82","83","82","83",0.81,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cf","83","84","83","84",0.85,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cg","84","85","84","85",0.78,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ch","85","86","85","86",0.86,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ci","86","87","86","87",1.11,"no documented methods",0.045,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cj","87","88","87","88",0.98,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ck","88","89","88","89",0.81,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cl","89","90","89","90",0.89,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cm","90","91","90","91",0.82,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cn","91","92","91","92",0.86,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463co","92","93","92","93",0.93,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cp","93","94","93","94",0.96,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cq","94","95","94","95",0.97,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cr","95","96","95","96",0.97,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cs","96","97","96","97",0.86,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463ct","97","98","97","98",0.92,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cu","98","99","98","99",0.91,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1463","1463cv","99","100","99","100",1.02,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464a","0","1","0","1",0.29,"no documented methods",0.304,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464b","1","2","1","2",0.27,"no documented methods",0.281,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464c","2","3","2","3",0.27,"no documented methods",0.228,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464d","3","4","3","4",0.24,"no documented methods",0.262,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464e","4","5","4","5",0.25,"no documented methods",0.22899999999999998,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464f","5","6","5","6",0.23,"no documented methods",0.228,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464g","6","7","6","7",0.24,"no documented methods",0.213,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464h","7","8","7","8",0.33,"no documented methods",0.19,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464i","8","9","8","9",0.32,"no documented methods",0.198,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464j","9","10","9","10",0.27,"no documented methods",0.22,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464k","10","11","10","11",0.28,"no documented methods",0.17800000000000002,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464l","11","12","11","12",0.3,"no documented methods",0.201,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464m","12","13","12","13",0.23,"no documented methods",0.221,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464n","13","14","13","14",0.35,"no documented methods",0.182,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464o","14","15","14","15",0.24,"no documented methods",0.18,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464p","15","16","15","16",0.38,"no documented methods",0.135,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464q","16","17","16","17",0.41,"no documented methods",0.139,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464r","17","18","17","18",0.45,"no documented methods",0.146,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464s","18","19","18","19",0.49,"no documented methods",0.11699999999999999,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464t","19","20","19","20",0.48,"no documented methods",0.115,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464u","20","21","20","21",0.4,"no documented methods",0.122,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464v","21","22","21","22",0.38,"no documented methods",0.145,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464w","22","23","22","23",0.48,"no documented methods",0.11800000000000001,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464x","23","24","23","24",0.63,"no documented methods",0.109,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464y","24","25","24","25",0.74,"no documented methods",0.079,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464z","25","26","25","26",0.75,"no documented methods",0.085,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464aa","26","27","26","27",0.51,"no documented methods",0.098,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ab","27","28","27","28",0.55,"no documented methods",0.081,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ac","28","29","28","29",0.63,"no documented methods",0.077,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ad","29","30","29","30",0.63,"no documented methods",0.094,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ae","30","31","30","31",0.64,"no documented methods",0.09699999999999999,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464af","31","32","31","32",0.74,"no documented methods",0.075,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ag","32","33","32","33",0.87,"no documented methods",0.07,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ah","33","34","33","34",0.77,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ai","34","35","34","35",0.64,"no documented methods",0.073,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464aj","35","36","35","36",0.77,"no documented methods",0.067,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ak","36","37","36","37",0.81,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464al","37","38","37","38",0.97,"no documented methods",0.064,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464am","38","39","38","39",0.66,"no documented methods",0.066,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464an","39","40","39","40",0.97,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ao","40","41","40","41",1.01,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ap","41","42","41","42",0.89,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464aq","42","43","42","43",0.85,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ar","43","44","43","44",0.95,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464as","44","45","44","45",0.77,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464at","45","46","45","46",0.76,"no documented methods",0.083,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464au","46","47","46","47",0.66,"no documented methods",0.098,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464av","47","48","47","48",0.79,"no documented methods",0.08,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464aw","48","49","48","49",1,"no documented methods",0.069,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ax","49","50","49","50",0.77,"no documented methods",0.083,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ay","50","51","50","51",0.68,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464az","51","52","51","52",0.75,"no documented methods",0.019,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ba","52","53","52","53",0.77,"no documented methods",0.095,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bb","53","54","53","54",0.79,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bc","54","55","54","55",0.87,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bd","55","56","55","56",0.81,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464be","56","57","56","57",0.79,"no documented methods",0.048,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bf","57","58","57","58",0.67,"no documented methods",0.059000000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bg","58","59","58","59",0.88,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bh","59","60","59","60",0.87,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bi","60","61","60","61",1,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bj","61","62","61","62",0.97,"no documented methods",0.040999999999999995,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bk","62","63","62","63",0.81,"no documented methods",0.040999999999999995,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bl","63","64","63","64",0.69,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bm","64","65","64","65",0.72,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bn","65","66","65","66",0.94,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bo","66","67","66","67",0.88,"no documented methods",0.048,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bp","67","68","67","68",0.84,"no documented methods",0.048,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bq","68","69","68","69",0.91,"no documented methods",0.044000000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464br","69","70","69","70",0.82,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bs","70","71","70","71",0.82,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bt","71","72","71","72",0.67,"no documented methods",0.053,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bu","72","73","72","73",0.68,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bv","73","74","73","74",0.76,"no documented methods",0.068,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bw","74","75","74","75",0.81,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bx","75","76","75","76",0.89,"no documented methods",0.055,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464by","76","77","76","77",0.93,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464bz","77","78","77","78",0.97,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ca","78","79","78","79",0.99,"no documented methods",0.047,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cb","79","80","79","80",1.01,"no documented methods",0.052000000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cc","80","81","80","81",0.94,"no documented methods",0.053,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cd","81","82","81","82",0.86,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ce","82","83","82","83",0.9,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cf","83","84","83","84",0.98,"no documented methods",0.043,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cg","84","85","84","85",0.87,"no documented methods",0.05,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ch","85","86","85","86",0.82,"no documented methods",0.046,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ci","86","87","86","87",0.92,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cj","87","88","87","88",0.82,"no documented methods",0.051,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ck","88","89","88","89",0.8,"no documented methods",0.057999999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cl","89","90","89","90",0.83,"no documented methods",0.054000000000000006,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cm","90","91","90","91",0.79,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cn","91","92","91","92",0.87,"no documented methods",0.049,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464co","92","93","92","93",0.76,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cp","93","94","93","94",0.71,"no documented methods",0.073,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cq","94","95","94","95",0.62,"no documented methods",0.064,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cr","95","96","95","96",0.73,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cs","96","97","96","97",0.78,"no documented methods",0.06,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464ct","97","98","97","98",0.96,"no documented methods",0.048,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cu","98","99","98","99",0.82,"no documented methods",0.055999999999999994,NA,NA
"Brown_et_al_2019","SEA","SEA-1464","1464cv","99","100","99","100",0.75,"no documented methods",0.057,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465a","0","1","0","1",0.19,"no documented methods",0.38799999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465b","1","2","1","2",0.23,"no documented methods",0.358,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465c","2","3","2","3",0.21,"no documented methods",0.384,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465d","3","4","3","4",0.21,"no documented methods",0.369,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465e","4","5","4","5",0.22,"no documented methods",0.355,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465f","5","6","5","6",0.22,"no documented methods",0.384,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465g","6","7","6","7",0.23,"no documented methods",0.35600000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465h","7","8","7","8",0.2,"no documented methods",0.36700000000000005,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465i","8","9","8","9",0.23,"no documented methods",0.385,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465j","9","10","9","10",0.22,"no documented methods",0.331,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465k","10","11","10","11",0.28,"no documented methods",0.27,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465l","11","12","11","12",0.27,"no documented methods",0.265,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465m","12","13","12","13",0.23,"no documented methods",0.29,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465n","13","14","13","14",0.25,"no documented methods",0.26,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465o","14","15","14","15",0.23,"no documented methods",0.26899999999999996,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465p","15","16","15","16",0.23,"no documented methods",0.319,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465q","16","17","16","17",0.2,"no documented methods",0.35600000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465r","17","18","17","18",0.19,"no documented methods",0.364,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465s","18","19","18","19",0.23,"no documented methods",0.327,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465t","19","20","19","20",0.22,"no documented methods",0.35600000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465u","20","21","20","21",0.25,"no documented methods",0.268,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465v","21","22","21","22",0.24,"no documented methods",0.287,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465w","22","23","22","23",0.25,"no documented methods",0.28300000000000003,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465x","23","24","23","24",0.27,"no documented methods",0.35600000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465y","24","25","24","25",0.25,"no documented methods",0.29600000000000004,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465z","25","26","25","26",0.32,"no documented methods",0.295,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465aa","26","27","26","27",0.32,"no documented methods",0.252,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ab","27","28","27","28",0.35,"no documented methods",0.204,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ac","28","29","28","29",0.3,"no documented methods",0.251,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ad","29","30","29","30",0.38,"no documented methods",0.18,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ae","30","31","30","31",0.36,"no documented methods",0.168,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465af","31","32","31","32",0.34,"no documented methods",0.188,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ag","32","33","32","33",0.29,"no documented methods",0.253,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ah","33","34","33","34",0.3,"no documented methods",0.278,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ai","34","35","34","35",0.29,"no documented methods",0.258,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465aj","35","36","35","36",0.31,"no documented methods",0.205,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ak","36","37","36","37",0.4,"no documented methods",0.175,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465al","37","38","37","38",0.47,"no documented methods",0.127,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465am","38","39","38","39",0.6,"no documented methods",0.099,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465an","39","40","39","40",0.84,"no documented methods",0.084,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ao","40","41","40","41",0.98,"no documented methods",0.08199999999999999,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ap","41","42","41","42",0.95,"no documented methods",0.084,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465aq","42","43","42","43",0.77,"no documented methods",0.098,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ar","43","44","43","44",0.57,"no documented methods",0.134,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465as","44","45","44","45",0.55,"no documented methods",0.146,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465at","45","46","45","46",0.4,"no documented methods",0.187,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465au","46","47","46","47",0.32,"no documented methods",0.237,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465av","47","48","47","48",0.3,"no documented methods",0.244,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465aw","48","49","48","49",0.79,"no documented methods",0.09,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ax","49","50","49","50",0.26,"no documented methods",0.27899999999999997,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ay","50","51","50","51",0.36,"no documented methods",0.257,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465az","51","52","51","52",0.35,"no documented methods",0.233,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465ba","52","53","52","53",0.3,"no documented methods",0.27899999999999997,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bb","53","54","53","54",0.28,"no documented methods",0.305,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bc","54","55","54","55",0.29,"no documented methods",0.23600000000000002,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bd","55","56","55","56",0.35,"no documented methods",0.242,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465be","56","57","56","57",0.35,"no documented methods",0.21899999999999997,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bf","57","58","57","58",0.39,"no documented methods",0.2,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bg","58","59","58","59",0.39,"no documented methods",0.18100000000000002,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bh","59","60","59","60",0.39,"no documented methods",0.2,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bi","60","61","60","61",0.38,"no documented methods",0.172,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bj","61","62","61","62",0.3,"no documented methods",0.249,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bk","62","63","62","63",0.3,"no documented methods",0.215,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bl","63","64","63","64",0.38,"no documented methods",0.184,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bm","64","65","64","65",0.5,"no documented methods",0.14300000000000002,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bn","65","66","65","66",0.43,"no documented methods",0.161,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bo","66","67","66","67",0.38,"no documented methods",0.212,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bp","67","68","67","68",0.36,"no documented methods",0.182,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bq","68","69","68","69",0.4,"no documented methods",0.172,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465br","69","70","69","70",0.49,"no documented methods",0.127,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bs","70","71","70","71",0.62,"no documented methods",0.092,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bt","71","72","71","72",0.78,"no documented methods",0.08,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bu","72","73","72","73",0.56,"no documented methods",0.115,NA,NA
"Brown_et_al_2019","SEA","SEA-1465","1465bv","73","74","73","74",0.74,"no documented methods",0.077,NA,NA
