study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_notes,delta_c13
Johnson_et_al_2024_marsh,Webhannet,Mile_Rd,Pickoff_2013,170,180,10915,0.819363023045726,NA,0.033245098,NA,-15.86396835057821
Johnson_et_al_2024_marsh,Webhannet,Mile_Rd,Pickoff_2013,180,190,10916,0.907644107867069,NA,0.0194739869999999,NA,-15.786873605193753
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,0,12.7,13061,0.15601311042642085,NA,0.18306334,NA,-18.5198880671597
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,12.7,25.4,13062,0.19669250687082804,NA,0.2323546,NA,-19.1115330801519
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,25.4,38.1,13063,0.2378058499399089,NA,0.221059088,NA,-21.7419548271037
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,38.1,50.8,13064,0.2375563306307215,NA,0.199195068,NA,-23.2950229862083
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,50.8,63.5,13065,0.4944651309125141,NA,0.08400880100000001,NA,-21.057769726248
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,63.5,76.2,13066,0.3203378485247159,NA,0.113074526,NA,-16.7220209339775
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,76.2,88.9,13067,0.3700619324748211,NA,0.09559594,NA,-15.7850241545894
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,88.9,101.6,13068,0.30451119519911835,NA,0.099759307,NA,-15.2153784219002
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,101.6,114.3,13069,0.2824884039969305,NA,0.119396733,NA,-15.5012077294686
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,114.3,127,13070,0.3757357845924291,NA,0.059278119,NA,-18.0505233494364
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,127,139.7,13071,0.5439443449815533,NA,0.03465327,NA,-19.0841384863124
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,139.7,152.4,13072,0.606865055749859,NA,0.017378488,NA,-19.6829710144928
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,152.4,165.1,13073,0.7918286052795078,NA,0.008084875,NA,-19.7926731078905
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,165.1,177.8,13074,0.7664504767829683,NA,0.008174823,NA,-19.2240338164251
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,177.8,190.5,13075,0.6008564448075029,NA,0.008630176,NA,-20.7367149758454
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,203.2,208.28,13076,0.8295655956391277,NA,0.009695808,NA,-21.3164251207729
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,228.6,233.67,13077,0.49581991227474514,NA,0.022520614,NA,-21.4985909822866
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,254,266.7,13078,0.14614082471509526,NA,0.040417056,NA,-20.3492351046699
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,284.5,294,13079,0.2903006739720296,NA,0.05812791,NA,-20.5776972624799
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_1,Russ_2014,294.94,304,13080,0.05041248800206907,NA,0.206515245,NA,-22.8764090177134
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,0,12.7,13168,0.23226838104719832,NA,0.165326851,NA,-17.4071485623003
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,12.7,25.4,13169,0.3247393071464058,NA,0.117140163,NA,-16.8849840255591
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,25.4,38.1,13170,0.45671332437528017,NA,0.081638762,NA,-18.0419510236853
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,38.1,50.8,13171,0.4785253415026265,NA,0.08552582900000001,NA,-17.3725411481333
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,50.8,63.5,13172,0.4957793692615257,NA,0.079665727,NA,-16.8627057406664
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,63.5,76.2,13173,0.6040506019269757,NA,0.048916658,NA,-16.8566840626255
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,76.2,88.9,13174,0.49023570113131976,NA,0.061102818,NA,-16.8928141308711
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,88.9,101.6,13175,0.5581669456052324,NA,0.057549458,NA,-17.7549177037334
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,101.6,114.3,13176,0.7019086654096318,NA,0.03873336,NA,-19.7741870734645
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,114.3,127,13177,0.7349614499253996,NA,0.022116523,NA,-21.1150140505821
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_10,Russ_2014,127,139.7,13178,0.7832426613484649,NA,0.00895404,NA,-20.4245283018868
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,0,12.7,13252,0.2795670133272525,NA,0.15372537,NA,-17.7011147936125
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,12.7,25.4,13253,0.22603039831751456,NA,0.188423121,NA,-18.5999799136286
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,25.4,38.1,13254,0.20805105977166088,NA,0.19171175,NA,-18.3860600582505
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,38.1,50.8,13255,0.24297136458289917,NA,0.163876322,NA,-17.7412875364065
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,50.8,63.5,13256,0.2856360668351883,NA,0.121716824,NA,-14.8066686753038
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,63.5,76.2,13257,0.2814267845758539,NA,0.12673014,NA,-14.5435705121879
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,76.2,88.9,13258,0.31601852979983924,NA,0.091473003,NA,-14.4611830872753
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,88.9,101.6,13259,0.4278791209750899,NA,0.06084420899999999,NA,-15.3128452345084
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,101.6,114.3,13260,0.5998754154738657,NA,0.013249584,NA,-17.207994375816
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,114.3,127,13261,0.5619407314305193,NA,0.00923542,NA,-16.98001406046
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_11,Russ_2014,127,139.7,13262,0.3482530149662224,NA,0.005255893,NA,-18.7425931505474
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,0,12.7,13300,0.19622911386805153,NA,0.116714029,NA,-20.5800160836349
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,12.7,25.4,13301,0.2423793374020944,NA,0.138365907,NA,-19.1907921190189
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,25.4,38.1,13302,0.3365600132025161,NA,0.139178362,NA,-16.6405307599517
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,38.1,50.8,13303,0.4210878562989472,NA,0.093247898,NA,-14.0390028146361
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,50.8,63.5,13304,0.4869222086900617,NA,0.073200151,NA,-14.2048652995577
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,63.5,76.2,13305,0.4568528072189253,NA,0.073572659,NA,-13.9927623642943
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,76.2,88.9,13306,0.3559679660291704,NA,0.100952823,NA,-14.7456775231202
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,88.9,101.6,13307,0.36584180154986984,NA,0.096622368,NA,-17.119018898271
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,101.6,114.3,13308,0.3404311270564798,NA,0.096779449,NA,-17.7201447527141
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,114.3,127,13309,0.5935459939911256,NA,0.04074181099999999,NA,-17.1903900281464
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,127,139.7,13310,0.9725115813186256,NA,0.00709426,NA,-17.9443104141536
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_12,Russ_2014,139.7,152.4,13311,0.8007291605134392,NA,0.006597645,NA,-18.1353035786088
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,0,12.7,13263,0.34646918437693897,NA,0.128387292,NA,-17.6519031836899
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,12.7,25.4,13264,0.28879302852968913,NA,0.131204198,NA,-15.8672290850658
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,25.4,38.1,13265,0.568412735375652,NA,0.06684467,NA,-14.3577382745807
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,38.1,50.8,13266,0.9579449230139556,NA,0.026345919,NA,-16.2157276288039
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,50.8,63.5,13267,0.5817534944656191,NA,0.08369376,NA,-18.2675504670081
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,63.5,76.2,13268,0.5748909385582801,NA,0.052761762,NA,-21.5627196946872
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_13,Russ_2014,76.2,88.9,13269,0.566876874286182,NA,0.013358512,NA,-21.1710354524455
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,0,12.7,13270,0.2589111539927867,NA,0.101043704,NA,-21.7907000100432
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,12.7,25.4,13271,0.5026713715469675,NA,0.110433597,NA,-20.4439088078739
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,25.4,38.1,13272,0.5650682467469171,NA,0.074527677,NA,-17.5926483880687
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,38.1,50.8,13273,0.8254067751730055,NA,0.03287472199999999,NA,-17.8146027920056
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,50.8,63.5,13274,0.6141228130475259,NA,0.04436446,NA,-17.4871949382344
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,63.5,76.2,13275,0.8144728700406033,NA,0.011944768,NA,-17.1818820929999
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,76.2,88.9,13276,1.2993942748290448,NA,0.012646619,NA,-16.7329516922768
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,88.9,101.6,13277,1.3056710027930745,NA,0.009807689,NA,-17.0523249974892
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,101.6,114.3,13278,1.3852072198582597,NA,0.010560128,NA,-17.0985236517023
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_14,Russ_2014,114.3,127,13279,0.6212596852140336,NA,0.010967674,NA,-17.838706437682
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,0,12.7,13280,0.32796291064398153,NA,0.131582984,NA,-19.4662243667069
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,12.7,25.4,13281,0.3612094213314786,NA,0.123282512,NA,-18.6127864897467
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,25.4,38.1,13282,0.49282698240437106,NA,0.096492884,NA,-16.1680739847205
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,38.1,50.8,13283,0.7866444929240315,NA,0.037155243,NA,-16.1017289907519
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,50.8,63.5,13284,0.8301941363287801,NA,0.040925696,NA,-16.9632086851628
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,63.5,76.2,13285,0.8788767483796686,NA,0.02944887099999999,NA,-16.2263771612384
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,76.2,88.9,13286,0.8379958767166629,NA,0.023209309,NA,-17.7010454362686
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,88.9,101.6,13287,1.01346064459408,NA,0.016708865,NA,-19.0219139525533
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,101.6,114.3,13288,0.9592901575504438,NA,0.012286509,NA,-18.8289103337354
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,114.3,127,13289,0.5462551107579406,NA,0.008726768,NA,-20.102533172497
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_15,Russ_2014,127,139.7,13290,0.16252230979652563,NA,0.007938555,NA,-19.1214314435062
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,0,12.7,13291,0.35829113028054826,NA,0.02128952299999999,NA,-18.4523450838606
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,12.7,25.4,13292,0.14326282870788465,NA,0.165114248,NA,-17.9742894446118
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,25.4,38.1,13293,0.2484871361443761,NA,0.161922042,NA,-17.1899166415587
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,38.1,50.8,13294,0.3797466912519127,NA,0.119704694,NA,-16.6194636938837
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,50.8,63.5,13295,0.43787229181757453,NA,0.094908984,NA,-15.6633524153862
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,63.5,76.2,13296,0.3701688693216157,NA,0.074381866,NA,-15.4102641357839
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,76.2,88.9,13297,0.5912026822178879,NA,0.055073814,NA,-15.154162900472
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,88.9,101.6,13298,0.6060452065911007,NA,0.033564697,NA,-15.9907602691574
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_16,Russ_2014,101.6,114.3,13299,0.6649643095561657,NA,0.028541264,NA,-19.6474841819825
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,0,12.7,13081,0.22419077459077305,NA,0.17481543500000002,NA,-17.8170289855072
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,12.7,25.4,13082,0.15925686144585638,NA,0.267654244,NA,-20.549689134511
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,25.4,38.1,13083,0.19370602420744903,NA,0.274576822,NA,-22.8777262409948
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,38.1,50.8,13084,0.2132599690771185,NA,0.183083034,NA,-22.1689634511684
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,50.8,63.5,13085,0.2187633421636047,NA,0.198918867,NA,-16.1101046698873
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,63.5,76.2,13086,0.26775281647051236,NA,0.144883614,NA,-15.3049516908213
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,76.2,88.9,13087,0.34181975625543554,NA,0.109240579,NA,-16.3546698872786
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,88.9,101.6,13088,0.3710290135240938,NA,0.092271348,NA,-20.0442834138486
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,101.6,114.3,13089,0.3165935090775318,NA,0.098447526,NA,-21.6747181964573
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,114.3,127,13090,0.1739056596473398,NA,0.144503,NA,-24.6305172758139
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,127,139.7,13091,0.22777858329119985,NA,0.140398106,NA,-22.950885668277
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,139.7,152.4,13092,0.25249029375699045,NA,0.127249676,NA,-22.2624798711755
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_2,Russ_2014,152.4,165.1,13093,0.24724108940781311,NA,0.08012716299999999,NA,-22.8859596564809
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,0,12.7,13048,0.1394657957419902,NA,0.199252583,NA,-21.4611233260044
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,12.7,25.4,13049,0.17686579555136367,NA,0.205191457,NA,-19.5892464521287
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,25.4,38.1,13050,0.17104161192449371,NA,0.18924182,NA,-15.481710973416
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,38.1,50.8,13051,0.16687417451825282,NA,0.127457739,NA,-15.6773349436393
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,50.8,62.5,13052,0.16852627131076037,NA,0.091594408,NA,-18.9371980676328
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,62.5,76.2,13053,0.15046789248684111,NA,0.16042346,NA,-21.9268438936638
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,76.2,88.9,13054,0.1509436839646083,NA,0.175355165,NA,-21.4621227263642
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,88.9,101.6,13055,0.1717824208051866,NA,0.182600322,NA,-17.3116130321807
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,101.6,114.3,13056,0.24356029214495628,NA,0.144721579717423,NA,-17.3236058364981
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,114.3,127,13057,0.2852501643011035,NA,0.132531218,NA,-16.5881642512077
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,127,139.7,13058,0.34582601348679765,NA,0.104188378,NA,-17.932769726248
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,139.7,152.4,13059,0.2425963107144312,NA,0.140626474,NA,-19.6671996801919
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_3,Russ_2014,152.4,165.1,13060,0.18308982999668288,NA,0.14920205,NA,-20.3847691385169
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,0,12.7,13094,0.13770366248394042,NA,0.174881062,NA,-17.3956460954663
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,12.7,25.4,13095,0.17321909409473113,NA,0.165139601,NA,-16.3121629718394
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,25.4,38.1,13096,0.23867684280800383,NA,0.162684417,NA,-18.5650089874176
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,38.1,50.8,13097,0.2294182816087167,NA,0.107967885,NA,-17.0820850808868
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,50.8,63.5,13098,0.20262827677261405,NA,0.106751633,NA,-16.3281406031556
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,63.5,76.2,13099,0.21799618652355668,NA,0.111297748,NA,-16.391052526463
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,76.2,88.9,13100,0.30502418210185755,NA,0.123010955,NA,-19.4424315619968
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,88.9,101.6,13101,0.31719483511457963,NA,0.108538264,NA,-15.7226247987118
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,101.6,114.3,13102,0.3693536695909787,NA,0.082098199,NA,-16.5549516908213
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,114.3,127,13103,0.612540457676841,NA,0.043337955,NA,-19.4635668276973
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,127,139.7,13104,0.7792007585015046,NA,0.024700464,NA,-19.2552334943639
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,139.7,152.4,13105,0.8884065262193767,NA,0.010185369,NA,-21.712962962963
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,152.4,165.1,13106,0.6779563615370201,NA,0.027063777,NA,-22.2926731078905
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,165.1,177.8,13107,0.2133266108801934,NA,0.099452796,NA,-23.7098062712203
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_4,Russ_2014,177.8,190.5,13108,0.24945421719364871,NA,0.088825228,NA,-20.1791465378422
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,0,12.7,13109,0.2199458467158404,NA,0.16244276500000002,NA,-17.3127885966673
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,12.7,25.4,13110,0.17561199976793157,NA,0.24344003099999997,NA,-20.0903433045573
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,25.4,38.1,13111,0.2423793374020944,NA,0.21703880900000003,NA,-18.5946597068862
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,38.1,50.8,13112,0.3089405503895372,NA,0.142405988,NA,-21.6994579401727
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,50.8,63.5,13113,0.3043097199805198,NA,0.116640467,NA,-18.1557044254974
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,63.5,76.2,13114,0.286378425525255,NA,0.117584183,NA,-16.1743808363784
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,76.2,88.9,13115,0.3318684302660444,NA,0.092972461,NA,-15.64047909054
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,88.9,101.6,13116,0.348387848381746,NA,0.072283711,NA,-16.5052781161186
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,101.6,114.3,13117,0.3935694410571424,NA,0.056973148,NA,-17.8380024360536
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,114.3,127,13118,0.3579641205026692,NA,0.058484726,NA,-17.8623629719854
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,127,139.7,13119,0.40418563526790846,NA,0.027880693,NA,-18.7007714169712
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,139.7,152.4,13120,0.3793964343334261,NA,0.012296409,NA,-17.7943564758425
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_5,Russ_2014,152.4,165.1,13121,0.61460945319091,NA,0.00956125,NA,-20.3623629719854
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,0,12.7,13122,0.1670477531681223,NA,0.10752319,NA,-17.2605902429231
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,12.7,25.4,13123,0.24119993246860635,NA,0.158409205,NA,-15.5470788998193
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,25.4,38.1,13124,0.20499716040052005,NA,0.208605365,NA,-17.6530817104999
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,38.1,50.8,13125,0.2091622730927002,NA,0.205936123,NA,-18.8978116844007
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,50.8,63.5,13126,0.1751997504744916,NA,0.239493053,NA,-15.0833166030917
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,63.5,76.2,13127,0.17262241748580487,NA,0.212554864,NA,-14.3615739811283
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,76.2,88.9,13128,0.29082637842815995,NA,0.122027734,NA,-14.7838002436054
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,88.9,101.6,13129,0.3027506117504423,NA,0.093136038,NA,-15.1258627689809
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,101.6,114.3,13130,0.20803091224980105,NA,0.125636896,NA,-15.3483236297932
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,114.3,127,13131,0.4870678907712021,NA,0.043851568,NA,-17.8298822574097
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,127,139.7,13132,0.6606852858750087,NA,0.01298793499999999,NA,-17.8836784409257
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_6,Russ_2014,139.7,152.4,13133,0.9411759855890666,NA,0.00549441,NA,-17.4989849776695
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,0,12.7,13134,0.238197951711489,NA,0.122659187,NA,-17.8552578156719
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,12.7,25.4,13135,0.32074389858066055,NA,0.10439577,NA,-18.1303288672351
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,25.4,38.1,13136,0.4078958789088682,NA,0.089789279,NA,-19.0316686967113
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,38.1,50.8,13137,0.5296969474078931,NA,0.065986555,NA,-17.6278928136419
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,50.8,63.5,13138,0.7330319372549757,NA,0.042802749,NA,-17.0249695493301
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,63.5,76.2,13139,0.7262670193381882,NA,0.032135883,NA,-16.2515225334957
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,76.2,88.9,13140,0.7771131652749496,NA,0.021460477,NA,-16.0901339829476
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,88.9,101.6,13141,0.7491747516928355,NA,0.018308905,NA,-15.5623223710922
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,101.6,114.3,13142,0.723141053831164,NA,0.012156839,NA,-16.1449451887942
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,114.3,127,13143,0.7346034439600438,NA,0.011937751,NA,-15.8475436459602
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,127,139.7,13144,0.7141971039347654,NA,0.008873374,NA,-17.6837190418189
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_7,Russ_2014,139.7,152.4,13145,0.5416413282520354,NA,0.005723614,NA,-17.7781161185546
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_8,Russ_2014,0,12.7,13146,0.28013579336744976,NA,0.112929423,NA,-18.605359317905
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_8,Russ_2014,12.7,25.4,13147,0.35035765609588965,NA,0.101443211,NA,-20.4181892001624
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_8,Russ_2014,25.4,38.1,13148,0.4601492517570712,NA,0.087402515,NA,-19.6944782785221
Johnson_et_al_2024_marsh,Sprague,Russ_Sprague_8,Russ_2014,38.1,50.8,13149,0.5459219017425662,NA,0.026185136,NA,-15.6161185546082
