"study_id","site_id","transect_id","plot_id","core_id","depth_min","depth_max","cn_ratio","dry_weight","dry_bulk_density","soil_carbon","fraction_carbon","fraction_nitrogen"
"Cifuentes_and_Torres_2024","Boca Chica","1","4","Boca Chica_1_4","0","15","20.7105263157895","19.9","0.346207376478775","40.8697807933194",0.0787,0.0038
"Cifuentes_and_Torres_2024","Boca Chica","1","4","Boca Chica_1_4","15","30","25.9111111111111","21.28","0.370215727209464","64.7507306889353",0.1166,0.0045000000000000005
"Cifuentes_and_Torres_2024","Boca Chica","1","4","Boca Chica_1_4","30","50","29.5142857142857","20.02","0.348295059151009","71.9577592205985",0.1033,0.0034999999999999996
"Cifuentes_and_Torres_2024","Boca Chica","1","4","Boca Chica_1_4","50","100","29.3030303030303","21.63","0.376304801670146","181.943371607516",0.0967,0.0033
"Cifuentes_and_Torres_2024","Boca Chica","1","5","Boca Chica_1_5","0","15","24.5909090909091","18.74","0.326026443980515","52.9140918580376",0.1082,0.0044
"Cifuentes_and_Torres_2024","Boca Chica","1","5","Boca Chica_1_5","15","30","26.974358974359","23.27","0.404836464857342","63.8831941544885",0.1052,0.0039000000000000003
"Cifuentes_and_Torres_2024","Boca Chica","1","5","Boca Chica_1_5","30","50","29.3571428571429","23.48","0.408489909533751","100.733611691023",0.1233,0.0042
"Cifuentes_and_Torres_2024","Boca Chica","1","5","Boca Chica_1_5","50","100","28.421052631579","19.76","0.343771746694503","185.636743215031",0.10800000000000001,0.0038
"Cifuentes_and_Torres_2024","Boca Chica","2","1","Boca Chica_2_1","0","15","13.1666666666667","39.77","0.691892832289492","16.397860125261",0.0158,0.0012
"Cifuentes_and_Torres_2024","Boca Chica","2","1","Boca Chica_2_1","15","30","14.8571428571429","43.97","0.764961725817676","23.8668058455115",0.0208,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","2","1","Boca Chica_2_1","30","50","14.8571428571429","33.38","0.580723729993041","24.1581071677105",0.0208,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","2","1","Boca Chica_2_1","50","100","17","39.79","0.692240779401531","76.4926061238692",0.022099999999999998,0.0013
"Cifuentes_and_Torres_2024","Boca Chica","2","2","Boca Chica_2_2","0","15","14.6428571428571","39.61","0.68910925539318","21.1901096033403",0.020499999999999997,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","2","2","Boca Chica_2_2","15","30","14.5714285714286","39.36","0.684759916492693","20.9536534446764",0.0204,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","2","2","Boca Chica_2_2","30","50","16.2666666666667","43.21","0.751739735560195","36.6848990953375",0.024399999999999998,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","2","2","Boca Chica_2_2","50","100","16.1052631578947","32.25","0.561064718162839","85.8429018789144",0.030600000000000002,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","2","3","Boca Chica_2_3","0","15","15.1176470588235","41.19","0.716597077244259","27.6248173277662",0.025699999999999997,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","2","3","Boca Chica_2_3","15","30","15.4705882352941","38.01","0.661273486430063","26.087239039666",0.0263,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","2","3","Boca Chica_2_3","30","50","15.9333333333333","39.1","0.680236604036187","32.5153096729297",0.0239,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","2","3","Boca Chica_2_3","50","100","17","37.24","0.647877522616562","88.1113430758525",0.027200000000000002,0.0016
"Cifuentes_and_Torres_2024","Boca Chica","2","4","Boca Chica_2_4","0","15","21.2105263157895","38.42","0.668406402226862","40.4051670146138",0.0403,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","2","4","Boca Chica_2_4","15","30","16.1052631578947","32.56","0.566457898399443","26.0004175365345",0.030600000000000002,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","2","4","Boca Chica_2_4","30","50","20","36.31","0.63169798190675","42.955462769659",0.034,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","2","4","Boca Chica_2_4","50","100","19.65","30.46","0.529923451635351","104.129958246347",0.0393,0.002
"Cifuentes_and_Torres_2024","Boca Chica","2","5","Boca Chica_2_5","0","15","16.8","38.51","0.669972164231037","25.3249478079332",0.0252,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","2","5","Boca Chica_2_5","15","30","19.8235294117647","39.02","0.678844815588031","34.315605427975",0.0337,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","2","5","Boca Chica_2_5","30","50","18.7368421052632","39.41","0.68562978427279","48.8168406402227",0.0356,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","2","5","Boca Chica_2_5","50","100","22.4210526315789","39.64","0.689631176061239","146.891440501044",0.0426,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","3","1","Boca Chica_3_1","0","15","18.0909090909091","56.26","0.978775226165623","29.2164405010438",0.0199,0.0011
"Cifuentes_and_Torres_2024","Boca Chica","3","1","Boca Chica_3_1","15","30","23.3333333333333","32.79","0.570459290187891","29.9491127348643",0.035,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","3","1","Boca Chica_3_1","30","50","23.3913043478261","26.28","0.457202505219207","49.1949895615866",0.0538,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","3","1","Boca Chica_3_1","50","100","26.5909090909091","23.79","0.413883089770355","121.060803757829",0.058499999999999996,0.0022
"Cifuentes_and_Torres_2024","Boca Chica","3","2","Boca Chica_3_2","0","15","18.5833333333333","52.19","0.907967988865692","30.3715292275574",0.0223,0.0012
"Cifuentes_and_Torres_2024","Boca Chica","3","2","Boca Chica_3_2","15","30","21.5555555555556","35.13","0.611169102296451","35.5700417536534",0.0388,0.0018
"Cifuentes_and_Torres_2024","Boca Chica","3","2","Boca Chica_3_2","30","50","23.85","36.58","0.636395267919276","60.712108559499",0.04769999999999999,0.002
"Cifuentes_and_Torres_2024","Boca Chica","3","2","Boca Chica_3_2","50","100","29.2727272727273","30.91","0.537752261656228","173.156228253305",0.0644,0.0022
"Cifuentes_and_Torres_2024","Boca Chica","3","3","Boca Chica_3_3","0","15","20.125","34.18","0.5946416144746","28.7211899791232",0.0322,0.0016
"Cifuentes_and_Torres_2024","Boca Chica","3","3","Boca Chica_3_3","15","30","22.4444444444444","27.46","0.477731384829506","28.9505219206681",0.0404,0.0018
"Cifuentes_and_Torres_2024","Boca Chica","3","3","Boca Chica_3_3","30","50","26.2307692307692","20.83","0.362386917188587","49.4295755045233",0.0682,0.0026
"Cifuentes_and_Torres_2024","Boca Chica","3","3","Boca Chica_3_3","50","100","28.1785714285714","28.31","0.492519137091162","194.298799582463",0.0789,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Chica","3","4","Boca Chica_3_4","0","15","19.375","26.87","0.467466945024356","32.6058194154489",0.04650000000000001,0.0024
"Cifuentes_and_Torres_2024","Boca Chica","3","4","Boca Chica_3_4","15","30","21.8181818181818","30.66","0.533402922755741","38.4050104384134",0.048,0.0022
"Cifuentes_and_Torres_2024","Boca Chica","3","4","Boca Chica_3_4","30","50","28.8928571428571","16.68","0.290187891440501","46.9524008350731",0.0809,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Chica","3","4","Boca Chica_3_4","50","100","30.8620689655172","22.9","0.398399443284621","178.283750869868",0.0895,0.0029
"Cifuentes_and_Torres_2024","Boca Chica","3","5","Boca Chica_3_5","0","15","26.8636363636364","31.6","0.549756437021573","48.7359081419624",0.0591,0.0022
"Cifuentes_and_Torres_2024","Boca Chica","3","5","Boca Chica_3_5","15","30","29.64","28.83","0.501565762004175","55.7490344467641",0.0741,0.0025
"Cifuentes_and_Torres_2024","Boca Chica","3","5","Boca Chica_3_5","30","50","25.6296296296296","33.04","0.574808629088379","79.5535142658316",0.0692,0.0027
"Cifuentes_and_Torres_2024","Boca Chica","3","5","Boca Chica_3_5","50","100","30.1818181818182","19.71","0.342901878914405","170.765135699374",0.09960000000000001,0.0033
"Cifuentes_and_Torres_2024","Boca Chica","4","1","Boca Chica_4_1","0","15","18.7857142857143","38.99","0.678322894919972","26.7598382045929",0.0263,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","4","1","Boca Chica_4_1","15","30","19.7272727272727","45.42","0.790187891440501","25.7206158663883",0.0217,0.0011
"Cifuentes_and_Torres_2024","Boca Chica","4","1","Boca Chica_4_1","30","50","18.0625","37.1","0.64544189283229","37.3065414057063",0.028900000000000002,0.0016
"Cifuentes_and_Torres_2024","Boca Chica","4","1","Boca Chica_4_1","50","100","20.0526315789474","35.38","0.615518441196938","117.256263048017",0.0381,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","4","2","Boca Chica_4_2","0","15","19.8695652173913","35.89","0.624391092553932","42.802009394572",0.045700000000000005,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","4","2","Boca Chica_4_2","15","30","19.4","38.23","0.665100904662491","29.0316544885177",0.0291,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","4","2","Boca Chica_4_2","30","50","20.6666666666667","25.6","0.445372303409882","38.6583159359777",0.0434,0.0021
"Cifuentes_and_Torres_2024","Boca Chica","4","2","Boca Chica_4_2","50","100","21.65","30.79","0.535664578983994","115.971381350035",0.0433,0.002
"Cifuentes_and_Torres_2024","Boca Chica","4","3","Boca Chica_4_3","0","15","16.7333333333333","44.07","0.766701461377871","28.8663100208768",0.025099999999999997,0.0015
"Cifuentes_and_Torres_2024","Boca Chica","4","3","Boca Chica_4_3","15","30","21.3478260869565","32.77","0.570111343075853","41.9887004175365",0.049100000000000005,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","4","3","Boca Chica_4_3","30","50","19.8260869565217","23.2","0.403618649965205","36.8100208768267",0.045599999999999995,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","4","3","Boca Chica_4_3","50","100","20.4090909090909","36.09","0.627870563674322","140.956941544885",0.0449,0.0022
"Cifuentes_and_Torres_2024","Boca Chica","4","4","Boca Chica_4_4","0","15","17","44.72","0.778009742519137","25.7910229645094",0.022099999999999998,0.0013
"Cifuentes_and_Torres_2024","Boca Chica","4","4","Boca Chica_4_4","15","30","16.4285714285714","49.05","0.853340292275574","29.4402400835073",0.023,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","4","4","Boca Chica_4_4","30","50","14.5882352941176","43.1","0.74982602644398","37.1913709116214",0.0248,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","4","4","Boca Chica_4_4","50","100","18.7058823529412","39.01","0.678670842032011","107.90866388309",0.0318,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","4","5","Boca Chica_4_5","0","15","15.8421052631579","30.66","0.533402922755741","24.0831419624217",0.0301,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","4","5","Boca Chica_4_5","15","30","20.0588235294118","38.64","0.67223382045929","34.3847599164927",0.0341,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","4","5","Boca Chica_4_5","30","50","17.7142857142857","27.01","0.469902574808629","34.960751565762",0.037200000000000004,0.0021
"Cifuentes_and_Torres_2024","Boca Chica","4","5","Boca Chica_4_5","50","100","21","33.2","0.57759220598469","115.229645093946",0.039900000000000005,0.0019
