"study_id","site_id","transect_id","plot_id","tree_id","plot_radius","alive_or_dead","family","species","diameter","basal_area","basal_density","height","wood_density","plant_AGB_kg","plant_AGBK_kg","plant_BGB_kg","plant_AGB_MgHa","plant_AGBK_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_mass_totalK_MgHa","plant_aboveground_carbon","plant_aboveground_carbon_K","plant_belowground_carbon","plant_total_carbon","plant_total_carbon_K","decay_reduction_factor","carbon_conversion_factor"
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","6",7,"alive","Theaceae","Pelliciera rhizophorae","8.2","0.00528101725068444","0.343061224547515",NA,"0.811","26.1119253243271","36.0310279515592","17.3157248667318","1.69626203661727","2.34061885883172","1.1248502882544","2.82111232487168","3.46546914708613","0.848131018308635","1.17030942941586","0.562425144127202","1.41055616243584","1.73273457354306",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","7",7,"alive","Theaceae","Pelliciera rhizophorae","9.7","0.00738981131940659","0.480051020488931",NA,"0.811","39.6209797229687","54.469456514141","25.1424256413106","2.57382643841436","3.5384013278421","1.6332821725748","4.20710861098916","5.1716835004169","1.28691321920718","1.76920066392105","0.8166410862874","2.10355430549458","2.58584175020845",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","8",7,"alive","Theaceae","Pelliciera rhizophorae","9.6","0.00723822947387088","0.470204081711764",NA,"0.811","38.6135867368637","53.0984457475446","24.5706169626632","2.50838497988305","3.44933882148588","1.59613679391158","4.10452177379463","5.04547561539746","1.25419248994153","1.72466941074294","0.798068396955789","2.05226088689732","2.52273780769873",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","9",7,"alive","Theaceae","Pelliciera rhizophorae","7.5","0.00441786466911065","0.286989795966653",NA,"0.811","20.9375373595417","28.9297901665196","14.2039759744444","1.36012757857263","1.87931392179085","0.92270734215171","2.28283492072434","2.80202126394256","0.680063789286315","0.939656960895423","0.461353671075855","1.14141746036217","1.40101063197128",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","10",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.5","0.00331830724035422","0.215561224526064",NA,"0.88","15.9635139897442","22.0761456632361","10.3381201691886","1.03700904531097","1.43409294175995","0.671576705094376","1.70858575040535","2.10566964685433","0.518504522655486","0.717046470879976","0.335788352547188","0.854292875202674","1.05283482342716",NA,0.5
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","11",7,"alive","Theaceae","Pelliciera rhizophorae","8.7","0.00594467869875529","0.386173469452728",NA,"0.811","30.2396260565203","41.6784862500159","19.7472518529234","1.96440243467569","2.70748453403823","1.28280520220495","3.24720763688064","3.99028973624318","0.982201217337843","1.35374226701912","0.641402601102475","1.62360381844032","1.99514486812159",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","12",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","13",7,"alive","Theaceae","Pelliciera rhizophorae","11.7","0.0107513154587477","0.698418367464447",NA,"0.811","63.1585349075028","86.3836987487749","38.1194422333747","4.10285429822952","5.61158884111912","2.476284759334","6.57913905756352","8.08787360045312","2.05142714911476","2.80579442055956","1.238142379667","3.28956952878176","4.04393680022656",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","14",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","15",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.3","0.00311724531052447","0.20250000003407",NA,"0.88","14.7831331066156","20.4425065363593","9.6451712754655","0.960330085183339","1.32796978163157","0.626561912537375","1.58689199772071","1.95453169416895","0.48016504259167","0.663984890815787","0.313280956268688","0.793445998860357","0.977265847084475",NA,0.5
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","16",7,"alive","Theaceae","Pelliciera rhizophorae","11.4","0.0102070345315132","0.663061224601355",NA,"0.811","59.2054559843071","81.036469133942","35.9834412369977","3.84605754265203","5.2642263818574","2.33752756868918","6.18358511134121","7.60175395054658","1.92302877132602","2.6321131909287","1.16876378434459","3.09179255567061","3.80087697527329",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","17",7,"alive","Theaceae","Pelliciera rhizophorae","17.6","0.0243284935093994","1.58040816353121",NA,"0.811","174.107327038164","235.860784389019","94.3652395797647","11.3102211148176","15.3217998870857","6.13007932150914","17.4403004363267","21.4518792085948","5.6551105574088","7.66089994354283","3.06503966075457","8.72015021816337","10.7259396042974",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","18",7,"alive","Theaceae","Pelliciera rhizophorae","9.2","0.006647610054996","0.431836734766534",NA,"0.811","34.7392405391298","47.8203368466068","22.3554234731587","2.25670279673106","3.10646652683163","1.4522351637814","3.70893796051246","4.55870169061302","1.12835139836553","1.55323326341581","0.726117581890698","1.85446898025623","2.27935084530651",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","19",7,"alive","Theaceae","Pelliciera rhizophorae","9.7","0.00738981131940659","0.480051020488931",NA,"0.811","39.6209797229687","54.469456514141","25.1424256413106","2.57382643841436","3.5384013278421","1.6332821725748","4.20710861098916","5.1716835004169","1.28691321920718","1.76920066392105","0.8166410862874","2.10355430549458","2.58584175020845",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","20",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.8","0.00264207942166902","0.171632653090101",NA,"0.88","12.0701132643226","16.6797392750896","8.0275694220901","0.784089057150694","1.08353590022905","0.521480552960795","1.30556961011149","1.60501645318985","0.392044528575347","0.541767950114525","0.260740276480397","0.652784805055745","0.802508226594923",NA,0.5
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","1",7,"alive","Theaceae","Pelliciera rhizophorae","11.9","0.0111220233918713","0.72250000012156",NA,"0.811","65.8792275835745","90.0616917658372","39.5811290790593","4.27959376276159","5.85051568578093","2.5712376927145","6.8508314554761","8.42175337849543","2.1397968813808","2.92525784289046","1.28561884635725","3.42541572773805","4.21087668924772",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","2",7,"alive","Theaceae","Pelliciera rhizophorae","12.3","0.01188228881404","0.77188775523191",NA,"0.811","71.5276486555558","97.692483415783","42.5954559817749","4.64652198089282","6.34622107802483","2.76705198934422","7.41357397023703","9.11327306736905","2.32326099044641","3.17311053901242","1.38352599467211","3.70678698511852","4.55663653368452",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","3",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","4",7,"alive","Theaceae","Pelliciera rhizophorae","5.3","0.00220618344098343","0.143316326554725",NA,"0.811","8.92587083966296","12.3143988244928","6.57152788103131","0.579835292151502","0.799958140592983","0.426894345350331","1.00672963750183","1.22685248594331","0.289917646075751","0.399979070296491","0.213447172675166","0.503364818750917","0.613426242971657",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","5",7,"alive","Theaceae","Pelliciera rhizophorae","8.2","0.00528101725068444","0.343061224547515",NA,"0.811","26.1119253243271","36.0310279515592","17.3157248667318","1.69626203661727","2.34061885883172","1.1248502882544","2.82111232487168","3.46546914708613","0.848131018308635","1.17030942941586","0.562425144127202","1.41055616243584","1.73273457354306",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","6",7,"alive","Theaceae","Pelliciera rhizophorae","7.2","0.00407150407905237","0.264489795962867",NA,"0.811","18.9290628963688","26.1657095906301","12.9733479559836","1.22965466471892","1.6997559271659","0.842764267752377","2.0724189324713","2.54252019491828","0.614827332359462","0.84987796358295","0.421382133876189","1.03620946623565","1.27126009745914",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","7",7,"alive","Theaceae","Pelliciera rhizophorae","11.4","0.0102070345315132","0.663061224601355",NA,"0.811","59.2054559843071","81.036469133942","35.9834412369977","3.84605754265203","5.2642263818574","2.33752756868918","6.18358511134121","7.60175395054658","1.92302877132602","2.6321131909287","1.16876378434459","3.09179255567061","3.80087697527329",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","8",7,"alive","Theaceae","Pelliciera rhizophorae","6.7","0.00352565235549115","0.229030612283432",NA,"0.811","15.8510286401167","21.9199011002417","11.0575773569078","1.02970186187356","1.42394310725547","0.718313508273054","1.74801537014662","2.14225661552852","0.514850930936782","0.711971553627734","0.359156754136527","0.874007685073309","1.07112830776426",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","9",7,"alive","Theaceae","Pelliciera rhizophorae","7.2","0.00407150407905237","0.264489795962867",NA,"0.811","18.9290628963688","26.1657095906301","12.9733479559836","1.22965466471892","1.6997559271659","0.842764267752377","2.0724189324713","2.54252019491828","0.614827332359462","0.84987796358295","0.421382133876189","1.03620946623565","1.27126009745914",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","10",7,"alive","Theaceae","Pelliciera rhizophorae","6.7","0.00352565235549115","0.229030612283432",NA,"0.811","15.8510286401167","21.9199011002417","11.0575773569078","1.02970186187356","1.42394310725547","0.718313508273054","1.74801537014662","2.14225661552852","0.514850930936782","0.711971553627734","0.359156754136527","0.874007685073309","1.07112830776426",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","11",7,"alive","Theaceae","Pelliciera rhizophorae","6.1","0.0029224665660019","0.189846938807452",NA,"0.811","12.5867161784059","17.4022726956545","8.97854901852094","0.817648203030639","1.13047253918879","0.583257329930987","1.40090553296163","1.71372986911977","0.408824101515319","0.565236269594394","0.291628664965493","0.700452766480813","0.856864934559887",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","12",7,"alive","Theaceae","Pelliciera rhizophorae","10.6","0.00882473376393373","0.5732653062189",NA,"0.811","49.4019913728267","67.7558821933631","30.6163169498042","3.20921270485363","4.40150350058784","1.98887272761198","5.19808543246561","6.39037622819982","1.60460635242682","2.20075175029392","0.99443636380599","2.59904271623281","3.19518811409991",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","13",7,"alive","Theaceae","Pelliciera rhizophorae","10.3","0.00833228911548353","0.541275510295151",NA,"0.811","45.997200846821","63.1355762150555","28.7258284897715","2.98803342220162","4.10136287398849","1.86606432625565","4.85409774845727","5.96742720024414","1.49401671110081","2.05068143699424","0.933032163127824","2.42704887422863","2.98371360012207",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","14",7,"dead","Theaceae","Pelliciera rhizophorae","11","0.00950331777710912","0.617346938879378","12","0.811","27.0853932182355","37.1099684837693","0","1.75949968040619","2.41070813190614","0","1.75949968040619","2.41070813190614","0.879749840203095","1.20535406595307","0","0.879749840203095","1.20535406595307",0.5,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","15",7,"alive","Theaceae","Pelliciera rhizophorae","7.8","0.00477836242611008","0.310408163317532",NA,"0.811","23.0703842819124","31.8601120101461","15.4961546618684","1.4986798767811","2.06967114886912","1.00664882194605","2.50532869872716","3.07631997081517","0.749339938390551","1.03483557443456","0.503324410973026","1.25266434936358","1.53815998540759",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","16",7,"alive","Rhizophoraceae","Rhizophora racemosa","10","0.00785398163397448","0.510204081718494",NA,"0.88","46.3736407639894","63.7024878410605","26.9013406715864","3.01248741142796","4.13819013422936","1.74754340587852","4.76003081730648","5.88573354010788","1.50624370571398","2.06909506711468","0.873771702939259","2.38001540865324","2.94286677005394",NA,0.5
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","17",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","1",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","2",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","3",7,"alive","Theaceae","Pelliciera rhizophorae","13","0.0132732289614169","0.862244898104255",NA,"0.811","82.0869357028693","111.94255687034","48.1646231280038","5.33246595207197","7.27192296786034","3.12883177725297","8.46129772932494","10.4007547451133","2.66623297603599","3.63596148393017","1.56441588862648","4.23064886466247","5.20037737255665",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","4",7,"alive","Theaceae","Pelliciera rhizophorae","8","0.00502654824574367","0.326530612299836",NA,"0.811","24.5626056065847","33.9075135277588","16.3920660534043","1.59561636659689","2.20267281094126","1.06484830217433","2.66046466877122","3.26752111311558","0.797808183298447","1.10133640547063","0.532424151087163","1.33023233438561","1.63376055655779",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","5",7,"alive","Rhizophoraceae","Rhizophora mangle","6.9","0.00373928065593525","0.242908163306175",NA,"0.898","18.8706345505516","26.0926880050079","11.8037201858368","1.22585908918625","1.69501235724502","0.766783842761464","1.99264293194771","2.46179620000649","0.582528239181306","0.805469872162836","0.364375682080248","0.946903921261554","1.16984555424308",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","6",7,"alive","Theaceae","Pelliciera rhizophorae","13.6","0.0145267244301992","0.943673469546527",NA,"0.811","91.8341996326114","125.083576443384","53.2390504396258","5.96565992607229","8.12557938527634","3.45847267118808","9.42413259726037","11.5840520564644","2.98282996303615","4.06278969263817","1.72923633559404","4.71206629863019","5.79202602823221",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","7",7,"alive","Rhizophoraceae","Rhizophora mangle","12.5","0.0122718463030851","0.797193877685147",NA,"0.898","82.4436814793743","112.550826920862","44.1483170926126","5.35564058626278","7.31143692104058","2.86792771251424","8.22356829877702","10.1793646335548","2.54500040659207","3.47439482487848","1.36283924898677","3.90783965557884","4.83723407386525",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","8",7,"alive","Theaceae","Pelliciera rhizophorae","6.9","0.00373928065593525","0.242908163306175",NA,"0.811","17.0424104905316","23.5647772517388","11.8037201858368","1.10709545805128","1.53079623800191","0.766783842761464","1.87387930081274","2.29758008076337","0.553547729025639","0.765398119000955","0.383391921380732","0.936939650406372","1.14879004038169",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","9",7,"alive","Rhizophoraceae","Rhizophora mangle","7.4","0.00430084034276443","0.279387755149048",NA,"0.898","22.4271360810656","30.9927482588673","13.7869544931656","1.45689370093744","2.01332615764546","0.895617125771228","2.35251082670867","2.90894328341669","0.692315886685472","0.956732590113124","0.425597258166488","1.11791314485196","1.38232984827961",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","10",7,"dead","Theaceae","Pelliciera rhizophorae","7.2","0.00407150407905237","0.264489795962867","23","0.811","9.46453144818441","13.0828547953151","0","0.614827332359462","0.84987796358295","0","0.614827332359462","0.84987796358295","0.307413666179731","0.424938981791475","0","0.307413666179731","0.424938981791475",0.5,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","11",7,"alive","Rhizophoraceae","Rhizophora mangle","31.1","0.0759644957619646","4.93474489878945",NA,"0.898","775.545462991595","1059.59674413749","333.965794682684","50.3803649177029","68.8326773640547","21.6948192066551","72.075184124358","90.5274965707098","23.9407494088924","32.7092882833988","10.3093780870025","34.2501274958949","43.0186663704013",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","12",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","13",7,"alive","Rhizophoraceae","Rhizophora mangle","16.4","0.0211240690027378","1.37224489819006",NA,"0.898","161.855787795923","219.515870563466","80.6728253053182","10.5143464081993","14.2600146502753","5.24060364191451","15.7549500501138","19.5006182921898","4.99641741317629","6.7763589618108","2.49033485063778","7.48675226381406","9.26669381244858",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","14",7,"alive","Rhizophoraceae","Rhizophora mangle","12.6","0.0124689812420979","0.810000000136281",NA,"0.898","84.0943044680056","114.77877864684","44.9362197271018","5.46286703845298","7.45616734153819","2.91911081413677","8.38197785258975","10.375278155675","2.59595441667286","3.54317072069895","1.38716145887779","3.98311587555065","4.93033217957674",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","15",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","16",7,"alive","Theaceae","Pelliciera rhizophorae","8.2","0.00528101725068444","0.343061224547515",NA,"0.811","26.1119253243271","36.0310279515592","17.3157248667318","1.69626203661727","2.34061885883172","1.1248502882544","2.82111232487168","3.46546914708613","0.848131018308635","1.17030942941586","0.562425144127202","1.41055616243584","1.73273457354306",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","17",7,"alive","Theaceae","Pelliciera rhizophorae","12.5","0.0122718463030851","0.797193877685147",NA,"0.811","74.4563760353815","101.646682219175","44.1483170926126","4.83677562968721","6.60309058236515","2.86792771251424","7.70470334220145","9.4710182948794","2.4183878148436","3.30154529118258","1.43396385625712","3.85235167110073","4.7355091474397",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","18",7,"alive","Theaceae","Pelliciera rhizophorae","8.3","0.00541060794764502","0.351479591895871",NA,"0.811","26.9082179159666","37.1215996755517","17.7880069057429","1.74799015993491","2.41146370809657","1.15553029684819","2.9035204567831","3.56699400494476","0.873995079967454","1.20573185404828","0.577765148424095","1.45176022839155","1.78349700247238",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","19",7,"alive","Theaceae","Pelliciera rhizophorae","8","0.00502654824574367","0.326530612299836",NA,"0.811","24.5626056065847","33.9075135277588","16.3920660534043","1.59561636659689","2.20267281094126","1.06484830217433","2.66046466877122","3.26752111311558","0.797808183298447","1.10133640547063","0.532424151087163","1.33023233438561","1.63376055655779",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","20",7,"alive","Theaceae","Pelliciera rhizophorae","7.3","0.004185386812745","0.271887755147786",NA,"0.811","19.5848911770409","27.0687880522418","13.3767519472476","1.27225805766014","1.7584209888759","0.86896987562318","2.14122793328332","2.62739086449908","0.636129028830071","0.879210494437951","0.43448493781159","1.07061396664166","1.31369543224954",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","21",7,"alive","Theaceae","Pelliciera rhizophorae","13","0.0132732289614169","0.862244898104255",NA,"0.811","82.0869357028693","111.94255687034","48.1646231280038","5.33246595207197","7.27192296786034","3.12883177725297","8.46129772932494","10.4007547451133","2.66623297603599","3.63596148393017","1.56441588862648","4.23064886466247","5.20037737255665",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","22",7,"alive","Theaceae","Pelliciera rhizophorae","7.9","0.00490166993776347","0.318418367400512",NA,"0.811","23.809402216193","32.8743534566427","15.9406514919438","1.5466873695542","2.13555749161434","1.03552386998976","2.58221123954396","3.1710813616041","0.773343684777102","1.06777874580717","0.51776193499488","1.29110561977198","1.58554068080205",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","23",7,"alive","Theaceae","Pelliciera rhizophorae","5.3","0.00220618344098343","0.143316326554725",NA,"0.811","8.92587083966296","12.3143988244928","6.57152788103131","0.579835292151502","0.799958140592983","0.426894345350331","1.00672963750183","1.22685248594331","0.289917646075751","0.399979070296491","0.213447172675166","0.503364818750917","0.613426242971657",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","24",7,"alive","Theaceae","Pelliciera rhizophorae","5.4","0.00229022104446696","0.148775510229113",NA,"0.811","9.34190713537251","12.8938681489157","6.84996056235706","0.606861509693934","0.837601164008305","0.444981666802894","1.05184317649683","1.2825828308112","0.303430754846967","0.418800582004152","0.222490833401447","0.525921588248414","0.641291415405599",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","25",7,"alive","Theaceae","Pelliciera rhizophorae","7.4","0.00430084034276443","0.279387755149048",NA,"0.811","20.2543511823432","27.9901100645227","13.7869544931656","1.31574698380876","1.81827117355286","0.895617125771228","2.21136410957999","2.71388829932409","0.657873491904379","0.909135586776431","0.447808562885614","1.10568205478999","1.35694414966204",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","26",7,"alive","Theaceae","Pelliciera rhizophorae","8.9","0.00622113885227119","0.404132653129219",NA,"0.811","31.9942602535885","44.0751695909962","20.7691985942539","2.07838557991179","2.86317596293913","1.34919209015873","3.42757767007053","4.21236805309786","1.0391927899559","1.43158798146956","0.674596045079367","1.71378883503526","2.10618402654893",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","27",7,"alive","Rhizophoraceae","Rhizophora mangle","8.4","0.0055417694409324","0.36000000006057",NA,"0.898","30.6926085873737","42.3328104381261","18.2672822584274","1.99382872403557","2.74999021931981","1.18666459949908","3.18049332353465","3.93665481881889","0.947467409661703","1.30679535222077","0.563903017681964","1.51137042734367","1.87069836990274",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","28",7,"alive","Theaceae","Pelliciera rhizophorae","8.9","0.00622113885227119","0.404132653129219",NA,"0.811","31.9942602535885","44.0751695909962","20.7691985942539","2.07838557991179","2.86317596293913","1.34919209015873","3.42757767007053","4.21236805309786","1.0391927899559","1.43158798146956","0.674596045079367","1.71378883503526","2.10618402654893",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","29",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","30",7,"alive","Theaceae","Pelliciera rhizophorae","9.4","0.00693977817177985","0.450816326606462",NA,"0.811","36.6455244570124","50.4184041889945","23.4486454102884","2.38053729000398","3.2752401023811","1.52325217407526","3.90378946407924","4.79849227645636","1.19026864500199","1.63762005119055","0.76162608703763","1.95189473203962","2.39924613822818",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","31",7,"alive","Rhizophoraceae","Rhizophora mangle","7.5","0.00441786466911065","0.286989795966653",NA,"0.898","23.183611034363","32.0332325148392","14.2039759744444","1.50603522263652","2.08091726481896","0.92270734215171","2.42874256478824","3.00362460697067","0.715667937796877","0.988851884241971","0.438470528990493","1.15413846678737","1.42732241323246",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Chica","1","5","32",7,"alive","Theaceae","Pelliciera rhizophorae","5","0.00196349540849362","0.127551020429624",NA,"0.811","7.74651866828237","10.6699107410981","5.77414032361531","0.503223158374783","0.693130219216648","0.375095091740502","0.878318250115285","1.06822531095715","0.251611579187392","0.346565109608324","0.187547545870251","0.439159125057643","0.534112655478575",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","33",7,"alive","Theaceae","Pelliciera rhizophorae","8.4","0.0055417694409324","0.36000000006057",NA,"0.811","27.7190485126504","38.2315247943433","18.2672822584274","1.80066268952433","2.48356577713626","1.18666459949908","2.98732728902341","3.67023037663534","0.900331344762164","1.24178288856813","0.593332299749542","1.49366364451171","1.83511518831767",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","34",7,"alive","Theaceae","Pelliciera rhizophorae","10","0.00785398163397448","0.510204081718494",NA,"0.811","42.7375257495402","58.7076336807955","26.9013406715864","2.77628101212281","3.81371840779547","1.74754340587852","4.52382441800133","5.56126181367399","1.38814050606141","1.90685920389774","0.873771702939259","2.26191220900067","2.78063090683699",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","35",7,"alive","Theaceae","Pelliciera rhizophorae","10.4","0.0084948665353068","0.551836734786723",NA,"0.811","47.1159104580034","64.654177377526","29.3486370582812","3.0607061424196","4.20001302975704","1.90652271902911","4.96722886144871","6.10653574878615","1.5303530712098","2.10000651487852","0.953261359514554","2.48361443072436","3.05326787439307",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","36",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","37",7,"alive","Theaceae","Pelliciera rhizophorae","8.8","0.00608212337734984","0.395102040882802",NA,"0.811","31.1094625732229","42.8668873019056","20.2546832760885","2.02090805971175","2.784684493963","1.31576855701739","3.33667661672913","4.10045305098039","1.01045402985587","1.3923422469815","0.657884278508693","1.66833830836457","2.05022652549019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Chica","1","5","38",7,"alive","Theaceae","Pelliciera rhizophorae","5.7","0.00255175863287831","0.165765306150339",NA,"0.811","10.6603832843809","14.7280998776784","7.7235347325438","0.692511304183219","0.956755060521649","0.501730094299226","1.19424139848244","1.45848515482088","0.34625565209161","0.478377530260825","0.250865047149613","0.597120699241222","0.729242577410438",NA,0.4669
