Source,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,SOM_perc,Conv_factor
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.132,0.142,CHN,,0.66,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.142,0.152,CHN,,0.54,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.152,0.162,CHN,2.7,0.85,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.162,0.172,CHN,,0.75,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.172,0.182,CHN,,0.90,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.182,0.192,CHN,1.8,0.97,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.192,0.202,CHN,,0.73,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.202,0.213,CHN,,0.83,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.213,0.223,CHN,2.3,0.69,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.223,0.233,CHN,,1.08,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS3_B3,Saltmarsh, 43.448644°, -3.487925°,direct from dataset,Spain,2019,0.233,0.253,CHN,3.3,0.72,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.000,0.020,CHN,7.5,0.52,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.020,0.040,CHN,,1.18,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.040,0.061,CHN,,0.94,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.061,0.081,CHN,,1.18,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.081,0.101,CHN,0.4,1.25,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.101,0.121,CHN,,1.35,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.121,0.141,CHN,,1.57,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.141,0.161,CHN,,1.62,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.161,0.182,CHN,0.5,1.93,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.182,0.202,CHN,,1.55,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.202,0.252,CHN,0.2,1.55,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.252,0.303,CHN,,1.54,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS2_a3,Saltmarsh, 43.452136°,-3.748134°,direct from dataset,Spain,2019,0.303,0.338,CHN,0.1,1.37,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.000,0.022,CHN,8.9,0.30,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.022,0.044,CHN,,0.35,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.044,0.067,CHN,,0.36,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.067,0.089,CHN,,0.45,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.089,0.111,CHN,4.5,0.38,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.111,0.133,CHN,,0.47,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.133,0.156,CHN,,0.47,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.156,0.178,CHN,,0.63,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.178,0.200,CHN,4.6,0.56,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.200,0.222,CHN,,0.74,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.222,0.278,CHN,2.1,0.70,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.278,0.333,CHN,,0.62,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.333,0.389,CHN,1.1,0.90,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.389,0.444,CHN,,0.86,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1_a3,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.444,0.467,CHN,,0.78,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.000,0.040,CHN,8.2,0.27,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.040,0.050,CHN,,0.68,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.050,0.060,CHN,,0.38,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.060,0.070,CHN,6.3,0.59,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.070,0.080,CHN,,0.85,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.080,0.090,CHN,,0.96,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.090,0.100,CHN,1.2,1.41,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.100,0.110,CHN,,1.03,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.110,0.120,CHN,,1.38,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.120,0.130,CHN,1.7,0.84,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.130,0.140,CHN,,0.94,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.140,0.150,CHN,,0.98,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.150,0.160,CHN,1.9,1.08,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.160,0.170,CHN,,1.43,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.170,0.180,CHN,,1.30,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.180,0.190,CHN,0.3,1.24,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.190,0.200,CHN,,1.58,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.200,0.210,CHN,,1.36,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.210,0.220,CHN,0.8,1.21,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.220,0.230,CHN,,1.68,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.230,0.240,CHN,,1.52,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.240,0.250,CHN,0.2,1.84,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.250,0.260,CHN,,1.63,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.260,0.270,CHN,,2.12,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.270,0.280,CHN,0.3,1.37,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.280,0.290,CHN,,1.81,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.290,0.300,CHN,,1.58,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.300,0.310,CHN,0.0,1.99,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.310,0.320,CHN,,2.32,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.320,0.330,CHN,,1.77,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.330,0.340,CHN,,1.58,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.340,0.350,CHN,,1.68,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.350,0.360,CHN,,1.66,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.360,0.370,CHN,,1.44,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.370,0.380,CHN,,1.68,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.380,0.390,CHN,,1.70,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.390,0.400,CHN,,1.37,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2_a3,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.400,0.410,CHN,,1.57,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.000,0.010,CHN,14.9,0.23,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.010,0.020,CHN,,0.30,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.020,0.031,CHN,,0.22,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.031,0.041,CHN,13.9,0.16,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.041,0.051,CHN,,0.24,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.051,0.061,CHN,,0.22,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.061,0.072,CHN,12.2,0.19,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.072,0.082,CHN,,0.22,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.082,0.092,CHN,,0.22,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.092,0.102,CHN,11.2,0.22,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.102,0.112,CHN,,0.27,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.112,0.123,CHN,,0.33,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.123,0.133,CHN,7.6,0.25,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.133,0.143,CHN,,0.40,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.143,0.153,CHN,,0.27,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.153,0.164,CHN,8.9,0.38,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.164,0.174,CHN,,0.41,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.174,0.184,CHN,,0.44,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.184,0.194,CHN,9.0,0.38,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.194,0.204,CHN,,0.57,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.204,0.215,CHN,,0.48,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.215,0.225,CHN,6.3,0.50,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.225,0.235,CHN,,0.50,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.235,0.245,CHN,,0.43,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.245,0.256,CHN,8.9,0.50,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.256,0.266,CHN,,0.49,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.266,0.276,CHN,,0.44,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.276,0.286,CHN,13.3,0.38,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.286,0.296,CHN,,0.52,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.296,0.307,CHN,,0.51,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.307,0.317,CHN,6.8,0.57,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.317,0.327,CHN,,0.50,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.327,0.337,CHN,,0.48,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.337,0.348,CHN,,0.45,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS1_a2,Saltmarsh, 43.368192° , -3.428633°,direct from dataset,Spain,2019,0.348,0.358,CHN,,0.56,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.000,0.011,CHN,7.9,0.55,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.011,0.022,CHN,,0.43,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.022,0.032,CHN,,0.42,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.032,0.043,CHN,8.7,0.43,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.043,0.054,CHN,,0.34,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.054,0.065,CHN,,0.48,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.065,0.075,CHN,5.5,0.46,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.075,0.086,CHN,,0.58,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.086,0.097,CHN,,0.42,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.097,0.108,CHN,4.8,0.48,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.108,0.118,CHN,,0.62,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.118,0.129,CHN,,0.47,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.129,0.140,CHN,4.1,0.52,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.140,0.151,CHN,,0.60,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.151,0.161,CHN,,0.64,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.161,0.172,CHN,3.2,0.62,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.172,0.183,CHN,,0.70,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.183,0.194,CHN,,0.64,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.194,0.204,CHN,2.4,0.73,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.204,0.215,CHN,,0.72,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.215,0.226,CHN,,0.68,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.226,0.237,CHN,2.5,0.68,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.237,0.247,CHN,,0.65,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.247,0.258,CHN,,0.72,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.258,0.269,CHN,2.3,0.75,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.269,0.280,CHN,,0.72,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.280,0.290,CHN,,0.82,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.290,0.301,CHN,1.2,0.87,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.301,0.312,CHN,,0.79,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.312,0.323,CHN,,0.87,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.323,0.333,CHN,1.2,0.75,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.333,0.344,CHN,,0.71,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.344,0.355,CHN,,0.80,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.355,0.366,CHN,,0.82,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.366,0.376,CHN,,0.56,NA,NA
"Mazarrasa et al., in prep",Bahía de Santander,BS1a1,Saltmarsh,43.432096,-3.758772,direct from dataset,Spain,2019,0.376,0.387,CHN,,0.75,NA,NA
