"study_id","site_id","plot_id","family","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","height_canopy","basal_area","basal_density","plant_notes","wood_density","plant_BGB_kg","plant_AGB_kg","carbon_conversion_factor","plant_belowground_carbon","plant_aboveground_carbon","plant_AGB_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_total_carbon"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.921021637105473","0.881008575942261",0.5,"1.46585270055207","1.40216988203785","2.80433976407571","2.93170540110413","5.73604516517984","2.86802258258992"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.826474748594992","0.776046882053324",0.5,"1.31537652684627","1.23511801675795","2.47023603351591","2.63075305369253","5.10098908720844","2.55049454360422"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.5","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.43638075945142","0.367322256180228",0.5,"0.69452213600664","0.584612021588157","1.16922404317631","1.38904427201328","2.55826831518959","1.2791341575948"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.265904302714464","0.205627506597242",0.5,"0.423200199126023","0.32726661753641","0.654533235072819","0.846400398252045","1.50093363332486","0.750466816662432"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.7","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.576155356857366","0.508600947875266",0.5,"0.916980504867545","0.809464232880907","1.61892846576181","1.83396100973509","3.4528894754969","1.72644473774845"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.265904302714464","0.205627506597242",0.5,"0.423200199126023","0.32726661753641","0.654533235072819","0.846400398252045","1.50093363332486","0.750466816662432"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.8","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.654105739656296","0.590090309812606",0.5,"1.04104249704178","0.939158690046451","1.8783173800929","2.08208499408356","3.96040237417646","1.98020118708823"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.826474748594992","0.776046882053324",0.5,"1.31537652684627","1.23511801675795","2.47023603351591","2.63075305369253","5.10098908720844","2.55049454360422"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.921021637105473","0.881008575942261",0.5,"1.46585270055207","1.40216988203785","2.80433976407571","2.93170540110413","5.73604516517984","2.86802258258992"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.4","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.374409826044565","0.30700317180149",0.5,"0.595892248900342","0.488611136083146","0.977222272166291","1.19178449780068","2.16900676996697","1.08450338498349"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.921021637105473","0.881008575942261",0.5,"1.46585270055207","1.40216988203785","2.80433976407571","2.93170540110413","5.73604516517984","2.86802258258992"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.9","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.737523720465519","0.679155672080295",0.5,"1.17380644906802","1.08091073641101","2.16182147282203","2.34761289813604","4.50943437095806","2.25471718547903"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_3","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.826474748594992","0.776046882053324",0.5,"1.31537652684627","1.23511801675795","2.47023603351591","2.63075305369253","5.10098908720844","2.55049454360422"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.8","DBH",NA,6,NA,"0.00477836242611008","0.310408163317532","cut for firewood","0.898","17.2702458917794","25.2785963330707",0.4752,"0.533124940903078","0.780339218134465","1.6421279842897","1.12189591940883","2.76402390369853","1.31346415903754"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"7.5","DBH",NA,NA,NA,"0.00441786466911065","0.286989795966653",NA,"0.88","15.5445803971166","24.1195529758423",0.5,"0.50489730794015","0.783417567738367","1.56683513547673","1.0097946158803","2.57662975135703","1.28831487567852"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"7.6","DBH",NA,NA,NA,"0.00453645979178366","0.294693877600602",NA,"0.88","16.0084459324613","24.9646401057773",0.5,"0.519963939142699","0.810866505308801","1.6217330106176","1.0399278782854","2.661660888903","1.3308304444515"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5.1","DBH",NA,NA,NA,"0.00204282062299676","0.13270408165498",NA,"0.88","6.60311391424663","8.84896398420965",0.5,"0.214473106005723","0.287419665217566","0.574839330435132","0.428946212011445","1.00378554244658","0.501892771223288"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5.6","DBH",NA,NA,NA,"0.0024630086404144","0.16000000002692",NA,"0.88","8.12681584401579","11.2849292296718",0.5,"0.263963859875564","0.366541279519727","0.733082559039455","0.527927719751128","1.26101027879058","0.630505139395291"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.88","6.31911717156944","8.40488897409205",0.5,"0.205248721224768","0.272995842161302","0.545991684322605","0.410497442449536","0.956489126772141","0.47824456338607"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8","DBH",NA,6,NA,"0.00502654824574367","0.326530612299836","cut for firewood","0.898","18.2687265062731","26.4110681014059",0.4752,"0.5639476009816","0.815298126557157","1.71569471076843","1.18675841957407","2.9024531303425","1.37924572753876"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"6.3","DBH",NA,NA,NA,"0.00311724531052447","0.20250000003407",NA,"0.88","10.5555050645809","15.3283496439823",0.5,"0.342849144518825","0.497874003202272","0.995748006404545","0.68569828903765","1.68144629544219","0.840723147721097"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.5","DBH",NA,NA,NA,"0.00331830724035422","0.215561224526064",NA,"0.898","11.5216891723462","18.4369983967018",0.4752,"0.35566950798509","0.569142080678218","1.19768956371679","0.748462769328893","1.94615233304568","0.924811588663308"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.7","DBH",NA,NA,NA,"0.00255175863287831","0.165765306150339",NA,"0.898","8.60777056600743","14.687793997566",0.4752,"0.265718114441806","0.45340577986074","0.954136742131187","0.559171116249592","1.51330785838078","0.719123894302546"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8.7","DBH",NA,6,NA,"0.00594467869875529","0.386173469452728","cut for firewood","0.898","22.0080337753781","30.5383117202952",0.4752,"0.679378381721611","0.942704332826655","1.98380541419751","1.42966831170373","3.41347372590123","1.62208271454827"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.4","DBH",NA,NA,NA,"0.00229022104446696","0.148775510229113",NA,"0.898","7.63418446977696","13.3755237185256",0.4752,"0.235663937259303","0.412896570012414","0.868890088409963","0.49592579389584","1.3648158823058","0.648560507271718"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","dead",7,"3","6.3","DBH",NA,3,NA,"0.00311724531052447","0.20250000003407",NA,"0.898","10.7494074001151","8.73304489935204",0.4752,"0.331829507283235","0.26958527834784","0.567309087432323","0.698294417683575","1.2656035051159","0.601414785631075"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.8","DBH",NA,NA,NA,"0.00264207942166902","0.171632653090101",NA,"0.898","8.94661294094939","15.1366948020037",0.4752,"0.27617803042959","0.467263151454454","0.983297877639844","0.581182723967993","1.56448060160784","0.743441181884044"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.6","DBH",NA,NA,NA,"0.0024630086404144","0.16000000002692",NA,"0.898","8.27610368604415","14.2446135761501",0.4752,"0.255479702847209","0.439724993990214","0.925347209575367","0.537625637304733","1.4629728468801","0.695204696837423"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.2","DBH",NA,NA,NA,"0.0021237166338267","0.137959183696681",NA,"0.898","7.02062742023018","12.5296513186893",0.4752,"0.21672369935939","0.386784858806904","0.81394120119298","0.456068390907808","1.27000959210079","0.603508558166295"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","dead",7,"3","5","DBH",NA,1.5,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","5.85361667802179",0.4752,"0.198651748512061","0.180698587912121","0.38025797119554","0.41803819131326","0.798296162508799","0.379350336424181"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.88","6.31911717156944","8.40488897409205",0.5,"0.205248721224768","0.272995842161302","0.545991684322605","0.410497442449536","0.956489126772141","0.47824456338607"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.1","DBH",NA,NA,NA,"0.00395919214168654","0.257193877594293",NA,"0.898","14.0165792614613","21.4815393432268",0.4752,"0.432685674382136","0.663125728760829","1.39546660092767","0.910533826561735","2.3060004274894","1.09581140314297"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"3.9","DBH",NA,NA,NA,NA,NA,NA,"0.898","3.70690905036572","7.61500218581973",0.4752,"5.60710716781563","11.5185273657655","24.2393252646581","11.79946794574","36.0387932103981","17.1256345335812"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.4","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.374409826044565","0.30700317180149",0.5,"0.595892248900342","0.488611136083146","0.977222272166291","1.19178449780068","2.16900676996697","1.08450338498349"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.6","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.503604219426473","0.434432116960787",0.5,"0.801511685844545","0.691420772539999","1.38284154508","1.60302337168909","2.98586491676909","1.49293245838454"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.5","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.43638075945142","0.367322256180228",0.5,"0.69452213600664","0.584612021588157","1.16922404317631","1.38904427201328","2.55826831518959","1.2791341575948"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Combretaceae","Laguncularia racemosa","alive",7,NA,"5.4","DBH",NA,4,NA,"0.00229022104446696","0.148775510229113","cut for firewood","0.6","5.31282116442182","6.91139862049754",0.5,"0.172563622494538","0.224486378431788","0.448972756863576","0.345127244989076","0.794100001852652","0.397050000926326"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Combretaceae","Laguncularia racemosa","alive",7,NA,"6","DBH",NA,4,NA,"0.00282743338823081","0.183673469418658","cut for firewood","0.6","6.71284819867642","8.94211915153454",0.5,"0.218037341474415","0.290445401004669","0.580890802009337","0.436074682948829","1.01696548495817","0.508482742479083"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Combretaceae","Laguncularia racemosa","alive",7,NA,"7.3","DBH",NA,4,NA,"0.004185386812745","0.271887755147786","cut for firewood","0.6","10.3749927039147","14.4894386020032",0.5,"0.33698599462208","0.470625668678228","0.941251337356456","0.67397198924416","1.61522332660062","0.807611663300308"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.88","6.31911717156944","8.40488897409205",0.5,"0.205248721224768","0.272995842161302","0.545991684322605","0.410497442449536","0.956489126772141","0.47824456338607"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.9","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.140398144961112","0.0973286039835202",0.5,"0.223450776455731","0.154903415123425","0.30980683024685","0.446901552911462","0.756708383158312","0.378354191579156"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.6","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.0570740609276802","0.0339158902034458",0.5,"0.0908362659157945","0.0539788613463975","0.107957722692795","0.181672531831589","0.289630254524384","0.144815127262192"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.6","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.503604219426473","0.434432116960787",0.5,"0.801511685844545","0.691420772539999","1.38284154508","1.60302337168909","2.98586491676909","1.49293245838454"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2.6","DBH",NA,NA,NA,NA,NA,NA,"0.88","1.47973460790875","1.53511414833246",0.5,"2.35507276237311","2.44321211286714","4.88642422573428","4.71014552474622","9.59656975048051","4.79828487524025"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.219197077607564","0.163995129860526",0.5,"0.348863278797622","0.261006576065823","0.522013152131647","0.697726557595244","1.21973970972689","0.609869854863445"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.317612247362806","0.253199407833009",0.5,"0.505496018517384","0.402979713828044","0.805959427656088","1.01099203703477","1.81695146469086","0.908475732345428"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.7","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.0803638339261338","0.0506366392280545",0.5,"0.127903122186749","0.0805907824191802","0.16118156483836","0.255806244373498","0.416987809211859","0.208493904605929"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.219197077607564","0.163995129860526",0.5,"0.348863278797622","0.261006576065823","0.522013152131647","0.697726557595244","1.21973970972689","0.609869854863445"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.7","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.0803638339261338","0.0506366392280545",0.5,"0.127903122186749","0.0805907824191802","0.16118156483836","0.255806244373498","0.416987809211859","0.208493904605929"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.8","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.108094294110946","0.0716545768779467",0.5,"0.17203755759177","0.114041897379904","0.228083794759809","0.344075115183541","0.572158909943349","0.286079454971675"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"0.9","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.140398144961112","0.0973286039835202",0.5,"0.223450776455731","0.154903415123425","0.30980683024685","0.446901552911462","0.756708383158312","0.378354191579156"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.5","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.43638075945142","0.367322256180228",0.5,"0.69452213600664","0.584612021588157","1.16922404317631","1.38904427201328","2.55826831518959","1.2791341575948"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.219197077607564","0.163995129860526",0.5,"0.348863278797622","0.261006576065823","0.522013152131647","0.697726557595244","1.21973970972689","0.609869854863445"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1.2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.265904302714464","0.205627506597242",0.5,"0.423200199126023","0.32726661753641","0.654533235072819","0.846400398252045","1.50093363332486","0.750466816662432"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"1","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.17739566330806","0.128",0.5,"0.282334205462935","0.203718499231281","0.407436998462562","0.56466841092587","0.972105409388432","0.486052704694216"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",7,NA,"5.7","DBH",NA,3.5,NA,"0.00255175863287831","0.165765306150339","cut for firewood","0.811","7.8542551223054","7.83381003917359",0.5,"0.255110923924502","0.254446855344319","0.508893710688638","0.510221847849004","1.01911555853764","0.509557779268821"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.9","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.13046114784966","0.0720820080694693",0.5,"0.207635540999399","0.114722175824136","0.229444351648272","0.415271081998798","0.644715433647069","0.322357716823535"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.3","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.0113834003428545","0.00442526099479205",0.5,"0.0181172596405873","0.00704302756692001","0.01408605513384","0.0362345192811746","0.0503205744150146","0.0251602872075073"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.5","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.0353814994359814","0.0161970049085955",0.5,"0.0563114528566449","0.0257783557189122","0.0515567114378244","0.11262290571329","0.164179617151114","0.0820898085755571"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.2","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.00462753183036863","0.00158003639881736",0.5,"0.00736495187209126","0.00251470815545212","0.00502941631090424","0.0147299037441825","0.0197593200550868","0.00987966002754338"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.5","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.0353814994359814","0.0161970049085955",0.5,"0.0563114528566449","0.0257783557189122","0.0515567114378244","0.11262290571329","0.164179617151114","0.0820898085755571"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.295132520259004","0.183428585760791",0.5,"0.469718391418046","0.291935907869568","0.583871815739136","0.939436782836091","1.52330859857523","0.761654299287614"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.7","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.0746759013269505","0.0380714944132554",0.5,"0.118850488648981","0.0605927164481288","0.121185432896258","0.237700977297962","0.35888641019422","0.17944320509711"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"0.9","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.13046114784966","0.0720820080694693",0.5,"0.207635540999399","0.114722175824136","0.229444351648272","0.415271081998798","0.644715433647069","0.322357716823535"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"1.2","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.247084322658972","0.14968258258201",0.5,"0.393247245278621","0.238227430348979","0.476454860697957","0.786494490557241","1.2629493512552","0.631474675627599"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Acanthaceae","Avicennia germinans","alive",2,NA,"1.4","DBH",NA,NA,NA,NA,NA,NA,"0.811","0.347910121501215","0.221419626280748",0.5,"0.553716623590625","0.352400577861446","0.704801155722893","1.10743324718125","1.81223440290414","0.906117201452072"
