method_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes,study_id,pb210_unit,pb214_unit
Poppe_and_Rybczyk_2019,HM1,HM1_8,50,52,1.26,0.037581699,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,52,54,1.35,0.034482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,54,56,1.07,0.047491039,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,56,58,1.27,0.038679245,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,58,60,1.14,0.036827195,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,60,62,1.34,0.025984912,0.005763961,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,62,64,1.22,0.033686237,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,64,66,1.25,0.036934441,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,66,68,1.24,0.033453888,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,68,70,1.26,0.031279621,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,70,72,1.31,0.03327059,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,72,74,1.29,0.028363047,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,74,76,1.23,0.028571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,76,78,1.22,0.028180354,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,78,80,1.26,0.030716724,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,80,82,1.17,0.030377668,0.004855397,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM1,HM1_8,82,84,1.15,0.015861027,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,0,2,0.82,0.044180119,0.011737872,1.229839745,33.19,5.727366857,12.56083327,6.04702458,20.68822152,1.85469907,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,2,4,0.82,0.04887218,NA,3.2301744550000002,28.42,5.112886171,7.214708754,5.490443754,21.25420458,1.899699402,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,4,6,1.31,0.031328321,NA,1.0097211,20.3,3.380700512,5.300366115,3.626110471,15.029111,1.24842643,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,6,8,1.18,0.039495798,0.01116158,0.581221944,22.65,4.152984648,5.678848926,4.452785048,16.99986994,1.548444854,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,8,10,1.27,0.033707865,NA,1.638865419,18.99,3.685294509,3.15459233,3.990888977,15.85187453,1.47206251,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,10,12,1.44,0.033625731,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,12,14,1.35,0.031972789,0.009155471,1.376295703,17.76,3.446178516,-0.281663894,3.819825683,18.04264586,1.604928856,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,14,16,1.42,0.024104235,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,16,18,1.42,0.034136546,NA,1.660698986,19.43,3.574451133,0.07411828,3.964834023,19.35791309,1.6649395,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,18,20,1.32,0.033069734,NA,1.447238868,24.79,4.419695805,5.797240065,4.751261287,19.01778174,1.678653239,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,20,22,1.47,0.032994924,0.010066155,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,22,24,1.48,0.030464585,NA,1.825600698,16.17,3.173931279,0.050690726,3.502960486,16.11560778,1.433515027,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,24,26,1.44,0.029356652,NA,1.411720156,16.74,3.095065619,-0.246581879,3.436033765,16.98857074,1.450629236,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,26,28,1.43,0.026282051,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,28,30,1.47,0.028290283,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,30,32,1.46,0.026098027,0.006154227,2.60214494,19.47,3.775930462,0.63596381,4.15949592,18.8359971,1.684574589,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,32,34,1.6,0.02240717,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,34,36,1.39,0.030401035,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,36,38,1.29,0.029737206,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,38,40,1.28,0.030921053,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,40,42,1.3,0.026500653,0.008163981,2.245153599,20.33,3.481540741,2.477116971,3.809621117,17.87227967,1.475692239,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,42,44,1.33,0.031746032,NA,3.936501613,29.98,4.952446486,10.83511455,5.246675253,19.21501713,1.622135866,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,44,46,1.31,0.033175355,NA,4.113579819,22.23,3.968367248,3.668294473,4.315679018,18.58713188,1.615982242,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,46,48,1.38,0.032531825,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,48,50,1.41,0.036042945,NA,3.88741399,17.9,3.51979232,-0.82594149,3.918418707,18.7246914,1.658665527,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_9,50,52,1.51,0.032815199,0.00656228,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,52,54,1.5,0.029359431,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,54,56,1.35,0.029888984,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,56,58,1.28,0.033206831,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,58,60,1.42,0.034164358,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,60,62,1.22,0.039513678000000003,0.010268304,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,62,64,1.19,0.042417815,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,64,66,1.17,0.043568465,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,66,68,1.12,0.029593095,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,68,70,1.14,0.037190083,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_9,70,72,1.07,0.033802817,0.008266183,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,0,2,1.23,0.029822335,NA,1.331463814,18.91632765,3.48,1.692421035,3.786858727,17.22694412,1.483745006,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,2,4,1.41,0.03006012,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,4,6,1.36,0.036793693,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,6,8,1.45,0.029054411,NA,1.369960873,14.25382704,2.73,-2.29347387,3.076658689,16.54259722,1.407216041,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,8,10,1.39,0.034642032,NA,0.503415575,19.11564139,3.63,2.74885459,3.940328912,16.37664507,1.485297608,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,10,12,1.4,0.035050072,NA,0.608089063,19.02629502,3.39,2.607567675,3.67974034,16.42852339,1.391085642,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,12,14,1.43,0.032183908,NA,0.889862663,26.6336708,4.72,9.584836421,4.97198781,17.07094631,1.521229181,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,14,16,1.44,0.033984093,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,16,18,1.3,0.042569659,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,18,20,1.44,0.035051546,NA,1.053247131,24.05620883,4.26,4.703662224,4.582580009,19.36460195,1.655040316,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,20,22,1.38,0.028282828,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,22,24,1.4,0.024755325,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,24,26,1.45,0.028457975,NA,1.642986185,16.8330737,3.26,0.12516064,3.587595697,16.70826587,1.469257109,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,26,28,1.47,0.029097387,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,28,30,1.53,0.027322404,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,30,32,1.58,0.027997565,NA,2.582191921,19.71522592,3.65,3.135648478,3.94330209,16.58895144,1.461058184,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,32,34,1.49,0.028967254,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,34,36,1.43,0.027507163,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,36,38,1.5,0.028553299,NA,2.672741371,17.9447684,3.35,0.890781069,3.672417347,17.0568782,1.478579498,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,38,40,1.57,0.027303754,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,40,42,1.62,0.026215183,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,42,44,1.49,0.027828191,NA,2.892010979,13.22178402,2.8,0.477005211,3.058374849,12.74640818,1.203140079,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,44,46,1.41,0.029815146,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,46,48,1.42,0.027898326,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,48,50,1.43,0.028684786,NA,2.172202436,17.72212883,3.5,-0.225547555,3.869670248,17.94671376,1.601001781,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,50,52,1.49,0.030656934,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,52,54,1.52,0.028822055,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,54,56,1.46,0.028958718,NA,3.476425879,25.25814823,4.56,8.223027364,4.831530065,17.06881554,1.538616208,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM1,LM1_10,56,58,1.31,0.032561052,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,58,60,1.26,0.033220339,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,60,62,1.28,0.034599729,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM1,LM1_10,62,64,1.05,0.036273115,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,0,2,0.76,0.072432432,0.028604188,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,2,4,0.62,0.08297568,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,4,6,0.6,0.117021277,0.044827862,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,6,8,0.74,0.083645443,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,8,10,0.81,0.070950469,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,10,12,0.84,0.065656566,0.022945909,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,12,14,0.95,0.067836257,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,14,16,0.8,0.078947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,16,18,0.82,0.066198596,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,18,20,0.84,0.067381317,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,20,22,0.84,0.067061144,0.031025716,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,22,24,0.81,0.072142747,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,24,26,0.73,0.100038455,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,26,28,0.8,0.07605985,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,28,30,0.83,0.090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,30,32,0.85,0.067105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,32,34,0.8,0.109896433,0.037628827,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,34,36,0.92,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,36,38,1.01,0.077720705,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,38,40,0.92,0.10328132,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,40,42,0.95,0.07981756,0.024789599,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,42,44,0.89,0.051625239,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,44,46,0.93,0.059158134,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,46,48,0.95,0.048617731,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,48,50,0.96,0.046997389,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,50,52,1.2,0.041433371,0.015136085,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,52,54,1.2,0.049353702,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,54,56,1.21,0.040697674,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,56,58,1.23,0.039370079,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,58,60,1.23,0.041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,60,62,1.26,0.035523979,0.010812892,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,62,64,1.25,0.039473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,64,66,1.23,0.037922506,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,66,68,1.26,0.035053554,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,68,70,1.27,0.032193159,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,70,72,1.36,0.033333333,0.0121477,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,72,74,1.42,0.02629108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,74,76,1.42,0.024647887,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,76,78,1.54,0.021276596,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,78,80,1.62,0.023400936,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,80,82,1.48,0.020253165,0.004289354,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,82,84,1.46,0.021838035,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,84,86,1.55,0.01719457,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_11,86,88,1.85,0.020124913,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_20,0,2,0.78,0.066176471,NA,1.495245271,35.26,6.243600708,12.82505273,6.907180697,22.97315814,2.197755256,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM3,HM3_20,2,4,0.63,0.062702703,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM3,HM3_20,4,6,0.73,0.061093248,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
