study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,16,18,0.8403098060000002,0.07193320500000001,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,18,20,0.868575724,0.081325301,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,20,22,0.680419213,0.056369786,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,22,24,0.8719427350000001,0.066843501,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,24,26,0.789804638,0.051664183,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,26,28,0.8755643949999999,0.049634274,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,28,30,0.7971611329999999,0.059596434,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,30,32,0.6977635659999999,0.060205579999999995,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,32,34,0.8707260840000001,0.06318840599999999,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,34,36,0.54121169,0.070856439,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,36,38,0.684040873,0.06508206,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,38,40,0.7797318980000001,0.05798005,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,40,42,0.9301439300000001,0.06428571400000001,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,42,44,0.812411713,0.066891512,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,44,46,0.7727715220000001,0.06726768400000001,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,46,48,0.7001119849999998,0.05304101800000001,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Low,48,50,0.775035059,0.062073670000000004,NA,NA
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,0,2,0.387432647,0.148273527,0.059597786,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,2,4,0.532666838,0.112711334,0.044815939,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,4,6,0.5234429249999999,0.114320096,0.045477992999999994,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,6,8,0.5657710660000002,0.10369487500000002,0.04111705700000001,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,8,10,0.42277211800000003,0.13056930700000002,0.052200340000000005,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,10,12,0.5502941320000001,0.121883657,0.048599065000000004,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,12,14,0.34476497500000003,0.165061015,0.066682657,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,14,16,0.423281414,0.10458284400000001,0.04148045599999999,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,16,18,0.522452627,0.10392609700000001,0.04121166600000001,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,18,20,0.514247306,0.08885209699999998,0.035071104,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,20,22,0.347481219,0.154061625,0.062032805,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,22,24,0.429534434,0.15153412600000002,0.060968498999999995,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,24,26,0.38516911,0.132620993,0.05305369900000002,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,26,28,0.4349669230000001,0.135779817,0.05436955200000001,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,28,30,0.518830968,0.11670663500000002,0.04646128399999999,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,30,32,0.554481675,0.122382199,0.048805275999999995,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,32,34,0.4395222910000001,0.11864406799999999,0.047260557,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,34,36,0.3954682030000001,0.124237805,0.04957333700000001,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,36,38,0.46957074500000007,0.12020905900000001,0.047906849,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,38,40,0.41572685900000006,0.169003115,0.068356298,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,40,42,0.4122183770000001,0.14634146300000003,0.058786793999999996,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,42,44,0.45072679900000007,0.11187845299999999,0.044473430999999994,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,44,46,0.4327599750000001,0.101619207,0.040268344,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,46,48,0.4479822610000001,0.10120177100000002,0.040097787,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,48,50,0.345783567,0.10480054100000001,0.041569577,fraction_organic_carbon
Callaway_et_al_2012,Petaluma_River_Marsh_B_Mid,50,52,0.469033155,0.087253414,0.03442310700000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,0,2,0.14964808800000004,0.316254736,0.133582269,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,2,4,0.201086966,0.303825137,0.12787256199999997,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,4,6,0.21953479200000003,0.326819054,0.13846469600000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,6,8,0.179158951,0.36209855399999996,0.15496637400000005,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,8,10,0.20524621500000004,0.438091632,0.191540562,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,10,12,0.212150003,0.4284659410000001,0.186830133,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,12,14,0.241179864,0.470405554,0.20751863700000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,14,16,0.16945403600000003,0.449150623,0.19698023000000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,16,18,0.3065112,0.2574859890000001,0.10691746399999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,18,20,0.2738596790000001,0.17741935500000006,0.071942118,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,20,22,0.34813198599999995,0.19924594000000004,0.081321878,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,22,24,0.40440917400000004,0.15930774400000003,0.064246862,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,24,26,0.449227206,0.14734805700000003,0.059209203,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,26,28,0.5418058680000001,0.130340958,0.05210542700000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,28,30,0.52918665,0.125920312,0.050270473999999996,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,30,32,0.46204448400000003,0.12517764099999998,0.04996266700000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,32,34,0.4240170630000001,0.118681605,0.047276052,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,34,36,0.405201412,0.132636352,0.053060091000000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,36,38,0.33087251700000003,0.19243614900000003,0.078382992,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,38,40,0.32241254700000005,0.22948797,0.094509729,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,40,42,0.30812397,0.24744175900000004,0.102444269,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,42,44,0.28449830300000006,0.269756304,0.11241536699999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,44,46,0.376794023,0.259784946,0.10794475700000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,46,48,0.350989702,0.29406463200000005,0.123415299,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,48,50,0.37201230100000005,0.27607119300000005,0.115259134,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_High,50,52,0.347764161,0.260331445,0.10818915000000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,0,2,0.30744490900000004,0.183255205,0.07443866,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,2,4,0.42110275900000005,0.134252215,0.053732904000000005,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,4,6,0.43131697000000013,0.13933046600000001,0.055851525000000006,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,6,8,0.307133673,0.14988514500000003,0.06027496599999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,8,10,0.429251492,0.17997895000000003,0.07303607700000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,10,12,0.300371356,0.26858108100000005,0.11188720399999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,12,14,0.389950832,0.202335071,0.082658768999999993,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,14,16,0.523329748,0.17984922800000003,0.072980596,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,16,18,0.5380710320000002,0.15200653300000003,0.061167306,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,18,20,0.6905202469999999,0.134622938,0.053887356000000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,20,22,0.8087334660000001,0.13596971800000002,0.054448736,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,22,24,0.624453262,0.13879646400000004,0.055628447000000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,24,26,0.6003182989999999,0.130108736,0.052008916,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,26,28,0.6827110449999999,0.11907736699999998,0.047439435999999995,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,28,30,0.7297926140000001,0.09579918000000001,0.03789420499999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,30,32,0.734291393,0.07865736499999999,0.030949518,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,32,34,0.776138533,0.091503906,0.036147339,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,34,36,0.7961425409999998,0.080496394,0.031691142000000005,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,36,38,0.824606519,0.08013117000000002,0.031543792,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,38,40,0.7252089509999999,0.072687581,0.028547761999999997,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,40,42,0.9808754520000001,0.061804362,0.024191562,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,42,44,0.824663107,0.059084064,0.023107218,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,44,46,0.8397156280000001,0.07592367000000003,0.029848624999999997,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,46,48,0.7486648530000001,0.075258239,0.029580923,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Low,48,50,0.766433618,0.081654295,0.03215850900000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,0,2,0.059729082,0.752120026,0.35758268600000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,2,4,0.118665926,0.650354153,0.30114525499999995,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,4,6,0.20329391400000002,0.689093256,0.32233208700000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,6,8,0.185525149,0.6690275929999999,0.31131236000000007,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,8,10,0.27275620500000003,0.46461272000000003,0.204635591,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,10,12,0.312198337,0.329106352,0.139525376,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,12,14,0.2893649080000001,0.31904417100000004,0.134868801,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,14,16,0.35178193999999996,0.27943368100000004,0.116777313,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,16,18,0.33913442699999996,0.331018828,0.14041321900000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,18,20,0.2879501970000001,0.3102910019999999,0.130838053,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,20,22,0.39054500999999997,0.227111845,0.093465498,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,22,24,0.5105407639999999,0.189669161,0.07719207400000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,24,26,0.5634509409999999,0.19165507599999998,0.07804662800000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,26,28,0.6845784629999999,0.13995324700000003,0.05611177900000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,28,30,0.652266472,0.11185005999999999,0.044461758,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,30,32,0.6681395249999998,0.117410265,0.046751456,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,32,34,0.6911427199999999,0.11094399699999999,0.044089354,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,34,36,0.636393419,0.10685761499999999,0.042412276,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,36,38,0.6833901059999999,0.11206780599999999,0.044551284,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,38,40,0.5711752600000001,0.14173106600000002,0.05685522900000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,40,42,0.48999916600000004,0.14925617100000002,0.060010604,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,42,44,0.419207047,0.14486775100000002,0.05816880700000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_A_Mid,44,46,0.45548022700000007,0.14236433600000004,0.057120236,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,0,2,0.19704089300000002,0.36379788999999996,0.15576887200000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,2,4,0.29502375000000003,0.27323288500000004,0.113979765,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,4,6,0.269106252,0.2743669370000001,0.11449070500000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,6,8,0.363495743,0.302038439,0.127054909,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,8,10,0.347169983,0.24414934100000005,0.100983335,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,10,12,0.31313204599999994,0.2583867910000001,0.10731983599999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,12,14,0.3361352399999999,0.309132515,0.130305979,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,14,16,0.34227508399999995,0.301591409,0.126850455,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,16,18,0.38146256800000006,0.293539055,0.12317594500000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,18,20,0.329740748,0.2546568,0.10565500100000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,20,22,0.366947637,0.199171482,0.081289683,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,22,24,0.349150578,0.181006408,0.07347565600000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,24,26,0.40208904900000003,0.15493614200000005,0.062401419,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,26,28,0.41767916000000005,0.148623124,0.05974462800000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,28,30,0.4110866080000001,0.14110538500000003,0.056593493,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,30,32,0.415245857,0.14539230700000003,0.058388714,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,32,34,0.36406162799999997,0.21251771900000002,0.087081984,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,34,36,0.37303089300000003,0.21631274100000003,0.08873695100000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,36,38,0.304389134,0.245177883,0.101439443,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,38,40,0.32637373700000005,0.28545972900000005,0.11950498899999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,40,42,0.39238413400000005,0.28897968200000007,0.12110237600000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,42,44,0.36697593100000003,0.271640517,0.113262863,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,44,46,0.2925055650000001,0.2705288610000001,0.11276275000000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,46,48,0.315225817,0.313165802,0.132159813,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_High,48,50,0.2863657210000001,0.30273527999999994,0.12737371499999997,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,0,2,0.29451445400000004,0.27685094300000007,0.115610949,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,2,4,0.47067421900000006,0.143454926,0.057576849000000006,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,4,6,0.465609555,0.136840774,0.05481205400000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,6,8,0.611834043,0.118283023,0.047111542000000006,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,8,10,0.410435841,0.133153699,0.053275434999999996,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,10,12,0.33554106199999995,0.16274168400000003,0.06569974000000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,12,14,0.345585507,0.20799089600000004,0.08511247300000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,14,16,0.29318462600000006,0.21763715100000003,0.08931533599999998,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,16,18,0.25662850400000004,0.27342342300000005,0.11406558900000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,18,20,0.32498732100000005,0.20849986700000003,0.085333665,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,20,22,0.360439968,0.26328893300000006,0.10951299499999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,22,24,0.357214428,0.23034600800000002,0.09488714699999999,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,24,26,0.42268723500000005,0.24591304300000005,0.10176560900000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,26,28,0.37410607300000004,0.227140179,0.093477942,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,28,30,0.3342961159999999,0.18762026899999998,0.076311428,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,30,32,0.29856052600000005,0.23439147200000002,0.096669007,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,32,34,0.235351257,0.2898514850000001,0.12149847500000001,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,34,36,0.16238048300000002,0.4259228050000001,0.18558939000000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,36,38,0.179272128,0.403655426,0.17479283700000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,38,40,0.21710149000000004,0.45889252300000005,0.20179671100000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,40,42,0.163285898,0.4129429890000001,0.17928133000000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,42,44,0.18991075200000002,0.465771434,0.20521162,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,44,46,0.17726323900000004,0.421403548,0.183388424,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,46,48,0.21899720200000006,0.40146773100000005,0.173738623,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,48,50,0.20221873400000004,0.363628358,0.15568878000000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Low,50,52,0.19879513400000004,0.32628528500000004,0.13821735700000004,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,0,2,0.14291406600000003,0.46435782000000003,0.204508917,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,2,4,0.242877517,0.427260638,0.18624189500000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,4,6,0.285771543,0.45134048300000007,0.198060903,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,6,8,0.23987833100000003,0.352230911,0.15032035400000002,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,8,10,0.33039151499999997,0.42240815800000003,0.183877259,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,10,12,0.19995519700000003,0.391857506,0.169121412,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,12,14,0.2895629670000001,0.41528026600000006,0.18041419600000003,fraction_organic_carbon
Callaway_et_al_2012,Rush_Ranch_B_Mid,14,16,0.24947006800000002,0.41449570700000005,0.18003377599999998,fraction_organic_carbon
