study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,c14_age,c14_age_se,c14_material
Rodriguez_et_al_2022,NB,NB_1,single set of methods,4,6,0.4270375,0.15841700084887167,0.06964078687903652,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,6,8,0.40605,0.2105959857160448,0.09532606158634606,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,8,10,0.4955875,0.20203294070169245,0.0910175035628204,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,10,12,0.37363749999999996,0.2646950587133251,0.12339389201214271,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,12,14,0.38527500000000003,0.23927713970540532,0.11002424327856213,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,14,16,0.3383125,0.2409384814335858,0.11088823053231492,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,16,18,0.2481125,0.3651569348581793,0.1793976707120269,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,18,20,0.22565,0.3209062707733215,0.15410771696473868,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,20,22,0.244725,0.3677597303095312,0.18091569693314724,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,22,24,0.25835,0.42142442423069476,0.21296940602682107,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,24,26,0.2734,0.34445866861741026,0.1674464110433838,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,26,28,0.35191249999999996,0.30387525308137675,0.14463514359136842,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,28,30,0.36005,0.15188862657964172,0.06652298935291916,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,30,32,0.6036499999999999,0.1512879980120931,0.06623721379046402,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,32,34,0.5289625,0.24869437814589868,0.11493997468870329,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,34,36,0.61065,0.20611233931057069,0.09306550982824723,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,36,38,0.950025,0.13143075182232045,0.056890811360073276,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,38,40,0.6674375,0.13473171645285142,0.05843084543572345,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,40,42,0.7864875,0.12322192024666628,0.053084678505985465,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,42,44,1.0626499999999999,0.1302169105538041,0.056325875170066,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,44,46,1.248425,0.09630133968800692,0.040839022881629,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,46,48,1.74695,0.049121325739145405,0.02025175645625097,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,48,50,1.6425750000000001,0.04670258587887917,0.019226317233495188,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,50,51,1.5013750000000001,0.04952127216718017,0.020421597966136053,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,0,2,0.12801249999999997,0.5133287764866712,0.2712081187869942,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,2,4,0.190425,0.41059472233162675,0.2063848954342971,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,4,6,0.23725000000000002,0.4620653319283457,0.23820222551385137,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,6,8,0.18407500000000002,0.5491647426320794,0.2950613756903713,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,8,10,0.21224999999999997,0.5447585394581861,0.2920938823614284,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,10,12,0.4259625,0.36652287466619704,0.180193904279872,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,12,14,0.6597375,0.23412720968567036,0.1073547714530676,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,14,16,0.31435,0.43104819468745037,0.21886991441080766,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,16,18,0.545175,0.2718393176502957,0.12720988071526287,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,18,20,0.44090000000000007,0.2688534815150829,0.12561194123672842,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_3b,single set of methods,20,21,0.55385,0.1813667960639162,0.08077019710418902,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,0,2,0.2734,0.24862838332114112,0.11490537157667752,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,2,4,0.3223625,0.2310675094032339,0.10577505223674695,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,4,6,0.337325,0.20714444526791673,0.09358498340850493,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,6,8,0.36531250000000004,0.18535500427716012,0.08273112111351058,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,8,10,0.5933125,0.14486463710102176,0.0631922956110114,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,10,12,0.674575,0.09659785791053627,0.04097192970244055,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,12,14,0.5747375000000001,0.1445877465799606,0.06306150274725197,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,14,16,0.2416375,0.3312813615436346,0.15994937974400492,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,16,18,0.36807500000000004,0.3382462813285336,0.16390114923955884,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,18,20,0.474175,0.22800126535561765,0.10419665039318776,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,20,22,0.7278875,0.17595438855592388,0.07812174213539182,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,22,24,0.7424999999999999,0.15491582491582484,0.06796605816866758,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,24,26,1.1029749999999998,0.12034497608739986,0.05175871875232916,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,26,28,1.3137999999999999,0.07907405997868772,0.03319280073185336,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,28,30,1.6326625000000001,0.06778804560036142,0.02826402302172374,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_9,single set of methods,30,31,1.457325,0.06254610330571428,0.025996445081967984,NA,NA,"NA"
Rodriguez_et_al_2022,JB,JB_1,single set of methods,0,2,0.6938625,0.0537390333099139,0.02221758424923657,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,2,4,1.3554,0.032066179725542245,0.013083531860764592,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,4,6,0.4110625,0.13769195681921845,0.05981655147086377,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,6,8,0.982025,0.052111707950408565,0.021523590706540596,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,8,10,1.1961375,0.03125685801172535,0.012746990997881432,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,10,12,1.3754374999999999,0.02211114645340116,0.008966684280731402,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,12,14,1.0351875,0.08485177805953031,0.035740667283778074,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,14,16,0.6356625,0.1498436670402925,0.06555074795413751,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,16,18,0.41866250000000005,0.22431552861792017,0.10230557554195231,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,18,20,0.6175375,0.16804647491043048,0.07427849439662769,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,20,22,0.3632375,0.27437282769537835,0.1285692432225408,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,22,24,0.26194999999999996,0.43147547241840045,0.21913295979203068,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,24,26,0.268,0.44570895522388065,0.2279477002812431,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,26,28,0.2735375,0.4744322076497738,0.246044362973769,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,28,30,0.3282625,0.34941548303568043,0.17028898816053661,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,30,32,0.3631875,0.34379624849423496,0.16706746451737142,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,32,34,0.35326250000000003,0.4777608718728991,0.2481682114223478,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,34,36,0.2350875,0.6379007816238634,0.35688966444862935,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,36,38,0.2131125,0.5758695524664202,0.31325425635103693,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,38,40,0.3333375,0.39640754490568875,0.19784775337681443,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,40,42,0.275775,0.5081134983229083,0.2677902311236494,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,42,44,0.140025,0.5663274415282987,0.30671266936831665,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,44,46,0.12341250000000001,0.5485667983389041,0.29465810239551066,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,46,48,0.10197500000000001,0.5372640353027704,0.2870687750285624,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,48,50,0.11436249999999998,0.5144824570991365,0.27196603250534584,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,50,52,0.1387125,0.5541137244300259,0.29840599467243906,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,52,54,0.17034999999999997,0.44790137951276776,0.22931446324746724,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,54,56,0.195825,0.46961572832886506,0.24298102440500863,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,56,58,0.14850000000000002,0.47962962962962963,0.24936299725651578,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,58,60,0.1730875,0.4325124575720374,0.21977173951756585,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,60,62,0.16728749999999998,0.45460659045057156,0.2335094242005021,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,62,64,0.14062499999999997,0.5886222222222223,0.3220679190123457,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,64,66,0.15328750000000002,0.5128435130066054,0.2708895224108812,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,66,68,0.149275,0.5479819125774577,0.29426380915899514,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,68,70,0.1353875,0.518604007016896,0.2746791318302536,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,70,72,0.177575,0.42179360833450646,0.21319490534176336,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,72,74,0.2056625,0.3975566765939343,0.19853549841367724,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,74,76,0.23448750000000002,0.4063649448264834,0.2038290950265511,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,76,78,0.222175,0.400472600427591,0.2002836160943456,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,78,80,0.24280000000000002,0.4113982701812191,0.2068714422495125,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,80,82,0.2466625,0.3408503522018954,0.16538488152979722,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,82,84,0.3304125,0.3132448076268301,0.14982850042702447,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,84,86,0.3659375,0.3045260461144321,0.14499444663629518,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,86,88,0.2494125,0.27274094121184783,0.1276932817380203,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_1,single set of methods,88,90,0.3168375,0.20471850712115847,0.09236481963794234,315,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,0,2,0.06674104166666672,0.5815387208645351,0.31716230931200395,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,2,4,0.16630354166666672,0.40453137272833173,0.2027239569716998,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,4,6,0.24774104166666672,0.29617619876938034,0.140400564687122,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,6,8,0.1772410416666667,0.42301150622328104,0.21393928608863466,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,8,10,0.10581604166666625,0.6231333072135827,0.34632710252516746,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,10,12,0.14055354166666625,0.689772728957087,0.39485569598606157,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,12,14,0.22567854166666626,0.520541293524991,0.27595732697616415,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,14,16,0.31160354166666626,0.36420478211830376,0.1788431936767818,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,16,18,0.17787854166666625,0.5775007993516189,0.31437711305358734,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,18,20,0.17870354166666627,0.6608710655566674,0.37353606754516816,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,20,22,0.13631604166666625,0.702228430561947,0.40417256439715255,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,22,24,0.21447854166666622,0.6785643862973874,0.38653816110674244,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,24,26,0.19065354166666623,0.7745069863856466,0.45976806254430275,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,26,28,0.17379104166666623,0.7752844951492291,0.4603803101643904,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,28,30,0.19216604166666626,0.6585450733252617,0.3718384327303482,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,30,32,0.15819104166666623,0.650795385853341,0.36620181290333614,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,32,34,0.11839104166666625,0.62800359683746,0.34979856814518073,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,34,36,0.12782854166666627,0.6646598552422945,0.3763071228895948,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,36,38,0.15542854166666623,0.6334100477577468,0.3536660912532165,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,38,40,0.21067854166666625,0.6353281114494151,0.3550416968792362,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,40,42,0.3201035416666662,0.5143648181545432,0.27188871880060633,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,42,44,0.2940910416666662,0.5792849011466837,0.3156067096328043,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,44,46,0.21367854166666625,0.6451864512210235,0.36214096969820386,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,46,48,0.16841604166666627,0.588052652347796,0.3216725414224379,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,48,50,0.07706604166666625,0.5803464020307292,0.31633904739979485,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,50,52,0.12347854166666625,0.5072743745961277,0.2672415726189242,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,52,54,0.12657854166666624,0.5260567796345171,0.27960664570366656,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,54,56,0.14454104166666623,0.48022692516687293,0.2497452449805565,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,56,58,0.14215354166666624,0.5208276848536736,0.27614644326897886,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,58,60,0.21535354166666623,0.37856354424942784,0.1872530069584433,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,60,62,0.2869535416666662,0.32670793834948647,0.15736769458493757,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,62,64,0.5535660416666662,0.23143128435819738,0.10596262358820015,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,64,66,0.7767035416666662,0.11988164725011713,0.05154556123689723,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,66,68,1.2875160416666662,0.07321268003618739,0.030625096143995244,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,68,70,0.8662660416666663,0.06366404470143296,0.0264788955275097,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,70,72,1.019666041666666,0.05398826454004421,0.022323988993029138,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,72,74,1.2303535416666662,0.06276651172588106,0.026091513438911217,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,74,76,1.157241041666666,0.05631929533551154,0.02332068389097676,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,76,78,1.1237535416666662,0.05450483378157693,0.022544627739020107,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,78,80,1.1282410416666662,0.05392243124760769,0.022295879646956323,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,80,82,1.4211035416666662,0.04893204327564102,0.020171403525038708,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,82,84,1.5192285416666662,0.04950703461474495,0.020415550464984368,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,84,86,1.4939035416666662,0.04540119097939308,0.018675793427344062,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,86,88,1.498603541666666,0.04346546514067185,0.01785849772124248,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,88,90,1.397716041666666,0.046039394327382556,0.018945664188461078,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,90,92,1.595503541666666,0.04173447332523159,0.017129230896026255,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,92,94,1.8688910416666662,0.04017088119436249,0.01647177740172789,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,94,96,1.9860535416666663,0.038946583451667204,0.0159578424713063,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,96,98,2.0128910416666663,0.03742130022975883,0.01531860851962497,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,98,100,2.192528541666666,0.03647044883585217,0.014920702943912996,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_5,single set of methods,100,101,1.6401070833333324,0.036156175778156725,0.014789287572987933,215,15,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,0,2,0.14945354166666622,0.6002701508411912,0.33018912383420307,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,2,4,0.13955354166666625,0.5648369726673024,0.30569499048991167,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,4,6,0.15487854166666623,0.6027303653265949,0.3319131194523206,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,6,8,0.12535354166666626,0.6967294169656842,0.4000497369026093,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,8,10,0.15849104166666625,0.7192046869105397,0.4169957201827377,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,10,12,0.22021604166666622,0.49139244889251843,0.25692361426415394,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,12,14,0.21562854166666626,0.6066567022570657,0.33467076950118085,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,14,16,0.23299104166666626,0.7145661000914748,0.4134776178865749,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,16,18,0.18550354166666624,0.7582739323260916,0.4470544120417552,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,18,20,0.20331604166666625,0.7040147881428456,0.4055151207380922,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,20,22,0.18475354166666627,0.6129111192049783,0.33907945769326614,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,22,24,0.23661604166666625,0.6083167438105168,0.33583901272426425,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,24,26,0.21822854166666625,0.6442214154312625,0.36144387419756996,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,26,28,0.20554104166666623,0.6709730518134571,0.380940429790349,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,28,30,0.22987854166666624,0.5418078568664441,0.29011208118712994,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,30,32,0.3458910416666663,0.29745638830147064,0.14110263105592707,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,32,34,0.4891285416666663,0.16910176559757453,0.07478955802108407,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,34,36,0.44612854166666627,0.20117520314819598,0.09058794684970786,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,36,38,0.9558535416666664,0.07596613585109492,0.03182916778947473,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,38,40,0.5777410416666663,0.12689508744005487,0.054783625780126737,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,40,42,0.8100535416666663,0.08959284327141967,0.03784385669993216,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,42,44,0.8497910416666663,0.06526604456929007,0.027171331971146167,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,44,46,1.3816910416666661,0.06064127035153326,0.02517584905807524,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,46,48,1.0069410416666662,0.07231058918750816,0.03023144100216441,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,48,50,0.8457660416666662,0.08134637312278786,0.0341928573541731,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,50,52,0.9254160416666662,0.06575420919915073,0.027382587686511712,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,52,54,0.8009160416666663,0.06576844170880382,0.02738874866472261,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,54,56,1.111908541666666,0.05942934829959219,0.024654701179665436,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,56,58,1.5367035416666661,0.05737118293121217,0.02377133633021652,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,58,60,1.1454785416666662,0.05223799296400323,0.021577399162828102,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,60,62,1.8576410416666662,0.04974723206862827,0.020517589602073803,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,62,64,0.9527410416666663,0.04556589681919961,0.018745421465914333,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,64,66,1.4425660416666661,0.04607241407347461,0.01895963246402927,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,66,68,1.782428541666666,0.05015628840660627,0.020691428679324178,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,68,70,1.044903541666666,0.040230986233378375,0.01649702755667892,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,70,72,1.2612660416666661,0.050197577599359826,0.02070898023895487,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,72,74,1.4135035416666661,0.03734514873429896,0.01528672452721631,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,74,76,2.073791041666666,0.026997657370052094,0.010981281323888521,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,76,78,2.021203541666666,0.025096433364733044,0.010196031087800839,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,78,80,2.108228541666666,0.025578346433622154,0.010394901525018459,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_6,single set of methods,80,82,2.145778541666666,0.028649275219357628,0.011664905330391676,345,35,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,0,2,0.13152854166666625,0.7892773590016133,0.47145063095878575,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,2,4,0.12265354166666623,0.6855692779628277,0.39172901990674935,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,4,6,0.14731604166666626,0.8122842471613632,0.4898651234111709,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,6,8,0.08606604166666623,0.7916885531217588,0.4733681125347095,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,8,10,0.09311604166666623,0.7469174887069708,0.43823842921687034,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,10,12,0.11720354166666624,0.6773472786836315,0.3856387454584829,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,12,14,0.14190354166666627,0.6420734742056318,0.3598939762518753,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,14,16,0.12779104166666624,0.6508672197614289,0.3662539223445647,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,16,18,0.12050354166666624,0.6605614980195972,0.37330997237431246,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,18,20,0.13759104166666622,0.725428769133167,0.4217332324247823,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,20,22,0.18589104166666623,0.7050501133616595,0.40629396093248604,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,22,24,0.2947285416666663,0.42869957312413964,0.21742566024886073,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,24,26,0.17267854166666627,0.560072485362374,0.30244929135994625,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,26,28,0.22265354166666626,0.5194168443686342,0.2752152023009212,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,28,30,0.3328660416666662,0.3555484344615612,0.17382304609664126,195,15,plant fragment
Rodriguez_et_al_2022,JB,JB_7,single set of methods,30,32,0.9624410416666663,0.10144777266659416,0.04315202171139092,195,15,plant fragment
