Core_type,Marsh_type,Marsh_zone,delta_c13,Source,Site_name,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,State,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.09,0.1,EA,NA,NA,0.74,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.1,0.11,EA,NA,NA,0.88,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.11,0.12,EA,NA,NA,1.19,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.12,0.13,EA,NA,NA,1.23,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.13,0.14,EA,NA,NA,1.39,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.14,0.15,EA,NA,NA,1,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.15,0.16,EA,NA,NA,1.09,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.16,0.17,EA,NA,NA,1.13,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.17,0.18,EA,NA,NA,1.2,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.18,0.19,EA,NA,NA,1.09,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.19,0.2,EA,NA,NA,1.2,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.2,0.21,EA,NA,NA,1.28,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.21,0.22,EA,NA,NA,1.12,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.22,0.23,EA,NA,NA,1.35,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.23,0.24,EA,NA,NA,1.37,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.24,0.25,EA,NA,NA,1.21,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.25,0.26,EA,NA,NA,1.28,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.26,0.27,EA,NA,NA,1.11,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.27,0.28,EA,NA,NA,1.26,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.28,0.29,EA,NA,NA,1.05,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.29,0.3,EA,NA,NA,1.18,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.3,0.31,EA,NA,NA,1.02,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.31,0.32,EA,NA,NA,0.85,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.32,0.33,EA,NA,NA,1.24,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.33,0.34,EA,NA,NA,1.37,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.34,0.35,EA,NA,NA,1.06,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.35,0.36,EA,NA,NA,0.75,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.36,0.37,EA,NA,NA,0.87,https://doi.org/10.7489/12422-1
Wide,Estuarine,High,NA,Miller et al 2022,LCM Wig2009B,Wigtown,Wig2009B,Salt marsh,54.8708259,-4.43093533,direct from dataset,1,UK,Dumfries & Galloway,2020,0.37,0.38,EA,NA,NA,0.34,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low-Mid,-25.87,Miller et al 2022,LCM Wig 1,Wigtown Bay,Wig 1,Salt marsh,54.87083274,-4.42241198,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,2.23,0.242,0.43,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low-Mid,NA,Miller et al 2022,LCM Wig 1,Wigtown Bay,Wig 1,Salt marsh,54.87083274,-4.42241198,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,2.12,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low-Mid,NA,Miller et al 2022,LCM Wig 1,Wigtown Bay,Wig 1,Salt marsh,54.87083274,-4.42241198,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,1.41,NA,0.68,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low-Mid,NA,Miller et al 2022,LCM Wig 1,Wigtown Bay,Wig 1,Salt marsh,54.87083274,-4.42241198,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,1.28,NA,0.8,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,-28.038,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,6.82,0.566,0.36,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,5.88,NA,0.45,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,4.31,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,1.89,NA,0.55,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,3.54,NA,0.59,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 10,Wigtown Bay,Wig 10,Salt marsh,54.86928143,-4.43567704,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,5.81,NA,0.59,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,3.13,NA,0.34,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-26.446,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,5.35,0.347,0.42,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,3.38,NA,0.5,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.6,0.62,EA,2.08,NA,0.59,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,1.57,NA,0.65,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,1.3,NA,0.66,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,2.15,NA,0.69,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 2,Wigtown Bay,Wig 2,Salt marsh,54.87075473,-4.4234526,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,1.21,NA,0.78,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-26.998,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,6.78,0.346,0.32,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,3.55,NA,0.43,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,3.63,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.8,0.82,EA,0.76,NA,0.63,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,2.5,NA,0.66,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.6,0.62,EA,1.05,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.7,0.72,EA,2.11,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,2.33,NA,0.87,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,3.84,NA,0.9,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 3,Wigtown Bay,Wig 3,Salt marsh,54.87060216,-4.4245158,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,1.67,NA,0.93,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-27.877,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,10.89,0.557,0.27,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,7.84,NA,0.3,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,5.87,NA,0.45,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,3.36,NA,0.5,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.7,0.72,EA,1.36,NA,0.66,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,3.97,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.9,0.92,EA,5.05,NA,0.78,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,2.59,NA,0.78,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.8,0.82,EA,1.51,NA,0.81,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.6,0.62,EA,1.39,NA,0.81,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 4,Wigtown Bay,Wig 4,Salt marsh,54.8704657,-4.42552276,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,1.47,NA,0.82,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-27.791,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,7.36,0.5,0.32,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,4.83,NA,0.38,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,5.03,NA,0.4,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,1.93,NA,0.62,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.8,0.82,EA,1.04,NA,0.67,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.6,0.62,EA,1.5,NA,0.67,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,4.52,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,2.65,NA,0.73,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.7,0.72,EA,1.05,NA,0.88,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.9,0.92,EA,1.3,NA,0.97,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 5 ,Wigtown Bay,Wig 5 ,Salt marsh,54.87029314,-4.42673412,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,2.6,NA,1.09,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,6.33,NA,0.29,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-27.517,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,5.63,0.55,0.33,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,3.68,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,3.2,NA,0.54,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,3.87,NA,0.6,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.8,0.82,EA,0.78,NA,0.61,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,3.81,NA,0.65,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.6,0.62,EA,1.43,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.7,0.72,EA,2.22,NA,0.7,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 6,Wigtown Bay,Wig 6,Salt marsh,54.87007849,-4.42869287,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,2.25,NA,0.82,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,5.13,NA,0.3,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,-27.889,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,4.72,0.523,0.34,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,4.69,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,4.2,NA,0.53,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0.3,0.32,EA,2.42,NA,0.54,https://doi.org/10.7489/12422-1
Narrow,Estuarine,Low_Mid,NA,Miller et al 2022,LCM Wig 7,Wigtown Bay,Wig 7,Salt marsh,54.86987245,-4.43011727,direct from dataset,1,UK,Dumfries & Galloway,2019,0.4,0.42,EA,2.34,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,-27.269,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0,0.02,EA,7.15,0.545,0.23,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0.5,0.52,EA,1.39,NA,0.44,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0.04,0.06,EA,5.44,NA,0.44,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0.1,0.12,EA,4.69,NA,0.45,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0.7,0.72,EA,1.79,NA,0.46,https://doi.org/10.7489/12422-1
Narrow,Estuarine,High,NA,Miller et al 2022,LCM Wig 8 ,Wigtown Bay,Wig 8 ,Salt marsh,54.8698509,-4.43128024,direct from dataset,1,UK,Dumfries & Galloway,2019,0.2,0.22,EA,3.92,NA,0.61,https://doi.org/10.7489/12422-1
