Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.94,0.95,EA,1.56,0.12,0.917400792,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.95,0.96,EA,0.98,NA,0.699129589,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.96,0.97,EA,1.12,0.06,0.93702306,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.97,0.98,EA,1.16,NA,0.705527693,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.98,0.99,EA,1.03,0.07,0.766375115,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,0.99,1,EA,1.45,NA,0.833709061,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,1,1.01,EA,1.25,0.07,0.721973898,unpublished
Natural,HM,Smeaton et al 2022b,CS GM-1,Gedney,GM-1,Salt marsh,Basal Silty Sand,52.839717,0.1937675,direct from dataset,1,UK,England,2019,1.01,1.02,EA,0.77,0.04,0.589484686,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0,0.01,EA,3.86,0.31,0.563266,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.01,0.02,EA,3.51,0.24,0.474022,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.02,0.03,EA,3,0.22,0.753268,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.03,0.04,EA,4.35,0.18,0.681187,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.04,0.05,EA,3.7,0.28,0.667015,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.05,0.06,EA,3.74,0.25,0.73129,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.06,0.07,EA,3.64,0.27,0.771595,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.07,0.08,EA,3.92,0.25,0.688519,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.08,0.09,EA,2.76,0.26,0.874832,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.09,0.1,EA,4.35,0.26,0.894525,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.1,0.11,EA,3.71,0.17,0.699918,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.11,0.12,EA,3.36,0.28,1.02532,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.12,0.13,EA,3.51,0.25,0.917422,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Organic Silt,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.13,0.14,EA,3.16,0.31,0.823053,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.14,0.15,EA,2.71,0.22,0.822787,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.15,0.16,EA,2.74,0.22,1.104948,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.16,0.17,EA,2.89,0.19,0.772713,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.17,0.18,EA,3.08,0.2,0.901022,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.18,0.19,EA,3.09,0.18,1.229083,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.19,0.2,EA,3.12,0.2,0.927431,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.2,0.21,EA,3.36,0.17,0.722243,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Silty Sand (Organic),52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.21,0.22,EA,3.07,0.22,0.782648,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.22,0.23,EA,2.67,0.18,0.786906,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.23,0.24,EA,3.49,0.14,0.74775,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.24,0.25,EA,2.39,0.21,0.999168,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.25,0.26,EA,3.07,0.13,0.808661,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.26,0.27,EA,2.71,0.21,0.893181,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.27,0.28,EA,2.62,0.19,0.899225,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.28,0.29,EA,2.44,0.16,0.981888,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.29,0.3,EA,2.4,0.15,1.032443,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.3,0.31,EA,2.27,0.13,0.918405,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.31,0.32,EA,2.48,0.14,0.919841,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.32,0.33,EA,2.49,0.15,0.85731,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.33,0.34,EA,2.62,0.15,0.67619,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.34,0.35,EA,2.58,0.15,0.88801,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.35,0.36,EA,2.89,0.16,0.948054,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.36,0.37,EA,2.73,0.17,0.712637,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.37,0.38,EA,2.8,0.17,0.90951,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.38,0.39,EA,2.07,0.17,0.77555,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.39,0.4,EA,2.01,0.17,0.74167400000000006,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.4,0.41,EA,2.31,0.17,0.769042,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.41,0.42,EA,2.8,NA,0.737101,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.42,0.43,EA,2.86,0.17,0.639757,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.43,0.44,EA,2.6,NA,0.851853,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.44,0.45,EA,2.05,0.23,0.625532,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.45,0.46,EA,2.55,NA,0.973371,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.46,0.47,EA,2.04,0.18,0.83534,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.47,0.48,EA,2.66,NA,0.953409,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.48,0.49,EA,2.09,0.14,1.114589,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.49,0.5,EA,2.4,NA,0.989545,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.5,0.51,EA,2.98,0.16,0.746007,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.51,0.52,EA,2.72,NA,0.878333,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.52,0.53,EA,2.18,0.14,0.817917,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.53,0.54,EA,2.78,NA,0.786252,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.54,0.55,EA,2.51,0.15,0.980102,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.55,0.56,EA,2.99,NA,0.875635,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.56,0.57,EA,3.08,0.14,0.858686,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.57,0.58,EA,2.59,NA,0.879787,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.58,0.59,EA,2.96,0.14,0.937762,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.59,0.6,EA,2.85,NA,0.733239,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.6,0.61,EA,2.67,0.14,0.693004,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.61,0.62,EA,2.88,NA,0.812764,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.62,0.63,EA,2.23,0.16,0.724842,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.63,0.64,EA,2.19,NA,0.598518,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.64,0.65,EA,2.03,0.14,0.690602,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.65,0.66,EA,2.62,NA,0.782245,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.66,0.67,EA,2.06,0.17,0.830331,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.67,0.68,EA,2.35,NA,0.987943,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.68,0.69,EA,2.2,0.14,0.777986,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.69,0.7,EA,2.14,NA,0.700728,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.7,0.71,EA,3,0.17,0.811215,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.71,0.72,EA,2.82,NA,0.893326,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.72,0.73,EA,2.96,NA,0.703575,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.73,0.74,EA,2.47,NA,0.740525,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.74,0.75,EA,2.11,NA,0.687306,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.75,0.76,EA,2.09,NA,0.586139,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.76,0.77,EA,2.75,NA,0.505492,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.77,0.78,EA,2.03,NA,0.373283,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.78,0.79,EA,2.64,NA,0.677438,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.79,0.8,EA,2.15,NA,0.479408,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.8,0.81,EA,2.38,NA,0.547404,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.81,0.82,EA,2.1,NA,0.663539,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.82,0.83,EA,2.21,NA,0.625617,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.83,0.84,EA,2.91,NA,0.76906,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.84,0.85,EA,2.02,NA,0.802525,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.85,0.86,EA,2.91,NA,0.746488,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.86,0.87,EA,2.01,NA,0.652039,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.87,0.88,EA,2.81,NA,0.716442,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.88,0.89,EA,2.66,NA,0.695579,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.89,0.9,EA,2.77,NA,0.580109,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.9,0.91,EA,2.8,NA,0.737401,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.91,0.92,EA,2.29,NA,0.828078,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.92,0.93,EA,2.44,NA,0.646435,unpublished
Natural,LM,Smeaton et al 2022b,CS GM-5,Gedney,GM-5,Salt marsh,Basal Silty Sand,52.840486,0.19981998,direct from dataset,1,UK,England,2019,0.93,0.94,EA,2.62,NA,0.734515,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0,0.01,EA,24.66,1.52,0.2,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.01,0.02,EA,23.23,1.58,0.22,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.02,0.03,EA,21.56,1.45,0.26,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.03,0.04,EA,22.58,1.43,0.22,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.04,0.05,EA,23.09,0.64,0.4,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.05,0.06,EA,21.99,0.86,0.35,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.06,0.07,EA,23.07,0.73,0.25,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.07,0.08,EA,19.06,0.97,0.23,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.08,0.09,EA,18.17,0.83,0.36,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.09,0.1,EA,19.08,0.71,0.36,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.1,0.11,EA,19.77,1.61,0.22,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Peat (Turfa herbacea),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.11,0.12,EA,18.47,1.67,0.22,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.12,0.13,EA,12.76,1.19,0.31,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.13,0.14,EA,13.26,0.74,0.36,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.14,0.15,EA,12.31,1.7,0.24,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.15,0.16,EA,12.5,1.63,0.29,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.16,0.17,EA,14.32,1.41,0.29,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.17,0.18,EA,14.69,1.24,0.3,unpublished
Natural,HM,Smeaton et al 2022b,CS KT-19-1,Kyle of Tongue,KT-19-1,Salt marsh,Humified Peat (Substantia Humosa),58.447189,-4.4781295,direct from dataset,1,UK,Scotland,2019,0.18,0.19,EA,13.18,1.06,0.36,unpublished
