"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"543","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",5.39,0.41,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"544","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",5.36,0.47,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"545","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",4.29,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"546","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.57,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"547","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",4.56,0.49,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"548","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",3.69,0.99,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"549","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",4.34,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"550","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",4.33,0.52,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"551","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",4.54,0.46,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"552","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",4.56,0.42,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"553","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",4.83,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"554","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",6.05,0.39,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"555","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",4.43,0.4,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"556","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",6.41,0.43,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"557","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",4.93,0.31,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"558","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",4.18,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"559","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",4.32,0.45,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"560","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",5.49,0.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"561","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",4.26,0.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"562","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",3.57,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"563","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",3.11,0.51,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"564","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.59,0.49,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"565","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.76,0.54,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"566","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.8,0.58,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"567","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.61,0.58,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"568","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2,0.67,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"569","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",1.34,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"570","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.14,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"571","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",1.9,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"572","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.11,0.53,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"573","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.03,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"574","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",1.99,0.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"575","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",2.07,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"576","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",2.16,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"577","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",2.13,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"578","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",2.02,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"579","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",1.71,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"580","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",1.63,0.85,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"581","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",1.78,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"582","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",1.71,0.58,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"583","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",1.67,0.89,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"584","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.55,0.56,"EA",1.93,0.7,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"585","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.56,0.57,"EA",1.93,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"586","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",1.84,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"587","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.58,0.59,"EA",1.69,0.8,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"588","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.59,0.6,"EA",1.44,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"589","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.6,0.61,"EA",1.98,0.7,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"590","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.61,0.62,"EA",1.7,0.73,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"591","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.62,0.63,"EA",1.81,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"592","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.63,0.64,"EA",1.67,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"593","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",1.66,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"594","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.65,0.66,"EA",1.63,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"595","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.66,0.67,"EA",1.49,0.66,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"596","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.67,0.68,"EA",1.83,0.58,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"597","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.68,0.69,"EA",1.92,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"598","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.69,0.7,"EA",2.1,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"599","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.7,0.71,"EA",1.94,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"600","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.71,0.72,"EA",1.73,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"601","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.72,0.73,"EA",1.67,0.77,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"602","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.73,0.74,"EA",1.79,0.83,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"603","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.74,0.75,"EA",1.69,0.67,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"604","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.75,0.76,"EA",1.53,0.8,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"605","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.76,0.77,"EA",1.8,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"606","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.77,0.78,"EA",1.88,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"607","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.78,0.79,"EA",1.65,0.89,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"608","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.79,0.8,"EA",1.69,0.71,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"609","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.8,0.81,"EA",1.51,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"610","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.81,0.82,"EA",1.47,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"611","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.82,0.83,"EA",1.37,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"612","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.83,0.84,"EA",1.4,0.83,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"613","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.84,0.85,"EA",1.46,0.61,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"614","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.85,0.86,"EA",1.39,0.93,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"615","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.86,0.87,"EA",1.25,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
