"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"554","MM2a1","Mazarrasa et al in prep","IM MM2a1","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.328888889,0.334027778,"EA",NA,2.284555526,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"555","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0,0.02,"EA",3.7,0.705998335,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"556","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.02,0.04,"EA",NA,0.534630686,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"557","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.04,0.06,"EA",NA,0.502280008,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"558","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.06,0.08,"EA",NA,0.464342667,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"559","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.08,0.1,"EA",3,0.648442711,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"560","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.1,0.12,"EA",NA,0.675206726,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"561","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.12,0.14,"EA",NA,0.638178841,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"562","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.14,0.16,"EA",NA,0.524756584,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"563","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.16,0.18,"EA",3.1,0.613623507,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"564","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.18,0.2,"EA",NA,0.38612938,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"565","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.2,0.25,"EA",3.5,0.536163771,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"566","MM2a2","Mazarrasa et al in prep","IM MM2a2","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.25,0.3,"EA",2.9,0.78078167,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"567","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0,0.02,"EA",10.3,0.208005766,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"568","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.02,0.04,"EA",NA,0.269459063,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"569","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.04,0.06,"EA",NA,0.309085396,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"570","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.06,0.08,"EA",NA,0.258415659,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"571","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.08,0.1,"EA",3.8,0.279333165,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"572","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.1,0.12,"EA",NA,0.50020125,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"573","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.12,0.14,"EA",NA,0.707687327,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"574","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.14,0.16,"EA",NA,0.724187472,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"575","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.16,0.18,"EA",2.3,0.703789654,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"576","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.18,0.2,"EA",NA,0.861125684,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"577","MM2a3","Mazarrasa et al in prep","IM MM2a3","Mondego estuary","Saltmarsh","40.139017","-8.808083","direct from dataset",1,"Portugal",2019,0.2,0.235,"EA",2.1,0.902997818,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"578","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0,0.010331126,"EA",16.4,0.215671188,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"579","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.010331126,0.020662252,"EA",NA,0.207875844,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"580","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.020662252,0.030993377,"EA",NA,0.350010952,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"581","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.030993377,0.041324503,"EA",7.6,0.443814927,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"582","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.041324503,0.051655629,"EA",NA,0.58672957,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"583","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.051655629,0.061986755,"EA",NA,0.799022776,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"584","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.061986755,0.072317881,"EA",3.1,0.998323741,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"585","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.072317881,0.082649007,"EA",NA,1.109277473,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"586","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.082649007,0.092980132,"EA",NA,1.274019079,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"587","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.092980132,0.103311258,"EA",1.5,1.121230334,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"588","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.103311258,0.113642384,"EA",NA,1.479816165,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"589","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.113642384,0.12397351,"EA",NA,1.603502292,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"590","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.12397351,0.134304636,"EA",0.6,1.158128296,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"591","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.134304636,0.144635762,"EA",NA,1.410177757,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"592","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.144635762,0.154966887,"EA",NA,1.278436441,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"593","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.154966887,0.165298013,"EA",0.8,1.239199875,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"594","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.165298013,0.175629139,"EA",NA,1.096804922,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"595","MM3a1","Mazarrasa et al in prep","IM MM3a1","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.175629139,0.185960265,"EA",2.6,1.461627028,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"596","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0,0.020344828,"EA",9.4,0.152658823,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"597","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.020344828,0.040689655,"EA",NA,0.173186563,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"598","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.040689655,0.061034483,"EA",NA,0.501500474,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"599","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.061034483,0.08137931,"EA",NA,0.728344989,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"600","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.08137931,0.101724138,"EA",2.8,0.914004102,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"601","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.101724138,0.122068966,"EA",NA,1.323389592,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"602","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.122068966,0.142413793,"EA",NA,1.431874798,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"603","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.142413793,0.162758621,"EA",NA,1.528017376,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"604","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.162758621,0.183103448,"EA",2.6,1.351842598,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"605","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.183103448,0.203448276,"EA",NA,1.252192116,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"606","MM3a2","Mazarrasa et al in prep","IM MM3a2","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.203448276,0.223793103,"EA",0.6,1.532044971,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"607","MM3a3","Mazarrasa et al in prep","IM MM3a3","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0,0.021895735,"EA",16.7,0.175914933,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"608","MM3a3","Mazarrasa et al in prep","IM MM3a3","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.021895735,0.043791469,"EA",NA,0.369629235,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"609","MM3a3","Mazarrasa et al in prep","IM MM3a3","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.043791469,0.065687204,"EA",NA,0.447972444,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"610","MM3a3","Mazarrasa et al in prep","IM MM3a3","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.065687204,0.087582938,"EA",NA,0.554248969,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"611","MM3a3","Mazarrasa et al in prep","IM MM3a3","Mondego estuary","Saltmarsh","40.1191","-8.775068","direct from dataset",1,"Portugal",2019,0.087582938,0.109478673,"EA",1.6,0.967012442,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"612","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0,0.010220264,"EA",3.1,1.015473498,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"613","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.010220264,0.020440529,"EA",NA,0.847353909,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"614","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.020440529,0.030660793,"EA",NA,1.12642723,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"615","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.030660793,0.040881057,"EA",2.4,1.008977378,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"616","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.040881057,0.051101322,"EA",NA,1.131364281,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"617","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.051101322,0.061321586,"EA",NA,1.41251636,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"618","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.061321586,0.07154185,"EA",2,1.189049828,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"619","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.07154185,0.081762115,"EA",NA,1.165403951,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"620","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.081762115,0.091982379,"EA",NA,0.874897459,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"621","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.091982379,0.102202643,"EA",1.8,1.095245853,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"622","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.102202643,0.112422907,"EA",NA,1.077576407,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"623","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.112422907,0.122643172,"EA",NA,1.421091239,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"624","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.122643172,0.132863436,"EA",2.5,1.093167095,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"625","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.132863436,0.1430837,"EA",NA,1.447335564,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"626","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.1430837,0.153303965,"EA",NA,1.428107049,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"627","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.153303965,0.163524229,"EA",0.3,2.475281613,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"628","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.163524229,0.173744493,"EA",NA,2.283775992,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"629","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.173744493,0.183964758,"EA",NA,1.762007623,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"630","MM3b1","Mazarrasa et al in prep","IM MM3b1","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.183964758,0.194185022,"EA",0.2,2.227389669,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"631","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0,0.025925926,"EA",4.2,0.606347853,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"632","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.025925926,0.051851852,"EA",NA,0.429263618,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"633","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.051851852,0.077777778,"EA",NA,0.447452754,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"634","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.077777778,0.103703704,"EA",NA,0.532032238,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"635","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.103703704,0.12962963,"EA",3.3,0.499421715,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"636","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.12962963,0.155555556,"EA",NA,0.667801149,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"637","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.155555556,0.181481481,"EA",NA,0.80357006,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"638","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.181481481,0.207407407,"EA",NA,0.66299402,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"639","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.207407407,0.233333333,"EA",2,1.085111906,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"640","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.233333333,0.259259259,"EA",NA,0.624407067,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"641","MM3b2","Mazarrasa et al in prep","IM MM3b2","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.259259259,0.324074074,"EA",2.2,0.901141784,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"642","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0,0.022372881,"EA",3.6,0.561784469,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"643","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.022372881,0.044745763,"EA",NA,0.560485244,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"644","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.044745763,0.067118644,"EA",NA,0.542426031,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"645","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.067118644,0.089491525,"EA",NA,0.577115312,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"646","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.089491525,0.111864407,"EA",3.4,0.611674671,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"647","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.111864407,0.134237288,"EA",NA,0.585040579,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"648","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.134237288,0.156610169,"EA",NA,0.674687036,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"649","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.156610169,0.178983051,"EA",NA,0.733022195,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"650","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.178983051,0.201355932,"EA",2.7,0.662604253,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"651","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.201355932,0.223728814,"EA",NA,0.715482671,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"652","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.223728814,0.279661017,"EA",1.8,0.868869059,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"653","MM3b3","Mazarrasa et al in prep","IM MM3b3","Mondego estuary","Saltmarsh","40.118167","-8.774267","direct from dataset",1,"Portugal",2019,0.279661017,0.318813559,"EA",0.6,1.38059257,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"654","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0,0.011,"EA",11.8,0.28067074,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"655","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.011,0.022,"EA",NA,0.362511374,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"656","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.022,0.033,"EA",NA,0.284934356,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"657","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.033,0.043,"EA",11.7,0.450591447,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"658","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.043,0.054,"EA",NA,0.421188093,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"659","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.054,0.065,"EA",NA,0.474145327,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"660","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.065,0.076,"EA",4.5,0.409177174,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"661","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.076,0.087,"EA",NA,0.753646172,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"662","A2_M3","Mazarrasa et al in prep","IM A2_M3","Oyambre estuary","Saltmarsh","43.382675","-4.335772","direct from dataset",1,"Spain",2018,0.087,0.098,"EA",NA,0.678304953,"https://doi.org/10.1016/j.scitotenv.2023.163957"
