Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,DOI
Natural,HM,Smeaton et al 2022a,CS T16,Tay,T16,Salt marsh,Silty Sand,56.43518728,-3.10910273,direct from dataset,1,UK,Scotland,2019,0.3,0.32,EA,6.28,0.544,unpublished
Natural,HM,Smeaton et al 2022a,CS T16,Tay,T16,Salt marsh,Silty Sand,56.43518728,-3.10910273,direct from dataset,1,UK,Scotland,2019,0.4,0.42,EA,4.08,0.634,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Peat (Turfa herbacea),56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0,0.02,EA,7.33,0.259,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Peat (Turfa herbacea),56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.04,0.06,EA,10.14,0.198,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Peat (Turfa herbacea),56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.1,0.12,EA,8.96,0.275,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Silt (Annoxic) ,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.2,0.22,EA,8.28,0.361,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Silt (Annoxic) ,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.3,0.32,EA,7.24,0.393,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,Silt (Annoxic) ,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.4,0.42,EA,9.68,0.516,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,sility Sand,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.5,0.52,EA,8.74,0.393,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,sility Sand,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.6,0.62,EA,9.98,0.612,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,sility Sand,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.7,0.72,EA,7.71,0.512,unpublished
Natural,HM,Smeaton et al 2022a,CS T17,Tay,T17,Salt marsh,sility Sand,56.4348558,-3.11003192,direct from dataset,1,UK,Scotland,2019,0.8,0.82,EA,5.14,0.762,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Silt,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0,0.02,EA,9.89,0.188,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Silt,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.04,0.06,EA,5.76,0.12,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Silt,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.1,0.12,EA,4.69,0.21,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Silt with Organics - Roots/Stems,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.2,0.22,EA,4.61,0.245,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Silt with Organics - Roots/Stems,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.3,0.32,EA,7.5,0.227,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,silty Sand,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.4,0.42,EA,4.06,0.373,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,silty Sand,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.5,0.52,EA,4.8,0.313,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,silty Sand,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.6,0.62,EA,7.25,0.417,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Basal Clay,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.7,0.72,EA,4.91,0.421,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Basal Clay,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.8,0.82,EA,4.82,0.475,unpublished
Natural,FW,Smeaton et al 2022a,CS T8,Tay,T8,NA,Basal Clay,56.43666077,-3.10483264,direct from dataset,1,UK,Scotland,2019,0.9,0.92,EA,4.21,0.505,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 1,Tyninghame,Bel 1,Salt marsh, Silt,56.00329317,-2.59865706,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,4.01,1.026361257,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 1,Tyninghame,Bel 1,Salt marsh,Silt,56.00329317,-2.59865706,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,3.32,1.336963351,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 2,Tyninghame,Bel 2,Salt marsh,Peat (Turfa herbacea),56.00325372,-2.59876978,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,9.54,0.571596859,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 2,Tyninghame,Bel 2,Salt marsh,Peat (Turfa herbacea),56.00325372,-2.59876978,direct from dataset,1,UK,Scotland,2018,0.2,0.21,EA,7.54,0.668979058,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 2,Tyninghame,Bel 2,Salt marsh,Humified Peat (Substantia Humosa),56.00325372,-2.59876978,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,6.54,0.677015707,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 2,Tyninghame,Bel 2,Salt marsh,Humified Peat (Substantia Humosa),56.00325372,-2.59876978,direct from dataset,1,UK,Scotland,2018,0.6,0.61,EA,4.58,0.752513089,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 2,Tyninghame,Bel 2,Salt marsh, Silt,56.00325372,-2.59876978,direct from dataset,1,UK,Scotland,2018,0.8,0.81,EA,3.21,1.15617801,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 3,Tyninghame,Bel 3,Salt marsh,Peat (Turfa herbacea),56.00319275,-2.5989909,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,10.21,0.456439791,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 3,Tyninghame,Bel 3,Salt marsh,Humified Peat (Substantia Humosa),56.00319275,-2.5989909,direct from dataset,1,UK,Scotland,2018,0.2,0.21,EA,5.44,0.457591623,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 3,Tyninghame,Bel 3,Salt marsh, Silt,56.00319275,-2.5989909,direct from dataset,1,UK,Scotland,2018,0.5,0.51,EA,3.11,0.809267016,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 3,Tyninghame,Bel 3,Salt marsh,Sandy Silt,56.00319275,-2.5989909,direct from dataset,1,UK,Scotland,2018,0.8,0.81,EA,1.02,1.207748691,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 4,Tyninghame,Bel 4,Salt marsh,Peat (Turfa herbacea),56.00314484,-2.59941866,direct from dataset,1,UK,Scotland,2018,0.02,0.03,EA,9.74,0.508586387,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 4,Tyninghame,Bel 4,Salt marsh,Humified Peat (Substantia Humosa),56.00314484,-2.59941866,direct from dataset,1,UK,Scotland,2018,0.21,0.22,EA,6.42,0.582015707,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 4,Tyninghame,Bel 4,Salt marsh, Silt,56.00314484,-2.59941866,direct from dataset,1,UK,Scotland,2018,0.5,0.51,EA,2.32,1.402356021,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 5,Tyninghame,Bel 5,Salt marsh,Peat (Turfa herbacea),56.00309173,-2.59983048,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,8.74,0.313664921,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 5,Tyninghame,Bel 5,Salt marsh,Humified Peat (Substantia Humosa),56.00309173,-2.59983048,direct from dataset,1,UK,Scotland,2018,0.16,0.17,EA,5.41,0.792722513,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 5,Tyninghame,Bel 5,Salt marsh, Silt,56.00309173,-2.59983048,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,2.14,1.429895288,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 6,Tyninghame,Bel 6,Salt marsh,Peat (Turfa herbacea),56.00307417,-2.60026727,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,8.99,0.187617801,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 6,Tyninghame,Bel 6,Salt marsh,Humified Peat (Substantia Humosa),56.00307417,-2.60026727,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,6.65,0.71065445,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 6,Tyninghame,Bel 6,Salt marsh,Silt,56.00307417,-2.60026727,direct from dataset,1,UK,Scotland,2018,0.3,0.31,EA,1.98,0.941989529,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 7,Tyninghame,Bel 7,Salt marsh,Peat (Turfa herbacea),56.00310657,-2.60085342,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,9.87,0.448324607,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 7,Tyninghame,Bel 7,Salt marsh,Humified Peat (Substantia Humosa),56.00310657,-2.60085342,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,5.54,0.936439791,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 7,Tyninghame,Bel 7,Salt marsh,Silt,56.00310657,-2.60085342,direct from dataset,1,UK,Scotland,2018,0.22,0.23,EA,2.21,1.057303665,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 8,Tyninghame,Bel 8,Salt marsh,Peat (Turfa herbacea),56.00316974,-2.60141202,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,11.32,0.279712042,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 8,Tyninghame,Bel 8,Salt marsh,Peat (Turfa herbacea),56.00316974,-2.60141202,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,10.26,0.697094241,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 8,Tyninghame,Bel 8,Salt marsh,Humified Peat (Substantia Humosa),56.00316974,-2.60141202,direct from dataset,1,UK,Scotland,2018,0.2,0.21,EA,7.45,0.726623037,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 8,Tyninghame,Bel 8,Salt marsh,Silt,56.00316974,-2.60141202,direct from dataset,1,UK,Scotland,2018,0.35,0.36,EA,2.11,1.380994764,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 9,Tyninghame,Bel 9,Salt marsh,Peat (Turfa herbacea),56.00312718,-2.60187292,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,11.22,0.349397906,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 9,Tyninghame,Bel 9,Salt marsh,Peat (Turfa herbacea),56.00312718,-2.60187292,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,9.85,0.353298429,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 9,Tyninghame,Bel 9,Salt marsh,Humified Peat (Substantia Humosa),56.00312718,-2.60187292,direct from dataset,1,UK,Scotland,2018,0.3,0.31,EA,6.21,1.061361257,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 9,Tyninghame,Bel 9,Salt marsh, Silt,56.00312718,-2.60187292,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,1.95,1.194554974,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 10,Tyninghame,Bel 10,Salt marsh,Peat (Turfa herbacea),56.00309109,-2.6020246,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,11.25,0.195340314,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 10,Tyninghame,Bel 10,Salt marsh,Humified Peat (Substantia Humosa),56.00309109,-2.6020246,direct from dataset,1,UK,Scotland,2018,0.2,0.21,EA,7.11,0.677879581,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 10,Tyninghame,Bel 10,Salt marsh,Silt,56.00309109,-2.6020246,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,2.01,1.263115183,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 11,Tyninghame,Bel 11,Salt marsh,Peat (Turfa herbacea),56.00388108,-2.60157871,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,10.25,0.316596859,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 11,Tyninghame,Bel 11,Salt marsh,Peat (Turfa herbacea),56.00388108,-2.60157871,direct from dataset,1,UK,Scotland,2018,0.1,0.11,EA,12.23,0.388141361,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 11,Tyninghame,Bel 11,Salt marsh,Humified Peat (Substantia Humosa),56.00388108,-2.60157871,direct from dataset,1,UK,Scotland,2018,0.18,0.19,EA,6.99,1.125863874,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 11,Tyninghame,Bel 11,Salt marsh,Silt,56.00388108,-2.60157871,direct from dataset,1,UK,Scotland,2018,0.5,0.51,EA,1.23,1.464450262,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 12,Tyninghame,Bel 12,Salt marsh,Peat (Turfa herbacea),56.00373111,-2.6013844,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,11.23,0.287801047,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 12,Tyninghame,Bel 12,Salt marsh,Humified Peat (Substantia Humosa),56.00373111,-2.6013844,direct from dataset,1,UK,Scotland,2018,0.11,0.12,EA,5.45,0.796492147,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 12,Tyninghame,Bel 12,Salt marsh,Silt,56.00373111,-2.6013844,direct from dataset,1,UK,Scotland,2018,0.35,0.36,EA,2.36,1.186727749,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 13,Tyninghame,Bel 13,Salt marsh,Peat (Turfa herbacea),56.00355049,-2.60121371,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,15.33,0.26895288,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 13,Tyninghame,Bel 13,Salt marsh,Humified Peat (Substantia Humosa),56.00355049,-2.60121371,direct from dataset,1,UK,Scotland,2018,0.26,0.27,EA,6.55,0.743403141,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 13,Tyninghame,Bel 13,Salt marsh,Silt,56.00355049,-2.60121371,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,1.22,1.098691099,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 14,Tyninghame,Bel 14,Salt marsh,Peat (Turfa herbacea),56.00337505,-2.60114122,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,9.77,0.324633508,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 14,Tyninghame,Bel 14,Salt marsh,Humified Peat (Substantia Humosa),56.00337505,-2.60114122,direct from dataset,1,UK,Scotland,2018,0.15,0.16,EA,6.58,0.710052356,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 14,Tyninghame,Bel 14,Salt marsh, Silt,56.00337505,-2.60114122,direct from dataset,1,UK,Scotland,2018,0.35,0.36,EA,1.58,1.210157068,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 15,Tyninghame,Bel 15,Salt marsh,Peat (Turfa herbacea),56.00305859,-2.60098691,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,10.23,0.363115183,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 15,Tyninghame,Bel 15,Salt marsh,Humified Peat (Substantia Humosa),56.00305859,-2.60098691,direct from dataset,1,UK,Scotland,2018,0.07,0.08,EA,6.64,0.545968586,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 15,Tyninghame,Bel 15,Salt marsh, Silt,56.00305859,-2.60098691,direct from dataset,1,UK,Scotland,2018,0.3,0.31,EA,1.69,1.038167539,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 16,Tyninghame,Bel 16,Salt marsh,Peat (Turfa herbacea),56.00283584,-2.600737,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,8.99,0.184528796,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 16,Tyninghame,Bel 16,Salt marsh,Humified Peat (Substantia Humosa),56.00283584,-2.600737,direct from dataset,1,UK,Scotland,2018,0.13,0.14,EA,5.56,0.785994764,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 16,Tyninghame,Bel 16,Salt marsh, Silt,56.00283584,-2.600737,direct from dataset,1,UK,Scotland,2018,0.4,0.41,EA,1.78,1.130863874,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 17,Tyninghame,Bel 17,Salt marsh,Peat (Turfa herbacea),56.00265462,-2.60056717,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,9.54,0.213612565,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 17,Tyninghame,Bel 17,Salt marsh,Peat (Turfa herbacea),56.00265462,-2.60056717,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,7.25,0.505445026,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 17,Tyninghame,Bel 17,Salt marsh,Silt,56.00265462,-2.60056717,direct from dataset,1,UK,Scotland,2018,0.3,0.31,EA,1.22,1.130235602,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 18,Tyninghame,Bel 18,Salt marsh,Peat (Turfa herbacea),56.00241896,-2.60026555,direct from dataset,1,UK,Scotland,2018,0,0.01,EA,8.62,0.302460733,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 18,Tyninghame,Bel 18,Salt marsh,Humified Peat (Substantia Humosa),56.00241896,-2.60026555,direct from dataset,1,UK,Scotland,2018,0.24,0.25,EA,6.25,0.721806283,unpublished
Natural,HM,Smeaton et al 2022a,CS Bel 18,Tyninghame,Bel 18,Salt marsh, Silt,56.00241896,-2.60026555,direct from dataset,1,UK,Scotland,2018,0.5,0.51,EA,1.68,1.539528796,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Peat (Turfa herbacea),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0,0.02,EA,7.18,0.562905759,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Peat (Turfa herbacea),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.04,0.05,EA,9.2,0.448534031,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Peat (Turfa herbacea),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,8.51,0.279005236,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.14,0.15,EA,5.98,0.656230366,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.19,0.2,EA,7.36,0.622356021,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.24,0.25,EA,7.47,0.629057592,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.29,0.3,EA,7.09,0.578376963,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.34,0.35,EA,6.23,0.806125654,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Humified Peat (Substantia Humosa),56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.39,0.4,EA,4.53,0.665680628,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.44,0.45,EA,3.78,0.894371728,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.49,0.5,EA,3.24,0.794371728,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.54,0.55,EA,2.5,0.913481675,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.59,0.6,EA,2.81,0.881806283,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.64,0.65,EA,2.88,0.888429319,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Sandy Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.69,0.7,EA,1.42,1.218717277,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 19,Tyninghame,Bel 19,Salt marsh,Sandy Silt,56.00198,-2.60002,direct from dataset,1,UK,Scotland,2018,0.73,0.74,EA,0.66,1.092696335,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Peat (Turfa herbacea),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0,0.02,EA,8.32,0.282539267,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Peat (Turfa herbacea),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.04,0.05,EA,7.93,0.549319372,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Peat (Turfa herbacea),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,7.4,0.542382199,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Humified Peat (Substantia Humosa),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.14,0.15,EA,6.2,0.587565445,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Humified Peat (Substantia Humosa),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.19,0.2,EA,7.1,0.811910995,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Humified Peat (Substantia Humosa),56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.24,0.25,EA,4.4,1.227251309,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 20,Tyninghame,Bel 20,Salt marsh,Silt,56.00191,-2.60056,direct from dataset,1,UK,Scotland,2018,0.29,0.3,EA,1.06,1.629162304,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Peat (Turfa herbacea),56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0,0.02,EA,13.26,0.273769634,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Peat (Turfa herbacea),56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0.04,0.05,EA,9.73,0.303089005,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Humified Peat (Substantia Humosa),56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,8.15,0.610104712,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Humified Peat (Substantia Humosa),56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0.14,0.15,EA,6.97,0.740157068,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Silt,56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0.19,0.2,EA,1.47,1.206649215,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 21,Tyninghame,Bel 21,Salt marsh,Silt,56.00177,-2.60132,direct from dataset,1,UK,Scotland,2018,0.22,0.23,EA,1.42,0.991073298,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh,Peat (Turfa herbacea),56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0,0.02,EA,7.91,0.429397906,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh,Humified Peat (Substantia Humosa),56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.04,0.05,EA,7.76,0.474293194,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh,Humified Peat (Substantia Humosa),56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.09,0.1,EA,6.77,0.702041885,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.14,0.15,EA,7.73,0.598638743,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.19,0.2,EA,4.93,0.707120419,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.24,0.25,EA,4.76,0.678455497,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.29,0.3,EA,5.09,0.78434555,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.34,0.35,EA,5.7,0.863324607,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 22,Tyninghame,Bel 22,Salt marsh, Silt,56.00177,-2.60125,direct from dataset,1,UK,Scotland,2018,0.38,0.39,EA,1.01,0.899764398,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 23,Tyninghame,Bel 23,Salt marsh,Peat (Turfa herbacea),56.00224,-2.60079,direct from dataset,1,UK,Scotland,2018,0,0.02,EA,12.93,0.296230366,unpublished
Natural,LM,Smeaton et al 2022a,CS Bel 23,Tyninghame,Bel 23,Salt marsh,Peat (Turfa herbacea),56.00224,-2.60079,direct from dataset,1,UK,Scotland,2018,0.04,0.05,EA,11.23,0.346753927,unpublished
