Species,Source,Site_name,Site,Subsite,Season,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,SOM_perc,BD_reported_g_cm3,Conv_factor,DOI
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.936368552,2.034196229,1.466936667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.581741106,2.788224215,1.254973333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.080555988,2.202659175,1.37917,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.037062739,2.151843368,1.52206,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.153081618,2.287395278,1.42902,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 1,Swartkops Estuary,5,Summer,Swartkops_Summer_5_1_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.14055064,2.272754574,1.535103333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.334706278,2.499598409,1.507076667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.233461993,2.381308556,1.435293333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,1.808197496,1.884446192,1.44743,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.09620997,1.052587884,1.368266667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.4407525,1.455137867,1.40595,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.609555646,1.652360844,1.455825,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.135219427,2.266525794,1.55176,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.920790175,2.015995064,1.444786667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.917789813,2.012489558,1.545773333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.582999461,2.789694428,1.36992,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,3.288585231,3.614073175,1.266166667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.747115937,2.981441683,1.336583333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.753770553,1.820855886,1.313813333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.802353533,1.877618335,1.47206,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.795893265,1.870070412,1.558833333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,1.849384439,1.932567402,1.545293333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.75558644,1.822977497,1.55024,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.21322969,2.357669926,1.529036667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,3.230523748,3.546236416,1.265396667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.342626151,2.508851677,1.281933333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.01610126,3.295713588,1.34291,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.905621755,1.998272877,1.676293333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.965347899,2.068054561,1.61156,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.067628017,2.18755464,1.526786667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.418395175,2.597377235,1.42981,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.670122213,1.723124445,1.531556667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.929630691,2.026323976,1.604356667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.500319453,2.693094349,1.486863333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.911523809,3.173529394,1.205366667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.379937511,2.552444808,1.351443333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,1.182859397,1.153825677,1.491046667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.648198522,1.697509665,1.414773333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.834156804,1.91477603,1.529293333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.181801676,2.320950667,1.562723333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.770671911,1.84060277,1.49453,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.954436494,2.055306103,1.587336667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.630562091,2.84526474,1.370583333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.578249788,2.784145097,1.294066667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.0876807,2.210983409,1.304813333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,5.341495091,6.012612561,1.094873333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.610015188,2.821258544,1.290536667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,1.979686266,2.084806947,1.349066667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.211320744,2.355439589,1.37368,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.435263956,2.617086057,1.420146667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Salicornia,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.109033531,1.06757043,1.42791,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.8235861820000001,1.902425729,1.4754,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.900776324,1.992611665,1.5221,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.65134848,1.701189952,1.3447,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.32970898,1.325398972,1.676466667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.741032809,1.805973605,1.499833333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.477107559,1.497613692,1.5276,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.618443529,1.662745098,1.563733333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.459702699,1.477278536,1.520433333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.834233147,1.914865226,1.478233333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.428049062,1.440295668,1.5498,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.380068922,1.384237553,1.739833333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.402688839,1.410665777,1.584333333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.549282435,1.581939988,1.5807,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.532518636,1.562353822,1.5406,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.6812375,1.736111111,1.5586,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.579387745,1.617113851,1.396633333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.948295392,2.04813108,1.479333333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.713267258,1.773533424,1.439433333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.626897354,1.672622215,1.5558,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.511981158,1.538358638,1.632633333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.416197474,1.426448737,1.477566667,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.544652252,1.576530263,1.450933333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
Salicornia tegetaria,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Salicornia,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,8.665770832,9.896565991,1.468733333,(0.8559*SOM_perc)+0.1953,https://doi.org/10.1016/j.scitotenv.2022.156955
