study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity_661keV,cs137_activity_se_661keV,cs137_unit,pb210_activity_46.5keV,pb210_activity_se_46.5keV,pb210_unit,pb214_activity_295keV,pb214_activity_se_295keV,pb214_activity_351.9keV,pb214_activity_se_351.9keV,pb214_unit,bi214_activity_609keV,bi214_activity_se_609keV,bi214_unit
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,10,12,fraction_organic_matter_1,NA,0.4986971336941266,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,10,12,fraction_organic_matter_2,NA,0.45266189724054917,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,10,12,NA,0.1484127388535032,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,12,14,fraction_organic_matter_1,NA,0.20344086021505428,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,12,14,fraction_organic_matter_2,NA,0.19142827847841798,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,12,14,NA,0.2873936305732484,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,14,16,fraction_organic_matter_1,NA,0.1922741794946262,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,14,16,fraction_organic_matter_2,NA,0.2008924240954485,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,14,16,NA,0.28817834394904457,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,16,18,fraction_organic_matter_1,NA,0.1558602304103644,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,16,18,fraction_organic_matter_2,NA,0.19424161964818987,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,16,18,NA,0.3308535031847134,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,18,20,fraction_organic_matter_1,NA,0.1667704903443951,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,18,20,fraction_organic_matter_2,NA,0.21761944214305715,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,18,20,NA,0.35906242038216557,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,20,22,fraction_organic_matter_1,NA,0.09220961560353738,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,20,22,fraction_organic_matter_2,NA,0.17674156247062414,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,20,22,NA,0.3639388535031847,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,22,24,fraction_organic_matter_1,NA,0.1389691490353225,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,22,24,fraction_organic_matter_2,NA,0.024041962611417306,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,22,24,NA,0.46700636942675167,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,24,26,fraction_organic_matter_1,NA,0.11621324107563825,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,24,26,fraction_organic_matter_2,NA,0.11590432228283819,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,24,26,NA,0.7159745222929936,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,26,28,fraction_organic_matter_1,NA,0.09593569228458,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,26,28,fraction_organic_matter_2,NA,0.08648022800142295,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,26,28,NA,0.8996280254777068,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,28,30,fraction_organic_matter_1,NA,0.07338172417221708,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,28,30,fraction_organic_matter_2,NA,0.06748626732932618,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,28,30,NA,1.049564331210191,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,30,35,fraction_organic_matter_1,NA,0.05803204601479038,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,30,35,fraction_organic_matter_2,NA,0.05519953393533407,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,30,35,NA,1.133058853503185,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,35,40,fraction_organic_matter_1,NA,0.03607013879824008,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,35,40,fraction_organic_matter_2,NA,0.034178161310049644,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G3,russian corer,35,40,NA,1.4339750318471338,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,0,6,fraction_organic_matter_1,NA,0.6305771750019276,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,0,6,fraction_organic_matter_2,NA,0.7132316773241524,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,0,6,NA,0.09188619957537156,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,6,8,fraction_organic_matter_1,NA,0.3128532551810779,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,6,8,fraction_organic_matter_2,NA,0.28255578093305894,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,6,8,NA,0.29767133757961783,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,8,10,fraction_organic_matter_1,NA,0.21016456921587787,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,8,10,fraction_organic_matter_2,NA,0.1918019480519481,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,8,10,NA,0.40852484076433127,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,10,12,fraction_organic_matter_1,NA,0.21787859768672338,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,10,12,fraction_organic_matter_2,NA,0.16080697287239398,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,10,12,NA,0.540575796178344,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,12,14,fraction_organic_matter_1,NA,0.09700158856235384,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,12,14,fraction_organic_matter_2,NA,0.08835904628330632,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,12,14,NA,0.7320305732484077,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,14,16,fraction_organic_matter_1,NA,0.04888846116832082,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,14,16,fraction_organic_matter_2,NA,0.0395332636711953,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,14,16,NA,1.1070624203821655,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,16,18,fraction_organic_matter_1,NA,0.02881900496543184,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,16,18,fraction_organic_matter_2,NA,0.025778530435600824,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,16,18,NA,1.255857324840764,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,18,20,fraction_organic_matter_1,NA,0.032102447153758304,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,18,20,fraction_organic_matter_2,NA,0.025744416873451623,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,18,20,NA,1.238517197452229,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,20,25,fraction_organic_matter_1,NA,0.015296367112812771,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,20,25,fraction_organic_matter_2,NA,0.015458743224251765,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G1,russian corer,20,25,NA,1.3744550318471336,NA,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,0,5,NA,0.186564076433121,0.22470705219442763,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,5,10,NA,0.2103256050955414,0.42561325262822547,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,10,15,NA,0.18676993630573246,0.3323965960815357,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,15,20,NA,0.2766022929936306,0.2812408431169542,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,20,25,NA,0.3834394904458599,0.22418140944189224,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,25,30,NA,0.379511847133758,0.21062139430080998,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,30,35,NA,0.3926991082802548,0.2538206373652412,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,35,40,NA,0.3440264968152867,0.2213062777425492,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,40,45,NA,0.4222858598726115,0.16910291755092322,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,45,50,NA,0.517007898089172,0.15031315240083495,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,50,52,NA,0.47948025477707007,0.301001581444386,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,52,54,NA,0.5248050955414013,0.13977379266322226,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,54,56,NA,0.49771210191082804,0.13572219147758702,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,56,58,NA,0.5206980891719746,0.14269157217639894,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,58,60,NA,0.879347770700637,0.0838774291712408,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,60,62,NA,0.8238267515923567,0.07427395015090643,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,62,64,NA,0.9735592356687899,0.05256931024963511,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,64,66,NA,1.0807184713375797,0.04675566956217565,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,66,68,NA,1.2981452229299364,0.032508847589394485,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,68,70,NA,1.2577987261146497,0.02532096298787383,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G23,russian corer,70,75,NA,1.454607898089172,0.03329614187562388,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,0,5,NA,0.11687949044585985,0.29646447005860216,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,5,10,NA,0.10478471337579617,0.3792129396741865,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,10,15,NA,0.10405095541401274,0.3885756410511845,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,15,20,NA,0.11269707006369425,0.5520945649135418,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,20,25,NA,0.1685115923566879,0.3691098967347972,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,25,30,NA,0.17371108280254777,0.3431166608316801,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,30,35,NA,0.2701248407643312,0.2557711150303743,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,35,40,NA,0.3777426751592357,0.17370494386448687,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,40,45,NA,0.30044738853503183,0.24239869831997007,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,45,50,NA,0.2748738853503184,0.24058178350023846,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,50,55,NA,0.25850292993630575,0.23322577490955307,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,55,60,NA,0.3362099363057325,0.19090568197517233,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,60,65,NA,0.3370822929936306,0.20028290735752902,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,65,67,NA,0.49725350318471334,0.129586169130877,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,67,69,NA,0.5614318471337579,0.10454004758128459,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,69,71,NA,0.7382114649681528,0.09129289642884811,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,71,73,NA,0.8105936305732484,0.27151613093947696,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,73,75,NA,0.6657222929936306,0.2912518824196671,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,75,77,NA,0.5772993630573248,0.308974764654695,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,77,79,NA,0.5996687898089171,0.12365784536782025,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,79,81,NA,0.7977834394904458,0.08412780725198438,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,81,83,NA,0.8493095541401274,0.08279433355819195,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,83,85,NA,0.8567133757961785,0.08516116156072254,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G22,russian corer,85,90,NA,0.8812127388535032,0.06913158601634761,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,0,5,NA,0.09535999999999999,0.3581905005542765,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,5,10,NA,0.12233783439490446,0.323040380047506,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,10,15,NA,0.10751388535031849,0.4313199692463481,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,15,20,NA,0.12289834394904459,0.4506570671001955,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,20,25,NA,0.14307668789808917,0.40204596412556043,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,25,30,NA,0.17604687898089172,0.32836120133124824,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,30,35,NA,0.23581757961783437,0.27303195946215536,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,35,40,NA,0.2603964331210191,0.24333300385489787,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,40,45,NA,0.29972993630573247,0.2635021639033259,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,45,50,NA,0.24150624203821658,0.27604874111695116,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,50,55,NA,0.39801681528662425,0.1899496690841358,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,55,57,NA,0.37648407643312104,0.17438921651221576,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,57,59,NA,0.4677757961783439,0.14627175889841526,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,59,61,NA,0.7079592356687898,0.10975345808000321,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,61,63,NA,0.38484585987261144,0.17952398038512152,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,63,65,NA,0.34073885350318467,0.1759992143769028,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
