Marsh_ID,Site_ID,Nation,Marsh_Type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Sampling_Method,Core_Depth_cm,Purpose
Cockleshell Creek,NA,England,NA,2019,51.37047,0.79854459,594890,167207.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Crossens,NA,England,NA,2019,53.67916,-2.999677,334065,420764.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Crossens,NA,England,NA,2019,53.67898,-2.997352972,334219,420742.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Crossens,NA,England,NA,2019,53.6786,-2.992732,334523,420695.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Crossens,NA,England,NA,2019,53.67817,-2.990873,334645,420646.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cuckmere,NA,England,NA,2019,50.76645,0.14946888,551677,98520.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cuckmere,NA,England,NA,2019,50.76644,0.14966684,551691,98520.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cuckmere,NA,England,NA,2019,50.76644,0.14925592,551662,98519.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cuckmere,NA,England,NA,2019,50.76645,0.14908588,551650,98519.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cuckmere,NA,England,NA,2019,50.76648,0.14887457,551635,98522.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dingle Little Hill,NA,England,NA,2019,52.30183,1.6501078,648955,273354.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dingle Little Hill,NA,England,NA,2019,52.30319,1.6484586,648835,273499.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dingle Little Hill,NA,England,NA,2019,52.30256,1.6491994,648889,273432.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dingle Little Hill,NA,England,NA,2019,52.30204,1.6499045,648940,273376.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Dingle Little Hill,NA,England,NA,2019,52.30235,1.6495483,648914,273410.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Erth,NA,England,NA,2019,50.39057,-4.2899884,237316,57028.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Fenham Mill,NA,England,NA,2019,55.66019,-1.860683056,408864,640750.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Fenham Mill,NA,England,NA,2019,55.66001,-1.8608308,408854,640730.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Fenham Mill,NA,England,NA,2019,55.66024,-1.860103333,408900,640755.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Fenham Mill,NA,England,NA,2019,55.66011,-1.860395278,408882,640741.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Fenham Mill,NA,England,NA,2019,55.66017,-1.860256667,408890,640748.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gannel,NA,England,NA,2019,50.40563333,-5.084263889,180935,60744.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gannel,NA,England,NA,2019,50.40508667,-5.087716667,180687,60693.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gannel,NA,England,NA,2019,50.40561333,-5.084338889,180929,60742.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gannel,NA,England,NA,2019,50.40518667,-5.084433333,180921,60695.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gannel,NA,England,NA,2019,50.40490833,-5.083933333,180955,60662.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gayton Colt,NA,England,NA,2019,53.30362,-3.093933333,327198,379077.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gayton Colt,NA,England,NA,2019,53.30285,-3.095625,327084,378994.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gayton Colt,NA,England,NA,2019,53.3027,-3.096288889,327040,378978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gayton Colt,NA,England,NA,2019,53.3024,-3.096886111,326999,378945.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gedney Drove End,NA,England,NA,2019,52.84062,0.201116667,548353,329282.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gedney Drove End,NA,England,NA,2019,52.82837,0.348488889,558322,328233.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gedney Drove End,NA,England,NA,2019,52.83822,0.199177778,548230,329011.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gedney Drove End,NA,England,NA,2019,52.86366,0.304666667,555244,332063.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Gedney Drove End,NA,England,NA,2019,52.84055,0.199808333,548265,329271.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Goldhanger,NA,England,NA,2019,51.73232,0.74553078,589690,207301.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Goldhanger,NA,England,NA,2019,51.73247,0.74644509,589752,207320.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Goldhanger,NA,England,NA,2019,51.73303,0.74907982,589932,207389.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Goldhanger,NA,England,NA,2019,51.73279,0.74841002,589887,207361.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Goldhanger,NA,England,NA,2019,51.73249,0.74752436,589827,207325.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Hythe,NA,England,NA,2019,50.8618,-1.38483725,443391,107101.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Hythe,NA,England,NA,2019,50.86208,-1.385421333,443350,107132.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Hythe,NA,England,NA,2019,50.86194,-1.384770361,443396,107117.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Hythe,NA,England,NA,2019,50.86181,-1.385153833,443369,107102.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isley Marsh,NA,England,NA,2019,51.07417,-4.1575,248950,132753.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isley Marsh,NA,England,NA,2019,51.07306,-4.155277778,249102,132625.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Isley Marsh,NA,England,NA,2019,51.07222,-4.155,249119,132531.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
King's,NA,England,NA,2019,52.09262,1.5815967,645436,249861.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
King's,NA,England,NA,2019,52.09247,1.5789446,645255,249835.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
King's,NA,England,NA,2019,52.0923,1.5765874,645095,249809.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
King's,NA,England,NA,2019,52.09243,1.577832,645179,249827.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
King's,NA,England,NA,2019,52.09252,1.579996,645327,249845.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Levington,NA,England,NA,2019,51.99824,1.263033,624092,238338.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Levington,NA,England,NA,2019,51.99782,1.260948,623951,238285.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Levington,NA,England,NA,2019,51.99794,1.2617291,624004,238301.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Levington,NA,England,NA,2019,51.9981,1.2624838,624055,238321.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Levington,NA,England,NA,2019,51.99781,1.2613406,623978,238285.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Maydays,NA,England,NA,2019,51.80371,0.9351864,602464,215749.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Maydays,NA,England,NA,2019,51.8032,0.9352564,602471,215692.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Maydays,NA,England,NA,2019,51.80263,0.93536619,602481,215629.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Maydays,NA,England,NA,2019,51.80207,0.93549198,602493,215567.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Maydays,NA,England,NA,2019,51.80143,0.93564259,602506,215497.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Milburn (Avon),NA,England,NA,2019,50.30779,-3.853471,268114,46959.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Milburn (Avon),NA,England,NA,2019,50.30783,-3.853107,268140,46963.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Milburn (Avon),NA,England,NA,2019,50.30779,-3.853416,268118,46959.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Milburn (Avon),NA,England,NA,2019,50.30785,-3.853192,268134,46965.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Milburn (Avon),NA,England,NA,2019,50.30787,-3.853015,268146,46967.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Morston,NA,England,NA,2019,52.96465,0.98447378,600531,344978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Morston,NA,England,NA,2019,52.96465,0.98447378,600531,344978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Morston,NA,England,NA,2019,52.96465,0.98447378,600531,344978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Morston,NA,England,NA,2019,52.96465,0.98447378,600531,344978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Morston,NA,England,NA,2019,52.96465,0.98447378,600531,344978.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
New Water Haugh,NA,England,NA,2019,55.76704,-2.036701944,397796,652634.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
New Water Haugh,NA,England,NA,2019,55.76683,-2.036923333,397782,652610.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
New Water Haugh,NA,England,NA,2019,55.76676,-2.037009444,397776,652602.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
New Water Haugh,NA,England,NA,2019,55.76696,-2.036748889,397793,652625.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
New Water Haugh,NA,England,NA,2019,55.76692,-2.036826389,397788,652620.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
North Binness Island,NA,England,NA,2019,50.82763,-1.029358333,468459,103570.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
North Binness Island,NA,England,NA,2019,50.82759,-1.029338889,468461,103566.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
North Binness Island,NA,England,NA,2019,50.82757,-1.0294,468456,103563.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
North Binness Island,NA,England,NA,2019,50.82759,-1.029341667,468461,103566.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
North Binness Island,NA,England,NA,2019,50.82759,-1.029330556,468461,103566.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Northey Island,NA,England,NA,2019,51.71906,0.71601749,587707,205750.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Northey Island,NA,England,NA,2019,51.7193,0.71583966,587694,205777.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Northey Island,NA,England,NA,2019,51.71917,0.71592917,587700,205762.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Northey Island,NA,England,NA,2019,51.71956,0.71565304,587680,205805.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Penhill,NA,England,NA,2019,51.08278,-4.098333333,253122,133591.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Penhill,NA,England,NA,2019,51.0825,-4.098611111,253102,133560.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Penhill,NA,England,NA,2019,51.08167,-4.09955,253033,133470.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Penhill,NA,England,NA,2019,51.08139,-4.099444444,253040,133438.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Penhill,NA,England,NA,2019,51.0803,-4.10005,252994,133318.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Polwheverel,NA,England,NA,2019,50.11239,-5.1650596,173809,28388.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Polwheverel,NA,England,NA,2019,50.11238,-5.1652207,173797,28387.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Polwheverel,NA,England,NA,2019,50.11236,-5.1654142,173783,28385.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Polwheverel,NA,England,NA,2019,50.11248,-5.16520975,173798,28398.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
RAF Wainfleet,NA,England,NA,2019,53.055,0.23918062,550172,353204.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
RAF Wainfleet,NA,England,NA,2019,53.05251,0.24178237,550355,352933.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
RAF Wainfleet,NA,England,NA,2019,53.05446,0.23977071,550214,353145.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
RAF Wainfleet,NA,England,NA,2019,53.05385,0.24041578,550259,353079.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
RAF Wainfleet,NA,England,NA,2019,53.05316,0.24110645,550308,353004.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Rockcliffe,NA,England,NA,2019,54.967,-3.0462,333119,564098.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Rockcliffe,NA,England,NA,2019,54.9663,-3.0442,333245,564018.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Rockcliffe,NA,England,NA,2019,54.9652,-3.0427,333340,563895.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Rockcliffe,NA,England,NA,2019,54.965,-3.0403,333493,563870.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Rockcliffe,NA,England,NA,2019,54.9646,-3.0372,333691,563823.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Scarth Bight,NA,England,NA,2019,54.155695,-3.2385676,319213,474029.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Scarth Bight,NA,England,NA,2019,54.155988,-3.238071,319246,474061.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Scarth Bight,NA,England,NA,2019,54.155851,-3.2383119,319230,474046.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Scarth Bight,NA,England,NA,2019,54.156161,-3.2378618,319260,474080.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Scarth Bight,NA,England,NA,2019,54.155531,-3.238823,319196,474011.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Seaton Burn,NA,England,NA,2019,55.0814,-1.477813889,433435,576452.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Seaton Burn,NA,England,NA,2019,55.08117,-1.477893333,433430,576427.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Seaton Burn,NA,England,NA,2019,55.081165,-1.477893,433430,576426.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Seaton Burn,NA,England,NA,2019,55.081399,-1.477814,433435,576452.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shirehall Moore,NA,England,NA,2019,50.39452,-4.664022222,210748,58353.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shirehall Moore,NA,England,NA,2019,50.39458,-4.662302778,210870,58355.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shirehall Moore,NA,England,NA,2019,50.39453,-4.663563889,210780,58353.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shirehall Moore,NA,England,NA,2019,50.39446,-4.663327778,210797,58345.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shirehall Moore,NA,England,NA,2019,50.39449,-4.662702778,210841,58346.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shotley Gate,NA,England,NA,2019,51.96028,1.2475,623215,234070.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shotley Gate,NA,England,NA,2019,51.96,1.2475,623216,234039.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shotley Gate,NA,England,NA,2019,51.96,1.2475,623216,234039.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shotley Gate,NA,England,NA,2019,51.96056,1.2475,623213,234101.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shotley Gate,NA,England,NA,2019,51.96028,1.2475,623215,234070.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sleekburn,NA,England,NA,2019,55.14632,-1.557855556,428279,583642.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sleekburn,NA,England,NA,2019,55.14628,-1.557848611,428280,583637.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sleekburn,NA,England,NA,2019,55.14628,-1.557812778,428282,583637.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sleekburn,NA,England,NA,2019,55.14641,-1.558090556,428264,583652.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sleekburn,NA,England,NA,2019,55.14642,-1.558106111,428263,583653.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Snape,NA,England,NA,2019,52.16306,1.5089204,640080,257449.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Snape,NA,England,NA,2019,52.16332,1.5095114,640119,257480.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Snape,NA,England,NA,2019,52.16324,1.5093292,640107,257470.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Snape,NA,England,NA,2019,52.16341,1.5096352,640127,257490.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Spinny,NA,England,NA,2019,52.0316,1.3384427,629097,242282.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Spinny,NA,England,NA,2019,52.03168,1.3381424,629076,242290.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Stoke,NA,England,NA,2019,51.4153,0.5791,579442,171631.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Stoke,NA,England,NA,2019,51.4159,0.579,579433,171698.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Stoke,NA,England,NA,2019,51.4157,0.5791,579441,171676.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Stoke,NA,England,NA,2019,51.4156,0.5791,579441,171665.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Stoke,NA,England,NA,2019,51.4154,0.5791,579442,171643.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Swanscombe,NA,England,NA,2019,51.45866,0.30063439,559930,175808.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Swanscombe,NA,England,NA,2019,51.45866,0.30063439,559930,175808.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Swanscombe,NA,England,NA,2019,51.45866,0.30063439,559930,175808.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Swanscombe,NA,England,NA,2019,51.45866,0.30063439,559930,175808.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tetney Haven,NA,England,NA,2019,53.52326,0.021127778,534086,404855.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tetney Haven,NA,England,NA,2019,53.52451,0.023744444,534256,404999.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tetney Haven,NA,England,NA,2019,53.52385,0.022508333,534176,404923.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tetney Haven,NA,England,NA,2019,53.5232,0.020708333,534059,404847.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tetney Haven,NA,England,NA,2019,53.52336,0.021458333,534108,404867.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tollesbury,NA,England,NA,2019,51.76976,0.84372307,596307,211724.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tollesbury,NA,England,NA,2019,51.77042,0.83859329,595950,211783.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tollesbury,NA,England,NA,2019,51.77107,0.83371352,595611,211843.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tollesbury,NA,England,NA,2019,51.76859,0.84920626,596690,211608.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tollesbury,NA,England,NA,2019,51.76778,0.85539148,597120,211535.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Uplees,NA,England,NA,2019,51.35241,0.880102778,600645,165419.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Uplees,NA,England,NA,2019,51.35229,0.879872222,600629,165405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Uplees,NA,England,NA,2019,51.35211,0.879616667,600612,165384.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Uplees,NA,England,NA,2019,51.35181,0.878963889,600568,165349.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Uplees,NA,England,NA,2019,51.35209,0.879469444,600602,165382.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Wheat Park,NA,England,NA,2019,50.33245,-3.926849,262960,49834.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Wheat Park,NA,England,NA,2019,50.33262,-3.927285,262929,49853.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Wheat Park,NA,England,NA,2019,50.33262,-3.92732,262927,49853.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Wheat Park,NA,England,NA,2019,50.33253,-3.927041,262946,49843.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Wheat Park,NA,England,NA,2019,50.33247,-3.926908,262956,49836.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Aberlady Bay,NA,Scotland,NA,2019,56.022622,-2.869309,345912,681420.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Aberlady Bay,NA,Scotland,NA,2019,56.022698,-2.869026,345930,681428.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Aberlady Bay,NA,Scotland,NA,2019,56.023257,-2.868471,345966,681490.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Aberlady Bay,NA,Scotland,NA,2019,56.02342,-2.868163,345985,681508.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Aberlady Bay,NA,Scotland,NA,2019,56.023522,-2.867744,346011,681519.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Annan,NA,Scotland,NA,2019,54.9708,-3.2647,319138,564752.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Annan,NA,Scotland,NA,2019,54.9698,-3.2639,319187,564640.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Annan,NA,Scotland,NA,2019,54.9712,-3.2654,319094,564797.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Annan,NA,Scotland,NA,2019,54.9711,-3.2654,319094,564786.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Annan,NA,Scotland,NA,2019,54.9697,-3.2633,319226,564628.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardelve,NA,Scotland,NA,2019,57.28130278,-5.533855556,187097,826716.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardelve,NA,Scotland,NA,2019,57.2812,-5.533833333,187098,826704.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardelve,NA,Scotland,NA,2019,57.28144722,-5.53365,187110,826731.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardelve,NA,Scotland,NA,2019,57.28132222,-5.533666667,187108,826717.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardelve,NA,Scotland,NA,2019,57.28148611,-5.533491667,187120,826735.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardmore,NA,Scotland,NA,2019,55.973184,-4.6924957,232075,678850.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardmore,NA,Scotland,NA,2019,55.973241,-4.6924737,232077,678856.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardmore,NA,Scotland,NA,2019,55.973103,-4.6925247,232073,678841.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardmore,NA,Scotland,NA,2019,55.972979,-4.6925622,232070,678827.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ardmore,NA,Scotland,NA,2019,55.97288,-4.6925864,232068,678816.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00373111,-2.6013844,362594,679140.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00373111,-2.6013844,362594,679140.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00373111,-2.6013844,362594,679140.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00355049,-2.60121371,362605,679119.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00355049,-2.60121371,362605,679119.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00355049,-2.60121371,362605,679119.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00337505,-2.60114122,362609,679100.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00337505,-2.60114122,362609,679100.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00337505,-2.60114122,362609,679100.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00305859,-2.60098691,362618,679065.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00305859,-2.60098691,362618,679065.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00305859,-2.60098691,362618,679065.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00283584,-2.600737,362634,679040.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00283584,-2.600737,362634,679040.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00283584,-2.600737,362634,679040.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00241896,-2.60026555,362663,678993.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00241896,-2.60026555,362663,678993.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Belhaven,NA,Scotland,NA,2018,56.00241896,-2.60026555,362663,678993.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
