Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,N_Perc,CN,NC,d13C_per_mil,d15N_per_mil
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,34-35,34.5,Basal Mud,1.107675982,1.47,0.11,15.18,0.07,-25.18,6.64
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,35-36,35.5,Basal Mud,1.01209763,1.37,NA,NA,NA,NA,NA
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,36-37,36.5,Basal Mud,1.048107534,1.27,0.10,14.43,0.07,-25.19,6.86
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,37-38,37.5,Basal Mud,1.07014503,1.14,NA,NA,NA,NA,NA
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,38-39,38.5,Basal Mud,1.233109303,1.15,0.10,14.39,0.07,-25.08,6.69
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,39-40,39.5,Basal Mud,1.246444995,1.10,NA,NA,NA,NA,NA
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,40-41,40.5,Basal Mud,1.008454192,1.16,0.10,13.86,0.07,-24.73,6.99
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,41-42,41.5,Basal Mud,1.16215069,1.19,NA,NA,NA,NA,NA
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,42-43,42.5,Basal Mud,1.029112133,1.18,0.10,14.24,0.07,-24.85,7.07
Skin-1,Skinflats,Natural,HM,Scotland,2019,56.058195,-3.736333,291973,686398,3.56,43_44,43.5,Basal Mud,0.928086311,1.20,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,0_1,0.5,Peat (Turfa herbacea),0.128800849,25.38,1.80,15.47,0.06,-29.31,3.06
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,1_2,1.5,Peat (Turfa herbacea),0.173409975,31.38,2.01,16.02,0.06,-29.45,2.63
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,2_3,2.5,Peat (Turfa herbacea),0.166972055,27.43,1.67,18.46,0.05,-28.94,3.00
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,3_4,3.5,Peat (Turfa herbacea),0.163661125,20.00,1.23,18.53,0.05,-28.34,2.69
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,4_5,4.5,Peat (Turfa herbacea),0.175560665,27.13,1.58,18.26,0.05,-28.15,2.98
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,5_6,5.5,Peat (Turfa herbacea),0.244824903,23.99,1.72,16.44,0.06,-28.10,3.57
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,6_7,6.5,Peat (Turfa herbacea),0.270749912,22.65,1.75,15.46,0.06,-28.07,3.62
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,7_8,7.5,Peat (Turfa herbacea),0.276646622,25.72,1.57,17.61,0.06,-27.93,3.20
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,8_9,8.5,Peat (Turfa herbacea),0.246692607,23.21,1.22,19.26,0.05,-27.73,3.77
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,9_10,9.5,Humified Peat (Substantia Humosa),0.282313406,16.00,0.84,19.82,0.05,-27.58,3.06
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,10_11,10.5,Humified Peat (Substantia Humosa),0.311135479,12.62,0.68,20.91,0.05,-27.69,3.24
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,11_12,11.5,Humified Peat (Substantia Humosa),0.27907676,9.47,0.52,20.58,0.05,-27.83,3.30
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,12_13,12.5,Humified Peat (Substantia Humosa),0.393049169,9.20,0.58,18.04,0.06,-27.94,3.89
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,13_14,13.5,Silt with Organic,0.318924655,7.23,0.48,17.50,0.06,-28.01,4.08
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,14_15,14.5,Silt with Organic,0.517859922,7.67,0.48,17.28,0.06,-28.17,4.67
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,15_16,15.5,Silt with Organic,0.612327556,5.39,0.39,16.72,0.06,-27.08,4.99
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,16_17,16.5,Silt with Organic,0.791867704,6.11,0.43,16.59,0.06,-27.51,4.79
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,17_18,17.5,Silt with Organic,0.600371418,7.22,0.50,17.18,0.06,-27.80,4.48
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,18_19,18.5,Silt with Organic,0.719373895,5.64,0.38,18.10,0.06,-27.14,4.29
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,19-20,19.5,Silt with Organic,0.755143261,4.72,0.33,17.72,0.06,-26.93,4.62
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,20-21,20.5,Basal Mud,0.769883268,5.15,0.34,17.95,0.06,-27.05,4.39
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,21_22,21.5,Basal Mud,0.861786346,5.68,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,22-23,22.5,Basal Mud,0.687920057,6.00,0.38,19.43,0.05,-26.97,3.98
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,23-24,23.5,Basal Mud,0.880233463,4.62,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,24-25,24.5,Basal Mud,0.741340644,4.86,0.29,20.65,0.05,-26.92,4.12
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,25-26,25.5,Basal Mud,0.794545455,5.52,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,26-27,26.5,Basal Mud,0.865921472,5.50,0.30,22.94,0.04,-26.85,3.48
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,27-28,27.5,Basal Mud,0.797127697,6.18,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,28-29,28.5,Basal Mud,0.779186417,4.90,0.23,20.56,0.05,-26.60,3.66
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,29-30,29.5,Basal Mud,0.845405023,4.44,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,30-31,30.5,Basal Mud,0.804000707,3.14,0.21,17.80,0.06,-26.19,4.53
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,31-32,31.5,Basal Mud,0.803346304,3.95,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,32_33,32.5,Basal Mud,0.78868058,3.65,0.25,18.08,0.06,-26.29,4.96
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,33-34,33.5,Basal Mud,0.759235939,4.13,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,34-35,34.5,Basal Mud,0.86307393,3.47,0.22,17.76,0.06,-26.12,4.93
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,35-36,35.5,Basal Mud,0.85238769,3.43,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,36-37,36.5,Basal Mud,0.849147506,3.74,0.26,17.18,0.06,-26.10,5.69
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,37-38,37.5,Basal Mud,0.748397595,3.68,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,38-39,38.5,Basal Mud,0.725956845,2.58,0.16,16.69,0.06,-25.77,5.27
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,39-40,39.5,Basal Mud,0.729497701,3.01,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,40-41,40.5,Basal Mud,0.71750619,3.20,0.22,17.29,0.06,-25.75,5.08
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,41-42,41.5,Basal Mud,0.544662186,3.28,NA,NA,NA,NA,NA
Skin-2,Skinflats,Natural,HM,Scotland,2019,56.058454,-3.7345298,292086,686424,3.39,42-43,42.5,Basal Mud,0.3390237,2.55,0.16,16.83,0.06,-25.45,5.36
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,0_1,0.5,Peat (Turfa herbacea),0.275748143,6.42,0.36,13.22,0.08,-26.75,5.57
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,1_2,1.5,Peat (Turfa herbacea),0.367718429,6.31,0.37,12.90,0.08,-27.41,5.11
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,2_3,2.5,Peat (Turfa herbacea),0.417240891,6.04,0.21,14.89,0.07,-27.37,4.92
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,3_4,3.5,Peat (Turfa herbacea),0.296972055,6.01,0.43,13.77,0.07,-28.11,5.26
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,4_5,4.5,Peat (Turfa herbacea),0.325270605,6.46,0.48,12.94,0.08,-28.05,5.50
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,5_6,5.5,Peat (Turfa herbacea),0.33941988,5.77,0.40,14.63,0.07,-27.78,5.27
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,6_7,6.5,Peat (Turfa herbacea),0.272210824,6.48,0.45,14.66,0.07,-27.76,5.14
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,7_8,7.5,Peat (Turfa herbacea),0.410166254,5.92,0.46,14.21,0.07,-27.41,5.35
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,8_9,8.5,Peat (Turfa herbacea),0.346494517,5.51,0.47,13.54,0.07,-27.50,5.60
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,9_10,9.5,Peat (Turfa herbacea),0.396016979,5.95,0.50,15.67,0.06,-27.75,4.91
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,10_11,10.5,Humified Peat (Substantia Humosa),0.332345242,2.71,0.34,14.27,0.07,-27.29,4.36
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,11_12,11.5,Humified Peat (Substantia Humosa),0.364181111,2.22,0.35,13.47,0.07,-27.12,5.17
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,12_13,12.5,Humified Peat (Substantia Humosa),0.406628935,2.92,0.19,14.46,0.07,-26.45,5.11
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,13_14,13.5,Humified Peat (Substantia Humosa),0.353569155,2.12,0.40,10.77,0.09,-25.97,6.60
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,14_15,14.5,Humified Peat (Substantia Humosa),0.541047046,2.47,0.14,23.21,0.04,-25.07,3.74
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,15_16,15.5,Humified Peat (Substantia Humosa),0.516285815,1.96,0.10,24.76,0.04,-25.49,1.16
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,16_17,16.5,Humified Peat (Substantia Humosa),0.512748497,1.59,0.11,16.99,0.06,-26.48,4.13
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,17_18,17.5,Humified Peat (Substantia Humosa),0.523360453,2.09,0.06,16.59,0.06,-26.04,3.99
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,18_19,18.5,Humified Peat (Substantia Humosa),0.770972763,1.08,0.03,25.19,0.04,-25.52,3.94
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,19-20,19.5,Muddy Sand,0.682539795,0.52,0.02,20.54,0.05,-25.19,6.30
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,20-21,20.5,Muddy Sand,0.647166608,0.59,0.03,19.83,0.05,-25.12,5.36
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,21_22,21.5,Muddy Sand,1.02565971,0.93,0.04,20.01,0.04,-25.02,5.84
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,22-23,22.5,Muddy Sand,0.629480014,0.76,0.03,19.34,0.04,-25.10,6.21
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,23-24,23.5,Muddy Sand,0.908928192,NA,NA,NA,NA,NA,NA
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,24-25,24.5,Muddy Sand,0.795733994,NA,NA,NA,NA,NA,NA
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,25-26,25.5,Muddy Sand,0.785122037,NA,NA,NA,NA,NA,NA
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,26-27,26.5,Muddy Sand,0.891241599,NA,NA,NA,NA,NA,NA
Nith-10,Caerlaverock,Natural,HM,Scotland,2019,54.968358,-3.5158661,303055,564800,4.35,27-28,27.5,Muddy Sand,0.378330386,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,0_1,0.5,Peat (Turfa herbacea),0.201450301,20.52,1.28,18.27,0.05,-29.19,3.60
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,1_2,1.5,Peat (Turfa herbacea),0.364166961,19.37,1.46,18.30,0.05,-29.09,3.23
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,2_3,2.5,Peat (Turfa herbacea),0.307569862,21.74,1.13,14.56,0.07,-28.94,2.87
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,3_4,3.5,Peat (Turfa herbacea),0.268659356,18.68,1.16,16.03,0.06,-29.05,3.02
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,4_5,4.5,Peat (Turfa herbacea),0.502122391,17.04,1.14,15.88,0.06,-29.16,2.47
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,5_6,5.5,Peat (Turfa herbacea),0.622391227,18.28,1.36,19.19,0.05,-29.28,2.25
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,6_7,6.5,Silt with Organics,0.633003184,9.75,0.94,16.88,0.06,-29.34,1.89
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,7_8,7.5,Silt with Organics,0.633003184,8.81,0.58,15.54,0.06,-29.22,2.68
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,8_9,8.5,Silt with Organics,0.760346657,8.00,0.43,18.04,0.06,-29.28,2.19
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,9_10,9.5,Silt with Organics,0.661301733,6.25,0.50,17.18,0.06,-29.18,1.89
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,10_11,10.5,Silt with Organics,0.774495932,6.00,0.37,15.53,0.06,-28.80,2.09
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,11_12,11.5,Silt with Organics,0.555182172,5.91,0.56,16.93,0.06,-29.11,1.70
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,12_13,12.5,Silt with Organics,0.449062611,5.60,0.37,18.21,0.05,-28.83,1.66
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,13_14,13.5,Silt with Organics,0.480898479,6.45,0.44,16.08,0.06,-28.76,0.22
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,14_15,14.5,Silt with Organics,0.72497347,6.18,0.54,16.20,0.06,-28.61,-0.91
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,15_16,15.5,Silt with Organics,0.707286877,4.92,0.64,16.73,0.06,-28.74,4.90
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,16_17,16.5,Silt with Organics,0.654227096,5.48,0.47,16.65,0.06,-28.60,4.65
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,17_18,17.5,Silt with Organics,0.572868765,4.77,0.61,16.20,0.06,-28.66,3.17
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,18_19,18.5,Silt with Organics,0.746197382,6.51,0.64,15.70,0.06,-28.25,2.81
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,19-20,19.5,Silt with Organics,0.583480722,5.17,0.56,16.62,0.06,-28.40,2.91
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,20-21,20.5,Silt with Organics,0.576406084,7.02,0.55,16.95,0.06,-28.35,2.57
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,21_22,21.5,Silt ,0.544570216,6.74,0.54,16.22,0.06,-28.26,2.56
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,22-23,22.5,Silt ,0.597629996,5.02,0.59,16.11,0.06,-28.22,2.66
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,23-24,23.5,Silt ,0.703749558,5.89,0.49,17.05,0.06,-28.20,1.60
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,24-25,24.5,Silt ,0.629465865,5.10,0.38,17.29,0.06,-27.80,0.15
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,25-26,25.5,Silt ,0.682525646,6.60,0.44,16.83,0.06,-28.12,4.44
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,26-27,26.5,Silt ,0.700212239,5.94,0.41,17.00,0.06,-27.81,2.79
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,27-28,27.5,Silt ,0.820481075,5.14,0.38,16.44,0.06,-27.58,2.64
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,28-29,28.5,Silt ,0.802794482,4.49,0.30,17.35,0.06,-27.65,2.33
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,29-30,29.5,Silt ,0.742660064,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,30-31,30.5,Silt ,0.827555713,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,31-32,31.5,Silt ,0.961973824,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,32_33,32.5,Silt ,0.923063318,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,33-34,33.5,Silt ,1.114078528,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,34-35,34.5,Silt ,0.739122745,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,35-36,35.5,Silt ,0.870003537,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,36-37,36.5,Silt ,0.831093031,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,37-38,37.5,Silt ,0.983197736,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,38-39,38.5,Silt ,0.887690131,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,39-40,39.5,Silt ,0.72497347,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,40-41,40.5,Silt ,0.650689777,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,41-42,41.5,Silt ,0.509197029,NA,NA,NA,NA,NA,NA
Nith 16,Caerlaverock,Natural,HM,Scotland,2019,54.970616,-3.5200443,302793,565057,5.47,42-43,42.5,Silt ,0.159002476,NA,NA,NA,NA,NA,NA
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,0_1,0.5,Peat (Turfa herbacea),0.050795897,8.51,0.52,13.06,0.08,-27.63,2.52
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,1_2,1.5,Peat (Turfa herbacea),0.100898479,8.71,0.51,15.53,0.06,-28.22,3.21
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,2_3,2.5,Peat (Turfa herbacea),0.115405023,7.66,0.41,15.40,0.06,-28.22,4.46
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,3_4,3.5,Peat (Turfa herbacea),0.136699682,7.66,0.42,15.86,0.06,-28.08,4.86
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,4_5,4.5,Humified Peat (Substantia Humosa),0.113441811,6.91,0.52,14.76,0.07,-27.82,5.20
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,5_6,5.5,Humified Peat (Substantia Humosa),0.141528122,6.52,0.47,15.19,0.07,-27.48,5.13
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,6_7,6.5,Humified Peat (Substantia Humosa),0.134011319,6.59,0.48,17.08,0.06,-27.52,4.62
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,7_8,7.5,Humified Peat (Substantia Humosa),0.158687655,6.37,0.48,15.48,0.06,-27.83,4.16
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,8_9,8.5,Humified Peat (Substantia Humosa),0.160771135,4.46,0.34,14.68,0.07,-26.80,4.71
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,9_10,9.5,Humified Peat (Substantia Humosa),0.192833392,3.90,0.30,14.23,0.07,-26.35,5.26
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,10_11,10.5,Humified Peat (Substantia Humosa),0.144492395,3.60,0.25,17.18,0.06,-26.59,4.62
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,11_12,11.5,Humified Peat (Substantia Humosa),0.154644499,3.50,0.26,16.04,0.06,-26.32,5.18
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,12_13,12.5,Humified Peat (Substantia Humosa),0.156473293,4.23,0.33,15.13,0.07,-27.44,4.84
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,13_14,13.5,Humified Peat (Substantia Humosa),0.238885745,4.58,0.50,17.05,0.06,-28.11,4.28
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,14_15,14.5,Humified Peat (Substantia Humosa),0.206650159,4.00,0.38,14.80,0.07,-27.57,4.44
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,15_16,15.5,Humified Peat (Substantia Humosa),0.176045278,3.39,0.23,15.19,0.07,-27.41,4.02
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,16_17,16.5,Humified Peat (Substantia Humosa),0.231093031,4.00,0.31,15.02,0.07,-27.54,4.27
Wig A,Wigtown,Natural,MM,Scotland,2019,54.87058,-4.4272362,244343,555567,3.58,17_18,17.5,Humified Peat (Substantia Humosa),0.344053767,4.52,0.38,14.92,0.07,-27.01,4.37
