Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation ,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Wet_bulk_density_g_cm_3,Dry_bulk_density_g_cm_3,OC_Perc
7,Rhymney Wharf,Natural,NA,Wales,2019,51.50344484,-3.08011216,325136,178822,6.927,80_82,81,Clay,NA,1.071480794,1.964869445
7,Rhymney Wharf,Natural,NA,Wales,2019,51.50344484,-3.08011216,325136,178822,6.927,90_92,91,Clay,NA,1.141874285,1.937898417
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,0_2,1,Clay,NA,0.35087078,9.04
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,4_6,5,Clay,NA,0.339097914,14.72
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,10_12,11,Clay,NA,0.409744484,9.808967081
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,20_22,21,Clay,NA,0.495388336,6.35263714
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,30_32,31,Clay,NA,0.290403614,8.37090346
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,40_42,41,Clay,NA,0.461222653,7.343532557
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,50_52,51,Clay,NA,0.804613539,7.224125424
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,60_62,61,Clay with roots,NA,0.922210974,4.724261371
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,70_72,71,Clay with roots,NA,0.879543708,2.901730351
8,Rhymney Wharf,Natural,NA,Wales,2019,51.50335079,-3.07998273,325176,178777,6.991,80_82,81,Clay with roots,NA,1.137871886,2.578582046
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,0_2,1,Clay,NA,0.440863843,3.88
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,4_6,5,Clay,NA,0.720347562,3.41
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,10_12,11,Clay,NA,0.773044261,3.542737945
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,20_22,21,Clay with roots,NA,0.750323379,3.565951536
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,30_32,31,Clay with roots,NA,0.803507489,4.072518478
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,40_42,41,Clay with roots,NA,0.877800274,3.470947415
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,50_52,51,Clay with roots,NA,0.97680108,3.301818383
9,Rhymney Wharf,Natural,NA,Wales,2019,51.50295079,-3.07940815,325217,178717,5.791,60_62,61,Clay with roots,NA,0.71222091,4.559248684
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,0_2,1,Clay,NA,0.510685563,2.65
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,4_6,5,Clay,NA,0.802167107,3.49
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,10_12,11,Clay,NA,0.79939261,4.005441841
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,20_22,21,Clay with roots,NA,0.764448944,4.127850164
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,30_32,31,Clay with roots,NA,0.791743996,4.00923088
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,40_42,41,Clay with roots,NA,0.57450837,5.260546172
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,50_52,51,Clay with roots,NA,0.557955121,4.405921664
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,60_62,61,Clay with roots,NA,0.681401496,4.165240013
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,70_72,71,Clay with roots,NA,0.623221416,3.778595625
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,80_82,81,Clay with roots,NA,0.720619388,4.017064256
10,Rhymney Wharf,Natural,NA,Wales,2019,51.50241763,-3.0787951,325261,178680,5.264,90_92,91,Clay with roots,NA,0.561010817,4.051300475
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,0_2,1,Clay (roots),NA,0.612610839,3.97
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,10_12,11,Clay (roots),NA,0.451690006,9.99
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,20_22,21,Clay (roots),NA,0.75864687,5.250270562
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,30_32,31,Clay,NA,0.725587237,2.156591849
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,40_42,41,Humfied Organics with Clay,NA,0.754447631,11.26709506
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,50_52,51,Humfied Organics with Clay,NA,0.383161802,40.911466
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,60_62,61,Humfied Organics with Clay,NA,0.214217423,21.34205421
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,70_72,71,Silt with Organics,NA,0.393678646,21.71104238
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,80_82,81,Clay,NA,0.341403746,15.41291441
11,Rhymney Wharf,Natural,NA,Wales,2019,51.50209698,-3.07815961,324866,178716,4.39,90_92,91,Clay with roots,NA,0.637018915,5.415597777
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,0_2,1,Clay with roots,NA,0.375785014,13.99
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,4_6,5,Clay with roots,NA,0.582007011,9.99
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,10_12,11,Clay,NA,0.555714902,5.75637515
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,20_22,21,Clay,NA,0.533734511,5.489442081
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,30_32,31,Clay,NA,0.739094164,4.61799312
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,40_42,41,Clay with roots,NA,0.73158615,3.204030942
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,50_52,51,Clay with roots,NA,0.658736854,4.418582472
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,60_62,61,Clay with roots,NA,0.781648951,4.99653974
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,70_72,71,Clay with roots,NA,0.95539246,2.55255343
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,80_82,81,Clay with roots,NA,1.072090059,2.150487323
12,Rhymney Wharf,Natural,NA,Wales,2019,51.50236798,-3.08385067,324990,178713,6.85,90_92,91,Clay with roots,NA,1.332227284,1.989013192
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,0_2,1,Silt (roots),NA,0.352154922,8.23
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,4_6,5,Silt (roots),NA,0.557589562,4.35
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,10_12,11,Silt (roots),NA,0.947959432,5.934867769
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,20_22,21,Silt (roots),NA,0.562641771,5.509241712
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,30_32,31,Silt (roots),NA,0.650694562,6.207642178
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,50_52,51,Silt (roots),NA,0.603256285,8.106093468
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,60_62,61,Silt (roots),NA,0.887998425,6.733101729
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,70_72,71,Silt (roots),NA,0.682863731,6.276939082
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,80_82,81,Silt (roots),NA,0.891429053,6.386783713
13,Rhymney Wharf,Natural,NA,Wales,2019,51.50235183,-3.08206815,325084,178717,7.092,90_92,91,Silt (roots),NA,0.971720751,2.890867419
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,4_6,5,Silty Clay,NA,0.808353486,3.54
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,10_12,11,Silty Clay,NA,0.646992108,2.74
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,30_32,31,Silty Clay,NA,0.662739254,4.841746588
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,40_42,41,Clay,NA,0.681504602,4.101811015
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,50_52,51,Clay,NA,0.64044017,4.137488701
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,70_72,71,Clay,NA,0.587527886,4.637745098
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,80_82,81,Clay,NA,0.630776297,4.1926963
14,Rhymney Wharf,Natural,NA,Wales,2019,51.50240477,-3.0807158,325167,178716,5.555,90_92,91,Clay,NA,0.840588268,4.015980213
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,0_2,1,Silt (roots),NA,0.602422061,2.82
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,4_6,5,Silt (roots),NA,0.56493823,2.82
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,10_12,11,Silt,NA,0.602384568,3.756275994
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,20_22,21,Silty Clay,NA,0.616528879,4.417223831
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,30_32,31,Silty Clay,NA,0.824316218,3.532856868
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,40_42,41,Silty Clay,NA,0.76637047,3.465433037
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,50_52,51,Silty Clay,NA,0.726693287,3.426358271
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,60_62,61,Silty Clay,NA,0.658155709,3.800108636
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,70_72,71,Silty Clay,NA,0.601812796,3.751748501
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,80_82,81,Silty Clay,NA,0.816976923,3.56025631
15,Rhymney Wharf,Natural,NA,Wales,2019,51.50240605,-3.07952172,325293,178716,5.263,90_92,91,Silty Clay,NA,0.866242993,3.271066785
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,0_2,1,Silt,NA,0.629614007,3.462622536
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,4_6,5,Silt,NA,0.62681139,3.742243145
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,10_12,11,Silt,NA,0.438745477,3.545010767
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,20_22,21,Silt,NA,0.797358604,3.178547421
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,30_32,31,Silt,NA,0.768985621,3.480952584
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,40_42,41,Silt,NA,0.399480719,1.845844846
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,50_52,51,Silt,NA,0.827268808,2.824381801
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,60_62,61,Silt,NA,0.895197121,2.155270117
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,70_72,71,Silt,NA,0.889535647,2.021642138
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,80_82,81,Silt,NA,1.102450181,1.806413736
16,Rhymney Wharf,Natural,NA,Wales,2019,51.50242521,-3.07769725,256211,327151,4.392,90_92,91,Silt,NA,0.944266352,1.582383264
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,0_2,1,Clay with roots,NA,0.604109255,5.86
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,4_6,5,Clay with roots,NA,0.564553925,6.29
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,10_12,11,Clay with roots,NA,0.543754569,3.568406681
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,20_22,21,Silt,NA,0.900577395,2.589160587
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,30_32,31,Silt,NA,0.684260353,2.769363159
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,50_52,51,Silt,NA,0.810218773,2.849238885
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,60_62,61,silty Clay,NA,0.842303582,2.349686853
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,70_72,71,silty Clay,NA,0.951399434,2.350014286
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,80_82,81,silty Clay,NA,1.050147161,1.385175479
1,Black Rock,Natural,NA,Wales,2019,51.59886942,-2.69622453,351893,189108,7.554,90_92,91,silty Clay,NA,0.966856007,1.196648376
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,0_2,1,Clay with roots,NA,0.356766586,6
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,4_6,5,Clay with roots,NA,0.436702098,4.94
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,10_12,11,Clay (roots),NA,0.657424592,2.780548062
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,20_22,21,Clay (roots),NA,0.97379225,2.566832226
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,30_32,31,Clay (roots),NA,0.836314043,2.284809522
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,40_42,41,Clay (roots),NA,1.032328515,2.289431334
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,50_52,51,Clay (roots),NA,1.054440133,1.775355486
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,60_62,61,Clay (roots),NA,1.160499035,1.358502855
2,Black Rock,Natural,NA,Wales,2019,51.59874676,-2.69593872,351904,189099,7.167,70_72,71,Clay (roots),NA,1.131169975,1.289583361
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,0_2,1,silty Clay,NA,0.520340063,5.7
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,4_6,5,silty Clay,NA,0.612020321,2.98
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,10_12,11,silty Clay,NA,0.613904355,2.440277273
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,20_22,21,silty Clay,NA,0.874753951,1.863197891
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,30_32,31,silty Clay,NA,0.876919183,2.426493506
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,40_42,41,silty Clay,NA,0.852792306,2.716612919
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,50_52,51,silty Clay,NA,0.891644639,2.376917352
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,60_62,61,silty Clay,NA,0.889301314,2.174490914
3,Black Rock,Natural,NA,Wales,2019,51.59866641,-2.69577923,351923,189080,7.022,70_72,71,silty Clay,NA,1.03972405,1.995016768
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,0_2,1,Clay with roots,NA,0.514144311,4.94
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,4_6,5,Clay with roots,NA,0.597782277,3.38
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,10_12,11,Clay with roots,NA,0.700654256,2.349574314
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,20_22,21,Clay with roots,NA,0.911122359,1.950819719
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,30_32,31,Clay with roots,NA,0.73936599,2.340045639
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,40_42,41,silty Clay,NA,0.740856345,2.388833361
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,50_52,51,silty Clay,NA,0.71497666,2.254721938
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,60_62,61,silty Clay,NA,1.004995969,2.127595669
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,70_72,71,silty Clay,NA,0.962787995,2.138540052
4,Black Rock,Natural,NA,Wales,2019,51.59849963,-2.69549823,351943,189067,6.799,80_82,81,silty Clay,NA,1.004039893,1.863657123
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,0_2,1,Clay,NA,0.602215848,3.02
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,4_6,5,Clay,NA,0.771300827,3.01
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,10_12,11,Clay,NA,0.95263671,1.765386046
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,20_22,21,Clay,NA,0.72673078,1.889916422
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,30_32,31,Clay,NA,0.813461935,1.710590079
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,40_42,41,Clay,NA,0.778715108,1.628267893
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,50_52,51,Clay,NA,0.95641415,1.804424321
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,60_62,61,Clay,NA,0.805147817,1.992702973
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,70_72,71,Clay,NA,0.9863431,1.795118076
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,80_82,81,Clay,NA,0.91487168,1.836765706
5,Black Rock,Natural,NA,Wales,2019,51.5983827,-2.69520416,351955,189054,6.408,90_92,91,Clay,NA,0.871632642,1.96080782
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,0_2,1,Clay with roots,NA,0.403483119,2.54
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,4_6,5,Clay with roots,NA,0.707656112,3.33
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,10_12,11,Clay with roots,NA,0.737856888,2.245185533
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,20_22,21,Clay with roots,NA,0.768085784,2.218742068
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,30_32,31,Clay with roots,NA,0.752507358,2.318067811
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,40_42,41,Clay with roots,NA,0.790103669,2.244088121
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,50_52,51,Clay with roots,NA,0.727293178,2.084628828
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,60_62,61,Clay with roots,NA,0.753388448,3.157766497
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,70_72,71,Clay,NA,0.862681139,2.17093659
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,80_82,81,Clay,NA,0.874791444,2.173377336
6,Black Rock,Natural,NA,Wales,2019,51.59826939,-2.695043,351969,189043,5.83,90_92,91,Clay,NA,0.798014735,2.12525459
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,0_2,1,Clay,NA,0.348339988,2.32
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,4_6,5,Clay,NA,0.472892413,2.57
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,10_12,11,Clay,NA,0.471477045,2.233087873
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,20_22,21,sandy Clay,NA,0.668447594,1.931624085
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,30_32,31,sandy Clay,NA,0.520086984,1.975171409
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,40_42,41,sandy Clay,NA,0.479013179,1.839618034
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,50_52,51,sandy Clay,NA,0.590921021,1.964413496
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,60_62,61,sandy Clay,NA,0.667135332,1.893224492
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,70_72,71,sandy Clay,NA,0.766014285,2.100213649
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,80_82,81,Clay,NA,0.889038862,3.549386387
7,Black Rock,Natural,NA,Wales,2019,51.59816788,-2.69483378,351800,189011,4.313,90_92,91,Clay,NA,0.772256903,1.91936642
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,0_2,1,Clay with roots,NA,0.340700748,11.08
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,4_6,5,Clay with roots,NA,0.79175337,8.19
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,10_12,11,Clay with roots,NA,0.64435821,2.577756895
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,20_22,21,Clay,NA,0.894522243,2.922019427
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,30_32,31,Clay,NA,0.686847384,3.18671998
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,40_42,41,Clay,NA,0.786298108,2.536861254
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,50_52,51,Clay,NA,0.634534991,1.67647601
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,60_62,61,Clay,NA,0.961119547,1.556140358
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,70_72,71,Clay,NA,1.266164258,1.280102456
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,80_82,81,Clay,NA,1.238634872,1.080384124
8,Black Rock,Natural,NA,Wales,2019,51.59787294,-2.69726949,351826,189002,7.782,90_92,91,Clay,NA,1.685825694,0.890750498
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,0_2,1,Silty Clay,NA,0.340363309,4.3
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,4_6,5,Silty Clay,NA,0.607071218,6.3
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,10_12,11,Silty Clay,NA,0.84499372,2.389108698
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,20_22,21,Silty Clay,NA,0.785257672,2.417005348
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,30_32,31,Silty Clay,NA,0.789438164,2.320072665
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,40_42,41,Silty Clay,NA,0.940779484,2.648769727
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,50_52,51,Clay,NA,0.942363572,2.48160339
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,60_62,61,Clay,NA,0.886095645,1.786294455
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,70_72,71,Clay,NA,1.031775491,2.490663905
9,Black Rock,Natural,NA,Wales,2019,51.59778753,-2.69689334,351841,188979,7.101,80_82,81,Clay,NA,0.967577752,2.17315121
10,Black Rock,Natural,NA,Wales,2019,51.59758218,-2.69666663,351869,188960,7.009,0_2,1,Clay with roots,NA,0.53969593,4.8
10,Black Rock,Natural,NA,Wales,2019,51.59758218,-2.69666663,351869,188960,7.009,4_6,5,Clay with roots,NA,0.687700354,4.3
10,Black Rock,Natural,NA,Wales,2019,51.59758218,-2.69666663,351869,188960,7.009,10_12,11,Clay with roots,NA,0.828693549,2.994168985
10,Black Rock,Natural,NA,Wales,2019,51.59758218,-2.69666663,351869,188960,7.009,20_22,21,silty Clay,NA,0.940676377,1.90783463
