study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,delta_c13,core_diameter,decompressed_depth_max,wet_weight,dry_weight,accumulated_mass,mid_section_accumulated_mass,cn_ratio,delta_n15,k40_activity,k40_activity_sd,fraction_organic_carbon,fraction_estimated_organic_carbon,fraction_inorganic_carbon,fraction_nitrogen,fraction_h2o
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,36,37,MB4037,0.7898289414334724,NA,NA,NA,NA,NA,NA,NA,NA,10,38.149068322981364,114.99302,62.03302,26.742292736138374,26.34737826542164,NA,NA,NA,NA,NA,NA,NA,NA,0.46054969249437927
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,37,38,MB4038,0.7289680911951316,NA,NA,NA,NA,NA,NA,NA,NA,10,39.18012422360248,108.77302,57.25302,27.471260827333506,27.106776781735938,NA,NA,NA,NA,NA,NA,NA,NA,0.4736468657393166
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,38,39,MB4039,0.5999889253134596,NA,NA,NA,NA,NA,NA,NA,NA,10,40.2111801242236,91.64302,47.12302,28.071249752646967,27.771255289990236,NA,NA,NA,NA,NA,NA,NA,NA,0.4857980455030837
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,39,40,MB4040,0.794667251703466,0.420589705147426,NA,NA,NA,NA,NA,NA,-26.790278001134553,10,41.242236024844715,123.14302,62.413019999999996,28.865917004350433,28.4685833784987,17.511825278379618,0.6472667740279825,NA,NA,0.2058606313341165,0.2058606313341165,0.0274279799896492,0.013714774601650914,0.4931664011488431
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,40,41,MB4041,0.6253263922536894,NA,NA,NA,NA,NA,NA,NA,NA,10,42.273291925465834,99.21302,49.11302,29.49124339660412,29.178580200477278,NA,NA,NA,NA,NA,NA,NA,NA,0.5049740447372734
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,41,42,MB4042,0.6618683671875886,NA,NA,NA,NA,NA,NA,NA,NA,10,43.30434782608695,105.48302000000001,51.983019999999996,30.15311176379171,29.822177580197916,NA,NA,NA,NA,NA,NA,NA,NA,0.5071906359905131
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,42,43,MB4043,0.6041906158110857,NA,NA,NA,NA,NA,NA,NA,NA,10,44.33540372670807,97.82302,47.45302,30.757302379602795,30.455207071697252,NA,NA,NA,NA,NA,NA,NA,NA,0.5149094763175376
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,43,44,MB4044,0.6329658295221003,NA,NA,NA,NA,NA,NA,NA,NA,10,45.36645962732919,104.16302,49.71302,31.390268209124894,31.073785294363844,NA,NA,NA,NA,NA,NA,NA,NA,0.5227383000224072
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,44,45,MB4045,0.6856779466741361,0.4853185595567887,NA,NA,NA,NA,NA,NA,-26.890300942426858,10,46.39751552795031,115.30302,53.85302,32.07594615579903,31.733107182461964,18.250664444177247,0.6659472775872389,NA,NA,0.24727738559924645,0.24727738559924645,0.03148546824542238,0.01580711124690925,0.5329435430225504
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,45,46,MB4046,0.5299607503530257,NA,NA,NA,NA,NA,NA,NA,NA,10,47.42857142857142,91.17302000000001,41.62302,32.60590690615206,32.340926530975544,NA,NA,NA,NA,NA,NA,NA,NA,0.543472180695561
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,46,47,MB4047,0.6852959748107156,NA,NA,NA,NA,NA,NA,NA,NA,10,48.45962732919254,117.32302,53.82302,33.29120288096277,32.948554893557414,NA,NA,NA,NA,NA,NA,NA,NA,0.5412407556505109
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,47,48,MB4048,0.6705263960917877,NA,NA,NA,NA,NA,NA,NA,NA,10,49.49068322981366,115.98302000000001,52.663019999999996,33.96172927705456,33.626466079008665,NA,NA,NA,NA,NA,NA,NA,NA,0.5459419835765615
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,48,49,MB4049,0.5330165252603901,NA,NA,NA,NA,NA,NA,NA,NA,10,50.52173913043478,93.83302,41.86302,34.494745802314945,34.228237539684756,NA,NA,NA,NA,NA,NA,NA,NA,0.5538562011539222
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,49,50,MB4050,0.5780892051440149,0.5118042638431821,NA,NA,NA,NA,NA,NA,-26.929088466092352,10,51.5527950310559,103.88302,45.40302,35.07283500745896,34.78379040488696,18.265530422918758,0.5703363263178414,NA,NA,0.26136563165350124,0.26136563165350124,0.033704572098475986,0.016694098840940867,0.5629408925539515
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,50,51,MB4051,0.5606458233811431,NA,NA,NA,NA,NA,NA,NA,NA,10,52.58385093167701,102.02302,44.03302,35.63348083084011,35.35315791914954,NA,NA,NA,NA,NA,NA,NA,NA,0.5684011314309261
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,51,52,MB4052,0.5201568058585649,NA,NA,NA,NA,NA,NA,NA,NA,10,53.61490683229813,94.69302,40.85302,36.15363763669867,35.89355923376939,NA,NA,NA,NA,NA,NA,NA,NA,0.5685741145440286
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,52,53,MB4053,0.4724103229309964,NA,NA,NA,NA,NA,NA,NA,NA,10,54.64596273291925,86.50302,37.10302,36.626047959629666,36.38984279816417,NA,NA,NA,NA,NA,NA,NA,NA,0.5710783276699474
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,53,54,MB4054,0.5452396248898477,NA,NA,NA,NA,NA,NA,NA,NA,10,55.67701863354037,98.28302000000001,42.82302,37.17128758451951,36.89866777207459,NA,NA,NA,NA,NA,NA,NA,NA,0.5642887245426524
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,54,55,MB4055,0.6482447040589223,0.509718595880476,NA,NA,NA,NA,NA,NA,-26.898018349617345,10,56.70807453416149,117.13302,50.913019999999996,37.81953228857843,37.49540993654897,17.924105498622733,0.5983026724067618,NA,NA,0.26086766080992796,0.26086766080992796,0.03254437869822485,0.01697968159703338,0.5653401577112926
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,55,56,MB4056,0.4922728598288648,0.5321298819255215,NA,NA,NA,NA,NA,NA,NA,10,57.73913043478261,90.38302,38.663019999999996,38.311805148407295,38.06566871849286,NA,NA,NA,NA,NA,0.25398262942779254,0.031303081776266985,NA,0.5722313770883072
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,56,57,MB4057,0.6258356880715834,0.534699206588329,NA,NA,NA,NA,NA,NA,NA,10,58.77018633540372,115.32302,49.15302,38.937640836478884,38.62472299244309,NA,NA,NA,NA,NA,0.25530069297981284,0.03172890135981155,NA,0.5737796322017928
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,57,58,MB4058,0.5462582165256358,NA,NA,NA,NA,NA,NA,NA,NA,10,59.80124223602484,102.35302,42.90302,39.48389905300452,39.2107699447417,NA,NA,NA,NA,NA,NA,NA,NA,0.5808328860252486
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,58,59,MB4059,0.5256317359009262,NA,NA,NA,NA,NA,NA,NA,NA,10,60.83229813664596,98.21302,41.28302,40.009530788905444,39.746714920954986,NA,NA,NA,NA,NA,NA,NA,NA,0.5796583793065319
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,59,60,MB4060,0.5370908918035426,0.5471406491499242,NA,NA,NA,NA,NA,NA,-26.994446204667987,10,61.86335403726708,102.24302,42.18302,40.54662168070899,40.278076234807216,17.258801708483027,0.5615188112395189,NA,NA,0.25728232604060414,0.25728232604060414,0.0387837418554143,0.01739186293371124,0.5874239630245663
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,60,61,MB4061,0.40607454265029436,NA,NA,NA,NA,NA,NA,NA,NA,10,62.8944099378882,78.25302,31.89302,40.95269622335928,40.74965895203414,NA,NA,NA,NA,NA,NA,NA,NA,0.5924371992288605
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,61,62,MB4062,0.5844554028676906,NA,NA,NA,NA,NA,NA,NA,NA,10,63.92546583850931,113.08302,45.90302,41.53715162622697,41.24492392479313,NA,NA,NA,NA,NA,NA,NA,NA,0.5940768118856394
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,62,63,MB4063,0.46056919516495937,NA,NA,NA,NA,NA,NA,NA,NA,10,64.95652173913044,88.40302000000001,36.17302,41.99772082139194,41.767436223809455,NA,NA,NA,NA,NA,NA,NA,NA,0.5908169200554461
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,63,64,MB4064,0.5682852606495541,0.5722941338474249,NA,NA,NA,NA,NA,NA,NA,10,65.98757763975155,110.27302,44.63302,42.56600608204149,42.28186345171672,NA,NA,NA,NA,NA,0.274586890663729,0.04088860270444531,NA,0.595249862568378
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,64,65,MB4065,0.39843510538188337,0.593124856288802,NA,NA,NA,NA,NA,NA,-27.050468356046302,10,67.01863354037266,85.27302,31.29302,42.964441187423375,42.765223634732436,18.815544050249667,0.04990685572237996,NA,NA,0.28469128644663727,0.28469128644663727,0.04351511726476553,0.017652417240804484,0.6330255454773386
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,65,66,MB4066,0.4596779274836447,NA,NA,NA,NA,NA,NA,NA,NA,10,68.04968944099379,100.88302,36.10302,43.42411911490702,43.1942801511652,NA,NA,NA,NA,NA,NA,NA,NA,0.6421298648672491
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,66,67,MB4067,0.4741928582936256,0.6131420111604594,NA,NA,NA,NA,NA,NA,NA,10,69.0807453416149,106.85302,37.24302,43.89831197320065,43.66121554405383,NA,NA,NA,NA,NA,0.2955418517253157,0.04003532528701895,NA,0.651455616322309
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,67,68,MB4068,0.40581989474134733,0.6228964500675587,NA,NA,NA,NA,NA,NA,NA,10,70.11180124223603,92.01302000000001,31.873019999999997,44.304131867942,44.10122192057132,NA,NA,NA,NA,NA,0.30054587888465756,0.04267100977198815,NA,0.6536031531189826
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,68,69,MB4069,0.4609511670283799,NA,NA,NA,NA,NA,NA,NA,NA,10,71.14285714285714,98.06302000000001,36.20302,44.765083034970374,44.53460745145618,NA,NA,NA,NA,NA,NA,NA,NA,0.6308188346636683
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,69,70,MB4070,0.6133579405331788,0.4790897176218275,NA,NA,NA,NA,NA,NA,-27.702926066480643,10,72.17391304347825,117.73302000000001,48.17302,45.37844097550355,45.07176200523696,16.46616668710189,-0.803144040229172,NA,NA,0.16293795089474689,0.16293795089474689,0.03179322964318301,0.011544537332588409,0.5908282994864141
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,70,71,MB4071,0.521175397494353,NA,NA,NA,NA,NA,NA,NA,NA,10,73.20496894409938,95.81302000000001,40.93302,45.899616372997905,45.639028674250724,NA,NA,NA,NA,NA,NA,NA,NA,0.5727822794856064
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,71,72,MB4072,0.4116767966471291,0.44306249362830025,NA,NA,NA,NA,NA,NA,NA,10,74.23602484472049,75.13302,32.33302,46.31129316964503,46.10545477132147,NA,NA,NA,NA,NA,0.20829105923131802,0.031484532308256805,NA,0.5696563242100477
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,72,73,MB4073,0.7226018934714558,NA,NA,NA,NA,NA,NA,NA,NA,10,75.26708074534162,127.32302000000001,56.75302,47.033895063116496,46.672594116380765,NA,NA,NA,NA,NA,NA,NA,NA,0.5542595518076779
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,73,74,MB4074,0.38964975252321077,0.4103410341034108,NA,NA,NA,NA,NA,NA,NA,10,76.29813664596273,67.91302,30.603019999999997,47.4235448156397,47.228719939378095,NA,NA,NA,NA,NA,0.19150495049504973,0.028544776119401677,NA,0.5493791912066346
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,74,75,MB4075,0.27620410908730775,0.403263403263404,NA,NA,NA,NA,NA,NA,-27.33111212123754,10,77.32919254658384,48.47302,21.693019999999997,47.69974892472701,47.56164687018335,19.1485127413855,-1.1937378759220714,NA,NA,0.21205814716507823,0.21205814716507823,0.02919407894736807,0.012920124661059733,0.5524722825192242
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,75,76,MB4076,0.6551201976004922,NA,NA,NA,NA,NA,NA,NA,NA,10,78.36024844720497,114.16302,51.45302,48.35486912232751,48.02730902352726,NA,NA,NA,NA,NA,NA,NA,NA,0.549302217127753
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,76,77,MB4077,0.3523438338624705,NA,NA,NA,NA,NA,NA,NA,NA,10,79.39130434782608,66.31302000000001,27.673019999999998,48.70721295618998,48.53104103925874,NA,NA,NA,NA,NA,NA,NA,NA,0.5826910009527542
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,77,78,MB4078,0.6299100546147359,NA,NA,NA,NA,NA,NA,NA,NA,10,80.4223602484472,113.37302000000001,49.47302,49.33712301080471,49.02216798349734,NA,NA,NA,NA,NA,NA,NA,NA,0.5636261607920473
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,0,1,WP1001,0.037197540934663945,0.906835722160963,36.65698488955619,2.0463025239746684,NA,NA,28.514484889556194,2.214899324941226,-29.06788123071256,6.2,0.9998000000000005,35.42302,1.12302,0.037197540934663945,0.018598770467331972,37.97522523156291,5.103092250642389,NA,NA,0.4466599271090971,0.4466599271090971,0.059171597633131,0.013723956613910775,0.9682968871654648
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,1,2,WP1002,0.03388526324284511,0.849508336896106,62.46498150443576,2.9916816154171832,9.07,1.56,54.322481504435764,3.109434657301093,NA,6.2,2.2719999999999985,26.07302,1.02302,0.07108280417750906,0.054140172556086504,NA,NA,458,19,NA,0.4167977768277024,0.08806818181819033,NA,0.9607632717652195
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,2,3,WP1003,0.04779682954848425,0.8357466063348368,58.90898817786131,3.469881161153916,NA,NA,50.76648817786131,3.571904292185171,NA,6.2,3.5441999999999965,21.82302,1.4430200000000002,0.1188796337259933,0.09498121895175118,NA,NA,NA,NA,NA,0.40973800904977126,0.09641873278236625,NA,0.9338762462757216
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,3,4,WP1004,0.0633645347000328,0.8351151315789465,56.650744100472544,3.0853962711838565,NA,NA,48.508244100472545,3.199702353381521,-28.752649983850628,6.2,4.816399999999998,28.52302,1.91302,0.18224416842602612,0.1505619010760097,27.449731257337454,4.162748347036599,NA,NA,0.3878250401560707,0.3878250401560707,0.10972568578552609,0.016498977829677363,0.9329306644247349
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,4,5,WP1005,0.05508384047048569,0.8372027972027973,67.04145845347249,2.6791665482742677,NA,NA,58.89895845347249,2.8100459770957222,NA,6.2,6.0886,26.29302,1.66302,0.23732800889651182,0.20978608866126897,NA,NA,NA,NA,NA,0.4104850349650351,0.09621993127148422,NA,0.9367505140147462
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,5,6,WP1006,0.04514700739502917,0.8249913703831581,69.7931626829392,3.7433375477636663,NA,NA,61.6506626829392,3.8380986173491296,NA,6.2,7.360799999999998,26.723019999999998,1.3630200000000001,0.282475016291541,0.2599015125940264,NA,NA,NA,NA,NA,0.40422057300656017,0.09270216962522701,NA,0.9489945372940634
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,6,7,WP1007,0.04514700739502917,0.8294203961848854,57.798817414623244,2.9336144700513396,NA,NA,49.656317414623246,3.053607515528903,-28.892157334833023,6.2,8.633,23.603019999999997,1.3630200000000001,0.3276220236865702,0.3050485199890556,26.0624790147954,3.8291507203019024,NA,NA,0.39755248742947996,0.39755248742947996,0.08817204301076051,0.017796128874428732,0.9422523050016482
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,7,8,WP1008,0.059058573700668304,0.8266632016632002,63.425443563109106,3.5444297198438557,NA,NA,55.28294356310911,3.644366479775654,NA,6.2,9.9052,27.13302,1.78302,0.3866805973872385,0.3571513105369043,NA,NA,NA,NA,NA,0.4050782224532217,0.0884557721139366,NA,0.9342859733269648
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,8,9,WP1009,0.06435821800757845,0.8364516129032263,53.66177100594499,2.7848513381005633,NA,NA,45.519271005944994,2.9109829912454828,NA,6.2,11.177399999999999,25.693019999999997,1.9430200000000002,0.45103881539481694,0.4188597063910277,NA,NA,NA,NA,NA,0.4100996774193551,0.0927021696252433,NA,0.924375569707259
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,9,10,WP1010,0.0739638233138531,0.8432189804424505,41.21472513787756,2.0515143949224313,NA,NA,33.07222513787756,2.219715367468079,-28.678136587646083,6.2,12.449599999999997,26.52302,2.2330200000000002,0.52500263870867,0.4880207270517435,29.890511314850585,3.622495442728301,NA,NA,0.40057446331153296,0.40057446331153296,0.102249488752557,0.015634957493392453,0.9158082299828603
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,10,11,WP1011,0.056408751547213226,0.8211538461538427,48.74708104420679,2.6234551046235994,NA,NA,40.60458104420679,2.7569805378304033,NA,6.2,13.721799999999998,24.063019999999998,1.70302,0.5814113902558833,0.5532070144822767,NA,NA,NA,NA,NA,0.4022519230769213,0.10035842293907266,NA,0.9292266722963286
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,11,12,WP1012,0.06203962362330526,0.8430241073259316,41.891371716365704,2.3990269144379237,NA,NA,33.748871716365706,2.544357509509531,NA,6.2,14.994,29.903019999999998,1.87302,0.6434510138791886,0.612431202067536,NA,NA,NA,NA,NA,0.4134713670582029,0.10263108788953135,NA,0.9373635171297079
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,12,13,WP1013,0.06667681239185164,0.8534583821805388,32.75932130244035,1.855516212841602,NA,NA,24.61682130244035,2.0399425031402334,-28.56847448896535,6.2,16.266199999999998,32.093019999999996,2.01302,0.7101278262710402,0.6767894200751143,41.08003929868676,2.2694650302074573,NA,NA,0.41594770206400766,0.41594770206400766,0.09600000000002183,0.011812849436348728,0.9372754574047565
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,13,14,WP1014,0.05574629600884946,0.8319663045887843,38.06453044892765,2.0666463046969374,NA,NA,29.92203044892765,2.2337081162760515,NA,6.2,17.5384,27.473019999999998,1.68302,0.7658741222798896,0.738000974275465,NA,NA,NA,NA,NA,0.40779871425404635,0.10422163588390122,NA,0.9387391702841552
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,14,15,WP1015,0.057733662623940765,0.8309677419354838,43.080013679217664,2.1151503807629988,NA,NA,34.937513679217666,2.278658845295157,NA,6.2,18.8106,26.59302,1.74302,0.8236077849038305,0.79474095359186,NA,NA,NA,NA,NA,0.4072864516129032,0.09770992366411659,NA,0.9344557331209468
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,15,16,WP1016,0.05740243485475889,0.7977720651242525,34.975087211897396,2.0259264856670947,8.62,2.69,26.832587211897398,2.196088141520605,-29.084353890254558,6.2,20.0828,29.403019999999998,1.7330200000000002,0.8810102197585893,0.8523090023312099,29.315241698444556,3.1573094048529775,193,31,0.3754515426229009,0.3754515426229009,0.09322033898305694,0.014941947408537281,0.9410597958985165
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,16,17,WP1017,0.04282841301075599,0.8314873417721507,27.93922357693465,1.5882240577764248,NA,NA,19.796723576934653,1.8002446105181962,NA,6.2,21.354999999999997,23.36302,1.2930200000000003,0.9238386327693454,0.9024244262639673,NA,NA,NA,NA,NA,0.4075530063291133,0.10093896713615365,NA,0.944655271450352
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,17,18,WP1018,0.03189789662775381,0.8281167108753336,22.792371610821032,1.2620291276318494,NA,NA,14.649871610821032,1.5202442300470036,NA,6.2,22.6272,20.763019999999997,0.9630200000000002,0.9557365293970992,0.9397875810832224,NA,NA,NA,NA,NA,0.4058238726790461,0.09567901234569132,NA,0.9536185005842117
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,18,19,WP1019,0.04415332408748353,0.7117117117117095,22.854584747361937,1.3769377186058398,NA,NA,5.089584747361936,2.7033326619044598,-28.90347768716585,6.2,23.8994,29.27302,1.3330200000000003,0.9998898534845827,0.977813191440841,30.70144016221008,2.4634092926082505,NA,NA,0.3311870367788699,0.3311870367788699,0.08533653846154209,0.012585236203922772,0.9544625050643905
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,19,20,WP1020,0.03156666885857193,0.6304839439167771,24.089151150647222,1.6508262979983455,NA,NA,6.3241511506472214,2.852591359827573,NA,6.2,25.171599999999998,20.34302,0.9530200000000002,1.0314565223431547,1.0156731879138687,NA,NA,NA,NA,NA,0.3044382632293066,0.06364749082008178,NA,0.9531524817849071
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,20,21,WP1021,0.03454771878120888,0.6828614008941869,17.747666586588952,1.3286406886235518,NA,NA,0,2.679055072122644,NA,6.2,26.4438,24.59302,1.04302,1.0660042411243635,1.0487303817337592,NA,NA,NA,NA,NA,0.3313078986587179,0.06484962406015518,NA,0.9575887792552521
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,21,22,WP1022,0.03421649101202699,0.5650594451783321,27.918666678573526,1.3284506368262097,NA,NA,10.153666678573526,2.678960823618733,-28.42772823268865,6.2,27.716,20.29302,1.03302,1.1002207321363904,1.083112486630377,23.527769378591188,2.3776999641467405,NA,NA,0.2600264240630276,0.2600264240630276,0.06454062262718263,0.012894024523509033,0.9490948119106963
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,22,23,WP1023,0.061045940315759606,0.5038341380289675,32.59577747650538,2.0086292311788627,NA,NA,14.830777476505382,3.0735389030149247,NA,6.2,28.9882,25.70302,1.84302,1.16126667245215,1.1307437022942701,NA,NA,NA,NA,NA,0.23946691280886032,0.05552375500859008,NA,0.9282955854992916
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,23,24,WP1024,0.0633645347000328,0.49966117009261224,28.871781911984147,1.612216771596771,NA,NA,11.106781911984147,2.8304227455660955,NA,6.2,30.260399999999997,24.84302,1.91302,1.224631207152183,1.1929489398021667,NA,NA,NA,NA,NA,0.2373261802575101,0.05643340857787811,NA,0.922995674438937
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,24,25,WP1025,0.04845928508684801,0.5960192475940498,32.674378112533056,1.6256477571669568,NA,NA,14.909378112533055,2.8380945421852943,-28.57237021182451,6.2,31.5326,19.16302,1.4630200000000002,1.2730904922390311,1.248860849695607,23.25507378441144,2.0180794890595646,NA,NA,0.2824392340415667,0.2824392340415667,0.05955603681645889,0.014169485883809278,0.9236539960820371
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,25,26,WP1026,0.07826978431321759,0.6348090442713274,27.764989110082162,1.645798347866415,NA,NA,9.999989110082161,2.849684579359586,NA,6.2,32.8048,27.84302,2.36302,1.3513602765522486,1.31222538439564,NA,NA,NA,NA,NA,0.306657039711191,0.05567117585848433,NA,0.9151306144232918
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,26,27,WP1027,0.06800172346857918,0.6518518518518528,35.44185236822939,2.14397100498821,NA,NA,17.67685236822939,3.1636468940496747,NA,6.2,34.077,23.21302,2.05302,1.4193620000208278,1.3853611382865383,NA,NA,NA,NA,NA,0.3154000000000005,0.05784574468084394,NA,0.9115573932215626
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,27,28,WP1028,0.1137111556156792,0.5175961017866786,25.43477462945387,1.389562076978445,NA,NA,7.669774629453869,2.7097846345746093,-28.41640521384683,6.2,35.349199999999996,27.09302,3.4330200000000004,1.5330731556365071,1.4762175778286675,23.44046003985508,1.970566158161441,NA,NA,0.2555152834089078,0.2555152834089078,0.047138047138044904,0.012717376854814581,0.8732876585925083
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,28,29,WP1029,0.12331676092195383,0.5648575827559658,30.583448834822548,1.6800574902420378,NA,NA,12.818448834822547,2.8696067971968517,NA,6.2,36.621399999999994,27.11302,3.7230200000000004,1.6563899165584608,1.594731536097484,NA,NA,NA,NA,NA,0.27077193995381044,0.04820875718708367,NA,0.8626851601186439
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,29,30,WP1030,0.1590893599935973,0.5640183847669055,25.647961159226078,1.681514955375411,NA,NA,7.8829611592260775,2.8704603368016026,NA,6.2,37.8936,30.063019999999998,4.80302,1.815479276552058,1.7359345965552593,NA,NA,NA,NA,NA,0.27034143138542255,0.048694779116469335,NA,0.8402349464558118
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,30,31,WP1031,0.15213357684077777,0.599296325254105,31.387398247960103,1.8104736781166522,19.41,3.21,13.622398247960103,2.947857686380609,-28.508238641733524,6.2,39.1658,29.02302,4.593020000000001,1.9676128533928359,1.891546064972447,24.165631620067103,1.8704439349454864,NA,NA,0.28945206980020965,0.28945206980020965,0.0468292682926847,0.013977462352435608,0.8417456212344545
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,31,32,WP1032,0.20513001990987922,0.5188412623645806,26.534457309423427,1.3140172052047723,NA,NA,8.769457309423426,2.671832931823051,NA,6.2,40.438,31.263019999999997,6.193020000000001,2.172742873302715,2.0701778633477756,NA,NA,NA,NA,NA,0.24716556759302985,0.04650024473813037,NA,0.8019058939283537
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,32,33,WP1033,0.2495145409802517,0.4335236541598668,23.748369154792396,1.2948316969727618,NA,NA,4.338369154792396,3.4613132079436792,NA,6.2,41.7102,29.57302,7.5330200000000005,2.4222574142829663,2.2975001437928406,NA,NA,NA,NA,NA,0.2033976345840117,0.040316774658029825,NA,0.7452739016847113
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,33,34,WP1034,0.3468955051197256,0.3915588416512638,20.633833922590053,1.1882310762579844,NA,NA,1.2238339225900532,3.4228632883282395,-26.75306825959371,6.2,42.9824,28.443019999999997,10.47302,2.7691529194026923,2.595705166842829,17.313979271840477,0.9670845580436789,NA,NA,0.18210539677746415,0.18210539677746415,0.03696202531645201,0.012270795344309703,0.6317894513311175
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,34,35,WP1035,0.4094975534951017,0.38720703125000056,21.357713546798017,1.343847833562318,NA,NA,1.947713546798017,3.479946407600286,NA,6.2,44.254599999999996,31.103019999999997,12.36302,3.178650472897794,2.973901696150243,NA,NA,NA,NA,NA,0.1796372070312503,0.03386454183266932,NA,0.6025138394921136
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,35,36,WP1036,0.49627922902075533,0.38508003624282866,NA,NA,NA,NA,NA,NA,NA,6.2,45.526799999999994,36.24302,14.98302,3.674929701918549,3.426790087408172,NA,NA,NA,NA,NA,0.17854605859257114,0.03536345776030923,NA,0.5865957086357594
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,36,37,WP1037,0.44096419156738065,0.38092613009922904,NA,NA,NA,NA,NA,NA,-26.645425303168615,6.2,46.799,31.123019999999997,13.31302,4.1158938934859295,3.8954117977022396,17.17766162504788,1.0546295805669739,NA,NA,0.17475825055162716,0.17475825055162716,0.035618878005342774,0.011869172306099417,0.5722452384119535
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,37,38,WP1038,0.5330455113999444,0.37551731648878134,NA,NA,NA,NA,NA,NA,NA,6.2,48.0712,35.483019999999996,16.09302,4.648939404885874,4.382416649185902,NA,NA,NA,NA,NA,0.17364038335874482,0.039414021625389754,NA,0.5464585596152751
