study_id,core_id,species_code
Merrill_1999,Monie_Bay_6,JuRo
Merrill_1999,Monie_Bay_6,DiSp
Merrill_1999,Monie_Bay_6,PhAu
Merrill_1999,Monie_Bay_7,SpAl
Merrill_1999,Monie_Bay_7,SpPa
Merrill_1999,Monie_Bay_7,SpCy
Merrill_1999,Monie_Bay_7,AmCa
Merrill_1999,Monie_Bay_7,JuRo
Merrill_1999,Monie_Bay_7,DiSp
Merrill_1999,Monie_Bay_7,PhAu
Merrill_1999,Otter_Point_Creek_1,NA
Merrill_1999,Otter_Point_Creek_2,NA
Merrill_1999,Otter_Point_Creek_3,NA
Merrill_1999,Jug_Bay_1,TySpp
Merrill_1999,Jug_Bay_1,HiSpp
Merrill_1999,Jug_Bay_3,NuAd
Merrill_1999,Patuxent_River_01,SpSpp
Merrill_1999,Patuxent_River_01,PeVi
Merrill_1999,Patuxent_River_01,NuAd
Merrill_1999,Patuxent_River_01,ArAr
Merrill_1999,Patuxent_River_01,TySpp
Merrill_1999,Patuxent_River_01,ScAm
Merrill_1999,Patuxent_River_01,HiSpp
Merrill_1999,Patuxent_River_01,ImCa
Merrill_1999,Patuxent_River_01,ZiAq
Merrill_1999,Patuxent_River_02,SpSpp
Merrill_1999,Patuxent_River_02,PeVi
Merrill_1999,Patuxent_River_02,NuAd
Merrill_1999,Patuxent_River_02,ArAr
Merrill_1999,Patuxent_River_02,TySpp
Merrill_1999,Patuxent_River_02,ScAm
Merrill_1999,Patuxent_River_02,HiSpp
Merrill_1999,Patuxent_River_02,ImCa
Merrill_1999,Patuxent_River_02,ZiAq
Merrill_1999,Patuxent_River_03,SpSpp
Merrill_1999,Patuxent_River_03,PeVi
Merrill_1999,Patuxent_River_03,NuAd
Merrill_1999,Patuxent_River_03,ArAr
Merrill_1999,Patuxent_River_03,TySpp
Merrill_1999,Patuxent_River_03,ScAm
Merrill_1999,Patuxent_River_03,HiSpp
Merrill_1999,Patuxent_River_03,ImCa
Merrill_1999,Patuxent_River_03,ZiAq
Merrill_1999,Patuxent_River_04,SpSpp
Merrill_1999,Patuxent_River_04,PeVi
Merrill_1999,Patuxent_River_04,NuAd
Merrill_1999,Patuxent_River_04,ArAr
Merrill_1999,Patuxent_River_04,TySpp
Merrill_1999,Patuxent_River_04,ScAm
Merrill_1999,Patuxent_River_04,HiSpp
Merrill_1999,Patuxent_River_04,ImCa
Merrill_1999,Patuxent_River_04,ZiAq
Merrill_1999,Patuxent_River_05,SpSpp
Merrill_1999,Patuxent_River_05,PeVi
Merrill_1999,Patuxent_River_05,NuAd
Merrill_1999,Patuxent_River_05,ArAr
Merrill_1999,Patuxent_River_05,TySpp
Merrill_1999,Patuxent_River_05,ScAm
Merrill_1999,Patuxent_River_05,HiSpp
Merrill_1999,Patuxent_River_05,ImCa
Merrill_1999,Patuxent_River_05,ZiAq
Merrill_1999,Patuxent_River_06,SpSpp
Merrill_1999,Patuxent_River_06,PeVi
Merrill_1999,Patuxent_River_06,NuAd
Merrill_1999,Patuxent_River_06,ArAr
Merrill_1999,Patuxent_River_06,TySpp
Merrill_1999,Patuxent_River_06,ScAm
Merrill_1999,Patuxent_River_06,HiSpp
Merrill_1999,Patuxent_River_06,ImCa
Merrill_1999,Patuxent_River_06,ZiAq
Merrill_1999,Patuxent_River_07,SpSpp
Merrill_1999,Patuxent_River_07,PeVi
Merrill_1999,Patuxent_River_07,NuAd
Merrill_1999,Patuxent_River_07,ArAr
Merrill_1999,Patuxent_River_07,TySpp
Merrill_1999,Patuxent_River_07,ScAm
Merrill_1999,Patuxent_River_07,HiSpp
Merrill_1999,Patuxent_River_07,ImCa
Merrill_1999,Patuxent_River_07,ZiAq
Merrill_1999,Patuxent_River_08,SpSpp
Merrill_1999,Patuxent_River_08,PeVi
Merrill_1999,Patuxent_River_08,NuAd
Merrill_1999,Patuxent_River_08,ArAr
Merrill_1999,Patuxent_River_08,TySpp
Merrill_1999,Patuxent_River_08,ScAm
Merrill_1999,Patuxent_River_08,HiSpp
Merrill_1999,Patuxent_River_08,ImCa
Merrill_1999,Patuxent_River_08,ZiAq
Merrill_1999,Patuxent_River_09,SpSpp
Merrill_1999,Patuxent_River_09,PeVi
Merrill_1999,Patuxent_River_09,NuAd
Merrill_1999,Patuxent_River_09,ArAr
Merrill_1999,Patuxent_River_09,TySpp
Merrill_1999,Patuxent_River_09,ScAm
Merrill_1999,Patuxent_River_09,HiSpp
Merrill_1999,Patuxent_River_09,ImCa
Merrill_1999,Patuxent_River_09,ZiAq
Merrill_1999,Patuxent_River_11,SpSpp
Merrill_1999,Patuxent_River_11,PeVi
Merrill_1999,Patuxent_River_11,NuAd
Merrill_1999,Patuxent_River_11,ArAr
Merrill_1999,Patuxent_River_11,TySpp
Merrill_1999,Patuxent_River_11,ScAm
Merrill_1999,Patuxent_River_11,HiSpp
Merrill_1999,Patuxent_River_11,ImCa
Merrill_1999,Patuxent_River_11,ZiAq
Merrill_1999,Patuxent_River_12,SpSpp
Merrill_1999,Patuxent_River_12,PeVi
Merrill_1999,Patuxent_River_12,NuAd
Merrill_1999,Patuxent_River_12,ArAr
Merrill_1999,Patuxent_River_12,TySpp
Merrill_1999,Patuxent_River_12,ScAm
Merrill_1999,Patuxent_River_12,HiSpp
Merrill_1999,Patuxent_River_12,ImCa
Merrill_1999,Patuxent_River_12,ZiAq
Merrill_1999,Transect_A_11m,NuAd
Merrill_1999,Transect_A_30m,SpCy
Merrill_1999,Transect_A_50m_1,SpCy
Merrill_1999,Transect_A_50m_2,SpCy
Merrill_1999,Transect_B_11m,NA
Merrill_1999,Transect_B_2m,NA
Merrill_1999,Transect_B_30m,NA
Merrill_1999,Transect_B_60m,NA
Merrill_1999,Transect_C_0m,NA
Merrill_1999,Transect_C_30m,NA
Merrill_1999,Transect_C_60m,NA
Merrill_1999,Transect_C_90m,NA
Neubauer_2002,Sweet_Hall_marsh_dissertation_01,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_02,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_03,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_04,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_05,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_06,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_07,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_08,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_09,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_10,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_11,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_12,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_13,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_14,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_15,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_16,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_17,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_18,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_19,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_20,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_21,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_22,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_23,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_24,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_25,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_26,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_27,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_28,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_29,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_30,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_31,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_32,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_33,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_34,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_35,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_36,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_37,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_38,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_39,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_40,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_41,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_42,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_43,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_44,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_45,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_46,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_47,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_48,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_49,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_50,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_51,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_52,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_53,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_54,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_55,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_56,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_57,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_58,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_59,SpCy
Neubauer_2002,Sweet_Hall_marsh_dissertation_60,SpCy
Noe_et_al_2016,W2,TaDi
Noe_et_al_2016,W1,TaDi
Noe_et_al_2016,W1,NyAq
Noe_et_al_2016,W3,TaDi
Noe_et_al_2016,W4,NA
Nuttle_1988,bee,NA
Nuttle_1988,dis,NA
Nuttle_1988,jun,NA
Nuttle_1988,juna,NA
Nuttle_1988,junb,NA
Nuttle_1988,lsc,NA
Nuttle_1988,lsp,NA
Nuttle_1988,pan,NA
Nuttle_1988,pat,NA
Nuttle_1988,pc,NA
Nuttle_1988,rm,NA
Nuttle_1988,sal,NA
Nuttle_1988,ssp,NA
Nyman_et_al_1993,barre1,SpAl
Nyman_et_al_1993,barre2,SpAl
Nyman_et_al_1993,bgoat1,SpAl
Nyman_et_al_1993,bgoat2,SpAl
Nyman_et_al_1993,charles1,SpAl
Nyman_et_al_1993,charles2,SpAl
Nyman_et_al_1993,dow1,SpAl
Nyman_et_al_1993,dow2,SpAl
Nyman_et_al_1993,dufrene1,SpAl
Nyman_et_al_1993,dufrene2,SpAl
Nyman_et_al_1993,grand1,SpAl
Nyman_et_al_1993,grand2,SpAl
Nyman_et_al_1993,lapeur1,SpAl
Nyman_et_al_1993,lapeur2,SpAl
Nyman_et_al_1993,mdeMangu1,SpAl
Nyman_et_al_1993,mdeMangu2,SpAl
Nyman_et_al_1993,mid1,SpAl
Nyman_et_al_1993,mid2,SpAl
Nyman_et_al_1993,ndeMangu1,SpAl
Nyman_et_al_1993,ndeMangu2,SpAl
Nyman_et_al_1993,nmadbay1,SpAl
Nyman_et_al_1993,nmadbay2,SpAl
Nyman_et_al_1993,sdeMangu1,SpAl
Nyman_et_al_1993,sdeMangu2,SpAl
Nyman_et_al_1993,semad1,SpAl
Nyman_et_al_1993,semad2,SpAl
Nyman_et_al_1993,ups1,SpAl
Nyman_et_al_1993,ups2,SpAl
Nyman_et_al_1993,wmadbay1,SpAl
Nyman_et_al_1993,wmadbay2,SpAl
Orson_1990,WC1A_15,ZiAq
Orson_1990,WC1A_15,PeVi
Orson_1990,WC1A_15,BiLa
Orson_1990,WC1A_15,SaLa
Orson_1990,WC1A_15,AmCa
Orson_1990,WC1A_15,ImCa
Orson_1990,WC1A_15,AmTr
Orson_1990,WC1A_15,PoAr
Orson_1990,WC1A_15,PoSa
Orson_1990,WC1A_15,PoPu
Orson_1990,WC1A_30,ZiAq
Orson_1990,WC1A_30,PeVi
Orson_1990,WC1A_30,BiLa
Orson_1990,WC1A_30,SaLa
Orson_1990,WC1A_30,AmCa
Orson_1990,WC1A_30,ImCa
Orson_1990,WC1A_30,AmTr
Orson_1990,WC1A_30,PoAr
Orson_1990,WC1A_30,PoSa
Orson_1990,WC1A_30,PoPu
Orson_1990,WC1A_45,ZiAq
Orson_1990,WC1A_45,PeVi
Orson_1990,WC1A_45,BiLa
Orson_1990,WC1A_45,SaLa
Orson_1990,WC1A_45,AmCa
Orson_1990,WC1A_45,ImCa
Orson_1990,WC1A_45,AmTr
Orson_1990,WC1A_45,PoAr
Orson_1990,WC1A_45,PoSa
Orson_1990,WC1A_45,PoPu
Orson_1990,WC2A_15,ZiAq
Orson_1990,WC2A_15,PeVi
Orson_1990,WC2A_15,BiLa
Orson_1990,WC2A_15,SaLa
Orson_1990,WC2A_15,AmCa
Orson_1990,WC2A_15,ImCa
Orson_1990,WC2A_15,AmTr
Orson_1990,WC2A_15,PoAr
Orson_1990,WC2A_15,PoSa
Orson_1990,WC2A_15,PoPu
Pastore_et_al_2017,CH01,ScAm
Pastore_et_al_2017,CH01,SpPa
Pastore_et_al_2017,CH02,ScAm
Pastore_et_al_2017,CH02,SpPa
Pastore_et_al_2017,CH03,ScAm
Pastore_et_al_2017,CH03,SpPa
Pastore_et_al_2017,CH04,ScAm
Pastore_et_al_2017,CH04,SpPa
Pastore_et_al_2017,CH05,ScAm
Pastore_et_al_2017,CH05,SpPa
Pastore_et_al_2017,CH06,ScAm
Pastore_et_al_2017,CH06,SpPa
Pastore_et_al_2017,CH07,ScAm
Pastore_et_al_2017,CH07,SpPa
Pastore_et_al_2017,CH08,ScAm
Pastore_et_al_2017,CH08,SpPa
Pastore_et_al_2017,CH09,ScAm
Pastore_et_al_2017,CH09,SpPa
Pastore_et_al_2017,CH10,ScAm
Pastore_et_al_2017,CH10,SpPa
Pastore_et_al_2017,CH11,ScAm
Pastore_et_al_2017,CH11,SpPa
Pastore_et_al_2017,CH12,ScAm
Pastore_et_al_2017,CH12,SpPa
Pastore_et_al_2017,CH13,ScAm
Pastore_et_al_2017,CH13,SpPa
Pastore_et_al_2017,CH14,ScAm
Pastore_et_al_2017,CH14,SpPa
Pastore_et_al_2017,CH15,ScAm
Pastore_et_al_2017,CH15,SpPa
Pastore_et_al_2017,CH16,ScAm
Pastore_et_al_2017,CH16,SpPa
Pastore_et_al_2017,CH17,ScAm
Pastore_et_al_2017,CH17,SpPa
Pastore_et_al_2017,CH18,ScAm
Pastore_et_al_2017,CH18,SpPa
Pastore_et_al_2017,CH19,ScAm
Pastore_et_al_2017,CH19,SpPa
Pastore_et_al_2017,CH20,ScAm
Pastore_et_al_2017,CH20,SpPa
Piazza_et_al_2011,CRMS0164_H_Piazza_1,SpAl
Piazza_et_al_2011,CRMS0164_H_Piazza_2,SpAl
Piazza_et_al_2011,CRMS0164_Piazza_1,SpAl
Piazza_et_al_2011,CRMS0164_Piazza_2,SpAl
Piazza_et_al_2011,CRMS0128_H_Piazza_1,PoSpp
Piazza_et_al_2011,CRMS0128_H_Piazza_2,PoSpp
Piazza_et_al_2011,CRMS0128_Piazza_1,LuSpp
Piazza_et_al_2011,CRMS0128_Piazza_2,LuSpp
Piazza_et_al_2011,CRMS0135_H_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0135_H_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0135_Piazza_1,EcSpp
Piazza_et_al_2011,CRMS0135_Piazza_1,AlPh
Piazza_et_al_2011,CRMS0135_Piazza_2,EcSpp
Piazza_et_al_2011,CRMS0135_Piazza_2,AlPh
Piazza_et_al_2011,CRMS0147_H_Piazza_1,SpAl
Piazza_et_al_2011,CRMS0147_H_Piazza_2,SpAl
Piazza_et_al_2011,CRMS0147_Piazza_1,SpAl
Piazza_et_al_2011,CRMS0147_Piazza_2,SpAl
Piazza_et_al_2011,CRMS0651_H_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0651_H_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0651_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0651_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0672_H_Piazza_1,PaVa
Piazza_et_al_2011,CRMS0672_H_Piazza_2,PaVa
Piazza_et_al_2011,CRMS0672_Piazza_1,DiSp
Piazza_et_al_2011,CRMS0672_Piazza_2,DiSp
Piazza_et_al_2011,CRMS0610_H_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0610_H_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0610_Piazza_1,DiSp
Piazza_et_al_2011,CRMS0610_Piazza_2,DiSp
Piazza_et_al_2011,CRMS0669_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0669_Piazza_2,SpPa
Piazza_et_al_2011,CRMS2156_Piazza_1,SpPa
Piazza_et_al_2011,CRMS2156_Piazza_1,IvFr
Piazza_et_al_2011,CRMS2156_Piazza_2,SpPa
Piazza_et_al_2011,CRMS2156_Piazza_2,IvFr
Piazza_et_al_2011,CRMS0294_H_Piazza_1,TySpp
Piazza_et_al_2011,CRMS0294_H_Piazza_2,TySpp
Piazza_et_al_2011,CRMS0294_Piazza_1,ElSpp
Piazza_et_al_2011,CRMS0294_Piazza_2,ElSpp
Piazza_et_al_2011,CRMS0312_H_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0312_H_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0312_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0312_Piazza_2,SpPa
Piazza_et_al_2011,CRMS0326_H_Piazza_1,SpAl
Piazza_et_al_2011,CRMS0326_H_Piazza_2,SpAl
Piazza_et_al_2011,CRMS0326_H_Piazza_3,SpPa
Piazza_et_al_2011,CRMS0326_Piazza_1,SpPa
Piazza_et_al_2011,CRMS0326_Piazza_2,SpPa
Radabaugh_et_al_2017,BISH,RiMa
Radabaugh_et_al_2017,CERF_Marsh,SpAl
Radabaugh_et_al_2017,EGS,RiMa
Radabaugh_et_al_2017,UTB_Marsh,NA
Radabaugh_et_al_2017,WISB,NA
Unger_et_al_2016,CC1,SpAl
Unger_et_al_2016,CC2,SpAl
Unger_et_al_2016,CC3,SpAl
Unger_et_al_2016,DN1,SpAl
Unger_et_al_2016,DN2,SpAl
Unger_et_al_2016,DN3,SpAl
Unger_et_al_2016,DV1,SpAl
Unger_et_al_2016,DV2,SpAl
Unger_et_al_2016,DV3,SpAl
Unger_et_al_2016,IB1,SpAl
Unger_et_al_2016,IB2,SpAl
Unger_et_al_2016,IB3,SpAl
Unger_et_al_2016,MR1,SpAl
Unger_et_al_2016,MR2,SpAl
Unger_et_al_2016,RC1,SpAl
Unger_et_al_2016,RC2,SpAl
Unger_et_al_2016,RC3,SpPa
Watson_and_Byrne_2013,Bair_Island_1,NA
Watson_and_Byrne_2013,Bair_Island_2,NA
Watson_and_Byrne_2013,Bair_Island_3,NA
Watson_and_Byrne_2013,Bair_Island_4,NA
Watson_and_Byrne_2013,Corkscrew_Slough_1,NA
Watson_and_Byrne_2013,Corkscrew_Slough_2,NA
Watson_and_Byrne_2013,Coyote_Creek_1,NA
Watson_and_Byrne_2013,Coyote_Creek_2,NA
Watson_and_Byrne_2013,Coyote_Creek_3,NA
Watson_and_Byrne_2013,Coyote_Creek_4,NA
Watson_and_Byrne_2013,Damon_Slough_1,NA
Watson_and_Byrne_2013,Damon_Slough_2,NA
Watson_and_Byrne_2013,Greco_Island_1,NA
Watson_and_Byrne_2013,Greco_Island_2,NA
Watson_and_Byrne_2013,Mud_Slough_1,NA
Watson_and_Byrne_2013,Mud_Slough_2,NA
Watson_and_Byrne_2013,Mud_Slough_3,NA
Watson_and_Byrne_2013,Plummer_Slough_1,NA
Watson_and_Byrne_2013,Ravenswood_Slough_1,NA
Watson_and_Byrne_2013,Ravenswood_Slough_2,NA
Watson_and_Byrne_2013,South_Belmont_Slough_1,NA
Watson_and_Byrne_2013,South_Belmont_Slough_2,NA
Watson_and_Byrne_2013,Triangle_Marsh_1,NA
Watson_and_Byrne_2013,Triangle_Marsh_2,NA
Weis_et_al_2001,Tijuana_Estuary_East_low,SpFo
Weis_et_al_2001,Tijuana_Estuary_East_low,SaVi
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,JaCa
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,BaMa
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,SaVi
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,SaVi
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,BaMa
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,FrSa
Weis_et_al_2001,Tijuana_Estuary_West_low,JaCa
Weis_et_al_2001,Tijuana_Estuary_West_low,SaVi
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,SaVi
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,SpFo
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,SaVi
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,BaMa
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,JaCa
Windham_Meyers_et_al_2010,AH,SaPa
Windham_Meyers_et_al_2010,AH,DiSp
Windham_Meyers_et_al_2010,AL,SpAl
Windham_Meyers_et_al_2010,BH,SaPa
Windham_Meyers_et_al_2010,BH,DiSp
Windham_Meyers_et_al_2010,BL,SpAl
Windham_Meyers_et_al_2010,CH,SaPa
Windham_Meyers_et_al_2010,CH,DiSp
Windham_Meyers_et_al_2010,CL,SpAl
Windham_Meyers_et_al_2010,DH,SaPa
Windham_Meyers_et_al_2010,DH,DiSp
Windham_Meyers_et_al_2010,DL,SpAl
Windham_Meyers_et_al_2010,EH,SaPa
Windham_Meyers_et_al_2010,EH,DiSp
Windham_Meyers_et_al_2010,EL,SpAl
Windham_Meyers_et_al_2010,FH,SaPa
Windham_Meyers_et_al_2010,FH,DiSp
Windham_Meyers_et_al_2010,FL,SpAl
Windham_Meyers_et_al_2010,GH,SaPa
Windham_Meyers_et_al_2010,GH,DiSp
Windham_Meyers_et_al_2010,GL,SpAl
Windham_Meyers_et_al_2010,HH,SaPa
Windham_Meyers_et_al_2010,HH,DiSp
Windham_Meyers_et_al_2010,HL,SpAl
