study_id,site_id,core_id,sample_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,c14_age,c14_age_se,c14_material,age,age_se,method_id
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,0,4,0.694,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,4,8,0.6474,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,8,12,0.6893,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,12,16,0.5729,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,16,20,0.5869,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,20,24,0.7452,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,24,28,0.843,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,28,32,0.9408,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,32,36,0.6381,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,36,40,0.7871,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,40,44,0.9082,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,44,48,0.885,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,50,54,0.6334,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,52,56,0.8756,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,56,60,0.885,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,60,64,0.708,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,64,68,0.7359,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,68,72,0.8337,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,72,76,0.7592,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,76,80,0.857,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,80,84,0.7313,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,84,88,0.8524,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,88,92,0.8104,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,92,96,0.9129,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,100,104,0.8896,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,104,108,0.7406,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,108,112,0.8011,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,112,116,0.8617,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,116,120,0.7965,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,120,124,0.871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,124,128,0.9315,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,128,132,0.9408,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,132,136,0.8943,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,136,140,0.9455,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,140,144,0.7592,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,144,148,0.9502,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,152,156,0.7871,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,156,160,0.857,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,160,164,1.02,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,164,168,0.8058,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,168,172,0.7871,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,172,176,0.9036,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,176,180,0.9688,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,180,184,0.8291,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,184,188,1.0666,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,188,192,1.2017,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,192,196,0.8524,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,NA,196,200,0.8058,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,0,1,0.326,0.4,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,1,8,0.3354,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,8,12,0.3866,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,12,16,0.3214,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,16,20,0.3074,0.39,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,20,24,0.3586,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,24,28,0.5077,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,28,32,0.666,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,32,36,0.6241,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,36,40,0.708,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,40,44,0.6381,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,44,50,0.4192,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,50,54,0.4984,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,54,58,0.3959,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,58,62,0.5356,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,62,66,0.6754,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,66,70,0.5403,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,70,74,0.4518,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,74,78,0.5123,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,78,82,0.3912,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,82,86,0.5682,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,86,90,0.6148,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,90,94,0.3959,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,94,97,0.5776,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,97,100,0.503,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,100,104,0.4844,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,104,108,0.4285,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,108,112,0.3866,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,112,116,0.4518,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,116,120,0.4704,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,120,124,0.4471,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,124,128,0.6521,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,128,132,0.5915,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,132,136,0.6754,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,136,140,0.9036,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,140,144,0.5217,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,144,148,0.7173,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,148,150,0.8337,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,150,156,0.5962,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,156,160,0.5543,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,160,164,0.5729,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,164,168,0.6288,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,168,172,0.5776,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,172,176,0.5589,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,CAMS-140641,173,173,NA,NA,1395,35,Sarcocornia rhizome,641,20,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,176,180,0.5822,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,180,184,0.8291,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,184,188,0.8244,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,188,192,0.7406,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,192,196,0.9455,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,196,200,0.9362,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,200,204,0.871,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,204,208,1.0387,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,208,212,1.1085,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,212,216,0.9455,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,216,220,0.7685,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,220,224,0.9408,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,224,228,0.9828,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,228,232,0.8617,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,232,236,0.8058,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,NA,236,240,0.9781,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,0,4,0.7732,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,4,8,0.5776,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,8,12,0.666,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,12,16,0.6195,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,16,20,0.7871,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,20,24,0.5496,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,24,28,0.4285,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,28,32,0.4378,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,32,36,0.4518,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,36,40,0.3912,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,40,44,0.354,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,44,50,0.3307,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,50,54,0.4099,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,54,58,0.5403,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,58,62,0.4891,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,62,66,0.5403,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,66,70,0.6381,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,70,74,0.5729,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,74,78,0.3959,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,78,82,0.5263,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,82,86,0.4751,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,86,90,0.49370000000000003,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,90,94,0.3493,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,94,100,0.2655,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,100,104,0.4891,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,104,108,0.2748,0.31,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,108,112,0.2748,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,112,116,0.4052,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,116,120,0.4797,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,120,124,0.5543,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,124,128,0.6102,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,128,132,0.694,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,132,136,0.7452,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,136,140,0.708,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,140,144,0.7545,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,144,150,0.7313,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,150,154,0.9502,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,154,158,0.6288,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,158,162,0.5682,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,162,166,0.6567,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,166,170,0.4891,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,170,174,0.6754,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,174,178,0.6241,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,178,182,0.6288,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,182,186,0.7033,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,186,190,0.7126,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,CAMS-125883,190,190,NA,NA,350,40,Sarcocornia rhizome,1553,78,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,190,194,0.9036,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,194,200,0.8943,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,200,204,0.8477,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,204,208,0.9082,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,208,212,0.98740000000000006,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,212,216,0.9828,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,216,220,0.9781,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,220,224,0.8663,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,224,228,0.7732,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,228,232,0.8337,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,232,236,0.8291,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,236,240,0.9176,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,240,244,0.885,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,NA,244,248,0.9455,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,0,4,0.8337,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,4,8,0.8617,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,8,12,0.8524,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,12,16,0.885,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,16,20,0.7778,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,20,24,0.8524,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,24,28,0.8384,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,28,32,0.8803,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,32,36,0.9036,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,36,40,0.9222,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,40,44,0.9735,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,44,50,0.8151,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,50,52,0.7499,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,52,56,0.7266,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,56,60,0.7266,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,60,64,0.6847,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,64,68,0.7499,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,68,72,0.6754,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,72,76,0.8803,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,76,80,0.7499,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,80,84,0.8477,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,84,88,0.7639,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,88,92,0.7965,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,92,96,0.6754,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,96,100,0.6521,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,100,104,0.6754,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,104,108,0.4565,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,108,112,0.3959,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,112,116,0.2608,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,116,120,0.3167,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,120,124,0.2981,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,124,128,0.3354,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,128,132,0.5729,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,NA,132,136,0.5543,0.16,NA,NA,NA,NA,NA,single set of methods
