"study_id","site_id","core_id","depth_min","depth_max","dry_bulk_density","fraction_carbon","method_id"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_4",50,100,0.382045929018789,0.095,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_5",0,15,0.361691022964509,0.0741,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_5",15,30,0.407794015309673,0.08560000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_5",30,50,0.287926235212248,0.123,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_5",50,100,0.625608907446068,0.0716,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_1",0,15,0.892136395267919,0.0281,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_1",15,30,0.590814196242171,0.0283,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_1",30,50,0.700591510090466,0.0391,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_1",50,100,0.386917188587335,0.0666,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_2",0,15,0.521398747390397,0.0382,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_2",15,30,0.57759220598469,0.032,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_2",30,50,0.632219902574809,0.0384,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_2",50,100,0.601948503827418,0.1215,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_3",0,15,0.598816979819068,0.0512,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_3",15,30,0.422059846903271,0.0588,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_3",30,50,0.576722338204593,0.0886,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_3",50,100,0.196764091858038,0.199,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_4",0,15,0.322546972860125,0.0483,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_4",15,30,0.437369519832985,0.0587,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_4",30,50,0.30410577592206,0.0708,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_4",50,100,0.222512178148921,0.2717,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_5",0,15,0.444850382741823,0.05219999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_5",15,30,0.301496172581768,0.0771,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_5",30,50,0.312282533054976,0.0724,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_5",50,100,0.15883785664579,0.173,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_1",0,15,0.609255393180237,0.0348,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_1",15,30,0.637091162143354,0.0364,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_1",30,50,0.248782185107864,0.0818,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_1",50,100,0.203201113430759,0.1709,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_2",0,15,0.447112038970077,0.05139999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_2",15,30,0.52366040361865,0.0663,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_2",30,50,0.519832985386221,0.1649,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_2",50,100,0.174321503131524,0.1948,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_3",0,15,0.421537926235212,0.0553,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_3",15,30,0.471990257480863,0.05599999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_3",30,50,0.419450243562978,0.0815,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_3",50,100,0.254697286012526,0.1549,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_4",0,15,0.323068893528184,0.0601,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_4",15,30,0.568023660403619,0.0537,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_4",30,50,0.230862908837857,0.1629,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_4",50,100,0.189979123173278,0.15039999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_5",0,15,0.460334029227557,0.0552,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_5",15,30,0.399791231732777,0.068,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_5",30,50,0.373695198329854,0.1024,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_8_5",50,100,0.29714683368128,0.1118,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_1",0,15,0.851774530271399,0.0245,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_1",15,30,0.518267223382046,0.0417,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_1",30,50,0.579505915100905,0.0771,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_1",50,100,0.668058455114823,0.0582,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_2",0,15,0.507828810020877,0.0493,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_2",15,30,0.453549060542798,0.08990000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_2",30,50,0.334899095337509,0.0935,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_2",50,100,0.458594293667363,0.0727,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_3",0,15,0.575504523312456,0.07339999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_3",15,30,0.482428670842032,0.0795,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_3",30,50,0.515831593597773,0.0796,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_3",50,100,0.481210855949896,0.08039999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_4",0,15,0.346207376478775,0.0787,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_4",15,30,0.370215727209464,0.1166,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_4",30,50,0.348295059151009,0.1033,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_4",50,100,0.376304801670146,0.0967,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_5",0,15,0.326026443980515,0.1082,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_5",15,30,0.404836464857342,0.1052,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_5",30,50,0.40848990953375103,0.1233,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_5",50,100,0.343771746694503,0.108,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_1",0,15,0.691892832289492,0.0158,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_1",15,30,0.764961725817676,0.0208,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_1",30,50,0.580723729993041,0.0208,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_1",50,100,0.692240779401531,0.02209999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_2",0,15,0.68910925539318,0.02049999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_2",15,30,0.684759916492693,0.0204,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_2",30,50,0.751739735560195,0.02439999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_2",50,100,0.561064718162839,0.0306,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_3",0,15,0.716597077244259,0.02569999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_3",15,30,0.661273486430063,0.0263,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_3",30,50,0.680236604036187,0.0239,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_3",50,100,0.647877522616562,0.0272,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_4",0,15,0.668406402226862,0.0403,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_4",15,30,0.566457898399443,0.0306,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_4",30,50,0.63169798190675,0.034,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_4",50,100,0.529923451635351,0.0393,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_5",0,15,0.669972164231037,0.0252,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_5",15,30,0.678844815588031,0.0337,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_5",30,50,0.68562978427279,0.0356,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_2_5",50,100,0.689631176061239,0.0426,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_1",0,15,0.978775226165623,0.0199,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_1",15,30,0.570459290187891,0.035,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_1",30,50,0.457202505219207,0.0538,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_1",50,100,0.413883089770355,0.05849999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_2",0,15,0.907967988865692,0.0223,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_2",15,30,0.611169102296451,0.0388,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_2",30,50,0.636395267919276,0.04769999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_2",50,100,0.537752261656228,0.0644,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_3",0,15,0.5946416144746,0.0322,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_3",15,30,0.477731384829506,0.0404,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_3",30,50,0.362386917188587,0.0682,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_3",50,100,0.492519137091162,0.0789,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_4",0,15,0.467466945024356,0.04650000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_4",15,30,0.533402922755741,0.048,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_4",30,50,0.290187891440501,0.0809,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_4",50,100,0.398399443284621,0.0895,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_5",0,15,0.549756437021573,0.0591,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_5",15,30,0.501565762004175,0.0741,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_5",30,50,0.574808629088379,0.0692,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_3_5",50,100,0.342901878914405,0.0996,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_1",0,15,0.678322894919972,0.0263,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_1",15,30,0.790187891440501,0.0217,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_1",30,50,0.64544189283229,0.0289,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_1",50,100,0.615518441196938,0.0381,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_2",0,15,0.624391092553932,0.0457,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_2",15,30,0.665100904662491,0.0291,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_2",30,50,0.445372303409882,0.0434,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_2",50,100,0.535664578983994,0.0433,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_3",0,15,0.766701461377871,0.02509999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_3",15,30,0.570111343075853,0.0491,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_3",30,50,0.403618649965205,0.04559999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_3",50,100,0.627870563674322,0.0449,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_4",0,15,0.778009742519137,0.02209999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_4",15,30,0.853340292275574,0.023,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_4",30,50,0.74982602644398,0.0248,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_4",50,100,0.678670842032011,0.0318,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_5",0,15,0.533402922755741,0.0301,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_5",15,30,0.67223382045929,0.0341,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_5",30,50,0.469902574808629,0.0372,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_4_5",50,100,0.57759220598469,0.0399,"single set of methods"
