study_id,site_id,plot_id,sub_plot_id,plant_id,year,month,day,genus,species,alive_or_dead,n_plants,diameter,diameter_method,diameter_unit,basal_area,basal_area_unit,wood_density,wood_density_unit,wood_density_source,wood_mass,allometric_eq_id,allometric_eq_present
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,37,dbh,cm,3.4225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,38,dbh,cm,3.61,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,18,dbh,cm,0.81,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,45,dbh,cm,5.0625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_6,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,32,dbh,cm,2.56,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_7,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,19,dbh,cm,0.9025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_8,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,24,dbh,cm,1.44,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_9,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,46,dbh,cm,5.29,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_10,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,16,dbh,cm,0.64,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_11,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,20,dbh,cm,1,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_12,2017,NA,NA,Rhizophora,apiculata,live,1,47,dbh,cm,5.5225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_13,2017,NA,NA,Rhizophora,apiculata,live,1,48,dbh,cm,5.76,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_14,2017,NA,NA,Rhizophora,apiculata,live,1,47,dbh,cm,5.5225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_15,2017,NA,NA,Rhizophora,apiculata,live,1,44,dbh,cm,4.84,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_3,ETNA_EF5_3_16,2017,NA,NA,Rhizophora,apiculata,live,1,31,dbh,cm,2.4025,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_1,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,6,dbh,cm,0.09,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,10,dbh,cm,0.25,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,7,dbh,cm,0.1225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,7,dbh,cm,0.1225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,18,dbh,cm,0.81,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_6,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,19,dbh,cm,0.9025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_7,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,21,dbh,cm,1.1025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_8,2017,NA,NA,Rhizophora,apiculata,live,1,18,dbh,cm,0.81,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_9,2017,NA,NA,Rhizophora,apiculata,live,1,34,dbh,cm,2.89,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_10,2017,NA,NA,Rhizophora,apiculata,live,1,19,dbh,cm,0.9025,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_11,2017,NA,NA,Rhizophora,apiculata,live,1,26,dbh,cm,1.69,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_12,2017,NA,NA,Rhizophora,apiculata,live,1,33,dbh,cm,2.7225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_13,2017,NA,NA,Rhizophora,apiculata,live,1,25,dbh,cm,1.5625,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_14,2017,NA,NA,Rhizophora,apiculata,live,1,46,dbh,cm,5.29,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_15,2017,NA,NA,Rhizophora,apiculata,live,1,44,dbh,cm,4.84,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_16,2017,NA,NA,Rhizophora,apiculata,live,1,37,dbh,cm,3.4225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_17,2017,NA,NA,Rhizophora,apiculata,live,1,38,dbh,cm,3.61,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_18,2017,NA,NA,Rhizophora,apiculata,live,1,36,dbh,cm,3.24,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_19,2017,NA,NA,Rhizophora,apiculata,live,1,35,dbh,cm,3.0625,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_20,2017,NA,NA,Rhizophora,apiculata,live,1,27.18,dbh,cm,1.846881,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_4,ETNA_EF5_4_21,2017,NA,NA,Rhizophora,apiculata,live,1,45,dbh,cm,5.0625,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_1,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,6,dbh,cm,0.09,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,18,dbh,cm,0.81,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,6,dbh,cm,0.09,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,32,dbh,cm,2.56,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,15,dbh,cm,0.5625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_6,2017,NA,NA,Rhizophora,apiculata,live,1,37,dbh,cm,3.4225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_7,2017,NA,NA,Rhizophora,apiculata,live,1,46,dbh,cm,5.29,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_8,2017,NA,NA,Rhizophora,apiculata,live,1,38,dbh,cm,3.61,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_9,2017,NA,NA,Rhizophora,apiculata,live,1,27,dbh,cm,1.8225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_10,2017,NA,NA,Rhizophora,apiculata,live,1,30,dbh,cm,2.25,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_11,2017,NA,NA,Rhizophora,apiculata,live,1,27,dbh,cm,1.8225,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_12,2017,NA,NA,Rhizophora,apiculata,live,1,30,dbh,cm,2.25,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_13,2017,NA,NA,Rhizophora,apiculata,live,1,36,dbh,cm,3.24,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_14,2017,NA,NA,Rhizophora,apiculata,live,1,32,dbh,cm,2.56,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_15,2017,NA,NA,Rhizophora,apiculata,live,1,16,dbh,cm,0.64,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_16,2017,NA,NA,Rhizophora,apiculata,live,1,34,dbh,cm,2.89,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_17,2017,NA,NA,Rhizophora,apiculata,live,1,39,dbh,cm,3.8025,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_5,ETNA_EF5_5_18,2017,NA,NA,Rhizophora,apiculata,live,1,38,dbh,cm,3.61,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_1,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,9,dbh,cm,0.2025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,22,dbh,cm,1.21,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,35,dbh,cm,3.0625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,18,dbh,cm,0.81,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,15,dbh,cm,0.5625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_6,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,40,dbh,cm,4,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_7,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,16,dbh,cm,0.64,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_8,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,27,dbh,cm,1.8225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_9,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,5,dbh,cm,0.0625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_10,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,18,dbh,cm,0.81,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_11,2017,NA,NA,Ceriops,tagal,live,1,16,dbh,cm,0.64,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_12,2017,NA,NA,Ceriops,tagal,live,1,24,dbh,cm,1.44,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_13,2017,NA,NA,Ceriops,tagal,live,1,17.5,dbh,cm,0.765625,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_14,2017,NA,NA,Ceriops,tagal,live,1,24,dbh,cm,1.44,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_15,2017,NA,NA,Ceriops,tagal,live,1,21,dbh,cm,1.1025,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_16,2017,NA,NA,Ceriops,tagal,live,1,15,dbh,cm,0.5625,m2,0.8586,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_17,2017,NA,NA,Rhizophora,apiculata,live,1,26,dbh,cm,1.69,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_EF5,ETNA_EF5_6,ETNA_EF5_6_18,2017,NA,NA,Rhizophora,apiculata,live,1,34,dbh,cm,2.89,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_1,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,26,dbh,cm,1.69,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,25,dbh,cm,1.5625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,8,dbh,cm,0.16,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,9,dbh,cm,0.2025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,28,dbh,cm,1.96,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_6,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,36,dbh,cm,3.24,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_7,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,13,dbh,cm,0.4225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_8,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,16,dbh,cm,0.64,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_9,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,12,dbh,cm,0.36,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_10,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,12,dbh,cm,0.36,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_11,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,29,dbh,cm,2.1025,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_12,2017,NA,NA,Bruguiera,parviflora,live,1,16,dbh,cm,0.64,m2,0.8427,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_13,2017,NA,NA,Xylocarpus,moluccensis,live,1,8,dbh,cm,0.16,m2,0.6662,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_14,2017,NA,NA,Rhizophora,apiculata,live,1,22,dbh,cm,1.21,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_15,2017,NA,NA,Rhizophora,apiculata,live,1,48,dbh,cm,5.76,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_16,2017,NA,NA,Rhizophora,apiculata,live,1,68,dbh,cm,0.362984,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_17,2017,NA,NA,Rhizophora,apiculata,live,1,56,dbh,cm,0.246176,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_18,2017,NA,NA,Rhizophora,apiculata,live,1,55,dbh,cm,0.2374625,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_19,2017,NA,NA,Rhizophora,apiculata,live,1,54,dbh,cm,0.228906,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_20,2017,NA,NA,Rhizophora,apiculata,live,1,54,dbh,cm,0.228906,m2,0.8814,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_1,ETNA_ER1_1_21,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,51,dbh,cm,0.2041785,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_2,ETNA_ER1_2_1,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,17,dbh,cm,0.7225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_2,ETNA_ER1_2_2,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,11.5,dbh,cm,0.330625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_2,ETNA_ER1_2_3,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,5,dbh,cm,0.0625,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_2,ETNA_ER1_2_4,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,23,dbh,cm,1.3225,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
SWAMP_Data_Trees_Etna_Bay_West_Papua_2017,ETNA,ETNA_ER1,ETNA_ER1_2,ETNA_ER1_2_5,2017,NA,NA,Bruguiera,gymnorrhiza,live,1,10,dbh,cm,0.25,m2,0.7842,g/cm3,ICRAF Wood Density,NA,NA,no
