study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,depth_interval_notes
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P3_4,CIFOR,0,15,0.668131063518213,0.02301499999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P3_2,CIFOR,15,30,0.607617017152825,0.034911,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P3_2,CIFOR,30,50,0.625814301558075,0.042518,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P3_2,CIFOR,50,100,0.51404636538855,0.067278,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P3_2,CIFOR,100,300,0.767731584671211,0.028151,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_3,CIFOR,0,5,0.557978270934953,0.031116,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_4,CIFOR,0,15,0.697419000549149,0.025275,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_2,CIFOR,15,30,0.745873308137094,0.026402,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_2,CIFOR,30,50,0.74802683291878,0.042703,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_2,CIFOR,50,100,0.686436024162548,0.031291,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P4_2,CIFOR,100,300,0.628829236252436,0.036101,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_3,CIFOR,0,5,0.590496495138418,0.026992,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_4,CIFOR,0,15,0.68449785185903,0.034678,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_2,CIFOR,15,30,0.788728451292653,0.022689,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_2,CIFOR,30,50,0.782267876947594,0.029897,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_2,CIFOR,50,100,0.795081349398628,0.02648099999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P5_2,CIFOR,100,300,0.801649599982772,0.032693,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_3,CIFOR,0,5,0.618384641061257,0.033294,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_4,CIFOR,0,15,0.794219939485954,0.032507,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_2,CIFOR,15,30,0.768808347062054,0.038042,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_2,CIFOR,30,50,0.761809391521573,0.038521,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_2,CIFOR,50,100,0.789374508727159,0.045045,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R19_P6_2,CIFOR,100,300,0.800142132635591,0.031744,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_3,CIFOR,0,5,0.431674042489044,0.031762,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_4,CIFOR,0,15,0.306554252673063,0.053704,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_2,CIFOR,15,30,0.749965005222298,0.037077,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_2,CIFOR,30,50,0.739843438748372,0.025809,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_2,CIFOR,50,100,0.780975762078582,0.030807,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P1_2,CIFOR,100,300,0.990621399575756,0.015489,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_3,CIFOR,0,5,0.749318947787792,0.021756,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_4,CIFOR,0,15,1.15450463546209,0.016863,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_2,CIFOR,15,30,0.982222652927179,0.020589,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_2,CIFOR,30,50,0.704633308567798,0.069395,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_2,CIFOR,50,100,0.364699421778596,0.11467,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P2_2,CIFOR,100,300,0.823830905234142,0.024992,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_3,CIFOR,0,5,0.704525632328714,0.029531,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_4,CIFOR,0,15,0.735859417902251,0.026386,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_2,CIFOR,15,30,0.944858997964919,0.028825,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_2,CIFOR,30,50,0.892528345769939,0.031696,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_2,CIFOR,50,100,0.687405110314307,0.046578,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P3_2,CIFOR,100,300,0.680083126056573,0.054073,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_3,CIFOR,0,5,0.868301191975967,0.021916,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_4,CIFOR,0,15,1.00429628193946,0.018883,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_2,CIFOR,15,30,0.863778789934425,0.01667,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_2,CIFOR,30,50,0.809725317914096,0.029238,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_2,CIFOR,50,100,0.718738895887844,0.041951,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P4_2,CIFOR,100,300,0.688697225183319,0.029601,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_3,CIFOR,0,5,0.663177956520335,0.02582199999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_4,CIFOR,0,15,0.776022655080703,0.02207399999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_2,CIFOR,15,30,0.88886735364107206,0.01792999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_2,CIFOR,30,50,0.722830592973049,0.040211,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_2,CIFOR,50,100,0.796265788028556,0.052329,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P5_2,CIFOR,100,300,0.594157487267285,0.068912,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_3,CIFOR,0,5,0.633351638293978,0.030272,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_4,CIFOR,0,15,0.790451271118002,0.0242,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_2,CIFOR,15,30,0.830183803340117,0.028645,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_2,CIFOR,30,50,0.666192891214696,0.033409,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_2,CIFOR,50,100,0.600079680416923,0.073613,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__R20_P6_2,CIFOR,100,300,0.819846884388022,0.03340399999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_3,CIFOR,0,5,0.461889909979451,0.06326,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_4,CIFOR,0,15,0.80851596482627,0.03637999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_2,CIFOR,15,30,0.834176515380684,0.03562,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_2,CIFOR,30,50,0.820616061835668,0.04163,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_2,CIFOR,50,100,0.596972889524028,0.0537,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P1_2,CIFOR,100,300,1.06355680265368,0.01127999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_3,CIFOR,0,5,0.307300739566274,0.06822,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_4,CIFOR,0,15,0.558482063692407,0.05341999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_2,CIFOR,15,30,0.587271949680286,0.0453,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_2,CIFOR,30,50,0.475346052343351,0.0702,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_2,CIFOR,50,100,0.452188970135709,0.09397,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P2_2,CIFOR,100,300,1.08546215068793,0.01264,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_3,CIFOR,0,5,0.311994742716472,0.06579,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_4,CIFOR,0,15,0.525519730459908,0.03526,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_2,CIFOR,15,30,0.760219887969791,0.03163,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_2,CIFOR,30,50,0.717765237255781,0.05252,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_2,CIFOR,50,100,0.656221640397634,0.06265,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P3_2,CIFOR,100,300,0.896554601687755,0.01812,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_3,CIFOR,0,5,0.582577946530089,0.02612,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_4,CIFOR,0,15,0.753961217102861,0.03730999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_2,CIFOR,15,30,0.762514733954332,0.03055,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_2,CIFOR,30,50,0.617209258660436,0.05533,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_2,CIFOR,50,100,0.683864103393243,0.07246999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P4_2,CIFOR,100,300,1.00190889461441,0.01393,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_3,CIFOR,0,5,0.347251921933512,0.05224,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_4,CIFOR,0,15,0.796624490179102,0.0255,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_2,CIFOR,15,30,0.911679722949503,0.02373,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_2,CIFOR,30,50,0.765539758206682,0.05425,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_2,CIFOR,50,100,0.641305141498117,0.06853,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P5_2,CIFOR,100,300,0.992207954770672,0.0116,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_3,CIFOR,0,5,0.390958306820908,0.04479,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_4,CIFOR,0,15,0.757612108441904,0.04316,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_2,CIFOR,15,30,0.686889127645592,0.03589,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_2,CIFOR,30,50,0.643391365120427,0.07678,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_2,CIFOR,50,100,0.582890880073435,0.07722000000000001,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S18_P6_2,CIFOR,100,300,0.774197586239269,0.01875,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_3,CIFOR,0,5,0.843564521681079,0.031865,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_4,CIFOR,0,15,0.896554601687755,0.02637,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_2,CIFOR,15,30,1.00743738721354,0.01297299999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_2,CIFOR,30,50,1.06428698092148,0.019651,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_2,CIFOR,50,100,0.767625981828992,0.039916,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P1_2,CIFOR,100,300,0.935358361062722,0.01285199999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_3,CIFOR,0,5,0.685115837566629,0.03751,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_4,CIFOR,0,15,0.759072464977521,0.037803,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_2,CIFOR,15,30,0.907715898067114,0.019681,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_2,CIFOR,30,50,0.90385638436584,0.032793,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_2,CIFOR,50,100,0.661437199453409,0.051825,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P2_2,CIFOR,100,300,1.09192944391709,0.01015099999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_3,CIFOR,0,5,0.389497950285291,0.031791,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_4,CIFOR,0,15,0.61710494747932,0.040224,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_2,CIFOR,15,30,0.840435186247614,0.024663,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_2,CIFOR,30,50,0.786193372067552,0.03263399999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_2,CIFOR,50,100,0.615853213305934,0.052781,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P3_2,CIFOR,100,300,1.16432140361125,0.01063499999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_3,CIFOR,0,5,0.38720310430075,0.029828,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_4,CIFOR,0,15,0.538558628099346,0.032912,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_2,CIFOR,15,30,0.747076679149238,0.028442,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_2,CIFOR,30,50,0.761054377418716,0.031017,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_2,CIFOR,50,100,0.67186831756496,0.059618,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P4_2,CIFOR,100,300,0.841895542783231,0.013965,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_3,CIFOR,0,5,0.487759082896096,0.040322,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_4,CIFOR,0,15,0.601771203855341,0.030711,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_2,CIFOR,15,30,0.737480050486612,0.02843799999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_2,CIFOR,30,50,0.71129794402662,0.02837899999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_2,CIFOR,50,100,0.598954801965223,0.11003,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P5_2,CIFOR,100,300,1.02934273524779,0.016828,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_3,CIFOR,0,5,0.52291195093202,0.037697,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_4,CIFOR,0,15,0.702327182450687,0.04800799999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_2,CIFOR,15,30,0.639114606694692,0.04227,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_2,CIFOR,30,50,0.547946634399741,0.049882,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_2,CIFOR,50,100,0.767417359466761,0.024745,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S19_P6_2,CIFOR,100,300,0.428614643203605,0.098883,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_3,CIFOR,0,5,0.764079401671065,0.03009,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_4,CIFOR,0,15,0.791826175847789,0.02822999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_2,CIFOR,15,30,0.976874211146693,0.01914,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_2,CIFOR,30,50,0.858481020580596,0.01714,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_2,CIFOR,50,100,0.952048150041203,0.02536,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P1_2,CIFOR,100,300,0.711819499932198,0.04381,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_3,CIFOR,0,5,0.736749872218803,0.0301,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_4,CIFOR,0,15,0.846902479476775,0.02208,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_2,CIFOR,15,30,0.918668572084242,0.02426,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_2,CIFOR,30,50,0.78994857458771,0.03755999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_2,CIFOR,50,100,0.794746888919023,0.0384,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P2_2,CIFOR,100,300,0.645790522286084,0.04362,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_3,CIFOR,0,5,0.672389873470537,0.03601999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_4,CIFOR,0,15,0.717452303712435,0.02951,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_2,CIFOR,15,30,0.978647501225656,0.02007,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_2,CIFOR,30,50,0.831151491128334,0.03755999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_2,CIFOR,50,100,0.650484525436281,0.07717,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P3_2,CIFOR,100,300,0.744677521983581,0.0233,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_3,CIFOR,0,5,0.456152795018098,0.03862,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_4,CIFOR,0,15,0.591757330468253,0.03968999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_2,CIFOR,15,30,0.641305141498117,0.05123999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_2,CIFOR,30,50,0.445304432182086,0.05949,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_2,CIFOR,50,100,0.480561611399126,0.07939,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P4_2,CIFOR,100,300,0.620442905275016,0.03156,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_3,CIFOR,0,5,0.410047252965045,0.0324,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_4,CIFOR,0,15,0.56933042652842,0.04337,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_2,CIFOR,15,30,0.741652497731232,0.01939,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_2,CIFOR,30,50,0.510916165103737,0.05091,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_2,CIFOR,50,100,0.504553183055692,0.0613,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P5_2,CIFOR,100,300,0.532404268413531,0.04443,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_3,CIFOR,0,5,0.221139703964868,0.04746,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_4,CIFOR,0,15,0.502675581795613,0.05029,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_2,CIFOR,15,30,0.569226115347304,0.03121999999999999,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_2,CIFOR,30,50,0.631604201654375,0.04955,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_2,CIFOR,50,100,0.501632469984458,0.0414,NA
SWAMP_Data_Soil_carbon_Ca_Mau_2012_Vietnam,CA_,CA__S20_P6_2,CIFOR,100,300,0.706499629695307,0.02939,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_1,CIFOR,0,5,0.37687629737031503,0.029122,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_2,CIFOR,0,15,0.363211532644184,0.035269,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_1,CIFOR,15,30,0.383760835323938,0.03089,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_1,CIFOR,30,50,0.4245465071401,0.039775,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_1,CIFOR,50,100,0.327015552797104,0.032602,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P1_1,CIFOR,100,300,0.40691791753158,0.03304,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P2_1,CIFOR,0,5,0.34892090083136,0.05323299999999999,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P2_2,CIFOR,0,15,0.353614903981558,0.034066,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P2_1,CIFOR,15,30,0.262864176411069,0.045855,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P2_1,CIFOR,30,50,0.400033379577957,0.03346499999999999,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P2_1,CIFOR,50,100,0.491305663054023,0.03051899999999999,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P3_1,CIFOR,0,5,0.528753377074489,0.032953,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P3_2,CIFOR,0,15,0.503092826520075,0.030198,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P3_1,CIFOR,15,30,0.54659058904524,0.025618,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P3_1,CIFOR,30,50,0.569434737709535,0.023214,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P3_1,CIFOR,100,300,0.545443166052969,0.02479099999999999,NA
SWAMP_Data_Soil_carbon_CanGio_2012_Vietnam,CAN,CAN_J13_P4_1,CIFOR,0,5,0.435812114700575,0.039504,NA
