study_id,site_id,plot_id,sub_plot_id,sub_plot_area,area_unit,longitude,latitude,year,month,day,genus,species,harvest_or_allometry,alive_or_dead,allometric_eq_present,plant_measurements_present
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00020937513890354,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00344141549669198,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.0141637336311202,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.434877947663707,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.0108152462990432,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.353793061618211,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.66570703528819,m,133.556716666667,-2.5994,2017,7,7,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000565536042254463,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000134991753874265,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.292369024251202,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.010198000136816,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,8.64868370758133,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00146482718961698,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.147069248875471,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.695672683435431,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00406091401044141,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,1.49016966162974,m,133.556716666667,-2.5994,2017,7,7,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000112029844323947,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00108694429031,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.0923976382106899,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000606020680883986,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.015232284747627,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000290174895591246,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00745449141950339,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00480518340236246,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.0188075585719001,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000394504773193,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,7.55364921247367e-05,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00228476011363207,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,1.94800632543237,m,133.556716666667,-2.5994,2017,7,7,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.000267946578026503,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_1,0.00848349364473549,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.200768247634839,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0108152462990432,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.167028999009155,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,40.7074802274459,m,133.556716666667,-2.5994,2018,3,28,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.000227613575737789,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.000176437144452203,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.044703622647958,m,133.556716666667,-2.5994,2018,3,28,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00228476011363207,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.932284653181944,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0515030448697371,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00019233673174109,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.205346721978333,m,133.556716666667,-2.5994,2018,3,28,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0348052162452096,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,1.37824078285351,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0744105766853693,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0091729759160809,m,133.556716666667,-2.5994,2017,7,7,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00526602867904866,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.016424592708864,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00716867364385347,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0471301809808007,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0019424851748512,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00155180290748893,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0436270959364279,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0057619660046658,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0578379829098161,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.000565536042254463,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0108152462990432,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.000176437144452203,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.00456296968537732,m,133.556716666667,-2.5994,2017,7,7,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_2,0.0301794356781002,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.000267946578026503,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00379413253112472,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0785687142892528,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0685085012257972,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00813787025055271,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00555126295140843,m,133.556716666667,-2.5994,2018,3,27,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00019233673174109,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0025388701721048,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0578379829098161,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0346662354288163,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0369164960249308,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00480518340236246,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00458731509013992,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0829127203761269,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.138028654362082,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0019424851748512,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.000176437144452203,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.000112029844323947,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00267422573874914,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.017033061012141,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0218222817243292,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0471301809808007,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0704321768091063,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.000792082148319537,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00102182933540913,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00686382529810869,m,133.556716666667,-2.5994,2017,7,7,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.016424592708864,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0210783623287109,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.00240910766338929,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0764667984218555,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_3,0.0011553735175647,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.00550948743676216,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,1.26278054331719,m,133.556716666667,-2.5994,2018,3,27,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0145513266446213,m,133.556716666667,-2.5994,2018,3,27,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0561982321662923,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0136398415203083,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0103943337318066,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.113241521693448,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0595161982450463,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.125139642507608,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.00921035850138893,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.00361429679676701,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0392834020111054,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0250133556294805,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0210783623287109,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0025388701721048,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0176596245054353,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0019424851748512,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_4,0.0218222817243292,m,133.556716666667,-2.5994,2017,7,7,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.0829127203761269,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.000792082148319537,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.0357770652380303,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.00281535646021411,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.0612335628514472,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.000290174895591246,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,0.00458731509013992,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_25-03,Bintuni_25-03_5,1.1367059769328,m,133.556716666667,-2.5994,2018,3,27,Rhizophora,apiculata,allometry,NA,yes,yes
