study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_2,single set of methods,0,15,0.83023076923077,0.0034999999999999996
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_2,single set of methods,15,30,0.915,0.001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_2,single set of methods,30,50,0.925538461538462,4e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_2,single set of methods,50,100,0.888,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_3,single set of methods,0,15,1.07153846153846,0.0021
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_3,single set of methods,15,30,1.21669230769231,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_3,single set of methods,30,50,1.29976923076923,9e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_3,single set of methods,50,100,1.011,3e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_4,single set of methods,0,15,0.770076923076923,0.004
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_4,single set of methods,15,30,0.843538461538461,0.003
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_4,single set of methods,30,50,1.24023076923077,4e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_4,single set of methods,50,100,1.29323076923077,8e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_5,single set of methods,0,15,1.01461538461538,0.0013
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_5,single set of methods,15,30,0.969076923076923,4e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_5,single set of methods,30,50,1.01146153846154,5e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_5,single set of methods,50,100,0.880384615384616,0.006500000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_6,single set of methods,0,15,0.965615384615385,0.0044
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_6,single set of methods,15,30,0.951230769230769,0.0011
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_6,single set of methods,30,50,1.13569230769231,3e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_6,single set of methods,50,100,0.899923076923077,0.008
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_1,single set of methods,0,15,0.868307692307692,0.010700000000000001
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_1,single set of methods,15,30,0.758384615384616,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_1,single set of methods,30,50,0.888230769230769,0.0034999999999999996
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_1,single set of methods,50,100,0.992153846153846,0.0027
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_2,single set of methods,0,15,1.01238461538462,0.0045000000000000005
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_2,single set of methods,15,30,0.778,0.0049
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_2,single set of methods,30,50,1.05069230769231,0.0025
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_2,single set of methods,50,100,1.07092307692308,9e-4
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_3,single set of methods,0,15,0.748461538461539,0.0088
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_3,single set of methods,15,30,0.770538461538462,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_3,single set of methods,30,50,1.01576923076923,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_3,single set of methods,50,100,1.33684615384615,0.0012
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_4,single set of methods,0,15,0.694538461538462,0.006999999999999999
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_4,single set of methods,15,30,0.866076923076923,0.0037
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_4,single set of methods,30,50,1.04453846153846,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_4,single set of methods,50,100,0.947307692307692,9e-4
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_5,single set of methods,0,15,1.12623076923077,0.0087
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_5,single set of methods,15,30,1.03338461538462,0.0037
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_5,single set of methods,30,50,0.895307692307693,0.0038
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_5,single set of methods,50,100,1.06084615384615,8e-4
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_6,single set of methods,0,15,0.839230769230769,0.0109
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_6,single set of methods,15,30,0.744307692307692,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_6,single set of methods,30,50,1.72823076923077,0.0027
Cifuentes_et_al_2024_ElSalvador,Montecristo,Montecristo_21_6,single set of methods,50,100,1.17207692307692,5e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_1,single set of methods,0,15,0.906769230769231,0.0063
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_1,single set of methods,15,30,1.13115384615385,0.003
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_1,single set of methods,30,50,1.39492307692308,0.0045000000000000005
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_1,single set of methods,50,100,1.39692307692308,0.0045000000000000005
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_2,single set of methods,0,15,0.894538461538462,0.0126
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_2,single set of methods,15,30,1.19546153846154,0.0121
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_2,single set of methods,30,50,1.04907692307692,0.0084
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_2,single set of methods,50,100,1.40284615384615,0.006500000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_3,single set of methods,0,15,1.02115384615385,0.008199999999999999
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_3,single set of methods,15,30,1.55907692307692,0.0062
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_3,single set of methods,30,50,1.60923076923077,0.0037
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_3,single set of methods,50,100,1.62415384615385,0.003
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_4,single set of methods,0,15,1.18815384615385,0.010700000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_4,single set of methods,15,30,1.06253846153846,0.0085
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_4,single set of methods,30,50,1.396,0.0026
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_4,single set of methods,50,100,1.28784615384615,0.004
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_5,single set of methods,0,15,0.995230769230769,0.0113
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_5,single set of methods,15,30,1.31284615384615,0.006999999999999999
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_5,single set of methods,30,50,1.35630769230769,0.0016
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_5,single set of methods,50,100,1.35330769230769,0.0039000000000000003
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_6,single set of methods,0,15,0.993153846153846,0.0095
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_6,single set of methods,15,30,1.27584615384615,0.0054
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_6,single set of methods,30,50,1.09546153846154,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Balsa,Cooperativa_El_Astillero_La_Balsa_22_6,single set of methods,50,100,1.48084615384615,0.0023
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_1,single set of methods,0,15,1.31392307692308,0.023399999999999997
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_1,single set of methods,15,30,1.47492307692308,0.014199999999999999
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_1,single set of methods,30,50,1.20923076923077,0.0138
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_1,single set of methods,50,100,1.58676923076923,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_2,single set of methods,0,15,1.11892307692308,0.0195
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_2,single set of methods,15,30,0.819692307692308,0.0252
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_2,single set of methods,30,50,1.28346153846154,0.0139
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_2,single set of methods,50,100,1.35169230769231,0.0051
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_3,single set of methods,0,15,0.781153846153846,0.024
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_3,single set of methods,15,30,1.35669230769231,0.0226
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_3,single set of methods,30,50,1.03038461538462,0.011699999999999999
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_3,single set of methods,50,100,1.34323076923077,0.0027
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_4,single set of methods,0,15,0.851692307692308,0.03
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_4,single set of methods,15,30,1.42884615384615,0.0253
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_4,single set of methods,30,50,1.11838461538462,0.014199999999999999
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_4,single set of methods,50,100,1.15869230769231,0.0086
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_5,single set of methods,0,15,0.822,0.0271
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_5,single set of methods,15,30,1.369,0.019299999999999998
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_5,single set of methods,30,50,1.41084615384615,0.0192
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_5,single set of methods,50,100,1.42823076923077,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_6,single set of methods,0,15,1.29876923076923,0.023799999999999998
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_6,single set of methods,15,30,1.30023076923077,0.0151
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_6,single set of methods,30,50,1.56730769230769,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,El_Matocho,El_Matocho_23_6,single set of methods,50,100,1.70815384615385,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_1,single set of methods,0,15,0.74776923076923,0.0189
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_1,single set of methods,15,30,1.45307692307692,0.0143
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_1,single set of methods,30,50,1.45992307692308,0.0086
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_1,single set of methods,50,100,1.63,0.0044
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_2,single set of methods,0,15,0.909538461538462,0.0172
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_2,single set of methods,15,30,1.40692307692308,0.0108
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_2,single set of methods,30,50,0.926384615384615,0.0101
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_2,single set of methods,50,100,1.53815384615385,0.0026
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_3,single set of methods,0,15,0.837,0.0288
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_3,single set of methods,15,30,1.25153846153846,0.0265
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_3,single set of methods,30,50,1.37976923076923,0.0195
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_3,single set of methods,50,100,1.39984615384615,0.008
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_4,single set of methods,0,15,1.09315384615385,0.0254
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_4,single set of methods,15,30,1.28423076923077,0.0165
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_4,single set of methods,30,50,1.36315384615385,0.013000000000000001
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_4,single set of methods,50,100,1.38507692307692,0.0066
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_5,single set of methods,0,15,0.879461538461538,0.0239
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_5,single set of methods,15,30,1.43530769230769,0.0101
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_5,single set of methods,30,50,1.44976923076923,0.0079
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_5,single set of methods,50,100,1.54823076923077,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_6,single set of methods,0,15,1.10915384615385,0.016
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_6,single set of methods,15,30,4.39776923076923,0.018500000000000003
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_6,single set of methods,30,50,1.50830769230769,0.0058
Cifuentes_et_al_2024_ElSalvador,El_Aguacate_Isla_Tasajera,El_Aguacate_Isla_Tasajera_24_6,single set of methods,50,100,1.71576923076923,0.0043
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_1,single set of methods,0,15,0.929923076923077,0.0141
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_1,single set of methods,15,30,0.805538461538462,0.0121
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_1,single set of methods,30,50,1.07015384615385,0.0125
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_1,single set of methods,50,100,0.787615384615385,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_2,single set of methods,0,15,0.876461538461539,0.0174
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_2,single set of methods,15,30,0.665076923076923,0.009399999999999999
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_2,single set of methods,30,50,0.889307692307692,0.0168
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_2,single set of methods,50,100,0.969076923076923,0.0012
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_3,single set of methods,0,15,0.980769230769231,0.0177
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_3,single set of methods,15,30,0.957846153846154,0.0146
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_3,single set of methods,30,50,0.955923076923077,0.0022
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_3,single set of methods,50,100,0.892,0.0032
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_4,single set of methods,0,15,0.985384615384616,0.0103
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_4,single set of methods,15,30,1.02961538461538,0.0254
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_4,single set of methods,30,50,0.827,0.0179
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_4,single set of methods,50,100,0.589,0.0124
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_5,single set of methods,0,15,0.740461538461539,0.0116
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_5,single set of methods,15,30,0.841307692307692,0.019299999999999998
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_5,single set of methods,30,50,1.03307692307692,0.0159
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_5,single set of methods,50,100,1.06,0.0062
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_6,single set of methods,0,15,1.05230769230769,0.0154
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_6,single set of methods,15,30,0.977769230769231,0.0143
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_6,single set of methods,30,50,0.790076923076923,0.0089
Cifuentes_et_al_2024_ElSalvador,Las_Ánimas_Arriba,Las_Ánimas_Arriba_25_6,single set of methods,50,100,0.932538461538462,0.003
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_1,single set of methods,0,15,0.617538461538462,0.0096
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_1,single set of methods,15,30,0.893307692307692,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_1,single set of methods,30,50,1.37315384615385,0.0032
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_1,single set of methods,50,100,1.32653846153846,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_2,single set of methods,0,15,1.02084615384615,0.0121
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_2,single set of methods,15,30,0.968384615384615,0.0103
Cifuentes_et_al_2024_ElSalvador,Cooperativa_El_Astillero_La_Gaveta,Cooperativa_El_Astillero_La_Gaveta_26_2,single set of methods,30,50,1.37915384615385,0.0068000000000000005
