study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,diameter,diameter_method,diameter_unit
Simard_et_al_2019,south_america_Venezuela,Venezuela_T1E_91,Venezuela_T1E_91_tree_22,2006,6,12,Rhizophora,mangle,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_1,2006,6,14,Avicennia,germinans,alive,aboveground,50.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_2,2006,6,14,Avicennia,germinans,alive,aboveground,73.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_3,2006,6,14,Avicennia,germinans,alive,aboveground,68.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_4,2006,6,14,Rhizophora,mangle,alive,aboveground,12.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_5,2006,6,14,Rhizophora,mangle,alive,aboveground,7.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_6,2006,6,14,Rhizophora,mangle,dead,aboveground,7.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_7,2006,6,14,Rhizophora,mangle,dead,aboveground,14,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_8,2006,6,14,Avicennia,germinans,alive,aboveground,74.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_9,2006,6,14,Avicennia,germinans,alive,aboveground,53.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_10,2006,6,14,Avicennia,germinans,alive,aboveground,52.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_11,2006,6,14,Avicennia,germinans,alive,aboveground,48.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_12,2006,6,14,Avicennia,germinans,alive,aboveground,53.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_13,2006,6,14,Avicennia,germinans,alive,aboveground,72,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_14,2006,6,14,Avicennia,germinans,alive,aboveground,49,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_15,2006,6,14,Avicennia,germinans,alive,aboveground,49.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_16,2006,6,14,Avicennia,germinans,alive,aboveground,40.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_176,Venezuela_T2_176_tree_17,2006,6,14,Avicennia,germinans,alive,aboveground,51.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_1,2006,6,14,Avicennia,germinans,alive,aboveground,48.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_2,2006,6,14,Avicennia,germinans,alive,aboveground,59.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_3,2006,6,14,Avicennia,germinans,alive,aboveground,20.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_4,2006,6,14,Avicennia,germinans,alive,aboveground,27.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_5,2006,6,14,Avicennia,germinans,alive,aboveground,24.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_6,2006,6,14,Avicennia,germinans,alive,aboveground,54.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_7,2006,6,14,Avicennia,germinans,alive,aboveground,43.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_8,2006,6,14,Avicennia,germinans,alive,aboveground,53.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_9,2006,6,14,Avicennia,germinans,alive,aboveground,37.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_10,2006,6,14,Avicennia,germinans,alive,aboveground,41.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_11,2006,6,14,Avicennia,germinans,alive,aboveground,73.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_12,2006,6,14,Avicennia,germinans,alive,aboveground,41.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_13,2006,6,14,Rhizophora,mangle,alive,aboveground,5.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_14,2006,6,14,Rhizophora,mangle,alive,aboveground,4.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_15,2006,6,14,Avicennia,germinans,alive,aboveground,13.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_16,2006,6,14,Rhizophora,mangle,alive,aboveground,12.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_17,2006,6,14,Rhizophora,mangle,alive,aboveground,10.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_18,2006,6,14,Avicennia,germinans,alive,aboveground,33.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_19,2006,6,14,Avicennia,germinans,alive,aboveground,57,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_295,Venezuela_T2_295_tree_20,2006,6,14,Avicennia,germinans,alive,aboveground,44.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_1,2006,6,14,Avicennia,germinans,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_2,2006,6,14,Avicennia,germinans,alive,aboveground,36,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_3,2006,6,14,Avicennia,germinans,alive,aboveground,17,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_4,2006,6,14,Rhizophora,mangle,alive,aboveground,30.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_5,2006,6,14,Rhizophora,mangle,alive,aboveground,11.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_6,2006,6,14,Rhizophora,mangle,alive,aboveground,16.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_7,2006,6,14,Rhizophora,mangle,alive,aboveground,33.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_8,2006,6,14,Rhizophora,mangle,alive,aboveground,27.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_9,2006,6,14,Rhizophora,mangle,alive,aboveground,15.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_456,Venezuela_T2_456_tree_10,2006,6,14,Rhizophora,mangle,alive,aboveground,24.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_1,2006,6,14,Avicennia,germinans,alive,aboveground,47.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_2,2006,6,14,Avicennia,germinans,alive,aboveground,49.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_3,2006,6,14,Avicennia,germinans,alive,aboveground,49.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_4,2006,6,14,Avicennia,germinans,alive,aboveground,78.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_5,2006,6,14,Avicennia,germinans,alive,aboveground,62.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_6,2006,6,14,Avicennia,germinans,alive,aboveground,50.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_7,2006,6,14,Avicennia,germinans,alive,aboveground,28.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_8,2006,6,14,Avicennia,germinans,alive,aboveground,14.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_9,2006,6,14,Rhizophora,mangle,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_10,2006,6,14,Avicennia,germinans,alive,aboveground,63.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_11,2006,6,14,Avicennia,germinans,alive,aboveground,21.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_12,2006,6,14,Avicennia,germinans,alive,aboveground,49.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_13,2006,6,14,Avicennia,germinans,alive,aboveground,36,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_14,2006,6,14,Avicennia,germinans,alive,aboveground,27.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_15,2006,6,14,Avicennia,germinans,alive,aboveground,53.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_16,2006,6,14,Rhizophora,mangle,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_17,2006,6,14,Avicennia,germinans,alive,aboveground,28.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_18,2006,6,14,Avicennia,germinans,alive,aboveground,16.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_51,Venezuela_T2_51_tree_19,2006,6,14,Avicennia,germinans,alive,aboveground,7.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_1,2006,6,14,Rhizophora,mangle,alive,aboveground,26.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_2,2006,6,14,Rhizophora,mangle,alive,aboveground,28.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_3,2006,6,14,Rhizophora,mangle,alive,aboveground,22.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_4,2006,6,14,Rhizophora,mangle,alive,aboveground,17.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_5,2006,6,14,Rhizophora,mangle,alive,aboveground,42.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_6,2006,6,14,Rhizophora,mangle,alive,aboveground,28.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_7,2006,6,14,Rhizophora,mangle,alive,aboveground,37.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_542,Venezuela_T2_542_tree_8,2006,6,14,Rhizophora,mangle,alive,aboveground,22.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_1,2006,6,14,Rhizophora,mangle,alive,aboveground,16.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_2,2006,6,14,Rhizophora,mangle,alive,aboveground,25.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_3,2006,6,14,Rhizophora,mangle,alive,aboveground,20.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_4,2006,6,14,Rhizophora,mangle,alive,aboveground,27.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_5,2006,6,14,Rhizophora,mangle,alive,aboveground,21.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_6,2006,6,14,Rhizophora,mangle,alive,aboveground,25.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_7,2006,6,14,Rhizophora,mangle,alive,aboveground,19.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_8,2006,6,14,Rhizophora,mangle,alive,aboveground,26,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_9,2006,6,14,Rhizophora,mangle,alive,aboveground,32.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_10,2006,6,14,Rhizophora,mangle,alive,aboveground,21.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_11,2006,6,14,Rhizophora,mangle,alive,aboveground,30.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T2_679,Venezuela_T2_679_tree_12,2006,6,14,Rhizophora,mangle,alive,aboveground,15.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_1,2006,6,13,Rhizophora,mangle,alive,aboveground,19,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_2,2006,6,13,Laguncularia,racemosa,alive,aboveground,9.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_3,2006,6,13,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_4,2006,6,13,Laguncularia,racemosa,alive,aboveground,18.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_5,2006,6,13,Rhizophora,mangle,alive,aboveground,7.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_6,2006,6,13,Rhizophora,mangle,alive,aboveground,22.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_7,2006,6,13,Laguncularia,racemosa,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_100,Venezuela_T3_100_tree_8,2006,6,13,Rhizophora,mangle,alive,aboveground,16.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_1,2006,6,13,Rhizophora,mangle,alive,aboveground,23.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_2,2006,6,13,Rhizophora,mangle,alive,aboveground,25.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_3,2006,6,13,Laguncularia,racemosa,alive,aboveground,7.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_4,2006,6,13,Laguncularia,racemosa,alive,aboveground,4.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_5,2006,6,13,Laguncularia,racemosa,alive,aboveground,8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_6,2006,6,13,Laguncularia,racemosa,alive,aboveground,6.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_7,2006,6,13,Laguncularia,racemosa,alive,aboveground,7.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_8,2006,6,13,Laguncularia,racemosa,alive,aboveground,7.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_150,Venezuela_T3_150_tree_9,2006,6,13,Laguncularia,racemosa,alive,aboveground,6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_250,Venezuela_T3_250_tree_1,2006,6,13,Rhizophora,mangle,alive,aboveground,16.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_250,Venezuela_T3_250_tree_2,2006,6,13,Laguncularia,racemosa,dead,aboveground,10.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_250,Venezuela_T3_250_tree_3,2006,6,13,Laguncularia,racemosa,dead,aboveground,12.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_1,2006,6,13,Rhizophora,mangle,dead,aboveground,21.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_2,2006,6,13,Rhizophora,mangle,dead,aboveground,20.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_3,2006,6,13,Rhizophora,mangle,dead,aboveground,13.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_4,2006,6,13,Rhizophora,mangle,dead,aboveground,18.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_5,2006,6,13,Laguncularia,racemosa,dead,aboveground,11.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_6,2006,6,13,Laguncularia,racemosa,dead,aboveground,7.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_7,2006,6,13,Rhizophora,mangle,dead,aboveground,16.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_8,2006,6,13,Rhizophora,mangle,dead,aboveground,22.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_9,2006,6,13,Laguncularia,racemosa,dead,aboveground,10.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_10,2006,6,13,Laguncularia,racemosa,dead,aboveground,9.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_11,2006,6,13,Laguncularia,racemosa,dead,aboveground,10.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_12,2006,6,13,Laguncularia,racemosa,dead,aboveground,8.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_13,2006,6,13,Laguncularia,racemosa,dead,aboveground,5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_14,2006,6,13,Laguncularia,racemosa,dead,aboveground,11.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_350,Venezuela_T3_350_tree_15,2006,6,13,Laguncularia,racemosa,dead,aboveground,13.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_1,2006,6,13,Rhizophora,mangle,alive,aboveground,43.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_2,2006,6,13,Rhizophora,mangle,alive,aboveground,50,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_3,2006,6,13,Laguncularia,racemosa,alive,aboveground,13.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_4,2006,6,13,Laguncularia,racemosa,alive,aboveground,42.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_5,2006,6,13,Rhizophora,mangle,alive,aboveground,17.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_6,2006,6,13,Laguncularia,racemosa,alive,aboveground,13,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_450,Venezuela_T3_450_tree_7,2006,6,13,Laguncularia,racemosa,alive,aboveground,14.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_1,2006,6,13,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_2,2006,6,13,Rhizophora,mangle,alive,aboveground,32.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_3,2006,6,13,Rhizophora,mangle,alive,aboveground,33.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_4,2006,6,13,Rhizophora,mangle,alive,aboveground,24.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_5,2006,6,13,Rhizophora,mangle,alive,aboveground,24.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_6,2006,6,13,Rhizophora,mangle,alive,aboveground,29.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_7,2006,6,13,Laguncularia,racemosa,alive,aboveground,12.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_8,2006,6,13,Rhizophora,mangle,alive,aboveground,12.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_9,2006,6,13,Rhizophora,mangle,alive,aboveground,46.2,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_10,2006,6,13,Rhizophora,mangle,alive,aboveground,15.5,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_11,2006,6,13,Rhizophora,mangle,alive,aboveground,22.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_12,2006,6,13,Rhizophora,mangle,alive,aboveground,14.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_13,2006,6,13,Rhizophora,mangle,alive,aboveground,20.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_14,2006,6,13,Rhizophora,mangle,alive,aboveground,19.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_15,2006,6,13,Rhizophora,mangle,alive,aboveground,16.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T3_500,Venezuela_T3_500_tree_16,2006,6,13,Rhizophora,mangle,alive,aboveground,20,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_1,2006,6,16,Rhizophora,mangle,alive,aboveground,20.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_2,2006,6,16,Rhizophora,mangle,alive,aboveground,22.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_3,2006,6,16,Rhizophora,mangle,alive,aboveground,15.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_4,2006,6,16,Rhizophora,mangle,alive,aboveground,25.7,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_5,2006,6,16,Rhizophora,mangle,alive,aboveground,21,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_6,2006,6,16,Rhizophora,mangle,alive,aboveground,11.4,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_7,2006,6,16,Rhizophora,mangle,alive,aboveground,22.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_8,2006,6,16,Rhizophora,mangle,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_9,2006,6,16,Rhizophora,mangle,alive,aboveground,22.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_10,2006,6,16,Rhizophora,mangle,alive,aboveground,13.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_11,2006,6,16,Rhizophora,mangle,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_105,Venezuela_T4_105_tree_12,2006,6,16,Rhizophora,mangle,alive,aboveground,18.1,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_1,2006,6,16,Rhizophora,mangle,alive,aboveground,11.6,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_2,2006,6,16,Rhizophora,mangle,alive,aboveground,12.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_3,2006,6,16,Rhizophora,mangle,alive,aboveground,14.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_4,2006,6,16,Rhizophora,mangle,alive,aboveground,10.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_5,2006,6,16,Rhizophora,mangle,alive,aboveground,8.9,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_6,2006,6,16,Rhizophora,mangle,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,south_america_Venezuela,Venezuela_T4_150,Venezuela_T4_150_tree_7,2006,6,16,Rhizophora,mangle,alive,aboveground,13.9,breast height,cm
