study_id,site_id,core_id,method_id,sample_id,depth_min,depth_max,compaction_notes,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,fraction_nitrogen,nitrogen_density,cn_ratio,fraction_h2o,delta_c13,N_umoles,delta_n15,C_umoles
Kulesza_2018,Scarborough,Woodside Dr,gouge auger used,16609,160,161,NA,0.242649999999999,NA,0.0953449069999999,0.0231354416835499,0.006831625,NA,NA,NA,-16.28016421347752,NA,2.96939381933439,NA
Kulesza_2018,Scarborough,Woodside Dr,gouge auger used,16610,170,171,NA,0.310899999999999,NA,0.030983662,0.00963282051579999,0.002647062,NA,NA,NA,-15.99178932612396,NA,5.395106973058637,NA
Kulesza_2018,Scarborough,Woodside Dr,gouge auger used,16611,180,181,NA,0.36885,NA,0.079080574,0.0291688697199,0.005092845,NA,NA,NA,-17.19335135676379,NA,2.772286053882725,NA
Kulesza_2018,Scarborough,Woodside Dr,gouge auger used,16612,190,191,NA,0.36005,NA,0.052434459,0.01887902696295,0.001917982,NA,NA,NA,-24.961449884850307,NA,2.3008122028526143,NA
Kulesza_2018,Scarborough,Woodside Dr,gouge auger used,16613,199,200,NA,0.53725,NA,0.024872171,0.01336257386975,9.1213e-4,NA,NA,NA,-23.93511565034545,NA,1.518324088748019,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17155,0,1,NA,0.2682,NA,0.116922077,0.0313585010514,NA,NA,NA,NA,NA,NA,NA,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17156,10,11,NA,0.3738,NA,0.111920307,0.0418358107566,0.006176066,NA,NA,NA,-26.19498717189658,NA,2.4565304487179493,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17157,20,21,NA,0.3409,NA,0.120804249,0.0411821684841,0.008214756,NA,NA,NA,-26.022301164397074,NA,1.9216746794871797,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17158,30,31,NA,0.330899999999999,NA,0.140594307,0.0465226561863,0.008781996,NA,NA,NA,-19.875666074600353,NA,3.134615384615385,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17159,40,41,NA,0.54885,NA,0.0802421189999999,0.0440408870131499,0.0051370800000000005,NA,NA,NA,-16.32721531478192,NA,1.544070512820513,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17160,50,51,NA,0.678799999999999,NA,0.047383176,0.0321636998687999,0.002889785,NA,NA,NA,-15.798302743240573,NA,0.32111378205128205,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17161,60,61,NA,0.374,NA,0.091280772,0.034139008728,0.005531112,NA,NA,NA,-15.898954016183144,NA,1.2546073717948718,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17162,70,71,NA,0.345549999999999,NA,0.101548359,0.03509003545245,0.005796962,NA,NA,NA,-14.125715413459638,NA,1.155448717948718,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17163,80,81,NA,0.526099999999999,NA,0.066539705,0.0350065388004999,0.0032734,NA,NA,NA,-14.206631142687979,NA,-0.1035657051282051,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17164,90,91,NA,0.189449999999999,NA,0.160927672,0.0304877474604,0.006557012,NA,NA,NA,-14.051707124531278,NA,1.3177083333333333,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17165,100,101,NA,0.283949999999999,NA,0.138791285,0.0394097853757499,0.007030463999999999,NA,NA,NA,-13.918492204460232,NA,0.9651442307692308,NA
Kulesza_2018,South Thomaston,S. Thomaston 1,gouge auger used,17166,110,111,NA,0.383049999999999,NA,0.089963365,0.0344604669632499,0.004775613000000001,NA,NA,NA,-14.979277679100058,NA,0.9681490384615385,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17167,0,1,NA,0.304199999999999,NA,0.131593451,0.0400307277942,0.00600454,NA,NA,NA,-15.138148805999602,NA,2.8000801282051286,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17168,10,11,NA,0.33835,NA,0.107512033,0.03637669636555,0.007187975,NA,NA,NA,-17.933688573120186,NA,2.0679086538461537,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17169,20,21,NA,0.3267,NA,0.085626323,0.0279741197241,0.00597461,NA,NA,NA,-25.373001776198933,NA,1.5170272435897436,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17170,30,31,NA,0.42515,NA,0.109332081,0.04648253423715,0.006499792,NA,NA,NA,-17.265640418393524,NA,2.7680288461538467,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17171,40,41,NA,0.6863,NA,0.038532782,0.0264450482866,0.002718034,NA,NA,NA,-16.686402210380894,NA,0.4122596153846154,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17172,50,51,NA,0.7379,NA,0.036104876,0.0266417880004,0.002422474,NA,NA,NA,-18.097493585948293,NA,-0.31991185897435903,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17173,60,61,NA,0.448699999999999,NA,0.068283144,0.0306386467127999,0.00370274,NA,NA,NA,-16.901519636865995,NA,-0.07552083333333333,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17174,70,71,NA,0.438799999999999,NA,0.070840778,0.0310849333863999,0.004091187,NA,NA,NA,-15.141109137556736,NA,0.7728365384615384,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17175,80,81,NA,0.25595,NA,0.130546232,0.0334133080804,0.005816567999999999,NA,NA,NA,-13.621472271561078,NA,0.7918669871794872,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17176,90,91,NA,0.7481,NA,0.0278108919999999,0.0208053283052,0.002369951,NA,NA,NA,-16.68344187882376,NA,0.039663461538461564,NA
Kulesza_2018,South Thomaston,S. Thomaston 2,gouge auger used,17177,102,103,NA,0.526899999999999,NA,0.049433556,0.0260465406564,0.0027751969999999996,NA,NA,NA,-15.35030590092757,NA,0.026642628205128218,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16582,0,1,NA,0.3578,NA,0.132570936,0.0474338809008,0.009094508999999999,NA,NA,NA,-26.599253877871586,NA,3.268741867680913,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16583,10,11,NA,0.497449999999999,NA,0.04147139,0.0206299429554999,0.0033117479999999998,NA,NA,NA,-24.937168662870604,NA,4.305675107596837,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16584,20,21,NA,1.00125,NA,0.027643755,0.02767830969375,0.0024724029999999998,NA,NA,NA,-19.735912036128017,NA,4.035431888699829,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16585,30,31,NA,0.9561,NA,0.0214539409999999,0.0205121129901,0.0019004879999999999,NA,NA,NA,-22.50343608874926,NA,3.9233309978981086,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16586,40,41,NA,0.7422,NA,0.039270151,0.0291463060722,0.0027976610000000003,NA,NA,NA,-21.78382093068918,NA,3.71414272845561,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16587,50,51,NA,0.5208,NA,0.073946885,0.038511537708,0.003774245,NA,NA,NA,-20.725505595915962,NA,3.285757181463317,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16588,60,61,NA,0.9407,NA,0.023345247,0.0219608738529,0.0018398190000000001,NA,NA,NA,-22.702729236206558,NA,3.5539985987388647,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16589,70,71,NA,0.9149,NA,0.0385020359999999,0.0352255127364,0.002442831,NA,NA,NA,-22.13332024347143,NA,4.174557101391252,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16590,80,81,NA,1.1613,NA,0.02270756,0.026370289428,0.001765504,NA,NA,NA,-22.003730610642055,NA,4.630967871083976,NA
Kulesza_2018,West Branch Pleasant River,Addison,gouge auger used,16591,90,91,NA,0.8757,NA,0.026319777,0.0230482287189,0.001983739,NA,NA,NA,-21.316512860789317,NA,4.6469822840556505,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10594,0,10,NA,0.994079996924673,NA,0.0177,0.0175952159455667,0.0012,0.0011928959963096,16.66,NA,-17.988810070936157,NA,2.01396002812092,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10595,10,20,NA,0.72939050877429,NA,0.0362,0.0264039364176293,0.0027,0.00196935437369058,15.5,NA,NA,NA,NA,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10596,20,30,NA,0.924731389470851,NA,0.00989999999999999,0.00915484075576143,7e-4,6.47311972629596e-4,15.91,NA,-16.869817164551907,NA,0.08667269257808559,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10597,30,40,NA,0.813808214965306,NA,0.027,0.0219728218040632,0.0017,0.00138347396544102,18.85,NA,-16.713237511307668,NA,1.720132743362832,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10598,40,50,NA,0.913198915947488,NA,0.0428,0.0390849136025525,0.0033,0.00301355642262671,14.98,NA,-20.871444366267966,NA,2.4552493966210784,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10599,50,60,NA,0.928402560209122,NA,0.036,0.0334224921675284,0.0029,0.00269236742460645,14.19,NA,-16.529123788590272,NA,2.4930199859395406,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10600,60,70,NA,0.673592557710419,NA,0.0657,0.0442550310415745,0.0049,0.00330060353278105,15.53,NA,-16.40223798581277,NA,1.4344682133172642,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10601,70,80,NA,0.404347742518307,NA,0.1352,0.0546678147884752,0.0106,0.00428608607069406,14.77,NA,-16.781896293336,NA,1.637340564427036,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10602,80,90,NA,0.289330539911968,NA,0.201299999999999,0.0582422376842793,0.0156,0.00451355642262671,15.04,NA,-17.695245753342046,NA,0.7326025744167335,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10603,90,100,NA,0.535452745689738,NA,0.0825,0.0441748515194033,0.0059,0.00315917119956945,16.18,NA,-18.90698371465681,NA,0.3287134679120216,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10604,100,110,NA,0.233109731485574,NA,0.223,0.0519834701212831,0.0167,0.00389293251580909,15.49,NA,-18.958936956738935,NA,-0.011750527267249214,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10605,110,120,NA,0.223614661618006,NA,0.2321,0.0519009629615392,0.0146,0.00326477405962288,18.4,NA,-18.114696772904388,NA,0.037461082655418185,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10606,120,130,NA,0.202356468756607,NA,0.248,0.0501844042516385,0.0181,0.00366265208449459,15.84,NA,-21.38775102407833,NA,0.4914130762277793,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10607,130,140,NA,0.219059334576277,NA,0.2317,0.0507560478213235,0.0181,0.00396497395583062,14.93,NA,-19.0853352095688,NA,1.2283789219629928,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10608,140,150,NA,0.215830241989736,NA,0.2176,0.0469646606569665,0.0152,0.00328061967824398,16.56,NA,-20.197821960235792,NA,0.30862709651501447,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10609,150,160,NA,0.240086877967209,NA,0.2117,0.0508263920656582,0.0137,0.00328919022815076,17.99,NA,-16.299125540255304,NA,0.6571802091713597,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10610,160,170,NA,0.206085301862494,NA,0.2329,0.0479972668037749,0.0138,0.00284397716570242,19.72,NA,-15.419640164840688,NA,0.5656677393403056,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10611,170,180,NA,0.218463490110903,NA,0.3139,0.0685756895458127,0.017,0.00371387933188536,21.35,NA,-14.816665001498652,NA,1.0498142010645775,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10612,180,190,NA,0.228900378649547,NA,0.1561,0.0357313491071943,0.0103,0.00235767390009033,17.68,NA,-14.903005327168561,NA,1.7140989541432021,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10613,190,200,NA,0.357814211851538,NA,0.1001,0.035817202606339,0.0066,0.00236157379822015,17.49,NA,-15.847737036667,NA,1.7869840313347392,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10614,200,210,NA,0.257231821938608,NA,0.1946,0.0500573125492532,0.0116,0.00298388913448786,19.66,NA,-14.911046336315207,NA,1.2454746580852776,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10615,210,220,NA,0.300286389759163,NA,0.1425,0.0427908105406808,0.00989999999999999,0.00297283525861571,16.77,NA,-15.203948031020245,NA,2.1434286857371476,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10616,220,230,NA,0.289522747804024,NA,0.1507,0.0436310780940665,0.0111,0.00321370250062467,15.79,NA,-16.40447174942089,NA,1.9023804760952192,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10617,230,240,NA,0.287427681780613,NA,0.1757,0.0505010436888538,0.0139,0.00399524477675053,14.67,NA,-18.85702867419323,NA,1.1693281108767701,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10618,240,250,NA,0.244392334749264,NA,0.195,0.0476565052761066,0.0144999999999999,0.00354368885386433,15.65,NA,-19.052271124987413,NA,1.6453290658131625,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10619,250,260,NA,0.220808426393987,NA,0.2244,0.0495494108828108,0.016,0.0035329348223038,16.36,NA,-17.401551012186523,NA,0.9781956391278257,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10620,260,270,NA,0.21406192938282,NA,0.236,0.0505186153343456,0.0147,0.00314671036192746,18.53,NA,-16.936756918773103,NA,0.10675906397509273,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10621,270,280,NA,0.204182443731139,NA,0.2447,0.0499634439810098,0.0125,0.00255228054663924,22.81,NA,-14.886695538322087,NA,0.6561312262452492,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10622,280,290,NA,0.215426605416418,NA,0.239,0.0514869586945239,0.0137,0.00295134449420493,20.37,NA,-17.191056501158226,NA,1.323264652930586,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10623,290,300,NA,0.307301977819209,NA,0.131,0.0402565590943164,0.0097,0.00298082918484633,15.78,NA,-16.492093866451807,NA,2.5535107021404277,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10624,300,310,NA,0.189286332096795,NA,0.1823,0.0345068983412458,0.0113999999999999,0.00215786418590347,18.66,NA,-17.0017121563098,NA,1.7823564712942588,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10625,310,320,NA,0.201068675879831,NA,0.1582,0.0318090645241893,0.0093,0.00186993868568243,19.93,NA,-19.893456628806916,NA,2.339601769911505,NA
Pickoff_2013,Moody,Bourne 4,single set of methods,10626,320,324,NA,0.114382916562554,NA,0.0565,0.0064626347857843,0.003,3.43148749687662e-4,22.11,NA,-18.428844798066272,NA,1.6173234646929386,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10879,0,10,NA,0.132623445518673,NA,0.2444,0.0324131700847636,0.0127,0.00168431775808714,22.18,NA,-16.553752535497,NA,2.66953790028374,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10880,10,20,NA,0.140234878044092,NA,0.2512,0.035227001364676,0.0135,0.00189317085359524,21.33,NA,-16.6896551724138,NA,2.3493109039319,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10881,20,30,NA,0.355930574509389,NA,0.1343,0.0478014761566109,0.0105,0.00373727103234858,14.64,NA,-19.1156186612576,NA,2.00780299959465,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10882,30,40,NA,0.552482364925903,NA,0.1007,0.0556349741480385,0.0074,0.00408836950045168,15.69,NA,-17.4624746450304,NA,2.48408998783948,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10883,40,50,NA,0.35404693716724,NA,0.1425,0.0504516885463317,0.0084,0.00297399427220481,19.61,NA,-15.7403651115619,NA,1.8679570328334,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10884,50,60,NA,0.356045899244623,NA,0.1165,0.0414793472619985,0.0077,0.00274155342418359,17.4,NA,-15.7129817444219,NA,2.68473854884475,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10885,60,70,NA,0.323312895227478,NA,0.1139,0.0368253387664097,0.0078,0.00252184058277432,16.71,NA,-15.6014198782961,NA,2.61076205918119,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10886,70,80,NA,0.2431429834509,NA,0.138499999999999,0.0336753032079497,0.0104,0.00252868702788936,15.29,NA,-14.6551724137931,NA,3.21372111876773,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10887,80,90,NA,0.193322697829972,NA,0.190799999999999,0.0368859707459588,0.0116,0.00224254329482768,18.89,NA,-17.2616632860041,NA,1.64400081070126,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10888,90,100,NA,0.239567916658658,NA,0.1232,0.0295147673323466,0.0087,0.00208424087493032,16.26,NA,-20.0405679513185,NA,0.63265099310904,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10889,100,110,NA,0.234474407519172,NA,0.1338,0.0313726757260653,0.011,0.0025792184827109,14.04,NA,-20.0618661257606,NA,1.85985002026753,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10890,110,120,NA,0.266650008649355,NA,0.1422,0.0379176312299383,0.0115,0.00306647509946758,14.2,NA,-21.1713995943205,NA,1.5700243210377,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10891,120,130,NA,0.272954427508793,NA,0.1348,0.0367942568281853,0.0106,0.00289331693159321,14.66,NA,-21.9513184584178,NA,0.933623834616944,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10892,130,140,NA,0.390508774290272,NA,0.083,0.0324122282660926,0.00569999999999999,0.00222590001345455,16.72,NA,-20.3296146044625,NA,0.904235914065667,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10893,140,150,NA,0.304072885232667,NA,0.1167,0.0354853057066523,0.0076,0.00231095392776827,17.75,NA,-19.4705882352941,NA,0.777563842723956,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10894,150,160,NA,0.186691525554039,NA,0.221499999999999,0.0413521729102196,0.0121,0.00225896745920387,21.11,NA,-17.5436105476673,NA,1.00050668828537,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10895,160,170,NA,0.194418282814692,NA,0.2001,0.0389030983912199,0.0118999999999999,0.00231357756549483,19.39,NA,-20.6764705882353,NA,1.36734900689096,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10896,170,180,NA,0.370346166413592,NA,0.0813,0.0301091433294251,0.0046,0.00170359236550252,20.32,NA,-21.2880324543611,NA,0.427948925820835,NA
Pickoff_2013,Moody,Furbish Rd,single set of methods,10897,180,187,NA,0.173833058758923,NA,0.212399999999999,0.0369221416803953,0.0118999999999999,0.00206861339923119,20.53,NA,-23.0730223123732,NA,1.10285772192947,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10575,0,10,NA,0.195629192534645,NA,0.2723,0.0532698291271839,0.0173,0.00338438503084936,18.29,NA,-19.669976928478285,NA,2.1521760981003113,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10576,10,20,NA,0.284160147615661,NA,0.1629,0.0462896880465911,0.0132,0.00375091394852672,14.34,NA,-21.203731567860366,NA,2.838677253995376,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10577,20,30,NA,0.279720145309166,NA,0.161,0.0450349433947757,0.012,0.00335664174370999,15.64,NA,-17.491222790651015,NA,2.1411197105236712,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10578,30,40,NA,0.272300920675802,NA,0.163,0.0443850500701558,0.0144999999999999,0.00394836334979914,13.12,NA,-19.595746815126894,NA,2.961302643481757,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10579,40,50,NA,0.276625598247064,NA,0.1434,0.0396681107886289,0.0126,0.003485482537913,13.2,NA,-17.85936402848831,NA,3.797567594733139,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10580,50,60,NA,0.265765852345897,NA,0.1612,0.0428414553981586,0.0127,0.00337522632479289,14.72,NA,-16.88032901996188,NA,3.182430395014574,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10581,60,70,NA,0.229880638899033,NA,0.1789,0.041125646299037,0.0111,0.00255167509177926,18.8,NA,-15.031597953656334,NA,2.6456930344758267,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10582,70,80,NA,0.225229207911276,NA,0.1492,0.0336041978203625,0.01,0.00225229207911276,17.31,NA,-15.553214966395826,NA,3.1120715649814046,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10583,80,90,NA,0.28923443596594,NA,0.1281,0.037050931247237,0.009,0.00260310992369346,16.58,NA,-16.651620022068414,NA,3.253794351191074,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10584,90,100,NA,0.508428316066657,NA,0.0751,0.0381829665366059,0.0056,0.00284719856997328,15.6,NA,-17.628648811315074,NA,4.0076389586893155,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10585,100,110,NA,0.523055336652122,NA,0.0523,0.027355794106906,0.0042,0.00219683241393891,14.67,NA,-18.392015247266528,NA,3.9714544175294,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10586,110,120,NA,0.510600265246891,NA,0.0567,0.0289510350394987,0.00409999999999999,0.00209346108751225,15.95,NA,-17.897482194803892,NA,3.8980802090662374,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10587,120,130,NA,0.503565456397639,NA,0.0652,0.0328324677571261,0.00409999999999999,0.00206461837123032,18.74,NA,-18.05697662754539,NA,4.085033671725801,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10588,130,140,NA,0.488323370557595,NA,0.0632,0.03086203701924,0.0043,0.00209979049339765,17.08,NA,-18.599658942722442,NA,3.5201527791737863,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10589,140,150,NA,0.48405635535395,NA,0.0731,0.0353845195763738,0.005,0.00242028177676975,16.94,NA,-18.6939512488715,NA,4.377525379435119,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10590,150,160,NA,0.549195609971745,NA,0.0569,0.0312492302073923,0.0039,0.0021418628788898,17.1,NA,-19.111244859063095,NA,3.9975876972560056,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10591,160,170,NA,0.539546773790531,NA,0.0516,0.0278406135275914,0.0036,0.00194236838564591,16.75,NA,-20.858661851740397,NA,3.516132274600462,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10592,170,180,NA,0.830799392623061,NA,0.0407,0.0338135352797585,0.0026,0.00216007842081995,17.9,NA,-22.96619520513592,NA,2.0908634033571207,NA
Pickoff_2013,Morse,Morse 3,single set of methods,10593,180,200,NA,0.937625,NA,0.015,0.014064375,0.0013,0.0012189125,13.89,NA,-23.556023673387497,NA,-0.8229972861594129,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10119,0,10,NA,0.114805773925077,NA,0.2622,0.0301020739231552,0.017482556,NA,NA,NA,-17.546580723134255,NA,1.3172634526905382,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10120,10,20,NA,0.240490514540527,NA,0.1855,0.0446109904472677,0.012005989,NA,NA,NA,-21.23778829690805,NA,1.9373874774954993,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10121,20,30,NA,0.251523247544544,NA,0.1961,0.0493237088434851,0.012809094,NA,NA,NA,-19.57095377177964,NA,2.1554310862172437,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10122,30,40,NA,0.226171026582351,NA,0.166999999999999,0.0377705614392526,0.010008177,NA,NA,NA,-15.768959613254104,NA,3.4286857371474295,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10123,40,50,NA,0.27729832586926,NA,0.1322,0.0366588386799162,0.009531446,NA,NA,NA,-14.62685063954074,NA,4.3148629725945185,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10124,50,60,NA,0.268860399407999,NA,0.1171,0.0314835527706767,0.009511413,NA,NA,NA,-13.947023869473261,NA,5.007001400280056,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10125,60,70,NA,0.263094162646318,NA,0.1286,0.0338339093163165,0.009088397,NA,NA,NA,-14.378084399234565,NA,3.824764952990598,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10126,70,80,NA,0.239241163242162,NA,0.1536,0.0367474426739961,0.010335327,NA,NA,NA,-14.33175546379293,NA,3.646729345869174,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10127,80,90,NA,0.222480635054875,NA,0.1384,0.0307913198915947,0.010290188,NA,NA,NA,-14.162554134353915,NA,3.9567913582716545,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10128,90,100,NA,0.175639571760816,NA,0.1518,0.0266620869932919,0.011931779,NA,NA,NA,-15.690401853157418,NA,2.846569313862773,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10129,100,110,NA,0.348088492513502,NA,0.0684,0.0238092528879235,0.004945617,NA,NA,NA,-16.716688488266694,NA,2.9285857171434286,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10130,110,120,NA,0.405520210659849,NA,0.0353,0.0143148634362926,0.00260334,NA,NA,NA,-18.194178668546684,NA,3.162632526505301,NA
Pickoff_2013,Sprague,Sprague 11,single set of methods,10131,120,130,NA,0.325773156245795,NA,0.03,0.00977319468737386,0.001970919,NA,NA,NA,-17.638231443247054,NA,2.540508101620324,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10132,0,10,NA,0.25936532954043,NA,0.169893854,0.0440645754296038,0.00905745,0.00234918850404597,21.8452627803582,NA,-15.600402617010568,NA,3.4005238239145763,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10133,10,20,NA,0.22376842793165,NA,0.173516059,0.0388274157433255,0.01218069,0.00272565385242278,16.5906872981777,NA,-17.61650729743332,NA,2.8434572378362044,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10134,20,30,NA,0.287331577834585,NA,0.16848378,0.0484107103469352,0.011625642,0.00334041405920003,16.8784095393947,NA,-15.817815802717664,NA,3.7571270272992847,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10135,30,40,NA,0.533915082553289,NA,0.063623748,0.0339696786657697,0.004588414,0.00244982343959866,16.1495594999769,NA,-16.633115249119275,NA,2.2017729424801042,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10136,40,50,NA,0.234359082783939,NA,0.162688314,0.0381274840487054,0.013873704,0.00325142854425586,13.6570415108856,NA,-19.72823351786613,NA,2.7386924549209226,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10137,50,60,NA,0.298710285044303,NA,0.145416347,0.0434373584624714,0.010353616,0.00309273158659926,16.3572982090353,NA,-16.589833920483137,NA,2.7689130653772542,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10138,60,70,NA,0.308820420166452,NA,0.123373837,0.0381003601798873,0.008261919,0.00255144929696119,17.3916149138752,NA,-15.35883241066935,NA,3.0842147678049763,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10139,70,80,NA,0.246314413669825,NA,0.152604968,0.0375888032160224,0.009583076,0.00236044974609337,18.5460242722614,NA,-9.143432310015097,NA,2.9180014102951546,NA
Pickoff_2013,Sprague,Sprague 15,single set of methods,10140,80,90,NA,0.282680146846829,NA,0.140851088999999,0.0398158065220558,0.009166326,0.00259113837972591,17.8958157468106,NA,-16.466029189733266,NA,2.4092878009469127,NA
