date,spc_zone,waypoint_northing_spc_ussft,waypoint_easting_spc_ussft,elevation_mllw,soil_property_code,soil_property_value
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,C-Org-LOI,1.10
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,C-Org-LOI,0.19
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,C-Org-LOI,0.19
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,C-Org-LOI,0.27
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,C-Org-LOI,0.27
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,C-Org-LOI,0.20
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,C-Org-LOI,0.31
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,C-Org-LOI,0.32
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,C-Org-LOI,0.25
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Sand,61.00
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Sand,59.00
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Sand,90.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Sand,46.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Sand,71.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Sand,77.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Sand,62.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Sand,83.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Sand,76.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Sand,63.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Sand,60.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Sand,69.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Sand,59.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Sand,61.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Sand,45.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Sand,20.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Sand,18.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Sand,17.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Sand,35.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Sand,30.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Sand,51.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Sand,37.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Sand,23.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Sand,39.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Sand,87.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Sand,74.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Sand,71.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Sand,78.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Sand,82.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Sand,65.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Sand,74.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Sand,62.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Sand,58.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Sand,57.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Sand,63.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Sand,93.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Sand,74.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Sand,89.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Sand,77.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Sand,87.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Sand,80.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Sand,75.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Sand,89.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Sand,60.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Sand,53.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Sand,73.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Sand,80.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Sand,64.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Sand,68.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Sand,73.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Sand,67.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Sand,67.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Sand,76.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Sand,76.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Sand,75.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Sand,74.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Sand,66.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Sand,70.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Sand,62.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Sand,47.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Sand,45.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Sand,50.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Sand,42.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Sand,45.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Sand,57.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Sand,40.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Sand,58.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Sand,50.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Sand,52.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Sand,57.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Sand,51.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Sand,65.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Sand,73.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Sand,78.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Sand,63.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Sand,65.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Sand,72.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Sand,53.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Sand,54.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Sand,66.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Sand,57.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Sand,36.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Sand,21.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Sand,33.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Sand,25.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Sand,18.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Sand,27.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Sand,23.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Sand,15.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Sand,49.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Sand,35.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Sand,86.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Sand,50.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Sand,25.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Sand,38.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Sand,49.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Sand,26.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Sand,30.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Sand,33.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Sand,19.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Sand,47.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Sand,8.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Sand,39.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Sand,14.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Sand,90.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Sand,87.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Sand,90.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Sand,59.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Sand,76.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Sand,83.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Sand,55.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Sand,72.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Sand,84.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Sand,87.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Sand,82.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Sand,81.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Sand,61.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Sand,83.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Sand,90.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Sand,89.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Sand,95.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Sand,75.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Sand,64.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Sand,84.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Sand,67.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Sand,78.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Sand,86.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Sand,60.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Sand,64.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Sand,87.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Sand,47.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Sand,89.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Sand,88.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Sand,46.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Sand,85.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Sand,85.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Sand,86.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Sand,86.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Sand,71.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Sand,30.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Sand,69.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Sand,90.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Sand,20.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Sand,80.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Sand,82.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Sand,24.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Sand,21.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Sand,46.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Sand,40.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Sand,51.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Sand,79.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Sand,50.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Sand,60.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Sand,55.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Sand,73.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Sand,46.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Sand,79.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Sand,80.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Sand,49.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Sand,70.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Sand,85.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Sand,36.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Sand,61.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Sand,74.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Sand,39.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Sand,56.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Sand,54.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Sand,59.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Sand,66.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Sand,36.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Sand,44.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Sand,17.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Sand,23.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Sand,45.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Sand,18.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Sand,26.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Sand,37.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Sand,14.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Sand,31.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Sand,44.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Sand,20.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Sand,32.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Sand,31.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Sand,16.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Sand,31.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Sand,43.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Sand,16.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Sand,24.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Sand,19.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Sand,28.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Sand,26.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Sand,15.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Sand,13.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Sand,21.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Sand,14.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Sand,14.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Sand,15.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Sand,17.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Sand,20.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Sand,23.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Sand,16.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Sand,21.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Sand,26.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Sand,15.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Sand,20.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Sand,21.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Sand,90.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Sand,94.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Sand,94.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Sand,83.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Sand,94.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Sand,93.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Sand,93.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Sand,95.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Sand,91.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Sand,88.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Sand,91.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Sand,90.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Sand,60.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Sand,92.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Sand,85.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Sand,90.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Sand,80.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Sand,77.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Sand,80.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Sand,82.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Sand,58.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Sand,63.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Sand,75.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Sand,50.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Sand,64.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Sand,54.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Sand,86.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Sand,79.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Sand,72.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Sand,82.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Sand,79.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Sand,89.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Sand,81.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Sand,75.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Sand,87.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Sand,76.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Sand,81.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Sand,75.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Sand,76.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Sand,77.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Sand,90.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Sand,64.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Sand,72.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Sand,88.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Sand,64.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Sand,65.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Sand,76.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Sand,67.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Sand,76.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Sand,55.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Sand,71.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Sand,61.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Sand,87.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Sand,85.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Sand,81.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Sand,83.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Sand,83.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Sand,96.00
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Sand,82.00
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Sand,80.00
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Sand,91.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Sand,34.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Sand,58.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Sand,68.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Sand,39.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Sand,51.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Sand,71.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Sand,55.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Sand,65.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Sand,71.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Sand,83.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Sand,83.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Sand,87.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Sand,86.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Sand,92.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Sand,79.00
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Sand,89.00
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Sand,95.00
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Sand,85.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Sand,93.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Sand,88.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Sand,77.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Sand,78.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Sand,72.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Sand,92.00
2021-10-13,"CA 5-0405",1972157.914,6097829.437,4.651,PSA-Sand,75.00
