study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,excess_pb210_activity,bi214_activity,depth_interval_notes,cs137_unit,pb210_unit,bi214_unit
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,38,40,0.576522867,0.091791517,NA,0.21,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,40,42,0.624990852,0.078358961,NA,0.16,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,42,44,0.516624019,0.084542752,NA,0.15,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,44,46,0.499166491,0.069974055,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,46,48,0.453471338,0.077445799,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,48,50,0.246923589,0.074147461,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,0,2,0.301078711,0.260713041,NA,0.1,1.73316996346682,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,2,4,0.361288795,0.179464197,NA,0.22,1.1332720226087403,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,4,6,0.354922597,0.198801386,NA,0.16,1.2655298636562322,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,6,8,0.258411039,0.235364287,NA,0.41,0.9309544263478757,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,8,10,0.57567404,0.11109266,NA,0.49,0.22351414305932094,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,10,12,0.52341463,0.070846906,NA,0.17,0.04413240743044944,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,12,14,0.659453202,0.073987596,NA,0.14,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,14,16,0.68053239,0.07530648,NA,0.07,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,16,18,0.541381455,0.087551414,NA,0.37,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,18,20,0.368588702,0.158541791,NA,0.39,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,20,22,0.440880414,0.11852459,NA,0.15,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,22,24,0.44945356,0.101063338,NA,0.12,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,24,26,0.396713148,0.135357424,NA,0.12,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,26,28,0.416009801,0.104686607,NA,0,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,28,30,0.516935256,0.084312081,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,30,32,0.418131867,0.099456236,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,32,34,0.537646619,0.104668883,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,34,36,0.494441357,0.083405069,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,36,38,0.502307148,0.081091505,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,38,40,0.441559475,0.091209292,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,40,42,0.58789714,0.070824373,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,42,44,0.510993471,0.087693305,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,44,46,0.565431535,0.072836119,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,46,48,0.500411436,0.079769033,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,48,50,0.528705648,0.088826472,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,50,52,0.490791404,0.095516148,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Mid,52,54,0.380104446,0.116548302,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,0,2,0.377642849,0.25,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,2,4,0.577258516,0.1435457,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,4,6,0.809469115,0.08547688,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,6,8,0.982884341,0.05753721,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,8,10,1.023826066,0.06155883,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,10,12,0.863595943,0.0954882,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,12,14,0.931077639,0.08146708,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,14,16,1.020713703,0.07776114,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,16,18,0.941489909,0.07887296,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,18,20,0.893757573,0.07122559,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,20,22,1.046235082,0.07023411,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,22,24,0.795972776,0.07485294,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,24,26,0.98294093,0.07164882,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,26,28,0.839319509,0.06652178,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,28,30,0.827747176,0.07036884,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,30,32,0.843054345,0.0709901,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,32,34,0.821692215,0.07637149,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,34,36,0.705884004,0.07453893,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,36,38,0.842375284,0.081893,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,38,40,0.917751065,0.07241737,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,40,42,1.072152581,0.0735891,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,42,44,1.119686857,0.06437041,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,44,46,1.044282782,0.06908129,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,46,48,0.886627432,0.07614984,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_high,48,50,1.071416931,0.07547603,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,0,2,0.145658604,0.229830307,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,2,4,0.349603285,0.167688564,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,4,6,0.34782075,0.119916094,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,6,8,0.343774677,0.132196884,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,8,10,0.365646103,0.117928368,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,10,12,0.484000793,0.121804219,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,12,14,0.495233595,0.089433702,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,14,16,0.587416138,0.084121499,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,16,18,0.457658881,0.093647104,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,18,20,0.559206809,0.08411215,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,20,22,0.525140577,0.086389897,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,22,24,0.606062024,0.080586473,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,24,26,0.580653821,0.064839501,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,26,28,0.516482548,0.076204101,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,28,30,0.493762296,0.074128084,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,30,32,0.566704775,0.067949288,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,32,34,0.664631043,0.063172755,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,34,36,0.659453202,0.060670888,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,36,38,0.733810392,0.050425465,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,38,40,0.653341652,0.057689917,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,40,42,0.797330898,0.043133228,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,42,44,0.915827058,0.049165935,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_low,44,46,0.886853785,0.048276484,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,0,2,0.274368975,0.175516977,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,2,4,0.32807139,0.147956926,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,4,6,0.364372864,0.126584166,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,6,8,0.33740848,0.136897881,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,8,10,0.413067203,0.140791557,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,10,12,0.427440663,0.101641289,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,12,14,0.441616063,0.150966759,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,14,16,0.401070457,0.104605855,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,16,18,0.416038095,0.084826024,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,18,20,0.438531994,0.098663816,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,20,22,0.46094101,0.065259312,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,22,24,0.46954245,0.0955928,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,24,26,0.463430901,0.097390068,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,26,28,0.470561042,0.099467613,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,28,30,0.453160102,0.06090134,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,30,32,0.451292684,0.096659016,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,32,34,0.556235916,0.075214592,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,34,36,0.816401197,0.067941572,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,36,38,0.71807881,0.072981701,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,38,40,0.671563125,0.069701853,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,40,42,0.704950295,0.091941428,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,42,44,0.875309747,0.058374793,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,44,46,1.068191391,0.054024256,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,46,48,0.984327346,0.060520607,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_A_mid,48,50,0.980620804,0.05841639,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,0,2,0.335116649,0.175596865,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,2,4,0.436268457,0.143834779,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,4,6,0.414651679,0.136161616,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,6,8,0.477238476,0.121681416,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,8,10,0.53906133,0.096259352,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,10,12,0.54282446,0.106251269,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,12,14,0.548596479,0.088444222,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,14,16,0.6482204,0.085568878,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,16,18,0.453471338,0.117673101,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,18,20,0.766631678,0.079457199,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,20,22,0.696320561,0.072146763,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,22,24,0.808110993,0.066786849,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,24,26,0.667573641,0.071327684,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,26,28,0.835952498,0.058690532,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,28,30,0.757803884,0.061320755,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,30,32,0.71216532,0.0625311,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,32,34,0.864473063,0.067530627,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,34,36,0.654162185,0.067019985,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,36,38,0.875592689,0.060117302,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,38,40,0.797359192,0.051185509,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,40,42,0.754295401,0.060133437,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,42,44,0.795803011,0.052199564,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,44,46,1.117338437,0.061573684,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,46,48,0.893502925,0.058168943,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,48,50,0.839885393,0.054782609,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_high,50,52,0.877120576,0.051172343,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,0,2,0.454687989,0.14084507,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,2,4,0.43991841,0.124515912,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,4,6,0.480577193,0.098371933,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,6,8,0.430751086,0.106333073,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,8,10,0.531704834,0.092343141,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,10,12,0.431628206,0.086734161,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,12,14,0.467137442,0.090867839,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,14,16,0.428402666,0.087822259,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,16,18,0.506805928,0.079543005,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,18,20,0.468835095,0.075723831,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,20,22,0.497440544,0.074530516,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,22,24,0.511191531,0.088399257,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,24,26,0.498063016,0.073350502,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,26,28,0.584897953,0.070615761,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,28,30,0.615880116,0.064891304,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,30,32,0.924598264,0.053563752,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,32,34,0.830491715,0.051592689,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,34,36,0.720568701,0.047573638,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,36,38,0.764735966,0.047718597,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,38,40,0.744590487,0.058416413,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,40,42,0.679485504,0.05048433,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,42,44,0.757237999,0.054676259,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,44,46,0.689926069,0.062971771,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,46,48,0.811506298,0.059734031,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_low,48,50,0.725548482,0.05369938,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,0,2,0.372663068,0.124772349,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,2,4,0.4385037,0.124193136,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,4,6,0.456300759,0.117346802,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,6,8,0.440965296,0.121042889,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,8,10,0.485358915,0.134700162,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,10,12,0.522396039,0.103110061,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,12,14,0.598196233,0.075707667,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,14,16,0.505759042,0.074947807,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,16,18,0.643976268,0.08636064,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,18,20,0.533204428,0.066286348,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,20,22,0.533119545,0.068092238,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,22,24,0.560140518,0.079464688,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,24,26,0.521377447,0.080099172,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,26,28,0.472994344,0.062622358,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,28,30,0.572703148,0.068061908,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,30,32,0.550916605,0.061866582,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,32,34,0.590273854,0.063368584,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,34,36,0.588547907,0.069335362,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,36,38,0.618002182,0.074959373,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,38,40,0.59777182,0.065904312,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,40,42,0.656510604,0.064436394,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,42,44,0.724926009,0.029189183,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,44,46,0.670035238,0.061878766,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Muzzi,Muzzi_B_mid,46,48,0.642985971,0.060512056,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,0,2,0.143083831,0.343573286,NA,0,2.559461681296207,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,2,4,0.227372289,0.31193835600000003,0.114533820851644,0.16,2.0535423394586503,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,4,6,0.230343181,0.29408592,NA,0.26,1.348257014458834,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,6,8,0.254195202,0.262741318,NA,0.48,0.7315674597773036,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,8,10,0.220779737,0.288902112,NA,1.88,0.42624487231287156,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,10,12,0.249073949,0.248334846,NA,1.1,0.28307830719077187,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,12,14,0.292703625,0.218214033,0.0852235507965087,0.12,0.4526426782731824,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,14,16,0.236483025,0.252399151,NA,0,0.3286254402183767,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,16,18,0.232691601,0.198188859,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,18,20,0.248253417,0.208501714,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,20,22,0.244094168,0.274807483,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,22,24,0.294118335,0.233454522,0.0955852190653483,NA,NA,NA,NA,NA,NA,NA
