"study_id","site_id","core_id","sample_id","DEPTH","DEPTH_FLAG","dry_bulk_density","BULK_DEN_DBF_FLAG","fraction_carbon"
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-1",10,NA,0.06,"Use with caution! different core volumes, g/cc",51.23
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-2",25,NA,0.07,"Db inconsistent with layer position, g/cc",52.78
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-3",36,NA,0.05,"Use with caution! outside of valid range (0.06-2.53 g/cc), different core volumes",52.99
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-4",46,NA,0.06,"Db inconsistent with layer position, g/cc",54.35
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-5",61,NA,0.05,"Use with caution! outside of valid range (0.06-2.53 g/cc), different core volumes",52.43
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-6",100,NA,NA,NA,56.22
"Nahlik_and_Fennessey_2017","NWCA11-R303","NWCA11-R303-5102","NWCA11-R303-1-11-ME-009-006-8",137,NA,NA,NA,55.16
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","NWCA11-R304-1-11-ME-009-007-1",23,"TOP HORIZON MUCH MORE FIBROUS THAN BOTTOM HORIZON.  ALSO, HORIZON ONE IS 23CM; HORIZON TWO IS 66CM.",0.19,NA,24.75
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","NWCA11-R304-1-11-ME-009-007-2",89,NA,0.29,NA,22.27
"Nahlik_and_Fennessey_2017","NWCA11-R304","NWCA11-R304-5103","NWCA11-R304-1-11-ME-009-007-3",126,NA,NA,NA,24.2
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","NWCA11-R311-1-11-MI-003-001-1",20,NA,0.08,NA,52.34
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","NWCA11-R311-1-11-MI-003-001-2",100,NA,0.09,NA,57.91
"Nahlik_and_Fennessey_2017","NWCA11-R311","NWCA11-R311-5104","NWCA11-R311-1-11-MI-003-001-3",127,NA,NA,NA,6.11
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","NWCA11-R312-1-11-MI-003-002-1",13,"SOME MUCK, BUT MOSTLY ORGANIC MATTER - PARTIALLY DECOMPOSED",0.09,NA,48.51
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","NWCA11-R312-1-11-MI-003-002-2",63,NA,0.1,NA,49.24
"Nahlik_and_Fennessey_2017","NWCA11-R312","NWCA11-R312-5105","NWCA11-R312-1-11-MI-003-002-3",87,NA,NA,NA,0.28
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","NWCA11-R126-1-11-FL-113-002-1",16,NA,0.24,NA,15.11
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108","NWCA11-R126-1-11-FL-113-002-2",40,NA,0.39,NA,5.6
"Nahlik_and_Fennessey_2017","NWCA11-R126","NWCA11-R126-5108",NA,60,NA,0.39,NA,NA
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","NWCA11-1651-1-11-LA-113-002-1",22,NA,0.92,NA,0.72
"Nahlik_and_Fennessey_2017","NWCA11-1651","NWCA11-1651-5110","NWCA11-1651-1-11-LA-113-002-2",125,NA,1.44,NA,0.49
"Nahlik_and_Fennessey_2017","NWCA11-1653","NWCA11-1653-5111","NWCA11-1653-1-11-LA-075-005-2",120,NA,0.22,NA,8.2
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","NWCA11-1659-1-11-LA-045-001-1",32,NA,0.4,NA,2.35
"Nahlik_and_Fennessey_2017","NWCA11-1659","NWCA11-1659-5113","NWCA11-1659-1-11-LA-045-001-2",125,NA,0.67,NA,2.94
"Nahlik_and_Fennessey_2017","NWCA11-1662","NWCA11-1662-5114","NWCA11-1662-1-11-LA-023-003-1",30,NA,0.56,NA,3.94
"Nahlik_and_Fennessey_2017","NWCA11-1662","NWCA11-1662-5114","NWCA11-1662-1-11-LA-023-003-2",125,NA,1.35,NA,1.86
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","NWCA11-1666-1-11-LA-023-004-1",13,NA,0.29,NA,1.15
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","NWCA11-1666-1-11-LA-023-004-2",25,NA,0.25,NA,11.93
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","NWCA11-1666-1-11-LA-023-004-3",38,NA,0.7,NA,4.22
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","NWCA11-1666-1-11-LA-023-004-4",60,NA,0.62,NA,1.93
"Nahlik_and_Fennessey_2017","NWCA11-1666","NWCA11-1666-5115","NWCA11-1666-1-11-LA-023-004-5",125,NA,1.02,NA,3.46
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","NWCA11-2069-1-11-NC-095-011-1",8,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.62
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","NWCA11-2069-1-11-NC-095-011-2",18,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",1
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","NWCA11-2069-1-11-NC-095-011-3",30,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.41
"Nahlik_and_Fennessey_2017","NWCA11-2069","NWCA11-2069-5119","NWCA11-2069-1-11-NC-095-011-4",92,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.31
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","NWCA11-2459-1-11-SC-043-003-1",45,NA,NA,NA,4.41
"Nahlik_and_Fennessey_2017","NWCA11-2459","NWCA11-2459-5124","NWCA11-2459-1-11-SC-043-003-2",96,NA,NA,NA,0.3
"Nahlik_and_Fennessey_2017","NWCA11-2455","NWCA11-2455-5125","NWCA11-2455-1-11-SC-013-007-1",65,NA,1.23,NA,0.5
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","NWCA11-2451-1-11-SC-019-016-1",18,NA,0.97,NA,1.89
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","NWCA11-2451-1-11-SC-019-016-2",37,NA,1.45,NA,0.46
"Nahlik_and_Fennessey_2017","NWCA11-2451","NWCA11-2451-5126","NWCA11-2451-1-11-SC-019-016-3",100,NA,1.52,NA,0.28
"Nahlik_and_Fennessey_2017","NWCA11-2446","NWCA11-2446-5128","NWCA11-2446-1-11-SC-019-010-1",68,NA,1.86,NA,0.77
"Nahlik_and_Fennessey_2017","NWCA11-2444","NWCA11-2444-5129","NWCA11-2444-1-11-SC-051-002-2",60,NA,0.53,NA,5.92
"Nahlik_and_Fennessey_2017","NWCA11-2442","NWCA11-2442-5130","NWCA11-2442-1-11-SC-029-002-1",66,NA,0.27,NA,3.81
"Nahlik_and_Fennessey_2017","NWCA11-2424","NWCA11-2424-5131","NWCA11-2424-1-11-SC-019-011-1",28,NA,0.36,NA,4.36
"Nahlik_and_Fennessey_2017","NWCA11-2424","NWCA11-2424-5131","NWCA11-2424-1-11-SC-019-011-2",60,NA,0.49,NA,3.26
"Nahlik_and_Fennessey_2017","NWCA11-R078","NWCA11-R078-5132","NWCA11-R078-1-11-LA-113-008-1",60,"BELOW 60CM IS WAS A WATER/ORGANIC SLURRY.",0.06,"g/cc",37.13
"Nahlik_and_Fennessey_2017","NWCA11-2403","NWCA11-2403-5142","NWCA11-2403-1-11-SC-019-006-1",23,NA,1.2,NA,0.79
"Nahlik_and_Fennessey_2017","NWCA11-2403","NWCA11-2403-5142","NWCA11-2403-1-11-SC-019-006-2",84,NA,1.62,NA,0.4
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NWCA11-1394-1-11-GA-103-002-1",7,NA,2,NA,2.41
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NWCA11-1394-1-11-GA-103-002-2",17,NA,2.18,NA,0.56
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NWCA11-1394-1-11-GA-103-002-3",26,NA,2.19,NA,0.39
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NWCA11-1394-1-11-GA-103-002-4",51,NA,2.06,NA,0.28
"Nahlik_and_Fennessey_2017","NWCA11-1394","NWCA11-1394-5143","NWCA11-1394-1-11-GA-103-002-5",125,NA,NA,NA,0.19
"Nahlik_and_Fennessey_2017","NWCA11-2068","NWCA11-2068-5147","NWCA11-2068-1-11-NC-031-006-1",32,NA,0.1,NA,30.77
"Nahlik_and_Fennessey_2017","NWCA11-2068","NWCA11-2068-5147","NWCA11-2068-1-11-NC-031-006-2",83,NA,1.2,NA,1.08
"Nahlik_and_Fennessey_2017","NWCA11-2065","NWCA11-2065-5149","NWCA11-2065-1-11-NC-095-010-2",57,NA,0.17,NA,37.74
"Nahlik_and_Fennessey_2017","NWCA11-3988","NWCA11-3988-5155","NWCA11-3988-1-11-NJ-001-009-1",22,NA,0.06,NA,26.33
"Nahlik_and_Fennessey_2017","NWCA11-3988","NWCA11-3988-5155","NWCA11-3988-1-11-NJ-001-009-2",39,NA,0.08,NA,15.17
"Nahlik_and_Fennessey_2017","NWCA11-3988","NWCA11-3988-5155","NWCA11-3988-1-11-NJ-001-009-3",65,"AUGER USED BELOW 65CM HOWEVER, NO SOIL SAMPLE WAS EXTRACTED (TOO LOOSE)",0.1,NA,8.54
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","NWCA11-3989-1-11-NJ-025-005-1",15,NA,0.56,NA,2.77
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","NWCA11-3989-1-11-NJ-025-005-2",28,NA,1.13,NA,1.62
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","NWCA11-3989-1-11-NJ-025-005-3",52,NA,NA,NA,0.87
"Nahlik_and_Fennessey_2017","NWCA11-3989","NWCA11-3989-5156","NWCA11-3989-1-11-NJ-025-005-4",125,NA,NA,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","NWCA11-3990-1-11-NJ-029-006-1",21,NA,0.03,"outside of valid range (0.06-2.53 g/cc)",48.34
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","NWCA11-3990-1-11-NJ-029-006-2",58,NA,0.06,"g/cc",59.27
"Nahlik_and_Fennessey_2017","NWCA11-3990","NWCA11-3990-5157","NWCA11-3990-1-11-NJ-029-006-3",115,NA,0.06,"Db inconsistent with layer position, g/cc",61.01
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","NWCA11-3986-1-11-NJ-029-005-1",12,NA,0.08,NA,51.55
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","NWCA11-3986-1-11-NJ-029-005-2",53,"MATRIX PREDOMINANTLY MUCK WITH A FEW SAND GRAINS",0.5,NA,14.14
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","NWCA11-3986-1-11-NJ-029-005-3",68,NA,0.97,NA,10.93
"Nahlik_and_Fennessey_2017","NWCA11-3986","NWCA11-3986-5158","NWCA11-3986-1-11-NJ-029-005-4",95,NA,NA,NA,0.26
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","NWCA11-2222-1-11-NJ-029-003-1",14,NA,0.8,NA,13.25
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","NWCA11-2222-1-11-NJ-029-003-2",35,NA,0.87,NA,4.92
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","NWCA11-2222-1-11-NJ-029-003-3",55,NA,1.53,NA,3.92
"Nahlik_and_Fennessey_2017","NWCA11-2222","NWCA11-2222-5160","NWCA11-2222-1-11-NJ-029-003-4",75,"KING CORER HAMMERED AS DEEP AS POSSIBLE INTO C HORIZON (PARENT MATERIAL) QUARTZ PEBBLES AND SOME SMALL SHELL FRAGMENTS PRESENT.",0.1,"Db inconsistent with layer position, g/cc",0.98
"Nahlik_and_Fennessey_2017","NWCA11-2220","NWCA11-2220-5161","NWCA11-2220-1-11-NJ-001-008-1",25,NA,0.15,NA,38.13
"Nahlik_and_Fennessey_2017","NWCA11-2220","NWCA11-2220-5161","NWCA11-2220-1-11-NJ-001-008-2",52,NA,0.13,NA,39.39
"Nahlik_and_Fennessey_2017","NWCA11-2215","NWCA11-2215-5162","NWCA11-2215-1-11-NJ-025-004-1",29,NA,0.26,NA,25.92
"Nahlik_and_Fennessey_2017","NWCA11-2215","NWCA11-2215-5162","NWCA11-2215-1-11-NJ-025-004-2",67,NA,0.32,NA,12.79
"Nahlik_and_Fennessey_2017","NWCA11-2215","NWCA11-2215-5162","NWCA11-2215-1-11-NJ-025-004-3",125,NA,NA,NA,0.34
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","NWCA11-2207-1-11-NJ-025-003-1",17,NA,0.52,NA,5.35
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","NWCA11-2207-1-11-NJ-025-003-3",71,NA,1.48,NA,0.1
"Nahlik_and_Fennessey_2017","NWCA11-2207","NWCA11-2207-5163","NWCA11-2207-1-11-NJ-025-003-4",114,NA,NA,NA,0.26
"Nahlik_and_Fennessey_2017","NWCA11-2205","NWCA11-2205-5164","NWCA11-2205-1-11-NJ-001-006-1",14,NA,0.12,"g/cc",32.36
"Nahlik_and_Fennessey_2017","NWCA11-2205","NWCA11-2205-5164","NWCA11-2205-1-11-NJ-001-006-2",36,NA,0.12,"g/cc",20.58
"Nahlik_and_Fennessey_2017","NWCA11-2205","NWCA11-2205-5164","NWCA11-2205-1-11-NJ-001-006-3",65,NA,0.25,NA,16.66
"Nahlik_and_Fennessey_2017","NWCA11-2204","NWCA11-2204-5165","NWCA11-2204-1-11-NJ-001-004-1",35,NA,0.19,NA,24.94
"Nahlik_and_Fennessey_2017","NWCA11-2204","NWCA11-2204-5165","NWCA11-2204-1-11-NJ-001-004-2",63,NA,0.21,NA,20.2
"Nahlik_and_Fennessey_2017","NWCA11-2203","NWCA11-2203-5166","NWCA11-2203-1-11-NJ-029-002-1",52,NA,0.63,NA,5.48
"Nahlik_and_Fennessey_2017","NWCA11-2203","NWCA11-2203-5166","NWCA11-2203-1-11-NJ-029-002-2",65,NA,0.59,NA,5.39
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","NWCA11-2199-1-11-NJ-025-002-1",22,NA,0.54,NA,6.62
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","NWCA11-2199-1-11-NJ-025-002-2",38,NA,1.39,NA,0.53
"Nahlik_and_Fennessey_2017","NWCA11-2199","NWCA11-2199-5167","NWCA11-2199-1-11-NJ-025-002-3",87,"TRIED AUGERING DEEPER BUT SAND FELL OUT OF AUGER BELOW 87 CM. VERY WET SOUPY SAND WITH GRAVEL.",1.72,NA,0.14
"Nahlik_and_Fennessey_2017","NWCA11-2198","NWCA11-2198-5168","NWCA11-2198-1-11-NJ-029-001-1",17,NA,0.15,NA,28.69
"Nahlik_and_Fennessey_2017","NWCA11-2198","NWCA11-2198-5168","NWCA11-2198-1-11-NJ-029-001-3",44,NA,0.57,NA,3.54
"Nahlik_and_Fennessey_2017","NWCA11-2197","NWCA11-2197-5169","NWCA11-2197-1-11-NJ-001-002-1",18,NA,0.3,"Db inconsistent with layer position, g/cc",24.93
"Nahlik_and_Fennessey_2017","NWCA11-2197","NWCA11-2197-5169","NWCA11-2197-1-11-NJ-001-002-2",47,NA,0.02,"outside of valid range (0.06-2.53 g/cc)",10.41
"Nahlik_and_Fennessey_2017","NWCA11-2197","NWCA11-2197-5169","NWCA11-2197-1-11-NJ-001-002-3",60,NA,0.02,"outside of valid range (0.06-2.53 g/cc)",11.34
"Nahlik_and_Fennessey_2017","NWCA11-2196","NWCA11-2196-5170","NWCA11-2196-1-11-NJ-009-001-1",37,NA,0.17,NA,29.69
"Nahlik_and_Fennessey_2017","NWCA11-2196","NWCA11-2196-5170","NWCA11-2196-1-11-NJ-009-001-2",66,NA,0.23,NA,17.08
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","NWCA11-2195-1-11-NJ-025-001-1",11,NA,0.02,NA,27.2
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","NWCA11-2195-1-11-NJ-025-001-2",41,NA,0.02,NA,20.22
"Nahlik_and_Fennessey_2017","NWCA11-2195","NWCA11-2195-5172","NWCA11-2195-1-11-NJ-025-001-3",86,"KING SAMPLER USED TO EXTRACT SOIL CORES WAS ABLE TO SAMPLE TO 86CM. A HORIZON DID NOT CHANGE BELOW 60CM.",0.06,NA,6.41
"Nahlik_and_Fennessey_2017","NWCA11-2190","NWCA11-2190-5173","NWCA11-2191-1-11-NJ-001-001-1",28,"MOTTLES ONLY PRESENT IN TOP 5CM WHERE SOIL WAS DRY.",0.11,NA,9.09
"Nahlik_and_Fennessey_2017","NWCA11-2190","NWCA11-2190-5173","NWCA11-2191-1-11-NJ-001-001-2",60,"HORIZON CONTINUOUS THROUGH 125CM. ROOTS LESSEN WITH DEPTH.",0.07,NA,8.08
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","NWCA11-2188-2-11-NJ-011-002-2",33,NA,0.06,NA,12.15
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","NWCA11-2188-2-11-NJ-011-002-4",104,"HIGHLY GLEYED WITH SMALL POCKETS OF ORGANIC MATTER. REDOXIMORPHIC FEATURES INCREASE WITH DEPTH WHILE POCKETS OF ORGANIC RICH SOIL DISSIPATE.",0.09,NA,0.67
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5174","NWCA11-2188-2-11-NJ-011-002-5",120,NA,NA,NA,0.08
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","NWCA11-2188-1-11-NJ-011-001-2",32,NA,0.29,NA,9.11
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","NWCA11-2188-1-11-NJ-011-001-4",108,"REDOX FEATURES INCREASE WITH DEPTH. MULTIPLE COLORS OF REDOX FEATURES: PROMINENT IS 5YR 4/6 AND 5YR 4/1",0.93,NA,1.02
"Nahlik_and_Fennessey_2017","NWCA11-2188","NWCA11-2188-5175","NWCA11-2188-1-11-NJ-011-001-5",125,"COBBLES PRESENT IN C HORIZON INCREASE WITH DEPTH. PRIMARILY QUARTZ.",NA,NA,0.08
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5176","NWCA11-2186-2-11-NJ-001-005-1",22,NA,0.19,NA,10.74
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5176","NWCA11-2186-2-11-NJ-001-005-2",50,NA,0.25,NA,3.62
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5176","NWCA11-2186-2-11-NJ-001-005-3",90,NA,0.27,NA,12.15
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NWCA11-R106-1-11-DE-001-001-3",26,NA,0.92,NA,5.89
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NWCA11-R106-1-11-DE-001-001-4",42,"ORGANIC STAINS ON PED FACES",1.52,NA,0.58
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NWCA11-R106-1-11-DE-001-001-5",61,NA,1.55,NA,0.32
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NWCA11-R106-1-11-DE-001-001-6",83,NA,NA,NA,0.17
"Nahlik_and_Fennessey_2017","NWCA11-R106","NWCA11-R106-5198","NWCA11-R106-1-11-DE-001-001-7",130,NA,NA,NA,0.14
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","NWCA11-R102-1-11-MD-011-001-4",36,NA,0.88,NA,5.5
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","NWCA11-R102-1-11-MD-011-001-5",47,NA,1.59,NA,2.12
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","NWCA11-R102-1-11-MD-011-001-6",63,NA,1.4,NA,1.88
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","NWCA11-R102-1-11-MD-011-001-7",113,NA,NA,NA,0.69
"Nahlik_and_Fennessey_2017","NWCA11-R102","NWCA11-R102-5199","NWCA11-R102-1-11-MD-011-001-8",130,NA,NA,NA,0.81
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","NWCA11-R107-1-11-MD-033-002-2",19,"DEPLETION COLOR 10YR 5/2 DEP",0.78,NA,3.23
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","NWCA11-R107-1-11-MD-033-002-3",37,NA,1.19,NA,1.82
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","NWCA11-R107-1-11-MD-033-002-4",56,NA,1.38,NA,1.91
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","NWCA11-R107-1-11-MD-033-002-5",70,NA,1.22,NA,3.01
"Nahlik_and_Fennessey_2017","NWCA11-R107","NWCA11-R107-5201","NWCA11-R107-1-11-MD-033-002-6",133,NA,NA,NA,0.67
"Nahlik_and_Fennessey_2017","NWCA11-R114","NWCA11-R114-5202","NWCA11-R114-1-11-IL-097-001-1",13,NA,0.47,NA,8.08
"Nahlik_and_Fennessey_2017","NWCA11-R114","NWCA11-R114-5202","NWCA11-R114-1-11-IL-097-001-2",24,NA,0.76,NA,1.43
"Nahlik_and_Fennessey_2017","NWCA11-R114","NWCA11-R114-5202","NWCA11-R114-1-11-IL-097-001-3",76,"BELOW 60CM ENCOUNTER DIFFERENT LAYER COLOR 10YR,3,1.  UNABLE TO REACH 125 CM DUE TO SOIL LIQUEFACTION.",1.19,NA,0.68
"Nahlik_and_Fennessey_2017","NWCA11-2411","NWCA11-2411-5206","NWCA11-2411-1-11-SC-013-004-1",50,NA,1.41,NA,0.19
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","NWCA11-R094-1-11-RI-009-001-2",33,NA,0.09,NA,52.97
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","NWCA11-R094-1-11-RI-009-001-3",62,NA,0.12,NA,57.18
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","NWCA11-R094-1-11-RI-009-001-4",80,NA,NA,NA,58.09
"Nahlik_and_Fennessey_2017","NWCA11-R094","NWCA11-R094-5211","NWCA11-R094-1-11-RI-009-001-5",132,NA,NA,NA,60.1
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","NWCA11-R099-1-11-NH-003-001-1",26,NA,0.05,NA,53.75
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","NWCA11-R099-1-11-NH-003-001-2",50,NA,0.1,NA,58.72
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","NWCA11-R099-1-11-NH-003-001-3",77,NA,0.11,NA,62.77
"Nahlik_and_Fennessey_2017","NWCA11-R099","NWCA11-R099-5212","NWCA11-R099-1-11-NH-003-001-4",125,NA,NA,NA,63.45
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","NWCA11-R083-1-11-GA-039-007-1",38,NA,0.07,"g/cc",54.02
"Nahlik_and_Fennessey_2017","NWCA11-R083","NWCA11-R083-5214","NWCA11-R083-1-11-GA-039-007-2",60,NA,0.24,NA,19.65
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5215","NWCA11-2186-1-11-NJ-001-003-1",29,NA,0.25,NA,25.03
"Nahlik_and_Fennessey_2017","NWCA11-2186","NWCA11-2186-5215","NWCA11-2186-1-11-NJ-001-003-2",85,NA,0.24,NA,8.18
"Nahlik_and_Fennessey_2017","NWCA11-2408","NWCA11-2408-5216","NWCA11-2408-1-11-SC-019-014-1",60,NA,0.35,NA,4.66
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","NWCA11-2223-1-11-NJ-011-003-1",13,NA,0.41,NA,32.12
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","NWCA11-2223-1-11-NJ-011-003-2",24,NA,1.02,NA,4.2
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","NWCA11-2223-1-11-NJ-011-003-3",52,NA,1.54,NA,0.86
"Nahlik_and_Fennessey_2017","NWCA11-2223","NWCA11-2223-5231","NWCA11-2223-1-11-NJ-011-003-4",100,"BOTTOM OF THIS HORIZON SEEMS TO BE CEMENTED GRAVELLY PARENT MATERIAL REACHED.  TOO HARD TO CORE.  MATRIX SIMILAR TO UPPER PART OF HORIZON BUT PROBABLY CONTAINS MORE CLAY.",1.98,NA,0.12
"Nahlik_and_Fennessey_2017","NWCA11-2431","NWCA11-2431-5248","NWCA11-2431-1-11-SC-019-009-1",60,NA,NA,"g/cc",1.18
"Nahlik_and_Fennessey_2017","NWCA11-2433","NWCA11-2433-5249","NWCA11-2433-1-11-SC-031-001-1",18,NA,0.53,NA,4.54
"Nahlik_and_Fennessey_2017","NWCA11-2433","NWCA11-2433-5249","NWCA11-2433-1-11-SC-031-001-2",60,NA,1.32,NA,1.64
"Nahlik_and_Fennessey_2017","NWCA11-2436","NWCA11-2436-5250","NWCA11-2436-1-11-SC-019-015-1",40,NA,0.9,NA,2.76
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","NWCA11-2445-1-11-SC-035-001-1",17,NA,1.11,NA,3.64
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","NWCA11-2445-1-11-SC-035-001-2",38,NA,1.63,NA,1.2
"Nahlik_and_Fennessey_2017","NWCA11-2445","NWCA11-2445-5261","NWCA11-2445-1-11-SC-035-001-3",125,NA,1.69,NA,0.46
"Nahlik_and_Fennessey_2017","NWCA11-2447","NWCA11-2447-5262","NWCA11-2447-1-11-SC-019-003-1",27,NA,0.42,NA,7.63
"Nahlik_and_Fennessey_2017","NWCA11-2447","NWCA11-2447-5262","NWCA11-2447-1-11-SC-019-003-2",63,NA,1.09,NA,0.75
"Nahlik_and_Fennessey_2017","NWCA11-1106","NWCA11-1106-5267","NWCA11-1106-2-11-CA-073-004-1",16,NA,1.07,NA,1.97
"Nahlik_and_Fennessey_2017","NWCA11-1106","NWCA11-1106-5267","NWCA11-1106-2-11-CA-073-004-2",125,NA,1.44,NA,0.5
"Nahlik_and_Fennessey_2017","NWCA11-1105","NWCA11-1105-5268","NWCA11-1105-2-11-CA-081-004-2",20,"TRANSITION ZONE AT BOTTOM OF LAYER HAS HIGHER REDOX CONCENTRATION MIXED WITH GLEY.",0.54,NA,3.55
