study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,depth_interval_notes,fraction_nitrogen
Piazza_et_al_2020,CRMS0268_H,0268_H_2,14,16,0.0427,0.8399800000000001,0.417676,4.3259,8.4916,NA,0.025773
Piazza_et_al_2020,CRMS0268_H,0268_H_2,16,18,0.037,0.828415,0.40940800000000005,1.6455,10.0785,NA,0.025104
Piazza_et_al_2020,CRMS0268_H,0268_H_2,18,20,0.0448,0.847826,0.389091,14.8025,8.1024,NA,0.024102000000000002
Piazza_et_al_2020,CRMS0268_H,0268_H_2,20,22,0.0529,0.844761,0.43972700000000003,13.4263,6.8448,NA,0.022692
Piazza_et_al_2020,CRMS0268_H,0268_H_2,22,24,0.0653,0.845629,0.40448300000000004,16.1714,5.7674,NA,0.025051999999999998
Piazza_et_al_2020,CRMS0294_H,0294_H_1,0,2,0.2044,0.315836,0.11145300000000001,13.9967,1.639,NA,0.008075
Piazza_et_al_2020,CRMS0294_H,0294_H_1,2,4,0.2637,0.389803,0.162605,10.1307,1.4956,NA,0.009807
Piazza_et_al_2020,CRMS0294_H,0294_H_1,4,6,0.2068,NA,0.146894,11.3184,1.8981,NA,0.008502
Piazza_et_al_2020,CRMS0294_H,0294_H_1,6,8,0.2544,0.28949,0.127529,13.7715,1.5244,NA,0.009845
Piazza_et_al_2020,CRMS0294_H,0294_H_1,8,10,0.3463,0.273295,0.105793,15.7304,1.1557,NA,0.007859
Piazza_et_al_2020,CRMS0294_H,0294_H_1,10,12,0.2895,0.281936,0.10637600000000001,17.2055,1.3764,NA,0.007952
Piazza_et_al_2020,CRMS0294_H,0294_H_1,12,14,0.2281,0.298701,0.115077,16.3001,1.8293,NA,0.008005
Piazza_et_al_2020,CRMS0294_H,0294_H_1,14,16,0.2151,0.34627600000000003,0.136972,22.5856,1.8081,NA,0.008591999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_1,16,18,0.1887,0.334971,0.136955,30.112,2.292,NA,0.008244
Piazza_et_al_2020,CRMS0294_H,0294_H_1,18,20,0.2172,0.269082,0.107201,41.9274,2.0851,NA,0.006855
Piazza_et_al_2020,CRMS0294_H,0294_H_1,20,22,0.2066,0.309524,0.121729,48.6243,2.2327,NA,0.007822
Piazza_et_al_2020,CRMS0294_H,0294_H_1,22,24,0.1325,0.369957,0.149959,90.3656,3.2166,NA,0.008673
Piazza_et_al_2020,CRMS0294_H,0294_H_1,24,26,0.1386,0.462334,0.217204,100.0511,3.335,NA,0.0073609999999999995
Piazza_et_al_2020,CRMS0294_H,0294_H_1,26,28,0.1549,0.533493,0.186995,101.2083,3.2784,NA,0.007065
Piazza_et_al_2020,CRMS0294_H,0294_H_1,28,30,0.1615,0.38600999999999996,0.13608599999999998,136.155,3.2242,NA,0.007979
Piazza_et_al_2020,CRMS0294_H,0294_H_1,30,32,0.1889,0.28211400000000003,0.110182,77.0041,2.5254,NA,0.007280999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_1,32,34,0.2002,0.257552,0.08843,21.9528,1.9176,NA,0.005968
Piazza_et_al_2020,CRMS0294_H,0294_H_1,34,36,0.2026,0.27811,0.097618,9.6171,1.8424,NA,0.006711
Piazza_et_al_2020,CRMS0294_H,0294_H_1,36,38,0.1724,0.32448,0.12496499999999999,5.6232,1.9119,NA,0.008233
Piazza_et_al_2020,CRMS0294_H,0294_H_1,38,40,0.151,0.357474,0.152263,-0.2472,2.4722,NA,0.00937
Piazza_et_al_2020,CRMS0294_H,0294_H_1,40,42,0.1281,0.40464500000000003,0.17519300000000002,4.8798,2.4153,NA,0.010319
Piazza_et_al_2020,CRMS0294_H,0294_H_1,42,44,0.1082,0.455972,0.19378900000000002,0.3721,2.9772,NA,0.010211
Piazza_et_al_2020,CRMS0294_H,0294_H_1,44,46,0.1653,0.428112,0.162624,6.166,2.1105,NA,0.03734
Piazza_et_al_2020,CRMS0294_H,0294_H_2,0,2,0.2012,0.335648,0.128723,11.6459,1.7451,NA,0.009344
Piazza_et_al_2020,CRMS0294_H,0294_H_2,2,4,0.1995,0.359148,0.135027,12.2717,1.7843,NA,0.010492999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_2,4,6,0.1182,0.401449,0.16783599999999999,9.0417,2.9524,NA,0.012652000000000002
Piazza_et_al_2020,CRMS0294_H,0294_H_2,6,8,0.1668,0.37664200000000003,0.155342,13.7789,2.1921,NA,0.011621999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_2,8,10,0.1639,0.373213,0.15271,14.6786,2.255,NA,0.011101000000000001
Piazza_et_al_2020,CRMS0294_H,0294_H_2,10,12,0.1218,0.342294,0.132933,16.6916,2.6775,NA,0.009687
Piazza_et_al_2020,CRMS0294_H,0294_H_2,12,14,0.2508,0.29872499999999996,0.115976,12.7976,1.5721,NA,0.008520999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_2,14,16,NA,NA,NA,NA,NA,no sample,NA
Piazza_et_al_2020,CRMS0294_H,0294_H_2,16,18,0.243,0.246835,0.16524899999999998,16.1707,1.5589,NA,0.038354
Piazza_et_al_2020,CRMS0294_H,0294_H_2,18,20,0.1972,0.263064,0.09601100000000001,12.8151,2.1861,NA,0.007235
Piazza_et_al_2020,CRMS0294_H,0294_H_2,20,22,0.1785,0.29976600000000003,0.11097699999999999,20.2629,2.0924,NA,0.007956999999999999
Piazza_et_al_2020,CRMS0294_H,0294_H_2,22,24,0.1693,0.313662,0.11314500000000001,30.096,2.2221,NA,0.0077139999999999995
Piazza_et_al_2020,CRMS0294_H,0294_H_2,24,26,0.1679,0.314672,0.111205,36.3431,2.485,NA,0.0076100000000000004
Piazza_et_al_2020,CRMS0294_H,0294_H_2,26,28,0.162,0.311462,0.11032700000000001,49.8265,2.5842,NA,0.007657000000000001
Piazza_et_al_2020,CRMS0294_H,0294_H_2,28,30,0.1374,0.32149500000000003,0.126187,60.8081,3.2566,NA,0.008053
Piazza_et_al_2020,CRMS0294_H,0294_H_2,30,32,0.1324,0.33286,0.120745,95.7897,3.5324,NA,0.00839
Piazza_et_al_2020,CRMS0312_H,0312_H_1,0,2,NA,NA,NA,NA,NA,burnt,NA
Piazza_et_al_2020,CRMS0312_H,0312_H_1,2,4,NA,NA,NA,NA,NA,burnt,NA
Piazza_et_al_2020,CRMS0312_H,0312_H_1,4,6,0.1107,0.542492,0.206531,2.7988,0.3807,NA,0.016555
Piazza_et_al_2020,CRMS0312_H,0312_H_1,6,8,0.0896,0.636754,0.34435899999999997,1.4589,0.3699,NA,0.018872
Piazza_et_al_2020,CRMS0312_H,0312_H_1,8,10,0.0666,0.716747,0.24094000000000002,1.13,0.3803,NA,0.018873
Piazza_et_al_2020,CRMS0312_H,0312_H_1,10,12,0.0795,0.792962,0.255567,0.4531,0.3374,NA,0.019724
Piazza_et_al_2020,CRMS0312_H,0312_H_1,12,14,0.0568,0.79461,0.338667,0.1072,0.593,NA,0.020818
Piazza_et_al_2020,CRMS0312_H,0312_H_1,14,16,0.0785,0.7772410000000001,0.328437,-0.1021,0.6393,NA,0.019906
Piazza_et_al_2020,CRMS0312_H,0312_H_1,16,18,0.0974,0.7179340000000001,0.291186,1.5659,0.2603,NA,0.019081
Piazza_et_al_2020,CRMS0312_H,0312_H_1,18,20,0.1198,0.65219800000000006,0.258289,1.8578,0.2521,NA,0.018403
Piazza_et_al_2020,CRMS0312_H,0312_H_1,20,22,0.0884,0.706281,0.275047,0.9986,0.2626,NA,0.018973
Piazza_et_al_2020,CRMS0312_H,0312_H_1,22,24,0.0758,0.73871,0.292785,1.2271,0.2706,NA,0.020608
Piazza_et_al_2020,CRMS0312_H,0312_H_1,24,26,0.0723,0.7728119999999999,0.302265,1.3252,0.2719,NA,0.019906999999999998
Piazza_et_al_2020,CRMS0312_H,0312_H_1,26,28,0.0848,0.660331,0.244766,1.1154,0.5093,NA,0.018359
Piazza_et_al_2020,CRMS0312_H,0312_H_1,28,30,0.1242,0.518298,0.20948899999999998,2.75,0.9751,NA,0.017823
Piazza_et_al_2020,CRMS0312_H,0312_H_1,30,32,0.1123,0.639951,0.27437100000000003,15.1812,0.9549,NA,0.021079
Piazza_et_al_2020,CRMS0312_H,0312_H_1,32,34,0.0921,0.766857,0.361044,21.0983,0.5307,NA,0.028309
Piazza_et_al_2020,CRMS0312_H,0312_H_1,34,36,0.0901,0.7728090000000001,0.370274,26.6811,0.6466,NA,0.027933
Piazza_et_al_2020,CRMS0312_H,0312_H_1,36,38,0.0829,0.793438,0.35850499999999996,3.4249,0.396,NA,0.026645
Piazza_et_al_2020,CRMS0312_H,0312_H_1,38,40,0.0856,0.8357009999999999,0.398596,7.3328,0.6486,NA,0.029486
Piazza_et_al_2020,CRMS0312_H,0312_H_1,40,42,0.0923,0.7835930000000001,0.373802,2.4289,0.2951,NA,0.027188
Piazza_et_al_2020,CRMS0312_H,0312_H_1,42,44,0.1072,0.7559659999999999,0.35505899999999996,1.6709,0.369,NA,0.025592
Piazza_et_al_2020,CRMS0312_H,0312_H_2,0,2,0.1034,0.561827,0.253154,24.0509,4.9742,NA,0.01365
Piazza_et_al_2020,CRMS0312_H,0312_H_2,2,4,0.0956,0.596029,0.271079,23.6005,4.9627,NA,0.015277
Piazza_et_al_2020,CRMS0312_H,0312_H_2,4,6,0.0904,0.576279,0.255471,25.3222,5.1895,NA,0.015868
Piazza_et_al_2020,CRMS0312_H,0312_H_2,6,8,0.1035,0.442021,0.186994,28.4529,4.6062,NA,0.013616
Piazza_et_al_2020,CRMS0312_H,0312_H_2,8,10,0.1185,0.5180319999999999,0.213718,22.0238,3.9844,NA,0.014747
Piazza_et_al_2020,CRMS0312_H,0312_H_2,10,12,0.0784,0.6965640000000001,0.300713,10.6235,6.4426,NA,0.018225
Piazza_et_al_2020,CRMS0312_H,0312_H_2,12,14,0.068,0.6827209999999999,0.303002,7.5904,6.9771,NA,0.018501
Piazza_et_al_2020,CRMS0312_H,0312_H_2,14,16,0.0726,0.686074,0.290736,15.0477,6.5457,NA,0.018475
Piazza_et_al_2020,CRMS0312_H,0312_H_2,16,18,0.1012,0.581946,0.245683,34.3177,4.3918,NA,0.016851
Piazza_et_al_2020,CRMS0312_H,0312_H_2,18,20,0.1354,0.455176,0.188138,37.7343,3.6956,NA,0.012614
Piazza_et_al_2020,CRMS0312_H,0312_H_2,20,22,0.1223,0.426002,0.175306,48.4893,4.0107,NA,0.012222
Piazza_et_al_2020,CRMS0312_H,0312_H_2,22,24,0.106,0.497653,0.21103100000000002,55.8762,4.4605,NA,0.015467999999999999
Piazza_et_al_2020,CRMS0312_H,0312_H_2,24,26,0.0767,0.57779,0.24193,47.3824,6.0267,NA,0.018335999999999998
Piazza_et_al_2020,CRMS0312_H,0312_H_2,26,28,0.0833,0.548554,0.221141,56.2656,5.9192,NA,0.016789000000000002
Piazza_et_al_2020,CRMS0312_H,0312_H_2,28,30,0.0911,0.533299,0.23369199999999998,50.6185,5.1359,NA,0.016763999999999998
Piazza_et_al_2020,CRMS0312_H,0312_H_2,30,32,0.0867,0.566607,0.246263,44.051,5.7175,NA,0.018301
Piazza_et_al_2020,CRMS0312_H,0312_H_2,32,34,0.0992,0.455054,0.18922699999999998,58.7829,5.1318,NA,0.014986
Piazza_et_al_2020,CRMS0312_H,0312_H_2,34,36,0.1072,0.52433,0.22625599999999998,84.0931,4.9559,NA,0.015874
Piazza_et_al_2020,CRMS0312_H,0312_H_2,36,38,0.09,0.65155,0.289124,279.9277,4.8867,NA,0.021313
Piazza_et_al_2020,CRMS0312_H,0312_H_2,38,40,0.0985,0.706437,0.32793300000000003,365.4836,6.5771,NA,0.024870999999999997
Piazza_et_al_2020,CRMS0312_H,0312_H_2,40,42,0.096,0.7532890000000001,0.356169,155.4304,5.9656,NA,0.026746
Piazza_et_al_2020,CRMS0312_H,0312_H_2,42,44,0.0952,0.7903530000000001,0.363809,57.4482,5.2534,NA,0.026664
Piazza_et_al_2020,CRMS0326_H,0326_H_1,0,2,0.2838,NA,0.107013,4.7886,1.3682,NA,0.005442
Piazza_et_al_2020,CRMS0326_H,0326_H_1,2,4,0.38,NA,0.10256399999999999,0.408,1.0298,NA,0.0042970000000000005
Piazza_et_al_2020,CRMS0326_H,0326_H_1,4,6,0.39,NA,0.042159,4.3404,1.0516,NA,0.001717
Piazza_et_al_2020,CRMS0326_H,0326_H_1,6,8,0.25,NA,0.138389,8.3468,1.075,NA,0.00597
Piazza_et_al_2020,CRMS0326_H,0326_H_1,8,10,0.2542,NA,0.119464,9.9253,1.503,NA,0.005685
Piazza_et_al_2020,CRMS0326_H,0326_H_1,10,12,0.2886,NA,0.095953,12.2876,1.3202,NA,0.005012
Piazza_et_al_2020,CRMS0326_H,0326_H_1,12,14,0.3847,NA,0.138823,14.1344,0.9766,NA,0.00586
Piazza_et_al_2020,CRMS0326_H,0326_H_1,14,16,0.3483,NA,0.065116,15.3981,1.1446,NA,0.003986
Piazza_et_al_2020,CRMS0326_H,0326_H_1,16,18,0.3288,NA,0.057303,35.1338,1.2891,NA,0.003645
Piazza_et_al_2020,CRMS0326_H,0326_H_1,18,20,0.3849,NA,0.07026,48.8548,1.7728,NA,0.003784
Piazza_et_al_2020,CRMS0326_H,0326_H_1,20,22,0.3384,NA,0.065166,41.8829,1.8364,NA,0.003721
Piazza_et_al_2020,CRMS0326_H,0326_H_1,22,24,0.2868,NA,0.11255000000000001,22.3148,3.0639,NA,0.005469000000000001
Piazza_et_al_2020,CRMS0326_H,0326_H_1,24,26,0.2481,NA,0.10000400000000001,7.4083,3.1873,NA,0.005357
Piazza_et_al_2020,CRMS0326_H,0326_H_1,26,28,0.2765,NA,0.09677799999999999,8.0153,2.8095,NA,0.005013999999999999
Piazza_et_al_2020,CRMS0326_H,0326_H_1,28,30,0.3099,NA,0.089255,4.2826,2.5695,NA,0.004507
Piazza_et_al_2020,CRMS0326_H,0326_H_1,30,32,0.3571,NA,0.053402000000000005,5.2698,2.0743,NA,0.0030220000000000004
Piazza_et_al_2020,CRMS0326_H,0326_H_1,32,34,0.3682,NA,0.059482,1.9275,2.2287,NA,0.0034699999999999996
Piazza_et_al_2020,CRMS0326_H,0326_H_1,34,36,0.2883,NA,0.087197,2.1824,1.995,NA,0.004687
Piazza_et_al_2020,CRMS0326_H,0326_H_1,36,38,0.2817,NA,0.068181,3.8615,2.813,NA,0.004079999999999999
Piazza_et_al_2020,CRMS0326_H,0326_H_1,38,40,0.3482,NA,0.058732,-2.1594,2.369,NA,0.003319
Piazza_et_al_2020,CRMS0326_H,0326_H_1,40,42,0.2787,NA,0.08624599999999999,-0.5782,2.6827,NA,0.004639
Piazza_et_al_2020,CRMS0326_H,0326_H_1,42,44,0.2529,NA,0.104701,0.9195,3.4408,NA,0.00521
Piazza_et_al_2020,CRMS0326_H,0326_H_1,44,46,0.2623,NA,0.108248,0.4382,3.0967,NA,0.005579
Piazza_et_al_2020,CRMS0326_H,0326_H_1,46,48,0.2277,NA,0.11381500000000001,-1.797,3.5607,NA,0.005768
Piazza_et_al_2020,CRMS0326_H,0326_H_2,0,2,0.2526,NA,0.16375800000000001,-2.4721,3.2961,NA,0.007147
Piazza_et_al_2020,CRMS0326_H,0326_H_2,2,4,0.2743,NA,0.174473,-0.3024,2.9694,NA,0.007115
Piazza_et_al_2020,CRMS0326_H,0326_H_2,4,6,0.3459,NA,0.139762,8.0613,2.2491,NA,0.006673
Piazza_et_al_2020,CRMS0326_H,0326_H_2,6,8,0.2363,NA,0.171493,6.1409,3.4624,NA,0.039453999999999996
Piazza_et_al_2020,CRMS0326_H,0326_H_2,8,10,0.2425,NA,0.139969,16.714,3.0964,NA,0.006344
Piazza_et_al_2020,CRMS0326_H,0326_H_2,10,12,0.2721,NA,0.113009,14.206,2.8258,NA,0.0054069999999999995
Piazza_et_al_2020,CRMS0326_H,0326_H_2,12,14,0.3074,NA,0.095725,13.0652,2.7188,NA,0.004604
Piazza_et_al_2020,CRMS0326_H,0326_H_2,14,16,0.2644,NA,0.091517,26.1946,2.686,NA,0.004605000000000001
Piazza_et_al_2020,CRMS0326_H,0326_H_2,16,18,0.2876,NA,0.098655,23.6887,2.8042,NA,0.004486
Piazza_et_al_2020,CRMS0326_H,0326_H_2,18,20,0.2992,NA,0.08842900000000001,27.5173,2.6424,NA,0.004103
Piazza_et_al_2020,CRMS0326_H,0326_H_2,20,22,0.3286,NA,0.093048,39.3705,2.571,NA,0.004483
Piazza_et_al_2020,CRMS0326_H,0326_H_2,22,24,0.2878,NA,0.105371,22.6396,2.8391,NA,0.005154
Piazza_et_al_2020,CRMS0326_H,0326_H_2,24,26,0.2854,NA,0.090237,16.5015,2.4868,NA,0.004632
Piazza_et_al_2020,CRMS0326_H,0326_H_2,26,28,0.2955,NA,0.086341,11.2823,2.853,NA,0.00445
Piazza_et_al_2020,CRMS0326_H,0326_H_2,28,30,0.3487,NA,0.053431,10.3044,2.383,NA,0.0029170000000000003
Piazza_et_al_2020,CRMS0326_H,0326_H_2,30,32,0.3048,NA,0.07713199999999999,14.7463,2.708,NA,0.0039369999999999995
Piazza_et_al_2020,CRMS0326_H,0326_H_2,32,34,0.3088,NA,0.078255,12.0786,2.1087,NA,0.00409
Piazza_et_al_2020,CRMS0326_H,0326_H_2,34,36,0.3067,NA,0.079805,4.3736,2.526,NA,0.004219
Piazza_et_al_2020,CRMS0326_H,0326_H_2,36,38,0.2655,NA,0.14594,-0.2958,2.9582,NA,0.006442
Piazza_et_al_2020,CRMS0326_H,0326_H_2,38,40,0.2635,NA,0.122281,0.6414,2.8477,NA,0.005476999999999999
Piazza_et_al_2020,CRMS0326_H,0326_H_2,40,42,0.2397,NA,0.116401,1.8242,3.2004,NA,0.005424
Piazza_et_al_2020,CRMS0326_H,0326_H_3,0,2,0.2347,NA,NA,4.6279,3.3283,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,2,4,0.2423,NA,NA,3.7421,3.2199,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,4,6,0.3769,NA,NA,4.4784,2.0107,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,6,8,0.2948,NA,NA,5.3744,2.7002,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,8,10,0.2431,NA,NA,9.8524,3.1625,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,10,12,0.2799,NA,NA,8.1097,2.5434,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,12,14,0.3489,NA,NA,13.9277,2.2771,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,14,16,0.3473,NA,NA,11.7818,2.3275,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,16,18,0.3543,NA,NA,15.5243,2.3029,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,18,20,0.3183,NA,NA,21.7426,2.4614,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,20,22,0.3933,NA,NA,30.6908,2.3155,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,22,24,0.3355,NA,NA,41.9038,2.5065,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,24,26,0.3002,NA,NA,18.7508,2.7998,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,26,28,0.3198,NA,NA,6.5562,2.5309,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,28,30,0.341,NA,NA,3.4328,2.303,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,30,32,0.3793,NA,NA,5.4926,2.0951,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,32,34,0.3153,NA,NA,5.9191,2.3318,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,34,36,0.3198,NA,NA,6.8824,2.2092,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,36,38,0.3306,NA,NA,7.7713,2.0577,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,38,40,0.3034,NA,NA,6.0504,2.5293,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,40,42,0.2661,NA,NA,-3.2362,3.1216,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,42,44,0.2689,NA,NA,6.0434,2.8039,NA,NA
Piazza_et_al_2020,CRMS0326_H,0326_H_3,44,46,0.2817,NA,NA,1.4874,2.5858,NA,NA
Piazza_et_al_2020,CRMS0605_H,0605_H_1,0,2,0.0464,0.641232,0.275838,29.8332,20.7107,NA,0.018567
Piazza_et_al_2020,CRMS0605_H,0605_H_1,2,4,0.0567,0.669173,0.28898399999999996,42.4194,16.9678,NA,0.014571
Piazza_et_al_2020,CRMS0605_H,0605_H_1,4,6,0.0769,0.728042,0.32357199999999997,6.8571,12.1318,NA,0.018948
Piazza_et_al_2020,CRMS0605_H,0605_H_1,6,8,0.0844,0.735243,0.347238,18.8366,10.1819,NA,0.017609
Piazza_et_al_2020,CRMS0605_H,0605_H_1,8,10,0.0819,0.6925539999999999,0.300912,28.4893,14.8466,NA,0.015624
Piazza_et_al_2020,CRMS0605_H,0605_H_1,10,12,0.06,0.6800849999999999,0.29484,19.3768,20.4841,NA,0.016826
Piazza_et_al_2020,CRMS0605_H,0605_H_1,12,14,0.0602,0.699531,0.33655900000000005,31.0487,18.1692,NA,0.014429
Piazza_et_al_2020,CRMS0605_H,0605_H_1,14,16,0.0708,0.6940949999999999,0.302186,57.0004,16.1933,NA,0.013789000000000001
Piazza_et_al_2020,CRMS0605_H,0605_H_1,16,18,0.0621,0.6791280000000001,0.33543799999999996,72.2739,14.0066,NA,0.014322999999999999
Piazza_et_al_2020,CRMS0605_H,0605_H_1,18,20,0.062,0.6612210000000001,0.307083,84.5975,18.5521,NA,0.01398
Piazza_et_al_2020,CRMS0605_H,0605_H_1,20,22,0.0615,0.633127,0.300642,107.5619,19.656,NA,0.012714000000000001
Piazza_et_al_2020,CRMS0605_H,0605_H_1,22,24,0.0438,0.6863819999999999,0.336004,119.0075,26.4461,NA,0.013502
Piazza_et_al_2020,CRMS0605_H,0605_H_1,24,26,0.0248,0.7626930000000001,0.373263,116.3939,48.723,NA,0.011369
Piazza_et_al_2020,CRMS0605_H,0605_H_1,26,28,0.0274,0.75063,0.35759500000000005,85.9521,45.238,NA,0.009942
Piazza_et_al_2020,CRMS0605_H,0605_H_1,28,30,0.0401,0.678771,0.313813,72.7756,32.535,NA,0.012862
Piazza_et_al_2020,CRMS0605_H,0605_H_1,30,32,0.0997,0.469968,0.240865,182.4738,11.3514,NA,0.011046
Piazza_et_al_2020,CRMS0605_H,0605_H_1,32,34,0.1171,0.509073,0.245285,171.0384,11.5784,NA,0.012231
Piazza_et_al_2020,CRMS0605_H,0605_H_1,34,36,0.1259,0.43314199999999997,0.190353,106.8825,10.2042,NA,0.009658
Piazza_et_al_2020,CRMS0605_H,0605_H_1,36,38,0.1212,0.415699,0.156898,104.9645,10.3827,NA,0.008557
Piazza_et_al_2020,CRMS0605_H,0605_H_2,0,2,0.0636,0.6443479999999999,0.327973,18.1536,17.4371,NA,0.016458
Piazza_et_al_2020,CRMS0605_H,0605_H_2,2,4,0.0589,0.6950419999999999,0.324833,16.8039,20.2805,NA,0.014399
Piazza_et_al_2020,CRMS0605_H,0605_H_2,4,6,0.0498,0.751127,0.330031,6.038,17.4238,NA,0.01616
Piazza_et_al_2020,CRMS0605_H,0605_H_2,6,8,0.0543,0.7432559999999999,0.343439,-30.9715,22.5247,NA,0.013545
Piazza_et_al_2020,CRMS0605_H,0605_H_2,8,10,0.0427,0.703467,0.318301,-19.2858,29.3306,NA,0.015518
Piazza_et_al_2020,CRMS0605_H,0605_H_2,10,12,0.0433,0.707572,0.35833,53.9906,25.8216,NA,0.014697
Piazza_et_al_2020,CRMS0605_H,0605_H_2,12,14,0.0423,0.713477,0.36090099999999997,28.3481,27.9847,NA,0.014684999999999998
Piazza_et_al_2020,CRMS0605_H,0605_H_2,14,16,0.0552,0.7197410000000001,0.334951,60.1971,22.0309,NA,0.015635
Piazza_et_al_2020,CRMS0605_H,0605_H_2,16,18,0.0419,0.756184,0.38823500000000005,39.5188,28.3418,NA,0.012334000000000001
Piazza_et_al_2020,CRMS0605_H,0605_H_2,18,20,0.0463,0.711284,0.34848199999999996,100.5721,23.4343,NA,0.013378000000000001
Piazza_et_al_2020,CRMS0605_H,0605_H_2,20,22,0.0499,0.657196,0.29119700000000004,101.3181,24.9031,NA,0.013727
Piazza_et_al_2020,CRMS0605_H,0605_H_2,22,24,0.0552,0.618037,0.273931,148.6387,19.8185,NA,0.011024
Piazza_et_al_2020,CRMS0605_H,0605_H_2,24,26,0.0577,0.619632,0.31700500000000004,146.1096,22.3182,NA,0.011654
Piazza_et_al_2020,CRMS0605_H,0605_H_2,26,28,0.0745,0.575385,0.252042,350.2635,17.0296,NA,0.01509
Piazza_et_al_2020,CRMS0605_H,0605_H_2,28,30,0.0829,0.52725,0.23686,169.5053,16.104,NA,0.013306
Piazza_et_al_2020,CRMS0605_H,0605_H_2,30,32,0.1188,0.47013,0.203566,69.2165,10.6383,NA,0.011092999999999999
Piazza_et_al_2020,CRMS0605_H,0605_H_2,32,34,0.1354,0.42585,0.18043900000000002,70.2198,9.3377,NA,0.009771
Piazza_et_al_2020,CRMS0605_H,0605_H_2,34,36,0.1507,0.37810099999999996,0.151164,68.1268,7.9194,NA,0.008461999999999999
Piazza_et_al_2020,CRMS0605_H,0605_H_2,36,38,0.1615,0.34976100000000004,0.164218,63.6327,7.385,NA,0.009461
Piazza_et_al_2020,CRMS0610_H,0610_H_1,0,2,0.4798,0.132054,0.035269,3.6214,0.6218,NA,0.003533
Piazza_et_al_2020,CRMS0610_H,0610_H_1,2,4,0.534,0.11942,0.020446,4.4266,0.6792,NA,0.0017430000000000002
Piazza_et_al_2020,CRMS0610_H,0610_H_1,4,6,0.5185,0.124926,0.022238,2.3523,0.6469,NA,0.001903
Piazza_et_al_2020,CRMS0610_H,0610_H_1,6,8,0.6053,0.116771,0.030583999999999997,3.0736,0.6667,NA,0.001902
Piazza_et_al_2020,CRMS0610_H,0610_H_1,8,10,0.4365,0.15424,0.035901999999999996,4.784,0.6455,NA,0.002336
Piazza_et_al_2020,CRMS0610_H,0610_H_1,10,12,0.1586,0.5063409999999999,0.20103200000000002,3.7095,2.1639,NA,0.013327
Piazza_et_al_2020,CRMS0610_H,0610_H_1,12,14,0.2573,0.292571,0.109192,8.284,1.4961,NA,0.00772
Piazza_et_al_2020,CRMS0610_H,0610_H_1,14,16,0.3407,0.20718699999999998,0.078335,12.6261,1.2374,NA,0.005039
Piazza_et_al_2020,CRMS0610_H,0610_H_1,16,18,0.2068,0.349503,0.105428,17.3686,2.0084,NA,0.00657
Piazza_et_al_2020,CRMS0610_H,0610_H_1,18,20,0.189,0.34954,0.119491,33.6984,2.2391,NA,0.007994
Piazza_et_al_2020,CRMS0610_H,0610_H_1,20,22,0.1846,0.370906,0.136009,68.6735,2.6322,NA,0.007723
Piazza_et_al_2020,CRMS0610_H,0610_H_1,22,24,0.3411,0.20250800000000002,0.065156,46.0953,1.4971,NA,0.003948
Piazza_et_al_2020,CRMS0610_H,0610_H_1,24,26,0.4502,0.144494,0.036309999999999995,21.169,1.0467,NA,0.002512
Piazza_et_al_2020,CRMS0610_H,0610_H_1,26,28,0.2385,0.308679,0.118349,11.6303,1.7795,NA,0.008242000000000001
Piazza_et_al_2020,CRMS0610_H,0610_H_1,28,30,0.1383,0.47468400000000005,0.19165600000000002,6.3185,2.8721,NA,0.012225
Piazza_et_al_2020,CRMS0610_H,0610_H_1,30,32,0.1711,0.39942900000000003,0.16710799999999998,8.4538,2.287,NA,0.009167
