lat_long,n,core_ids,study_ids,num_studies
"20.39427, 86.736167",2,M0387,Sahu_et_al_2016,1
"20.478753, 86.727774",2,M0439,Bhomia_et_al_2016_India,1
"20.479052, 86.725555",2,M0438,Bhomia_et_al_2016_India,1
"20.48292, 86.691044",2,M0436,Bhomia_et_al_2016_India,1
"20.482975, 86.68793",2,M0437,Bhomia_et_al_2016_India,1
"20.6, 100.7",4,"M1572, M1573",Bukoski_et_al_2017,1
"20.7, 100.7",8,"M1574, M1575, M1576, M1577",Bukoski_et_al_2017,1
"20.790466666666667, -90.39705",2,M1514,Gonneea_et_al_2004,1
"20.8197, -90.40031666666667",2,M1513,Gonneea_et_al_2004,1
"20.873733333333334, -90.35935",2,M1512,Gonneea_et_al_2004,1
"20.881883333333334, -90.36466666666666",2,M1509,Gonneea_et_al_2004,1
"20.901794, 110.163178",2,M0513,Ren_et_al_2008,1
"20.91335, -90.36721666666666",2,M1511,Gonneea_et_al_2004,1
"20.9254, -90.3446",2,Gonneea_et_al_2004_2,Gonneea_et_al_2004,1
"20.928316666666667, -90.35025",2,M1508,Gonneea_et_al_2004,1
"20.931035, 110.158446",2,M0508,Ren_et_al_2008,1
"20.952916666666667, -90.34321666666666",2,M1507,Gonneea_et_al_2004,1
"20.9552, -97.3164",2,M1691,MX_perfilv12,1
"20.963554, 110.159593",2,M0510,Ren_et_al_2008,1
"20.97885, -97.3209",2,M1690,MX_perfilv12,1
"20.991454, 110.163392",2,M0512,Ren_et_al_2008,1
"21.029971, 110.183053",2,M0509,Ren_et_al_2008,1
"21.042902, 110.191874",2,M0511,Ren_et_al_2008,1
"21.052469, 110.200843",2,M0462,Liu_2005,1
"21.105199, 110.305425",4,"M0459, M0460",Liu_2005,1
"21.10991, 110.317315",6,"M0485, M0486, M0487",Xu_et_al_2012,1
"21.11528, -90.0134",2,M1693,MX_perfilv12,1
"21.12814, -90.0011",2,M1692,MX_perfilv12,1
"21.13535, -89.9616",2,M1695,MX_perfilv12,1
"21.158102, 110.429248",4,"M0457, M0458",Liu_2005,1
"21.2, 101.4",12,"M1566, M1567, M1568, M1569, M1570, M1571",Bukoski_et_al_2017,1
"21.208546, 110.415755",2,M0461,Liu_2005,1
"21.24128333333333, -89.78476666666667",2,M1515,Gonneea_et_al_2004,1
"21.26405, -89.68721666666667",2,M1510,Gonneea_et_al_2004,1
"21.2675, -89.68218333333333",2,M1516,Gonneea_et_al_2004,1
"21.2746, -89.6863",2,Gonneea_et_al_2004_1,Gonneea_et_al_2004,1
"21.437496, -157.811985",2,M1332,Lee_and_Baker_1972,1
"21.4666667, 109.7166667",10,"M0452, M0453, M0454, M0455, M0456",He_et_al_2002,1
"21.492697, 109.762599",2,M0362,Xia_et_al_2015,1
"21.4969, 109.760594",2,M0363,Xia_et_al_2015,1
"21.529747, 109.783918",34,"M0239, M0240, M0241, M0242, M0243, M0244, M0245, M0246, M0247, M0248, M0249, M0250, M0251, M0252, M0253, M0254, M0255",Liu_et_al_2014,1
"21.536434, 109.77517",2,M0393,Wang_et_al_2013,1
"21.555733, 109.767865",2,M0392,Wang_et_al_2013,1
"21.565398, 109.75467",2,M0390,Wang_et_al_2013,1
"21.567974, 109.76271",2,M0391,Wang_et_al_2013,1
"21.568547, 109.75761",2,M0220,Yuan_et_al_2014,1
"21.568751, 109.75712",2,M1317,Zhang_et_al_2012,1
"21.569924, 109.757814",2,M0219,Yuan_et_al_2014,1
"21.570868, 88.296621",2,M0224,Chanda_et_al_2013,1
"21.571737, 109.752224",2,M0389,Wang_et_al_2013,1
"21.574017, 88.29267",2,M0223,Chanda_et_al_2013,1
"21.605932, 88.283639",2,M0189,Banerjee_et_al_2012,1
"21.635327, 88.086352",2,M0187,Banerjee_et_al_2012,1
"21.666868, 88.331259",6,"M0215, M0216, M0217",Dutta_et_al_2013,1
"21.685091, 88.957379",2,M0197,Banerjee_et_al_2012,1
"21.6923, 88.413657",2,M0191,Banerjee_et_al_2012,1
"21.707425, 88.195374",2,M0188,Banerjee_et_al_2012,1
"21.760944444444444, -105.47827777777778",2,M0412,Ezcurra_et_al_2016,1
"21.76147222222222, -105.47791666666667",2,M0411,Ezcurra_et_al_2016,1
"21.763191, 88.35795",2,M0190,Banerjee_et_al_2012,1
"21.763583, 88.822088",2,M0196,Banerjee_et_al_2012,1
"21.768527777777777, -105.46744444444445",2,M0413,Ezcurra_et_al_2016,1
"21.771017, 89.551863",2,S6,Akther_et_al_2021,1
"21.798146, 88.166492",2,M0186,Banerjee_et_al_2012,1
"21.816111, 89.457777",2,S5,Akther_et_al_2021,1
"21.827697, 88.848569",2,M0195,Banerjee_et_al_2012,1
"21.845278, 89.795277",2,S4,Akther_et_al_2021,1
"21.858611, 89.768611",2,S7,Akther_et_al_2021,1
"21.872546, 88.168066",2,M0185,Banerjee_et_al_2012,1
"21.8751, 89.836111",2,S3,Akther_et_al_2021,1
"21.89038, -105.469",2,M1702,MX_perfilv12,1
"21.908179, 89.085136",2,M0198,Banerjee_et_al_2012,1
"21.940441, 88.808983",2,M0192,Banerjee_et_al_2012,1
"22.019495, 88.682551",2,M0222,Chanda_et_al_2013,1
"22.021114, 88.684596",2,M0221,Chanda_et_al_2013,1
"22.023449, 88.763959",2,M0194,Banerjee_et_al_2012,1
"22.0741, -97.8409",2,M1705,MX_perfilv12,1
"22.091424, 88.800184",2,M0193,Banerjee_et_al_2012,1
"22.129722, 89.7125",2,S8,Akther_et_al_2021,1
"22.241888, 89.570666",2,S2,Akther_et_al_2021,1
"22.3, 89.6",4,"M1379, M1434",Donato_et_al_2011,1
"22.302777, 89.617777",2,S1,Akther_et_al_2021,1
"22.322373, 89.431939",2,S10,Akther_et_al_2021,1
"22.33111111111111, 39.099722222222226",2,M0970,Keuskamp_et_al_2013,1
"22.423185, 114.270717",2,M1364,Tam_and_Wong_1998,1
"22.423185, 114.270757",2,M1363,Tam_and_Wong_1998,1
"22.423191, 114.270598",2,M1366,Tam_and_Wong_1998,1
"22.423191, 114.270659",2,M1365,Tam_and_Wong_1998,1
"22.423197, 114.270546",2,M1367,Tam_and_Wong_1998,1
"22.423208, 114.270488",2,M1368,Tam_and_Wong_1998,1
"22.423232, 114.270934",2,M1360,Tam_and_Wong_1998,1
"22.423232, 114.270982",2,M1359,Tam_and_Wong_1998,1
"22.423235, 114.270835",2,M1362,Tam_and_Wong_1998,1
"22.423235, 114.271012",2,M1358,Tam_and_Wong_1998,1
"22.423238, 114.270889",2,M1361,Tam_and_Wong_1998,1
"22.426985, 114.289616",2,M0231,Chen_et_al_2010,1
"22.4275, 89.5925",2,S9,Akther_et_al_2021,1
"22.428009, 114.291753",2,M0232,Chen_et_al_2010,1
"22.431731, 114.267877",2,M1357,Tam_and_Wong_1998,1
"22.431761, 114.267938",2,M1356,Tam_and_Wong_1998,1
"22.431794, 114.267999",2,M1355,Tam_and_Wong_1998,1
"22.431827, 114.268045",2,M1354,Tam_and_Wong_1998,1
"22.431855, 114.268112",2,M1353,Tam_and_Wong_1998,1
"22.43188, 114.268179",2,M1352,Tam_and_Wong_1998,1
"22.431913, 114.268252",2,M1351,Tam_and_Wong_1998,1
"22.431932, 114.268321",2,M1350,Tam_and_Wong_1998,1
"22.43196, 114.268378",2,M1349,Tam_and_Wong_1998,1
"22.431968, 114.268399",2,M1348,Tam_and_Wong_1998,1
"22.43199, 114.26845",2,M1347,Tam_and_Wong_1998,1
"22.432004, 114.268498",2,M1346,Tam_and_Wong_1998,1
"22.432029, 114.268551",2,M1345,Tam_and_Wong_1998,1
"22.432051, 114.268589",2,M1344,Tam_and_Wong_1998,1
"22.432076, 114.268642",2,M1343,Tam_and_Wong_1998,1
"22.432101, 114.268704",2,M1342,Tam_and_Wong_1998,1
"22.432118, 114.268748",2,M1341,Tam_and_Wong_1998,1
"22.432143, 114.268788",2,M1340,Tam_and_Wong_1998,1
"22.432157, 114.268834",2,M1339,Tam_and_Wong_1998,1
"22.432182, 114.268883",2,M1338,Tam_and_Wong_1998,1
"22.432217, 114.268921",2,M1337,Tam_and_Wong_1998,1
"22.452668, 113.963988",2,M0229,Chen_et_al_2010,1
"22.453587, 113.96344",2,M0230,Chen_et_al_2010,1
"22.490601, 114.031925",2,M0227,Chen_et_al_2010,1
"22.492273, 114.026811",2,M0228,Chen_et_al_2010,1
"22.4928, 114.032865",2,M0203,Chen_et_al_2012,1
"22.493027, 114.029298",6,"M0260, M0261, M0262",Liu_et_al_2014,1
"22.493737, 114.030087",2,M0204,Chen_et_al_2012,1
"22.494173, 114.028767",2,M0205,Chen_et_al_2012,1
"22.51979, 114.023311",2,M0226,Chen_et_al_2010,1
"22.521743, 114.024647",2,M0225,Chen_et_al_2010,1
"22.525676, 114.008548",2,M0266,Lunstrem_and_Chen_2014,1
"22.525935, 114.007956",2,M0267,Lunstrem_and_Chen_2014,1
"22.525998, 114.006547",2,M0268,Lunstrem_and_Chen_2014,1
"22.527121, 114.006983",2,M0269,Lunstrem_and_Chen_2014,1
"22.5281944, 114.0018972",2,M0482,Mao_et_al_2012,1
"22.5284111, 114.0019583",2,M0483,Mao_et_al_2012,1
"22.5286028, 114.0024444",2,M0484,Mao_et_al_2012,1
"22.5317972, 113.9850889",4,"M0480, M0481",Mao_et_al_2011,1
"23.57338, -97.7683",2,M1704,MX_perfilv12,1
"23.79933, -97.7719",2,M1703,MX_perfilv12,1
"24.123371, 54.049667",2,Sabkha_Moon_low_sabkha_1,Schile-Beers_and_Megonigal_2017,1
"24.123548, 54.049641",2,Sabkha_Moon_low_sabkha_2,Schile-Beers_and_Megonigal_2017,1
"24.123734, 54.04958",2,Sabkha_Moon_low_sabkha_3,Schile-Beers_and_Megonigal_2017,1
"24.123909, 54.049516",2,Sabkha_Moon_low_sabkha_4,Schile-Beers_and_Megonigal_2017,1
"24.1239403876762, 54.0494818349934",2,Sabkha_Moon_low_sabkha_5,Schile-Beers_and_Megonigal_2017,1
"24.1241465139295, 54.0494082761266",2,Sabkha_Moon_low_sabkha_6,Schile-Beers_and_Megonigal_2017,1
"24.128395, 54.040272",2,Algal_Moon_microbial_mat_1,Schile-Beers_and_Megonigal_2017,1
"24.12858, 54.040357",2,Algal_Moon_microbial_mat_2,Schile-Beers_and_Megonigal_2017,1
"24.128747, 54.040417",2,Algal_Moon_microbial_mat_3,Schile-Beers_and_Megonigal_2017,1
"24.128924, 54.040486",2,Algal_Moon_microbial_mat_4,Schile-Beers_and_Megonigal_2017,1
"24.129085, 54.040561",2,Algal_Moon_microbial_mat_5,Schile-Beers_and_Megonigal_2017,1
"24.129726, 53.029059",2,Thumayriyah_high_sabkha_3,Schile-Beers_and_Megonigal_2017,1
"24.130103, 53.029047",2,Thumayriyah_high_sabkha_2,Schile-Beers_and_Megonigal_2017,1
"24.130454, 53.029018",2,Thumayriyah_high_sabkha_1,Schile-Beers_and_Megonigal_2017,1
"24.132536, 53.028825",2,Thumayriyah_low_sabkha_1,Schile-Beers_and_Megonigal_2017,1
"24.132749, 53.029184",2,Thumayriyah_low_sabkha_2,Schile-Beers_and_Megonigal_2017,1
"24.132956, 53.029489",2,Thumayriyah_low_sabkha_3,Schile-Beers_and_Megonigal_2017,1
"24.133039, 53.029655",2,Thumayriyah_microbial_mat_1,Schile-Beers_and_Megonigal_2017,1
"24.133255, 53.02999",2,Thumayriyah_microbial_mat_2,Schile-Beers_and_Megonigal_2017,1
"24.133508, 53.030295",2,Thumayriyah_microbial_mat_3,Schile-Beers_and_Megonigal_2017,1
"24.151197, 54.076758",2,Rafiq_Island_microbial_mat_5,Schile-Beers_and_Megonigal_2017,1
"24.151259, 54.076975",2,Rafiq_Island_microbial_mat_4,Schile-Beers_and_Megonigal_2017,1
"24.15131667, 52.0476",6,"Jazirat_seagrass_1, Jazirat_seagrass_2, Jazirat_seagrass_3",Campbell_et_al_2015,1
"24.15134, -110.368257",2,M0710,Giani_et_al_1996,1
"24.151341, 54.077127",2,Rafiq_Island_microbial_mat_3,Schile-Beers_and_Megonigal_2017,1
"24.151401, 54.077304",2,Rafiq_Island_microbial_mat_2,Schile-Beers_and_Megonigal_2017,1
"24.151466, 54.077474",2,Rafiq_Island_microbial_mat_1,Schile-Beers_and_Megonigal_2017,1
"24.19905, 52.45295",6,"Halat_Idai_seagrass_1, Halat_Idai_seagrass_2, Halat_Idai_seagrass_3",Campbell_et_al_2015,1
"24.201225, 53.80192",2,Abu_al_Abyad_3_yr_planted_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.201309, 53.802106",2,Abu_al_Abyad_3_yr_planted_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.201363, 53.802272",2,Abu_al_Abyad_3_yr_planted_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.201425, 53.80244",2,Abu_al_Abyad_3_yr_planted_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.201495, 53.802635",2,Abu_al_Abyad_3_yr_planted_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.203065, 53.800594",2,Abu_al_Abyad_5_yr_planted_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.203151, 53.800631",2,Abu_al_Abyad_5_yr_planted_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.203229, 53.80067",2,Abu_al_Abyad_5_yr_planted_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.20331, 53.800715",2,Abu_al_Abyad_5_yr_planted_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.203399, 53.80078",2,Abu_al_Abyad_5_yr_planted_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.203703, 53.800099",2,Abu_al_Abyad_10_yr_planted_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.203764, 53.800072",2,Abu_al_Abyad_10_yr_planted_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.203841, 53.800107",2,Abu_al_Abyad_10_yr_planted_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.203925, 53.800166",2,Abu_al_Abyad_10_yr_planted_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.204011, 53.80019",2,Abu_al_Abyad_10_yr_planted_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.20513, 53.61585",4,"Abu_al_Abyad_seagrass_1, Abu_al_Abyad_seagrass_2",Campbell_et_al_2015,1
"24.21152, 51.87123",4,"Umm_al_Hatam_seagrass_1, Umm_al_Hatam_seagrass_2",Campbell_et_al_2015,1
"24.23258, 51.79963",4,"Sila_peninsula_seagrass_1, Sila_peninsula_seagrass_2",Campbell_et_al_2015,1
"24.24085, 53.47422",4,"Fasht_al_Basm_seagrass_1, Fasht_al_Basm_seagrass_2",Campbell_et_al_2015,1
"24.24782, 51.69347",4,"Dahwat_an_Nahklah_seagrass_1, Dahwat_an_Nahklah_seagrass_2",Campbell_et_al_2015,1
"24.24944444, -110.3127778",14,"M0420, M0421, M0422, M0423, M0424, M0425, M0426",Ezcurra_et_al_2016,1
"24.25276667, 51.66758333",4,"Ras_Muhayjij_seagrass_1, Ras_Muhayjij_seagrass_2",Campbell_et_al_2015,1
"24.254124, 54.23997",2,Al_Aryam_microbial_mat_4,Schile-Beers_and_Megonigal_2017,1
"24.254274, 54.24031",2,Al_Aryam_microbial_mat_3,Schile-Beers_and_Megonigal_2017,1
"24.254364, 54.240486",2,Al_Aryam_microbial_mat_2,Schile-Beers_and_Megonigal_2017,1
"24.254422, 54.24068",2,Al_Aryam_microbial_mat_1,Schile-Beers_and_Megonigal_2017,1
"24.255534, 54.237849",2,Al_Aryam_salt_marsh_6,Schile-Beers_and_Megonigal_2017,1
"24.25569, 54.237801",2,Al_Aryam_salt_marsh_5,Schile-Beers_and_Megonigal_2017,1
"24.255852, 54.237738",2,Al_Aryam_salt_marsh_4,Schile-Beers_and_Megonigal_2017,1
"24.256042, 54.237708",2,Al_Aryam_salt_marsh_3,Schile-Beers_and_Megonigal_2017,1
"24.256213, 54.237661",2,Al_Aryam_salt_marsh_2,Schile-Beers_and_Megonigal_2017,1
"24.25638, 54.237588",2,Al_Aryam_salt_marsh_1,Schile-Beers_and_Megonigal_2017,1
"24.259597, 54.236117",2,Al_Aryam_low_sabkha_1,Schile-Beers_and_Megonigal_2017,1
"24.25977, 54.236139",2,Al_Aryam_low_sabkha_2,Schile-Beers_and_Megonigal_2017,1
"24.259937999999998, 54.23619",2,Al_Aryam_low_sabkha_3,Schile-Beers_and_Megonigal_2017,1
"24.260108, 54.236263",2,Al_Aryam_low_sabkha_4,Schile-Beers_and_Megonigal_2017,1
"24.260288, 54.236323",2,Al_Aryam_low_sabkha_5,Schile-Beers_and_Megonigal_2017,1
"24.267838, 54.226179",2,Al_Aryam_high_sabkha_1,Schile-Beers_and_Megonigal_2017,1
"24.268013, 54.22627",2,Al_Aryam_high_sabkha_2,Schile-Beers_and_Megonigal_2017,1
"24.268171, 54.226308",2,Al_Aryam_high_sabkha_3,Schile-Beers_and_Megonigal_2017,1
"24.268516, 54.226443",2,Al_Aryam_high_sabkha_4,Schile-Beers_and_Megonigal_2017,1
"24.27702, 53.34829",6,"Marawah_seagrass_1, Marawah_seagrass_2, Marawah_seagrass_3",Campbell_et_al_2015,1
"24.281024, 53.313945",2,Marawah_Island_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.281148, 53.31385",2,Marawah_Island_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.28124, 53.31367",2,Marawah_Island_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.281328, 53.313532",2,Marawah_Island_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.281467, 53.31343",2,Marawah_Island_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.281622, 53.313321",2,Marawah_Island_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.28207, 53.313232",2,Marawah_Island_salt_marsh_1,Schile-Beers_and_Megonigal_2017,1
"24.282198, 53.313369",2,Marawah_Island_salt_marsh_2,Schile-Beers_and_Megonigal_2017,1
"24.282323, 53.313527",2,Marawah_Island_salt_marsh_3,Schile-Beers_and_Megonigal_2017,1
"24.282441, 53.313661",2,Marawah_Island_salt_marsh_4,Schile-Beers_and_Megonigal_2017,1
"24.282577, 53.313797",2,Marawah_Island_salt_marsh_5,Schile-Beers_and_Megonigal_2017,1
"24.282682, 53.313945",2,Marawah_Island_salt_marsh_6,Schile-Beers_and_Megonigal_2017,1
"24.301111111111112, -110.32666666666667",4,"M0418, M0419",Ezcurra_et_al_2016,1
"24.30582, 54.00273",4,"Al_Dabiya_2_seagrass_1, Al_Dabiya_2_seagrass_2",Campbell_et_al_2015,1
"24.30876, 53.97083",2,Al_Dabiya_1_seagrass_1,Campbell_et_al_2015,1
"24.310222222222222, -110.31855555555555",2,M0406,Ezcurra_et_al_2016,1
"24.31063888888889, -110.31830555555555",2,M0405,Ezcurra_et_al_2016,1
"24.312305555555557, -110.31688888888888",2,M0407,Ezcurra_et_al_2016,1
"24.31459, -110.314858",2,M0709,Giani_et_al_1996,1
"24.31491666666667, -110.31477777777778",2,M0409,Ezcurra_et_al_2016,1
"24.314934, -110.31532",2,M0708,Giani_et_al_1996,1
"24.314944444444446, -110.31463888888888",2,M0410,Ezcurra_et_al_2016,1
"24.318026, -110.315749",2,M0706,Giani_et_al_1996,1
"24.318057, -110.315362",2,M0707,Giani_et_al_1996,1
"24.31826, 54.05725",4,"Al_Dabiya_3_seagrass_1, Al_Dabiya_3_seagrass_2",Campbell_et_al_2015,1
"24.322055555555554, -110.31680555555555",2,M0408,Ezcurra_et_al_2016,1
"24.39, 117.91",2,M0450,Zhang_and_Lin_1998,1
"24.3934, 117.9220778",2,M0234,Chen_et_al_2016,1
"24.393693, 117.922137",2,M0084,Alongi_et_al_2005,1
"24.394691666666667, 117.91191666666667",2,M0233,Chen_et_al_2016,1
"24.402439, 117.916642",2,M0085,Alongi_et_al_2005,1
"24.403115, 117.906607",2,M0086,Alongi_et_al_2005,1
"24.40668056, 117.9412528",2,M0235,Chen_et_al_2016,1
"24.43277777777778, -110.34694444444445",4,"M0427, M0428",Ezcurra_et_al_2016,1
"24.450327, 54.409469",2,Salaam_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.450346, 54.409641",2,Salaam_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.450385, 54.409799",2,Salaam_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.45046, 54.409987",2,Salaam_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.450522, 54.41014",2,Salaam_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.450527, 54.410346",2,Salaam_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.452339, 54.440814",2,Eastern_Mangrove_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.452528, 54.440902",2,Eastern_Mangrove_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.452703, 54.440995",2,Eastern_Mangrove_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.452852, 54.441087",2,Eastern_Mangrove_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.453038, 54.441135",2,Eastern_Mangrove_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.453169, 54.441281",2,Eastern_Mangrove_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.4553315452674, 54.4338875550939",2,Eastern_Mangrove_salt_marsh_1,Schile-Beers_and_Megonigal_2017,1
"24.4554463205265, 54.4337373245959",2,Eastern_Mangrove_salt_marsh_2,Schile-Beers_and_Megonigal_2017,1
"24.4555702861863, 54.4335967678011",2,Eastern_Mangrove_salt_marsh_3,Schile-Beers_and_Megonigal_2017,1
"24.4556848931484, 54.4334366798785",2,Eastern_Mangrove_salt_marsh_4,Schile-Beers_and_Megonigal_2017,1
"24.4557996678813, 54.4332864485641",2,Eastern_Mangrove_salt_marsh_5,Schile-Beers_and_Megonigal_2017,1
"24.4559052518347, 54.4331265430225",2,Eastern_Mangrove_salt_marsh_6,Schile-Beers_and_Megonigal_2017,1
"24.480737, 118.037454",2,M0451,Zhang_and_Lin_1998,1
"24.48358059, -81.7122544",2,Fourqurean_et_al_2010_19,Fourqurean_et_al_2010,1
"24.497854, 54.532935",2,Jubail_Island_East_salt_marsh_1,Schile-Beers_and_Megonigal_2017,1
"24.497885, 54.532552",2,Jubail_Island_East_salt_marsh_3,Schile-Beers_and_Megonigal_2017,1
"24.497885, 54.53276",2,Jubail_Island_East_salt_marsh_2,Schile-Beers_and_Megonigal_2017,1
"24.497928, 54.532369",2,Jubail_Island_East_salt_marsh_4,Schile-Beers_and_Megonigal_2017,1
"24.49793, 54.532212",2,Jubail_Island_East_salt_marsh_5,Schile-Beers_and_Megonigal_2017,1
"24.497941, 54.532007",2,Jubail_Island_East_salt_marsh_6,Schile-Beers_and_Megonigal_2017,1
"24.502869, 54.533178",2,Jubail_Island_East_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.503097, 54.533064",2,Jubail_Island_East_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.503279, 54.53302",2,Jubail_Island_East_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.503569, 54.532889",2,Jubail_Island_East_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.503762, 54.532859",2,Jubail_Island_East_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.503978, 54.532711",2,Jubail_Island_East_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.51606722, -81.63020426",2,Fourqurean_et_al_2010_20,Fourqurean_et_al_2010,1
"24.51896, 54.469702",2,Jubail_Island_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.519099, 54.470849",2,Jubail_Island_salt_marsh_1,Schile-Beers_and_Megonigal_2017,1
"24.519107, 54.46966",2,Jubail_Island_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.519266, 54.470914",2,Jubail_Island_salt_marsh_2,Schile-Beers_and_Megonigal_2017,1
"24.519283, 54.46959",2,Jubail_Island_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.519429, 54.469557",2,Jubail_Island_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.519429, 54.470992",2,Jubail_Island_salt_marsh_3,Schile-Beers_and_Megonigal_2017,1
"24.519583, 54.469501",2,Jubail_Island_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.519593, 54.471047",2,Jubail_Island_salt_marsh_4,Schile-Beers_and_Megonigal_2017,1
"24.519783, 54.469409",2,Jubail_Island_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.519783, 54.471158",2,Jubail_Island_salt_marsh_5,Schile-Beers_and_Megonigal_2017,1
"24.519938, 54.471203",2,Jubail_Island_salt_marsh_6,Schile-Beers_and_Megonigal_2017,1
"24.52868047, -81.4873028",2,Fourqurean_et_al_2010_16,Fourqurean_et_al_2010,1
"24.54087813, -81.74648797",2,Fourqurean_et_al_2010_18,Fourqurean_et_al_2010,1
"24.54534, 53.11234",4,"Bu_Tinah_SE_seagrass_1, Bu_Tinah_SE_seagrass_2",Campbell_et_al_2015,1
"24.54852, 53.03997",4,"Bu_Tinah_3_seagrass_1, Bu_Tinah_3_seagrass_2",Campbell_et_al_2015,1
"24.550583333333336, -111.73711111111112",2,M0401,Ezcurra_et_al_2016,1
"24.55113888888889, -111.73727777777778",2,M0400,Ezcurra_et_al_2016,1
"24.55802552, -81.55955366",2,Fourqurean_et_al_2010_17,Fourqurean_et_al_2010,1
"24.576472222222222, -111.80055555555555",2,M0403,Ezcurra_et_al_2016,1
"24.576555555555554, -111.80061111111111",2,M0404,Ezcurra_et_al_2016,1
"24.577277777777777, -111.79897222222222",2,M0402,Ezcurra_et_al_2016,1
"24.57855, 53.079",4,"Bu_Tinah_2_seagrass_1, Bu_Tinah_2_seagrass_2",Campbell_et_al_2015,1
"24.59310717, -81.66270992",4,"NWCA11-1233-3921, NWCA11-1233-5378",Nahlik_and_Fennessy_2016,1
"24.62247325, -81.24558453",2,Fourqurean_et_al_2010_14,Fourqurean_et_al_2010,1
"24.62450498, -81.41776887",2,Fourqurean_et_al_2010_15,Fourqurean_et_al_2010,1
"24.627358, 53.053896",2,Bu_Tinah_Janoub_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.627495, 53.053875",2,Bu_Tinah_Janoub_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.627711, 53.053844",2,Bu_Tinah_Janoub_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.627844, 53.053816",2,Bu_Tinah_Janoub_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.628021, 53.053821",2,Bu_Tinah_Janoub_mangrove_2,Schile-Beers_and_Megonigal_2017,1
"24.628174, 53.053825",2,Bu_Tinah_Janoub_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.631528, 53.051491",2,Bu_Tinah_Shamal_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.631548502251, 53.0518286486615",2,Bu_Tinah_Shamal_mangrove_3,Schile-Beers_and_Megonigal_2017,1
"24.6316520498026, 53.0519930995336",2,Bu_Tinah_Shamal_mangrove_4,Schile-Beers_and_Megonigal_2017,1
"24.631773, 53.0521274124327",2,Bu_Tinah_Shamal_mangrove_5,Schile-Beers_and_Megonigal_2017,1
"24.6318758589332, 53.0522721497143",2,Bu_Tinah_Shamal_mangrove_6,Schile-Beers_and_Megonigal_2017,1
"24.64473, 54.495",2,Ghurab_N_seagrass_1,Campbell_et_al_2015,1
"24.64498, 54.50703",4,"Ghurab_NN_seagrass_1, Ghurab_NN_seagrass_2",Campbell_et_al_2015,1
"24.65542, 54.672732",2,Al_Shalila_mangrove_1,Schile-Beers_and_Megonigal_2017,1
"24.655574, 54.672672",2,Al_Shalila_mangrove_2,Schile-Beers_and_Megonigal_2017,1
