study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_sd,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,fraction_organic_matter_modeled,total_pb210_activity_modeled,cs137_activity_modeled,ra226_activity_modeled,th234_activity_modeled,th234_activity,th234_activity_sd,bi214_activity,bi214_activity_sd,bi214_activity_modeled,pb212_activity,pb212_activity_sd,be7_activity,be7_activity_sd,am241_activity,am241_activity_sd,fraction_carbon,refractory_carbon,labile_carbon
Unger_et_al_2016,Channel_Creek,CC2,6,8,0.268,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,410.9177233319087,565.5600049742638
Unger_et_al_2016,Channel_Creek,CC2,8,10,0.21,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215,394.0019870671206,398.8886283656858
Unger_et_al_2016,Channel_Creek,CC2,10,12,0.238,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177,348.87776850793267,481.5082851776829
Unger_et_al_2016,Channel_Creek,CC2,12,14,0.245,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187,306.91302182497014,476.872045597766
Unger_et_al_2016,Channel_Creek,CC2,14,16,0.222,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161,244.781774088959,354.5695738944795
Unger_et_al_2016,Channel_Creek,CC2,16,18,0.504,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,143.5504453268903,535.5597540215672
Unger_et_al_2016,Channel_Creek,CC2,18,20,0.312,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123,289.0361269623827,482.9517104975864
Unger_et_al_2016,Channel_Creek,CC2,20,22,0.356,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,41.8615347791178,415.30092530483273
Unger_et_al_2016,Channel_Creek,CC2,22,24,0.362,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,147.22871601784698,357.2364661784151
Unger_et_al_2016,Channel_Creek,CC2,24,26,0.352,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,77.44380772539614,477.77423895541807
Unger_et_al_2016,Channel_Creek,CC2,26,28,0.183,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,188.47965870319626,301.49164263368954
Unger_et_al_2016,Channel_Creek,CC2,28,30,0.18,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157,286.8455804290306,278.6070195814661
Unger_et_al_2016,Channel_Creek,CC2,30,32,0.163,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159,212.73656035498786,309.8906076544582
Unger_et_al_2016,Channel_Creek,CC2,32,34,0.162,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142,230.0308863536261,232.44306337815917
Unger_et_al_2016,Channel_Creek,CC2,34,36,0.183,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,227.52551695103418,337.6544476923979
Unger_et_al_2016,Channel_Creek,CC2,36,38,0.22,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134,275.6132045950926,313.7458713147532
Unger_et_al_2016,Channel_Creek,CC2,38,40,0.207,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,206.7636949399968,334.8223257518624
Unger_et_al_2016,Channel_Creek,CC2,40,42,0.238,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,259.40820300037217,323.3829929474967
Unger_et_al_2016,Channel_Creek,CC2,42,44,0.383,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,199.44709434856668,428.7372146381331
Unger_et_al_2016,Channel_Creek,CC2,44,46,0.355,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071,140.1229122793555,368.07737340368357
Unger_et_al_2016,Channel_Creek,CC2,46,48,0.403,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067,153.4135731340105,385.3092124641386
Unger_et_al_2016,Channel_Creek,CC2,48,50,0.422,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,115.40059133498991,375.2789295798334
Unger_et_al_2016,Channel_Creek,CC2,50,52,0.401,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,191.67246449262365,429.39227386435425
Unger_et_al_2016,Channel_Creek,CC2,52,54,0.096,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,43.83757958787711,95.8464582695699
Unger_et_al_2016,Channel_Creek,CC2,54,56,0.098,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,31.23975963612962,86.27615754088376
Unger_et_al_2016,Channel_Creek,CC2,56,58,0.096,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065,39.429089899512505,85.28906199371977
Unger_et_al_2016,Channel_Creek,CC2,58,60,0.098,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,27.68087870836905,82.3439720371455
Unger_et_al_2016,Channel_Creek,CC2,60,62,0.098,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,43.05974268104298,68.36148965384139
Unger_et_al_2016,Channel_Creek,CC2,62,64,0.091,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,25.17882151506477,75.45903272955651
Unger_et_al_2016,Channel_Creek,CC2,64,66,0.124,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051,36.08911694890812,91.27197078650093
Unger_et_al_2016,Channel_Creek,CC2,66,68,0.088,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,17.950741720218804,64.87169414853773
Unger_et_al_2016,Channel_Creek,CC2,68,70,0.101,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,31.491989440094482,70.4343235822502
Unger_et_al_2016,Channel_Creek,CC2,70,72,0.142,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,26.05283555822195,101.58351861248737
Unger_et_al_2016,Channel_Creek,CC2,72,74,0.103,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,23.98315320560291,70.13170124587413
Unger_et_al_2016,Channel_Creek,CC2,74,76,0.093,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,19.896221417078486,69.89392113922582
Unger_et_al_2016,Channel_Creek,CC2,76,78,0.08,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,21.048428797085442,59.38197328350483
Unger_et_al_2016,Channel_Creek,CC2,78,80,0.099,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,15.209923699252412,67.10053717179835
Unger_et_al_2016,Channel_Creek,CC3,0,2,0.314,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,223.096356119638,436.27430619105183
Unger_et_al_2016,Channel_Creek,CC3,2,4,0.274,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244,672.1078108303595,588.6343273779589
Unger_et_al_2016,Channel_Creek,CC3,4,6,0.262,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,494.3601703997627,497.14725304798316
Unger_et_al_2016,Channel_Creek,CC3,6,8,0.231,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233,463.6545301898049,436.1197495400352
Unger_et_al_2016,Channel_Creek,CC3,8,10,0.227,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202,357.80498231654457,386.86462418513395
Unger_et_al_2016,Channel_Creek,CC3,10,12,0.241,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,311.96138306394903,422.7849990347836
Unger_et_al_2016,Channel_Creek,CC3,12,14,0.234,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182,356.4677033320686,417.47618675728074
Unger_et_al_2016,Channel_Creek,CC3,14,16,0.231,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171,275.5063482959573,383.5943200322955
Unger_et_al_2016,Channel_Creek,CC3,16,18,0.27,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,203.76298501917336,386.2800655746002
Unger_et_al_2016,Channel_Creek,CC3,18,20,0.259,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,165.00873240093588,364.49797189461873
Unger_et_al_2016,Channel_Creek,CC3,20,22,0.302,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,139.2341090576323,326.036511535841
Unger_et_al_2016,Channel_Creek,CC3,22,24,0.333,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071,126.57563371078686,346.2796254925375
Unger_et_al_2016,Channel_Creek,CC3,24,26,0.335,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071,140.52272294459442,333.3712720125543
Unger_et_al_2016,Channel_Creek,CC3,26,28,0.419,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,133.62641972867175,387.47477534981334
Unger_et_al_2016,Channel_Creek,CC3,28,30,0.412,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,150.70525514698724,341.5382925301902
Unger_et_al_2016,Channel_Creek,CC3,30,32,0.337,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,148.5177130116517,384.46976142419805
Unger_et_al_2016,Channel_Creek,CC3,32,34,0.29,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,177.5752781067397,418.6688345660588
Unger_et_al_2016,Channel_Creek,CC3,34,36,0.226,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,188.4500937369431,363.0044533108605
Unger_et_al_2016,Channel_Creek,CC3,36,38,0.291,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,152.8151600669821,356.6951812036924
Unger_et_al_2016,Channel_Creek,CC3,38,40,0.372,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,172.61137410265525,437.8646215173226
Unger_et_al_2016,Channel_Creek,CC3,40,42,0.453,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,163.8325798578361,451.0093232930417
Unger_et_al_2016,Channel_Creek,CC3,42,44,0.457,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,133.46698671972092,397.1744215473863
Unger_et_al_2016,Channel_Creek,CC3,44,46,0.508,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,118.07671352793598,412.94885093679306
Unger_et_al_2016,Channel_Creek,CC3,46,48,0.53,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,111.92144108439533,359.63552631148946
Unger_et_al_2016,Channel_Creek,CC3,48,50,0.561,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049,126.6656075821099,428.6865380176446
Unger_et_al_2016,Channel_Creek,CC3,50,52,0.087,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,19.376341173959357,61.68918911882358
Unger_et_al_2016,Channel_Creek,CC3,52,54,0.094,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,16.919147710283774,60.427734190277135
Unger_et_al_2016,Channel_Creek,CC3,54,56,0.088,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,22.69265966137903,69.79393862547572
Unger_et_al_2016,Channel_Creek,CC3,56,58,0.101,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043,18.885929340655924,68.29628023064745
Unger_et_al_2016,Channel_Creek,CC3,58,60,0.087,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,18.831853779326707,60.29202998168584
Unger_et_al_2016,Channel_Creek,CC3,60,62,0.092,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,20.636251217431827,59.47888565410176
Unger_et_al_2016,Channel_Creek,CC3,62,64,0.079,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051,19.507157395802484,60.637002993910144
Unger_et_al_2016,Channel_Creek,CC3,64,66,0.087,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,22.620214013362773,67.52674074387853
Unger_et_al_2016,Channel_Creek,CC3,66,68,0.084,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,23.80675986087888,71.49752943752262
Unger_et_al_2016,Channel_Creek,CC3,68,70,0.116,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,38.187757880648945,105.3384986603229
Unger_et_al_2016,Channel_Creek,CC3,70,72,0.086,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,18.79838484896273,60.065701391241426
Unger_et_al_2016,Channel_Creek,CC3,72,74,0.102,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,26.781203219799853,81.46915795726949
Unger_et_al_2016,Channel_Creek,CC3,74,76,0.079,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,23.512789281587676,69.50991936556565
Unger_et_al_2016,Channel_Creek,CC3,76,78,0.098,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,20.716316606754386,80.8514972779231
Unger_et_al_2016,Channel_Creek,CC3,78,80,0.086,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,23.066583630566864,70.27686347528487
Unger_et_al_2016,Channel_Creek,CC3,80,82,0.089,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,23.102229449179678,76.06607083204686
Unger_et_al_2016,Dennis_Creek,DN1,0,2,0.384,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,322.58265132858713,497.4293837976307
Unger_et_al_2016,Dennis_Creek,DN1,2,4,0.415,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096,286.91093438162085,445.58631855619893
Unger_et_al_2016,Dennis_Creek,DN1,4,6,0.394,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091,211.85981213345508,372.83911711063274
Unger_et_al_2016,Dennis_Creek,DN1,6,8,0.395,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096,207.33662175600824,321.17995613034014
Unger_et_al_2016,Dennis_Creek,DN1,8,10,0.347,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093,191.98844456415935,347.8017053117799
Unger_et_al_2016,Dennis_Creek,DN1,10,12,0.357,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,173.37700835029761,323.73440583963077
Unger_et_al_2016,Dennis_Creek,DN1,12,14,0.316,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,157.7563676506512,293.8674383751435
Unger_et_al_2016,Dennis_Creek,DN1,14,16,0.281,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,216.79301409531698,315.9792562408293
Unger_et_al_2016,Dennis_Creek,DN1,16,18,0.228,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142,292.7926243810003,262.80352267587034
Unger_et_al_2016,Dennis_Creek,DN1,18,20,0.185,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156,236.35926375339295,242.6053467299137
Unger_et_al_2016,Dennis_Creek,DN1,20,22,0.19,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,289.039656075179,280.1412997971486
Unger_et_al_2016,Dennis_Creek,DN1,22,24,0.111,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,209.3368119258194,189.84587347966172
Unger_et_al_2016,Dennis_Creek,DN1,24,26,0.105,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203,235.44208086763587,193.098785636537
Unger_et_al_2016,Dennis_Creek,DN1,26,28,0.115,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,252.42405815566468,208.0082972749446
Unger_et_al_2016,Dennis_Creek,DN1,28,30,0.122,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202,256.13886085937224,237.4292685238153
Unger_et_al_2016,Dennis_Creek,DN1,30,32,0.13,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211,310.12185874826093,242.95901684218236
Unger_et_al_2016,Dennis_Creek,DN1,32,34,0.131,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206,293.4520025731421,247.9226385077159
Unger_et_al_2016,Dennis_Creek,DN1,34,36,0.218,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204,491.57018831506974,398.4575123362889
Unger_et_al_2016,Dennis_Creek,DN1,36,38,0.226,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179,388.77929385293044,420.54289020491257
Unger_et_al_2016,Dennis_Creek,DN1,38,40,0.136,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,343.7776130488488,258.23237233740906
Unger_et_al_2016,Dennis_Creek,DN1,40,42,0.13,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217,317.38856439494884,248.3889118277188
Unger_et_al_2016,Dennis_Creek,DN1,42,44,0.108,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204,245.9331452344855,198.8280594397534
Unger_et_al_2016,Dennis_Creek,DN1,44,46,0.121,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,341.7966529971691,323.43600442666315
Unger_et_al_2016,Dennis_Creek,DN1,46,48,0.106,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,368.7187556459098,218.67484102370148
Unger_et_al_2016,Dennis_Creek,DN1,48,50,0.099,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,269.70489460923164,182.54329939779373
Unger_et_al_2016,Dennis_Creek,DN1,50,52,0.035,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,107.16303227981525,69.78243953231944
Unger_et_al_2016,Dennis_Creek,DN1,52,54,0.022,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,85.11036699690058,28.76456720597646
Unger_et_al_2016,Dennis_Creek,DN1,54,56,0.023,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,61.425707333140146,44.96416112981976
Unger_et_al_2016,Dennis_Creek,DN1,56,58,0.033,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188,69.57967303695679,53.81170510129195
Unger_et_al_2016,Dennis_Creek,DN1,58,60,0.045,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123,49.19869268238123,61.444988469795135
Unger_et_al_2016,Dennis_Creek,DN1,60,62,0.05,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,21.382738641151928,39.317081778592936
Unger_et_al_2016,Dennis_Creek,DN2,0,2,0.391,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,199.94483401153417,405.8562450273275
Unger_et_al_2016,Dennis_Creek,DN2,2,4,0.376,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088,227.8972748231788,407.3764653357595
Unger_et_al_2016,Dennis_Creek,DN2,4,6,0.36,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,206.07472179379457,384.4708996997522
Unger_et_al_2016,Dennis_Creek,DN2,6,8,0.349,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,241.8207635074443,399.8084077240434
