Plot ,Subplot,Height Class,Species Code,Live Diameter (cm),Dead Diameter (cm),Dead Code,Height (m)
1001,5,4,88,8,,,3.5
1001,5,4,7,6,,,8.6
1001,5,4,7,8.4,,,11.2
1001,5,4,7,8,,,10
1001,5,4,7,8,,,7.4
1001,5,4,7,5.5,,,8.9
1001,5,4,7,6.9,,,9.8
1001,5,4,7,6.2,,,9.1
1001,5,4,7,15,,,11.1
1001,5,4,7,9.8,,,11.4
1001,5,4,7,8.1,,,10.8
1001,5,4,7,13.3,,,10.2
1001,5,4,3,15.5,,,9.3
1001,5,4,7,7.2,,,10
1001,5,4,2,6.4,,,10.9
1001,5,4,7,10.8,,,10.3
1001,5,4,7,12.8,,,10.8
1001,5,4,3,18.1,,,14.1
1001,5,4,2,11.3,,,11.8
1001,5,4,7,16.3,,,10.8
1001,5,4,7,7.8,,,10.8
1001,5,4,7,5,,,6
1001,5,4,7,7.1,,,9.1
1001,5,4,7,8.3,,,9.7
1001,5,4,7,14.4,,,11.3
1001,5,4,7,6.9,,,7.2
1001,5,4,7,13.5,,,12.1
1001,5,4,7,9,,,11.6
1001,5,4,7,10.8,,,13.4
1001,5,4,7,10.7,,,12.8
1001,5,4,3,12.6,,,15.4
1001,5,4,3,12.9,,,11.7
1001,5,4,3,16.8,,,12.1
1001,5,4,7,9.9,,,11.3
1001,5,4,7,10,,,13.6
1001,5,4,7,10.4,,,12.1
1001,5,4,7,6.2,,,10.3
1079,1,5,7,11.2,,,
1079,1,5,7,15.1,,,20.5
1079,1,5,2,8.6,,,8.9
1079,1,5,88,,6.2,3,3.8
1079,1,5,2,10.4,,,17
1079,1,5,6,22.2,,,21
1079,1,5,6,25.8,,,22.9
1079,1,5,2,9.6,,,11.9
1079,1,5,2,24.5,,,20
1079,1,5,2,6.3,,,14.1
1079,1,5,88,,6.3,,2.2
1079,1,5,2,10.1,,,12.5
1079,1,5,7,7.4,,,8.1
1079,1,5,2,17.2,,,16
1079,1,5,8,11.1,,,11.6
1079,1,5,7,48.2,,,20.2
1079,1,5,6,10.7,,,13.4
1079,1,5,6,25.2,,,17
1079,1,5,7,11.3,,,18.3
1079,1,5,2,16.7,,,16
1079,1,5,6,30.7,,,18.3
1079,1,5,6,20.8,,,11
1079,1,5,6,6.7,,,9.8
1079,1,5,6,7.2,,,15.2
1079,1,5,2,6.1,,,10.5
1079,1,5,5,13.8,,,15.6
1079,1,5,6,29.4,,,19.3
1079,1,5,5,10.8,,,
1079,1,5,2,20.3,,,
1079,1,5,2,23.1,,,
1079,1,5,2,5.1,,,
1079,1,5,2,10.1,,,13.5
1079,1,5,3,16.3,,,9.8
1079,1,5,2,8.5,,,13.6
1079,1,5,3,21.8,,,16
1079,1,5,6,10.3,,,17.2
1079,1,5,7,17.3,,,17.3
1079,1,5,7,19.3,,,7.7
1079,1,5,3,30.7,,,21
1079,1,5,3,24.3,,,20.6
1079,1,5,7,12.6,,,16.4
1079,1,5,7,7.7,,,2.3
1079,1,5,7,23.8,,,13.5
1079,1,5,7,5.3,,,4.2
1079,1,5,88,6,,,5.4
1079,1,5,88,46.4,,,20.5
1079,1,5,88,14.2,,,14.2
1079,1,5,6,12,,,16
1079,1,5,2,21.8,,,18.1
1079,1,5,2,22.4,,,16.3
1079,1,5,6,15.4,,,16
1079,1,5,7,9.7,,,13.1
1079,1,5,2,14.1,,,
1079,2,5,2,20.3,,,20.4
1079,2,5,2,7,,,7.6
1079,2,5,2,11,,,14
1079,2,5,2,14,,,15
1079,2,5,6,14.9,,,15.4
1079,2,5,2,5.9,,,
1079,2,5,6,37.2,,,27.2
1079,2,5,6,16.3,,,23.2
1079,2,5,6,18.4,,,21
1079,2,5,6,5.7,,,
1079,2,5,6,17.9,,,20
1079,2,5,6,19.8,,,20.9
1079,2,5,6,9.3,,,12.8
1079,2,5,6,13.4,,,12.6
1079,2,5,6,12,,,14.9
1079,2,5,2,11.9,,,12.3
1079,2,5,6,20,,,14.5
1079,2,5,8,58,,,30
1079,3,5,3,14.8,,,19
1079,3,5,7,5.7,,,4.5
1079,3,5,88,,9.9,,7.8
1079,3,5,3,19.4,,,20.3
1079,3,5,3,13.2,,,14.2
1079,3,5,7,10.1,,,11.4
1079,3,5,,,7.1,,8.5
1079,3,5,7,15.9,,,7.6
1079,3,5,,,9.1,,9.4
1079,3,5,2,10.3,,,11.4
1079,3,5,2,16.8,,,15.1
1079,3,5,,6.9,,,9.8
1079,3,5,6,22.8,,,21.8
1079,3,5,8,5.9,,,9.4
1079,3,5,3,9.9,,,10.9
1079,3,5,8,11.7,,,11.6
1079,3,5,7,,11.1,,8.5
1079,3,5,3,9.1,,,11.2
1079,3,5,2,10,,,12
1079,3,5,3,10,,,14.7
1079,3,5,,,6.7,,11.9
1079,3,5,8,10.6,,,11.6
1079,3,5,8,9.8,,,7.5
1079,3,5,,8,,,
1079,3,5,8,6.5,,,5.5
1079,3,5,,16.7,,,15
1079,3,5,8,7.5,,,8.2
1079,3,5,,11.2,,,15.5
1079,3,5,,,9.9,,
1079,3,5,,10.6,,,15.3
1079,3,5,2,16.2,,,18.7
1079,3,5,6,19.3,,,
1079,3,5,2,13.2,,,15.2
1079,3,5,6,22.8,,,
1079,3,5,,,6.3,3,4.2
1079,3,5,6,15.3,,,19
1079,3,5,,,5.5,3,5.7
1079,3,5,6,24.7,,,
1079,3,5,,,5.8,3,6.4
1079,3,5,6,19.7,,,14.3
1079,3,5,6,25,,,15.9
1079,3,5,7,5.9,,,8.5
1079,3,5,2,,8.5,,16.8
1079,3,5,6,12.5,,,10.8
1079,3,5,2,10.6,,,9.5
1079,3,5,3,14.2,,,22.3
1079,3,5,2,16.8,,,13.6
1079,3,5,2,24.4,,,15
1079,3,5,2,23.5,,,14
1079,3,5,6,11.8,,,14.2
1079,3,5,2,16.8,,,19.1
1079,3,5,6,22,,,20.8
1079,3,5,3,60,,,
1079,3,5,6,20.9,,,19.4
1079,3,5,2,8.4,,,9.4
1079,3,5,2,9.4,,,
1113,1,4,2,9.5,,,11.4
1113,1,4,2,17.2,,,13.4
1113,1,4,2,24.5,,,14.4
1113,1,4,7,10.9,,,9
1113,1,4,2,11.8,,,10.8
1113,1,4,7,35.3,,,16.6
1113,1,4,2,7,,,10.5
1113,1,4,2,6.8,,,8.7
1113,1,4,2,18.5,,,16.2
1113,1,4,2,5.8,,,6.8
1113,1,4,2,18.8,,,14.7
1113,1,4,2,10.7,,,11.1
1113,1,4,2,5.7,,,6.6
1113,1,4,2,14,,,12.1
1113,1,4,2,12.7,,,11.1
1113,1,4,2,13,,,13.5
1113,1,4,2,17,,,13.2
1113,1,4,7,14.9,,,9.3
1113,1,4,2,13,,,9.9
1113,1,4,2,9.7,,,7.9
1113,1,4,2,7,,,7.8
1113,1,4,2,7.7,,,9.4
1113,1,4,2,15.5,,,11.6
1113,1,4,2,8.9,,,9.8
1113,1,4,7,10.5,,,11.2
1113,1,4,7,24.3,,,13.3
1113,1,4,3,,18.4,2,5.7
1113,1,4,2,7.1,,,6.7
1113,1,4,7,11,,,10.2
1113,1,4,2,13.3,,,11.1
1113,1,4,2,19.9,,,15
1113,1,4,2,9,,,10.7
1113,1,4,2,8.3,,,10.8
1113,2,4,2,27,,,15
1113,2,4,7,7,,,4.4
1113,2,4,2,18,,,5
1113,2,4,7,9.5,,,4.1
1113,2,4,2,12,,,16.2
1113,2,4,7,7.1,,,8.3
1113,2,4,2,13.5,,,14.5
1113,2,4,2,7.5,,,8.5
1113,2,4,2,8,,,14.2
1113,2,4,2,14.9,,,14.3
1113,2,4,2,26.8,,,11.7
1113,2,4,2,14,,,16.1
1113,2,4,7,6.9,,,5.4
1113,2,4,7,10.5,,,8.4
1113,2,4,2,19.4,,,10.8
1113,2,4,2,19.8,,,14.3
1113,2,4,3,15,,,17.8
1113,2,4,2,16.1,,,13.7
1113,2,4,2,9.8,,,11.5
1113,2,4,2,6.9,,,8.3
1113,2,4,2,11.8,,,15.2
1113,2,4,2,13.6,,,14.6
1113,2,4,2,6.7,,,9.3
1113,2,4,2,7.5,,,9.3
1113,2,4,2,6.4,,,10.1
1113,2,4,2,8,,,10.6
1113,2,4,2,13.5,,,14
1113,2,4,2,14.5,,,15.1
1113,2,4,2,,5.3,3,7.3
1113,2,4,2,13.6,,,13.2
1113,2,4,7,16.3,,,12.1
1113,2,4,2,6.3,,,10.5
1113,2,4,7,,5.2,,2.2
1113,2,4,7,6.5,,,4.9
1113,2,4,7,5.3,,,4.1
1113,3,4,7,5.9,,,10
1113,3,4,3,8.1,,,6.1
1113,3,4,7,5.5,,,4.5
1113,3,4,7,16,,,12.9
1113,3,4,7,,8,2,5.6
1113,3,4,7,5.1,,,7
1113,3,4,7,22,,,16.3
1113,3,4,7,16.5,,,13.5
1113,3,4,7,17.1,,,13.8
1113,3,4,2,21,,,12.8
1113,3,4,7,11.9,,,8.9
1113,3,4,7,12,,,11.8
1113,3,4,7,8,,,10
1113,3,4,2,37.1,,,18
1113,3,4,2,,36.4,,4.3
1113,3,4,3,25.5,,,9.8
1113,3,4,3,24.8,,,11.8
1113,3,4,3,9.5,,,7.7
1113,4,4,2,16,,,12.5
1113,4,4,2,7,,,8.7
1113,4,4,2,15.4,,,9.9
1113,4,4,2,36.4,,,14.4
1113,4,4,7,11.4,,,11.2
1113,4,4,2,32.5,,,19.4
1113,4,4,7,21.6,,,10.7
1113,4,4,3,17,,,
1113,4,4,3,19.5,,,
1113,4,4,3,10.3,,,
1113,4,4,3,,27.1,2,
1113,4,4,3,38.3,,,12.9
1113,4,4,7,7.4,,,5.8
1113,4,4,2,10.7,,,15.7
1130,1,1,3,13.2,,,7.45
1130,1,1,3,8.7,,,7.45
1130,1,1,3,17.3,,,7.45
1130,1,1,3,11.1,,,7.45
1130,1,1,3,13,,,7.45
1130,1,1,3,8.4,,,7.45
1130,1,1,3,8.3,,,11.3
1130,1,1,3,9.9,,,11.3
1130,1,1,3,7.1,,,11.3
1130,1,1,3,17,,,11.3
1130,1,1,2,6,,,11.3
1130,1,1,3,8.3,,,11.2
1130,1,1,3,17.6,,,9.2
1130,1,1,3,16.5,,,9.2
1130,1,1,3,12.8,,,8.8
1130,1,1,3,7.6,,,8.8
1130,1,1,3,10.7,,,8.8
1130,1,1,3,6.3,,,8.8
1130,1,1,3,,6.1,3,11.3
1130,1,1,3,5.5,,,8.8
1130,1,1,3,6.6,,,8
1130,1,1,3,9.4,,,8
1130,1,1,3,9.9,,,11
1130,1,1,3,11.9,,,11
1130,1,1,3,16,,,8.8
1130,1,1,3,8.5,,,8.8
1130,1,1,3,11.3,,,8.8
1130,1,1,2,5.5,,,5.8
1130,1,1,2,5,,,5
1130,1,1,2,6.2,,,5.8
1130,1,1,3,7.2,,,6.9
1130,1,1,3,6.5,,,6.9
1130,1,1,3,8.5,,,6.9
1130,1,1,3,6.9,,,7.3
1130,1,1,3,5.3,,,7.3
1130,2,1,3,8.6,,,
1130,2,1,3,13.4,,,12
1130,2,1,3,6.6,,,
1130,2,1,3,10.3,,,10.3
1130,2,1,3,9.7,,,
1130,2,1,3,10.3,,,
1130,2,1,3,8.4,,,
1130,2,1,3,8.4,,,
1130,2,1,3,7.7,,,
1130,2,1,5,6.7,,,
1130,2,1,3,10.6,,,
1130,2,1,5,5.1,,,
1130,2,1,3,11.1,,,
1130,2,1,5,6.8,,,
1130,2,1,3,9.4,,,
1130,2,1,5,8.1,,,5.6
1130,2,1,3,14.7,,,9.8
1130,2,1,5,12.9,,,10.8
1130,2,1,3,6.6,,,6.1
1130,2,1,3,7.1,,,
1130,2,1,1,8.4,,,10
1130,2,1,3,11.7,,,
1130,2,1,5,7.6,,,
1130,2,1,5,6.5,,,
1130,2,1,3,13.9,,,
1130,2,1,3,7.7,,,
1130,2,1,3,9,,,
1130,2,1,3,6.9,,,
1130,2,1,3,8.8,,,
1130,2,1,3,13,,,10
1130,2,1,3,7,,,
1130,2,1,3,10.8,,,
1130,2,1,3,8.8,,,
1130,2,1,3,11.2,,,
1130,2,1,5,7,,,
1130,2,1,5,5,,,
1130,2,1,5,9.9,,,
1130,2,1,3,10.2,,,
1130,2,1,3,7.3,,,
1130,2,1,5,6.3,,,
1130,2,1,3,9.3,,,
1130,2,1,5,6.6,,,12.3
1130,2,1,3,10.9,,,
1130,2,1,3,9.4,,,
1130,2,1,3,5.6,,,
1130,2,1,3,11.6,,,
1130,2,1,3,7.5,,,
1130,2,1,3,9.2,,,
1130,2,1,3,10.5,,,
1130,2,1,3,12.3,,,
1130,2,1,3,8,,,
1130,2,1,3,8.1,,,
1130,2,1,3,12.7,,,
1130,2,1,3,5.9,,,
1130,2,1,3,5.2,,,
1130,2,1,3,10.1,,,
1130,2,1,3,12.1,,,
1130,2,1,3,6.7,,,
1130,2,1,3,5.4,,,
1130,2,1,2,10.2,,,
1130,2,1,3,15.7,,,
1130,2,1,3,12.6,,,
1130,2,1,3,14.3,,,
1130,2,1,3,6.4,,,
1130,2,1,,,6.3,3,
1130,2,1,3,8,,,
1130,2,1,3,7.1,,,
1130,2,1,3,12.6,,,
1130,2,1,1,9.4,,,
1130,2,1,3,13.1,,,11.3
1130,2,1,3,13.9,,,
1130,3,1,3,8.6,,,5.9
1130,3,1,3,8.8,,,6
1130,3,1,3,11.9,,,6
1130,3,1,3,9.5,,,
1130,3,1,3,7.2,,,
1130,3,1,3,16.6,,,8.3
1130,3,1,3,11.4,,,
1130,3,1,3,11.8,,,8.3
1130,3,1,2,28.2,,,11.4
1130,3,1,3,9.4,,,10.7
1130,3,1,3,6.2,,,
1130,3,1,3,15.1,,,7.5
1130,3,1,3,9.4,,,7.5
1130,3,1,3,17.6,,,9.8
1130,3,1,3,12,,,
1130,3,1,3,8.4,,,
1130,3,1,3,20.9,,,9
1130,3,1,2,7.4,,,6.8
1130,3,1,2,5.6,,,
1130,3,1,2,,,,6.4
1130,3,1,2,8,,,
1130,3,1,2,5,,,
1130,3,1,2,7.8,,,7.8
1130,3,1,2,9.2,,,
1130,3,1,2,6.9,,,9
1130,3,1,3,5.5,,,
1130,3,1,3,12.1,,,7.6
1130,3,1,2,8.7,,,7.5
1130,3,1,2,7.3,,,
1130,3,1,2,13.1,,,8.6
1130,3,1,2,5.9,,,
1130,3,1,2,10.4,,,6.7
1130,3,1,,,5.8,3,
1130,3,1,3,11.3,,,6.4
1130,3,1,3,13.9,,,7.8
1130,3,1,3,,14,3,
1130,3,1,3,13.4,,,7.9
1130,3,1,3,,6.5,2,
1130,3,1,3,,5.2,3,
1130,4,1,2,6.3,,,4.6
1130,4,1,2,6.1,,,4.7
1130,4,1,1,5.5,,,
1130,4,1,3,7.4,,,4.9
1130,4,1,3,8.4,,,5
1130,4,1,3,6.9,,,4.9
1130,4,1,3,7.5,,,
1130,4,1,3,6.1,,,
1130,4,1,3,10.1,,,6.4
1130,4,1,3,10.8,,,6.4
1130,4,1,3,6,,,
1130,4,1,3,12,,,5.5
1130,4,1,3,6.8,,,5.5
1130,4,1,3,5.2,,,
1130,4,1,3,13,,,5.5
1130,4,1,3,6,,,5.5
1130,4,1,3,6.9,,,3.8
1130,4,1,2,7.3,,,3.8
1130,4,1,2,6,,,3.8
1130,4,1,2,5.2,,,3.8
1130,4,1,2,8.9,,,
1130,4,1,2,6.9,,,5.5
1130,4,1,2,8.9,,,5.5
1130,4,1,2,8.2,,,5.5
1130,4,1,2,5.7,,,
1130,4,1,2,7.2,,,
1130,4,1,2,7.5,,,4.2
1130,4,1,2,8,,,4.2
1130,4,1,2,5.3,,,
1130,4,1,2,7,,,
1130,4,1,2,7.4,,,3.1
1130,4,1,2,5,,,3.1
1130,4,1,3,6.2,,,
1130,4,1,2,9,,,4.3
1130,4,1,3,8.1,,,
1130,4,1,2,7,,,
1130,4,1,5,,,,
1130,4,1,5,,,,
1130,4,1,5,5.7,,,
1130,4,1,3,9.4,,,7.5
1130,4,1,3,7.8,,,7.8
1130,4,1,3,6.4,,,
1130,4,1,3,,5.2,,
1130,4,1,3,5.7,,,8.4
1130,4,1,3,12.7,,,
1130,4,1,3,41.2,,,
1130,5,1,3,19.5,,,10.7
1130,5,1,3,6.1,,,10.7
1130,5,1,3,7.5,,,10.7
1130,5,1,3,14.2,,,10.7
1130,5,1,3,9.2,,,10.7
1130,5,1,3,14.5,,,10.7
1130,5,1,3,10.2,,,8.4
1130,5,1,3,7,,,8.4
1130,5,1,3,17.6,,,8.4
1130,5,1,1,10.4,,,9.1
1130,5,1,3,10.6,,,8.7
1130,5,1,3,11.1,,,8.7
1130,5,1,3,9.7,,,8.7
1130,5,1,2,16.1,,,9.8
1130,5,1,3,7.3,,,11.5
1130,5,1,3,15.6,,,11.5
1130,5,1,3,14.5,,,11.5
1130,5,1,3,12.6,,,11.5
1130,5,1,3,14.3,,,11.5
1130,5,1,3,7.5,,,11.5
1130,5,1,2,18,,,11.9
1130,5,1,2,13.6,,,11.9
1130,5,1,3,7.5,,,12
1130,5,1,3,19,,,12
1130,5,1,2,7.8,,,7.5
1130,5,1,3,16.2,,,8
1216,1,3,2,16.7,,,12
1216,1,3,2,17.8,,,13.1
1216,1,3,2,18.9,,,12.9
1216,1,3,2,23.2,,,12
1216,1,3,2,24.5,,,11.4
1216,1,3,2,16.9,,,15.4
1216,1,3,2,34.3,,,11.5
1216,2,3,2,24.4,,,15.2
1216,2,3,2,18.1,,,13.2
1216,2,3,6,10.5,,,5.3
1216,2,3,2,22.7,,,11.3
1216,2,3,2,21.9,,,13.4
1216,2,3,2,31.7,,,16.3
1216,2,3,2,16.3,,,10
1216,2,3,2,22.2,,,13.6
1216,2,3,2,11.9,,,14.3
1216,3,3,2,28.7,,,16.7
1216,3,3,2,12.7,,,7.9
1216,3,3,2,9.1,,,4.3
1216,3,3,2,25.9,,,8
1216,3,3,2,8.9,,,5.6
1216,3,3,2,11.9,,,8.5
1216,3,3,2,15.8,,,10.7
1216,3,3,2,28.6,,,11.8
1216,3,3,2,22.8,,,8.6
1216,3,3,2,26.6,,,15.9
1216,3,3,2,34.1,,,16.5
1216,4,3,2,32.2,,,9.6
1216,4,3,2,24.4,,,11.8
1216,4,3,2,8.3,,,5.4
1216,4,3,2,23.6,,,9
1216,4,3,2,25.9,,,11
1216,5,3,2,28.4,,,12.8
1216,5,3,2,27.9,,,16.3
1216,5,3,2,24.3,,,15.9
1216,5,3,2,30.3,,,11.9
1216,5,3,3,10.2,,,5.5
1216,5,3,3,6.4,,,7.2
1216,5,3,2,24.8,,,10.5
1216,5,3,2,17.6,,,17.2
1216,5,3,2,14.5,,,7.6
1219,1,2,3,7,,,4.6
1219,1,2,3,25.2,,,15
1219,1,2,3,21.5,,,15
1219,1,2,3,12,,,15
1219,1,2,3,20.4,,,15
1219,1,2,3,24,,,15
1219,1,2,7,14.4,,,14.5
1219,1,2,7,,8.5,3,
1219,1,2,2,41.8,,,15
1219,1,2,7,15.5,,,12.9
1219,1,2,2,35.9,,,14.4
1219,1,2,3,15.5,,,15.2
1219,1,2,3,25.9,,,15.8
1219,1,2,7,14,,,13.3
1219,1,2,3,10.6,,,5
1219,1,2,3,24.4,,,11.3
1219,1,2,3,22,,,10.4
1219,2,2,3,14.1,,,12
1219,2,2,3,18.2,,,11.6
1219,2,2,3,12.1,,,9.9
1219,2,2,3,12.2,,,5.9
1219,2,2,3,27,,,11.6
1219,2,2,3,5.9,,,
1219,2,2,3,12.6,,,12
1219,2,2,3,16.1,,,
1219,2,2,3,11,,,13.4
1219,2,2,2,31,,,16.7
1219,2,2,2,22,,,14.2
1219,2,2,3,20,,,13.8
1219,2,2,3,19.3,,,16.2
1219,2,2,3,20.5,,,15.4
1219,2,2,7,11.1,,,9
1219,2,2,7,,25.8,3,
1219,2,2,3,17.1,,,7.6
1219,2,2,3,19.7,,,6
1219,2,2,3,10.8,,,6
1219,2,2,3,17.2,,,12.5
1219,2,2,3,6.6,,,3.5
1219,2,2,3,16.5,,,12.5
1219,2,2,3,13.1,,,12
1219,2,2,3,20.7,,,12.5
1219,2,2,3,15,,,10.9
1219,2,2,7,7,,,12.5
1219,2,2,7,12.2,,,12.5
1219,2,2,7,9.5,,,6.5
1219,2,2,7,,25.1,3,
1219,2,2,3,16,,,8.4
1219,2,2,3,8.5,,,7
1219,2,2,3,11.3,,,7.2
1219,2,2,3,10,,,
1219,2,2,3,16.2,,,
1219,3,2,3,11.3,,,13
1219,3,2,3,10.5,,,15.3
1219,3,2,3,17.3,,,15
1219,3,2,3,9.6,,,7.5
1219,3,2,3,23.8,,,12.6
1219,3,2,7,13,,,14.5
1219,3,2,3,15.2,,,11.3
1219,3,2,3,9.5,,,10.6
1219,3,2,3,14.1,,,11.8
1219,3,2,7,,14.2,3,
1219,3,2,3,19.5,,,11.8
1219,3,2,3,,5.6,2,6.5
1219,3,2,3,9.1,,,9
1219,4,2,7,17.5,,,16.7
1219,4,2,7,7.2,,,6.3
1219,4,2,7,,19.8,3,4.3
1219,4,2,7,,12.1,3,
1219,4,2,3,34.7,,,19.7
1219,4,2,3,26.9,,,16.5
1219,4,2,3,30.5,,,18.2
1219,4,2,7,,,,
1219,4,2,3,24.8,,,17.8
1219,4,2,7,,14.2,3,
1219,4,2,7,,7.1,3,
1219,4,2,3,15.8,,,8.8
1219,4,2,3,5,,,2.3
1219,4,2,2,38.3,,,16.2
1219,5,2,2,18.3,,,13.4
1219,5,2,2,33.4,,,14
1219,5,2,2,30.6,,,14.7
1219,5,2,7,17.1,,,10.5
1219,5,2,3,7.8,,,9.4
1219,5,2,3,18.3,,,
1219,5,2,3,,7.9,3,
1219,5,2,3,27.9,,,14.2
1219,5,2,3,11.3,,,10.8
1219,5,2,2,45.9,,,14.8
1219,5,2,7,9.6,,,7.7
1219,5,2,2,26.4,,,12.8
1219,5,2,3,6.8,,,7.9
1219,5,2,3,9,,,8.9
1219,5,2,2,36.7,,,15.2
1219,5,2,3,8.7,,,9.3
1219,5,2,3,5.8,,,5.6
1219,5,2,3,6.5,,,5.8
1219,5,2,3,12.7,,,9.9
1219,5,2,3,,10.6,3,
1219,5,2,3,,6.2,3,
1219,5,2,3,21.4,,,14.5
1219,5,2,3,,9.2,3,
1219,5,2,3,,12.1,1,
1219,5,2,3,17.3,,,12.2
1219,5,2,3,,9.5,,
1219,5,2,3,,6.7,3,
1219,5,2,3,8,,,9.7
1219,5,2,3,14.6,,,14
1254,1,5,,12.9,,,17.4
1254,1,5,,10.7,,,
1254,1,5,,14.5,,,
1254,1,5,,16.2,,,
1254,1,5,,29.4,,,
1254,1,5,,26.9,,,
1254,1,5,,23,,,
1254,1,5,,7.2,,,
1254,1,5,,24.1,,,19.8
1254,1,5,,16.9,,,18
1254,1,5,,30.7,,,27
1254,1,5,,14.3,,,25.3
1254,1,5,,15,,,
1254,1,5,,19.5,,,
1254,1,5,,23.2,,,
1254,1,5,,18.7,,,
1254,1,5,,25.9,,,30.2
1254,1,5,6,8.6,,,
1254,1,5,,15.5,,,9.6
1254,1,5,,28.5,,,25.7
1254,1,5,,18.4,,,
1254,1,5,,26,,,
1254,1,5,,23.7,,,20.9
1254,1,5,,13.6,,,
1254,1,5,,,6,3,
1254,1,5,,11,,,
1254,1,5,,24,,,22.8
1254,1,5,,12.2,,,13.5
1254,1,5,,17,,,17.1
1254,1,5,,19.7,,,
1254,1,5,1,15.2,,,
1254,2,5,5,19.5,,,22.4
1254,2,5,1,25,,,22.5
1254,2,5,5,20.6,,,
1254,2,5,,18.4,,,21.2
1254,2,5,,9.9,,,
1254,2,5,,15.7,,,
1254,2,5,,23.2,,,23.6
1254,2,5,,21.6,,,
1254,2,5,,25.9,,,26.6
1254,2,5,,9.8,,,
1254,2,5,,9.7,,,13.5
1254,2,5,,23.7,,,
1254,2,5,,11.8,,,16
1254,2,5,,13.1,,,
1254,2,5,6,6.4,,,10.4
1254,2,5,,25.2,,,
1254,2,5,,13.5,,,17.4
1254,2,5,,14.4,,,
1254,2,5,,19.9,,,19.8
1254,2,5,,13.2,,,21.4
1254,2,5,5,,19.1,3,3.7
1254,2,5,,12.8,,,
1254,2,5,,14.3,,,17.2
1254,2,5,,25.4,,,27.6
1254,2,5,,18,,,21.3
1254,2,5,,11.4,,,
1254,2,5,,11.7,,,16.9
1254,2,5,,,,,
1254,3,5,5,20.6,,,20.7
1254,3,5,6,7.1,,,
1254,3,5,,38.3,,,29.1
1254,3,5,,8.2,,,
1254,3,5,,31.2,,,33.7
1254,3,5,,23.3,,,
1254,3,5,5,16.1,,,12.8
1254,3,5,5,30.4,,,
1254,3,5,5,28.8,,,16.7
1254,3,5,,18.2,,,
1254,3,5,,21.87,,,16.3
1254,3,5,,22.4,,,22.1
1254,3,5,,12.3,,,
1254,3,5,5,19.4,,,13.3
1254,3,5,,7.2,,,
1254,3,5,6,12.4,,,6.8
1254,3,5,,25,,,
1254,3,5,,32.2,,,19.5
1254,3,5,,19.7,,,23.6
1254,3,5,,,,,
1254,4,5,,24.3,,,25.1
1254,4,5,,,20,3,13.4
1254,4,5,,17.7,,,16.1
1254,4,5,,29.7,,,
1254,4,5,6,8.4,,,11.7
1254,4,5,6,5.3,,,
1254,4,5,5,24,,,23.6
1254,4,5,,28.8,,,
1254,4,5,,12.3,,,19.5
1254,4,5,5,25.2,,,
1254,4,5,,16,,,20.1
1254,4,5,,27.6,,,
1254,4,5,5,19.3,,,28.2
1254,4,5,,15.3,,,
1254,4,5,,36.3,,,24.2
1254,4,5,,26.1,,,
1254,4,5,,20.9,,,30.1
1254,4,5,5,22.3,,,
1254,4,5,2,6,,,6.8
1254,4,5,,22.5,,,
1254,4,5,5,25,,,19.3
1254,5,5,6,10.7,,,15.7
1254,5,5,,8.7,,,
1254,5,5,2,5.3,,,8.4
1254,5,5,2,6.1,,,
1254,5,5,2,5,,,8.3
1254,5,5,2,5.6,,,
1254,5,5,,26.1,,,17.3
1254,5,5,,14.2,,,
1254,5,5,,20.8,,,22.9
1254,5,5,,5.1,,,
1254,5,5,,58.1,,,31.3
1254,5,5,,12.4,,,
1254,5,5,2,25.1,,,21.6
1254,5,5,5,9.4,,,
1254,5,5,,16.6,,,20.7
1254,5,5,,8.7,,,
1254,5,5,,18.4,,,19.9
1254,5,5,,31.6,,,
1254,5,5,6,22.2,,,21.7
1254,5,5,,10.8,,,
1254,5,5,,32.3,,,19.7
1254,5,5,,10,,,
1254,5,5,,8.3,,,8.2
1254,5,5,,16.8,,,21.2
1285,1,2,7,12,,,10.6
1285,1,2,3,15.7,,,9
1285,1,2,3,10.6,,,6.8
1285,1,2,3,5.8,,,3.6
1285,1,2,3,5.1,,,5.6
1285,1,2,3,7.5,,,8.2
1285,1,2,3,,9.3,2,1.5
1285,1,2,,,27.3,3,2.5
1285,1,2,5,19.3,,,12.7
1285,1,2,3,15.4,,,6.7
1285,1,2,3,20.2,,,4.3
1285,1,2,3,20.2,,,6.7
1285,1,2,3,13,,,9.7
1285,1,2,3,16.8,,,8.4
1285,1,2,6,14.2,,,9.8
1285,1,2,6,12.2,,,13.3
1285,1,2,6,12,,,10.7
1285,1,2,6,10,,,9.4
1285,1,2,6,13.3,,,8.5
1285,1,2,6,10.7,,,11
1285,1,2,6,17.3,,,14.2
1285,1,2,6,6.3,,,14.4
1285,1,2,5,,7.8,2,9.7
1285,1,2,6,5.1,,,8.1
1285,1,2,6,5.5,,,4.7
1285,1,2,6,11.8,,,5.8
1285,1,2,6,9.9,,,11.4
1285,1,2,6,13,,,10.1
1285,1,2,6,5.6,,,11.4
1285,1,2,6,6.9,,,10.3
1285,1,2,6,9.9,,,9.7
1285,1,2,6,10.5,,,7.2
1285,1,2,6,10,,,11.8
1285,1,2,6,5.1,,,10.2
1285,1,2,6,7,,,9.5
1285,1,2,5,,20.4,2,7.9
1285,1,2,6,15.5,,,12.1
