"StudyID","SampID","StudySampID","Ecosystem","SubSampID","SampInterval","ExtrapInterval","SampLength","BD_type","BD","C method","OM_type","C_type","PercOM","PercC","Calc_CD_C","Calc_CD_OM","Notes"
"22",536,"GBK 1-2","EM","536aa","43.3-45","43.3-45",1.7,"M",0.6,"LOI","M",NA,2.7,NA,NA,0.006,NA
"22",536,"GBK 1-2","EM","536ab","45-46.7","45-46.7",1.7,"M",0.63,"CHN&LOI","M","M",3.7,0.7,0.004,0.009,NA
"22",536,"GBK 1-2","EM","536ac","46.7-48.3","46.7-48.3",1.6,"M",0.57,"LOI","M",NA,3.4,NA,NA,0.008,NA
"22",536,"GBK 1-2","EM","536ad","48.3-50","48.3-50",1.7,"M",0.69,"LOI","M",NA,2.7,NA,NA,0.007,NA
"22",536,"GBK 1-2","EM","536ae","50-51.7","50-51.7",1.7,"M",0.68,"LOI","M",NA,2.4,NA,NA,0.007,NA
"22",536,"GBK 1-2","EM","536af","51.7-53.3","51.7-53.3",1.6,"M",0.34,"LOI","M",NA,15.8,NA,NA,0.019,NA
"22",536,"GBK 1-2","EM","536ag","53.3-55","53.3-55",1.7,"M",0.41,"LOI","M",NA,17.9,NA,NA,0.027,NA
"22",536,"GBK 1-2","EM","536ah","55-56.7","55-56.7",1.7,"M",0.54,"CHN&LOI","M","M",6.5,0.6,0.003,0.009,NA
"22",536,"GBK 1-2","EM","536ai","56.7-58.3","56.7-58.3",1.6,"M",0.49,"LOI","M",NA,6,NA,NA,0.008,NA
"22",536,"GBK 1-2","EM","536aj","58.3-60","58.3-60",1.7,"M",0.61,"LOI","M",NA,3.9,NA,NA,0.009,NA
"22",536,"GBK 1-2","EM","536ak","60-61.7","60-61.7",1.7,"M",0.63,"LOI","M",NA,4,NA,NA,0.01,NA
"22",536,"GBK 1-2","EM","536al","61.7-63.3","61.7-63.3",1.6,"M",0.49,"CHN&LOI","M","M",6.5,0.6,0.003,0.009,NA
"22",537,"GBK 1-3","EM","537a","0-1.1","0-1.1",1.1,"M",0.18,"LOI","M",NA,55.3,NA,NA,0.04,NA
"22",537,"GBK 1-3","EM","537b","1.1-2.2","1.1-2.2",1.1,"M",0.13,"LOI","M",NA,53.5,NA,NA,0.027,NA
"22",537,"GBK 1-3","EM","537c","2.2-3.4","2.2-3.4",1.2,"M",0.18,"LOI","M",NA,44.5,NA,NA,0.032,NA
"22",537,"GBK 1-3","EM","537d","3.4-4.5","3.4-4.5",1.1,"M",0.16,"LOI","M",NA,42.3,NA,NA,0.027,NA
"22",537,"GBK 1-3","EM","537e","4.5-5.6","4.5-5.6",1.1,"M",0.14,"LOI","M",NA,50.4,NA,NA,0.029,NA
"22",537,"GBK 1-3","EM","537f","5.6-6.7","5.6-6.7",1.1,"M",0.14,"LOI","M",NA,57.8,NA,NA,0.034,NA
"22",537,"GBK 1-3","EM","537g","6.7-7.8","6.7-7.8",1.1,"M",0.14,"LOI","M",NA,49.7,NA,NA,0.029,NA
"22",537,"GBK 1-3","EM","537h","7.8-8.9","7.8-8.9",1.1,"M",0.16,"LOI","M",NA,39.7,NA,NA,0.026,NA
"22",537,"GBK 1-3","EM","537i","8.9-10.1","8.9-10.1",1.2,"M",0.21,"LOI","M",NA,39.3,NA,NA,0.034,NA
"22",537,"GBK 1-3","EM","537j","10.1-11.2","10.1-11.2",1.1,"M",0.15,"LOI","M",NA,51.3,NA,NA,0.032,NA
"22",537,"GBK 1-3","EM","537k","11.2-12.3","11.2-12.3",1.1,"I",0.19,NA,"I",NA,41.9,NA,NA,0.032,NA
"22",537,"GBK 1-3","EM","537l","12.3-13.4","12.3-13.4",1.1,"M",0.22,"LOI","M",NA,32.6,NA,NA,0.029,NA
"22",537,"GBK 1-3","EM","537m","13.4-14.5","13.4-14.5",1.1,"M",0.41,"LOI","M",NA,18.6,NA,NA,0.028,NA
"22",537,"GBK 1-3","EM","537n","14.5-15.7","14.5-15.7",1.2,"M",0.29,"LOI","M",NA,20.9,NA,NA,0.023,NA
"22",537,"GBK 1-3","EM","537o","15.7-16.8","15.7-16.8",1.1,"M",0.29,"LOI","M",NA,29.3,NA,NA,0.034,NA
"22",537,"GBK 1-3","EM","537p","16.8-17.9","16.8-17.9",1.1,"M",0.35,"LOI","M",NA,19.8,NA,NA,0.026,NA
"22",537,"GBK 1-3","EM","537q","17.9-19","17.9-19",1.1,"I",0.41,"LOI","M",NA,42.8,NA,NA,0.071,NA
"22",537,"GBK 1-3","EM","537r","19-20.1","19-20.1",1.1,"M",0.47,"LOI","M",NA,12.6,NA,NA,0.021,NA
"22",537,"GBK 1-3","EM","537s","20.1-21.3","20.1-21.3",1.2,"M",0.5,"LOI","M",NA,10.3,NA,NA,0.017,NA
"22",537,"GBK 1-3","EM","537t","21.3-22.4","21.3-22.4",1.1,"M",0.63,"LOI","M",NA,7.3,NA,NA,0.013,NA
"22",537,"GBK 1-3","EM","537u","22.4-23.5","22.4-23.5",1.1,"M",0.71,"LOI","M",NA,6.5,NA,NA,0.013,NA
"22",537,"GBK 1-3","EM","537v","23.5-24.6","23.5-24.6",1.1,"M",0.71,"LOI","M",NA,4.9,NA,NA,0.014,NA
"22",537,"GBK 1-3","EM","537w","24.6-25.7","24.6-25.7",1.1,"M",0.63,"LOI","M",NA,6.9,NA,NA,0.012,NA
"22",537,"GBK 1-3","EM","537x","25.7-26.8","25.7-26.8",1.1,"M",0.63,"LOI","M",NA,6.6,NA,NA,0.011,NA
"22",537,"GBK 1-3","EM","537y","26.8-28","26.8-28",1.2,"M",0.54,"LOI","M",NA,10.3,NA,NA,0.018,NA
"22",537,"GBK 1-3","EM","537z","28-29.1","28-29.1",1.1,"M",0.56,"LOI","M",NA,10.3,NA,NA,0.019,NA
"22",537,"GBK 1-3","EM","537aa","29.1-30.2","29.1-30.2",1.1,"M",0.54,"LOI","M",NA,11.3,NA,NA,0.021,NA
"22",537,"GBK 1-3","EM","537ab","30.2-31.3","30.2-31.3",1.1,"M",0.71,"LOI","M",NA,7.7,NA,NA,0.016,NA
"22",537,"GBK 1-3","EM","537ac","31.3-32.4","31.3-32.4",1.1,"M",0.75,"LOI","M",NA,8,NA,NA,0.018,NA
"22",537,"GBK 1-3","EM","537ad","32.4-33.6","32.4-33.6",1.2,"M",0.8,"LOI","M",NA,5.7,NA,NA,0.011,NA
"22",537,"GBK 1-3","EM","537ae","33.6-34.7","33.6-34.7",1.1,"M",0.72,"LOI","M",NA,7.2,NA,NA,0.015,NA
"22",537,"GBK 1-3","EM","537af","34.7-35.8","34.7-35.8",1.1,"M",0.77,"LOI","M",NA,4.8,NA,NA,0.015,NA
"22",537,"GBK 1-3","EM","537ag","35.8-36.9","35.8-36.9",1.1,"M",0.92,"LOI","M",NA,7.4,NA,NA,0.019,NA
"22",537,"GBK 1-3","EM","537ah","36.9-38","36.9-38",1.1,"M",0.72,"LOI","M",NA,7.3,NA,NA,0.015,NA
"22",537,"GBK 1-3","EM","537ai","38-39.2","38-39.2",1.2,"M",0.67,"LOI","M",NA,11.1,NA,NA,0.025,NA
"22",537,"GBK 1-3","EM","537aj","39.2-40.3","39.2-40.3",1.1,"M",0.71,"LOI","M",NA,18.3,NA,NA,0.049,NA
"22",537,"GBK 1-3","EM","537ak","40.3-41.4","40.3-41.4",1.1,"M",0.46,"LOI","M",NA,19.1,NA,NA,0.032,NA
"22",537,"GBK 1-3","EM","537al","41.4-42.5","41.4-42.5",1.1,"M",0.36,"LOI","M",NA,18.9,NA,NA,0.025,NA
"22",537,"GBK 1-3","EM","537am","42.5-43.6","42.5-43.6",1.1,"M",0.73,"LOI","M",NA,10.2,NA,NA,0.024,NA
"22",537,"GBK 1-3","EM","537an","43.6-44.7","43.6-44.7",1.1,"M",0.92,"LOI","M",NA,3,NA,NA,0.011,NA
"22",537,"GBK 1-3","EM","537ao","44.7-45.9","44.7-45.9",1.2,"M",0.94,"LOI","M",NA,7.1,NA,NA,0.019,NA
"22",537,"GBK 1-3","EM","537ap","45.9-47","45.9-47",1.1,"M",0.76,"LOI","M",NA,17,NA,NA,0.047,NA
"22",537,"GBK 1-3","EM","537aq","47-48.1","47-48.1",1.1,"M",0.41,"LOI","M",NA,55.9,NA,NA,0.094,NA
"22",537,"GBK 1-3","EM","537ar","48.1-49.2","48.1-49.2",1.1,"I",0.51,NA,"I",NA,47.5,NA,NA,0.098,NA
"22",537,"GBK 1-3","EM","537as","49.2-50.3","49.2-50.3",1.1,"I",0.6,NA,"I",NA,39.1,NA,NA,0.095,NA
"22",537,"GBK 1-3","EM","537at","50.3-51.5","50.3-51.5",1.2,"I",0.7,NA,"I",NA,30.6,NA,NA,0.084,NA
"22",537,"GBK 1-3","EM","537au","51.5-52.6","51.5-52.6",1.1,"I",0.8,NA,"I",NA,22.2,NA,NA,0.067,NA
"22",537,"GBK 1-3","EM","537av","52.6-53.7","52.6-53.7",1.1,"M",0.89,"LOI","M",NA,13.8,NA,NA,0.043,NA
"22",537,"GBK 1-3","EM","537aw","53.7-54.8","53.7-54.8",1.1,"I",0.9,NA,"I",NA,12.5,NA,NA,0.039,NA
"22",537,"GBK 1-3","EM","537ax","54.8-55.9","54.8-55.9",1.1,"I",0.9,NA,"I",NA,11.3,NA,NA,0.034,NA
"22",537,"GBK 1-3","EM","537ay","55.9-57.1","55.9-57.1",1.2,"I",0.9,NA,"I",NA,10.1,NA,NA,0.029,NA
"22",537,"GBK 1-3","EM","537az","57.1-58.2","57.1-58.2",1.1,"M",0.9,"LOI","M",NA,8.8,NA,NA,0.025,NA
"22",537,"GBK 1-3","EM","537ba","58.2-59.3","58.2-59.3",1.1,"I",0.9,NA,"I",NA,8.5,NA,NA,0.023,NA
"22",537,"GBK 1-3","EM","537bb","59.3-60.4","59.3-60.4",1.1,"I",0.9,NA,"I",NA,8.2,NA,NA,0.022,NA
"22",537,"GBK 1-3","EM","537bc","60.4-61.5","60.4-61.5",1.1,"M",0.9,"LOI","M",NA,7.8,NA,NA,0.021,NA
"22",537,"GBK 1-3","EM","537bd","61.5-62.6","61.5-62.6",1.1,"M",0.99,"LOI","M",NA,4.4,NA,NA,0.017,NA
"22",537,"GBK 1-3","EM","537be","62.6-63.8","62.6-63.8",1.2,"M",1.16,"LOI","M",NA,5.3,NA,NA,0.015,NA
"22",537,"GBK 1-3","EM","537bf","63.8-64.9","63.8-64.9",1.1,"M",0.82,"LOI","M",NA,8.9,NA,NA,0.023,NA
"22",537,"GBK 1-3","EM","537bg","64.9-66.0","64.9-66.0",1.1,"M",1.03,"LOI","M",NA,4.7,NA,NA,0.019,NA
"22",538,"GBK 1-4","EM","538a","0-1.5","0-1.5",1.5,"M",0.16,"LOI","M",NA,39.5,NA,NA,0.026,NA
"22",538,"GBK 1-4","EM","538b","1.5-3.1","1.5-3.1",1.6,"M",0.19,"LOI","M",NA,35.8,NA,NA,0.027,NA
"22",538,"GBK 1-4","EM","538c","3.1-4.6","3.1-4.6",1.5,"M",0.16,"LOI","M",NA,41.9,NA,NA,0.027,NA
"22",538,"GBK 1-4","EM","538d","4.6-6.2","4.6-6.2",1.6,"M",0.16,"LOI","M",NA,35.7,NA,NA,0.022,NA
"22",538,"GBK 1-4","EM","538e","6.2-7.7","6.2-7.7",1.5,"M",0.18,"LOI","M",NA,33.4,NA,NA,0.024,NA
"22",538,"GBK 1-4","EM","538f","7.7-9.2","7.7-9.2",1.5,"M",0.19,"LOI","M",NA,27.2,NA,NA,0.021,NA
"22",538,"GBK 1-4","EM","538g","9.2-10.8","9.2-10.8",1.6,"M",0.21,"LOI","M",NA,31.7,NA,NA,0.026,NA
"22",538,"GBK 1-4","EM","538h","10.8-12.3","10.8-12.3",1.5,"M",0.19,"LOI","M",NA,30.7,NA,NA,0.024,NA
"22",538,"GBK 1-4","EM","538i","12.3-13.9","12.3-13.9",1.6,"M",0.18,"LOI","M",NA,28.1,NA,NA,0.019,NA
"22",538,"GBK 1-4","EM","538j","13.9-15.4","13.9-15.4",1.5,"M",0.17,"LOI","M",NA,27.1,NA,NA,0.018,NA
"22",538,"GBK 1-4","EM","538k","15.4-16.9","15.4-16.9",1.5,"M",0.27,"LOI","M",NA,21.4,NA,NA,0.022,NA
"22",538,"GBK 1-4","EM","538l","16.9-18.5","16.9-18.5",1.6,"M",0.27,"LOI","M",NA,23.3,NA,NA,0.024,NA
"22",538,"GBK 1-4","EM","538m","18.5-20","18.5-20",1.5,"M",0.61,"LOI","M",NA,3.3,NA,NA,0.008,NA
"22",538,"GBK 1-4","EM","538n","20-21.6","20-21.6",1.6,"M",0.73,"LOI","M",NA,2.3,NA,NA,0.007,NA
"22",538,"GBK 1-4","EM","538o","21.6-23.1","21.6-23.1",1.5,"M",0.64,"LOI","M",NA,2.5,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538p","23.1-24.6","23.1-24.6",1.5,"M",0.69,"LOI","M",NA,2.3,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538q","24.6-26.2","24.6-26.2",1.6,"M",0.67,"LOI","M",NA,2.1,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538r","26.2-27.7","26.2-27.7",1.5,"M",0.65,"LOI","M",NA,2.1,NA,NA,0.005,NA
"22",538,"GBK 1-4","EM","538s","27.7-29.2","27.7-29.2",1.5,"M",0.63,"LOI","M",NA,2.1,NA,NA,0.005,NA
"22",538,"GBK 1-4","EM","538t","29.2-30.8","29.2-30.8",1.6,"M",0.69,"LOI","M",NA,2,NA,NA,0.005,NA
"22",538,"GBK 1-4","EM","538u","30.8-32.3","30.8-32.3",1.5,"M",0.62,"LOI","M",NA,2.2,NA,NA,0.005,NA
"22",538,"GBK 1-4","EM","538v","32.3-33.9","32.3-33.9",1.6,"M",0.66,"LOI","M",NA,2.2,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538w","33.9-35.4","33.9-35.4",1.5,"M",0.66,"LOI","M",NA,2.2,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538x","35.4-37.0","35.4-37.0",1.6,"M",0.71,"LOI","M",NA,2.2,NA,NA,0.006,NA
"22",538,"GBK 1-4","EM","538y",NA,"37-50",13,"E",0.71,NA,"E",NA,2.2,NA,NA,0.006,NA
"22",542,"CBW 4","EM","542a","0-1.3","0-1.3",1.3,"M",0.09,"LOI","M",NA,57.7,NA,NA,0.021,NA
"22",542,"CBW 4","EM","542b","1.3-2.5","1.3-2.5",1.2,"M",0.1,"CHN&LOI","M","M",50.4,22.4,0.022,0.02,NA
"22",542,"CBW 4","EM","542c","2.5-3.8","2.5-3.8",1.3,"M",0.18,"LOI","M",NA,55,NA,NA,0.041,NA
"22",542,"CBW 4","EM","542d","3.8-5","3.8-5",1.2,"M",0.18,"LOI","M",NA,47.4,NA,NA,0.035,NA
"22",542,"CBW 4","EM","542e","5-6.3","5-6.3",1.3,"M",0.12,"CHN&LOI","M","M",46.4,19.1,0.023,0.023,NA
"22",542,"CBW 4","EM","542f","6.3-7.5","6.3-7.5",1.2,"M",0.13,"LOI","M",NA,52.1,NA,NA,0.027,NA
"22",542,"CBW 4","EM","542g","7.5-8.8","7.5-8.8",1.3,"M",0.1,"LOI","M",NA,56.6,NA,NA,0.024,NA
"22",542,"CBW 4","EM","542h","8.8-10","8.8-10",1.2,"M",0.1,"CHN&LOI","M","M",59.8,29.9,0.029,0.024,NA
"22",542,"CBW 4","EM","542i","10-11.3","10-11.3",1.3,"M",0.1,"LOI","M",NA,68.2,NA,NA,0.027,NA
"22",542,"CBW 4","EM","542j","11.3-12.5","11.3-12.5",1.2,"M",0.1,"LOI","M",NA,60.9,NA,NA,0.024,NA
"22",542,"CBW 4","EM","542k","12.5-13.8","12.5-13.8",1.3,"M",0.1,"CHN&LOI","M","M",61.9,28.2,0.027,0.024,NA
"22",542,"CBW 4","EM","542l","13.8-15","13.8-15",1.2,"M",0.09,"LOI","M",NA,59.8,NA,NA,0.022,NA
"22",542,"CBW 4","EM","542m","15-16.3","15-16.3",1.3,"M",0.07,"LOI","M",NA,43.2,NA,NA,0.013,NA
"22",542,"CBW 4","EM","542n","16.3-17.5","16.3-17.5",1.2,"M",0.07,"CHN&LOI","M","M",45.4,17.7,0.013,0.013,NA
"22",542,"CBW 4","EM","542o","17.5-18.8","17.5-18.8",1.3,"M",0.05,"LOI","M",NA,46.4,NA,NA,0.009,NA
"22",542,"CBW 4","EM","542p","18.8-20","18.8-20",1.2,"M",0.09,"LOI","M",NA,60.9,NA,NA,0.022,NA
"22",542,"CBW 4","EM","542q","20-21.3","20-21.3",1.3,"M",0.06,"CHN&LOI","M","M",48.3,22.9,0.015,0.013,NA
"22",542,"CBW 4","EM","542r","21.3-22.5","21.3-22.5",1.2,"M",0.06,"LOI","M",NA,32.4,NA,NA,0.007,NA
"22",542,"CBW 4","EM","542s","22.5-23.8","22.5-23.8",1.3,"M",0.08,"LOI","M",NA,17.4,NA,NA,0.005,NA
"22",542,"CBW 4","EM","542t","23.8-25","23.8-25",1.2,"M",0.1,"CHN&LOI","M","M",15.8,2.9,0.003,0.006,NA
"22",542,"CBW 4","EM","542u","25-26.3","25-26.3",1.3,"I",0.27,NA,"I",NA,14.1,NA,NA,0.014,NA
"22",542,"CBW 4","EM","542v","26.3-27.5","26.3-27.5",1.2,"I",0.44,NA,"I",NA,12.3,NA,NA,0.019,NA
"22",542,"CBW 4","EM","542w","27.5-28.8","27.5-28.8",1.3,"I",0.61,NA,"I",NA,10.6,NA,NA,0.021,NA
"22",542,"CBW 4","EM","542x","28.8-30.0","28.8-30.0",1.2,"M",0.78,"CHN&LOI","M","M",8.8,0.3,0.003,0.021,NA
"22",542,"CBW 4","EM","542y",NA,"30-50",20,"E",0.78,NA,"E",NA,8.8,NA,NA,0.021,NA
"22",543,"CBE 1-1","EM","543a","0-1.3","0-1.3",1.3,"M",0.06,"LOI","M",NA,97.8,NA,NA,0.025,NA
"22",543,"CBE 1-1","EM","543b","1.3-2.6","1.3-2.6",1.3,"M",0.07,"CHN&LOI","M","M",93.2,43.8,0.03,0.026,NA
"22",543,"CBE 1-1","EM","543c","2.6-4","2.6-4",1.4,"M",0.06,"LOI","M",NA,95.2,NA,NA,0.024,NA
"22",543,"CBE 1-1","EM","543d","4-5.3","4-5.3",1.3,"M",0.05,"LOI","M",NA,99.7,NA,NA,0.019,NA
"22",543,"CBE 1-1","EM","543e","5.3-6.6","5.3-6.6",1.3,"M",0.08,"LOI","M",NA,101.6,NA,NA,0.035,NA
"22",543,"CBE 1-1","EM","543f","6.6-7.9","6.6-7.9",1.3,"M",0.07,"LOI","M",NA,101.8,NA,NA,0.029,NA
"22",543,"CBE 1-1","EM","543g","7.9-9.2","7.9-9.2",1.3,"M",0.06,"CHN&LOI","M","M",87.2,40.8,0.025,0.022,NA
"22",543,"CBE 1-1","EM","543h","9.2-10.6","9.2-10.6",1.4,"M",0.08,"LOI","M",NA,87.2,NA,NA,0.027,NA
"22",543,"CBE 1-1","EM","543i","10.6-11.9","10.6-11.9",1.3,"M",0.08,"LOI","M",NA,87.9,NA,NA,0.03,NA
"22",543,"CBE 1-1","EM","543j","11.9-13.2","11.9-13.2",1.3,"M",0.09,"LOI","M",NA,81.3,NA,NA,0.031,NA
"22",543,"CBE 1-1","EM","543k","13.2-14.5","13.2-14.5",1.3,"M",0.09,"LOI","M",NA,72.9,NA,NA,0.027,NA
"22",543,"CBE 1-1","EM","543l","14.5-15.8","14.5-15.8",1.3,"M",0.08,"CHN&LOI","M","M",77.8,33.2,0.028,0.027,NA
"22",543,"CBE 1-1","EM","543m","15.8-17.1","15.8-17.1",1.3,"M",0.11,"LOI","M",NA,70.2,NA,NA,0.031,NA
"22",543,"CBE 1-1","EM","543n","17.1-18.5","17.1-18.5",1.4,"M",0.1,"LOI","M",NA,69.6,NA,NA,0.028,NA
"22",543,"CBE 1-1","EM","543o","18.5-19.8","18.5-19.8",1.3,"M",0.13,"LOI","M",NA,71.9,NA,NA,0.038,NA
"22",543,"CBE 1-1","EM","543p","19.8-21.1","19.8-21.1",1.3,"M",0.14,"LOI","M",NA,56.5,NA,NA,0.032,NA
"22",543,"CBE 1-1","EM","543q","21.1-22.4","21.1-22.4",1.3,"M",0.11,"CHN&LOI","M","M",46.6,17.9,0.02,0.021,NA
"22",543,"CBE 1-1","EM","543r","22.4-23.7","22.4-23.7",1.3,"M",0.28,"LOI","M",NA,44.3,NA,NA,0.05,NA
"22",543,"CBE 1-1","EM","543s","23.7-25.1","23.7-25.1",1.4,"M",0.22,"LOI","M",NA,38.6,NA,NA,0.034,NA
"22",543,"CBE 1-1","EM","543t","25.1-26.4","25.1-26.4",1.3,"M",0.2,"LOI","M",NA,47.4,NA,NA,0.039,NA
"22",543,"CBE 1-1","EM","543u","26.4-27.7","26.4-27.7",1.3,"M",0.2,"LOI","M",NA,50,NA,NA,0.042,NA
"22",543,"CBE 1-1","EM","543v","27.7-29","27.7-29",1.3,"M",0.18,"CHN&LOI","M","M",39,21.8,0.04,0.028,NA
"22",543,"CBE 1-1","EM","543w","29-30.3","29-30.3",1.3,"M",0.36,"LOI","M",NA,32,NA,NA,0.045,NA
"22",543,"CBE 1-1","EM","543x","30.3-31.7","30.3-31.7",1.4,"M",0.32,"LOI","M",NA,27.7,NA,NA,0.034,NA
"22",543,"CBE 1-1","EM","543y","31.7-33","31.7-33",1.3,"M",0.23,"LOI","M",NA,38.5,NA,NA,0.035,NA
"22",543,"CBE 1-1","EM","543z","33-34.3","33-34.3",1.3,"M",0.27,"LOI","M",NA,35.8,NA,NA,0.038,NA
"22",543,"CBE 1-1","EM","543aa","34.3-35.6","34.3-35.6",1.3,"M",0.24,"LOI","M",NA,35.5,NA,NA,0.034,NA
"22",543,"CBE 1-1","EM","543ab","35.6-36.9","35.6-36.9",1.3,"M",0.21,"LOI","M",NA,56.7,NA,NA,0.049,NA
"22",543,"CBE 1-1","EM","543ac","36.9-38.3","36.9-38.3",1.4,"M",0.24,"LOI","M",NA,31.9,NA,NA,0.031,NA
"22",543,"CBE 1-1","EM","543ad","38.3-39.6","38.3-39.6",1.3,"M",0.25,"LOI","M",NA,25.9,NA,NA,0.025,NA
"22",543,"CBE 1-1","EM","543ae","39.6-40.9","39.6-40.9",1.3,"M",0.15,"LOI","M",NA,51.9,NA,NA,0.032,NA
"22",543,"CBE 1-1","EM","543af","40.9-42.2","40.9-42.2",1.3,"M",0.2,"LOI","M",NA,40.8,NA,NA,0.032,NA
"22",543,"CBE 1-1","EM","543ag","42.2-43.5","42.2-43.5",1.3,"M",0.23,"CHN&LOI","M","M",48.8,16.8,0.038,0.045,NA
"22",543,"CBE 1-1","EM","543ah","43.5-44.9","43.5-44.9",1.4,"M",0.19,"LOI","M",NA,38.8,NA,NA,0.029,NA
"22",543,"CBE 1-1","EM","543ai","44.9-46.2","44.9-46.2",1.3,"M",0.18,"LOI","M",NA,43.7,NA,NA,0.032,NA
"22",543,"CBE 1-1","EM","543aj","46.2-47.5","46.2-47.5",1.3,"M",0.17,"LOI","M",NA,36.7,NA,NA,0.026,NA
"22",543,"CBE 1-1","EM","543ak","47.5-48.8","47.5-48.8",1.3,"M",0.18,"LOI","M",NA,25.9,NA,NA,0.018,NA
"22",543,"CBE 1-1","EM","543al","48.8-50.1","48.8-50.1",1.3,"M",0.12,"CHN&LOI","M","M",24.6,11.7,0.014,0.012,NA
"22",543,"CBE 1-1","EM","543am","50.1-51.4","50.1-51.4",1.3,"M",0.3,"LOI","M",NA,25,NA,NA,0.029,NA
"22",543,"CBE 1-1","EM","543an","51.4-52.8","51.4-52.8",1.4,"M",0.48,"LOI","M",NA,14.7,NA,NA,0.025,NA
"22",543,"CBE 1-1","EM","543ao","52.8-54.1","52.8-54.1",1.3,"M",0.61,"LOI","M",NA,8.2,NA,NA,0.015,NA
"22",543,"CBE 1-1","EM","543ap","54.1-55.4","54.1-55.4",1.3,"M",0.73,"LOI","M",NA,6.4,NA,NA,0.012,NA
"22",543,"CBE 1-1","EM","543aq","55.4-56.7","55.4-56.7",1.3,"M",0.59,"CHN&LOI","M","M",10.8,4.7,0.028,0.021,NA
"22",543,"CBE 1-1","EM","543ar","56.7-58","56.7-58",1.3,"M",0.7,"LOI","M",NA,6,NA,NA,0.011,NA
"22",543,"CBE 1-1","EM","543as","58-59.4","58-59.4",1.4,"M",0.54,"LOI","M",NA,9.6,NA,NA,0.017,NA
"22",543,"CBE 1-1","EM","543at","59.4-60.7","59.4-60.7",1.3,"M",0.67,"LOI","M",NA,5.3,NA,NA,0.008,NA
"22",543,"CBE 1-1","EM","543au","60.7-62.0","60.7-62.0",1.3,"M",0.7,"CHN&LOI","M","M",4,1.4,0.01,0.011,NA
"22",544,"CBE 1-2","EM","544a","0-1.1","0-1.1",1.1,"M",0.1,"LOI","M",NA,90.9,NA,NA,0.036,NA
"22",544,"CBE 1-2","EM","544b","1.1-2.1","1.1-2.1",1,"M",0.12,"LOI","M",NA,89.9,NA,NA,0.046,NA
"22",544,"CBE 1-2","EM","544c","2.1-3.2","2.1-3.2",1.1,"M",0.1,"LOI","M",NA,97.1,NA,NA,0.039,NA
"22",544,"CBE 1-2","EM","544d","3.2-4.2","3.2-4.2",1,"M",0.1,"LOI","M",NA,84.2,NA,NA,0.037,NA
"22",544,"CBE 1-2","EM","544e","4.2-5.3","4.2-5.3",1.1,"M",0.1,"LOI","M",NA,77,NA,NA,0.033,NA
"22",544,"CBE 1-2","EM","544f","5.3-6.3","5.3-6.3",1,"M",0.1,"LOI","M",NA,76.3,NA,NA,0.033,NA
"22",544,"CBE 1-2","EM","544g","6.3-7.4","6.3-7.4",1.1,"M",0.13,"LOI","M",NA,76.7,NA,NA,0.042,NA
"22",544,"CBE 1-2","EM","544h","7.4-8.4","7.4-8.4",1,"M",0.13,"LOI","M",NA,62.3,NA,NA,0.034,NA
"22",544,"CBE 1-2","EM","544i","8.4-9.5","8.4-9.5",1.1,"M",0.13,"LOI","M",NA,69.2,NA,NA,0.038,NA
"22",544,"CBE 1-2","EM","544j","9.5-10.5","9.5-10.5",1,"M",0.12,"LOI","M",NA,60.9,NA,NA,0.031,NA
"22",544,"CBE 1-2","EM","544k","10.5-11.6","10.5-11.6",1.1,"M",0.14,"LOI","M",NA,60.9,NA,NA,0.036,NA
"22",544,"CBE 1-2","EM","544l","11.6-12.6","11.6-12.6",1,"M",0.18,"LOI","M",NA,53.4,NA,NA,0.039,NA
"22",544,"CBE 1-2","EM","544m","12.6-13.7","12.6-13.7",1.1,"M",0.14,"LOI","M",NA,61,NA,NA,0.036,NA
"22",544,"CBE 1-2","EM","544n","13.7-14.7","13.7-14.7",1,"M",0.16,"LOI","M",NA,67.7,NA,NA,0.045,NA
"22",544,"CBE 1-2","EM","544o","14.7-15.8","14.7-15.8",1.1,"M",0.16,"LOI","M",NA,57.2,NA,NA,0.038,NA
"22",544,"CBE 1-2","EM","544p","15.8-16.8","15.8-16.8",1,"M",0.17,"LOI","M",NA,48.6,NA,NA,0.034,NA
"22",544,"CBE 1-2","EM","544q","16.8-17.9","16.8-17.9",1.1,"M",0.2,"LOI","M",NA,49,NA,NA,0.04,NA
"22",544,"CBE 1-2","EM","544r","17.9-18.9","17.9-18.9",1,"M",0.19,"LOI","M",NA,45.8,NA,NA,0.035,NA
"22",544,"CBE 1-2","EM","544s","18.9-20","18.9-20",1.1,"M",0.31,"LOI","M",NA,30.4,NA,NA,0.038,NA
"22",544,"CBE 1-2","EM","544t","20-21.1","20-21.1",1.1,"M",0.31,"LOI","M",NA,27.7,NA,NA,0.034,NA
"22",544,"CBE 1-2","EM","544u","21.1-22.1","21.1-22.1",1,"M",0.44,"LOI","M",NA,15.3,NA,NA,0.024,NA
"22",544,"CBE 1-2","EM","544v","22.1-23.2","22.1-23.2",1.1,"M",0.42,"LOI","M",NA,16.4,NA,NA,0.025,NA
