"StudyID","SampID","Ecosystem","State","Estuary","EstType","Lat","Long","LatLongType","Lvl1EcoReg","KGzone","Cdepth","StkMeth","Stk30","Stk50","Stk100","PercFines","GrainType","Elev_z","Elev_zlow","Elev_zhigh","VegGrp"
"9",393,"EM","BC","SKE","TDE",54.18072,-130.18513,"SPEC",7,"Dfb","50","CHN",49.48,120.4,NA,NA,NA,NA,NA,NA,"Br-grm"
"9",394,"EM","BC","SKE","TDE",54.18108,-130.18519,"SPEC",7,"Dfb","75","CHN",82.03,134.01,263.95,NA,NA,NA,NA,NA,"Br-mix"
"9",395,"EM","BC","SKE","TDE",54.18097,-130.18494,"SPEC",7,"Dfb","75","CHN",85.9,131.29,244.78,NA,NA,NA,NA,NA,"Br-mix"
"9",396,"EM","BC","SKE","TDE",54.16811,-130.15836,"SPEC",7,"Cfb","70","CHN",113.7,178.42,NA,NA,NA,NA,NA,NA,"Br-mix"
"9",397,"EM","BC","SKE","TDE",54.16805,-130.1585,"SPEC",7,"Cfb","90","CHN",67.84,86.29,215.4,NA,NA,NA,NA,NA,"Br-mix"
"9",398,"EM","BC","SKE","TDE",54.1683,-130.15872,"SPEC",7,"Cfb","80","CHN",45.33,73.34,147,NA,NA,NA,NA,NA,"Br-grm"
"9",399,"EM","BC","SKE","TDE",54.16633,-130.15577,"SPEC",7,"Cfb","80","CHN",80.54,130.94,232.34,NA,NA,NA,NA,NA,"Br-mix"
"9",400,"EM","BC","SKE","TDE",54.17294,-130.16883,"SPEC",7,"Dfb","100","CHN",74.05,129.09,252.25,NA,NA,NA,NA,NA,"Br-mix"
"9",401,"EM","BC","SKE","TDE",54.17291,-130.16897,"SPEC",7,"Dfb","100","CHN",61.63,88.54,157.05,NA,NA,NA,NA,NA,"Br-mix"
"9",402,"EM","BC","SKE","TDE",54.17286,-130.16905,"SPEC",7,"Dfb","100","CHN",31.1,54.28,107.61,NA,NA,NA,NA,NA,"Br-grm"
"9",403,"EM","BC","SKE","TDE",54.17089,-130.18833,"SPEC",7,"Cfb","100","CHN",102.91,153.59,289.6,NA,NA,NA,NA,NA,"Br-mix"
"9",404,"EM","BC","SKE","TDE",54.17103,-130.18833,"SPEC",7,"Cfb","100","CHN",90.27,143.36,267.5,NA,NA,NA,NA,NA,"Br-mix"
"9",405,"EM","BC","SKE","TDE",54.17128,-130.18819,"SPEC",7,"Cfb","100","CHN",40.8,62.47,119.59,NA,NA,NA,NA,NA,"Br-grm"
"9",406,"EM","BC","SKE","TDE",54.17024,-130.18661,"SPEC",7,"Cfb","100","CHN",61.17,80.78,143.06,NA,NA,NA,NA,NA,"Br-grm"
"9",407,"EM","BC","SKE","TDE",54.17008,-130.18672,"SPEC",7,"Cfb","100","CHN",67.7,108.11,208.81,NA,NA,NA,NA,NA,"Br-mix"
"9",408,"EM","BC","SKE","TDE",54.17011,-130.18686,"SPEC",7,"Cfb","100","CHN",135.16,206.42,323.87,NA,NA,NA,NA,NA,"Br-mix"
"9",409,"EM","BC","SKE","TDE",54.16933,-130.1853,"SPEC",7,"Cfb","100","CHN",117.34,183.14,301.92,NA,NA,NA,NA,NA,"Br-mix"
"9",410,"EM","BC","SKE","TDE",54.16955,-130.18533,"SPEC",7,"Cfb","100","CHN",72.19,113.59,256.39,NA,NA,NA,NA,NA,"Br-mix"
"9",411,"EM","BC","SKE","TDE",54.16958,-130.18511,"SPEC",7,"Cfb","100","CHN",55.22,87.48,139.23,NA,NA,NA,NA,NA,"Br-grm"
"9",412,"EM","BC","SKE","TDE",54.16341,-130.15108,"SPEC",7,"Cfb","100","CHN",95.47,153.67,291.28,NA,NA,NA,NA,NA,"Br-mix"
"9",413,"EM","BC","SKE","TDE",54.16327,-130.15144,"SPEC",7,"Cfb","100","CHN",79.07,132.32,227.71,NA,NA,NA,NA,NA,"Br-mix"
"9",414,"EM","BC","SKE","TDE",54.16166,-130.14941,"SPEC",7,"Dfb","100","CHN",91.89,175.93,333.98,NA,NA,NA,NA,NA,"Br-mix"
"9",415,"EM","BC","SKE","TDE",54.16166,-130.14958,"SPEC",7,"Dfb","100","CHN",71.2,108.32,223.48,NA,NA,NA,NA,NA,"Br-mix"
"9",416,"EM","BC","SKE","TDE",54.15858,-130.16616,"SPEC",7,"Cfb","100","CHN",145.29,216.58,391.4,NA,NA,NA,NA,NA,"Br-mix"
"9",417,"EM","BC","SKE","TDE",54.15852,-130.16586,"SPEC",7,"Cfb","100","CHN",80.8,127.47,227.04,NA,NA,NA,NA,NA,"Br-mix"
"9",418,"EM","BC","SKE","TDE",54.15858,-130.16561,"SPEC",7,"Cfb","100","CHN",53.29,84.71,157.13,NA,NA,NA,NA,NA,"Br-grm"
"9",419,"EM","BC","SKE","TDE",54.17883,-130.1803,"SPEC",7,"Cfb","100","CHN",116.04,196.65,384.92,NA,NA,NA,NA,NA,"Br-mix"
"9",420,"EM","BC","SKE","TDE",54.17891,-130.18011,"SPEC",7,"Cfb","100","CHN",85.19,134.77,175.3,NA,NA,NA,NA,NA,"Br-mix"
"9",421,"EM","BC","SKE","TDE",54.17902,-130.17991,"SPEC",7,"Cfb","90","CHN",60.55,170.29,216.65,NA,NA,NA,NA,NA,"Br-mix"
"9",422,"EM","BC","SKE","TDE",54.16308,-130.15194,"SPEC",7,"Cfb","100","CHN",57.18,95.5,217.32,NA,NA,NA,NA,NA,"Br-grm"
"9",423,"EM","BC","SKE","TDE",54.16163,-130.1498,"SPEC",7,"Dfb","100","CHN",45.04,81.2,136.87,NA,NA,NA,NA,NA,"Br-grm"
"14",448,"SG","WA","PAD","EMB",48.51479,-122.52914,"SPEC",7,"Csb","46","LOI",6.49,11.53,NA,NA,NA,-0.799,0.472,NA,"ZosMar"
"16",449,"TS","CA","DEL","RD",38.01001,-121.5569,"SPEC",11,"Csa","44","LOI",122.18,170.79,NA,NA,NA,0.712,NA,0.712,"Hardwood"
"16",450,"TS","CA","DEL","RD",38.06091,-121.60976,"SPEC",11,"Csa","66","LOI",124.27,188.55,NA,NA,NA,0.829,NA,0.829,"Hardwood"
"16",451,"TS","CA","DEL","RD",38.0646,-121.5376,"SPEC",11,"Csa","78","LOI",142.42,225.25,378.59,NA,NA,0.486,NA,0.486,"Hardwood"
"20",452,"EM","CA","SSF","TDE",37.5225,-122.2152,"SPEC",11,"Csb","300","LOI",76.02,124.21,294.17,NA,NA,0.936,NA,0.936,NA
"20",453,"EM","CA","SSF","TDE",37.5214,-122.2094,"SPEC",11,"Csb","200","LOI",99.42,185.1,343.01,NA,NA,0.971,NA,0.971,NA
"20",455,"EM","CA","SSF","TDE",37.5119,-122.2192,"SPEC",11,"Csb","252","LOI",81.73,124.44,299.05,NA,NA,0.884,NA,0.884,NA
"20",456,"EM","CA","SSF","TDE",37.5198,-122.2327,"SPEC",11,"Csb","200","LOI",114.04,184.45,371.82,NA,NA,0.89,NA,0.89,NA
"20",457,"EM","CA","SSF","TDE",37.5199,-122.2251,"SPEC",11,"Csb","192","LOI",97.24,147.41,272.16,NA,NA,0.933,NA,0.933,NA
"20",458,"EM","CA","SSF","TDE",37.4678,-121.9457,"SPEC",11,"Csb","200","LOI",61.34,102.91,231.48,NA,NA,0.824,NA,0.824,NA
"20",459,"EM","CA","SSF","TDE",37.4546,-121.9469,"SPEC",11,"Csb","216","LOI",83.12,151.18,260,NA,NA,0.757,NA,0.757,NA
"20",460,"EM","CA","SSF","TDE",37.4604,-121.9535,"SPEC",11,"Csb","248","LOI",83.85,150.95,275.39,NA,NA,0.719,NA,0.719,NA
"20",461,"EM","CA","SSF","TDE",37.4595,-121.9537,"SPEC",11,"Csb","262","LOI",137.11,211.14,375.11,NA,NA,0.749,NA,0.749,NA
"20",462,"EM","CA","SSF","TDE",37.7537,-122.2123,"SPEC",11,"Csb","200","LOI",129.71,197.96,314.55,NA,NA,0.783,NA,0.783,NA
"20",463,"EM","CA","SSF","TDE",37.7536,-122.2133,"SPEC",11,"Csb","240","LOI",142.62,218.49,363.17,NA,NA,0.948,NA,0.948,NA
"20",464,"EM","CA","SSF","TDE",37.5019,-122.1718,"SPEC",11,"Csb","248","LOI",108.84,170.12,313.69,NA,NA,0.941,NA,0.941,NA
"20",465,"EM","CA","SSF","TDE",37.5008,-122.1718,"SPEC",11,"Csb","200","LOI",90.87,146.11,246.72,NA,NA,1.012,NA,1.012,NA
"20",466,"EM","CA","SSF","TDE",37.4698,-121.9499,"SPEC",11,"Csb","216","LOI",72.2,118.87,230.58,NA,NA,0.773,NA,0.773,NA
"20",467,"EM","CA","SSF","TDE",37.472,-121.95,"SPEC",11,"Csb","270","LOI",81.66,123.72,220.51,NA,NA,NA,NA,NA,NA
"20",468,"EM","CA","SSF","TDE",37.4795,-121.952,"SPEC",11,"Csb","136","LOI",93.03,167.14,350.03,NA,NA,0.82,NA,0.82,NA
"20",469,"EM","CA","SSF","TDE",37.5063,-122.0881,"SPEC",11,"Csb","322","LOI",84.27,146.85,267,NA,NA,0.913,NA,0.913,NA
"20",470,"EM","CA","SSF","TDE",37.4869,-122.1486,"SPEC",11,"Csb","200","LOI",75.76,118.26,223.63,NA,NA,NA,NA,NA,NA
"20",471,"EM","CA","SSF","TDE",37.5514,-122.2403,"SPEC",11,"Csb","198","LOI",149.43,208.36,337.9,NA,NA,0.896,NA,0.896,NA
"20",472,"EM","CA","SSF","TDE",37.5511,-122.2361,"SPEC",11,"Csb","148","LOI",113.92,191.21,323.89,NA,NA,0.9,NA,0.9,NA
"20",473,"EM","CA","SSF","TDE",37.4554,-121.9756,"SPEC",11,"Csb","303","LOI",103.75,161.37,298.65,NA,NA,0.741,NA,0.741,NA
"20",474,"EM","CA","SSF","TDE",37.458,-121.9749,"SPEC",11,"Csb","292","LOI",84.89,139.57,267.77,NA,NA,NA,NA,NA,NA
"21",475,"TS","CA","DEL","RD",38.23409,-121.67174,"SPEC",11,"Csa","48","LOI",144.73,202.53,NA,NA,NA,0.855,NA,0.855,"Hardwood"
"2",476,"EM","CA","DEL","RD",38.03638,-121.85857,"SPEC",11,"Csa","54","LOI",130.5,188.82,NA,NA,NA,0.97,NA,0.97,"Fr-grm"
"2",477,"EM","CA","DEL","RD",38.03867,-121.85936,"SPEC",11,"Csa","52","LOI",77.14,130.72,NA,NA,NA,0.36,NA,0.36,"Fr-grm"
"2",478,"EM","CA","DEL","RD",38.03759,-121.85904,"SPEC",11,"Csa","46","LOI",109.53,167.29,NA,NA,NA,0.528,NA,0.528,"Fr-grm"
"2",479,"EM","CA","DEL","RD",38.03601,-121.86788,"SPEC",11,"Csa","54","LOI",120.57,169.21,NA,NA,NA,1.082,NA,1.082,"Fr-grm"
"2",480,"EM","CA","DEL","RD",38.03805,-121.86845,"SPEC",11,"Csa","50","LOI",101.28,162.95,NA,NA,NA,0.894,NA,0.894,"Fr-grm"
"2",481,"EM","CA","DEL","RD",38.03709,-121.86811,"SPEC",11,"Csa","54","LOI",130.47,176.43,NA,NA,NA,1.073,NA,1.073,"Fr-grm"
"2",482,"EM","CA","SPB","TDE",38.00861,-122.48717,"SPEC",11,"Csb","50","LOI",90.37,150.36,NA,NA,NA,0.986,NA,0.986,"Sl-suc"
"2",483,"EM","CA","SPB","TDE",38.01099,-122.48517,"SPEC",11,"Csb","54","LOI",62.71,107.54,NA,NA,NA,0.781,NA,0.781,"Sl-suc"
"2",484,"EM","CA","SPB","TDE",38.00977,-122.48571,"SPEC",11,"Csb","52","LOI",48.8,76.59,NA,NA,NA,1.046,NA,1.046,"Sl-suc"
"2",485,"EM","CA","SPB","TDE",38.01205,-122.50027,"SPEC",11,"Csb","50","LOI",74.69,136.35,NA,NA,NA,1.037,NA,1.037,"Sl-suc"
"2",486,"EM","CA","SPB","TDE",38.01538,-122.49852,"SPEC",11,"Csb","50","LOI",63.23,100.2,NA,NA,NA,0.964,NA,0.964,"Sl-suc"
"2",487,"EM","CA","SPB","TDE",38.01387,-122.49944,"SPEC",11,"Csb","50","LOI",76.79,128.77,NA,NA,NA,0.994,NA,0.994,"Sl-suc"
"2",494,"EM","CA","SPB","TDE",38.19396,-122.32321,"SPEC",11,"Csb","50","LOI",72.92,120.36,NA,NA,NA,0.964,NA,0.964,NA
"2",495,"EM","CA","SPB","TDE",38.19611,-122.32103,"SPEC",11,"Csb","50","LOI",60.83,90.86,NA,NA,NA,0.901,NA,0.901,NA
"2",496,"EM","CA","SPB","TDE",38.1948,-122.32229,"SPEC",11,"Csb","50","LOI",76.37,116.86,NA,NA,NA,0.927,NA,0.927,NA
"2",497,"EM","CA","SPB","TDE",38.19241,-122.32333,"SPEC",11,"Csb","50","LOI",82.12,119.56,NA,NA,NA,0.928,NA,0.928,NA
"2",498,"EM","CA","SPB","TDE",38.18979,-122.32291,"SPEC",11,"Csb","50","LOI",64.16,103.12,NA,NA,NA,1.063,NA,1.063,NA
"2",499,"EM","CA","SPB","TDE",38.19595,-122.32569,"SPEC",11,"Csb","50","LOI",73.77,131.47,NA,NA,NA,0.96,NA,0.96,NA
"2",500,"EM","CA","SPB","TDE",38.1986,-122.32366,"SPEC",11,"Csb","50","LOI",59.84,89.2,NA,NA,NA,0.937,NA,0.937,NA
"2",501,"EM","CA","SPB","TDE",38.19781,-122.32535,"SPEC",11,"Csb","50","LOI",72.06,120.58,NA,NA,NA,0.966,NA,0.966,NA
"2",502,"EM","CA","SPB","TDE",38.18946,-122.32067,"SPEC",11,"Csb","50","LOI",58.7,112.96,NA,NA,NA,1.026,NA,1.026,NA
"2",503,"EM","CA","SPB","TDE",38.18654,-122.31923,"SPEC",11,"Csb","50","LOI",94.59,126.78,NA,NA,NA,0.901,NA,0.901,NA
"2",504,"EM","CA","SPB","TDE",38.18762,-122.31982000000001,"SPEC",11,"Csb","54","LOI",63.8,95.09,NA,NA,NA,0.895,NA,0.895,NA
"2",511,"EM","CA","SPB","TDE",38.17819,-122.55355,"SPEC",11,"Csb","50","LOI",80.27,127.95,NA,NA,NA,0.924,NA,0.924,"Sl-suc"
"2",512,"EM","CA","SPB","TDE",38.17971,-122.54304,"SPEC",11,"Csb","48","LOI",61.75,97.22,NA,NA,NA,1.02,NA,1.02,"Sl-suc"
"2",513,"EM","CA","SPB","TDE",38.17855,-122.54968,"SPEC",11,"Csb","50","LOI",65.55,113.51,NA,NA,NA,0.866,NA,0.866,"Sl-suc"
"2",514,"EM","CA","SPB","TDE",38.16315,-122.55443,"SPEC",11,"Csb","52","LOI",69.66,112.28,NA,NA,NA,0.838,NA,0.838,"Sl-suc"
"2",515,"EM","CA","SPB","TDE",38.15877,-122.55368,"SPEC",11,"Csb","50","LOI",67.56,98.46,NA,NA,NA,0.987,NA,0.987,"Sl-suc"
"2",516,"EM","CA","SPB","TDE",38.16128,-122.55406,"SPEC",11,"Csb","52","LOI",66.34,107.86,NA,NA,NA,0.86,NA,0.86,"Sl-suc"
"2",517,"EM","CA","SUI","TDE",38.19149,-122.01363,"SPEC",11,"Csa","52","LOI",91.91,155.36,NA,NA,NA,1.094,NA,1.094,NA
"2",518,"EM","CA","SUI","TDE",38.18954,-122.01191,"SPEC",11,"Csa","50","LOI",92.64,134.48,NA,NA,NA,1.08,NA,1.08,NA
"2",519,"EM","CA","SUI","TDE",38.19053,-122.01279,"SPEC",11,"Csa","46","LOI",126.52,182.36,NA,NA,NA,1.042,NA,1.042,NA
"2",520,"EM","CA","SUI","TDE",38.20234,-122.03694,"SPEC",11,"Csa","50","LOI",103.92,177.61,NA,NA,NA,1.004,NA,1.004,NA
"2",521,"EM","CA","SUI","TDE",38.20242,-122.03942,"SPEC",11,"Csa","52","LOI",91.34,158.91,NA,NA,NA,1.069,NA,1.069,NA
"2",522,"EM","CA","SUI","TDE",38.20225,-122.03844,"SPEC",11,"Csa","52","LOI",126.01,193.97,NA,NA,NA,1.051,NA,1.051,NA
"2",529,"EM","CA","SSF","TDE",37.50215,-122.10011,"SPEC",11,"Csb","52","LOI",56.63,90.13,NA,NA,NA,0.931,NA,0.931,NA
"2",530,"EM","CA","SSF","TDE",37.49982,-122.09796,"SPEC",11,"Csb","48","LOI",52.46,80.77,NA,NA,NA,0.98,NA,0.98,NA
"2",531,"EM","CA","SSF","TDE",37.50082,-122.09895,"SPEC",11,"Csb","52","LOI",54.95,83.76,NA,NA,NA,0.943,NA,0.943,NA
"2",532,"EM","CA","SSF","TDE",37.50683,-122.09317,"SPEC",11,"Csb","50","LOI",53.64,86.16,NA,NA,NA,0.873,NA,0.873,NA
"2",533,"EM","CA","SSF","TDE",37.50288,-122.0889,"SPEC",11,"Csb","52","LOI",65.39,110.55,NA,NA,NA,0.986,NA,0.986,NA
"2",534,"EM","CA","SSF","TDE",37.50433,-122.09128,"SPEC",11,"Csb","50","LOI",58.95,90.17,NA,NA,NA,0.9,NA,0.9,NA
"22",535,"EM","BC","CLA","EMB",49.0875,-125.7324,"SPEC",7,"Cfb","88","LOI",48.17,64.7,105.3,NA,NA,NA,NA,NA,NA
"22",536,"EM","BC","CLA","EMB",49.0876,-125.7326,"SPEC",7,"Cfb","63.3","CHN&LOI",53.7,69.13,NA,NA,NA,NA,NA,NA,NA
"22",537,"EM","BC","CLA","EMB",49.0876,-125.7327,"SPEC",7,"Cfb","66","LOI",79.16,146.34,NA,NA,NA,NA,NA,NA,NA
"22",538,"EM","BC","CLA","EMB",49.0877,-125.7328,"SPEC",7,"Cfb","37","LOI",50.14,62.33,NA,NA,NA,NA,NA,NA,NA
"22",542,"EM","BC","CLA","EMB",49.1411,-125.6696,"SPEC",7,"Cfb","30","CHN&LOI",58.09,NA,NA,NA,NA,NA,NA,NA,NA
"22",543,"EM","BC","CLA","EMB",49.1414,-125.6662,"SPEC",7,"Cfb","62","CHN&LOI",93.93,157.03,NA,NA,NA,NA,NA,NA,NA
"22",544,"EM","BC","CLA","EMB",49.1414,-125.6663,"SPEC",7,"Cfb","40","LOI",108.15,156.47,NA,NA,NA,NA,NA,NA,NA
"22",545,"EM","BC","CLA","EMB",49.1415,-125.6664,"SPEC",7,"Cfb","24","LOI",112.9,NA,NA,NA,NA,NA,NA,NA,NA
"22",547,"EM","BC","CLA","EMB",49.1416,-125.6664,"SPEC",7,"Cfb","30","CHN&LOI",86.01,NA,NA,NA,NA,NA,NA,NA,NA
"22",548,"EM","BC","CLA","EMB",49.1414,-125.6662,"SPEC",7,"Cfb","30","LOI",133.53,NA,NA,NA,NA,NA,NA,NA,NA
"22",549,"EM","BC","CLA","EMB",49.1414,-125.6661,"SPEC",7,"Cfb","41.3","LOI",94.2,169.56,NA,NA,NA,NA,NA,NA,NA
"22",550,"EM","BC","CLA","EMB",49.1414,-125.6661,"SPEC",7,"Cfb","30","LOI",76.39,NA,NA,NA,NA,NA,NA,NA,NA
"22",552,"EM","BC","CYP","TDE",49.2791,-125.9075,"SPEC",7,"Cfb","46","LOI",107.67,173.18,NA,NA,NA,NA,NA,NA,NA
"22",553,"EM","BC","CYP","TDE",49.279,-125.9076,"SPEC",7,"Cfb","30","LOI",75.73,NA,NA,NA,NA,NA,NA,NA,NA
"22",554,"EM","BC","CYP","TDE",49.2794,-125.9093,"SPEC",7,"Cfb","51","CHN&LOI",82.28,126.2,NA,NA,NA,NA,NA,NA,NA
"22",555,"EM","BC","CYP","TDE",49.2792,-125.9093,"SPEC",7,"Cfb","38","CHN&LOI",87.6,124.98,NA,NA,NA,NA,NA,NA,NA
"22",556,"EM","BC","CYP","TDE",49.2789,-125.911,"SPEC",7,"Cfb","40","LOI",101.16,139.47,NA,NA,NA,NA,NA,NA,NA
"22",557,"EM","BC","CYP","TDE",49.2788,-125.9109,"SPEC",7,"Cfb","30","LOI",94.69,NA,NA,NA,NA,NA,NA,NA,NA
"22",558,"EM","BC","CLA","EMB",49.137,-125.6708,"SPEC",7,"Cfb","27.1","CHN&LOI",75.86,NA,NA,NA,NA,NA,NA,NA,NA
"22",560,"EM","BC","CLA","EMB",49.1371,-125.6709,"SPEC",7,"Cfb","27","LOI",30.47,NA,NA,NA,NA,NA,NA,NA,NA
"22",561,"EM","BC","CLA","EMB",49.1372,-125.671,"SPEC",7,"Cfb","20","LOI",40.04,NA,NA,NA,NA,NA,NA,NA,NA
"22",564,"EM","BC","CLA","EMB",49.1301,-125.6991,"SPEC",7,"Cfb","20","CHN",236.78,NA,NA,NA,NA,NA,NA,NA,NA
"22",565,"EM","BC","CLA","EMB",49.1301,-125.8869,"SPEC",7,"Cfb","45","LOI",59.34,104.07,NA,NA,NA,NA,NA,NA,NA
"22",566,"EM","BC","CLA","EMB",49.1302,-125.8869,"SPEC",7,"Cfb","28.8","LOI",75.61,NA,NA,NA,NA,NA,NA,NA,NA
"22",567,"EM","BC","CLA","EMB",49.1299,-125.8866,"SPEC",7,"Cfb","32.1","CHN&LOI",74.72,NA,NA,NA,NA,NA,NA,NA,NA
"22",568,"EM","BC","CLA","EMB",49.1302,-125.8867,"SPEC",7,"Cfb","25.5","CHN&LOI",91.19,NA,NA,NA,NA,NA,NA,NA,NA
"38",569,"EM","OR","COO","WDE",43.31959,-124.33137,"SPEC",7,"Csb","36","CHN",80.52,146.54,NA,NA,NA,NA,NA,NA,NA
"38",570,"EM","OR","COO","WDE",43.28313,-124.32325,"SPEC",7,"Csb","32","CHN",103.7,NA,NA,NA,NA,1.232,NA,1.232,"Sl-suc"
"3",571,"SG","WA","PAD","EMB",48.48658,-122.5175,"SPEC",7,"Csb","54","CHN&LOI",20.76,34.26,NA,NA,NA,-1.505,0.007,NA,"ZosMar"
"3",572,"SG","WA","PAD","EMB",48.48658,-122.5175,"SPEC",7,"Csb","48","CHN&LOI",18.71,30.43,NA,NA,NA,-1.505,0.007,NA,"ZosMar"
"3",573,"SG","WA","PAD","EMB",48.5044,-122.5263,"SPEC",7,"Csb","32","CHN&LOI",18.44,NA,NA,NA,NA,-1.928,-0.273,NA,"ZosMar"
"3",574,"SG","WA","PAD","EMB",48.5044,-122.5263,"SPEC",7,"Csb","26","CHN&LOI",19.48,NA,NA,NA,NA,-1.928,-0.273,NA,"ZosMar"
"3",575,"SG","WA","PAD","EMB",48.54827,-122.55461,"SPEC",7,"Csb","70","CHN&LOI",16.98,27.06,NA,NA,NA,-3.33,-1.198,NA,"ZosMar"
"3",576,"SG","WA","PAD","EMB",48.54828,-122.55461,"SPEC",7,"Csb","72","CHN&LOI",21.79,33.5,NA,NA,NA,-3.33,-1.198,NA,"ZosMar"
"3",577,"SG","WA","PAD","EMB",48.56236,-122.5162,"SPEC",7,"Csb","88","CHN&LOI",15.82,24.09,72.72,NA,NA,-1.314,0.133,NA,"NanJap"
"3",578,"FL","WA","PAD","EMB",48.559,-122.5083,"SPEC",7,"Csb","80","CHN&LOI",20.65,32.44,55.28,NA,NA,-0.507,0.665,NA,NA
"3",579,"SG","WA","SAM","RD",48.57888,-122.5406,"SPEC",7,"Csb","28","CHN&LOI",17.98,NA,NA,NA,NA,-2.078,-0.39,NA,"ZosMar"
"3",580,"FL","WA","SAM","RD",48.57913,-122.5406,"SPEC",7,"Csb","52","LOI",16.99,25.86,NA,NA,NA,-1.788,-0.196,NA,NA
"3",581,"SG","WA","SAM","RD",48.59956,-122.50273,"SPEC",7,"Csb","60","LOI",18.29,40.66,NA,NA,NA,-2.175,-0.455,NA,"ZosMar"
"3",582,"SG","WA","SAM","RD",48.59234,-122.50273,"SPEC",7,"Csb","74","CHN&LOI",16.16,25.32,NA,NA,NA,-2.175,-0.455,NA,"ZosMar"
"3",583,"SG","WA","SKA","RD",48.35107,-122.534,"SPEC",7,"Csb","62","CHN&LOI",25.05,36.84,NA,NA,NA,NA,NA,NA,"ZosMar"
"3",584,"FL","WA","SKA","RD",48.35107,-122.534,"SPEC",7,"Csb","82","CHN&LOI",16.36,27.12,66.47,NA,NA,NA,NA,NA,NA
"3",585,"SG","WA","SKA","RD",48.32825,-122.50154,"SPEC",7,"Csb","64","CHN&LOI",43.5,58.98,NA,NA,NA,NA,NA,NA,"ZosMar"
"3",586,"FL","WA","SKA","RD",48.32825,-122.50154,"SPEC",7,"Csb","72","LOI",13.06,28.68,NA,NA,NA,NA,NA,NA,NA
"3",587,"SG","WA","SKA","RD",48.30213,-122.44812,"SPEC",7,"Csb","56","CHN&LOI",19.32,32.68,NA,NA,NA,NA,NA,NA,"ZosMar"
"3",588,"FL","WA","SKA","RD",48.30213,-122.44812,"SPEC",7,"Csb","62","LOI",19.22,31.51,NA,NA,NA,NA,NA,NA,NA
"3",589,"SG","WA","SKA","RD",48.2777,-122.46978,"SPEC",7,"Csb","70","CHN&LOI",19.5,32.12,NA,NA,NA,NA,NA,NA,"ZosMar"
"3",590,"FL","WA","SKA","RD",48.2777,-122.46978,"SPEC",7,"Csb","68","CHN&LOI",22.4,37.36,NA,NA,NA,NA,NA,NA,NA
"24",591,"EM","CA","TIJ","WDE",32.567,-117.1309,"SPEC",11,"BSk","44","LOI",47.99,80.69,NA,88,"Avg 0-30",0.943,NA,0.943,"Sl-suc"
"24",592,"EM","CA","TIJ","WDE",32.5669,-117.1303,"SPEC",11,"BSk","44","LOI",61.14,103.09,NA,80.1,"Avg 0-30",0.911,NA,0.911,"Sl-suc"
"24",593,"EM","CA","TIJ","WDE",32.5667,-117.1297,"SPEC",11,"BSk","44","LOI",63.32,109.06,NA,60.1,"Avg 0-30",0.901,NA,0.901,"Sl-suc"
"24",594,"EM","CA","TIJ","WDE",32.5718,-117.1297,"SPEC",11,"BSk","44","LOI",62.26,108.37,NA,85.7,"Avg 0-30",0.986,NA,0.986,"Sl-suc"
"24",595,"EM","CA","TIJ","WDE",32.572,-117.1304,"SPEC",11,"BSk","44","LOI",60.7,97.1,NA,88.6,"Avg 0-30",0.943,NA,0.943,"Sl-suc"
"24",596,"EM","CA","TIJ","WDE",32.5723,-117.1311,"SPEC",11,"BSk","44","LOI",61.65,109.64,NA,82.1,"Avg 0-30",0.857,NA,0.857,"Sl-suc"
"25",599,"SG","CA","TOM","TDE",38.11,-122.86,"GEN",11,"Csb","21","CHN&LOI",72.01,NA,NA,97.9,"Avg 0-21",NA,NA,NA,"ZosMar"
"25",602,"FL","CA","TOM","TDE",38.11,-122.86,"GEN",11,"Csb","20.75","LOI",70.14,NA,NA,98.3,"Avg 0-20.75",NA,NA,NA,NA
"25",603,"SG","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","21.5","LOI",19.58,NA,NA,18.5,"Avg 0-21.5",NA,NA,NA,"ZosMar"
"25",604,"SG","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","27.5","CHN&LOI",9.31,NA,NA,4.1,"Avg 0-27.5",NA,NA,NA,"ZosMar"
"25",605,"FL","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","20","CHN&LOI",36.02,NA,NA,97.4,"Avg 0-20",NA,NA,NA,NA
"25",606,"SG","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","21","LOI",7.33,NA,NA,1.8,"Avg 0-21",NA,NA,NA,"ZosMar"
"25",607,"SG","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","24","LOI",17.31,NA,NA,22.6,"Avg 0-24",NA,NA,NA,"ZosMar"
"25",608,"FL","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","21","LOI",25.41,NA,NA,92,"Avg 0-21",NA,NA,NA,NA
"25",609,"FL","CA","TOM","TDE",38.16,-122.9,"GEN",11,"Csb","22.5","LOI",36.31,NA,NA,91.8,"Avg 0-22.5",NA,NA,NA,NA
"25",610,"SG","CA","BOD","EMB",38.32,-123.05,"GEN",11,"Csb","20.5","CHN&LOI",31.83,NA,NA,15.1,"Avg 0-20.5",NA,NA,NA,"ZosMar"
"25",614,"FL","CA","BOD","EMB",38.32,-123.05,"GEN",11,"Csb","25.5","LOI",29.01,NA,NA,13.2,"Avg 0-25.5",NA,NA,NA,NA
