study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type,cs137_activity,total_pb210_activity,ra226_activity,excess_pb210_activity,be7_activity,age,site_id,fraction_moisture_content,CD_reported,Ocstock_reported,carbon_density,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes,total_pb210_activity_sd,ra226_activity_sd,cs137_activity_sd,X1,fraction_nitrogen
Sanders_et_al_2014,M0655,3,4,0.698,NA,0.09699999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06770599999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,4,5,0.696,NA,0.109,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.075864,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,5,6,0.697,NA,0.10099999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.07039699999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,6,7.000000000000001,0.694,NA,0.098,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.068012,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,7.000000000000001,8,0.4184400247701818,NA,0.125,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.05230500309627272,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,8,9,0.41332654529517016,NA,0.127,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.052492471252486614,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,9,10,0.697,NA,0.09699999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06760899999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,10,12,0.694,NA,0.09699999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06731799999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,12,14.000000000000002,0.695,NA,0.094,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06533,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,14.000000000000002,16,0.69,NA,0.08,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.0552,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,16,18,0.694,NA,0.09699999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06731799999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,18,20,0.692,NA,0.08,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.05536,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,20,22,0.694,NA,0.087,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.060377999999999994,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,22,24,0.689,NA,0.08,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.055119999999999995,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,26,28.000000000000004,0.694,NA,0.09699999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.06731799999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,28.000000000000004,30,0.692,NA,0.11599999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.08027199999999998,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,30,32,0.4184400247701818,NA,0.125,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.05230500309627272,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,32,34,0.4342719638509212,NA,0.11900000000000001,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.05167836369825963,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0655,42,44,0.41332654529517016,NA,0.127,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Ilow,NA,NA,NA,0.052492471252486614,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,0,1,0.7,NA,0.114,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.0798,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,1,2,0.701,NA,0.10099999999999999,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.07080099999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,2,3,0.701,NA,0.105,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.07360499999999999,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,3,4,0.4342719638509212,NA,0.11900000000000001,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.05167836369825963,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,7.000000000000001,8,0.697,NA,0.113,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.078761,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,8,9,0.41332654529517016,NA,0.127,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.052492471252486614,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Sanders_et_al_2014,M0656,46,48,0.692,NA,0.113,organic carbon,NA,NA,NA,NA,NA,NA,CJS14 Iup,NA,NA,NA,0.078196,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Lang'at_et_al_2014,M0657,0,100,0.84,NA,0.062,organic carbon,NA,NA,NA,NA,NA,NA,JKSL14 Control,NA,NA,NA,0.052079999999999994,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Pazi_et_al_2016,M0658,0,20,0.89268702335074,NA,0.021429999999999998,total carbon,NA,NA,NA,NA,NA,NA,AMMP16 Seaward,NA,NA,NA,0.019130282910406356,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Yang_et_al_2013,M0662,30,49.7,0.9931608651141791,NA,0.01508,organic carbon,NA,NA,NA,NA,NA,NA,JY13 Core 2,NA,NA,NA,0.014976865845921821,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Yang_et_al_2013,M0663,62.5,67.60000000000001,0.9917783742722368,NA,0.015149999999999999,organic carbon,NA,NA,NA,NA,NA,NA,JY13 Core 3,NA,NA,NA,0.015025442370224386,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Yang_et_al_2013,M0664,22.6,27.500000000000004,0.9683093035374236,NA,0.016399999999999998,organic carbon,NA,NA,NA,NA,NA,NA,JY13 Core 4,NA,NA,NA,0.015880272578013745,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Middelburg_et_al_1996,M0684,0,5,0.9683093035374236,NA,0.016399999999999998,organic carbon,NA,NA,NA,NA,NA,NA,JJM96 CC,NA,NA,NA,0.015880272578013745,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Middelburg_et_al_1996,M0687,5,20,0.7127774589591364,NA,0.044500000000000005,organic carbon,NA,NA,NA,NA,NA,NA,JJM96 BX,NA,NA,NA,0.03171859692368157,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Ashton_and_Macintosh_2002,M0698,0,5,0.7453543199600352,NA,0.0388,total carbon,NA,NA,NA,NA,NA,NA,ECA02 Plot 2,NA,NA,NA,0.028919747614449366,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Ashton_and_Macintosh_2002,M0698,30,50,0.7552963440179099,NA,0.037200000000000004,total carbon,NA,NA,NA,NA,NA,NA,ECA02 Plot 2,NA,NA,NA,0.02809702399746625,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Ashton_and_Macintosh_2002,M0699,30,50,0.6990652252824798,NA,0.0471,total carbon,NA,NA,NA,NA,NA,NA,ECA02 Plot 3,NA,NA,NA,0.032925972110804794,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Woodroffe_1985,M0712,0,1,0.9811739465126633,NA,0.015700000000000002,organic carbon,NA,NA,NA,NA,NA,NA,CDW85 Core 1,NA,NA,NA,0.015404430960248816,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Woodroffe_1985,M0723,0,1,0.9413092247909884,NA,0.018000000000000002,organic carbon,NA,NA,NA,NA,NA,NA,CDW85 Core 12,NA,NA,NA,0.016943566046237795,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0732,0,2,0.8358436473789599,NA,0.02665,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S1,NA,NA,NA,0.02227523320264928,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0732,8,10,0.753022856123676,NA,0.037559999999999996,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S1,NA,NA,NA,0.02828353847600527,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0732,28.000000000000004,30,0.89268702335074,NA,0.021429999999999998,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S1,NA,NA,NA,0.019130282910406356,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0732,55.00000000000001,60,0.9456471889684515,NA,0.01773,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S1,NA,NA,NA,0.016766324660410642,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0732,85,90,1.1993853791288716,NA,0.00759,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S1,NA,NA,NA,0.009103335027588135,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0733,8,10,0.7735264937833836,NA,0.03444,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S2,NA,NA,NA,0.02664025244589973,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0733,10,12,0.7603000898434807,NA,0.03642,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S2,NA,NA,NA,0.02769012927209957,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0733,18,20,0.824142189354099,NA,0.02793,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S2,NA,NA,NA,0.023018291348659986,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0733,36,38,0.9711897768666231,NA,0.01624,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S2,NA,NA,NA,0.01577212197631396,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,0,2,0.6606418229712341,NA,0.05497,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.03631548100872874,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,14.000000000000002,16,0.6408507486088906,NA,0.059340000000000004,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.03802808342245157,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,26,28.000000000000004,0.498839990005847,NA,0.0971,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.04843736302956775,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,34,36,0.6546545314739556,NA,0.05627,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.03683741048603948,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,75,80,0.8840321411797103,NA,0.02213,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.01956363128430699,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0734,85,90,0.9180842582586938,NA,0.01954,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S3,NA,NA,NA,0.017939366406374876,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0735,50,55.00000000000001,0.7198743182090451,NA,0.0432,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S4,NA,NA,NA,0.03109857054663075,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0735,55.00000000000001,60,0.8116121363739521,NA,0.02939,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S4,NA,NA,NA,0.023853280688030453,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Alongi_et_al_2001,M0735,85,90,0.9118869201570372,NA,0.01998,organic carbon,NA,NA,NA,NA,NA,NA,DMA01 S4,NA,NA,NA,0.018219500664737605,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,0,15,0.8533878292461398,NA,0.036699999999999997,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.031319333333333324,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,15,30,0.8564328405158855,NA,0.03179,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.027226,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,30,50,0.8673159509202455,NA,0.0326,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.0282745,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,50,70,0.9694685261967586,NA,0.02653,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.025720000000000007,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,70,100,0.9742265267688995,NA,0.024780000000000003,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.024141333333333334,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0958,100,120,1.1336086404066077,NA,0.01574,total carbon,NA,NA,NA,NA,NA,NA,LTL15 High Terrain,NA,NA,NA,0.017843000000000005,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,0,15,0.5560558307068888,NA,0.04442,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.0247,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,15,30,0.6370926021727884,NA,0.03866,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.02463,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,30,50,0.6289265867212636,NA,0.03419,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.021503,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,50,70,0.7497458703939011,NA,0.03148,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.023602000000000005,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,70,100,0.8695406052688873,NA,0.030619999999999998,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.026625333333333327,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0959,100,120,0.8726509467667024,NA,0.02799,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Mid Terrain,NA,NA,NA,0.024425500000000003,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,0,15,0.5902770695223526,NA,0.039220000000000005,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.023150666666666667,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,15,30,0.5824055443773752,NA,0.029820000000000003,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.017367333333333332,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,30,50,0.6976216662084136,NA,0.03637,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.025372500000000003,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,50,70,0.8105279034690801,NA,0.03315,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.026869000000000004,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,70,100,0.9142798732495142,NA,0.03261,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.02981466666666666,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Loi_and_Ni_2015,M0960,100,120,0.8772993455046505,NA,0.02903,total carbon,NA,NA,NA,NA,NA,NA,LTL15 Low Terrain,NA,NA,NA,0.025468000000000005,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0961,26.5,30.5,0.4413679294361243,NA,0.11639999999999999,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 1,NA,NA,NA,0.05137522698636486,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0961,46.5,50.5,0.4413679294361243,NA,0.11639999999999999,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 1,NA,NA,NA,0.05137522698636486,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0962,2.5,6.5,0.6824524786763584,NA,0.05040000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 3,NA,NA,NA,0.03439560492528847,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0962,14.499999999999998,18.5,0.6824524786763584,NA,0.05040000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 3,NA,NA,NA,0.03439560492528847,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0962,26.5,30.5,0.6824524786763584,NA,0.05040000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 3,NA,NA,NA,0.03439560492528847,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0963,2.5,6.5,0.7478014620090178,NA,0.03840000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 4,NA,NA,NA,0.028715576141146285,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0963,6.5,10.5,0.7198743182090451,NA,0.0432,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 4,NA,NA,NA,0.03109857054663075,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0963,14.499999999999998,18.5,0.7198743182090451,NA,0.0432,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 4,NA,NA,NA,0.03109857054663075,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0963,18.5,22.5,0.6824524786763584,NA,0.05040000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 4,NA,NA,NA,0.03439560492528847,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2004,M0963,30.5,34.5,0.6824524786763584,NA,0.05040000000000001,organic carbon,NA,NA,NA,NA,NA,NA,GJB04 4,NA,NA,NA,0.03439560492528847,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Kao_et_al_2002,M0966,0,5,1.2638676974185887,NA,0.006,total carbon,NA,NA,NA,NA,NA,NA,WYK02 Chu-wei,NA,NA,NA,0.007583206184511532,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Keuskamp_et_al_2013,M0970,0,10,1.15,NA,0.018000000000000002,organic carbon,NA,NA,NA,NA,NA,NA,JAK13 Thuwal,NA,NA,NA,0.0207,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Keuskamp_et_al_2013,M0971,0,10,0.5,NA,0.079,organic carbon,NA,NA,NA,NA,NA,NA,JAK13 Farazan,NA,NA,NA,0.0395,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2002,M1307,153.5,157.8,0.6563195388338583,NA,0.05590655,organic carbon,NA,NA,NA,NA,NA,NA,GJB02 584,NA,NA,NA,0.03669256111379204,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Brunskill_et_al_2002,M1308,34.4,38.2,0.7621358684677269,NA,0.03613809,organic carbon,NA,NA,NA,NA,NA,NA,GJB02 582,NA,NA,NA,0.027542134606914872,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Zhang_et_al_2012,M1317,6,8,0.8312791348420958,NA,0.02714,organic carbon,NA,NA,NA,NA,NA,NA,JPZ12 Sites 1-2,NA,NA,NA,0.02256091571961448,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Zhang_et_al_2012,M1317,8,10,0.8312791348420958,NA,0.02714,organic carbon,NA,NA,NA,NA,NA,NA,JPZ12 Sites 1-2,NA,NA,NA,0.02256091571961448,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Kristensen_et_al_1992,M1322,2,3,1.1576341286206406,0.045,0.00876,organic carbon,NA,NA,NA,NA,NA,NA,EK92 Dry Site,NA,NA,NA,0.010140874966716812,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Otero_et_al_2009,M1333,0,3,0.8737770964435913,NA,0.023,organic carbon,NA,NA,NA,NA,NA,NA,XLO09 Laguncularia,NA,NA,NA,0.0200968732182026,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Otero_et_al_2009,M1333,10,15,0.8737770964435913,NA,0.023,organic carbon,NA,NA,NA,NA,NA,NA,XLO09 Laguncularia,NA,NA,NA,0.0200968732182026,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Otero_et_al_2009,M1333,20,25,0.9413092247909884,NA,0.018000000000000002,organic carbon,NA,NA,NA,NA,NA,NA,XLO09 Laguncularia,NA,NA,NA,0.016943566046237795,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Otero_et_al_2009,M1333,25,30,1.1496049338121122,NA,0.009000000000000001,organic carbon,NA,NA,NA,NA,NA,NA,XLO09 Laguncularia,NA,NA,NA,0.010346444404309011,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Otero_et_al_2009,M1334,20,25,0.6746718931596771,NA,0.052000000000000005,organic carbon,NA,NA,NA,NA,NA,NA,XLO09 Rhizophora,NA,NA,NA,0.03508293844430321,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
Donato_et_al_2011,M1373,0,15,0.226857888,NA,0.1165949091,organic carbon,NA,NA,NA,NA,NA,NA,DCD11 Y1 Core 1,NA,NA,NA,0.026450474829977984,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data",NA,NA,NA,NA,NA
