study_id,core_id,species_code,site_id
Orson_1990,WC2A_15,Polygonum punctatum,NA
Pastore_et_al_2017,CH01,Scirpus americanus,NA
Pastore_et_al_2017,CH01,Spartina patens,NA
Pastore_et_al_2017,CH02,Scirpus americanus,NA
Pastore_et_al_2017,CH02,Spartina patens,NA
Pastore_et_al_2017,CH03,Scirpus americanus,NA
Pastore_et_al_2017,CH03,Spartina patens,NA
Pastore_et_al_2017,CH04,Scirpus americanus,NA
Pastore_et_al_2017,CH04,Spartina patens,NA
Pastore_et_al_2017,CH05,Scirpus americanus,NA
Pastore_et_al_2017,CH05,Spartina patens,NA
Pastore_et_al_2017,CH06,Scirpus americanus,NA
Pastore_et_al_2017,CH06,Spartina patens,NA
Pastore_et_al_2017,CH07,Scirpus americanus,NA
Pastore_et_al_2017,CH07,Spartina patens,NA
Pastore_et_al_2017,CH08,Scirpus americanus,NA
Pastore_et_al_2017,CH08,Spartina patens,NA
Pastore_et_al_2017,CH09,Scirpus americanus,NA
Pastore_et_al_2017,CH09,Spartina patens,NA
Pastore_et_al_2017,CH10,Scirpus americanus,NA
Pastore_et_al_2017,CH10,Spartina patens,NA
Pastore_et_al_2017,CH11,Scirpus americanus,NA
Pastore_et_al_2017,CH11,Spartina patens,NA
Pastore_et_al_2017,CH12,Scirpus americanus,NA
Pastore_et_al_2017,CH12,Spartina patens,NA
Pastore_et_al_2017,CH13,Scirpus americanus,NA
Pastore_et_al_2017,CH13,Spartina patens,NA
Pastore_et_al_2017,CH14,Scirpus americanus,NA
Pastore_et_al_2017,CH14,Spartina patens,NA
Pastore_et_al_2017,CH15,Scirpus americanus,NA
Pastore_et_al_2017,CH15,Spartina patens,NA
Pastore_et_al_2017,CH16,Scirpus americanus,NA
Pastore_et_al_2017,CH16,Spartina patens,NA
Pastore_et_al_2017,CH17,Scirpus americanus,NA
Pastore_et_al_2017,CH17,Spartina patens,NA
Pastore_et_al_2017,CH18,Scirpus americanus,NA
Pastore_et_al_2017,CH18,Spartina patens,NA
Pastore_et_al_2017,CH19,Scirpus americanus,NA
Pastore_et_al_2017,CH19,Spartina patens,NA
Pastore_et_al_2017,CH20,Scirpus americanus,NA
Pastore_et_al_2017,CH20,Spartina patens,NA
Piazza_et_al_2011,CRMS0164_H_Piazza_1,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0164_H_Piazza_2,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0164_Piazza_1,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0164_Piazza_2,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0128_H_Piazza_1,Polygonum spp.,NA
Piazza_et_al_2011,CRMS0128_H_Piazza_2,Polygonum spp.,NA
Piazza_et_al_2011,CRMS0128_Piazza_1,Ludwigia spp,NA
Piazza_et_al_2011,CRMS0128_Piazza_2,Ludwigia spp,NA
Piazza_et_al_2011,CRMS0135_H_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0135_H_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0135_Piazza_1,Echinochloa spp,NA
Piazza_et_al_2011,CRMS0135_Piazza_1,Alternanthera philoxeroides,NA
Piazza_et_al_2011,CRMS0135_Piazza_2,Echinochloa spp,NA
Piazza_et_al_2011,CRMS0135_Piazza_2,Alternanthera philoxeroides,NA
Piazza_et_al_2011,CRMS0147_H_Piazza_1,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0147_H_Piazza_2,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0147_Piazza_1,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0147_Piazza_2,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0651_H_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0651_H_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0651_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0651_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0672_H_Piazza_1,Paspalum vaginatum,NA
Piazza_et_al_2011,CRMS0672_H_Piazza_2,Paspalum vaginatum,NA
Piazza_et_al_2011,CRMS0672_Piazza_1,Distichlis spicata,NA
Piazza_et_al_2011,CRMS0672_Piazza_2,Distichlis spicata,NA
Piazza_et_al_2011,CRMS0610_H_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0610_H_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0610_Piazza_1,Distichlis spicata,NA
Piazza_et_al_2011,CRMS0610_Piazza_2,Distichlis spicata,NA
Piazza_et_al_2011,CRMS0669_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0669_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS2156_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS2156_Piazza_1,Iva frutescens,NA
Piazza_et_al_2011,CRMS2156_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS2156_Piazza_2,Iva frutescens,NA
Piazza_et_al_2011,CRMS0294_H_Piazza_1,Typha spp.,NA
Piazza_et_al_2011,CRMS0294_H_Piazza_2,Typha spp.,NA
Piazza_et_al_2011,CRMS0294_Piazza_1,Eleocharis spp.,NA
Piazza_et_al_2011,CRMS0294_Piazza_2,Eleocharis spp.,NA
Piazza_et_al_2011,CRMS0312_H_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0312_H_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0312_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0312_Piazza_2,Spartina patens,NA
Piazza_et_al_2011,CRMS0326_H_Piazza_1,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0326_H_Piazza_2,Spartina alterniflora,NA
Piazza_et_al_2011,CRMS0326_H_Piazza_3,Spartina patens,NA
Piazza_et_al_2011,CRMS0326_Piazza_1,Spartina patens,NA
Piazza_et_al_2011,CRMS0326_Piazza_2,Spartina patens,NA
Radabaugh_et_al_2018,BISH,Rhizophora mangle,NA
Radabaugh_et_al_2018,CERF_Marsh,Spartina alterniflora,NA
Radabaugh_et_al_2018,EGS,Rhizophora mangle,NA
Radabaugh_et_al_2018,UTB_Marsh,NA,NA
Radabaugh_et_al_2018,WISB,NA,NA
Unger_et_al_2016,CC1,Spartina alterniflora,NA
Unger_et_al_2016,CC2,Spartina alterniflora,NA
Unger_et_al_2016,CC3,Spartina alterniflora,NA
Unger_et_al_2016,DN1,Spartina alterniflora,NA
Unger_et_al_2016,DN2,Spartina alterniflora,NA
Unger_et_al_2016,DN3,Spartina alterniflora,NA
Unger_et_al_2016,DV1,Spartina alterniflora,NA
Unger_et_al_2016,DV2,Spartina alterniflora,NA
Unger_et_al_2016,DV3,Spartina alterniflora,NA
Unger_et_al_2016,IB1,Spartina alterniflora,NA
Unger_et_al_2016,IB2,Spartina alterniflora,NA
Unger_et_al_2016,IB3,Spartina alterniflora,NA
Unger_et_al_2016,MR1,Spartina alterniflora,NA
Unger_et_al_2016,MR2,Spartina alterniflora,NA
Unger_et_al_2016,RC1,Spartina alterniflora,NA
Unger_et_al_2016,RC2,Spartina alterniflora,NA
Unger_et_al_2016,RC3,Spartina patens,NA
Watson_and_Byrne_2013,Bair_Island_1,NA,NA
Watson_and_Byrne_2013,Bair_Island_2,NA,NA
Watson_and_Byrne_2013,Bair_Island_3,NA,NA
Watson_and_Byrne_2013,Bair_Island_4,NA,NA
Watson_and_Byrne_2013,Corkscrew_Slough_1,NA,NA
Watson_and_Byrne_2013,Corkscrew_Slough_2,NA,NA
Watson_and_Byrne_2013,Coyote_Creek_1,NA,NA
Watson_and_Byrne_2013,Coyote_Creek_2,NA,NA
Watson_and_Byrne_2013,Coyote_Creek_3,NA,NA
Watson_and_Byrne_2013,Coyote_Creek_4,NA,NA
Watson_and_Byrne_2013,Damon_Slough_1,NA,NA
Watson_and_Byrne_2013,Damon_Slough_2,NA,NA
Watson_and_Byrne_2013,Greco_Island_1,NA,NA
Watson_and_Byrne_2013,Greco_Island_2,NA,NA
Watson_and_Byrne_2013,Mud_Slough_1,NA,NA
Watson_and_Byrne_2013,Mud_Slough_2,NA,NA
Watson_and_Byrne_2013,Mud_Slough_3,NA,NA
Watson_and_Byrne_2013,Plummer_Slough_1,NA,NA
Watson_and_Byrne_2013,Ravenswood_Slough_1,NA,NA
Watson_and_Byrne_2013,Ravenswood_Slough_2,NA,NA
Watson_and_Byrne_2013,South_Belmont_Slough_1,NA,NA
Watson_and_Byrne_2013,South_Belmont_Slough_2,NA,NA
Watson_and_Byrne_2013,Triangle_Marsh_1,NA,NA
Watson_and_Byrne_2013,Triangle_Marsh_2,NA,NA
Weis_et_al_2001,Tijuana_Estuary_East_low,Spartina foliosa,NA
Weis_et_al_2001,Tijuana_Estuary_East_low,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Jaumea carnosa,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Batis maritima,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Batis maritima,NA
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Frankenia salina,NA
Weis_et_al_2001,Tijuana_Estuary_West_low,Jaumea carnosa,NA
Weis_et_al_2001,Tijuana_Estuary_West_low,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,Spartina foliosa,NA
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Salicornia virginica,NA
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Batis maritima,NA
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Jaumea carnosa,NA
Windham_Meyers_et_al_2010,AH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,AH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,AL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,BH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,BH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,BL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,CH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,CH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,CL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,DH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,DH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,DL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,EH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,EH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,EL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,FH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,FH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,FL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,GH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,GH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,GL,Spartina alterniflora,NA
Windham_Meyers_et_al_2010,HH,Salicornia pacifica,NA
Windham_Meyers_et_al_2010,HH,Distichlis spicata,NA
Windham_Meyers_et_al_2010,HL,Spartina alterniflora,NA
Drexler_et_al_2009,BACHI,Salix lasiolepis,NA
Drexler_et_al_2009,BACHI,Cornus sericea,NA
Drexler_et_al_2009,BACHI,Phragmites australis,NA
Drexler_et_al_2009,BACHI,Rosa californica,NA
Drexler_et_al_2009,FW,Cornus sericea,NA
Drexler_et_al_2009,FW,Salix lasiolepis,NA
Drexler_et_al_2009,FW,Athyrium filix-femina,NA
Drexler_et_al_2009,TT,Cornus sericea,NA
Drexler_et_al_2009,TT,Salix lasiolepis,NA
NA,Fourqurean_unpublished_1,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_2,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_3,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_4,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_5,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_6,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_7,Thalassia testudinum,Florida_Bay
NA,Fourqurean_unpublished_8,Thalassia testudinum,Florida_Bay
NA,Orem_et_al_1999_8,Thalassia testudinum,Florida_Bay
NA,Orem_et_al_1999_2,Thalassia testudinum,Florida_Bay
NA,Orem_et_al_1999_4,Thalassia testudinum,Florida_Bay
NA,Orem_et_al_1999_6,Thalassia testudinum,Florida_Bay
NA,Orem_et_al_1999_7,Thalassia testudinum,Florida_Bay
NA,Figueiredo_da_Silva_et_al_2009_1,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_3,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_5,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_7,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_9,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_11,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_14,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_16,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_19,Nanozostera noltii,Ria_de_Aveiro
NA,Figueiredo_da_Silva_et_al_2009_21,Nanozostera noltii,Ria_de_Aveiro
NA,Fourqurean_et_al_2010_1,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_2,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_3,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_4,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_5,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_6,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_7,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_8,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_9,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_10,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_11,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_12,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_13,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_14,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_15,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_16,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_17,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_18,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_19,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_20,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_21,Syringodium filiforme,Florida_Keys
NA,Fourqurean_et_al_2010_22,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_23,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_24,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_25,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_26,Syringodium filiforme,Florida_Keys
NA,Fourqurean_et_al_2010_27,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_28,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_29,Thalassia testudinum,Florida_Keys
NA,Fourqurean_et_al_2010_30,Thalassia testudinum,Florida_Keys
NA,Carruthers_et_al_2005_1,Thalassia testudinum,Bahia_Almirante
NA,Carruthers_et_al_2005_2,Thalassia testudinum,Laguna_de_Chiriqui_Panama
NA,Carruthers_et_al_2005_3,Thalassia testudinum,Outer_Lagoon
NA,Rosenfeld_1979_1,Thalassia testudinum,Florida_Bay
NA,Mellors_et_al_2002_1,Zostera capricorni,Ellie_Pt
NA,Mellors_et_al_2002_2,Halodule uninervis,Lugger_Bay
NA,Mellors_et_al_2002_3,Halodule uninervis,Meunga_Creek
NA,Mellors_et_al_2002_4,Halodule uninervis,Horseshoe_Bay
NA,Mellors_et_al_2002_5,Halodule uninervis,Geoffrey_Bay
NA,Mellors_et_al_2002_6,Halophila minor,Bolger_Bay
NA,Mellors_et_al_2002_7,Zostera capricorni,Windy_Point
NA,Mellors_et_al_2002_8,Halodule uninervis,Port_Dennison
NA,Danovaro_and_Fabiano_1995_1,Posidonia oceanica,Marconi_Gulf
NA,Gonneea_et_al_2004_1,Halodule wrightii,Chelem_Lagoon
NA,Gonneea_et_al_2004_2,Halodule wrightii,Celestun_Lagoon
NA,Gonneea_et_al_2004_3,Thalassia testudinum,Laguna_de_Terminos
NA,Marba_unpublished_1,Enhalus,Bolinao
NA,NA,mixed,Bolinao
NA,NA,Enhalus,Bolinao
NA,Marba_unpublished_2,Zostera marina,Nefyn
NA,Marba_unpublished_3,Zostera noltii,Anglesey
NA,NA,Zostera noltii,Anglesey
NA,Grady_1981_1,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_2,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_3,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_4,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_5,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_6,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_7,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_8,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_9,Thalassia,St._Andrews_Bay_Florida_USA
NA,Grady_1981_10,Thalassia,St._Andrews_Bay_Florida_USA
NA,Pulich_1985_1,Halodule wrightii,Redfish_Bay
NA,Pulich_1985_2,Halodule wrightii,Laguna_Madre
NA,De_Falco_2006_1,Posidonia oceanica,Gulf_of_Oristano
NA,De_Troch_et_al_2006_1,Thalassia,Punta_Allen
NA,De_Troch_et_al_2006_2,Thalassia,Pujada_Bay
NA,De_Troch_et_al_2006_3,Halodule wrightii,Gazi_Bay
NA,De_Troch_et_al_2006_4,Thalassia hemprichii,Gazi_Bay
NA,De_Troch_et_al_2006_5,Syringodium isoetifolium,Gazi_Bay
NA,Holmer_et_al_2003_1,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_2,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_3,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_4,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_5,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_6,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_7,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_8,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_9,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_10,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_11,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2003_12,Posidonia oceanica,Mallorca
NA,Boschker_et_al_2000_1,Zostera marina,Europe
NA,Boschker_et_al_2000_2,Zostera marina,Europe
NA,NA,Zostera marina,Europe
NA,NA,Zostera noltii,Europe
NA,Vichkovitten_and_Holmer_2005_1,Zostera marina,Denmark
NA,Vichkovitten_and_Holmer_2005_2,Zostera marina,Denmark
NA,Holmer_et_al_2006_1,Zostera marina,Denmark
NA,Holmer_et_al_2006_3,Zostera marina,Denmark
NA,Holmer_et_al_2006_5,Zostera marina,Denmark
NA,Holmer_et_al_2006_7,Zostera marina,Denmark
NA,Holmer_et_al_2006_9,Zostera marina,Denmark
NA,Holmer_et_al_2006_11,Zostera marina,Denmark
NA,Holmer_et_al_2006_13,Zostera marina,Denmark
NA,Holmer_et_al_2006_15,Zostera marina,Denmark
NA,Holmer_et_al_2009_1,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2009_3,Posidonia oceanica,Mallorca
NA,Holmer_et_al_2009_5,Posidonia oceanica,Mallorca
NA,Leduc_and_Probert_2011_2,Zostera muelleri,Papanui_Inlet
NA,Leduc_and_Probert_2011_3,Zostera muelleri,Papanui_Inlet
NA,Leduc_and_Probert_2011_4,Zostera muelleri,Papanui_Inlet
NA,Yamamuro_et_al_1993_1,Syringodium isoetifolium,Dravuni_Is._Fiji
NA,Pedersen_et_al_1997_1,Cymodocea nodosa,Ebro_Delta
NA,Pedersen_et_al_1997_2,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_1,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_2,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_3,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_4,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_5,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_6,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_7,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_8,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_9,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_10,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_11,Cymodocea nodosa,Ebro_Delta
NA,Barrón_et_al_2004_12,Cymodocea nodosa,Ebro_Delta
NA,Calleja_et_al_2007_1,Posidonia oceanica,Es_Castell
NA,Calleja_et_al_2007_2,Posidonia oceanica,Sa_Paret
NA,Calleja_et_al_2007_3,Posidonia oceanica,Sta_Maria_
NA,Calleja_et_al_2007_4,Posidonia oceanica,Magalluf
NA,Calleja_et_al_2007_5,Posidonia oceanica,Pollença
NA,Calleja_et_al_2007_6,Posidonia oceanica,Cala_Millor
NA,Calleja_et_al_2007_7,Posidonia oceanica,Porto_Colom
NA,Holmer_and_Frederiksen_2007_1,Posidonia oceanica,Sicily
NA,Holmer_and_Frederiksen_2007_2,Posidonia oceanica,Sounion
NA,Holmer_and_Frederiksen_2007_3,Posidonia oceanica,Sounion
NA,Holmer_and_Frederiksen_2007_4,Posidonia oceanica,Campello
NA,Mateo_and_Romero_1997_1,Posidonia oceanica,Ischia
NA,Mateo_and_Romero_1997_2,Posidonia oceanica,Culip
NA,Mateo_and_Romero_1997_3,Posidonia oceanica,Port_Lligat
NA,Mateo_and_Romero_1997_4,Posidonia oceanica,Campello
NA,Mateo_and_Romero_1997_5,Posidonia oceanica,Tabarca_1
NA,Mateo_and_Romero_1997_6,Posidonia oceanica,Tabarca2
NA,Mateo_and_Romero_1997_7,Posidonia oceanica,Medes
NA,Lo_Iacono_et_al_2008_1,Posidonia oceanica,Port_Lligat
NA,Holmer_and_Frederiksen_2007_5,Posidonia oceanica,Spain
NA,Holmer_and_Frederiksen_2007_6,Posidonia oceanica,Spain
NA,Holmer_and_Frederiksen_2007_7,Posidonia oceanica,Greece
NA,Holmer_and_Frederiksen_2007_8,Posidonia oceanica,Greece
NA,Holmer_and_Frederiksen_2007_9,Posidonia oceanica,Cyprus
NA,Holmer_and_Frederiksen_2007_10,Posidonia oceanica,Cyprus
NA,Kairis_and_Rybczyk_2010_1,Zostera marina,Padilla_Bay
NA,Apostolaki_unpublished_1,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_2,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_3,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_4,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_5,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_6,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_7,Posidonia oceanica,Sounion
NA,Apostolaki_unpublished_8,Posidonia oceanica,Psaromoura_Crete
NA,Maher_and_Eyre_2010_1,Zostera capricorni,Hastings_River
NA,Maher_and_Eyre_2010_2,Halophila australis,Hastings_River
NA,Maher_and_Eyre_2010_7,Zostera capricorni,Camden_Haven
NA,Maher_and_Eyre_2010_8,Halophila australis,Camden_Haven
NA,Maher_and_Eyre_2010_9,Ruppia megacarpa,Camden_Haven
NA,Maher_and_Eyre_2010_18,Zostera capricorni,Wallis_Lake
NA,Maher_and_Eyre_2010_19,Halophila australis,Wallis_Lake
NA,Maher_and_Eyre_2010_20,Ruppia megacarpa,Wallis_Lake
NA,Maher_and_Eyre_2010_21,Posidonia australis,Wallis_Lake
NA,Borg_et_al_2010_1,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_2,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_3,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_4,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_5,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_6,Posidonia oceanica,Ramla_Bay
NA,Borg_et_al_2010_7,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_8,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_9,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_10,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_11,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_12,Posidonia oceanica,Mellieha_Bay
NA,Borg_et_al_2010_13,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_14,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_15,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_16,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_17,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_18,Posidonia oceanica,White_Rocks
NA,Borg_et_al_2010_19,Posidonia oceanica,Thomas_Bay
NA,Borg_et_al_2010_20,Posidonia oceanica,Thomas_Bay
NA,Borg_et_al_2010_21,Posidonia oceanica,Thomas_Bay
NA,Borg_et_al_2010_22,Posidonia oceanica,Thomas_Bay
NA,Borg_et_al_2010_23,Posidonia oceanica,Thomas_Bay
NA,Borg_et_al_2010_24,Posidonia oceanica,Thomas_Bay
NA,Spivak_et_al_2009_1,Zostera marina,Goodwin_islands
NA,Alongi_et_al_2008_1,Enhalus acoroides,S_Sulawesi
NA,Alongi_et_al_2008_2,Enhalus acoroides,S_Sulawesi
NA,Alongi_et_al_2008_3,Enhalus acoroides,S_Sulawesi
NA,Spruzen_et_al_2008_1,Posidonia australis,Robbins_Passage
NA,NA,Posidonia australis,Robbins_Passage
NA,Yarbro_and_carlson_2008_1,Thalassia testudinum,Florida_Bay
NA,NA,Thalassia testudinum,Florida_Bay
NA,Lewis_et_al_2007_1,Thalassia testudinum,Santa_Rosa_Sound
NA,NA,Thalassia testudinum,Santa_Rosa_Sound
NA,NA,Thalassia testudinum,Little_Sabine_Bay
NA,NA,Thalassia testudinum,Choctwhatchee_Bay
NA,NA,Thalassia testudinum,Bonito_Bay
NA,NA,Thalassia testudinum,St_Joseph_Bay
NA,NA,Thalassia testudinum,Ohio_Key
NA,NA,Thalassia testudinum,Little_Duck_Key
NA,NA,Ruppia megacarpa,Lake_Illawara
NA,NA,Zostera capricorni,Lake_Illawara
NA,Bouillon_et_al_2004_1,Thalassodendron ciliatum,Gazi_bay
NA,NA,Thalassodendron ciliatum,Gazi_bay
NA,Rigollet_et_al_2004_1,Zostera marina,Venice_lagoon
NA,NA,Zostera marina,Venice_lagoon
NA,NA,Zostera marina,Thau_lagoon
