study_id,site_id,transect_id,plot_id,plot_radius,species_code,biomass_flag,decay_class,debris_number,plot_density,tree_height,canopy_width,diameter_dbh,diameter_base,diameter_qmd,wood_volume,wood_volume_flag,biomass_decay_corrected,decay_3_wood_volume,decay_3_biomass_g,decay_3_biomass_Mg,decay_3_biomass_aboveground,biomass_aboveground,biomass_aboveground_scaled,biomass_aboveground_carbon,biomass_downed_wood,biomass_belowground,biomass_belowground_scaled,biomass_total,biomass_belowground_carbon,biomass_total_carbon
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,690,160,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.28438217,3.461417407,1.661480355,NA,43.67805097,2.837378605,6.298796011,1.106577656,2.768058011
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,600,130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96051287,1.361620068,0.6535776328,NA,13.20074778,0.8575364168,2.219156485,0.3344392025,0.9880168354
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,410,60,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05155133,1.042728036,0.5005094575,NA,9.375116223,0.6090188,1.651746836,0.237517332,0.7380267895
Morrissette_et_al_2023,Drowned Caye,2,6,2,Rhizophora mangle,live,NA,NA,795.7747,230,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,3.847903899,1.846993871,NA,2.012287688,1.601327631,5.44923153,0.6245177762,2.471511648
Morrissette_et_al_2023,Drowned Caye,2,6,7,Avicennia germinans,live,NA,NA,64.9612,700,120,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36699405,1.128180774,0.5415267715,NA,11.1355748,0.7233803017,1.851561076,0.2821183177,0.8236450892
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,640,150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96051287,1.361620068,0.6535776328,NA,13.20074778,0.8575364168,2.219156485,0.3344392025,0.9880168354
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,660,150,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4110681,1.715694677,0.823533445,NA,17.75581681,1.153439167,2.869133844,0.4498412751,1.27337472
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,640,180,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96051287,1.361620068,0.6535776328,NA,13.20074778,0.8575364168,2.219156485,0.3344392025,0.9880168354
Morrissette_et_al_2023,Drowned Caye,2,6,7,Avicennia germinans,live,NA,NA,64.9612,700,200,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36699405,1.128180774,0.5415267715,NA,11.1355748,0.7233803017,1.851561076,0.2821183177,0.8236450892
Morrissette_et_al_2023,Drowned Caye,2,6,7,Avicennia germinans,live,NA,NA,64.9612,900,200,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.83427535,4.926285528,2.364617054,NA,60.46688356,3.928001316,8.854286844,1.531920513,3.896537567
Morrissette_et_al_2023,Drowned Caye,2,6,2,Rhizophora mangle,live,NA,NA,795.7747,290,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,6.331304048,3.039025943,NA,3.811132652,3.032802943,9.36410699,1.182793148,4.22181909
Morrissette_et_al_2023,Drowned Caye,2,6,2,Rhizophora mangle,live,NA,NA,795.7747,590,67,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70723336,9.316320112,4.471833654,NA,6.254524444,4.977192313,14.29351242,1.941105002,6.412938656
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,510,150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96051287,1.361620068,0.6535776328,NA,13.20074778,0.8575364168,2.219156485,0.3344392025,0.9880168354
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,700,250,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.28438217,3.461417407,1.661480355,NA,43.67805097,2.837378605,6.298796011,1.106577656,2.768058011
Morrissette_et_al_2023,Drowned Caye,2,6,7,Rhizophora mangle,live,NA,NA,64.9612,550,140,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.38403658,2.103705877,1.009778821,NA,23.06212148,1.498143086,3.601848963,0.5842758035,1.594054625
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,dead,3,NA,353.68,59,NA,5.6,7.8,NA,NA,NA,7.122,2098.825,1448.189,0.00144819,0.51219551,14.245,2.519,0.2458538,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,98,67,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,50,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.94877166,6.34812156,3.047098349,NA,10.81933148,3.826581157,10.17470272,1.492366651,4.539465
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,95,40,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,95,48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,89,30,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,110,40,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0527278,1.079688768,0.5182506089,NA,1.115621,0.3945728351,1.474261604,0.1538834057,0.6721340146
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,50,20,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,74,60,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657285088,3.06190859,1.469716123,NA,4.247117822,1.502120631,4.564029221,0.5858270462,2.055543169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,79,55,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,70,89,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303592989,2.936814768,1.409671089,NA,4.025882046,1.423873962,4.360688731,0.5553108453,1.964981934
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,56,20,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.291091249,1.517673153,0.7284831135,NA,1.7265204,0.6106357349,2.128308888,0.2381479366,0.96663105010000006
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,61,67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,96,35,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,112,58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70723336,4.140614293,1.987494861,NA,6.254524444,2.212100205,6.352714499,0.86271908,2.850213941
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,60,31,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,93,100,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.017187372,3.18919883,1.530815438,NA,4.47487446,1.582673599,4.771872429,0.6172427036,2.148058142
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,115,40,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,76,55,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628804226,0.5760754788,0.2765162298,NA,0.4984564797,0.1762940877,0.7523695665,0.06875469422,0.345270924
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,90,87,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657285088,3.06190859,1.469716123,NA,4.247117822,1.502120631,4.564029221,0.5858270462,2.055543169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,80,43,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,88,46,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.383260653,3.318671628,1.592962381,NA,4.709185806,1.665544836,4.984216464,0.649562486,2.242524867
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,96,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,54,43,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.702756491,2.016950916,0.9681364395,NA,2.486462027,0.8794118896,2.896362805,0.3429706369,1.311107076
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,135,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,67,50,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.61936647,8.353697532,4.009774815,NA,15.38568686,5.44160973,13.79530726,2.122227795,6.13200261
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,92,40,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.52965132,4.431487078,2.127113798,NA,6.823517464,2.413341656,6.844828735,0.941203246,3.068317044
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,82,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,72,60,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.702756491,2.016950916,0.9681364395,NA,2.486462027,0.8794118896,2.896362805,0.3429706369,1.311107076
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,80,20,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.383260653,3.318671628,1.592962381,NA,4.709185806,1.665544836,4.984216464,0.649562486,2.242524867
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,71,6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.3501147732,0.1680550911,NA,0.2631862831,0.09308372461,0.4431984978,0.0363026526,0.2043577437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,30,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,3.450313527,1.656150493,NA,4.950085099,1.750746098,5.201059625,0.6827909781,2.338941471
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,76,30,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,63,25,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,87,20,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.702756491,2.016950916,0.9681364395,NA,2.486462027,0.8794118896,2.896362805,0.3429706369,1.311107076
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,71,36,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,72,20,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,50,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0527278,1.079688768,0.5182506089,NA,1.115621,0.3945728351,1.474261604,0.1538834057,0.6721340146
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,106,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,2.813931651,1.350687193,NA,3.811132652,1.347921396,4.161853047,0.5256893446,1.876376537
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,90,98,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.657285088,3.06190859,1.469716123,NA,4.247117822,1.502120631,4.564029221,0.5858270462,2.055543169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,50,45,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.826642328,0.9997268585,0.4798688921,NA,1.010786042,0.3574948072,1.357221666,0.1394229748,0.6192918669
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,102,20,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.702756491,2.016950916,0.9681364395,NA,2.486462027,0.8794118896,2.896362805,0.3429706369,1.311107076
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,93,80,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,74,35,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.406943234,1.912327683,0.9179172878,NA,2.322276013,0.8213425804,2.733670263,0.3203236063,1.238240894
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,79,40,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.826642328,0.9997268585,0.4798688921,NA,1.010786042,0.3574948072,1.357221666,0.1394229748,0.6192918669
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,97,80,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,97,60,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,99,60,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,23,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,102,70,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,90,42,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,110,59,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,2.813931651,1.350687193,NA,3.811132652,1.347921396,4.161853047,0.5256893446,1.876376537
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,128,50,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.383260653,3.318671628,1.592962381,NA,4.709185806,1.665544836,4.984216464,0.649562486,2.242524867
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,91,55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,117,48,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,137,52,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,71.5,35,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,142,65,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,73,56,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,146,68,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,58,26,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.826642328,0.9997268585,0.4798688921,NA,1.010786042,0.3574948072,1.357221666,0.1394229748,0.6192918669
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,110,61,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,100,86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,2.813931651,1.350687193,NA,3.811132652,1.347921396,4.161853047,0.5256893446,1.876376537
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,63,30,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005196226,2.123917801,1.019480545,NA,2.65683192,0.9396683134,3.063586115,0.3664706422,1.385951187
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,66,15,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,105,69,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.314209428,2.23320959,1.071940603,NA,2.833426445,1.002126265,3.235335856,0.3908292434,1.462769847
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,111,105,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,2.813931651,1.350687193,NA,3.811132652,1.347921396,4.161853047,0.5256893446,1.876376537
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,86,49,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.406943234,1.912327683,0.9179172878,NA,2.322276013,0.8213425804,2.733670263,0.3203236063,1.238240894
Morrissette_et_al_2023,Frenchman Caye,1,1,3,Rhizophora mangle,live,NA,NA,353.68,118,91,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,dead,3,NA,353.68,80,NA,2,5.5,NA,NA,NA,1.198,947.714,653.923,6.5392e-4,0.23127931,2.397,0.424,0.1110141,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,96,67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,139,64,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.383260653,3.318671628,1.592962381,NA,4.709185806,1.665544836,4.984216464,0.649562486,2.242524867
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,140,72,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13376909,3.584111452,1.720373497,NA,5.197604992,1.838288933,5.422400386,0.7169326841,2.437306181
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,150,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70723336,4.140614293,1.987494861,NA,6.254524444,2.212100205,6.352714499,0.86271908,2.850213941
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,97,72,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,110,62,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,120,90,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.615002186,2.693273973,1.292771507,NA,3.602834494,1.274250504,3.967524477,0.4969576965,1.789729204
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,91,64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,1.710190901,0.8208916323,NA,2.012287688,0.7117059095,2.42189681,0.2775653047,1.098456937
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,170,150,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.280188148,2.574856944,1.235931333,NA,3.400951738,1.202848611,3.777705555,0.4691109582,1.705042291
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,126,20,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28611575,1.162233419,0.5578720409,NA,1.226167614,0.4336709616,1.59590438,0.169131675,0.7270037159
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,150,90,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,3.450313527,1.656150493,NA,4.950085099,1.750746098,5.201059625,0.6827909781,2.338941471
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,83,70,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,122,65,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.314209428,2.23320959,1.071940603,NA,2.833426445,1.002126265,3.235335856,0.3908292434,1.462769847
Morrissette_et_al_2023,Frenchman Caye,1,2,3,Rhizophora mangle,live,NA,NA,353.68,143,97,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,3.450313527,1.656150493,NA,4.950085099,1.750746098,5.201059625,0.6827909781,2.338941471
