study_id,site_id,transect_id,plot_id,core_id,depth_min,depth_max,soil_organic_matter,soil_total_carbon,soil_inorganic_carbon,soil_organic_carbon,soil_nitrogen,dry_bulk_density,soil_carbon_density_total,soil_carbon_density_inorganic,soil_carbon_density_organic,carbon_stock_total,carbon_stock_inorganic,carbon_stock_organic
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,30,35,63.5496,31.2142,0,31.2142,1.2926,0.1779,0.0555,0,0.0555,27.759,0,27.759
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,35,40,64.1345,31.3008,0,31.3008,1.2662,0.1777,0.0556,0,0.0556,27.8031,0,27.8031
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,40,45,62.3249,30.7047,0,30.7047,1.2612,0.177,0.0544,0,0.0544,27.1768,0,27.1768
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,45,50,61.9008,28.8283,0,28.8283,1.2539,0.1854,0.0535,0,0.0535,26.7275,0,26.7275
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,72.5,77.5,40.3395,18.072,0,18.072,1.011,0.1674,0.0302,0,0.0302,105.8558,0,105.8558
Morrissette_et_al_2023,Drowned Caye,1,6,Drowned Caye_1_6_mangrove,122.5,127.5,6.8504,12.551,10.402,2.149,0.159,0.9145,0.1148,0.0951,0.0197,591.1245,489.9113,101.2132
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,0,5,42.8648,23.632,5.93,17.702,1.452,0.1979,0.0468,0.0117,0.035,23.3827,5.8674,17.5153
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,5,10,33.5421,21.061,7.527,13.534,1.041,0.1957,0.0412,0.0147,0.0265,20.6128,7.3668,13.246
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,10,15,27.2745,18.862,8.491,10.371,0.824,0.3386,0.0639,0.0288,0.0351,31.9359,14.3764,17.5595
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,15,20,29.1918,19.497,8.41,11.087,0.801,0.3134,0.0611,0.0264,0.0348,30.5556,13.1801,17.3755
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,20,25,26.68,18.573,8.384,10.189,0.814,0.3977,0.0739,0.0333,0.0405,36.9324,16.6716,20.2608
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,25,30,27.2426,18.79,7.773,11.017,0.825,0.3725,0.07,0.029,0.041,34.9975,14.4777,20.5198
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,30,35,27.2931,18.778,8.045,10.733,0.881,0.3093,0.0581,0.0249,0.0332,29.0364,12.44,16.5964
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,35,40,24.1417,18.136,8.511,9.625,0.813,0.3794,0.0688,0.0323,0.0365,34.4042,16.1455,18.2587
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,40,45,20.1147,16.932,9.019,7.913,0.691,0.4032,0.0683,0.0364,0.0319,34.1379,18.1839,15.954
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,45,50,18.595,16.506,9.291,7.215,0.636,0.4571,0.0755,0.0425,0.033,37.7255,21.2352,16.4903
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,72,77,14.581,15.403,10.125,5.278,0.433,0.949,0.1462,0.0961,0.0501,730.8831,480.4383,250.4448
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,125,130,5.7241,12.28,10.823,1.457,0.2,0.5529,0.0679,0.0598,0.0081,339.4775,299.1991,40.2784
Morrissette_et_al_2023,Drowned Caye,2,1,Drowned Caye_2_1_mangrove,172.5,177.5,4.7933,12.067,11.068,0.999,0.166,0.9291,0.1121,0.1028,0.0093,392.4153,359.9281,32.4872
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,0,5,63.4482,31.3166,0,31.3166,1.7891,0.1554,0.0487,0,0.0487,24.3362,0,24.3362
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,5,10,53.4895,20.7249,0,20.7249,1.2133,0.2073,0.043,0,0.043,21.4777,0,21.4777
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,10,15,40.4833,23.237,6.226,17.011,1.219,0.2618,0.0608,0.0163,0.0445,30.4196,8.1505,22.2691
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,15,20,34.6236,21.387,6.255,15.132,1.164,0.3018,0.0645,0.0189,0.0457,32.2735,9.439,22.8346
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,20,25,31.3438,20.624,7.31,13.314,1.069,0.33,0.0681,0.0241,0.0439,34.034,12.0631,21.9709
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,25,30,29.2821,20.231,7.993,12.238,0.911,0.3258,0.0659,0.026,0.0399,32.9513,13.0186,19.9327
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,30,35,14.1525,15.214,9.985,5.229,0.455,0.5428,0.0826,0.0542,0.0284,41.294,27.1014,14.1926
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,35,40,10.3689,13.914,10.516,3.398,0.287,0.6246,0.0869,0.0657,0.0212,43.4547,32.8425,10.6123
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,40,45,13.2242,15.018,10.23,4.788,0.404,0.5517,0.0828,0.0564,0.0264,41.4236,28.217,13.2066
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,45,50,15.0854,15.533,9.569,5.964,0.423,0.5024,0.078,0.0481,0.03,39.0194,24.0376,14.9817
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,72.5,77.5,22.3336,17.543,8.986,8.557,0.616,0.3593,0.063,0.0323,0.0307,315.1574,161.4321,153.7252
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,115,120,5.8559,12.697,10.963,1.734,0.158,0.8273,0.105,0.0907,0.0143,525.1814,453.4586,71.7228
Morrissette_et_al_2023,Drowned Caye,2,2,Drowned Caye_2_2_mangrove,162.5,167.5,4.6924,12.407,10.861,1.546,0.116,0.94,0.1166,0.1021,0.0145,1516.0997,1327.1829,188.9168
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,0,5,71.0925,33.3111,0,33.3111,1.5387,0.1724,0.0574,0,0.0574,28.708,0,28.708
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,5,10,64.4474,30.557,0,30.557,1.4164,0.1649,0.0504,0,0.0504,25.1956,0,25.1956
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,10,15,54.8896,36.9038,0,36.9038,1.6795,0.1371,0.0506,0,0.0506,25.3017,0,25.3017
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,15,20,60.0471,27.7587,0,27.7587,1.279,0.1465,0.0407,0,0.0407,20.3329,0,20.3329
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,20,25,57.6807,25.9476,0,25.9476,1.2524,0.1232,0.032,0,0.032,15.9875,0,15.9875
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,25,30,22.6178,17.018,8.427,8.591,0.721,0.3674,0.0625,0.031,0.0316,31.2646,15.4816,15.7829
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,30,35,22.1775,17.034,8.931,8.103,0.629,0.369,0.0629,0.033,0.0299,31.4286,16.4782,14.9505
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,35,40,13.6943,14.867,9.903,4.964,0.437,0.5573,0.0829,0.0552,0.0277,41.4269,27.5947,13.8322
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,40,45,10.5511,13.794,10.341,3.453,0.322,0.6667,0.092,0.0689,0.023,45.9857,34.4743,11.5114
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,45,50,7.4563,13.004,10.686,2.318,0.262,0.8291,0.10780000000000001,0.0886,0.0192,53.9055,44.2967,9.6088
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,72,77,10.3135,13.874,10.549,3.325,0.332,0.8406,0.1166,0.0887,0.0279,583.1111,443.3645,139.7466
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,115,120,6.665,12.766,10.889,1.877,0.214,0.6847,0.0874,0.0746,0.0129,437.0496,372.7897,64.2599
Morrissette_et_al_2023,Drowned Caye,2,3,Drowned Caye_2_3_mangrove,177,182,4.9363,12.424,11.1658,1.2582,0.1437,0.963,0.1196,0.1075,0.0121,442.689,397.857,44.832
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,0,5,68.8921,34.1113,0,34.1113,1.5718,0.155,0.0529,0,0.0529,26.4309,0,26.4309
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,5,10,64.1047,28.4353,0,28.4353,1.4127,0.1331,0.0378,0,0.0378,18.9175,0,18.9175
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,10,15,59.0346,27.4383,0,27.4383,1.424,0.1448,0.0397,0,0.0397,19.8657,0,19.8657
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,15,20,55.1687,24.8131,0,24.8131,1.2836,0.1492,0.037,0,0.037,18.5116,0,18.5116
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,20,25,50.8873,23.2663,0,23.2663,1.1783,0.1486,0.0346,0,0.0346,17.2919,0,17.2919
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,25,30,54.3347,25.2556,0,25.2556,1.2257,0.1552,0.0392,0,0.0392,19.5977,0,19.5977
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,30,35,57.9906,25.3925,0,25.3925,1.2717,0.1576,0.04,0,0.04,20.005,0,20.005
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,35,40,55.2631,25.9181,0,25.9181,1.2358,0.1718,0.0445,0,0.0445,22.2634,0,22.2634
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,40,45,51.4229,25.2308,0,25.2308,1.1988,0.1779,0.0449,0,0.0449,22.4425,0,22.4425
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,45,50,47.2132,24.1058,0,24.1058,1.1279,0.1902,0.0459,0,0.0459,22.9257,0,22.9257
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,72.5,77.5,17.1049,16.195,9.635,6.56,0.431,0.6392,0.1035,0.0616,0.0419,517.5837,307.9295,209.6541
Morrissette_et_al_2023,Drowned Caye,2,4,Drowned Caye_2_4_mangrove,113,118,8.4357,13.542,10.725,2.817,0.207,0.7316,0.0991,0.0785,0.0206,396.2841,313.8493,82.4348
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,5,10,68.316,31.306,0,31.306,1.2786,0.1586,0.0496,0,0.0496,24.823,0,24.823
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,15,20,62.7413,30.5017,0,30.5017,1.2024,0.1491,0.0455,0,0.0455,22.7383,0,22.7383
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,20,25,64.7592,28.8671,0,28.8671,1.2273,0.1806,0.0521,0,0.0521,26.0682,0,26.0682
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,25,30,66.6964,32.4739,0,32.4739,1.2574,0.1708,0.0555,0,0.0555,27.7298,0,27.7298
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,30,35,65.7149,31.0006,0,31.0006,1.2059,0.18,0.0558,0,0.0558,27.9073,0,27.9073
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,35,40,68.03,31.638,0,31.638,1.365,0.1878,0.0594,0,0.0594,29.714,0,29.714
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,40,45,64.6992,30.697,0,30.697,1.284,0.1886,0.0579,0,0.0579,28.9516,0,28.9516
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,45,50,64.0021,29.621,0,29.621,1.196,0.1826,0.0541,0,0.0541,27.0501,0,27.0501
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,72.5,77.5,55.2207,25.865,0,25.865,1.056,0.1462,0.0378,0,0.0378,113.4117,0,113.4117
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,92.5,97.5,8.3231,13.734,10.739,2.995,0.136,0.4815,0.0661,0.0517,0.0144,198.3917,155.1281,43.2637
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,112.5,117.5,50.5406,26.425,3.051,23.374,0.839,0.1529,0.0404,0.0047,0.0357,40.4132,4.6661,35.7472
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,122,127,44.402,23.497,3.583,19.914,0.981,0.1392,0.0327,0.005,0.0277,98.0922,14.9578,83.1343
Morrissette_et_al_2023,Drowned Caye,2,5,Drowned Caye_2_5_mangrove,172.5,177.5,43.4034,13.5,10.743,2.757,0.246,0.633,0.0855,0.068,0.0175,264.9009,210.8023,54.0987
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,0,5,65.3978,32.04,0,32.04,1.494,0.1183,0.0379,0,0.0379,18.9452,0,18.9452
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,5,10,66.8267,30.987,0,30.987,1.39,0.1589,0.0492,0,0.0492,24.6226,0,24.6226
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,10,15,83.4405,33.77,0,33.77,1.557,0.2032,0.0686,0,0.0686,34.3101,0,34.3101
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,15,20,63.2015,31.033,0,31.033,1.472,0.1725,0.0535,0,0.0535,26.7623,0,26.7623
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,20,25,66.5942,33.306,0,33.306,1.361,0.1521,0.0507,0,0.0507,25.3367,0,25.3367
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,25,30,65.1545,33.546,0,33.546,1.438,0.1831,0.0614,0,0.0614,30.7103,0,30.7103
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,30,35,64.4142,31.888,0,31.888,1.314,0.1935,0.0617,0,0.0617,30.8492,0,30.8492
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,35,40,64.9561,31.913,0,31.913,1.171,0.1847,0.0589,0,0.0589,29.4676,0,29.4676
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,40,45,64.0305,31.754,0,31.754,1.206,0.2094,0.0665,0,0.0665,33.2482,0,33.2482
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,45,50,64.0364,30.683,0,30.683,1.086,0.1802,0.0553,0,0.0553,27.6388,0,27.6388
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,72.5,77.5,69.3027,34.132,0,34.132,0.818,0.1956,0.0668,0,0.0668,333.864,0,333.864
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,122.5,127.5,54.8348,24.297,0,24.297,0.893,0.1134,0.0276,0,0.0276,137.7673,0,137.7673
Morrissette_et_al_2023,Drowned Caye,2,6,Drowned Caye_2_6_mangrove,170,175,14.6546,14.917,9.753,5.164,0.302,0.4506,0.0672,0.0439,0.0233,181.4676,118.6468,62.8209
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,0,5,18.3523,16.633,10.178,6.455,0.489,0.3806,0.0633,0.0387,0.0246,31.6544,19.3698,12.2845
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,5,10,9.6764,13.509,10.394,3.115,0.305,0.5004,0.0676,0.052,0.0156,33.7986,26.0051,7.7935
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,10,15,4.557,12.16,10.85,1.31,0.145,0.7958,0.0968,0.0863,0.0104,48.385,43.1725,5.2125
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,15,20,4.4085,12.42,10.978,1.442,0.133,0.6452,0.0801,0.0708,0.0093,40.0641,35.4125,4.6516
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,20,25,3.2368,12.151,11.168,0.983,0.093,1.0162,0.1235,0.1135,0.01,61.7402,56.7455,4.9947
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,25,30,2.4548,11.936,11.092,0.844,0.078,0.9019,0.1077,0.1,0.0076,53.8262,50.0201,3.8061
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,30,35,2.6002,11.71,11.229,0.481,0.07,1.0831,0.1268,0.1216,0.0052,63.4177,60.8127,2.6049
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,35,40,2.6799,11.628,11.233,0.395,0.067,0.9436,0.1097,0.106,0.0037,54.8621,52.9985,1.8637
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,40,45,3.0067,11.682,0,11.682,0.072,0.8873,0.1037,0,0.1037,51.8278,0,51.8278
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,45,50,3.8944,12.033,11.206,0.827,0.093,1.0036,0.1208,0.1125,0.0083,60.3821,56.2322,4.1499
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,72.5,77.5,4.9308,11.282,10.477,0.805,0.076,1.1553,0.1303,0.121,0.0093,391.0265,363.1258,27.9008
Morrissette_et_al_2023,Shipstern Lagoon,1,1,Shipstern Lagoon_1_1_mangrove,97,102,8.9479,12.898,9.71,3.188,0.179,0.7156,0.0923,0.0695,0.0228,203.0693,152.8767,50.1927
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,0,5,23.2342,16.538,9.403,7.135,0.983,0.2015,0.0333,0.0189,0.0144,16.662,9.4735,7.1885
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,5,10,12.8242,14.517,10.422,4.095,0.549,0.4216,0.0612,0.0439,0.0173,30.6014,21.9692,8.6321
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,10,15,7.8953,13.132,10.392,2.74,0.263,0.9545,0.1254,0.0992,0.0262,62.6756,49.5983,13.0773
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,15,20,6.1833,12.48,10.925,1.555,0.188,0.7897,0.0986,0.0863,0.0123,49.2781,43.1381,6.14
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,20,25,5.1453,11.79,10.776,1.014,0.112,0.9236,0.1089,0.0995,0.0094,54.443600000000004,49.7612,4.6824
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,25,30,5.4309,11.956,10.617,1.339,0.107,0.9979,0.1193,0.106,0.0134,59.6566,52.9754,6.6812
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,30,35,4.5474,11.565,0,11.565,0.098,0.7148,0.0827,0,0.0827,41.3337,0,41.3337
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,35,40,5.4158,11.165,10.385,0.78,0.101,0.8827,0.0986,0.0917,0.0069,49.2761,45.8336,3.4425
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,40,45,8.6934,12.584,10.007,2.577,0.17,0.7684,0.0967,0.0769,0.0198,48.3469,38.4462,9.9007
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,45,50,9.7737,13.057,9.769,3.288,0.201,0.7608,0.0993,0.0743,0.025,49.6703,37.1624,12.5079
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,72.5,77.5,5.8024,11.713,10.252,1.461,0.1,0.7415,0.0869,0.076,0.0108,260.5528,228.0532,32.4996
Morrissette_et_al_2023,Shipstern Lagoon,1,2,Shipstern Lagoon_1_2_mangrove,95,100,6.7096,12.412,10.032,2.38,0.133,0.8468,0.1051,0.0849,0.0202,315.2991,254.8405,60.4586
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,0,5,31.3624,18.627,7.53,1.429,1.429,0.1449,0.027,0.0109,0.0021,13.4928,5.4545,1.0351
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,5,10,29.6439,17.555,7.25,1.343,1.343,0.216,0.0379,0.0157,0.0029,18.9591,7.8299,1.4504
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,10,15,21.2127,15.805,9.083,0.897,0.897,0.2879,0.0455,0.0261,0.0026,22.7478,13.073,1.291
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,15,20,13.9242,13.6,10.091,0.522,0.522,0.364,0.0495,0.0367,0.0019,24.7535,18.3667,0.9501
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,20,25,9.2507,12.712,10.628,0.291,0.291,0.3774,0.048,0.0401,0.0011,23.9853,20.0531,0.5491
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,25,30,6.7201,11.784,10.609,0.177,0.177,0.7292,0.0859,0.0774,0.0013,42.9645,38.6804,0.6453
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,30,35,6.4615,11.559,10.523,0.152,0.152,0.7407,0.0856,0.0779,0.0011,42.8059,38.9694,0.5629
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,35,40,5.2797,10.561,10.264,0.094,0.094,0.8883,0.0938,0.0912,8e-4,46.9044,45.5853,0.4175
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,40,45,3.5542,11.387,10.957,0.066,0.066,1.2237,0.1393,0.1341,8e-4,69.6715,67.0406,0.4038
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,45,50,3.7946,11.581,10.392,0.068,0.068,0.9143,0.1059,0.095,6e-4,52.9431,47.5076,0.3109
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,50,55,3.3741,11.712,11.122,0.074,0.074,1.0105,0.1184,0.1124,7e-4,59.1774,56.1963,0.3739
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,55,60,4.0687,11.284,10.69,0.059,0.059,1.0258,0.1157,0.1097,6e-4,57.8743,54.8277,0.3026
Morrissette_et_al_2023,Shipstern Lagoon,1,3,Shipstern Lagoon_1_3_mangrove,60,65,4.1133,11.154,10.474,0.059,0.059,0.85,0.0948,0.089,5e-4,47.4054,44.5153,0.2508
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,0,5,23.8713,16.229,8.603,7.626,0.876,0.211,0.0342,0.0181,0.0161,17.1179,9.0742,8.0437
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,5,10,19.1941,13.5,8.667,4.833,0.738,0.342,0.0462,0.0296,0.0165,23.0823,14.8188,8.2635
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,10,15,12.7679,11.606,9.386,2.22,0.327,0.5868,0.0681,0.0551,0.013,34.0548,27.5408,6.514
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,15,20,8.6758,19.461,10.075,9.386,0.248,0.7152,0.1392,0.0721,0.0671,69.5952,36.0296,33.5656
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,20,25,6.3238,11.26,10.912,0.348,0.098,0.8987,0.1012,0.0981,0.0031,50.5944,49.0307,1.5637
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,25,30,5.8518,12.14,10.977,1.163,0.064,0.8845,0.1074,0.0971,0.0103,53.6876,48.5444,5.1432
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,30,35,3.0707,11.438,11.105,0.333,0.056,1.2307,0.1408,0.1367,0.0041,70.3861,68.3369,2.0492
Morrissette_et_al_2023,Shipstern Lagoon,1,4,Shipstern Lagoon_1_4_mangrove,35,40,3.2354,11.261,11,0.261,0.042,1.2985,0.1462,0.1428,0.0034,73.1122,71.4177,1.6945
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,0,5,18.3235,11.8528,8.7222,3.1306,0.6432,0.2709,0.0321,0.0236,0.0085,16.0571,11.8161,4.241
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,5,10,10.824,12.119,9.876,2.243,0.377,0.5706,0.0691,0.0563,0.0128,34.5733,28.1745,6.3989
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,10,15,6.7375,11.506,10.664,0.842,0.151,0.7972,0.0917,0.085,0.0067,45.8613,42.5052,3.3561
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,15,20,6.728,11.439,10.809,0.63,0.1,0.8936,0.1022,0.0966,0.0056,51.1103,48.2954,2.8149
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,20,25,3.9065,11.596,10.874,0.722,0.09,0.9281,0.1076,0.1009,0.0067,53.8097,50.4593,3.3503
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,25,30,3.6742,11.509,10.859,0.65,0.094,1.1455,0.1318,0.1244,0.0074,65.9201,62.1971,3.723
Morrissette_et_al_2023,Shipstern Lagoon,1,5,Shipstern Lagoon_1_5_mangrove,30,35,3.8432,11.25,10.722,0.528,0.08,1.1555,0.13,0.1239,0.0061,64.9981,61.9475,3.0506
