study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit,ra226_activity,ra226_unit,bi214_activity,bi214_unit,be7_activity,be7_unit,cs137_activity_sd,total_pb210_activity_sd,ra226_activity_sd,th234_activity,th234_activity_sd,bi214_activity_sd,pb212_activity,pb212_activity_sd,be7_activity_sd,am241_activity,am241_activity_sd,pb212_unit,am241_unit
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,48,50,0.587412429389268,0.151915,NA,35.19377848,becquerelsPerKilogram,60.40545617,becquerelsPerKilogram,37.81717184,becquerelsPerKilogram,17.65768224,becquerelsPerKilogram,NA,NA,1.399518676,3.980590193,3.873456954,53.11763855,4.235293439,1.674435385,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,50,52,0.548174159734947,0.180313601525216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,52,54,0.424357852182482,0.218917,NA,27.92622466,becquerelsPerKilogram,44.40876133,becquerelsPerKilogram,44.80207889,becquerelsPerKilogram,18.65208125,becquerelsPerKilogram,NA,NA,1.321699182,3.794744039,4.005832936,60.91455799,3.89201485,1.802512053,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,54,56,0.356431986473296,0.265531722311305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,56,58,0.317078612507493,0.290593,NA,18.87066508,becquerelsPerKilogram,40.82577849,becquerelsPerKilogram,51.77889528,becquerelsPerKilogram,15.61435843,becquerelsPerKilogram,NA,NA,1.522895778,4.757891478,5.663316672,50.96976967,5.634190477,2.213976196,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,58,60,0.277669800344138,0.268591259229565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK2,Boyd_2012,60,62,0.437318200052154,0.217609,NA,6.676859068,becquerelsPerKilogram,52.31939167,becquerelsPerKilogram,33.05791824,becquerelsPerKilogram,16.71351227,becquerelsPerKilogram,NA,NA,0.879896156,4.146525214,4.322958539,39.7143222,4.436174288,1.949909765,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,0,2,0.298799373724425,0.227247,NA,2.053180763,becquerelsPerKilogram,181.1933269,becquerelsPerKilogram,24.41719753,becquerelsPerKilogram,13.05771861,becquerelsPerKilogram,NA,NA,0.831049357,5.557367214,4.089579882,36.76796995,4.02936657,1.852784397,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,2,4,0.313870976142238,0.223131145843982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,4,6,0.383241365748637,0.222875,NA,5.187025686,becquerelsPerKilogram,160.0766177,becquerelsPerKilogram,29.22406017,becquerelsPerKilogram,16.5313518,becquerelsPerKilogram,NA,NA,0.769949125,4.910325698,3.514921326,32.63974398,3.22906558,1.577992672,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,6,8,0.420096956749661,0.227022312468055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,8,10,0.405126876059477,0.222853,NA,5.091835722,becquerelsPerKilogram,114.6373796,becquerelsPerKilogram,27.63082635,becquerelsPerKilogram,14.35348482,becquerelsPerKilogram,NA,NA,0.783359342,4.489442005,3.655440062,28.12446519,3.400670628,1.594831647,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,10,12,0.444611404247444,0.202807479283799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,12,14,0.453133006005401,0.193232,NA,3.475145085,becquerelsPerKilogram,80.47943176,becquerelsPerKilogram,35.68753498,becquerelsPerKilogram,17.92988498,becquerelsPerKilogram,NA,NA,0.772254463,3.96264494,2.973961248,35.74375004,3.04202128,1.590554312,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,14,16,0.328194590157843,0.216834395396748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,16,18,0.379354566626529,0.247863,NA,4.708835904,becquerelsPerKilogram,96.47601737,becquerelsPerKilogram,26.90227093,becquerelsPerKilogram,14.42255525,becquerelsPerKilogram,NA,NA,0.820806259,4.35698143,3.736426518,38.11480285,3.381888982,1.66414099,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,18,20,0.363238945216784,0.256231689129209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,20,22,0.31639040300795,0.242976,NA,11.44082864,becquerelsPerKilogram,88.10663246,becquerelsPerKilogram,27.62607478,becquerelsPerKilogram,14.61994942,becquerelsPerKilogram,NA,NA,0.910065914,4.472945922,3.961878941,41.68632362,4.031204921,1.986406172,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,22,24,0.422512946244555,0.218295598086415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,24,26,0.408261057586812,0.197925,NA,15.64061786,becquerelsPerKilogram,69.31025462,becquerelsPerKilogram,27.48380995,becquerelsPerKilogram,17.00142039,becquerelsPerKilogram,NA,NA,1.095281363,4.305637029,3.67893519,35.93381357,3.417869157,1.764298342,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,26,28,0.406623604142951,0.193500543525129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,28,30,0.415349878366572,0.194731,NA,17.61004008,becquerelsPerKilogram,62.67149083,becquerelsPerKilogram,28.95235927,becquerelsPerKilogram,17.38928717,becquerelsPerKilogram,NA,NA,1.095735827,3.911006277,3.594756017,38.78285946,4.006141526,1.680477331,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,30,32,0.409581732246476,0.192350227813067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,32,34,0.378597095356902,0.20312,NA,38.43236429,becquerelsPerKilogram,54.93475762,becquerelsPerKilogram,41.20597653,becquerelsPerKilogram,17.01700205,becquerelsPerKilogram,NA,NA,1.462960369,3.848319273,3.826269249,54.32515637,4.119443137,1.694333537,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,34,36,0.336572397578533,0.237842670222602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,36,38,0.294124445793616,0.257455,NA,37.0869508,becquerelsPerKilogram,55.06942067,becquerelsPerKilogram,33.1407115,becquerelsPerKilogram,11.83745805,becquerelsPerKilogram,NA,NA,1.685770491,4.097068497,3.891522941,46.07033085,4.074246946,1.743501574,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,38,40,0.311599684789772,0.228473966296525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,40,42,0.400162656074882,0.189603,NA,9.933707185,becquerelsPerKilogram,42.50031412,becquerelsPerKilogram,21.55496468,becquerelsPerKilogram,21.08888209,becquerelsPerKilogram,NA,NA,0.926023551,3.651578302,3.019777661,36.85186919,3.586556612,1.783251059,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,42,44,0.453544458990118,0.182372714591299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,44,46,0.372008407569734,0.187436,NA,4.530820081,becquerelsPerKilogram,42.57255547,becquerelsPerKilogram,33.45823314,becquerelsPerKilogram,20.64596985,becquerelsPerKilogram,NA,NA,0.82023467,3.523902802,3.685254665,40.9477957,3.91600541,1.604987055,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,46,48,0.395199668068128,0.179595300338279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,48,50,0.414215177064681,0.171129,NA,2.01388569,becquerelsPerKilogram,33.44910968,becquerelsPerKilogram,34.88040778,becquerelsPerKilogram,23.08298171,becquerelsPerKilogram,NA,NA,0.565301246,3.344910968,3.443888363,43.38494728,4.017124748,1.692300712,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,50,52,0.348456533072931,0.176275209055584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,52,54,0.389984764872227,0.179635,NA,1.41164662,becquerelsPerKilogram,31.91201526,becquerelsPerKilogram,34.94664655,becquerelsPerKilogram,21.89715861,becquerelsPerKilogram,NA,NA,0.470548873,3.227057723,3.431453666,30.66368201,3.253441062,1.652615744,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,54,56,0.352016769363037,0.166281738439386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,56,58,0.453432866152234,0.152815,NA,0.192122312,becquerelsPerKilogram,27.95578314,becquerelsPerKilogram,26.61291572,becquerelsPerKilogram,24.39503122,becquerelsPerKilogram,NA,NA,NA,3.31678783,3.760520699,31.11938271,3.137376458,1.815106489,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,58,60,0.483175142193601,0.157605087186871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Pickering_Beach_Marsh,PK3,Boyd_2012,60,62,0.384742337825014,0.174579,NA,0.864683754,becquerelsPerKilogram,27.92343582,becquerelsPerKilogram,33.39159649,becquerelsPerKilogram,20.30377736,becquerelsPerKilogram,NA,NA,NA,3.490429477,3.92143304,39.25189762,3.831979451,1.781033102,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,0,2,0.256394535845067,0.5213,NA,2.196960881,becquerelsPerKilogram,197.5485084,becquerelsPerKilogram,12.23885961,becquerelsPerKilogram,10.19654252,becquerelsPerKilogram,NA,NA,NA,5.974249246,3.198792852,25.13842966,2.970905323,1.716249731,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,2,4,0.327206792938816,0.278267279793448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,4,6,0.901047172167878,0.0959,NA,1.519289835,becquerelsPerKilogram,47.29506273,becquerelsPerKilogram,27.0506895,becquerelsPerKilogram,30.6063804,becquerelsPerKilogram,NA,NA,0.443126202,3.360654371,2.801106901,29.74439491,3.270326142,1.777964007,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,6,8,1.11973474849929,0.0256106606196568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,8,10,0.860240560258876,0.0818,NA,4.253698985,becquerelsPerKilogram,39.79553028,becquerelsPerKilogram,25.86310967,becquerelsPerKilogram,29.78451147,becquerelsPerKilogram,NA,NA,0.708949831,3.264821775,3.454319442,33.55615206,2.896933991,1.831849225,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,10,12,0.217768022886006,0.243502577727925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,12,14,0.270709555028773,0.3853,NA,24.05933903,becquerelsPerKilogram,102.1307122,becquerelsPerKilogram,20.3782197,becquerelsPerKilogram,11.46572493,becquerelsPerKilogram,NA,NA,1.287973181,4.7361448,3.797183796,27.56561998,3.78764244,1.849310472,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,14,16,0.233406488928508,0.398341528468643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,16,18,0.263480589840287,0.3445,NA,41.79453446,becquerelsPerKilogram,69.90161055,becquerelsPerKilogram,24.43007756,becquerelsPerKilogram,13.09623757,becquerelsPerKilogram,NA,NA,1.582421127,3.988047512,3.784941594,23.33359559,3.582336253,1.689837106,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,18,20,0.384447977582474,0.307068808397505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,20,22,0.340589335010508,0.2843,NA,69.77869576,becquerelsPerKilogram,87.77046373,becquerelsPerKilogram,25.45421808,becquerelsPerKilogram,18.46184727,becquerelsPerKilogram,NA,NA,1.929769084,4.414801768,3.899369579,31.61798487,3.420659182,1.765915826,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,22,24,0.395984592308332,0.256670737941338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,24,26,0.452510740399602,0.2186,NA,16.41341977,becquerelsPerKilogram,74.05902153,becquerelsPerKilogram,32.6441553,becquerelsPerKilogram,20.16489365,becquerelsPerKilogram,NA,NA,1.099868335,4.074774225,3.662004601,35.18670017,3.239696179,1.790704842,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,26,28,0.55496304700366506,0.172160739837142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,28,30,0.69493313132183,0.1361,NA,8.871791376,becquerelsPerKilogram,43.36399861,becquerelsPerKilogram,38.14478499,becquerelsPerKilogram,23.11672931,becquerelsPerKilogram,NA,NA,0.887179138,3.582243363,3.546123227,38.08472787,3.20891277,1.661514919,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,30,32,0.776084975136789,0.125536302710096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,32,34,0.934865891584974,0.1244,NA,4.330036528,becquerelsPerKilogram,29.78538619,becquerelsPerKilogram,35.98510616,becquerelsPerKilogram,31.05100572,becquerelsPerKilogram,NA,NA,0.710396618,3.243107952,3.479691869,38.33947505,3.628839202,1.973580872,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,34,36,0.964115033460585,0.114019049322476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,36,38,1.13889589582247,0.0965,NA,1.105322979,becquerelsPerKilogram,25.00999341,becquerelsPerKilogram,34.31927753,becquerelsPerKilogram,32.62990551,becquerelsPerKilogram,NA,NA,0.401935629,3.22162627,3.1964033,28.22731352,3.223732185,1.830936582,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM1,Boyd_and_Sommerfield_2016,38,40,1.29161209633879,0.0779,NA,0.869572508,becquerelsPerKilogram,27.53059795,becquerelsPerKilogram,33.33902667,becquerelsPerKilogram,30.57197129,becquerelsPerKilogram,NA,NA,NA,3.481810917,3.130425039,32.27112736,3.125532916,1.824253431,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,0,2,0.424338398520848,0.3584,NA,6.67417936,becquerelsPerKilogram,201.465739,becquerelsPerKilogram,20.71122665,becquerelsPerKilogram,7.446042826,becquerelsPerKilogram,NA,NA,0.984013624,7.98702178,6.710900257,23.42788174,3.228577342,2.137972693,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,2,4,0.453434589454134,0.287023966016222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,4,6,0.489368972235529,0.2687,NA,6.740280067,becquerelsPerKilogram,160.6235559,becquerelsPerKilogram,17.36003312,becquerelsPerKilogram,15.06378122,becquerelsPerKilogram,NA,NA,0.995723192,7.479707814,6.693024818,23.72935774,3.314576954,1.941554024,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,6,8,0.505149256006086,0.327878101951335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,8,10,0.388764753829007,0.3746,NA,31.31049043,becquerelsPerKilogram,145.5212847,becquerelsPerKilogram,30.89039381,becquerelsPerKilogram,12.74269235,becquerelsPerKilogram,NA,NA,1.482153393,7.628131861,6.726134137,26.09870295,3.195759545,1.978678936,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,10,12,0.545320649903734,0.323538626178438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,12,14,0.48544377262921,0.2223,NA,47.85996875,becquerelsPerKilogram,109.5197982,becquerelsPerKilogram,30.5819972,becquerelsPerKilogram,16.45578673,becquerelsPerKilogram,NA,NA,1.569179303,7.226562338,4.704922646,32.18016281,3.468962505,1.835705293,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,14,16,0.60178370029872,0.141504893334913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,16,18,0.76014594859056706,0.1109,NA,5.238918493,becquerelsPerKilogram,56.45074323,becquerelsPerKilogram,32.16142011,becquerelsPerKilogram,20.36936312,becquerelsPerKilogram,NA,NA,0.922344805,6.052705511,6.472738638,35.57609527,4.090885698,1.881246912,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,18,20,0.746571447611848,0.138704300481909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,20,22,0.566815406531055,0.1879,NA,1.073224542,becquerelsPerKilogram,55.96680048,becquerelsPerKilogram,27.13355098,becquerelsPerKilogram,18.11849125,becquerelsPerKilogram,NA,NA,NA,6.410294328,6.85903891,25.7975776,3.716600162,1.811849125,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,22,24,0.44415175285308,0.215790404737452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,24,26,0.578910482409479,0.2022,NA,0.796940865,becquerelsPerKilogram,51.61818952,becquerelsPerKilogram,44.78375296,becquerelsPerKilogram,16.93276286,becquerelsPerKilogram,NA,NA,NA,5.369267941,5.573089257,29.29848748,3.383363419,2.044710987,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,26,28,0.827282146642671,0.143984080568284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,28,30,1.05205812085079,0.0836,NA,0.807705301,becquerelsPerKilogram,35.70785187,becquerelsPerKilogram,31.32168253,becquerelsPerKilogram,21.71073374,becquerelsPerKilogram,NA,NA,NA,6.402787232,6.848470778,42.3533242,3.638601735,2.067688928,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,30,32,1.09449492958468,0.0610982729894127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,32,34,1.1674494559547,0.0613,NA,0.960856925,becquerelsPerKilogram,41.44075879,becquerelsPerKilogram,34.18539254,becquerelsPerKilogram,23.97725964,becquerelsPerKilogram,NA,NA,NA,5.238298161,6.427226391,26.45819597,3.527759462,2.343641919,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,34,36,1.17690938759099,0.0611103274740653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,36,38,1.13894228037277,0.061,NA,0.965121327,becquerelsPerKilogram,36.85046743,becquerelsPerKilogram,30.62460532,becquerelsPerKilogram,19.81839584,becquerelsPerKilogram,NA,NA,NA,6.160412488,6.037422191,25.58143835,3.470848419,2.044304442,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,38,40,1.05545955658965,0.0652979171143263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,40,42,1.03272221168101,0.0702,NA,0.96772122,becquerelsPerKilogram,27.35865199,becquerelsPerKilogram,35.41280998,becquerelsPerKilogram,28.47813318,becquerelsPerKilogram,NA,NA,NA,6.253406169,5.916636556,29.74767882,3.518542656,1.921143905,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Prime_Hook_National_Wildlife_Refuge,PM2,Boyd_and_Sommerfield_2016,42,44,1.08751587275771,0.0711855040686297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
