study_id,site_id,core_id,method_id,depth_min,depth_max,representative_depth_min,representative_depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_notes,c14_age,c14_age_se,c14_material,c14_notes,delta_c13,age,age_min,age_max,age_se,depth_interval_notes
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,98,100,89,300,PanamaCaribbean-A-2-4,0.1661,0.46848325673013813,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,124,126,89,300,PanamaCaribbean-A-2-5,0.2177,0.4692206941715782,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,148,150,89,300,PanamaCaribbean-A-2-6,0.178,0.45338269942780246,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,162,164,89,300,PanamaCaribbean-A-2-7,0.271,0.4076598506978254,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,181,183,89,300,PanamaCaribbean-A-2-8,0.2994,0.5642401878564239,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,198,200,89,300,PanamaCaribbean-A-2-9,0.2608,0.4221419185282525,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,224,226,89,300,PanamaCaribbean-A-2-10,0.2597,0.3978849966953076,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,248,250,89,300,PanamaCaribbean-A-2-11,0.2359,0.3948734587929912,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,274,276,89,300,PanamaCaribbean-A-2-12,0.3629,0.1970459885867742,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-A,PanamaCaribbean-A-2,methods2,298,300,89,300,PanamaCaribbean-A-2-13,0.258,0.38976775496465793,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, fine mud"
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-1,methods2,15.5,17.5,0,33,PanamaCaribbean-B-1-1,0.1503,0.6942590120160209,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat with roots
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-1,methods2,31,33,0,33,PanamaCaribbean-B-1-2,0.1259,0.7085156512958599,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat with roots
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-2,methods2,22.5,24.5,0,47,PanamaCaribbean-B-2-1,0.1264,0.7169618528610358,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat with roots
Costa_et_al_2023,PanamaCaribbean-B,PanamaCaribbean-B-2,methods2,45,47,0,47,PanamaCaribbean-B-2-2,0.0782,0.7069194943446442,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat with roots
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-1,methods2,22,24,0,46,PanamaCaribbean-C-1-1,0.1287,0.6862874054587306,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-1,methods2,44,46,0,46,PanamaCaribbean-C-1-2,0.1622,0.6753997958489283,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-2,methods2,24,26,0,63,PanamaCaribbean-C-2-1,0.1593,0.7109349190617776,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-2,methods2,48,50,0,63,PanamaCaribbean-C-2-2,0.1514,0.6799865681665546,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-C,PanamaCaribbean-C-2,methods2,61,63,0,63,PanamaCaribbean-C-2-3,0.1457,0.6292794261493315,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-D,PanamaCaribbean-D-1,methods2,10,12,0,12,PanamaCaribbean-D-1-1,0.0782,0.6407997289054558,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhizophora root matrix with muddy leaf litter
Costa_et_al_2023,PanamaCaribbean-D,PanamaCaribbean-D-2,methods2,11.5,13.5,0,25,PanamaCaribbean-D-2-1,0.1434,0.6739413680781758,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy Rhizophora roots, increasingly peaty-smelling with depth"
Costa_et_al_2023,PanamaCaribbean-D,PanamaCaribbean-D-2,methods2,23,25,0,25,PanamaCaribbean-D-2-2,0.1412,0.6540795684423465,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy Rhizophora roots, increasingly peaty-smelling with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,24,26,5,40,PanamaCaribbean-E-1-1,0.1208,0.6995708154506439,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,48,50,40,123,PanamaCaribbean-E-1-2,0.1417,0.7194099899430104,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non very smelly peat, looser with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,74,76,40,123,PanamaCaribbean-E-1-3,0.1253,0.6585448392554987,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non very smelly peat, looser with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,98,100,40,123,PanamaCaribbean-E-1-4,0.1281,0.5912869970069837,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non very smelly peat, looser with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,110.5,112.5,40,123,PanamaCaribbean-E-1-5,0.0941,0.6702593465813402,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non very smelly peat, looser with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-1,methods2,121,123,40,123,PanamaCaribbean-E-1-6,0.0709,0.5885380919698013,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non very smelly peat, looser with depth"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,30,32,12,145,PanamaCaribbean-E-2-1,0.1321,0.805835010060362,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,48,50,12,145,PanamaCaribbean-E-2-2,0.144,0.7914769030579049,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,74,76,12,145,PanamaCaribbean-E-2-3,0.1559,0.7758278145695361,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,98,100,12,145,PanamaCaribbean-E-2-4,0.1208,0.7390128465179177,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,121.5,123.5,12,145,PanamaCaribbean-E-2-5,0.1406,0.7039784221173297,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,143,145,12,145,PanamaCaribbean-E-2-6,0.1622,0.4938398357289527,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat (muddy from 79 to 93)
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,148,150,145,159,PanamaCaribbean-E-2-7,0.3079,0.22589437819420793,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy, course sand"
Costa_et_al_2023,PanamaCaribbean-E,PanamaCaribbean-E-2,methods2,157,159,145,159,PanamaCaribbean-E-2-8,0.5165,0.1515544041450781,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy, course sand"
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-1,methods2,10,12,0,18,PanamaCaribbean-F-1-1,0.114,0.7284453496266124,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy roots
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-1,methods2,33,35,18,58,PanamaCaribbean-F-1-2,0.1395,0.6610054347826086,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-1,methods2,48,50,18,58,PanamaCaribbean-F-1-3,0.0896,0.7223710649698593,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-1,methods2,56,58,18,58,PanamaCaribbean-F-1-4,0.123,0.6679960119641077,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-2,methods2,10.5,12.5,0,23,PanamaCaribbean-F-2-1,0.1514,0.7918100481761873,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-F,PanamaCaribbean-F-2,methods2,21,23,0,23,PanamaCaribbean-F-2-2,0.1304,0.8046088932164881,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,24,26,0,66,PanamaCaribbean-G-1-1,0.1582,0.4917751884852639,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,48,50,0,66,PanamaCaribbean-G-1-2,0.186,0.48955837042108913,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,64,66,0,66,PanamaCaribbean-G-1-3,0.2653,0.34403669724770636,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,82,84,66,109,PanamaCaribbean-G-1-4,0.2671,0.31203130094554943,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,98,100,66,109,PanamaCaribbean-G-1-5,0.2319,0.37747688243064703,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,107,109,66,109,PanamaCaribbean-G-1-6,0.3918,0.28973185088292985,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,129.5,131.5,109,156,PanamaCaribbean-G-1-7,0.4201,0.2819269317814418,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty mud (river sediment?)"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,148,150,109,156,PanamaCaribbean-G-1-8,0.3821,0.2641315519013361,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty mud (river sediment?)"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,174,176,156,266,PanamaCaribbean-G-1-9,0.3997,0.28123947457056236,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,198,200,156,266,PanamaCaribbean-G-1-10,0.4627,0.23226466575716212,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,224,226,156,266,PanamaCaribbean-G-1-11,0.5165,0.242473821989529,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,248,250,156,266,PanamaCaribbean-G-1-12,0.3657,0.33454545454545437,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,270.5,272.5,266,277,PanamaCaribbean-G-1-13,0.4388,0.3332211376640863,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, clayey peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,281,283,277,287,PanamaCaribbean-G-1-14,0.491,0.27162977867203203,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,291,293,287,298,PanamaCaribbean-G-1-15,0.3311,0.43339011925042625,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, clayey peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-1,methods2,298,300,298,300,PanamaCaribbean-G-1-16,0.3895,0.29339933993399314,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,24,26,0,69,PanamaCaribbean-G-2-1,0.2455,0.4883875248838752,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,48,50,0,69,PanamaCaribbean-G-2-2,0.1979,0.41382765531062127,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,67,69,0,69,PanamaCaribbean-G-2-3,0.2897,0.3200926845415424,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,83.5,85.5,69,257,PanamaCaribbean-G-2-4,0.3419,0.30146308268118394,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,98,100,69,257,PanamaCaribbean-G-2-5,0.3243,0.33096926713947966,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,124,126,69,257,PanamaCaribbean-G-2-6,0.4043,0.25685044569164717,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,148,150,69,257,PanamaCaribbean-G-2-7,0.4009,0.2632794457274828,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,174,176,69,257,PanamaCaribbean-G-2-8,0.3606,0.2525619834710741,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,198,200,69,257,PanamaCaribbean-G-2-9,0.4133,0.22928452579034894,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,224,226,69,257,PanamaCaribbean-G-2-10,0.4587,0.3104961187985153,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,248,250,69,257,PanamaCaribbean-G-2-11,0.3277,0.3305112341256919,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,261.5,263.5,257,268,PanamaCaribbean-G-2-12,0.3521,0.4434250764525992,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, clayey peat"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,283,285,268,300,PanamaCaribbean-G-2-13,0.5012,0.28037995414346545,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-G,PanamaCaribbean-G-2,methods2,298,300,268,300,PanamaCaribbean-G-2-14,0.3402,0.26949429037520356,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gray, peaty clay"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-1,methods2,10,12,3,12,PanamaCaribbean-H-1-1,0.14,0.49281045751633984,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-2,methods2,9,11,3,11,PanamaCaribbean-H-2-1,0.1225,0.49814502529510984,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-4,methods2,9,11,1,11,PanamaCaribbean-H-4-1,0.0726,0.8295148247978438,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-5,methods2,24,26,2,76,PanamaCaribbean-H-5-1,0.1185,0.6243368700265253,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-5,methods2,48,50,2,76,PanamaCaribbean-H-5-2,0.1554,0.615153538050734,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-6,methods2,26,28,4,76,PanamaCaribbean-H-6-1,0.0743,0.7525535420098844,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-6,methods2,48,50,4,76,PanamaCaribbean-H-6-2,0.106,0.5178335535006601,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,26.5,28.5,5,110,PanamaCaribbean-H-7-1,0.0975,0.7445597589554737,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,48,50,5,110,PanamaCaribbean-H-7-2,0.1208,0.6046827281981678,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,74,76,5,110,PanamaCaribbean-H-7-3,0.2126,0.4416638484950959,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,98,100,5,110,PanamaCaribbean-H-7-4,0.1298,0.6630291005291007,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose, muddy peat"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,117.5,119.5,110,139,PanamaCaribbean-H-7-5,0.4281,0.3855013550135505,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gray-green clayey peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,137,139,110,139,PanamaCaribbean-H-7-6,0.5188,0.18570496083550897,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gray-green clayey peat
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,148,150,139,155,PanamaCaribbean-H-7-7,0.4542,0.19317809117743562,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy mud"
Costa_et_al_2023,PanamaCaribbean-H,PanamaCaribbean-H-7,methods2,153,155,139,155,PanamaCaribbean-H-7-8,0.4037,0.20045781556572947,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy mud"
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,methods2,0,2,0,2,PanamaCaribbean-BA-4-1,0.0556,0.8197614991482114,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leaf litter
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,methods2,25,27,2,95,PanamaCaribbean-BA-4-2,0.106,0.7556160653505786,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,methods2,48,50,2,95,PanamaCaribbean-BA-4-3,0.1366,0.736738703339882,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,methods2,71.5,73.5,2,95,PanamaCaribbean-BA-4-4,0.1854,0.6422077922077923,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BA,PanamaCaribbean-BA-4,methods2,93,95,2,95,PanamaCaribbean-BA-4-5,0.1622,0.6028506640751533,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-1,methods2,12.5,14.5,0,27,PanamaCaribbean-BDS-1-1,0.148,0.7376658727458321,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-1,methods2,25,27,0,27,PanamaCaribbean-BDS-1-2,0.1344,0.7463045720178753,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-2,methods2,19.5,21.5,0,41,PanamaCaribbean-BDS-2-1,0.1457,0.7290344136318078,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BDS,PanamaCaribbean-BDS-2,methods2,39,41,0,41,PanamaCaribbean-BDS-2-2,0.1468,0.714720812182741,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-1,methods2,16,18,0,18,PanamaCaribbean-BD-1-1,0.0907,0.5362176335627664,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leaf and root litter
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-1,methods2,33,35,18,60,PanamaCaribbean-BD-1-2,0.1338,0.5273680760406424,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-1,methods2,48,50,18,60,PanamaCaribbean-BD-1-3,0.2075,0.45454545454545453,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-1,methods2,58,60,18,60,PanamaCaribbean-BD-1-4,0.2001,0.4717755730413963,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-2,methods2,24,26,0,55,PanamaCaribbean-BD-2-1,0.1962,0.6920325203252036,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-2,methods2,48,50,0,55,PanamaCaribbean-BD-2-2,0.2121,0.5352437417654808,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-BD,PanamaCaribbean-BD-2,methods2,53,55,0,55,PanamaCaribbean-BD-2-3,0.2421,0.4035772357723577,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-SI,PanamaCaribbean-SI-1,methods2,3.5,5.5,0,9,PanamaCaribbean-SI-1-1,0.0618,0.770502431118315,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leaf and root litter
Costa_et_al_2023,PanamaCaribbean-SI,PanamaCaribbean-SI-1,methods2,18.5,20.5,9,30,PanamaCaribbean-SI-1-2,0.0765,0.7078161690707813,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-SI,PanamaCaribbean-SI-1,methods2,28,30,9,30,PanamaCaribbean-SI-1-3,0.148,0.7308082516063574,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat
Costa_et_al_2023,PanamaCaribbean-SM,PanamaCaribbean-SM-1,methods2,10,12,0,12,PanamaCaribbean-SM-1-1,0.055,0.7305129913391074,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leaf and root litter
